N	2gram	Bakhtin_Pr	Problema
1299	к художественному	4	1
1300	момента с	1	1
1301	опираться на	1	1
1302	чтобы стать	4	1
1303	оглядки на	2	1
1304	и слов	1	1
1305	ног до	1	1
1306	деле и	1	1
1307	произведении как	3	1
1308	смысловой ряд	1	1
1309	этот смысл	1	1
1310	и сделать	3	1
1311	творчества и	5	1
1312	действительностью она	1	1
1313	к искусству	1	1
1314	предметом с	1	1
1315	к общей	1	1
1316	строгом смысле	2	1
1317	и ночь	1	1
1318	звук в	1	1
1319	искусство должно	1	1
1320	мы придаем	1	1
1321	с произведением	1	1
1322	но никогда	1	1
1323	чувство и	1	1
1324	целью его	1	1
1325	же рассуждение	1	1
1326	целое как	1	1
1327	нет а	2	1
1328	этом условии	1	1
1329	эта внутренняя	1	1
1330	говорить и	2	1
1331	на их	1	1
1332	самого мышления	1	1
1333	это может	1	1
1334	на другие	1	1
1335	это самое	1	1
1336	акт не	1	1
1337	необходимых для	1	1
1338	из общего	1	1
1339	в рассмотрение	2	1
1340	содержание здесь	1	1
1341	его и	1	1
1342	в поэзии	9	1
1343	входя в	2	1
1344	в главе	1	1
1345	в художественный	1	1
1346	что никаких	1	1
1347	словом а	1	1
1348	всякое чувство	1	1
1349	искусства для	1	1
1350	творчество и	3	1
1351	этих проблем	1	1
1352	в науку	1	1
1353	быть не	1	1
1354	из его	1	1
1355	и теперь	1	1
1356	своему значению	1	1
1357	какое же	1	1
1358	в которую	1	1
1359	смысл который	1	1
1360	отношении к	1	1
1361	которую он	1	1
1362	слова с	2	1
1363	истории и	1	1
1364	получает от	2	1
1365	введением в	1	1
1366	как некое	1	1
1367	время был	1	1
1368	чем она	1	1
1369	значение имеет	3	1
1370	смысла не	1	1
1371	до известной	1	1
1372	формы то	1	1
1373	моментов а	1	1
1374	говорится в	1	1
1375	культурной жизни	1	1
1376	его моментов	2	1
1377	нисходит на	1	1
1378	и необходимой	1	1
1379	в первых	1	1
1380	понять и	1	1
1381	к содержанию	17	1
1382	его физической	1	1
1383	которому он	1	1
1384	к лицу	1	1
1385	положение вещей	2	1
1386	как к	2	1
1387	узкое понимание	1	1
1388	же стороны	2	1
1389	как говорится	1	1
1390	его мы	1	1
1391	мир в	2	1
1392	приходится сказать	1	1
1393	здесь есть	1	1
1394	к теории	1	1
1395	делает возможным	2	1
1396	который мог	1	1
1397	в целое	1	1
1398	характер а	1	1
1399	других областей	1	1
1400	в сфере	1	1
1401	но будучи	1	1
1402	в наличии	1	1
1403	д мы	1	1
1404	отдельного произведения	1	1
1405	все а	1	1
1406	смысле этого	1	1
1407	подробного ознакомления	1	1
1408	различия между	1	1
1409	поэтической метафорой	1	1
1410	понимании и	1	1
1411	впервые делает	2	1
1412	бы ничего	2	1
1413	и техники	1	1
1414	произведение то	1	1
1415	имеет место	5	1
1416	некоторых случаях	1	1
1417	каждого явления	1	1
1418	искусствам и	1	1
1419	слова слово	1	1
1420	затем к	1	1
1421	впрочем не	1	1
1422	художника и	5	1
1423	к положительной	1	1
1424	в познании	2	1
1425	и связь	1	1
1426	других художественных	1	1
1427	к единству	5	1
1428	тем чисто	1	1
1429	дело и	5	1
1430	логику и	2	1
1431	формулируем так	1	1
1432	она только	2	1
1433	связаны с	2	1
1434	ему не	1	1
1435	с ног	1	1
1436	для мышления	1	1
1437	определенный час	1	1
1438	иметь значение	1	1
1439	сказали бы	1	1
1440	совершенно точное	1	1
1441	план в	1	1
1442	таким например	1	1
1443	понятием так	1	1
1444	мы сделали	1	1
1445	обходится и	1	1
1446	в созерцании	1	1
1447	в философском	1	1
1448	можно наметить	1	1
1449	до чисто	1	1
1450	не через	1	1
1451	то действительно	1	1
1452	не следует	2	1
1453	имеются только	1	1
1454	к которой	1	1
1455	быть определен	1	1
1456	попросту не	1	1
1457	ясности и	1	1
1458	весьма легко	1	1
1459	что далеко	1	1
1460	здесь одно	1	1
1461	что можно	1	1
1462	явление в	1	1
1463	у толстого	1	1
1464	анализу и	1	1
1465	моментов то	1	1
1466	самодовлеющим художественным	1	1
1467	личности героя	1	1
1468	произведения не	1	1
1469	о содержании	1	1
1470	и необходимое	1	1
1471	есть таким	2	1
1472	суждение и	1	1
1473	разрешение вопроса	1	1
1474	действительно не	1	1
1475	предметом и	2	1
1476	познание и	1	1
1477	ни своей	1	1
1478	бытия и	1	1
1479	с предметом	2	1
1480	их пределы	2	1
1481	наконец все	1	1
1482	то имеют	1	1
1483	как впрочем	1	1
1484	автора к	1	1
1485	относится не	1	1
1486	вопросом о	1	1
1487	и конец	2	1
1488	звучания и	1	1
1489	они отнюдь	1	1
1490	степени и	2	1
1491	на большую	1	1
1492	мир не	1	1
1493	созерцания но	1	1
1494	будем называть	2	1
1495	базой для	2	1
1496	при созерцании	2	1
1497	как форма	7	1
1498	момент художественного	3	1
1499	только явление	1	1
1500	случаях мы	1	1
1501	языка что	1	1
1502	всего человека	2	1
1503	определенность есть	1	1
1504	каждого отдельного	1	1
1505	необходимое для	1	1
1506	научных дисциплин	1	1
1507	об искусстве	3	1
1508	глаза и	1	1
1509	в принципе	1	1
1510	которое может	1	1
1511	как художественная	1	1
1512	он совершенно	1	1
1513	предложения периода	1	1
1514	отдельных актов	1	1
1515	данности и	1	1
1516	закон их	1	1
1517	а белый	1	1
1518	этим путем	1	1
1519	а между	1	1
1520	значения в	1	1
1521	значения но	1	1
1522	предмета подлежащего	2	1
1523	в музыке	5	1
1524	нуждается ни	1	1
1525	стороны в	1	1
1526	но далеко	1	1
1527	выражения и	1	1
1528	области в	1	1
1529	это дало	1	1
1530	ней как	1	1
1531	значимости то	1	1
1532	установок и	1	1
1533	нами выше	2	1
1534	звук который	1	1
1535	всегда с	1	1
1536	где-то в	1	1
1537	склонны понимать	1	1
1538	не разделяет	1	1
1539	еще одного	1	1
1540	более крупных	1	1
1541	а имеются	1	1
1542	не чуждо	1	1
1543	нашем случае	1	1
1544	новом свете	1	1
1545	скорее здесь	1	1
1546	самостоятельности и	1	1
1547	произведения являются	1	1
1548	и всякому	1	1
1549	можем это	1	1
1550	душу и	1	1
1551	без труда	1	1
1552	как таковую	1	1
1553	очень многих	1	1
1554	бояться того	1	1
1555	и телесный	1	1
1556	и эстетического	3	1
1557	могут и	1	1
1558	установить что	1	1
1559	или если	1	1
1560	поэзии хотя	1	1
1561	входят в	3	1
1562	все многообразие	1	1
1563	это направление	1	1
1564	но конечно	4	1
1565	к языку	1	1
1566	и становится	7	1
1567	действия или	1	1
1568	начало и	3	1
1569	ли эта	1	1
1570	или слово	1	1
1571	нам важно	1	1
1572	совсем другим	1	1
1573	формализма и	1	1
1574	менее как	1	1
1575	нас за	3	1
1576	что язык	1	1
1577	на протяжении	1	1
1578	своей чистой	1	1
1579	к одному	1	1
1580	она как	1	1
1581	первом случае	1	1
1582	имеют в	1	1
1583	акустики и	3	1
1584	творца в	1	1
1585	форма не	4	1
1586	в работах	2	1
1587	и художественно	2	1
1588	и материальными	1	1
1589	зрения самого	2	1
1590	и этим	6	1
1591	в научном	1	1
1592	в тот	1	1
1593	от языка	1	1
1594	возникают не	1	1
1595	моментов для	1	1
1596	же их	1	1
1597	понятие ни	1	1
1598	не их	1	1
1599	всех его	4	1
1600	но совершенно	2	1
1601	и структуру	1	1
1602	произведение как	4	1
1603	есть вне	1	1
1604	здесь же	2	1
1605	тела не	1	1
1606	которые могли	1	1
1607	ним теперь	1	1
1608	том какое	1	1
1609	себя как	5	1
1610	в мире	3	1
1611	в психике	6	1
1612	предложения и	2	1
1613	что содержание	2	1
1614	содержание может	1	1
1615	лишь для	2	1
1616	человек то	1	1
1617	его значение	1	1
1618	и понимание	1	1
1619	который уж	1	1
1620	произведение является	1	1
1621	всех своих	2	1
1622	все стороны	2	1
1623	притом вполне	1	1
1624	подчеркивает ее	1	1
1625	личности или	1	1
1626	в содержание	5	1
1627	иной области	1	1
1628	какая-то нейтральная	1	1
1629	и третьим	1	1
1630	имеют дело	3	1
1631	стороны все	1	1
1632	все то	3	1
1633	не более	2	1
1634	так называемые	1	1
1635	идет в	1	1
1636	только технической	1	1
1637	свой предмет	1	1
1638	уже указывали	1	1
1639	в форме	4	1
1640	ее художественного	1	1
1641	большое значение	1	1
1642	в современной	2	1
1643	глубине и	1	1
1644	несколько иначе	1	1
1645	его отличии	1	1
1646	произведение это	1	1
1647	психического состояния	1	1
1648	найти в	1	1
1649	значения которое	1	1
1650	и образами	1	1
1651	о других	1	1
1652	которое оно	1	1
1653	форм в	1	1
1654	том основании	1	1
1655	при оценке	1	1
1656	свобода от	1	1
1657	мифа но	1	1
1658	в лингвистике	1	1
1659	термин форма	1	1
1660	ряда с	1	1
1661	самодовлеющей и	1	1
1662	причем это	1	1
1663	познания в	1	1
1664	бы тогда	1	1
1665	о художественном	2	1
1666	к целому	1	1
1667	оно тоже	1	1
1668	всех отношениях	1	1
1669	положения и	1	1
1670	произведение и	3	1
1671	вне себя	4	1
1672	поскольку мы	1	1
1673	на первой	1	1
1674	понять значение	2	1
1675	этом в	1	1
1676	самим и	1	1
1677	художественном созерцании	1	1
1678	ряд как	2	1
1679	одном и	1	1
1680	подход и	1	1
1681	в чувстве	3	1
1682	отрицательное отношение	1	1
1683	это касается	2	1
1684	связывается с	1	1
1685	в единстве	12	1
1686	как основного	1	1
1687	она становится	1	1
1688	как не	1	1
1689	и навсегда	1	1
1690	человеческой культуры	6	1
1691	его предмета	1	1
1692	показать что	2	1
1693	что угодно	1	1
1694	преступление и	1	1
1695	эстетики и	3	1
1696	философия с	1	1
1697	форму я	2	1
1698	независимость от	1	1
1699	которые могут	2	1
1700	только единство	2	1
1701	необходимо отвлечься	1	1
1702	позицию и	1	1
1703	речь в	1	1
1704	моментами и	1	1
1705	не носят	1	1
1706	в следующей	1	1
1707	который им	1	1
1708	образ действительности	1	1
1709	рядов но	1	1
1710	искусства то	1	1
1711	свое время	1	1
1712	слова для	1	1
1713	чуждо и	1	1
1714	это как	1	1
1715	я должен	2	1
1716	того эти	1	1
1717	как целое	1	1
1718	ни слово	1	1
1719	тех же	1	1
1720	даже к	1	1
1721	в историю	1	1
1722	это событие	1	1
1723	идет о	1	1
1724	но здесь	3	1
1725	представления а	1	1
1726	автора и	1	1
1727	лежат в	1	1
1728	до головы	1	1
1729	самое существенное	1	1
1730	но лишь	2	1
1731	притом не	1	1
1732	этом действительно	1	1
1733	как вещь	4	1
1734	первом и	1	1
1735	познания но	2	1
1736	же время	3	1
1737	входящая в	1	1
1738	это преодоление	1	1
1739	слова правда	1	1
1740	она все	1	1
1741	его целом	5	1
1742	психический процесс	2	1
1743	метафорой или	1	1
1744	и методы	1	1
1745	целом в	2	1
1746	оно предполагает	1	1
1747	только начинает	1	1
1748	движения или	1	1
1749	в первичном	1	1
1750	но которые	2	1
1751	нее и	1	1
1752	и философски	1	1
1753	искусстве все	1	1
1754	бы сопротивляется	1	1
1755	представления и	1	1
1756	его можно	1	1
1757	целому ряду	1	1
1758	события и	2	1
1759	или просто	1	1
1760	проникает в	2	1
1761	ею путем	1	1
1762	и прямо	1	1
1763	как отношение	2	1
1764	гораздо сложнее	1	1
1765	аналогии с	1	1
1766	убедительно показать	1	1
1767	нему и	2	1
1768	вырастает на	1	1
1769	довлеет себе	2	1
1770	целом а	1	1
1771	изоляции и	3	1
1772	эстетического созерцания	3	1
1773	моментов это	1	1
1774	день и	1	1
1775	познавательное и	3	1
1776	в полном	1	1
1777	представлений здесь	1	1
1778	со словами	2	1
1779	быть лишь	1	1
1780	слова не	3	1
1781	не принимает	1	1
1782	а о	1	1
1783	основаны на	1	1
1784	как таковая	1	1
1785	и начинается	1	1
1786	виде только	1	1
1787	нужно только	1	1
1788	теперь еще	1	1
1789	превращает его	1	1
1790	один момент	1	1
1791	не подлежит	1	1
1792	им и	1	1
1793	прошлым и	1	1
1794	нуждаться в	3	1
1795	спокойно и	1	1
1796	в новом	1	1
1797	выходит и	1	1
1798	основании что	1	1
1799	как слово	1	1
1800	произведения с	1	1
1801	совершенно случайна	1	1
1802	целое в	1	1
1803	стремиться к	1	1
1804	выйти за	1	1
1805	у тех	1	1
1806	хотя конечно	1	1
1807	может возникнуть	1	1
1808	не нуждающиеся	1	1
1809	может в	1	1
1810	как уже	1	1
1811	который действительно	1	1
1812	всех моментов	1	1
1813	физиологических и	1	1
1814	бытия в	3	1
1815	его эстетически	1	1
1816	это впервые	1	1
1817	вполне только	1	1
1818	отношениями между	1	1
1819	этих работ	2	1
1820	совершенно невозможно	3	1
1821	явлений в	1	1
1822	событие и	3	1
1823	с прошлым	1	1
1824	и какие	1	1
1825	каждой капле	1	1
1826	в большинстве	5	1
1827	чем является	1	1
1828	его а	1	1
1829	контекста в	1	1
1830	которой можно	1	1
1831	и напряжения	2	1
1832	исторический подход	1	1
1833	в положительном	1	1
1834	его тела	2	1
1835	благодаря этому	1	1
1836	понимают все	1	1
1837	язык в	2	1
1838	за их	2	1
1839	смысле а	1	1
1840	момента и	1	1
1841	определить как	2	1
1842	ли может	1	1
1843	и теоретического	1	1
1844	именно это	1	1
1845	как активного	1	1
1846	изолированный и	1	1
1847	быть выражен	1	1
1848	дело обстоит	1	1
1849	и систематического	1	1
1850	из художественного	1	1
1851	со словом	5	1
1852	художественное значение	1	1
1853	нельзя только	1	1
