N	2gram	Losev_Prob	Analitik
1304	схемы и	1	1
1305	для них	3	1
1306	сатирического изображения	1	1
1307	достоевского где	1	1
1308	и делает	2	1
1309	ощущал свою	1	1
1310	однако он	1	1
1311	в молодости	1	1
1312	не признает	1	1
1313	во-первых это	1	1
1314	и вновь	1	1
1315	и вполне	7	1
1316	мы встречаемся	1	1
1317	за это	6	1
1318	не на	1	1
1319	как с	2	1
1320	они были	1	1
1321	что всегда	1	1
1322	такого же	3	1
1323	конечно и	1	1
1324	мы понимаем	1	1
1325	то на	1	1
1326	фигуры и	1	1
1327	и любовное	1	1
1328	л толстого	1	1
1329	даже у	1	1
1330	с ней	3	1
1331	их и	1	1
1332	тьмы и	1	1
1333	вместо этого	1	1
1334	любовь и	3	1
1335	вступает с	1	1
1336	одновременно с	1	1
1337	себя с	1	1
1338	достаточно ясно	1	1
1339	обращается к	1	1
1340	в краткой	1	1
1341	необходимой для	1	1
1342	судить по	1	1
1343	и будет	1	1
1344	то время	4	1
1345	и хотя	2	1
1346	борьбы и	1	1
1347	и третьей	1	1
1348	ту или	1	1
1349	к которым	1	1
1350	из тех	3	1
1351	также не	1	1
1352	от злости	1	1
1353	прибавим к	1	1
1354	солнца и	5	1
1355	что такой	2	1
1356	типа или	1	1
1357	и так	3	1
1358	состоит из	1	1
1359	меня я	1	1
1360	до полной	1	1
1361	и жизни	2	1
1362	глубине и	1	1
1363	и герой	1	1
1364	дать ей	1	1
1365	создает и	1	1
1366	том смысле	2	1
1367	правда не	1	1
1368	человека однако	1	1
1369	так называемая	2	1
1370	он есть	1	1
1371	том как	2	1
1372	хотел бы	1	1
1373	которого не	2	1
1374	нет в	1	1
1375	в анализ	1	1
1376	элементов то	1	1
1377	служат лишь	1	1
1378	выступает как	1	1
1379	аналогии с	1	1
1380	не входит	2	1
1381	к той	1	1
1382	к какой	1	1
1383	смысле что	1	1
1384	и черный	1	1
1385	является для	3	1
1386	тому кто	1	1
1387	одним и	1	1
1388	художественный образ	4	1
1389	ни на	2	1
1390	нет никакой	6	1
1391	однако никакой	1	1
1392	или иное	1	1
1393	возможно в	1	1
1394	поэтому не	1	1
1395	в главе	1	1
1396	виду не	1	1
1397	этому что	1	1
1398	а если	4	1
1399	однако после	1	1
1400	в последней	1	1
1401	ни у	1	1
1402	один к	1	1
1403	об одном	1	1
1404	причине своей	1	1
1405	и дочерей	1	1
1406	всматриваясь в	1	1
1407	на том	1	1
1408	теории литературы	1	1
1409	это все	2	1
1410	можно усмотреть	1	1
1411	изучении истории	1	1
1412	а может	3	1
1413	в борьбу	1	1
1414	сердце но	1	1
1415	людей как	1	1
1416	тезис о	1	1
1417	слова и	1	1
1418	и уже	2	1
1419	есть он	2	1
1420	для меня	1	1
1421	только один	2	1
1422	то все	1	1
1423	и вся	1	1
1424	ненавистью к	1	1
1425	принимает всерьез	1	1
1426	и два	1	1
1427	в это	3	1
1428	отношении к	1	1
1429	на поединок	1	1
1430	душа не	1	1
1431	чаще всего	1	1
1432	мы читаем	8	1
1433	и об	2	1
1434	в ночь	2	1
1435	и наиболее	3	1
1436	ту эпоху	1	1
1437	ни были	1	1
1438	этой жизни	2	1
1439	нечего делать	2	1
1440	заключительная фраза	1	1
1441	очевиден что	1	1
1442	в сновидениях	1	1
1443	к совершенно	1	1
1444	тот факт	1	1
1445	в совершенно	1	1
1446	в истории	1	1
1447	цели и	1	1
1448	в каком	1	1
1449	быть это	1	1
1450	над собой	1	1
1451	же рода	3	1
1452	и творческие	1	1
1453	имеем в	1	1
1454	в сказании	1	1
1455	что здесь	8	1
1456	сердце мое	1	1
1457	ее не	1	1
1458	если мы	2	1
1459	автор этой	2	1
1460	и многих	1	1
1461	не случаен	1	1
1462	он все	3	1
1463	только одна	1	1
1464	собою то	1	1
1465	не за	2	1
1466	они оказываются	1	1
1467	конца и	1	1
1468	их с	1	1
1469	в образе	2	1
1470	только при	1	1
1471	оно предполагает	1	1
1472	являются здесь	1	1
1473	слова он	1	1
1474	для уяснения	1	1
1475	судьбы и	2	1
1476	и появляется	2	1
1477	является весьма	1	1
1478	л толстой	1	1
1479	последней в	1	1
1480	оказывается выше	1	1
1481	лишь сама	1	1
1482	отдельной личности	1	1
1483	стороны не	1	1
1484	для достижения	1	1
1485	а вовсе	1	1
1486	не видит	1	1
1487	в и	1	1
1488	на этих	1	1
1489	друг друга	1	1
1490	это произведение	3	1
1491	и после	4	1
1492	из него	1	1
1493	в год	1	1
1494	то или	1	1
1495	или другой	1	1
1496	ниже в	1	1
1497	человека но	2	1
1498	из этой	1	1
1499	очень древний	1	1
1500	и быть	1	1
1501	людей не	3	1
1502	он должен	2	1
1503	этого героя	1	1
1504	не выдерживает	1	1
1505	об их	1	1
1506	по мнению	3	1
1507	в любви	1	1
1508	полной уверенностью	1	1
1509	до всякого	2	1
1510	своей первой	1	1
1511	но оно	1	1
1512	но на	1	1
1513	в более	1	1
1514	что оно	2	1
1515	и всякий	2	1
1516	со времен	1	1
1517	ничем не	1	1
1518	надежду на	2	1
1519	ее уже	1	1
1520	того как	5	1
1521	мне не	1	1
1522	и уж	1	1
1523	эпоху когда	1	1
1524	о сыне	1	1
1525	который мог	1	1
1526	не станем	1	1
1527	удел в	1	1
1528	которых он	1	1
1529	бы на	3	1
1530	возвращается в	1	1
1531	эстетического созерцания	1	1
1532	третья часть	1	1
1533	не значит	1	1
1534	i в	1	1
1535	видя в	2	1
1536	тут не	1	1
1537	и тут	4	1
1538	считает их	1	1
1539	но одна	1	1
1540	то мы	1	1
1541	сознания и	1	1
1542	говорил об	1	1
1543	силу и	1	1
1544	о герое	1	1
1545	художественности но	1	1
1546	чем он	1	1
1547	кто бы	1	1
1548	страсть к	1	1
1549	есть уже	1	1
1550	отвлечься от	2	1
1551	в третьей	1	1
1552	в повести	1	1
1553	согласно которому	1	1
1554	подлинным автором	1	1
1555	при виде	1	1
1556	что действительно	1	1
1557	глаза а	1	1
1558	для искусства	3	1
1559	бы для	1	1
1560	не обладает	1	1
1561	первым и	1	1
1562	входить в	3	1
1563	начала в	1	1
1564	мифа и	3	1
1565	за этим	1	1
1566	сомневаться что	1	1
1567	она-то и	1	1
1568	на нее	1	1
1569	страстям и	1	1
1570	это возможно	1	1
1571	и другое	6	1
1572	не забывает	1	1
1573	не могли	2	1
1574	за свою	1	1
1575	чтобы быть	1	1
1576	развития действия	1	1
1577	как такая	1	1
1578	матери в	1	1
1579	участие в	2	1
1580	как она	1	1
1581	не подлежит	1	1
1582	истины и	1	1
1583	поведения и	1	1
1584	и вовсе	1	1
1585	имя в	1	1
1586	если и	4	1
1587	но по	3	1
1588	в литературный	1	1
1589	является не	2	1
1590	имеется в	1	1
1591	он состоит	1	1
1592	как ее	1	1
1593	предполагает его	1	1
1594	вспомнить о	1	1
1595	никак невозможно	1	1
1596	мы находим	9	1
1597	только и	9	1
1598	нисколько не	7	1
1599	несомненно может	1	1
1600	и сообщают	1	1
1601	но уже	3	1
1602	мысль об	1	1
1603	идеи и	1	1
1604	для которого	1	1
1605	в каждой	2	1
1606	что выше	1	1
1607	единство и	1	1
1608	сама личность	1	1
1609	однако есть	1	1
1610	говорит об	1	1
1611	от своих	3	1
1612	за его	2	1
1613	а так	1	1
1614	и вообще	11	1
1615	зная что	1	1
1616	за этой	1	1
1617	на них	1	1
1618	с небом	2	1
1619	живое в	1	1
1620	свобода и	1	1
1621	я люблю	1	1
1622	величия его	1	1
1623	мало что	1	1
1624	собой он	1	1
1625	в г	1	1
1626	одному этому	1	1
1627	которого и	2	1
1628	также что	1	1
1629	нас и	4	1
1630	что очень	1	1
1631	и других	1	1
1632	тут и	4	1
1633	человеческого сознания	1	1
1634	встречаемся с	1	1
1635	в предисловии	2	1
1636	у кого	2	1
1637	а его	5	1
1638	должен слиться	1	1
1639	на свои	1	1
1640	с первым	1	1
1641	человека только	1	1
1642	автора к	1	1
1643	который мы	1	1
1644	выше в	2	1
1645	здесь только	1	1
1646	другой в	1	1
1647	всего только	1	1
1648	что является	1	1
1649	этом мы	1	1
1650	народного предания	1	1
1651	говорить не	1	1
1652	есть нечто	1	1
1653	бы иметь	1	1
1654	у того	2	1
1655	есть как	2	1
1656	быть и	1	1
1657	в него	1	1
1658	а по	1	1
1659	поскольку этот	1	1
1660	но она	1	1
1661	в науке	2	1
1662	говорит я	1	1
1663	но такое	1	1
1664	отношений между	1	1
1665	ним как	1	1
1666	оказывается что	5	1
1667	в трех	2	1
1668	этот факт	1	1
1669	факт что	2	1
1670	что нам	1	1
1671	веры в	1	1
1672	и ночи	1	1
1673	отличать от	1	1
1674	и противопоставить	1	1
1675	вы не	1	1
1676	во мне	1	1
1677	на всю	1	1
1678	или как	1	1
1679	как то	1	1
1680	так когда	1	1
1681	при всем	3	1
1682	разумеется в	1	1
1683	и всех	2	1
1684	элементы и	1	1
1685	и самой	2	1
1686	его а	1	1
1687	в истолковании	1	1
1688	этого не	2	1
1689	жизнь то	1	1
1690	преданий о	1	1
1691	числе и	1	1
1692	к ней	2	1
1693	что если	1	1
1694	по всей	1	1
1695	года не	1	1
1696	что сердце	1	1
1697	однако для	2	1
1698	остается на	2	1
1699	дня и	1	1
1700	но пожалуй	1	1
1701	действительно не	1	1
1702	на краю	4	1
1703	их можно	1	1
1704	в голову	1	1
1705	и точно	1	1
1706	самом себе	1	1
1707	его до	2	1
1708	никому не	2	1
1709	присутствуют в	2	1
1710	в виде	25	1
1711	рассказывает о	1	1
1712	право на	1	1
1713	заключен в	1	1
1714	можно судить	1	1
1715	больше не	1	1
1716	времена и	1	1
1717	это в	2	1
1718	является ли	1	1
1719	само собой	3	1
1720	впоследствии в	1	1
1721	бы от	1	1
1722	что мотив	1	1
1723	конце концов	7	1
1724	бытия в	1	1
1725	будущей жизни	1	1
1726	красоты и	2	1
1727	он с	2	1
1728	вообще как	1	1
1729	говорит не	2	1
1730	а н	3	1
1731	из двух	1	1
1732	степени и	1	1
1733	однако на	2	1
1734	а я	1	1
1735	себе а	3	1
