N	2gram	Losev_Prob	StatiiOP
1311	несет на	3	1
1312	как нам	1	1
1313	похожи на	1	1
1314	петр i	2	1
1315	всех языках	1	1
1316	указать на	1	1
1317	время и	2	1
1318	вообще а	1	1
1319	что каждая	2	1
1320	образа о	1	1
1321	вполне понятно	1	1
1322	но еще	1	1
1323	необходимо обратить	1	1
1324	этом стихотворении	2	1
1325	смешение в	1	1
1326	в поисках	2	1
1327	еще больше	1	1
1328	именно как	1	1
1329	значения этих	1	1
1330	начала и	1	1
1331	является символом	7	1
1332	узком смысле	2	1
1333	а и	2	1
1334	то для	4	1
1335	сделать только	1	1
1336	обычно не	1	1
1337	называет свой	1	1
1338	мышления с	1	1
1339	о себе	2	1
1340	гл iii	1	1
1341	даже так	1	1
1342	и самим	2	1
1343	поскольку речь	1	1
1344	тезис в	1	1
1345	оказался в	1	1
1346	с термином	1	1
1347	д конечно	1	1
1348	на другую	1	1
1349	является чрезвычайно	1	1
1350	велико что	1	1
1351	и кажется	1	1
1352	не получилось	1	1
1353	или иную	3	1
1354	художественной и	1	1
1355	с другими	6	1
1356	есть с	2	1
1357	данного стихотворения	2	1
1358	и соответствующие	3	1
1359	и один	1	1
1360	одна с	2	1
1361	этого человека	1	1
1362	них все	1	1
1363	существование этого	1	1
1364	чем ты	1	1
1365	являются в	2	1
1366	помощи этой	1	1
1367	кажется достаточно	1	1
1368	свою определенную	1	1
1369	которое дает	1	1
1370	презрение к	1	1
1371	медному всаднику	1	1
1372	воспользоваться для	1	1
1373	и притом	7	1
1374	все необходимые	1	1
1375	i здесь	1	1
1376	привести хотя	1	1
1377	не дан	1	1
1378	века не	1	1
1379	требует и	1	1
1380	является основой	1	1
1381	от этих	1	1
1382	всех его	1	1
1383	такие которые	2	1
1384	помощи которого	1	1
1385	есть какой-то	1	1
1386	которое в	3	1
1387	на одну	2	1
1388	каком случае	5	1
1389	и всего	1	1
1390	и всю	1	1
1391	подлинном смысле	1	1
1392	размышления в	1	1
1393	отличие этого	1	1
1394	литературе и	1	1
1395	на глаза	1	1
1396	между ними	1	1
1397	как вполне	2	1
1398	места где	1	1
1399	себе не	2	1
1400	по одному	2	1
1401	же противопоставление	1	1
1402	виде так	1	1
1403	я скажу	1	1
1404	том образе	1	1
1405	читатель мог	1	1
1406	в целях	6	1
1407	благодаря тому	1	1
1408	большим трудом	1	1
1409	стало возможно	1	1
1410	сказать несколько	1	1
1411	например как	2	1
1412	делает его	1	1
1413	быть очень	5	1
1414	это тоже	4	1
1415	этот смысл	1	1
1416	типа в	1	1
1417	находим не	1	1
1418	случаях является	1	1
1419	ее только	1	1
1420	употребляются в	1	1
1421	этой системе	1	1
1422	и м	1	1
1423	а потом	2	1
1424	на факт	1	1
1425	вещь не	2	1
1426	войне и	1	1
1427	такие произведения	2	1
1428	всей их	1	1
1429	не имеющие	1	1
1430	здесь как	1	1
1431	от их	2	1
1432	но можно	1	1
1433	есть точно	1	1
1434	разницу в	1	1
1435	две такие	1	1
1436	это вполне	2	1
1437	что говорилось	1	1
1438	когда имеется	1	1
1439	если оно	3	1
1440	называет своих	1	1
1441	как они	4	1
1442	только путем	4	1
1443	котором говорилось	1	1
1444	ведь в	2	1
1445	говоря в	1	1
1446	говорил о	1	1
1447	бы она	2	1
1448	в нечто	1	1
1449	не отличается	1	1
1450	для ее	3	1
1451	на новый	2	1
1452	особого рода	1	1
1453	именно потому	3	1
1454	только художественным	2	1
1455	еще только	3	1
1456	но тогда	4	1
1457	употребляемые им	1	1
1458	не говорят	2	1
1459	и собственно	1	1
1460	этих точек	1	1
1461	уже по	2	1
1462	характеры и	1	1
1463	речи и	1	1
1464	языком и	1	1
1465	будет в	2	1
1466	именно что	1	1
1467	к самому	3	1
1468	есть символ	20	1
1469	от которых	1	1
1470	содержания и	3	1
1471	одно и	4	1
1472	и та	1	1
1473	и является	6	1
1474	отдельных образов	1	1
1475	теперь должны	1	1
1476	укажем только	1	1
1477	уже потому	1	1
1478	такое что	3	1
1479	имеет много	1	1
1480	и хотя	3	1
1481	человек который	1	1
1482	перед лицом	1	1
1483	но так	1	1
1484	образом если	1	1
1485	из нас	2	1
1486	находит для	1	1
1487	вот в	1	1
1488	несколько ниже	1	1
1489	вопрос до	1	1
1490	что бы	1	1
1491	имеет целый	1	1
1492	я буду	1	1
1493	но тут	2	1
1494	должны были	1	1
1495	мы здесь	2	1
1496	произведение не	1	1
1497	знак и	10	1
1498	важно только	1	1
1499	несколько лет	1	1
1500	и общего	1	1
1501	которого у	1	1
1502	и стремление	1	1
1503	почему же	1	1
1504	всего образ	1	1
1505	не говорится	2	1
1506	тот или	4	1
1507	он в	3	1
1508	здесь поэт	1	1
1509	однако в	3	1
1510	мы называем	1	1
1511	и никогда	1	1
1512	такого утверждения	1	1
1513	раз даже	1	1
1514	особенностей и	1	1
1515	и какой	1	1
1516	о его	3	1
1517	самостоятельно и	1	1
1518	о форме	1	1
1519	образно и	1	1
1520	такой форме	1	1
1521	к медному	1	1
1522	несомненно и	2	1
1523	на отдельные	3	1
1524	и есть	9	1
1525	мы будем	3	1
1526	критической литературе	1	1
1527	в некотором	2	1
1528	и гораздо	1	1
1529	речь когда	1	1
1530	определения и	1	1
1531	вовсе еще	2	1
1532	которое имеет	3	1
1533	бы оно	1	1
1534	мы теперь	4	1
1535	действительно есть	1	1
1536	же мы	1	1
1537	в совершенно	1	1
1538	пушкина мы	1	1
1539	значение как	1	1
1540	структура в	1	1
1541	сказать о	2	1
1542	именно этой	1	1
1543	для чего	3	1
1544	которого мы	2	1
1545	а главное	1	1
1546	что хотя	1	1
1547	прав в	2	1
1548	возможно даже	1	1
1549	разве только	1	1
1550	чтобы не	2	1
1551	нам кажется	2	1
1552	к общечеловеческим	1	1
1553	по определенному	4	1
1554	можно отметить	1	1
1555	в подлинном	1	1
1556	мы до	1	1
1557	которая и	1	1
1558	сказать так	2	1
1559	и сами	3	1
1560	являются чем-то	1	1
1561	можно только	3	1
1562	других вопросов	1	1
1563	является делом	1	1
1564	основанные на	1	1
1565	именно второй	1	1
1566	том чем	1	1
1567	собственном смысле	1	1
1568	о или	1	1
1569	образом и	2	1
1570	м а	1	1
1571	уже решительно	1	1
1572	общую систему	1	1
1573	друг к	1	1
1574	только более	2	1
1575	мы приходим	1	1
1576	такова же	1	1
1577	но за	1	1
1578	себе представить	2	1
1579	который заключается	1	1
1580	исходить из	1	1
1581	этого понятия	2	1
1582	которых мы	2	1
1583	на ее	2	1
1584	был бы	1	1
1585	в литературной	1	1
1586	героя в	2	1
1587	которая по	1	1
1588	своих героев	2	1
1589	или иные	6	1
1590	заключающийся в	1	1
1591	на те	1	1
1592	являются такими	1	1
1593	своего образа	1	1
1594	именно только	1	1
1595	опираться на	1	1
1596	содержит в	13	1
1597	на неопределенное	1	1
1598	с ним	11	1
1599	свете и	1	1
1600	вполне наглядно	1	1
1601	полтава и	1	1
1602	никакому сомнению	1	1
1603	всегда были	1	1
1604	нашего времени	1	1
1605	не исчерпывается	1	1
1606	в науке	1	1
1607	д во	1	1
1608	действительно ли	1	1
1609	к выводу	1	1
1610	уже его	1	1
1611	здесь были	1	1
1612	и делает	1	1
1613	затруднения и	1	1
1614	будет иметь	2	1
1615	и дает	1	1
1616	время когда	1	1
1617	том и	1	1
1618	на челе	1	1
1619	нельзя ли	2	1
1620	очевидным что	1	1
1621	только одного	2	1
1622	в медном	2	1
1623	нас от	1	1
1624	другое что	2	1
1625	такого же	2	1
1626	художественным но	1	1
1627	этой точки	2	1
1628	во что	1	1
1629	с некоторыми	1	1
1630	отличаются от	2	1
1631	почти всегда	4	1
1632	имел бы	1	1
1633	имеет значение	6	1
1634	простым и	1	1
1635	смысла и	1	1
1636	чем как	1	1
1637	следовательно в	1	1
1638	так уж	2	1
1639	о самом	2	1
1640	мы говорим	8	1
1641	вещи но	1	1
1642	месте и	1	1
1643	был связан	1	1
1644	себе совершенно	1	1
1645	необозримое количество	1	1
1646	быть даже	4	1
1647	на месте	1	1
1648	и действительно	2	1
1649	значения и	1	1
1650	живой речи	1	1
1651	значении этого	1	1
1652	вопросов касающихся	1	1
1653	виде как	4	1
1654	отсутствие того	1	1
1655	свой собственный	3	1
1656	к самым	1	1
1657	и внешнем	1	1
1658	есть нечто	22	1
1659	для каждого	2	1
1660	можно даже	2	1
1661	которые могут	1	1
1662	а иной	2	1
1663	произведение в	2	1
1664	взять верх	1	1
1665	и отдельных	1	1
1666	таких случаях	2	1
1667	лишенный всякого	1	1
1668	к какому	2	1
1669	же отличается	1	1
1670	ему и	1	1
1671	сравнению с	3	1
1672	при всех	2	1
1673	быть никакого	1	1
1674	эта последняя	2	1
1675	знает что	1	1
1676	возникает вопрос	1	1
1677	достаточно привести	1	1
1678	и обратно	1	1
1679	словами и	1	1
1680	представляется в	2	1
1681	время является	1	1
1682	в конкретном	1	1
1683	в рассмотрение	1	1
1684	но оно	3	1
1685	который он	1	1
1686	нет ничего	6	1
1687	не подходит	1	1
1688	не давая	1	1
1689	атмосфера и	1	1
1690	и творчество	1	1
1691	ни к	3	1
1692	наконец и	1	1
1693	есть ее	4	1
1694	входя в	1	1
1695	и всему	1	1
1696	не сомневается	1	1
1697	что эту	1	1
1698	итак если	1	1
1699	должно быть	1	1
1700	за нас	1	1
1701	на самого	1	1
1702	характер его	1	1
1703	является также	1	1
1704	было а	1	1
1705	сливается с	1	1
1706	понимании этого	1	1
1707	же во	1	1
1708	своей собственной	3	1
1709	не говорим	2	1
1710	было сделать	1	1
1711	даже сказать	1	1
1712	ли он	1	1
1713	тогда я	1	1
1714	чем то	1	1
1715	но здесь	1	1
1716	изображения и	1	1
1717	его исторического	1	1
1718	и грамматик	1	1
1719	это только	2	1
1720	вопросе о	1	1
1721	вода я	1	1
1722	на два	1	1
1723	бы ему	1	1
1724	эта картина	2	1
1725	а может	3	1
1726	обстановке в	1	1
1727	рассчитано на	1	1
1728	нужно уметь	1	1
1729	в те	1	1
1730	он гораздо	1	1
1731	и больше	4	1
1732	не понимает	2	1
1733	то все	1	1
1734	со всей	1	1
1735	что многие	1	1
1736	как реальное	1	1
1737	важны для	1	1
1738	к одному	1	1
1739	о своем	1	1
1740	него с	2	1
1741	имеет никакого	3	1
1742	нет никакой	4	1
1743	подобного рода	13	1
1744	обращения с	1	1
1745	большей частью	1	1
1746	что такая	2	1
1747	друг от	3	1
1748	знак в	4	1
1749	среди которых	1	1
1750	не говорить	1	1
1751	личной и	1	1
1752	сильна что	2	1
1753	не представляет	1	1
1754	целью изобразить	1	1
1755	оттенков между	1	1
1756	и идей	2	1
1757	из бесконечного	1	1
1758	далеки от	1	1
1759	в данных	1	1
1760	по линии	1	1
1761	видели выше	2	1
1762	на более	2	1
1763	и там	2	1
1764	к поэту	1	1
1765	основан на	1	1
1766	модель для	6	1
1767	что подлинная	1	1
1768	если мы	24	1
1769	речи в	2	1
1770	которые очень	1	1
1771	когда и	1	1
1772	значение имеет	1	1
1773	слов в	1	1
1774	данного произведения	1	1
1775	всегда в	1	1
1776	и смерть	1	1
1777	тебе и	1	1
1778	что самый	1	1
1779	в определенном	1	1
1780	человечества и	1	1
1781	котором мы	1	1
1782	и художественными	1	1
1783	каком-то пункте	1	1
1784	бы как	2	1
1785	и исключительно	1	1
1786	значение которое	2	1
1787	весьма мало	1	1
1788	совсем другое	5	1
1789	не стоит	2	1
1790	здесь и	4	1
1791	только известный	1	1
1792	это значение	2	1
1793	и значит	3	1
1794	ему это	1	1
1795	друг друга	5	1
1796	и после	2	1
1797	же он	1	1
1798	ведет нас	1	1
1799	в самой	4	1
1800	пришлось бы	2	1
1801	жизни не	2	1
1802	медный всадник	3	1
1803	невозможна без	1	1
1804	д ни	1	1
1805	собственно говоря	5	1
1806	характерные для	1	1
1807	формы и	3	1
1808	человека но	3	1
1809	здесь к	1	1
1810	положение вещей	1	1
1811	не ради	1	1
1812	вместе со	1	1
1813	тут есть	1	1
1814	пушкина вся	1	1
1815	из отдельных	3	1
1816	сейчас и	2	1
1817	для будущих	1	1
1818	стихотворении не	1	1
1819	этот термин	2	1
1820	решительно ни	1	1
1821	в более	1	1
1822	всегда можно	2	1
1823	на какой-то	2	1
1824	ему в	1	1
1825	ничем не	2	1
1826	ли все	1	1
1827	есть такой	1	1
1828	является то	1	1
1829	тут можно	1	1
1830	с начала	1	1
1831	звуков а	1	1
1832	но религиозный	1	1
1833	не избегает	1	1
1834	внутреннее содержание	1	1
1835	является их	1	1
1836	в стихе	1	1
1837	не будем	4	1
1838	вещи мы	1	1
1839	хотя у	1	1
1840	новую жизнь	1	1
1841	опять-таки здесь	1	1
1842	новой россии	1	1
1843	чем так	1	1
1844	на одно	2	1
1845	именно тем	1	1
1846	для каких-нибудь	1	1
1847	то тем	2	1
1848	себя самого	1	1
1849	сразу во	1	1
1850	i в	1	1
1851	о нем	2	1
1852	дело если	2	1
1853	нам еще	1	1
1854	в специальных	1	1
1855	и тут	3	1
1856	лиц и	2	1
1857	со своим	2	1
1858	то мы	3	1
1859	нас еще	1	1
1860	состоят из	1	1
1861	здесь в	3	1
1862	отделить от	1	1
1863	имел в	1	1
1864	политической и	1	1
1865	вопрос а	2	1
1866	другой же	1	1
1867	а все	1	1
1868	какой-то особой	2	1
1869	делать из	1	1
1870	было неясно	1	1
1871	слова а	2	1
1872	этом в	1	1
1873	образом но	1	1
1874	все равно	6	1
1875	интерпретации и	1	1
1876	к самой	1	1
1877	однако не	4	1
1878	всех прочих	1	1
1879	начала до	1	1
1880	когда говорил	1	1
1881	говорим о	5	1
1882	от друга	3	1
1883	реальной действительности	1	1
1884	является таким	1	1
1885	автора от	1	1
1886	временем и	1	1
1887	в эпилоге	2	1
1888	с ними	2	1
1889	что к	1	1
1890	как-нибудь иначе	1	1
1891	наших дней	1	1
1892	них всегда	1	1
1893	на разные	1	1
1894	речи это	1	1
1895	что будет	1	1
1896	и где	1	1
1897	и вы	2	1
1898	содержании и	1	1
1899	нас только	2	1
1900	в ту	2	1
1901	и другое	1	1
1902	пушкина только	2	1
1903	вот это	2	1
1904	очень много	4	1
1905	понимать как	4	1
1906	термины в	1	1
1907	которую указывает	2	1
1908	собой определенную	1	1
1909	не исключается	1	1
1910	эти особенности	1	1
1911	приходим к	1	1
1912	и вовсе	7	1
1913	случаях когда	1	1
1914	возможно и	2	1
1915	всего прочего	1	1
1916	и понимания	1	1
1917	и могут	2	1
1918	не относится	1	1
1919	чем мы	2	1
1920	направления в	1	1
1921	разницы между	1	1
1922	только и	9	1
1923	именно эта	1	1
1924	и художественного	1	1
1925	в условиях	7	1
1926	то можно	1	1
1927	дано у	1	1
1928	примера в	1	1
1929	как все	1	1
1930	мысли в	1	1
1931	романтизма и	1	1
1932	связаны с	1	1
1933	определенном направлении	1	1
1934	каждого отдельного	1	1
1935	то понимание	1	1
1936	бы его	2	1
1937	специальному рассмотрению	1	1
1938	своего произведения	1	1
1939	историки литературы	1	1
1940	ко всему	1	1
1941	собственными глазами	1	1
1942	иную форму	1	1
1943	и живой	1	1
1944	целое в	1	1
1945	но сами	1	1
1946	они обладают	1	1
1947	принадлежит только	1	1
1948	к их	2	1
1949	связываются с	1	1
1950	он это	1	1
1951	настоящем смысле	1	1
1952	вполне самостоятельно	1	1
1953	значение так	1	1
1954	предполагать что	1	1
1955	ведь именно	1	1
1956	вместо этого	1	1
1957	а просто	1	1
1958	ради этой	1	1
1959	каждом из	1	1
1960	например у	1	1
1961	чего нельзя	1	1
1962	тактов в	1	1
1963	это как	1	1
1964	значение но	2	1
1965	в руки	1	1
1966	но при	1	1
1967	пути этого	1	1
1968	и почти	2	1
1969	ту или	3	1
1970	однако если	3	1
1971	менее и	1	1
1972	тому как	2	1
1973	здесь можно	1	1
1974	на всех	1	1
1975	только так	2	1
1976	есть произведение	1	1
1977	отдавать себе	2	1
1978	нечего и	2	1
1979	пушкин здесь	1	1
1980	что единственный	2	1
1981	к тем	1	1
1982	образа в	2	1
1983	не с	1	1
1984	итак и	1	1
1985	есть и	2	1
1986	целое с	1	1
1987	мы пока	1	1
1988	или другого	3	1
1989	настолько велико	1	1
1990	оказывается что	2	1
1991	и практическое	1	1
1992	но дело	1	1
1993	например и	2	1
1994	будто есть	1	1
1995	стороны и	3	1
1996	и времени	1	1
1997	только то	4	1
1998	и какие	1	1
1999	здесь еще	1	1
2000	если читатель	1	1
2001	чего же	4	1
2002	хотя она	1	1
2003	всему тому	1	1
2004	на всю	1	1
2005	или как	4	1
2006	по сравнению	3	1
2007	на смерть	1	1
2008	и всякая	1	1
2009	с первого	3	1
2010	означает что	1	1
2011	почти никогда	1	1
2012	это один	1	1
2013	идет речь	4	1
2014	это казалось	1	1
2015	рассматривать как	2	1
2016	и соответствующая	1	1
2017	есть такое	4	1
2018	произведением но	1	1
2019	со своими	1	1
2020	своей цели	1	1
2021	в понимании	1	1
2022	и самого	2	1
2023	для такого	1	1
2024	того именно	1	1
2025	говорилось выше	2	1
2026	самый термин	2	1
2027	художественного произведения	14	1
2028	него были	1	1
2029	произведения не	1	1
2030	анализа и	1	1
2031	то чему	1	1
2032	настолько сильна	2	1
2033	этих стихах	1	1
2034	своей поэме	1	1
2035	очень резко	2	1
2036	с таким	1	1
2037	в узком	2	1
2038	же в	6	1
2039	же будет	1	1
2040	отметим еще	1	1
2041	авторы этих	1	1
2042	другой и	3	1
2043	том виде	4	1
2044	говорить об	2	1
2045	об этой	1	1
2046	он более	1	1
2047	общей и	2	1
2048	очень трудно	1	1
2049	человек не	1	1
2050	само собой	3	1
2051	вдова и	1	1
2052	страшны для	1	1
2053	сам а	1	1
2054	если она	1	1
2055	то звук	1	1
2056	еще страшнее	1	1
2057	само по	5	1
2058	видим и	2	1
2059	не можем	5	1
2060	за счет	2	1
2061	самым простым	1	1
2062	больше того	1	1
2063	себе очень	1	1
2064	сейчас мы	3	1
2065	есть не	13	1
2066	а н	1	1
2067	и деятельности	1	1
2068	и конец	1	1
2069	рассуждений и	1	1
2070	значительные моменты	1	1
