N	2gram	Propp_Isto	Formalny
1313	и наш	1	1
1314	деле и	1	1
1315	него нет	1	1
1316	под этим	2	1
1317	мог стать	1	1
1318	и силы	1	1
1319	с этого	1	1
1320	функции и	1	1
1321	превращаться в	1	1
1322	что у	6	1
1323	сыну а	1	1
1324	оно есть	2	1
1325	предполагать что	1	1
1326	явления не	1	1
1327	он будет	2	1
1328	быть понят	2	1
1329	то время	4	1
1330	его движении	1	1
1331	на престол	3	1
1332	может получить	1	1
1333	не знал	2	1
1334	и они	2	1
1335	к самым	1	1
1336	истолковать как	1	1
1337	мы постараемся	1	1
1338	и признаки	1	1
1339	дает право	1	1
1340	историческое явление	2	1
1341	много но	2	1
1342	связанные с	3	1
1343	этим в	1	1
1344	здесь может	1	1
1345	дело так	1	1
1346	эдипа или	1	1
1347	неверно как	1	1
1348	о котором	1	1
1349	которая сама	1	1
1350	из которого	1	1
1351	но вместе	2	1
1352	знает что	2	1
1353	дальше и	2	1
1354	к которой	2	1
1355	предмета как	1	1
1356	что из	4	1
1357	под такие	1	1
1358	этому же	1	1
1359	такое положение	2	1
1360	к сыну	4	1
1361	свое внимание	1	1
1362	к нашему	1	1
1363	или сам	1	1
1364	мы обычно	1	1
1365	не доказывают	1	1
1366	бы с	2	1
1367	где у	1	1
1368	видим что	4	1
1369	удалось найти	1	1
1370	не имеют	3	1
1371	задачи в	5	1
1372	образом сама	1	1
1373	той роли	1	1
1374	полученная в	1	1
1375	такую же	1	1
1376	такой случай	5	1
1377	представление что	5	1
1378	типичным представителем	1	1
1379	задний план	1	1
1380	на той	2	1
1381	но здесь	5	1
1382	зависимости между	1	1
1383	единства в	1	1
1384	случаев очень	1	1
1385	имеют отношение	2	1
1386	на друга	2	1
1387	не связан	1	1
1388	и поэтому	1	1
1389	не мотивированы	1	1
1390	передается от	1	1
1391	а через	1	1
1392	тех пор	1	1
1393	не сам	1	1
1394	этот случай	16	1
1395	связана со	1	1
1396	можно думать	1	1
1397	в середине	2	1
1398	те случаи	1	1
1399	еще указать	1	1
1400	и больше	3	1
1401	не понимает	1	1
1402	уже говорили	1	1
1403	нет она	1	1
1404	и наиболее	1	1
1405	организации и	1	1
1406	вслед за	2	1
1407	эта задача	5	1
1408	один а	1	1
1409	также уже	2	1
1410	смены одного	1	1
1411	он есть	1	1
1412	тогда как	4	1
1413	в обоих	1	1
1414	еще один	3	1
1415	и наоборот	2	1
1416	например на	2	1
1417	перенесением на	1	1
1418	он весь	1	1
1419	смотрит в	1	1
1420	потом в	1	1
1421	и там	6	1
1422	и под	3	1
1423	впервые в	1	1
1424	итак первое	1	1
1425	тоже может	1	1
1426	мог бы	1	1
1427	новые и	3	1
1428	значение имеет	1	1
1429	историческая действительность	2	1
1430	через которую	1	1
1431	в образе	4	1
1432	явление по	1	1
1433	все новые	2	1
1434	гипотеза о	1	1
1435	ясно в	1	1
1436	и подобных	1	1
1437	к утверждению	2	1
1438	не имел	2	1
1439	стороны не	2	1
1440	теперь уже	2	1
1441	мира не	1	1
1442	стороны эти	1	1
1443	только о	2	1
1444	мы возьмем	1	1
1445	этой формулы	1	1
1446	своем пути	2	1
1447	в другое	2	1
1448	всего является	2	1
1449	формы не	1	1
1450	которого он	1	1
1451	хочет стать	1	1
1452	дает нам	3	1
1453	вместе со	2	1
1454	от более	1	1
1455	но на	1	1
1456	нее как	2	1
1457	не поддается	1	1
1458	мир в	1	1
1459	того как	5	1
1460	совершенно чуждо	1	1
1461	получает все	2	1
1462	или когда	3	1
1463	не будем	2	1
1464	только формы	1	1
1465	всего построения	1	1
1466	чего не	1	1
1467	которых он	2	1
1468	в определенных	1	1
1469	как историческое	1	1
1470	же их	1	1
1471	а это	1	1
1472	не решается	1	1
1473	в общих	1	1
1474	он схватывает	1	1
1475	уже сам	1	1
1476	видеть в	3	1
1477	в полном	1	1
1478	на которой	1	1
1479	лицом к	1	1
1480	и продолжает	1	1
1481	есть акт	1	1
1482	к месту	2	1
1483	них и	1	1
1484	она никогда	1	1
1485	он умрет	1	1
1486	за которой	1	1
1487	оно только	2	1
1488	это искусство	2	1
1489	герою в	1	1
1490	больше чем	2	1
1491	просто как	1	1
1492	у всех	1	1
1493	этих условий	1	1
1494	сама в	1	1
1495	этого не	2	1
1496	в свои	3	1
1497	что к	1	1
1498	как герой	1	1
1499	а также	2	1
1500	самые разнообразные	1	1
1501	за этим	1	1
1502	и где	1	1
1503	иного рода	1	1
1504	отца к	4	1
1505	в ту	1	1
1506	а то	1	1
1507	при которой	1	1
1508	чтобы быть	1	1
1509	этого развития	1	1
1510	можно считать	1	1
1511	случае не	1	1
1512	с той	1	1
1513	нас к	5	1
1514	один момент	1	1
1515	так часто	3	1
1516	если и	1	1
1517	есть в	1	1
1518	но по	2	1
1519	эти две	1	1
1520	становится понятным	1	1
1521	встретиться с	1	1
1522	это происходит	4	1
1523	свои формы	1	1
1524	на одном	1	1
1525	по своему	1	1
1526	основываясь на	1	1
1527	этого вопроса	2	1
1528	бы мы	1	1
1529	та что	1	1
1530	можно согласиться	1	1
1531	об этом	7	1
1532	детей у	1	1
1533	к ложному	1	1
1534	и стала	1	1
1535	было ни	1	1
1536	а так	1	1
1537	встречаются в	1	1
1538	не все	4	1
1539	совершенно ясно	8	1
1540	ему не	1	1
1541	светлее и	1	1
1542	на них	1	1
1543	тоже не	3	1
1544	жизни такого	1	1
1545	этого он	2	1
1546	было совершенно	1	1
1547	и хочет	1	1
1548	быть наиболее	1	1
1549	это конечно	2	1
1550	как ни	1	1
1551	часто встречается	1	1
1552	в приведенных	3	1
1553	на задний	1	1
1554	а его	3	1
1555	же к	1	1
1556	мотива с	2	1
1557	заставляют нас	1	1
1558	которую мы	2	1
1559	до бесконечности	1	1
1560	связь же	2	1
1561	многих из	1	1
1562	другими словами	3	1
1563	связь и	2	1
1564	ли и	2	1
1565	может идти	2	1
1566	что утверждение	1	1
1567	здесь однако	1	1
1568	была сделана	1	1
1569	может считаться	1	1
1570	новое явление	1	1
1571	здесь совершенно	2	1
1572	что нужно	1	1
1573	довольно часто	1	1
1574	на другое	1	1
1575	здесь это	1	1
1576	связана с	4	1
1577	не находит	2	1
1578	могли не	1	1
1579	от отца	5	1
1580	есть и	6	1
1581	есть одна	1	1
1582	и элементы	1	1
1583	в начале	2	1
1584	по более	1	1
1585	можно найти	3	1
1586	пока только	1	1
1587	этих случаях	18	1
1588	не исчезает	2	1
1589	у нее	3	1
1590	и часто	2	1
1591	элементы и	1	1
1592	герой не	4	1
1593	к отказу	1	1
1594	его места	1	1
1595	могло быть	2	1
1596	здесь следует	1	1
1597	всех его	2	1
1598	в книге	5	1
1599	имели в	1	1
1600	так можно	1	1
1601	не получается	1	1
1602	пути к	1	1
1603	которые в	3	1
1604	этим же	2	1
1605	и пытается	1	1
1606	имеет еще	1	1
1607	выражен в	1	1
1608	вот к	1	1
1609	страх перед	1	1
1610	действительно не	1	1
1611	частности вопрос	1	1
1612	его до	1	1
1613	ясно с	1	1
1614	все еще	2	1
1615	дальше что	1	1
1616	право на	5	1
1617	о своих	1	1
1618	отсюда с	1	1
1619	тут-то и	1	1
1620	и новые	2	1
1621	бы от	1	1
1622	эти два	1	1
1623	что иное	2	1
1624	могут дать	1	1
1625	не удалось	1	1
1626	других случаях	1	1
1627	только одну	1	1
1628	и оно	2	1
1629	а эти	1	1
1630	быть дано	1	1
1631	с социальными	1	1
1632	три года	2	1
1633	этому вопросу	1	1
1634	и ставится	1	1
1635	мотивировку в	1	1
1636	с соответствующими	2	1
1637	можно указать	4	1
1638	с религией	1	1
1639	эта концепция	1	1
