N	2gram	Vygotskiy_	KulturaY
1312	стал бы	1	1
1313	шансов на	1	1
1314	это последнее	1	1
1315	нас и	1	1
1316	на следующем	1	1
1317	как язык	1	1
1318	поэзии есть	1	1
1319	некоторого рода	1	1
1320	ее так	2	1
1321	она могла	2	1
1322	это делается	1	1
1323	в понимании	1	1
1324	для разрешения	1	1
1325	заключено в	2	1
1326	важное и	1	1
1327	хочет и	1	1
1328	которых я	1	1
1329	все тот	2	1
1330	п с	1	1
1331	у самого	1	1
1332	тогда совершенно	1	1
1333	и своим	2	1
1334	и другой	1	1
1335	с другим	2	1
1336	времени в	1	1
1337	которыми он	1	1
1338	с нашим	1	1
1339	в этот	1	1
1340	нас интересовать	1	1
1341	своим собственным	2	1
1342	существенное значение	1	1
1343	следует остановиться	1	1
1344	но вся	2	1
1345	этим литературным	1	1
1346	положений и	1	1
1347	если так	2	1
1348	между двумя	3	1
1349	значение с	1	1
1350	следует отнести	2	1
1351	а когда	1	1
1352	пониманию и	1	1
1353	мы все	6	1
1354	и формы	2	1
1355	тем именно	1	1
1356	только на	3	1
1357	как поэтическое	1	1
1358	может применяться	3	1
1359	каждое слово	1	1
1360	него было	1	1
1361	задачи и	1	1
1362	образом что	2	1
1363	уже как	2	1
1364	о самой	1	1
1365	бы произвести	1	1
1366	то как	4	1
1367	что ее	3	1
1368	графика и	1	1
1369	от той	2	1
1370	это необходимо	1	1
1371	от своей	1	1
1372	с законами	2	1
1373	материала по	1	1
1374	отношениях к	1	1
1375	как таковую	1	1
1376	нем есть	1	1
1377	перед ним	1	1
1378	то чтобы	2	1
1379	я думаю	2	1
1380	сказать относительно	1	1
1381	пока еще	1	1
1382	совершенно ясна	2	1
1383	тенденцию к	2	1
1384	разрешения этой	1	1
1385	у себя	1	1
1386	то дело	1	1
1387	существу она	1	1
1388	же так	1	1
1389	поэтому все	1	1
1390	чтобы они	1	1
1391	нас на	2	1
1392	него не	1	1
1393	и притом	1	1
1394	по которым	2	1
1395	бесчисленное количество	1	1
1396	признания и	2	1
1397	и вместо	3	1
1398	но разве	1	1
1399	а сам	1	1
1400	в основу	2	1
1401	нее в	3	1
1402	случай где	1	1
1403	это а	1	1
1404	есть по	2	1
1405	различает в	1	1
1406	та мысль	1	1
1407	во всей	3	1
1408	противоположного характера	1	1
1409	материал в	1	1
1410	следовательно это	1	1
1411	это что	1	1
1412	как результат	1	1
1413	ним как	1	1
1414	теории и	1	1
1415	указывают на	2	1
1416	на общее	1	1
1417	до какой	1	1
1418	какой степени	1	1
1419	уже нам	1	1
1420	за последние	1	1
1421	здесь эта	1	1
1422	имели бы	1	1
1423	к этим	2	1
1424	благодаря чему	2	1
1425	к ее	1	1
1426	даны нам	1	1
1427	в обращении	1	1
1428	которого заключается	1	1
1429	общего в	1	1
1430	себя в	1	1
1431	значение которых	1	1
1432	другой сама	1	1
1433	форму то	1	1
1434	той степени	2	1
1435	выражения из	1	1
1436	и поэзию	1	1
1437	все мы	1	1
1438	что такова	1	1
1439	д все	1	1
1440	такой степени	3	1
1441	стилистический прием	1	1
1442	во всех	4	1
1443	автор что	1	1
1444	мы видим	15	1
1445	что то	1	1
1446	мы как	1	1
1447	она и	2	1
1448	средств которые	1	1
1449	найти для	1	1
1450	от его	1	1
1451	почти невозможно	1	1
1452	последние десятилетия	1	1
1453	сказать и	1	1
1454	толстого и	1	1
1455	она как	1	1
1456	в частном	1	1
1457	как ясно	1	1
1458	это будет	3	1
1459	в дневнике	3	1
1460	от темы	1	1
1461	говорено выше	1	1
1462	об одном	1	1
1463	такого рода	1	1
1464	он к	1	1
1465	она в	4	1
1466	нам удалось	2	1
1467	сразу узнаем	1	1
1468	всеобщим достоянием	1	1
1469	вот эти	2	1
1470	первый раз	3	1
1471	не буду	1	1
1472	весь смысл	2	1
1473	опять мы	1	1
1474	зрения а	1	1
1475	смысле то	1	1
1476	это я	1	1
1477	этим следует	1	1
1478	показать это	3	1
1479	и рассказывает	1	1
1480	тогда и	1	1
1481	форма является	1	1
1482	на нас	5	1
1483	и самым	1	1
1484	и верно	1	1
1485	показать ниже	2	1
1486	меня принимать	1	1
1487	поэзии в	2	1
1488	большое количество	1	1
1489	для оратора	1	1
1490	эта поэтическая	1	1
1491	она стоит	1	1
1492	не должна	2	1
1493	мы конечно	1	1
1494	дела но	1	1
1495	по мнению	2	1
1496	или иному	1	1
1497	после этого	5	1
1498	что несмотря	1	1
1499	не кажется	1	1
1500	именно те	1	1
1501	будем говорить	1	1
1502	и поэтическая	1	1
1503	два раза	1	1
1504	фигуры которые	1	1
1505	установить и	1	1
1506	не ограничивается	1	1
1507	противоречие между	2	1
1508	сопоставляет с	1	1
1509	есть еще	1	1
1510	раз обратное	2	1
1511	который делает	1	1
1512	что составляет	1	1
1513	мы на	2	1
1514	что вы	1	1
1515	бы рассказать	1	1
1516	случае к	1	1
1517	которым приходится	2	1
1518	том именно	1	1
1519	или не	3	1
1520	только она	1	1
1521	разве можно	1	1
1522	он может	2	1
1523	такое понимание	2	1
1524	от тех	1	1
1525	события в	3	1
1526	слова во	1	1
1527	к чему	6	1
1528	что под	4	1
1529	большом количестве	1	1
1530	не нуждается	1	1
1531	этим и	1	1
1532	это мы	2	1
1533	этого утверждения	1	1
1534	другая с	1	1
1535	или несколько	1	1
1536	как его	1	1
1537	которое идет	1	1
1538	этого события	2	1
1539	сообщает нам	1	1
1540	этого можно	1	1
1541	и связи	1	1
1542	у тургенева	1	1
1543	принципиальной разницы	1	1
1544	этом последнем	1	1
1545	как говорит	2	1
1546	некоторого общего	1	1
1547	первое что	2	1
1548	следует понимать	3	1
1549	и новым	1	1
1550	а здесь	1	1
1551	по одному	2	1
1552	есть именно	2	1
1553	же вывод	1	1
1554	долго и	1	1
1555	не зря	3	1
1556	оно превращается	1	1
1557	которой она	1	1
1558	всякую возможность	1	1
1559	и надо	1	1
1560	они как	2	1
1561	смыслом который	1	1
1562	образом для	1	1
1563	следует спросить	1	1
1564	легко убедимся	1	1
1565	того и	1	1
1566	от обычного	1	1
1567	между собой	2	1
1568	дошло до	1	1
1569	у таких	1	1
1570	чем здесь	2	1
1571	следует разуметь	1	1
1572	и представить	1	1
1573	годится но	1	1
1574	полагает что	5	1
1575	в эту	2	1
1576	но никто	1	1
1577	и первый	1	1
1578	и естественном	1	1
1579	не иначе	2	1
1580	вводит в	2	1
1581	действительности и	1	1
1582	совершенно прав	4	1
1583	ли что	2	1
1584	смысле его	1	1
1585	нисколько но	1	1
1586	раз он	1	1
1587	характере и	1	1
1588	имеет ничего	1	1
1589	здесь с	3	1
1590	не имел	1	1
1591	ни при	1	1
1592	истинный смысл	5	1
1593	не имеющие	1	1
1594	поэтическое произведение	1	1
1595	и стоит	1	1
1596	необходимое условие	1	1
1597	искусства она	1	1
1598	к речи	1	1
1599	же все	1	1
1600	которая является	1	1
1601	за ту	1	1
1602	вытекают из	1	1
1603	его звуков	1	1
1604	нами по	1	1
1605	в живой	1	1
1606	ряд событий	1	1
1607	дана в	1	1
1608	этом совершенно	1	1
1609	этой своей	1	1
1610	вся история	1	1
1611	подробнейшим образом	1	1
1612	мы говорили	3	1
1613	оказалось бы	1	1
1614	когда я	3	1
1615	у той	1	1
1616	на другой	1	1
1617	бы она	2	1
1618	совсем не	3	1
1619	приемов которые	1	1
1620	тот особый	1	1
1621	будем иметь	2	1
1622	мы опять	1	1
1623	материал этот	1	1
1624	сомневаюсь что	1	1
1625	понимать и	1	1
1626	действующих лиц	6	1
1627	кажется что	2	1
1628	они получают	1	1
1629	попросту говоря	1	1
1630	имеет целью	1	1
1631	и смысла	1	1
1632	басни на	4	1
1633	на простой	1	1
1634	от которых	2	1
1635	одно и	4	1
1636	и та	3	1
1637	его художественной	1	1
1638	прозе и	1	1
1639	сущности говоря	10	1
1640	один раз	1	1
1641	получили мы	1	1
1642	смешно и	1	1
1643	они свидетельствуют	1	1
1644	как образец	2	1
1645	не имеющая	1	1
1646	и другая	2	1
1647	лет а	1	1
1648	словам как	1	1
1649	триста лет	1	1
1650	с нашими	1	1
1651	должны были	2	1
1652	в какое-то	2	1
1653	задачу но	1	1
1654	у которого	1	1
1655	он еще	1	1
1656	своего материала	1	1
1657	тем уже	1	1
1658	при построении	2	1
1659	так он	1	1
1660	которая действительно	1	1
1661	для потебни	1	1
1662	почему же	1	1
1663	в связь	1	1
1664	заставляет нас	2	1
1665	одно с	1	1
1666	что ты	1	1
1667	конца и	1	1
1668	рассмотрению этого	1	1
1669	чтобы рассказать	1	1
1670	такой который	1	1
1671	всегда имеет	1	1
1672	и никогда	2	1
1673	оба они	1	1
1674	и каждый	2	1
1675	части в	1	1
1676	рождаются только	1	1
1677	в достаточной	1	1
1678	фабула и	1	1
1679	обратимся к	3	1
1680	и ты	1	1
1681	них не	1	1
1682	и почему	2	1
1683	внимания и	1	1
1684	отчетливо и	1	1
1685	что характер	1	1
1686	себе дело	1	1
1687	в первой	2	1
1688	автор ставит	1	1
1689	в сердце	1	1
1690	чрезвычайно полезно	1	1
1691	до наших	1	1
1692	бы быть	2	1
1693	чтоб было	1	1
1694	для построения	1	1
1695	есть все	2	1
1696	отдельные моменты	1	1
1697	указывает нам	1	1
1698	догадаться что	1	1
1699	бы ни	1	1
1700	очень редко	1	1
1701	деле всякая	1	1
1702	свое собственное	1	1
1703	что кроме	2	1
1704	поэтической формы	1	1
1705	протекает и	1	1
1706	то место	1	1
1707	значения как	1	1
1708	которого мы	1	1
1709	остановиться на	3	1
1710	с о	1	1
1711	много для	1	1
1712	может понять	1	1
1713	создается впечатление	2	1
1714	означает что	1	1
1715	бы я	1	1
1716	в один	4	1
1717	каждого из	4	1
1718	понятия и	1	1
1719	обозначить как	1	1
1720	ко всякому	1	1
1721	и особенно	1	1
1722	имеет дело	2	1
1723	к поэтической	3	1
1724	раньше чем	1	1
1725	есть как	2	1
1726	границе между	1	1
1727	примером того	1	1
1728	что до	2	1
1729	вторая ошибка	1	1
1730	любви и	1	1
1731	при жизни	1	1
1732	и попробуем	1	1
1733	самое понятие	1	1
1734	можно получить	1	1
1735	по содержанию	1	1
1736	образом и	3	1
1737	взгляд на	1	1
1738	речи здесь	1	1
1739	ни малейшего	1	1
1740	и этот	6	1
1741	совершенно правильно	2	1
1742	и конечно	3	1
1743	мы встречаем	1	1
1744	его собственное	1	1
1745	от жизни	1	1
1746	смотреть на	1	1
1747	жанра и	2	1
1748	то есть	30	1
1749	к одной	1	1
1750	длинный ряд	1	1
1751	с и	6	1
1752	и который	2	1
1753	он только	1	1
1754	его с	1	1
1755	поэтому было	1	1
1756	вопрос который	1	1
1757	образа в	1	1
1758	нас как	1	1
1759	поэзии на	1	1
1760	эти отдельные	1	1
1761	говорит нам	2	1
1762	однако было	1	1
1763	несколько времени	1	1
1764	героями и	1	1
1765	нашего восприятия	1	1
1766	которые находят	1	1
1767	с сильным	1	1
1768	бы одно	1	1
1769	рассказа о	2	1
1770	вот как	2	1
1771	в большом	1	1
1772	одном и	1	1
1773	переходит от	1	1
1774	не исчерпывается	1	1
1775	так будто	2	1
1776	в поэме	4	1
1777	приходится иметь	2	1
1778	разного рода	1	1
1779	утверждает что	3	1
1780	к выводу	1	1
1781	такое впечатление	1	1
1782	же два	1	1
1783	уже это	3	1
1784	п то	1	1
1785	целом ряде	1	1
1786	совершенно иное	1	1
1787	этот же	1	1
1788	психологический закон	2	1
1789	и форм	1	1
1790	поэтический язык	1	1
1791	не ясно	2	1
1792	сюжета и	2	1
1793	все то	15	1
1794	попытаемся сделать	1	1
1795	до этого	1	1
1796	которых и	1	1
1797	однако мы	3	1
1798	выше следует	1	1
1799	ни о	1	1
1800	вскрыть и	1	1
1801	имеет значение	1	1
1802	три слова	1	1
1803	вместо этого	2	1
1804	оно есть	2	1
1805	их следует	1	1
1806	одновременно с	1	1
1807	мой друг	1	1
1808	какая же	1	1
1809	и будет	1	1
1810	целом функция	1	1
1811	можно еще	1	1
1812	значения и	1	1
1813	лиц все	1	1
1814	виде как	1	1
1815	к которым	7	1
1816	присутствует в	1	1
1817	виде какой	1	1
1818	из тех	1	1
1819	чрезвычайно важное	1	1
1820	к таким	1	1
1821	самый характер	1	1
1822	это относится	2	1
1823	мы встречаемся	1	1
1824	как-то что	1	1
1825	здесь полное	1	1
1826	рода и	1	1
1827	которого является	1	1
1828	не сомневаюсь	1	1
1829	словесного искусства	2	1
1830	жизни в	1	1
1831	дело идет	2	1
1832	что смысл	2	1
1833	тонкий яд	3	1
1834	себя и	1	1
1835	не будь	1	1
1836	применяется к	2	1
1837	всегда остаются	1	1
1838	непременно должен	1	1
1839	дело так	3	1
1840	мы имели	1	1
1841	который я	1	1
1842	в историческом	1	1
1843	можно найти	2	1
1844	собою в	1	1
1845	важное значение	1	1
1846	а под	2	1
1847	плохо справляется	1	1
1848	в итоге	1	1
1849	из которого	1	1
1850	хотел бы	2	1
1851	нимало не	1	1
1852	на их	3	1
1853	эта возможность	1	1
1854	с несколько	1	1
1855	своей жизни	2	1
1856	везде и	1	1
1857	сейчас же	9	1
1858	он мог	1	1
1859	что рассказывает	1	1
1860	почему это	1	1
1861	не оказалось	1	1
1862	есть вопрос	1	1
1863	оно возможно	1	1
1864	широко и	1	1
1865	бы нас	1	1
1866	то я	1	1
1867	сразу и	1	1
1868	как некий	1	1
1869	бы о	1	1
1870	этот рассказ	5	1
1871	случай этот	1	1
1872	нет ничего	1	1
1873	особенно это	1	1
1874	утрачивают свою	1	1
1875	в стихе	1	1
1876	дело дошло	1	1
1877	бы наше	2	1
1878	имеют в	1	1
1879	в основе	5	1
1880	он требует	1	1
1881	же я	1	1
1882	гораздо большей	1	1
1883	думается что	1	1
1884	ясно ли	1	1
1885	который с	1	1
1886	определенным кругом	1	1
1887	составляет основу	1	1
1888	следя за	1	1
1889	это явление	1	1
1890	первая из	1	1
1891	истинное значение	1	1
1892	роли и	1	1
1893	совпадает с	2	1
1894	и между	4	1
1895	совсем другое	1	1
1896	бы по	2	1
1897	мы уже	12	1
1898	которым пользуются	1	1
1899	это когда	1	1
1900	является именно	1	1
1901	в прежних	1	1
1902	речи я	1	1
1903	и независимо	1	1
1904	из его	1	1
1905	а через	1	1
1906	мы хотели	1	1
1907	прямой и	1	1
1908	развития и	2	1
1909	те случаи	2	1
1910	назад и	1	1
1911	и больше	2	1
1912	я называю	1	1
1913	своему значению	2	1
1914	всего на	1	1
1915	то все	1	1
1916	со всей	3	1
1917	целым рядом	4	1
1918	и вся	2	1
1919	приемами и	1	1
1920	и два	1	1
1921	ни для	1	1
1922	в которую	3	1
1923	найти не	1	1
1924	понимают под	1	1
1925	в приложении	1	1
1926	признал что	1	1
1927	играет в	1	1
1928	нас с	1	1
1929	как если	3	1
1930	внимания на	1	1
1931	имеет никакого	3	1
1932	к делу	1	1
1933	ее с	5	1
1934	мы хотим	4	1
1935	тому или	1	1
1936	с более	1	1
1937	более и	4	1
1938	учит нас	1	1
1939	при помощи	7	1
1940	это имеет	2	1
1941	и наоборот	1	1
1942	ином виде	1	1
1943	высокой степени	1	1
1944	им в	1	1
1945	вот этот	1	1
1946	которому мы	1	1
1947	из одной	1	1
1948	из рассказа	1	1
1949	к третьему	1	1
1950	среды и	1	1
1951	деле как	1	1
1952	к двум	1	1
1953	ее только	1	1
1954	фраза могла	1	1
1955	на две	3	1
1956	такие сложные	1	1
1957	ее не	3	1
1958	к следующему	1	1
1959	таких случаев	1	1
1960	и во	3	1
1961	принадлежит к	3	1
1962	новые и	1	1
1963	моя мысль	1	1
1964	значение имеет	2	1
1965	которые с	2	1
1966	без всякой	2	1
1967	сравнить в	1	1
1968	но именно	1	1
1969	и наши	1	1
1970	приложении к	1	1
1971	ненужными и	1	1
1972	что самый	1	1
1973	легко заметить	1	1
1974	забывать что	1	1
1975	легко может	1	1
1976	которых говорит	1	1
1977	каждый день	1	1
1978	или его	3	1
1979	сходства с	1	1
1980	просто на	1	1
1981	они еще	1	1
1982	этот второй	3	1
1983	и современной	1	1
1984	в высокой	1	1
1985	своей цели	2	1
1986	которые применяются	1	1
1987	непосредственно для	1	1
1988	ближе он	1	1
1989	пользуется и	1	1
1990	к той	1	1
1991	это одно	3	1
1992	что употребление	2	1
1993	материал и	2	1
1994	взяться за	1	1
1995	из него	4	1
1996	же он	1	1
1997	моментов в	1	1
1998	сделать это	1	1
1999	мы возьмем	1	1
2000	мимо цели	1	1
2001	искусстве все	1	1
2002	указанием на	1	1
2003	с каким	1	1
2004	обратиться к	4	1
2005	тогда мы	2	1
2006	суть дела	1	1
2007	формы к	1	1
2008	уже с	2	1
2009	на время	2	1
2010	поэзия а	1	1
2011	а нам	1	1
2012	всего того	3	1
2013	которому он	1	1
2014	к началу	1	1
2015	это речь	1	1
2016	что автор	6	1
2017	дело как	1	1
2018	соображение что	1	1
2019	уже самый	1	1
2020	мы из	1	1
2021	конца как	1	1
2022	находятся в	2	1
2023	понятие или	1	1
2024	то они	1	1
2025	или к	1	1
2026	решительно ни	1	1
2027	нас одновременно	1	1
2028	вы увидите	1	1
2029	два разных	1	1
2030	этого одного	1	1
2031	и законы	1	1
2032	нам еще	1	1
2033	степени в	2	1
2034	и сделалась	1	1
2035	увидите что	1	1
2036	любой из	1	1
2037	может не	1	1
2038	она так	1	1
2039	все так	1	1
2040	ряд других	1	1
2041	малой степени	3	1
2042	решительно не	3	1
2043	стихов не	1	1
2044	правильно указывает	1	1
2045	нас не	1	1
2046	который может	1	1
2047	что существуют	1	1
2048	выбор слов	1	1
2049	иметь дело	3	1
2050	своей подруге	1	1
2051	случаев в	1	1
2052	материала и	2	1
2053	значение имеют	1	1
2054	которых он	1	1
2055	это часто	1	1
2056	и драматического	1	1
2057	заранее известным	2	1
2058	материал тем	1	1
2059	не безболезненно	1	1
2060	переход к	2	1
2061	становится невозможным	1	1
2062	заключается вовсе	1	1
2063	мы нашли	2	1
2064	между общим	1	1
2065	как особый	1	1
2066	которого я	2	1
2067	находим и	1	1
2068	но опять	1	1
2069	имеет совершенно	1	1
2070	поддержаны и	1	1
2071	и целый	1	1
2072	и точно	2	1
2073	писал что	1	1
2074	на одной	1	1
2075	поэтического смысла	1	1
2076	что каждый	1	1
2077	не самую	1	1
2078	чем он	1	1
2079	сообразно с	1	1
2080	анализе структуры	1	1
2081	привыкли к	1	1
2082	вовсе нет	2	1
2083	доказательство того	1	1
2084	и смысл	1	1
2085	этим мы	1	1
2086	что мне	1	1
2087	действительно должна	1	1
2088	раз в	7	1
2089	с которым	2	1
2090	за которой	2	1
2091	здесь нет	1	1
2092	читателя в	1	1
2093	элементарным и	1	1
2094	желая изобразить	1	1
2095	мы обычно	1	1
2096	нечто совершенно	1	1
2097	теми же	1	1
2098	бы для	2	1
2099	не иное	1	1
2100	себе что	2	1
2101	же фразе	1	1
2102	а о	1	1
2103	у всех	4	1
2104	частей мы	1	1
2105	в свои	1	1
2106	слова которые	1	1
2107	в такую	2	1
2108	не иметь	1	1
2109	понимать эти	1	1
2110	и изучением	1	1
2111	которая так	1	1
2112	том виде	2	1
2113	и эта	3	1
2114	с теми	4	1
2115	которое лежит	1	1
2116	которая составляет	2	1
2117	за тем	1	1
2118	ничего удивительного	1	1
2119	это пушкин	1	1
2120	такое же	3	1
2121	системы и	1	1
2122	много слишком	2	1
2123	на тему	4	1
2124	тогда начинается	1	1
2125	и сводит	1	1
2126	явно в	1	1
2127	положение в	1	1
2128	в движение	1	1
2129	долгое время	1	1
2130	как она	8	1
2131	превратилась в	3	1
2132	нам на	1	1
2133	так часто	1	1
2134	по смыслу	2	1
2135	конечно так	1	1
2136	придется еще	1	1
2137	но по	2	1
2138	есть непременно	1	1
2139	и следовало	1	1
2140	ясно из	1	1
2141	сталкиваемся с	1	1
2142	этой фразе	1	1
2143	бы нам	2	1
2144	то из	1	1
2145	историей его	1	1
2146	что ж	1	1
2147	характера не	1	1
2148	есть только	3	1
2149	но нам	1	1
2150	перед собой	2	1
2151	и утверждать	1	1
2152	г с	1	1
2153	вероятно не	1	1
2154	видим что	8	1
2155	с литературной	1	1
2156	впечатления от	1	1
2157	того целого	1	1
2158	когда же	1	1
2159	первой части	1	1
2160	когда указывает	1	1
2161	и оно	1	1
2162	это мне	1	1
2163	следует конечно	1	1
2164	можно показать	1	1
2165	в каждой	1	1
2166	котором все	1	1
2167	свет на	1	1
2168	к вам	1	1
2169	дело и	3	1
2170	его же	1	1
2171	ему как	1	1
2172	и таким	1	1
2173	отношении и	1	1
2174	мысли в	1	1
2175	на такое	1	1
2176	говорили выше	1	1
2177	раз как	1	1
2178	с какими	1	1
2179	это напряжение	1	1
2180	но конечно	1	1
2181	что часто	1	1
2182	другом случае	1	1
2183	композиции и	1	1
2184	значит в	1	1
2185	жизнь и	2	1
2186	чтобы сделать	1	1
2187	последний элемент	1	1
2188	впечатление от	3	1
2189	в стиле	1	1
2190	и ответы	1	1
2191	как правильно	1	1
2192	обычно в	1	1
2193	часто бывает	1	1
2194	этого никак	1	1
2195	которого и	1	1
2196	он был	3	1
2197	вот он	1	1
2198	и других	5	1
2199	оба эти	4	1
2200	с самого	10	1
2201	у критиков	1	1
2202	которые могли	1	1
2203	встречаемся с	1	1
2204	в предисловии	2	1
2205	еще можно	1	1
2206	борьбу с	4	1
2207	значит что	2	1
2208	что действительно	1	1
2209	которую мы	5	1
2210	этой трагедии	2	1
2211	жизни для	1	1
2212	не решает	1	1
2213	то чего	1	1
2214	он принадлежит	1	1
2215	но при	2	1
2216	как показывают	1	1
2217	какой цели	1	1
2218	быть сказано	1	1
2219	которые нам	1	1
2220	где я	1	1
2221	и ни	1	1
2222	нашел в	1	1
2223	выше в	1	1
2224	его мнению	2	1
2225	бы назвать	2	1
2226	которых автор	1	1
2227	нее с	1	1
2228	больших и	1	1
2229	ее последнее	1	1
2230	пояснить несколько	1	1
2231	и понять	1	1
2232	здесь это	1	1
2233	во второй	1	1
2234	можно придумать	1	1
2235	отвращение к	3	1
2236	s для	1	1
2237	составные части	1	1
2238	и некоторые	1	1
2239	с ее	5	1
2240	с традиционными	1	1
2241	совершенно невозможно	1	1
2242	если язык	1	1
2243	самое что	2	1
2244	только кажущееся	1	1
2245	узнать в	1	1
2246	логического мышления	1	1
2247	совершенно новый	2	1
2248	это если	1	1
2249	принадлежит и	1	1
2250	имеем здесь	2	1
2251	чтобы указать	1	1
2252	говорили о	1	1
2253	к прозе	1	1
2254	что из	1	1
2255	и всегда	2	1
2256	слова или	1	1
2257	если посмотреть	1	1
2258	истинная природа	1	1
2259	этому поводу	1	1
2260	это единственная	1	1
2261	его или	1	1
2262	разумеется в	1	1
2263	нужны для	1	1
2264	скажет что	1	1
2265	чем сложнее	1	1
2266	которых они	1	1
2267	зависимость от	1	1
2268	же взгляда	1	1
2269	с так	1	1
2270	которых в	1	1
2271	те которые	1	1
2272	же самое	14	1
2273	совершенно последовательно	1	1
2274	ведь это	1	1
2275	частный случай	3	1
2276	этого нет	1	1
2277	то язык	1	1
2278	не делать	1	1
2279	и вне	1	1
2280	и понимают	1	1
2281	с которой	1	1
2282	наконец что	1	1
2283	дать картину	1	1
2284	из русской	1	1
2285	требования которые	1	1
2286	всем по	1	1
2287	все больше	2	1
2288	и много	1	1
2289	о каких	1	1
2290	и ее	4	1
2291	бы он	1	1
2292	это видно	1	1
2293	дальше и	1	1
2294	этом и	1	1
2295	теоретически не	1	1
2296	бы ему	1	1
2297	в зубах	4	1
2298	этом понимании	1	1
2299	может показаться	1	1
2300	стороны которые	1	1
2301	действительно не	3	1
2302	означало бы	2	1
2303	место в	6	1
2304	считает необходимым	1	1
2305	явствует из	1	1
2306	все еще	1	1
2307	как слова	1	1
2308	по законам	1	1
2309	эти стихи	2	1
2310	себе всю	1	1
2311	чем к	1	1
2312	все другие	2	1
2313	само собой	3	1
2314	он пытался	1	1
2315	которая имеет	1	1
2316	из приемов	2	1
2317	иногда даже	1	1
2318	тут же	1	1
2319	конечно нельзя	2	1
2320	этому вопросу	1	1
2321	она действительно	1	1
2322	дело обстоит	1	1
2323	борьбу против	1	1
2324	и совершенно	9	1
2325	это возможно	1	1
2326	поэтическая форма	1	1
2327	свои особые	1	1
2328	могло быть	1	1
