N	2gram	Vygotskiy_	StatiiOP
1308	идет от	3	1
1309	разнородных по	1	1
1310	против мнения	1	1
1311	а потом	1	1
1312	имеем до	1	1
1313	вещь не	1	1
1314	я был	1	1
1315	всей их	1	1
1316	речи тем	1	1
1317	здесь как	2	1
1318	точкой зрения	1	1
1319	утверждая что	1	1
1320	слово во	1	1
1321	может жить	1	1
1322	если оно	2	1
1323	уже сказано	1	1
1324	превращаясь в	1	1
1325	что отношения	2	1
1326	его развития	1	1
1327	увидим ниже	3	1
1328	как они	2	1
1329	случаях как	1	1
1330	только путем	1	1
1331	границы между	2	1
1332	как факт	1	1
1333	но между	2	1
1334	разрыв между	4	1
1335	и внешнюю	1	1
1336	основным и	1	1
1337	от элементов	1	1
1338	говоря в	1	1
1339	вся история	2	1
1340	фактов на	1	1
1341	для ее	1	1
1342	могло оказаться	1	1
1343	значения что	1	1
1344	при отсутствии	1	1
1345	так мы	1	1
1346	особого рода	1	1
1347	именно потому	1	1
1348	а разве	1	1
1349	приводит и	1	1
1350	на другой	1	1
1351	с несомненностью	5	1
1352	в работе	1	1
1353	и собственно	2	1
1354	самому себе	2	1
1355	вывод который	1	1
1356	речи и	36	1
1357	в ответ	3	1
1358	будет в	2	1
1359	именно что	1	1
1360	к определенному	2	1
1361	идет в	3	1
1362	к самому	2	1
1363	мысль что	2	1
1364	в детском	3	1
1365	одно и	3	1
1366	с годами	1	1
1367	сущности говоря	6	1
1368	и является	5	1
1369	один раз	4	1
1370	укажем только	1	1
1371	в приведенном	1	1
1372	и представляющие	1	1
1373	быть общим	1	1
1374	ни одно	1	1
1375	монолога в	1	1
1376	такое что	3	1
1377	на стороне	1	1
1378	первый из	2	1
1379	в современной	2	1
1380	но так	2	1
1381	образом если	1	1
1382	решение вопроса	1	1
1383	выше в	1	1
1384	к кому	1	1
1385	особенность заключается	1	1
1386	значения в	2	1
1387	первого и	1	1
1388	над ним	1	1
1389	в известных	1	1
1390	сравнительно с	2	1
1391	должны были	2	1
1392	одну кучу	1	1
1393	вопрос можно	1	1
1394	не совпадает	5	1
1395	этот период	2	1
1396	он еще	1	1
1397	и возникает	2	1
1398	не иначе	6	1
1399	зрения своей	1	1
1400	встать на	1	1
1401	в школе	5	1
1402	конечно является	1	1
1403	ту сторону	1	1
1404	он в	1	1
1405	быть установлены	1	1
1406	мы называем	2	1
1407	определенную систему	2	1
1408	в систему	1	1
1409	друг другу	5	1
1410	речь может	1	1
1411	это приводит	1	1
1412	особенностей и	1	1
1413	о его	3	1
1414	самостоятельно и	1	1
1415	и речь	3	1
1416	несомненно и	1	1
1417	на отдельные	1	1
1418	чем была	1	1
1419	и есть	4	1
1420	мы будем	1	1
1421	довольно часто	1	1
1422	и развитием	6	1
1423	показывают что	2	1
1424	в силу	21	1
1425	ней в	1	1
1426	которое имеет	2	1
1427	этого нового	1	1
1428	в совершенно	3	1
1429	из анализа	1	1
1430	достигается даже	1	1
1431	оно может	2	1
1432	правило к	1	1
1433	это совершенно	2	1
1434	речи о	4	1
1435	которого мы	2	1
1436	а главное	1	1
1437	с естественным	1	1
1438	не случайным	1	1
1439	где мы	2	1
1440	ни во	1	1
1441	обучения в	2	1
1442	и сами	1	1
1443	являются чем-то	1	1
1444	эта фраза	1	1
1445	против этого	1	1
1446	на деле	2	1
1447	собственном смысле	4	1
1448	выше с	1	1
1449	и против	2	1
1450	те отношения	2	1
1451	которому они	1	1
1452	друг к	3	1
1453	опирается на	2	1
1454	они и	2	1
1455	что этим	1	1
1456	для каждой	3	1
1457	них в	1	1
1458	мы приходим	2	1
1459	себе представить	1	1
1460	эти определения	1	1
1461	ее самых	1	1
1462	говорили по	1	1
1463	в случаях	2	1
1464	н и	1	1
1465	в основном	4	1
1466	исходить из	2	1
1467	и вследствие	1	1
1468	этого понятия	3	1
1469	которые он	2	1
1470	которых мы	5	1
1471	на ее	2	1
1472	ним и	1	1
1473	и должно	1	1
1474	речь как	4	1
1475	первый и	1	1
1476	ребенок в	5	1
1477	упомянутой выше	1	1
1478	содержит в	4	1
1479	по принципу	3	1
1480	с ним	5	1
1481	из одних	2	1
1482	два основных	1	1
1483	на основной	1	1
1484	в большом	1	1
1485	здесь он	1	1
1486	в другой	4	1
1487	понимать что	1	1
1488	исследователи этого	1	1
1489	большая и	1	1
1490	которых по	1	1
1491	ч в	1	1
1492	более глубокое	1	1
1493	утверждает что	1	1
1494	я слышу	1	1
1495	к выводу	4	1
1496	и делает	2	1
1497	они в	1	1
1498	этапы в	1	1
1499	но этого	1	1
1500	исследования как	1	1
1501	время когда	1	1
1502	и создает	1	1
1503	том и	3	1
1504	там в	1	1
1505	такого же	1	1
1506	этого процесса	3	1
1507	этой точки	4	1
1508	вместо того	2	1
1509	все то	1	1
1510	двух сторон	2	1
1511	с некоторыми	1	1
1512	в соответствии	1	1
1513	почти всегда	3	1
1514	самим собой	2	1
1515	в моем	1	1
1516	обнаруживает не	1	1
1517	мы говорим	2	1
1518	месте и	1	1
1519	одновременно с	1	1
1520	прямым предметом	1	1
1521	развития который	1	1
1522	еще с	1	1
1523	на месте	1	1
1524	значения и	3	1
1525	живой речи	1	1
1526	по собственному	1	1
1527	к самым	1	1
1528	есть нечто	1	1
1529	для каждого	2	1
1530	сохраняет всю	1	1
1531	которые могут	1	1
1532	которого является	1	1
1533	и просто	1	1
1534	работы что	2	1
1535	не знать	1	1
1536	она исходит	1	1
1537	никакого участия	1	1
1538	приводит к	10	1
1539	мыслей и	2	1
1540	роли в	1	1
1541	найти свое	1	1
1542	если раньше	1	1
1543	движения от	4	1
1544	яркие примеры	1	1
1545	сравнению с	21	1
1546	вследствие этого	1	1
1547	возникает вопрос	2	1
1548	к другому	5	1
1549	и обратно	6	1
1550	словами и	2	1
1551	сейчас же	1	1
1552	представляется в	2	1
1553	внешним выражением	1	1
1554	ее судьба	1	1
1555	он мог	2	1
1556	раньше у	1	1
1557	в конкретном	1	1
1558	они по	1	1
1559	смотреть как	1	1
1560	но оно	1	1
1561	который он	1	1
1562	остался совершенно	1	1
1563	речь в	8	1
1564	не давая	1	1
1565	ни к	1	1
1566	сторона этого	2	1
1567	его и	2	1
1568	речи чем	1	1
1569	должно быть	3	1
1570	сказано что	1	1
1571	гораздо большей	1	1
1572	бы с	2	1
1573	где у	1	1
1574	является также	1	1
1575	какие же	2	1
1576	своей собственной	2	1
1577	его мышления	1	1
1578	знак равенства	1	1
1579	если таким	2	1
1580	разумеется это	1	1
1581	тогда я	1	1
1582	к отдельным	1	1
1583	у одного	2	1
1584	состоит как	1	1
1585	основных положений	1	1
1586	зрения как	2	1
1587	что самое	1	1
1588	в иной	2	1
1589	истории но	1	1
1590	он часто	1	1
1591	этом пути	1	1
1592	ли у	1	1
1593	знать и	1	1
1594	на два	1	1
1595	в прежних	1	1
1596	речи не	7	1
1597	тот и	1	1
1598	в образах	1	1
1599	и больше	2	1
1600	то все	1	1
1601	вообще никакой	1	1
1602	которые должны	1	1
1603	еще сказать	2	1
1604	прежде и	1	1
1605	к одному	1	1
1606	о своем	2	1
1607	него с	1	1
1608	тем обстоятельством	2	1
1609	подобного рода	2	1
1610	на примере	1	1
1611	и различные	1	1
1612	ее с	1	1
1613	через их	1	1
1614	письме но	1	1
1615	ряд новых	1	1
1616	не отдает	1	1
1617	друг от	3	1
1618	дела которое	1	1
1619	при анализе	1	1
1620	еще один	2	1
1621	только имеет	1	1
1622	начинается со	1	1
1623	не представляет	3	1
1624	работах этого	1	1
1625	ведь то	1	1
1626	затем уже	1	1
1627	по линии	1	1
1628	видели выше	1	1
1629	приблизительно в	1	1
1630	на более	1	1
1631	и там	3	1
1632	стороны ее	1	1
1633	переход от	5	1
1634	привел к	1	1
1635	если мы	6	1
1636	речи в	31	1
1637	что совершается	1	1
1638	грамматическими и	1	1
1639	не абсолютно	1	1
1640	при котором	2	1
1641	слов в	1	1
1642	всегда в	2	1
1643	один источник	1	1
1644	в определенном	2	1
1645	в каждый	1	1
1646	котором мы	2	1
1647	мужского рода	1	1
1648	что появляется	1	1
1649	оставляет никаких	1	1
1650	исследовательской работы	1	1
1651	языка а	1	1
1652	то здесь	1	1
1653	я давно	1	1
1654	этих примерах	1	1
1655	по внешним	1	1
1656	и значит	1	1
1657	не видит	2	1
1658	именно этот	1	1
1659	друг друга	9	1
1660	и после	1	1
1661	дает в	1	1
1662	не из	2	1
1663	в самой	3	1
1664	но которые	1	1
1665	последнего времени	1	1
1666	нас более	1	1
1667	совпадать с	1	1
1668	затем о	1	1
1669	может представлять	1	1
1670	формы и	1	1
1671	они были	1	1
1672	обратиться к	1	1
1673	понять эту	1	1
1674	высшей степени	1	1
1675	вокруг которого	1	1
1676	анализ в	1	1
1677	что скажет	1	1
1678	как нельзя	1	1
1679	дело как	1	1
1680	убедился что	1	1
1681	новый и	2	1
1682	пользу того	1	1
1683	метода который	1	1
1684	из отдельных	1	1
1685	обе стороны	2	1
1686	согласуются с	1	1
1687	в более	1	1
1688	на языке	1	1
1689	в исключительных	1	1
1690	превратилось в	1	1
1691	ему в	1	1
1692	ничем не	1	1
1693	в тонкости	1	1
1694	отцу и	1	1
1695	есть такой	2	1
1696	это снова	1	1
1697	с теоретической	2	1
1698	внутреннее содержание	1	1
1699	этого совершенно	1	1
1700	случае оказывается	1	1
1701	является следствием	1	1
1702	слушают и	1	1
1703	лишь то	1	1
1704	что означает	1	1
1705	же мере	5	1
1706	на одно	2	1
1707	для всего	2	1
1708	получить ответ	1	1
1709	речи так	4	1
1710	переход к	4	1
1711	то тем	1	1
1712	относительно которых	1	1
1713	сразу во	1	1
1714	значений слов	8	1
1715	знает ни	1	1
1716	о нем	1	1
1717	которого я	1	1
1718	дело если	1	1
1719	нам еще	1	1
1720	бы сейчас	1	1
1721	и наоборот	1	1
1722	не отражалось	1	1
1723	мы сталкиваемся	1	1
1724	здесь в	2	1
1725	ниже к	1	1
1726	чтобы получить	1	1
1727	первом месте	1	1
1728	же случае	1	1
1729	на одной	2	1
1730	по ту	1	1
1731	равенства между	1	1
1732	слова не	1	1
1733	все равно	2	1
1734	еще со	1	1
1735	к самой	1	1
1736	однако не	2	1
1737	это предположение	1	1
1738	от друга	3	1
1739	является таким	1	1
1740	а о	1	1
1741	этого не	1	1
1742	что к	1	1
1743	две разные	1	1
1744	входить в	1	1
1745	то к	1	1
1746	речи это	4	1
1747	и которая	1	1
1748	работу по	1	1
1749	значение есть	1	1
1750	в особенностях	1	1
1751	и другое	4	1
1752	которое было	2	1
1753	явление имеющее	1	1
1754	и довести	1	1
1755	собой определенную	1	1
1756	эти особенности	4	1
1757	такого понимания	1	1
1758	н м	2	1
1759	приходим к	1	1
1760	он работал	1	1
1761	как первый	1	1
1762	случаях когда	1	1
1763	не переставал	1	1
1764	является лишь	1	1
1765	на фоне	3	1
1766	с рядом	1	1
1767	и понимания	2	1
1768	перейти к	6	1
1769	на одном	1	1
1770	и могут	2	1
1771	чем мы	3	1
1772	только и	5	1
1773	в точности	1	1
1774	приблизительно так	1	1
1775	в условиях	1	1
1776	причем и	1	1
1777	пункта в	1	1
1778	то можно	1	1
1779	одинаковой степени	2	1
1780	первостепенное значение	3	1
1781	отношении и	1	1
1782	за его	1	1
1783	мысли в	12	1
1784	и полностью	3	1
1785	своем направлении	1	1
1786	определенном направлении	1	1
1787	этой системы	1	1
1788	каждого отдельного	3	1
1789	в раннем	3	1
1790	выражение и	1	1
1791	к воспроизведению	1	1
1792	слова самые	1	1
1793	то понимание	2	1
1794	и произвольным	1	1
1795	начале своего	1	1
1796	возникают и	1	1
1797	ко всему	2	1
1798	но такой	1	1
1799	и снова	1	1
1800	которого и	1	1
1801	вся состоит	1	1
1802	мышления как	5	1
1803	но сами	1	1
1804	к их	1	1
1805	он это	1	1
1806	образом мы	2	1
1807	значение так	1	1
1808	он ни	1	1
1809	член предложения	1	1
1810	обстоятельством что	2	1
1811	это как	1	1
1812	значение но	1	1
1813	две стороны	1	1
1814	в руки	1	1
1815	с новыми	1	1
1816	но при	1	1
1817	и почти	1	1
1818	что мог	1	1
1819	на той	1	1
1820	на разговор	1	1
1821	одну из	2	1
1822	и образов	1	1
1823	а из	4	1
1824	так резко	1	1
1825	тому как	2	1
1826	силе и	1	1
1827	другой в	1	1
1828	больше и	2	1
1829	все не	1	1
1830	является особенно	1	1
1831	не с	3	1
1832	есть и	1	1
1833	его речи	1	1
1834	оказывается что	2	1
1835	этот центральный	2	1
1836	стороны и	6	1
1837	особый вид	1	1
1838	не станет	1	1
1839	не придает	1	1
1840	на всю	1	1
1841	у нее	5	1
1842	или как	1	1
1843	по сравнению	23	1
1844	в большинстве	2	1
1845	и всякая	1	1
1846	с первого	1	1
1847	означает что	1	1
1848	развивается в	1	1
1849	идет речь	2	1
1850	и т.д	4	1
1851	первоначально не	1	1
1852	на речь	1	1
1853	сказано выше	1	1
1854	этом вопросе	2	1
1855	рассматривать как	1	1
1856	и соответствующая	1	1
1857	этого основного	1	1
1858	почему это	1	1
1859	этого нет	1	1
1860	него и	1	1
1861	со своими	1	1
1862	на путь	1	1
1863	в понимании	2	1
1864	сказуемое и	1	1
1865	должно возникнуть	1	1
1866	правом можно	1	1
1867	что другие	1	1
1868	и понятным	1	1
1869	и редко	1	1
1870	его отношений	1	1
1871	слишком большой	1	1
1872	связи между	11	1
1873	анализа и	1	1
1874	ее из	1	1
1875	в высшей	3	1
1876	эту мысль	3	1
1877	что хотел	1	1
1878	так сильно	1	1
1879	с таким	3	1
1880	же в	1	1
1881	нет как	1	1
1882	которого как	1	1
1883	как увидим	2	1
1884	всей нашей	1	1
1885	в одинаковой	3	1
1886	идет не	1	1
1887	себя а	1	1
1888	грамматики и	1	1
1889	с речью	1	1
1890	только после	1	1
1891	включает в	2	1
1892	пришел к	1	1
1893	известной степени	2	1
1894	интереса к	1	1
1895	их на	1	1
1896	речью в	5	1
1897	которые одновременно	1	1
1898	само собой	2	1
1899	положению вещей	1	1
1900	действие на	1	1
1901	в разговоре	2	1
1902	с фактами	1	1
1903	с подлинными	1	1
1904	если она	1	1
1905	исходным пунктом	1	1
1906	само по	1	1
1907	силу и	1	1
1908	не можем	4	1
1909	за счет	4	1
1910	больше того	1	1
1911	быть выражено	3	1
1912	сейчас мы	1	1
1913	есть не	3	1
1914	свое особое	1	1
1915	совершается в	5	1
1916	степени и	1	1
1917	момент его	1	1
1918	по нашему	1	1
1919	более того	2	1
