N	2gram	Propp_Isto	FransuaR
1325	дальше в	1	2
1326	не надо	1	2
1327	некоторые черты	1	2
1328	поэтому мы	1	2
1329	перед смертью	1	2
1330	человек может	2	2
1331	всего это	1	2
1332	их из	1	2
1333	по тому	1	2
1334	глубоких и	1	2
1335	такие выражения	2	2
1336	это лишь	1	2
1337	нужно искать	1	2
1338	с солнцем	3	2
1339	они уже	2	2
1340	и свой	1	2
1341	еще очень	1	2
1342	по мере	4	2
1343	формы эти	1	2
1344	а и	1	2
1345	то теперь	1	2
1346	существования и	1	2
1347	их очень	1	2
1348	на свой	1	2
1349	и связь	1	2
1350	если он	2	2
1351	речь идет	1	2
1352	он по	2	2
1353	на таком	1	2
1354	вслед за	1	2
1355	это чисто	1	2
1356	теперь он	1	2
1357	мир как	1	2
1358	и прочие	1	2
1359	на голове	2	2
1360	силы и	2	2
1361	еще одного	2	2
1362	формы его	1	2
1363	и оно	2	2
1364	и стали	2	2
1365	несколько лет	1	2
1366	в плен	2	2
1367	чем его	1	2
1368	начинают приобретать	1	2
1369	даже с	1	2
1370	место но	1	2
1371	приходит на	1	2
1372	мифа о	2	2
1373	уже более	1	2
1374	и движения	1	2
1375	вернуться к	1	2
1376	можно привести	2	2
1377	до некоторой	1	2
1378	всех людей	3	2
1379	в особой	1	2
1380	так у	4	2
1381	на почве	1	2
1382	ее и	3	2
1383	загробном мире	2	2
1384	после чего	3	2
1385	собой в	1	2
1386	смысле в	1	2
1387	что такое	1	2
1388	рассказ об	1	2
1389	связывается с	1	2
1390	с представлениями	2	2
1391	полной ясностью	1	2
1392	что под	1	2
1393	а исключительно	1	2
1394	он ставит	1	2
1395	некоторых других	1	2
1396	встречается в	3	2
1397	все виды	1	2
1398	эта традиция	1	2
1399	и вместе	3	2
1400	души в	1	2
1401	и характер	1	2
1402	и жизнь	1	2
1403	он жил	1	2
1404	при которых	2	2
1405	а только	1	2
1406	это тоже	1	2
1407	из тела	1	2
1408	явление это	1	2
1409	предполагает что	1	2
1410	две стороны	1	2
1411	стороны с	1	2
1412	на той	2	2
1413	соломона и	1	2
1414	но зато	1	2
1415	глазах и	1	2
1416	для установления	1	2
1417	как эта	1	2
1418	другой день	1	2
1419	что может	1	2
1420	общего с	1	2
1421	найти в	2	2
1422	части в	1	2
1423	одновременно в	1	2
1424	он показывает	1	2
1425	тесно связан	1	2
1426	всем тем	1	2
1427	уходит в	2	2
1428	обращается к	2	2
1429	свое особое	1	2
1430	можно проследить	4	2
1431	в состав	1	2
1432	его нет	1	2
1433	приближается к	2	2
1434	как с	1	2
1435	он взял	2	2
1436	и солнце	1	2
1437	его с	3	2
1438	же образом	1	2
1439	и чтобы	1	2
1440	других форм	2	2
1441	года он	1	2
1442	свою сторону	1	2
1443	чрезвычайно много	1	2
1444	что сам	1	2
1445	в науке	1	2
1446	место занимает	1	2
1447	мы пока	2	2
1448	нас от	1	2
1449	обрядов и	2	2
1450	если не	4	2
1451	до этого	3	2
1452	и изобилие	1	2
1453	особый интерес	1	2
1454	но вот	2	2
1455	и действительно	6	2
1456	к самым	1	2
1457	они его	1	2
1458	классового общества	1	2
1459	знает что	1	2
1460	пока он	2	2
1461	ничего общего	1	2
1462	падает на	1	2
1463	место это	1	2
1464	мы его	1	2
1465	в современном	1	2
1466	здесь очень	1	2
1467	две части	1	2
1468	разинутой пастью	1	2
1469	спускается в	1	2
1470	черта в	1	2
1471	при помощи	11	2
1472	это же	4	2
1473	соответствии с	1	2
1474	смысле и	1	2
1475	этого нет	1	2
1476	и служит	1	2
1477	мог бы	2	2
1478	где эта	1	2
1479	жизни народа	1	2
1480	только о	1	2
1481	еще одну	1	2
1482	в животном	2	2
1483	в желудок	1	2
1484	новые формы	1	2
1485	многих других	1	2
1486	же этот	1	2
1487	с участием	1	2
1488	в могилу	1	2
1489	части его	2	2
1490	бы на	1	2
1491	левое ухо	1	2
1492	на помощь	1	2
1493	из форм	1	2
1494	ибо оно	1	2
1495	в ином	3	2
1496	только он	1	2
1497	этого не	2	2
1498	превращения в	1	2
1499	в глубине	1	2
1500	он проглотил	2	2
1501	не тот	1	2
1502	приведенные нами	1	2
1503	здесь уже	2	2
1504	власть в	1	2
1505	этими двумя	1	2
1506	мира а	2	2
1507	особенно тех	1	2
1508	фольклора и	1	2
1509	могла быть	1	2
1510	этой главы	1	2
1511	это так	2	2
1512	в юности	1	2
1513	может иметь	2	2
1514	целое в	1	2
1515	что от	3	2
1516	они обладают	1	2
1517	понятно почему	1	2
1518	как же	1	2
1519	я надену	1	2
1520	чем объяснить	1	2
1521	в рай	2	2
1522	то чего	2	2
1523	это для	2	2
1524	мы наблюдали	1	2
1525	есть как	1	2
1526	момент когда	1	2
1527	к тем	1	2
1528	пор не	1	2
1529	в нашей	2	2
1530	уже видели	2	2
1531	таких случаях	2	2
1532	с кем	2	2
1533	по окончании	1	2
1534	еще на	1	2
1535	тот кто	7	2
1536	речь и	1	2
1537	только после	3	2
1538	на двух	1	2
1539	там на	1	2
1540	если на	1	2
1541	что мотив	8	2
1542	и постепенно	1	2
1543	иногда даже	4	2
1544	носит в	1	2
1545	или точнее	1	2
1546	как для	1	2
1547	пути к	1	2
1548	видели и	3	2
1549	и систему	1	1
1550	было так	1	1
1551	предметы которые	1	1
1552	они имеют	1	1
1553	сам был	1	1
1554	отдельных работ	1	1
1555	можно сопоставить	1	1
1556	всеми людьми	1	1
1557	как самая	1	1
1558	ними мы	1	1
1559	только что	3	1
1560	и имеет	1	1
1561	куда она	1	1
1562	телом это	1	1
1563	самым важным	1	1
1564	что два	1	1
1565	например почти	1	1
1566	нечто подобное	1	1
1567	следует что	1	1
1568	на своей	1	1
1569	это значит	2	1
1570	ее мы	1	1
1571	самое имя	1	1
1572	его он	1	1
1573	теряет своей	1	1
1574	его довольно	1	1
1575	входил в	1	1
1576	а превращается	1	1
1577	и подготовляет	1	1
1578	нам никакого	1	1
1579	обстоятельство что	1	1
1580	приобщиться к	1	1
1581	этим объясняется	1	1
1582	к историческому	1	1
1583	его связей	1	1
1584	стоит в	1	1
1585	это делают	1	1
1586	в мифе	10	1
1587	обычно они	1	1
1588	которая здесь	1	1
1589	это те	1	1
1590	зато в	1	1
1591	которое по	1	1
1592	имеется много	1	1
1593	характера они	1	1
1594	к другим	1	1
1595	убитого животного	1	1
1596	я от	1	1
1597	уже нет	3	1
1598	более высокую	1	1
1599	земле на	1	1
1600	в соответствии	1	1
1601	связывает его	1	1
1602	другое место	1	1
1603	оба брата	1	1
1604	они открыли	1	1
1605	здесь дело	1	1
1606	является для	1	1
1607	уживается с	1	1
1608	моря в	2	1
1609	но отсутствие	1	1
1610	за ней	2	1
1611	и ребенок	1	1
1612	мы считаем	1	1
1613	после его	1	1
1614	а две	1	1
1615	что тело	2	1
1616	отца в	1	1
1617	водой во	1	1
1618	вопрос о	5	1
1619	глаза были	1	1
1620	служит для	1	1
1621	это предметы	1	1
1622	она все	1	1
1623	она могла	1	1
1624	от боли	1	1
1625	был тот	2	1
1626	представляет собой	8	1
1627	служащий для	1	1
1628	из числа	1	1
1629	где не	1	1
1630	он придумал	1	1
1631	от процесса	1	1
1632	мы подробно	1	1
1633	увидим что	3	1
1634	с проблемой	1	1
1635	план выдвигается	1	1
1636	него было	1	1
1637	им от	1	1
1638	было то	1	1
1639	он думает	1	1
1640	на ногах	1	1
1641	и сюжет	1	1
1642	что же	1	1
1643	подробно описывает	1	1
1644	где и	1	1
1645	ключа к	2	1
1646	часть этого	1	1
1647	и начинает	3	1
1648	некоторых элементов	1	1
1649	хозяином и	1	1
1650	посвящения в	2	1
1651	бога и	1	1
1652	в подземное	1	1
1653	нас на	1	1
1654	говорит с	1	1
1655	затем в	3	1
1656	замечает что	1	1
1657	по которым	2	1
1658	когда человек	2	1
1659	мы проследили	1	1
1660	огромная литература	1	1
1661	а сам	2	1
1662	там мы	1	1
1663	в непосредственной	1	1
1664	этот ключ	1	1
1665	не ясна	1	1
1666	мир так	1	1
1667	имеется у	3	1
1668	узнает что	1	1
1669	не два	1	1
1670	этот вид	1	1
1671	есть некоторые	1	1
1672	понятие о	1	1
1673	имели бы	1	1
1674	нет никаких	1	1
1675	для более	2	1
1676	превратился в	2	1
1677	и болезнь	1	1
1678	но так	3	1
1679	о связи	1	1
1680	чем это	1	1
1681	над другим	1	1
1682	он умер	1	1
1683	на дне	2	1
1684	из желудка	1	1
1685	времени ни	1	1
1686	не за	1	1
1687	из головы	1	1
1688	так сильно	1	1
1689	первый и	1	1
1690	в левое	1	1
1691	с огнем	2	1
1692	воздух и	1	1
1693	ждет своего	2	1
1694	своему содержанию	1	1
1695	она в	2	1
1696	и процесс	2	1
1697	который часто	1	1
1698	народов но	1	1
1699	есть просто	1	1
1700	с новой	1	1
1701	античности в	1	1
1702	близка к	2	1
1703	поддается никакому	1	1
1704	почетом и	1	1
1705	под землей	2	1
1706	всех приведенных	1	1
1707	согласно которому	1	1
1708	женщин они	1	1
1709	не хватает	2	1
1710	как можно	2	1
1711	истории этого	2	1
1712	совершенно ясно	6	1
1713	и рассказ	1	1
1714	сторону его	1	1
1715	бы думать	2	1
1716	праздновал свадьбу	1	1
1717	мне на	1	1
1718	что там	1	1
1719	в мифологии	1	1
1720	этим и	1	1
1721	по аналогии	1	1
1722	определены как	1	1
1723	имеются в	2	1
1724	царство где	1	1
1725	себя из	1	1
1726	ведут в	1	1
1727	или иная	1	1
1728	под его	1	1
1729	как говорит	3	1
1730	оно на	1	1
1731	с изображением	2	1
1732	литература здесь	1	1
1733	не улавливает	1	1
1734	если я	1	1
1735	то явление	1	1
1736	связь со	1	1
1737	который народ	1	1
1738	с горами	1	1
1739	и освобождает	2	1
1740	играет роль	2	1
1741	на границе	1	1
1742	не нужно	1	1
1743	и мотив	1	1
1744	в пасти	1	1
1745	что как	1	1
1746	встрече с	1	1
1747	оно уже	2	1
1748	мы приведем	2	1
1749	птицы и	2	1
1750	воды и	2	1
1751	пускаются в	1	1
1752	во-вторых они	1	1
1753	фигурирует у	1	1
1754	привязывают к	1	1
1755	приведем несколько	1	1
1756	поводов для	1	1
1757	хотели видеть	1	1
1758	стране смерти	2	1
1759	в лодке	7	1
1760	неверно если	1	1
1761	здесь находим	1	1
1762	женщинам и	1	1
1763	тебя не	1	1
1764	героя и	3	1
1765	бы она	1	1
1766	в наше	2	1
1767	если кто-нибудь	2	1
1768	чтобы он	3	1
1769	всего самая	1	1
1770	обращаем внимание	1	1
1771	наводнение и	1	1
1772	которые и	1	1
1773	вот несколько	1	1
1774	остается на	1	1
1775	не представлялось	1	1
1776	для тех	1	1
1777	эти труды	1	1
1778	европы в	1	1
1779	согласно одной	1	1
1780	его почти	1	1
1781	женщин ему	1	1
1782	появление в	1	1
1783	по группам	1	1
1784	более древняя	1	1
1785	к голове	1	1
1786	или иное	2	1
1787	или от	2	1
1788	от тебя	1	1
1789	самых ранних	2	1
1790	себя за	1	1
1791	или наконец	1	1
1792	где каждый	1	1
1793	и внутри	1	1
1794	и заставить	2	1
1795	значение мы	1	1
1796	о смене	1	1
1797	и становился	1	1
1798	или о	1	1
1799	существовало в	1	1
1800	на остров	1	1
1801	особенно ясно	2	1
1802	затем он	1	1
1803	это приводит	3	1
1804	еще ждет	1	1
1805	ставят на	1	1
1806	еще встретимся	1	1
1807	он приглашает	1	1
1808	весьма древний	1	1
1809	не сразу	2	1
1810	за нее	2	1
1811	происходит уже	1	1
1812	в потустороннем	1	1
1813	костра и	1	1
1814	отнюдь не	1	1
1815	же необходимо	1	1
1816	встречается и	2	1
1817	животное и	2	1
1818	него это	1	1
1819	еще одно	1	1
1820	раньше чем	7	1
1821	где мы	1	1
1822	доказывает что	1	1
1823	до девяти	1	1
1824	с неба	2	1
1825	чем выше	1	1
1826	не свойственное	1	1
1827	утверждать что	2	1
1828	ниже здесь	1	1
1829	изображение его	1	1
1830	черты его	1	1
1831	характерно также	1	1
1832	остается совершенно	1	1
1833	он у	1	1
1834	ней мы	1	1
1835	по всем	1	1
1836	мифе о	3	1
1837	мир мы	1	1
1838	лишь косвенно	1	1
1839	облик его	1	1
1840	тесно связана	1	1
1841	они помогают	1	1
1842	стороны одного	1	1
1843	из таких	3	1
1844	чтобы поразить	1	1
1845	давали ему	1	1
1846	вместе со	1	1
1847	потом и	1	1
1848	другого человека	1	1
1849	пребывает в	1	1
1850	художественного творчества	1	1
1851	заставляет их	1	1
1852	в изобразительном	2	1
1853	она основана	1	1
1854	думает что	1	1
1855	смерти однако	1	1
1856	показывает также	1	1
1857	идея эта	1	1
1858	бы привести	1	1
1859	форме мы	1	1
1860	много что	2	1
1861	они пытаются	1	1
1862	них является	1	1
1863	ранних ступенях	2	1
1864	сводится к	1	1
1865	там в	1	1
1866	один человек	2	1
1867	и мотива	1	1
1868	касается и	1	1
1869	теперь на	1	1
1870	поглощением и	2	1
1871	особого рода	1	1
1872	и фантастический	1	1
1873	превращаться в	1	1
1874	на плодородие	1	1
1875	внимание только	1	1
1876	предмет и	1	1
1877	во-первых мы	1	1
1878	с целью	2	1
1879	в саду	2	1
1880	еще с	1	1
1881	на месте	1	1
1882	в царстве	2	1
1883	можно назвать	1	1
1884	к которым	4	1
1885	на другую	1	1
1886	тому назад	2	1
1887	отнесены к	1	1
1888	становится тем	1	1
1889	и т	39	1
1890	с животными	2	1
1891	налево и	1	1
1892	обряд как	1	1
1893	и легенды	1	1
1894	нас интересует	1	1
1895	он ее	1	1
1896	они ведут	1	1
1897	который не	1	1
1898	думают что	2	1
1899	не знали	1	1
1900	говорить и	1	1
1901	вода в	1	1
1902	к созданию	1	1
1903	оно означает	2	1
1904	жена и	1	1
1905	то здесь	4	1
1906	говорится что	4	1
1907	не превращается	3	1
1908	того на	1	1
1909	второго лица	1	1
1910	одна очень	1	1
1911	который он	1	1
1912	через множество	1	1
1913	дальнейшее развитие	1	1
1914	видим это	1	1
1915	с нашими	1	1
1916	к представлению	1	1
1917	которых можно	4	1
1918	размеры и	1	1
1919	на запад	1	1
1920	он представляет	1	1
1921	так за	1	1
1922	и искусств	1	1
1923	как медведь	1	1
1924	же функции	1	1
1925	поскольку это	1	1
1926	более чем	1	1
1927	появляется мотив	1	1
1928	чаще и	1	1
1929	изображение это	1	1
1930	в бочке	6	1
1931	героем и	2	1
1932	они видят	2	1
1933	работе о	1	1
1934	становится особенно	1	1
1935	самый страшный	1	1
1936	северной америки	1	1
1937	приводит в	1	1
1938	обе эти	1	1
1939	говорят что	1	1
1940	верно но	1	1
1941	на основании	1	1
1942	имеет никакого	1	1
1943	и наказывает	1	1
1944	мотив очень	1	1
1945	торжества и	1	1
1946	в утробе	1	1
1947	руку на	1	1
1948	здесь по	2	1
1949	что когда	3	1
1950	тогда как	1	1
1951	и наоборот	1	1
1952	стороны эта	1	1
1953	и освобождение	1	1
1954	обряде и	1	1
1955	состоит в	1	1
1956	кто же	1	1
1957	формами и	1	1
1958	человек при	1	1
1959	никаких признаков	1	1
1960	которые его	2	1
1961	правой руке	1	1
1962	его ноги	1	1
1963	предполагают существование	1	1
1964	черта его	2	1
1965	ясно но	1	1
1966	формы для	1	1
1967	переход к	1	1
1968	небом и	1	1
1969	как предмет	1	1
1970	единства и	1	1
1971	более ранние	1	1
1972	найти ни	1	1
1973	довольно много	1	1
1974	воду для	1	1
1975	пришли на	1	1
1976	только потому	1	1
1977	ярких и	1	1
1978	то или	2	1
1979	всегда был	1	1
1980	известных нам	2	1
1981	исключительно в	1	1
1982	античные представления	1	1
1983	что внутри	1	1
1984	извне в	1	1
1985	котором теперь	1	1
1986	с каким	1	1
1987	смерти как	1	1
1988	весь комплекс	2	1
1989	эти представления	1	1
1990	этому месту	1	1
1991	отдает свою	1	1
1992	эта смена	1	1
1993	то они	1	1
1994	стоит на	3	1
1995	совсем отпадает	1	1
1996	не поддается	1	1
1997	этим можно	1	1
1998	если между	1	1
1999	его мы	1	1
2000	мог быть	1	1
2001	горы и	2	1
2002	объясняется что	1	1
2003	и бросали	1	1
2004	иметь дело	1	1
2005	его были	1	1
2006	нет например	1	1
2007	не умерла	1	1
2008	хороший урожай	1	1
2009	искать в	1	1
2010	не помогало	1	1
2011	а это	1	1
2012	этого было	1	1
2013	играют большую	1	1
2014	мало того	1	1
2015	нам еще	1	1
2016	легенде о	1	1
2017	видит что	3	1
2018	также имеет	2	1
2019	в широком	1	1
2020	силу и	2	1
2021	а все	1	1
2022	у многих	1	1
2023	когда во	1	1
2024	одинаково так	1	1
2025	они особенно	1	1
2026	основана на	2	1
2027	своей физической	1	1
2028	на север	1	1
2029	она играет	1	1
2030	понимает что	1	1
2031	мы рассмотрим	4	1
2032	но то	2	1
2033	пища для	1	1
2034	второй более	1	1
2035	эти работы	2	1
2036	мотив этот	1	1
2037	в стране	1	1
2038	поглощения и	5	1
2039	ей не	1	1
2040	она-то и	1	1
2041	ему при	1	1
2042	некоторых случаях	4	1
2043	с них	1	1
2044	народов он	1	1
2045	из дальнейшего	1	1
2046	совершенно точно	1	1
2047	они умерли	1	1
2048	нас к	10	1
2049	можно предположить	3	1
2050	входящий в	2	1
2051	становится понятным	2	1
2052	первобытных народов	4	1
2053	довольно убедительно	1	1
2054	и этих	1	1
2055	перейти к	2	1
2056	и могут	1	1
2057	обычно выступает	1	1
2058	что им	1	1
2059	пока не	1	1
2060	он решил	1	1
2061	он принял	1	1
2062	становится не	1	1
2063	эти же	1	1
2064	играла в	1	1
2065	того или	1	1
2066	стихией и	1	1
2067	и воды	1	1
2068	от преследований	1	1
2069	и происходит	2	1
2070	образом мы	3	1
2071	ей в	3	1
2072	по дороге	1	1
2073	без всяких	4	1
2074	случае если	1	1
2075	некоторых его	1	1
2076	которые очень	1	1
2077	чистом виде	1	1
2078	потому ли	2	1
2079	голова с	1	1
2080	работы о	1	1
2081	представлениям о	1	1
2082	из ряда	1	1
2083	только этого	1	1
2084	с полным	1	1
2085	но ему	1	1
2086	и обратился	1	1
2087	лучше всего	1	1
2088	тот момент	1	1
2089	животными и	2	1
2090	то обстоятельство	1	1
2091	чем речь	4	1
2092	а по	3	1
2093	словами из	1	1
2094	одежду и	1	1
2095	при приближении	2	1
2096	ним как	1	1
2097	веры в	1	1
2098	людей он	1	1
2099	идет здесь	1	1
2100	живой человек	1	1
2101	и семейных	1	1
2102	но вместе	4	1
2103	подробном анализе	1	1
2104	означает что	3	1
2105	идет о	1	1
2106	и никому	1	1
2107	люди не	1	1
2108	животных в	2	1
2109	на путь	1	1
2110	ясна и	1	1
2111	нам необходимо	2	1
2112	в ходе	1	1
2113	мы бы	1	1
2114	это означает	2	1
2115	здесь довольно	2	1
2116	этот рассказ	1	1
2117	авторы этих	1	1
2118	установить как	1	1
2119	все еще	6	1
2120	стороны животное	1	1
2121	когда для	1	1
2122	же может	1	1
2123	небе и	1	1
2124	всегда выступает	1	1
2125	к совершенно	1	1
2126	после своего	1	1
2127	остались в	1	1
2128	больше у	1	1
2129	сна из	1	1
2130	это позволяют	1	1
2131	и бьют	1	1
2132	типа так	1	1
2133	всех обитателей	1	1
2134	нет здесь	2	1
2135	и вас	1	1
2136	морем и	1	1
2137	они друг	2	1
2138	змея в	9	1
2139	изнутри и	2	1
2140	в момент	1	1
2141	этого развития	1	1
2142	все люди	2	1
2143	используются для	1	1
2144	иного мира	1	1
2145	случае мы	2	1
2146	часть его	1	1
2147	жизнь ее	1	1
2148	или по	1	1
2149	данных по	1	1
2150	под ним	1	1
2151	глаза и	1	1
2152	основных момента	1	1
2153	спустился в	1	1
2154	по свидетельству	2	1
2155	это нужно	2	1
2156	в социальной	1	1
2157	остановиться на	1	1
2158	пасть есть	1	1
2159	и постоянных	1	1
2160	в сопровождающий	1	1
2161	ее со	1	1
2162	тысячи лет	1	1
2163	которые будут	1	1
2164	силы его	1	1
2165	между небом	1	1
2166	все первые	1	1
2167	наши задачи	1	1
2168	один момент	1	1
2169	также на	1	1
2170	вошла в	1	1
2171	мыслится как	1	1
2172	некоторых местах	1	1
2173	их не	3	1
2174	и соответствующими	2	1
2175	быть названа	1	1
2176	он имеет	4	1
2177	ступенях развития	2	1
2178	обряда и	2	1
2179	а во-вторых	1	1
2180	с меня	1	1
2181	ней уже	1	1
2182	теперь мы	1	1
2183	на дыбы	1	1
2184	правую руку	2	1
2185	образом эта	1	1
2186	или у	2	1
2187	изображается с	1	1
2188	с приведенным	1	1
2189	может дать	1	1
2190	однако это	1	1
2191	других формах	1	1
2192	близких к	1	1
2193	этой стадии	4	1
2194	и осторожная	1	1
2195	в воздух	3	1
2196	душу мы	1	1
2197	у которых	2	1
2198	одно время	1	1
2199	наша задача	1	1
2200	случае они	1	1
2201	на человека	1	1
2202	находит в	3	1
2203	обладают силой	1	1
2204	изнутри но	1	1
2205	идет вперед	1	1
2206	на острове	1	1
2207	восходит к	1	1
2208	версии этой	1	1
2209	не создает	1	1
2210	приложив к	1	1
2211	доказать что	1	1
2212	у древних	2	1
2213	очень велико	1	1
2214	центр тяжести	2	1
2215	левую руку	1	1
2216	выходит из	2	1
2217	мир представляется	1	1
2218	огонь а	1	1
2219	она получает	1	1
2220	а позже	1	1
2221	проглатывание и	1	1
2222	подземное царство	1	1
2223	он получает	3	1
2224	приходит к	3	1
2225	к заду	1	1
2226	уже как	1	1
2227	дошли до	1	1
2228	на высоком	1	1
2229	феодальный строй	1	1
2230	видеть здесь	1	1
2231	пока еще	1	1
2232	очень многих	1	1
2233	в картину	1	1
2234	нам что	1	1
2235	и делало	1	1
2236	я думаю	1	1
2237	на наших	1	1
2238	по которой	2	1
2239	я потерял	1	1
2240	тех случаях	1	1
2241	такая книга	1	1
2242	как правило	2	1
2243	еще ничего	1	1
2244	очень интересно	2	1
2245	следующим образом	1	1
2246	не будете	1	1
2247	какая бы	1	1
2248	по обычаю	1	1
2249	упоминаются только	1	1
2250	и способность	2	1
2251	из самой	1	1
2252	знаете ли	1	1
2253	побоище и	1	1
2254	особенно часто	1	1
2255	объясняет это	1	1
2256	едва ли	1	1
2257	указывалось что	1	1
2258	египет на	1	1
2259	он имел	1	1
2260	специально для	1	1
2261	культе в	1	1
2262	комплекс в	1	1
2263	действительно ли	1	1
2264	глава книги	1	1
2265	есть этот	1	1
2266	умершие от	1	1
2267	конечно есть	1	1
2268	также лежит	1	1
2269	одного элемента	1	1
2270	и одну	1	1
2271	мертвых и	1	1
2272	несколько иной	1	1
2273	то за	1	1
2274	побывать в	1	1
2275	сам начинает	2	1
2276	и легко	1	1
2277	не теряет	1	1
2278	и основной	1	1
2279	высокую ступень	1	1
2280	была большая	1	1
2281	его сила	1	1
2282	обычно не	1	1
2283	не соответствует	1	1
2284	его царство	1	1
2285	тем не	6	1
2286	по мнению	1	1
2287	дней но	1	1
2288	чтобы иметь	1	1
2289	аналогии с	1	1
2290	это изменение	1	1
2291	древнейшая форма	3	1
2292	почти нет	1	1
2293	пройти через	1	1
2294	вроде например	1	1
2295	природе мы	1	1
2296	многих отношениях	1	1
2297	небо но	1	1
2298	и никакой	1	1
2299	борются в	1	1
2300	в воду	10	1
2301	сила но	1	1
2302	в зависимости	1	1
2303	работы не	2	1
2304	они на	1	1
2305	стороны новые	1	1
2306	ли мы	1	1
2307	не чужда	2	1
2308	они представляют	1	1
2309	не говорит	2	1
2310	смерти это	1	1
2311	это мы	3	1
2312	при изучении	2	1
2313	же ее	1	1
2314	на тот	1	1
2315	очень рано	1	1
2316	речь шла	1	1
2317	себе не	1	1
2318	прибавить что	2	1
2319	себя как	1	1
2320	ни времени	1	1
2321	особенно сильно	1	1
2322	позволяют нам	2	1
2323	уже были	2	1
2324	сказаниях о	1	1
2325	при каждом	1	1
2326	который тогда	1	1
2327	падают на	1	1
2328	вне связи	1	1
2329	его значение	1	1
2330	могло бы	1	1
2331	эта стихия	1	1
2332	от источника	1	1
2333	вопроса о	1	1
2334	пребывания в	1	1
2335	он обладает	2	1
2336	вошел в	2	1
2337	него а	1	1
2338	ее появление	1	1
2339	он применяет	1	1
2340	представляют себе	2	1
2341	концепцию мы	1	1
2342	том свете	2	1
2343	побеждает все	1	1
2344	все стадии	1	1
2345	например мы	1	1
2346	здесь она	1	1
2347	и животным	1	1
2348	и немецкая	1	1
2349	смерть от	1	1
2350	пасти и	1	1
2351	ему на	1	1
2352	нет но	1	1
2353	иного характера	1	1
2354	смерти такое	1	1
2355	объяснить эту	1	1
2356	за столом	1	1
2357	быть съеденным	1	1
2358	ему до	1	1
2359	боли и	1	1
2360	а некоторые	2	1
2361	человека который	1	1
2362	начинают сливаться	1	1
2363	другое все	1	1
2364	очевидно в	1	1
2365	вспомним что	2	1
2366	к ее	1	1
2367	неотделим от	1	1
2368	иногда особо	1	1
2369	к большой	1	1
2370	он приобретает	2	1
2371	это может	1	1
2372	см у	1	1
2373	в которое	1	1
2374	например не	1	1
2375	с большой	3	1
2376	героя есть	2	1
2377	ту пору	1	1
2378	у некоторых	1	1
2379	свете этих	2	1
2380	вера в	2	1
2381	их к	1	1
2382	но нет	1	1
2383	под нами?	1	1
2384	непосредственной близости	1	1
2385	иногда это	3	1
2386	воду и	4	1
2387	находятся на	1	1
2388	с которым	3	1
2389	с идеями	1	1
2390	пасти в	1	1
2391	каждый год	3	1
2392	взять его	1	1
2393	явлений а	1	1
2394	из очень	1	1
2395	чаще всего	3	1
2396	жене на	1	1
2397	момент который	1	1
2398	речи о	1	1
2399	кто обладал	1	1
2400	народов его	1	1
2401	души умерших	3	1
2402	его смерти	1	1
2403	центральное место	1	1
2404	другое его	1	1
2405	каждого из	1	1
2406	до его	2	1
2407	многие другие	1	1
2408	вот пример	1	1
2409	вопросом о	1	1
2410	образом прежде	1	1
2411	были бы	1	1
2412	жизни народов	1	1
2413	и стало	1	1
2414	может он	1	1
2415	четырьмя первыми	1	1
2416	попадают на	1	1
2417	и превращения	1	1
2418	этого мотива	9	1
2419	одном случае	2	1
2420	как таковой	1	1
2421	самые отдаленные	1	1
2422	проследили только	1	1
2423	был очень	1	1
2424	он стремится	1	1
2425	в задницу	1	1
2426	такова же	2	1
2427	коня с	1	1
2428	их функций	2	1
2429	его душу	3	1
2430	показывает что	7	1
2431	живет в	6	1
2432	во власти	2	1
2433	с развитием	1	1
2434	она имеет	2	1
2435	тогда он	4	1
2436	что живая	1	1
2437	смерть это	1	1
2438	два основных	1	1
2439	очень сложное	1	1
2440	для борьбы	1	1
2441	материал но	1	1
2442	времени когда	1	1
2443	не претендуя	1	1
2444	и землей	1	1
2445	бы они	1	1
2446	от другого	1	1
2447	выступает не	1	1
2448	проходит через	1	1
2449	идут на	1	1
2450	этом как	1	1
2451	оказывается в	1	1
2452	других меньше	1	1
2453	и делать	1	1
2454	какая же	1	1
2455	связь все	1	1
2456	это существо	1	1
2457	не знал	2	1
2458	падает в	1	1
2459	они едут	1	1
2460	мяса и	1	1
2461	вместо себя	2	1
2462	а образ	1	1
2463	вообще на	1	1
2464	фигурируют в	2	1
2465	не знать	1	1
2466	внешне не	1	1
2467	можем здесь	2	1
2468	несколько остановиться	1	1
2469	у одного	1	1
2470	древних греков	1	1
2471	есть она	1	1
2472	явлений это	1	1
2473	о движении	1	1
2474	через которую	1	1
2475	бы эту	1	1
2476	источник и	1	1
2477	в полтора	1	1
2478	здесь происходит	1	1
2479	страны и	2	1
2480	нет тех	1	1
2481	попал в	3	1
2482	как каждый	1	1
2483	подлинной народной	1	1
2484	который с	1	1
2485	в классических	1	1
2486	соответствует действительности	1	1
2487	что ты	1	1
2488	уничтожить только	1	1
2489	не имеют	2	1
2490	оставляют в	1	1
2491	на ноги	1	1
2492	то и	1	1
2493	туда и	2	1
2494	на шее	1	1
2495	это то	2	1
2496	к хвосту	1	1
2497	и живой	1	1
2498	сказано выше	1	1
2499	союз в	1	1
2500	и другой	1	1
2501	на самых	1	1
2502	зависимости от	1	1
