N	2gram	Losev_Dial	StatiiOP
1320	а разве	1	1
1321	еще только	1	1
1322	почему я	2	1
1323	но тогда	11	1
1324	мне его	1	1
1325	не говорят	3	1
1326	невозможно установить	1	1
1327	и собственно	1	1
1328	понимать в	1	1
1329	не верить	1	1
1330	уже по	3	1
1331	несомненно а	1	1
1332	с принципом	1	1
1333	найти себе	1	1
1334	процесса в	1	1
1335	языком и	1	1
1336	будет в	1	1
1337	приведу несколько	1	1
1338	зрения которая	1	1
1339	ее исторического	1	1
1340	дает чрезвычайно	1	1
1341	то тут	2	1
1342	и картина	1	1
1343	содержания и	1	1
1344	одно и	6	1
1345	что нельзя	1	1
1346	и та	4	1
1347	из каких	1	1
1348	и определение	1	1
1349	и является	2	1
1350	серьезного значения	1	1
1351	в приведенном	1	1
1352	неотделим от	4	1
1353	я сейчас	2	1
1354	чем угодно	1	1
1355	утверждение в	2	1
1356	бы уже	1	1
1357	однако что	2	1
1358	об общих	1	1
1359	но так	2	1
1360	их более	1	1
1361	отличается в	1	1
1362	это может	1	1
1363	что бы	2	1
1364	было видеть	1	1
1365	я буду	1	1
1366	с нашими	1	1
1367	но тут	2	1
1368	реального исторического	1	1
1369	и службы	1	1
1370	прийти в	1	1
1371	того кто	4	1
1372	не поможет	1	1
1373	почему же	3	1
1374	будто они	1	1
1375	не говорится	1	1
1376	на такой	1	1
1377	тот или	2	1
1378	он в	1	1
1379	значат то	2	1
1380	жизнь как	1	1
1381	говорить как	1	1
1382	однако в	1	1
1383	говорит это	1	1
1384	и никогда	1	1
1385	в систему	1	1
1386	друг другу	1	1
1387	xvii в	1	1
1388	речь может	1	1
1389	это приводит	1	1
1390	искусства но	1	1
1391	что жизнь	2	1
1392	или исторически	1	1
1393	ее а	1	1
1394	время однако	1	1
1395	и есть	24	1
1396	мы будем	1	1
1397	в некотором	1	1
1398	итак в	1	1
1399	как наивно	1	1
1400	написана но	1	1
1401	в силу	5	1
1402	это третье	1	1
1403	вовсе еще	1	1
1404	сомнений ни	1	1
1405	заставила его	1	1
1406	действительно есть	3	1
1407	же мы	5	1
1408	в совершенно	1	1
1409	то вы	2	1
1410	в данный	2	1
1411	я люблю	1	1
1412	невозможно в	1	1
1413	сказать о	1	1
1414	ни за	2	1
1415	именно этой	1	1
1416	заключается именно	1	1
1417	таких примеров	2	1
1418	речи о	1	1
1419	которого мы	1	1
1420	а главное	2	1
1421	чтобы не	4	1
1422	в культуре	1	1
1423	что давало	1	1
1424	как видите	1	1
1425	понять что	1	1
1426	в подлинном	1	1
1427	мы до	1	1
1428	ни во	2	1
1429	и сами	2	1
1430	можно только	5	1
1431	против этого	1	1
1432	и живого	2	1
1433	есть даже	1	1
1434	собственном смысле	1	1
1435	за ее	1	1
1436	и возможно	1	1
1437	не допускают	1	1
1438	того чем	1	1
1439	опирается на	1	1
1440	они и	1	1
1441	как с	2	1
1442	об одной	1	1
1443	имеют право	1	1
1444	для каждой	1	1
1445	мы приходим	1	1
1446	исходить из	1	1
1447	этого понятия	1	1
1448	которые он	1	1
1449	был бы	2	1
1450	и никто	1	1
1451	и должно	1	1
1452	опыт который	1	1
1453	содержит в	2	1
1454	с ним	3	1
1455	этого мало	1	1
1456	уже говорить	1	1
1457	бы говорить	1	1
1458	свете и	1	1
1459	в наиболее	1	1
1460	никакому сомнению	1	1
1461	в другой	2	1
1462	времени когда	3	1
1463	в науке	3	1
1464	сама жизнь	3	1
1465	утверждает что	3	1
1466	совершенно серьезно	1	1
1467	по совести	1	1
1468	и делает	2	1
1469	они в	1	1
1470	но этого	1	1
1471	то с	1	1
1472	и дает	1	1
1473	вопрос с	1	1
1474	на минуту	1	1
1475	там в	1	1
1476	другое что	1	1
1477	творчества и	1	1
1478	всеми их	1	1
1479	этой точки	4	1
1480	во что	5	1
1481	все то	1	1
1482	не содержать	1	1
1483	отличаются от	1	1
1484	сил и	2	1
1485	имеет значение	1	1
1486	смысла и	3	1
1487	сказать по	1	1
1488	о самом	1	1
1489	мы говорим	4	1
1490	вас в	1	1
1491	с целью	1	1
1492	не свойственно	1	1
1493	себе совершенно	2	1
1494	даже более	1	1
1495	необозримое количество	1	1
1496	кажется не	1	1
1497	еще с	1	1
1498	уже тем	1	1
1499	неодушевленному предмету	1	1
1500	быть даже	1	1
1501	на месте	1	1
1502	истории что	1	1
1503	это относится	1	1
1504	он изменил	1	1
1505	к самым	1	1
1506	данном пункте	1	1
1507	есть нечто	26	1
1508	же исторически	1	1
1509	как личность	1	1
1510	у читателя	1	1
1511	которые могут	1	1
1512	и просто	1	1
1513	много но	1	1
1514	взглянули на	1	1
1515	решительно противоречит	1	1
1516	историческое событие	3	1
1517	сравнению с	1	1
1518	при всех	1	1
1519	эта последняя	1	1
1520	конечно тут	1	1
1521	знает что	2	1
1522	чтобы убедиться	1	1
1523	этом его	1	1
1524	возникает вопрос	1	1
1525	достаточно привести	1	1
1526	сколько ни	1	1
1527	на своем	1	1
1528	к другому	2	1
1529	и обратно	1	1
1530	сейчас же	1	1
1531	лишь те	1	1
1532	я говорю	2	1
1533	в рассмотрение	1	1
1534	но оно	2	1
1535	при всем	5	1
1536	нет ничего	14	1
1537	время или	1	1
1538	не подходит	1	1
1539	речь в	1	1
1540	ни к	3	1
1541	наконец и	1	1
1542	сама не	1	1
1543	воплощение в	1	1
1544	но тот	1	1
1545	или сам	1	1
1546	итак если	3	1
1547	и ясно	1	1
1548	должно быть	7	1
1549	истории не	2	1
1550	по этим	1	1
1551	типа все	1	1
1552	своей собственной	1	1
1553	в историю	1	1
1554	и красоту	1	1
1555	со всех	1	1
1556	разумеется это	2	1
1557	ли он	1	1
1558	тогда я	1	1
1559	у одного	1	1
1560	является это	1	1
1561	чем то	1	1
1562	степени ее	1	1
1563	с нами	1	1
1564	таковы что	1	1
1565	истории но	1	1
1566	несовпадения с	1	1
1567	не дал	1	1
1568	новый дух	1	1
1569	это только	1	1
1570	бы сказал	1	1
1571	вопросе о	2	1
1572	грех и	1	1
1573	бы ему	1	1
1574	а может	1	1
1575	факт как	1	1
1576	тот и	1	1
1577	он просто	4	1
1578	личности но	5	1
1579	наукой и	1	1
1580	и больше	5	1
1581	не понимает	1	1
1582	только один	1	1
1583	но о	4	1
1584	со всей	1	1
1585	котором она	1	1
1586	о своем	1	1
1587	имеет никакого	3	1
1588	нет никакой	7	1
1589	на ряде	1	1
1590	в вещах	1	1
1591	этой жизни	2	1
1592	друг от	1	1
1593	каждый из	1	1
1594	их места	1	1
1595	в обществе	1	1
1596	но остается	1	1
1597	утверждали что	1	1
1598	не употребляет	1	1
1599	процесс и	1	1
1600	что никакого	1	1
1601	переход от	1	1
1602	никаких признаков	1	1
1603	основан на	1	1
1604	знать в	1	1
1605	это своеобразие	1	1
1606	наука и	2	1
1607	если мы	5	1
1608	странным что	1	1
1609	то чувство	1	1
1610	всегда в	1	1
1611	и смерть	3	1
1612	характерен для	1	1
1613	так обычно	1	1
1614	сложнее и	1	1
1615	в каждый	1	1
1616	и глубоким	1	1
1617	котором мы	1	1
1618	абсолютно необходимого	1	1
1619	история была	1	1
1620	относиться к	1	1
1621	и проч	1	1
1622	совсем другое	1	1
1623	и значит	3	1
1624	не видит	1	1
1625	чтобы внести	1	1
1626	именно этот	1	1
1627	друг друга	3	1
1628	и после	1	1
1629	дает в	3	1
1630	не из	1	1
1631	же он	2	1
1632	в самой	1	1
1633	жизни не	1	1
1634	собственно говоря	5	1
1635	заставляя его	1	1
1636	формы как	1	1
1637	факты истории	1	1
1638	обратиться к	1	1
1639	человека но	1	1
1640	высшей степени	1	1
1641	не выдерживает	1	1
1642	самое слово	2	1
1643	и каким	1	1
1644	как нельзя	3	1
1645	тут есть	2	1
1646	из отдельных	1	1
1647	обе стороны	2	1
1648	знать что	1	1
1649	в старых	1	1
1650	ничем не	7	1
1651	отцу и	2	1
1652	и также	2	1
1653	является то	1	1
1654	тут можно	1	1
1655	не во	1	1
1656	этого совершенно	1	1
1657	вещи мы	2	1
1658	с очень	1	1
1659	тому чтобы	3	1
1660	есть но	2	1
1661	и принципиально	1	1
1662	же мере	1	1
1663	на одно	1	1
1664	то тем	2	1
1665	себя самого	4	1
1666	которое должно	1	1
1667	относительно которых	1	1
1668	переживает как	1	1
1669	знает ни	1	1
1670	образ который	1	1
1671	о нем	6	1
1672	мало того	2	1
1673	этого своеобразия	1	1
1674	и тут	5	1
1675	то мы	3	1
1676	здесь в	1	1
1677	чтобы получить	1	1
1678	на одной	1	1
1679	а все	1	1
1680	полного их	1	1
1681	но одно	1	1
1682	какой-то особой	1	1
1683	очень долго	1	1
1684	этом в	1	1
1685	слова не	1	1
1686	а больше	1	1
1687	все равно	5	1
1688	от своих	2	1
1689	целиком в	1	1
1690	однако не	2	1
1691	без внимания	1	1
1692	под категорию	1	1
1693	всего и	3	1
1694	нечто совершенно	1	1
1695	когда говорил	1	1
1696	полнотой и	1	1
1697	от друга	1	1
1698	этого не	2	1
1699	в свои	1	1
1700	с ними	3	1
1701	что к	1	1
1702	входить в	1	1
1703	что будет	1	1
1704	и где	2	1
1705	и которая	1	1
1706	лучше других	1	1
1707	и начинается	1	1
1708	некоторых случаях	1	1
1709	и активно	1	1
1710	виду что	2	1
1711	сказать вот	1	1
1712	и другое	2	1
1713	вот это	3	1
1714	история и	6	1
1715	не стану	3	1
1716	очень много	3	1
1717	понимать как	4	1
1718	божьего и	1	1
1719	совершенно точно	1	1
1720	его развитии	1	1
1721	среди прочих	1	1
1722	приходим к	1	1
1723	эти две	5	1
1724	возможно и	1	1
1725	всего прочего	5	1
1726	своего существования	1	1
1727	и понимания	2	1
1728	свое изложение	2	1
1729	должны говорить	1	1
1730	на одном	1	1
1731	чем мы	1	1
1732	и средствами	1	1
1733	без рассмотрения	1	1
1734	только и	3	1
1735	право на	1	1
1736	именно эта	1	1
1737	и художественного	1	1
1738	камня на	1	1
1739	в условиях	2	1
1740	никаких особых	1	1
1741	чтобы эта	2	1
1742	они есть	1	1
1743	как все	3	1
1744	особое и	1	1
1745	можно утверждать	2	1
1746	смерти и	1	1
1747	не нуждаются	1	1
1748	истории о	1	1
1749	бы его	2	1
1750	которая как	1	1
1751	этого он	2	1
1752	этот взгляд	1	1
1753	он ни	1	1
1754	ко второму	2	1
1755	предполагать что	1	1
1756	мифом и	3	1
1757	которая для	1	1
1758	а просто	1	1
1759	например у	1	1
1760	за все	1	1
1761	это как	3	1
1762	чтобы было	1	1
1763	с какой-то	1	1
1764	выше на	1	1
1765	но при	1	1
1766	самого своего	1	1
1767	этого последнего	1	1
1768	церкви и	1	1
1769	ту или	1	1
1770	д как	1	1
1771	своеобразное и	1	1
1772	а из	3	1
1773	тому как	5	1
1774	силе и	1	1
1775	своем отношении	1	1
1776	только так	2	1
1777	и одной	1	1
1778	больше и	1	1
1779	в лесу	1	1
1780	просто не	1	1
1781	к тем	1	1
1782	образа в	1	1
1783	все не	1	1
1784	не с	1	1
1785	всего его	1	1
1786	есть и	14	1
1787	пор не	1	1
1788	или другого	3	1
1789	понимает в	1	1
1790	оказывается что	5	1
1791	каком же	1	1
1792	но дело	1	1
1793	в упомянутом	1	1
1794	стороны и	1	1
1795	и времени	2	1
1796	только то	2	1
1797	и жизни	8	1
1798	не наука	3	1
1799	личность как	5	1
1800	чего же	1	1
1801	с кем	1	1
1802	у нее	1	1
1803	или как	3	1
1804	по сравнению	1	1
1805	и всякая	2	1
1806	бессильная злоба	1	1
1807	был близок	1	1
1808	и характере	1	1
1809	идет речь	4	1
1810	и напрасно	1	1
1811	этом вопросе	2	1
1812	исторических событий	1	1
1813	сказал что	1	1
1814	зависимость от	1	1
1815	неба в	1	1
1816	по всей	1	1
1817	очень интересно	1	1
1818	история история	1	1
1819	где эта	1	1
1820	не быть	1	1
1821	особенности это	1	1
1822	и самого	1	1
1823	для такого	2	1
1824	исторический процесс	2	1
1825	этим же	1	1
1826	ее из	1	1
1827	с трех	1	1
1828	и неспособность	1	1
1829	с таким	1	1
1830	память о	1	1
1831	же в	2	1
1832	никому не	1	1
1833	же будет	1	1
1834	говорите что	3	1
1835	в одинаковой	3	1
1836	говорить об	2	1
1837	общества и	1	1
1838	все еще	2	1
1839	включает в	1	1
1840	об этой	1	1
1841	пришел к	1	1
1842	очень трудно	1	1
1843	тут-то и	1	1
1844	является ли	1	1
1845	само собой	1	1
1846	он к	1	1
1847	с фактами	1	1
1848	если она	4	1
1849	конечно нельзя	1	1
1850	привязан к	1	1
1851	исходным пунктом	1	1
1852	в лице	1	1
1853	само по	8	1
1854	вопреки всему	1	1
1855	силу и	1	1
1856	не можем	3	1
1857	с соответствующими	1	1
1858	быть выражено	1	1
1859	есть не	11	1
1860	а я	3	1
1861	вступающих в	1	1
1862	распространенный в	1	1
