N	2gram	Bakhtin_Fr	Analitik
1300	это все	1	1
1301	себя его	1	1
1302	этот аспект	1	1
1303	пролог и	1	1
1304	в современном	1	1
1305	от мира	2	1
1306	слова и	2	1
1307	уж коли	1	1
1308	для меня	1	1
1309	только один	1	1
1310	то все	1	1
1311	и вся	2	1
1312	не могло	3	1
1313	то от	1	1
1314	в это	1	1
1315	в сне	1	1
1316	доме и	1	1
1317	чаще всего	1	1
1318	года то	1	1
1319	этим словом	1	1
1320	играет в	1	1
1321	и наиболее	2	1
1322	смысл в	1	1
1323	в следующей	1	1
1324	частности и	1	1
1325	идет не	2	1
1326	ту эпоху	2	1
1327	целый ряд	2	1
1328	этой жизни	3	1
1329	ряд эпизодов	1	1
1330	заключительная фраза	1	1
1331	в истории	2	1
1332	играть в	1	1
1333	могут нести	1	1
1334	еще один	2	1
1335	жизни на	2	1
1336	в любовных	2	1
1337	связанных с	6	1
1338	покойника в	1	1
1339	потому и	1	1
1340	всех трех	2	1
1341	это разделение	1	1
1342	между людьми	1	1
1343	что здесь	3	1
1344	человек должен	1	1
1345	позволил бы	1	1
1346	и там	4	1
1347	и делается	1	1
1348	не совсем	1	1
1349	мрачный и	1	1
1350	его внешними	1	1
1351	ее не	1	1
1352	отметить еще	1	1
1353	если мы	3	1
1354	автор этой	1	1
1355	он все	1	1
1356	их с	4	1
1357	сложнее и	2	1
1358	в образе	9	1
1359	на улице	2	1
1360	этой истории	1	1
1361	и появляется	1	1
1362	основная особенность	1	1
1363	в карнавале	1	1
1364	почти вовсе	2	1
1365	где оно	1	1
1366	своей полноте	1	1
1367	всего к	1	1
1368	языка но	2	1
1369	обращение к	1	1
1370	со словом	2	1
1371	отречение от	2	1
1372	ее содержание	1	1
1373	взаимодействие с	1	1
1374	на этих	2	1
1375	друг друга	1	1
1376	это произведение	1	1
1377	своего становления	1	1
1378	из него	1	1
1379	что одно	1	1
1380	в год	1	1
1381	перенесено в	1	1
1382	это единая	1	1
1383	точку зрения	3	1
1384	в простой	1	1
1385	всех присутствующих	1	1
1386	формы и	2	1
1387	внешнее и	2	1
1388	свободой и	1	1
1389	традиции поэтому	1	1
1390	и быть	1	1
1391	людей не	1	1
1392	он должен	2	1
1393	они принадлежат	1	1
1394	веселым и	1	1
1395	связан с	2	1
1396	но оно	4	1
1397	но на	3	1
1398	в более	1	1
1399	живота и	1	1
1400	мышления в	1	1
1401	содержания а	1	1
1402	обойтись и	1	1
1403	равно и	1	1
1404	не поддается	1	1
1405	выходит за	3	1
1406	ничем не	1	1
1407	не во	1	1
1408	его анализа	1	1
1409	этот процесс	3	1
1410	время все	1	1
1411	сам он	1	1
1412	того как	1	1
1413	был еще	1	1
1414	ли ты	1	1
1415	что самая	2	1
1416	романа но	2	1
1417	он становится	1	1
1418	неожиданным и	2	1
1419	одна и	1	1
1420	бы на	1	1
1421	этого определения	1	1
1422	возвращается в	1	1
1423	к первой	1	1
1424	эта встреча	1	1
1425	части романа	1	1
1426	об игре	1	1
1427	в формах	1	1
1428	связь в	1	1
1429	это ни	2	1
1430	и тут	1	1
1431	этих слов	2	1
1432	же явления	1	1
1433	то мы	1	1
1434	также имеет	1	1
1435	за какие	1	1
1436	у самой	1	1
1437	чем он	1	1
1438	по ту	1	1
1439	что каждый	1	1
1440	и художественное	1	1
1441	черта в	1	1
1442	в третьей	3	1
1443	не исчерпывает	1	1
1444	от друга	1	1
1445	этот веселый	1	1
1446	первым и	1	1
1447	к наиболее	1	1
1448	существует как	1	1
1449	становления и	2	1
1450	она-то и	1	1
1451	на нее	1	1
1452	было в	2	1
1453	в будущее	2	1
1454	виду что	1	1
1455	не могли	1	1
1456	включающее в	1	1
1457	чтобы быть	1	1
1458	стихи и	1	1
1459	фольклора и	1	1
1460	как она	1	1
1461	не подлежит	2	1
1462	истины и	1	1
1463	и непристойность	1	1
1464	и вовсе	3	1
1465	и само	2	1
1466	почти до	1	1
1467	является не	1	1
1468	что ж	1	1
1469	имеется в	2	1
1470	жизнью в	2	1
1471	к концу	2	1
1472	как ее	2	1
1473	рассказывающий о	1	1
1474	которые обычно	1	1
1475	мы находим	5	1
1476	только и	1	1
1477	нисколько не	4	1
1478	мук и	1	1
1479	на помощь	1	1
1480	но уже	1	1
1481	с внешним	1	1
1482	единство и	3	1
1483	и объясняются	1	1
1484	говорит об	1	1
1485	за его	2	1
1486	значимости и	1	1
1487	действующие лица	1	1
1488	как все	1	1
1489	и вообще	3	1
1490	первый эпизод	1	1
1491	глазами и	2	1
1492	это явление	2	1
1493	составляет часть	1	1
1494	войны и	2	1
1495	на них	2	1
1496	высокой ступени	1	1
1497	после игры	2	1
1498	свобода и	3	1
1499	но его	3	1
1500	же деле	4	1
1501	в г	2	1
1502	которого и	1	1
1503	надо его	1	1
1504	также что	1	1
1505	и других	2	1
1506	вырождается в	1	1
1507	тут и	1	1
1508	следует говорить	1	1
1509	является к	1	1
1510	на свои	1	1
1511	изображается в	2	1
1512	в наши	1	1
1513	таков наш	1	1
1514	в самых	1	1
1515	первая половина	1	1
1516	играли в	1	1
1517	о трагическом	1	1
1518	здесь только	5	1
1519	для поддержания	1	1
1520	всего только	1	1
1521	самого автора	2	1
1522	этом мы	1	1
1523	из древнейших	2	1
1524	реальной действительности	1	1
1525	есть нечто	2	1
1526	мировой литературы	1	1
1527	у того	1	1
1528	быть и	1	1
1529	связана с	5	1
1530	в него	1	1
1531	характерно для	3	1
1532	но она	5	1
1533	могли не	1	1
1534	же амбивалентна	1	1
1535	есть и	8	1
1536	самое что	1	1
1537	при приближении	1	1
1538	часть мира	1	1
1539	в трех	2	1
1540	веры в	1	1
1541	метафор например	1	1
1542	даже при	2	1
1543	стороны и	1	1
1544	это первый	1	1
1545	только то	1	1
1546	и семейных	1	1
1547	вы не	1	1
1548	ведь если	1	1
1549	на всю	1	1
1550	у нее	3	1
1551	при всем	1	1
1552	оно никогда	1	1
1553	на смерть	1	1
1554	признать что	2	1
1555	на несколько	1	1
1556	и самой	1	1
1557	обычной жизненной	3	1
1558	его а	1	1
1559	выведена из	1	1
1560	знает и	1	1
1561	числе и	3	1
1562	будто не	1	1
1563	вступают в	2	1
1564	в книге	2	1
1565	к ней	2	1
1566	со своими	1	1
1567	и вы	1	1
1568	лицо и	1	1
1569	в понимании	1	1
1570	в плане	5	1
1571	это также	1	1
1572	выражения в	1	1
1573	это место	3	1
1574	каких обстоятельствах	1	1
1575	течение всего	1	1
1576	связи между	1	1
1577	основания для	1	1
1578	не отделен	1	1
1579	выход в	1	1
1580	лишь его	1	1
1581	действительно не	1	1
1582	понять что	1	1
1583	друг от	1	1
1584	и точно	1	1
1585	никому не	1	1
1586	происходит в	3	1
1587	три момента	1	1
1588	в виде	1	1
1589	рассказывает о	2	1
1590	право на	10	1
1591	можно судить	1	1
1592	и эта	2	1
1593	времена и	1	1
1594	это в	3	1
1595	же самые	1	1
1596	эту сцену	1	1
1597	конце концов	1	1
1598	здесь они	1	1
1599	всего романа	2	1
1600	хотя здесь	1	1
1601	роль этого	1	1
1602	здесь имеются	2	1
1603	частности к	1	1
1604	он с	1	1
1605	в лице	2	1
1606	видит здесь	1	1
1607	его новое	1	1
1608	и конец	1	1
1609	мира с	2	1
1610	а я	1	1
1611	в мифе	1	1
1612	его обычной	1	1
