N	2gram	Bakhtin_sl	Myslijsy
1318	моментов слова	1	1
1319	он по	1	1
1320	словами есть	1	1
1321	же языка	2	1
1322	не его	2	1
1323	единственный язык	2	1
1324	др и	2	1
1325	как только	4	1
1326	цели и	1	1
1327	только теперь	1	1
1328	мертвым и	1	1
1329	словом чтобы	1	1
1330	не язык	2	1
1331	исчерпываются все	1	1
1332	не столь	2	1
1333	язык из	1	1
1334	языка нужно	1	1
1335	действительности в	1	1
1336	воспринять и	1	1
1337	хотя может	1	1
1338	его из	1	1
1339	заключает его	1	1
1340	и отвлеченным	1	1
1341	нет своего	1	1
1342	он был	1	1
1343	нас и	1	1
1344	силы и	1	1
1345	слов на	1	1
1346	говорящего как	3	1
1347	понимания с	1	1
1348	в понимании	3	1
1349	в нескольких	1	1
1350	мире а	1	1
1351	заключено в	1	1
1352	это его	1	1
1353	иным путем	1	1
1354	сложности и	1	1
1355	есть таких	1	1
1356	формы его	1	1
1357	языки были	1	1
1358	другом в	1	1
1359	группы все	1	1
1360	где не	1	1
1361	нескольких примеров	1	1
1362	которыми он	1	1
1363	так оно	1	1
1364	в этот	1	1
1365	существенное значение	1	1
1366	и т.п	1	1
1367	этим определяются	2	1
1368	в изучении	1	1
1369	оно так	1	1
1370	существа то	1	1
1371	форм для	2	1
1372	исследования и	1	1
1373	языками но	1	1
1374	если нет	1	1
1375	каждое слово	5	1
1376	поколений и	2	1
1377	этим не	1	1
1378	в игру	1	1
1379	для которого	1	1
1380	его по	1	1
1381	и те	3	1
1382	явления которые	1	1
1383	отдельных слов	1	1
1384	словом от	1	1
1385	нами явлениях	1	1
1386	всего что	1	1
1387	языком а	2	1
1388	предмет на	1	1
1389	прозы в	2	1
1390	говорящим и	1	1
1391	над словом	1	1
1392	оно с	1	1
1393	не теряют	1	1
1394	по ней	1	1
1395	и делается	1	1
1396	слово принадлежит	1	1
1397	сознания внутренней	1	1
1398	что отношение	1	1
1399	из слова	1	1
1400	слова находит	1	1
1401	она ни	1	1
1402	пользоваться языком	1	1
1403	ее как	1	1
1404	сущности и	2	1
1405	та часть	1	1
1406	в научном	1	1
1407	же внутренняя	1	1
1408	особенно в	3	1
1409	не умеет	2	1
1410	какие только	1	1
1411	и внутренняя	1	1
1412	себя до	1	1
1413	но повторяем	2	1
1414	не получает	1	1
1415	какой степени	1	1
1416	и образования	1	1
1417	заключается именно	1	1
1418	человеку и	1	1
1419	друг с	2	1
1420	и две	2	1
1421	как сказано	4	1
1422	понимания как	1	1
1423	и совершается	1	1
1424	и критическое	1	1
1425	слово бывшее	1	1
1426	весь характер	1	1
1427	во-вторых и	1	1
1428	слова ни	1	1
1429	который они	1	1
1430	голоса и	4	1
1431	предания и	1	1
1432	живое слово	1	1
1433	гораздо более	1	1
1434	того о	1	1
1435	слов от	2	1
1436	иное слово	1	1
1437	и могли	1	1
1438	обо мне	1	1
1439	передается и	1	1
1440	на ту	2	1
1441	даже по	1	1
1442	его собственного	1	1
1443	она имеет	1	1
1444	привело к	1	1
1445	языков так	1	1
1446	действует в	3	1
1447	и он	1	1
1448	своей конкретной	1	1
1449	и мир	9	1
1450	по преимуществу	5	1
1451	говорящем в	1	1
1452	остались те	1	1
1453	мышления и	6	1
1454	как две	1	1
1455	жизни языка	1	1
1456	шагу в	1	1
1457	внутри одного	1	1
1458	и среди	2	1
1459	произведение которое	1	1
1460	сливаются с	1	1
1461	поэтому в	1	1
1462	очень далеко	1	1
1463	эти категории	2	1
1464	от действительности	2	1
1465	такого рода	2	1
1466	к себе	1	1
1467	сознание в	1	1
1468	мы читаем	1	1
1469	слово до	2	1
1470	логикой и	2	1
1471	и разнородные	1	1
1472	прийти к	1	1
1473	д можно	1	1
1474	о формах	2	1
1475	его но	3	1
1476	применяем к	1	1
1477	из взаимодействия	1	1
1478	аналогии с	1	1
1479	в качестве	4	1
1480	и через	1	1
1481	можем как	1	1
1482	они в	2	1
1483	того который	1	1
1484	третье лицо	1	1
1485	этими двумя	1	1
1486	сколько бы	1	1
1487	наше внимание	1	1
1488	эта форма	3	1
1489	нельзя считать	1	1
1490	слово на	1	1
1491	в данную	1	1
1492	этом как	1	1
1493	словом в	8	1
1494	входящие в	1	1
1495	в зависимости	4	1
1496	во всей	1	1
1497	п но	2	1
1498	одно а	1	1
1499	об особенностях	1	1
1500	в несколько	1	1
1501	этого момента	1	1
1502	не о	1	1
1503	рядом со	1	1
1504	него свое	1	1
1505	как по	1	1
1506	к миру	1	1
1507	слова могут	4	1
1508	что под	1	1
1509	есть вне	1	1
1510	и чисто	5	1
1511	по аналогии	1	1
1512	не исчерпываются	1	1
1513	образ может	3	1
1514	не поймет	1	1
1515	разложение и	1	1
1516	собственное слово	1	1
1517	предмете и	1	1
1518	дано в	2	1
1519	его понимании	1	1
1520	в среде	1	1
1521	в последних	1	1
1522	но всякое	1	1
1523	конечно на	1	1
1524	не остается	2	1
1525	религиозные и	1	1
1526	исторического развития	2	1
1527	звукового образа	1	1
1528	как все	1	1
1529	в помощи	1	1
1530	эти три	1	1
1531	то прежде	1	1
1532	человек в	6	1
1533	тона и	2	1
1534	себя как	2	1
1535	всего он	1	1
1536	поэтому его	1	1
1537	есть понимание	2	1
1538	они как	2	1
1539	почти на	1	1
1540	между собой	3	1
1541	в субъективном	1	1
1542	три момента	1	1
1543	его души	1	1
1544	был не	1	1
1545	в сторону	1	1
1546	находя в	1	1
1547	языке не	1	1
1548	наглядность и	1	1
1549	быть очень	2	1
1550	есть своя	1	1
1551	его деятельность	1	1
1552	признаков его	1	1
1553	предшествующие слова	1	1
1554	которая есть	1	1
1555	внутренней речи	3	1
1556	явления с	1	1
1557	предмете в	1	1
1558	не был	2	1
1559	той или	13	1
1560	трудный и	1	1
1561	остается в	5	1
1562	именно как	3	1
1563	во всякой	1	1
1564	рождается в	1	1
1565	находит свое	1	1
1566	для его	1	1
1567	что же?	1	1
1568	она строится	2	1
1569	уже сказано	2	1
1570	возникает из	2	1
1571	языке с	1	1
1572	нем процесс	1	1
1573	до образа	1	1
1574	его внешняя	1	1
1575	особенно на	2	1
1576	мир он	1	1
1577	от поэтической	1	1
1578	проникает в	1	1
1579	велика что	1	1
1580	самим предметом	1	1
1581	пляски смерти	1	1
1582	через этот	1	1
1583	не выделено	1	1
1584	него есть	1	1
1585	случаев в	1	1
1586	на ответ	3	1
1587	нашего сознания	2	1
1588	именно потому	1	1
1589	с новыми	1	1
1590	довольно редки	1	1
1591	не видят	2	1
1592	для наших	1	1
1593	и речи	4	1
1594	символа в	2	1
1595	с какой	1	1
1596	языке от	1	1
1597	сливается в	1	1
1598	себе то	1	1
1599	принимает за	1	1
1600	близкий к	1	1
1601	зрения в	1	1
1602	понимать и	2	1
1603	и ограниченность	1	1
1604	ни была	1	1
1605	оно ничего	1	1
1606	признано в	1	1
1607	теории поэзии	1	1
1608	он принимает	2	1
1609	на нем	2	1
1610	всех других	1	1
1611	над другими	1	1
1612	слова которая	2	1
1613	исчерпывают и	1	1
1614	сознания есть	1	1
1615	зрения так	1	1
1616	между которыми	1	1
1617	языки как	2	1
1618	систему в	1	1
1619	образа языка	7	1
1620	и определенные	2	1
1621	это может	2	1
1622	из общего	1	1
1623	как один	1	1
1624	его так	3	1
1625	неразрывно связано	1	1
1626	был прежде	1	1
1627	не сливается	1	1
1628	дает ей	1	1
1629	занимает в	1	1
1630	или меньшей	5	1
1631	словом поэтому	1	1
1632	для осуществления	1	1
1633	между словом	5	1
1634	и разнообразнее	1	1
1635	высшее единство	1	1
1636	слова из	1	1
1637	и никогда	1	1
1638	в толпе	2	1
1639	и глубокое	2	1
1640	характер ее	1	1
1641	особенностей и	1	1
1642	двух и	1	1
1643	для изображения	1	1
1644	самому себе	1	1
1645	форм в	1	1
1646	между членами	1	1
1647	на логическую	1	1
1648	сторону и	1	1
1649	и языки	2	1
1650	оно действительно	1	1
1651	своей и	1	1
1652	себе ни	1	1
1653	пределы его	1	1
1654	чаще всего	1	1
1655	и законченное	1	1
1656	есть все	1	1
1657	значение как	1	1
1658	ибо в	1	1
1659	мысли на	1	1
1660	форму и	1	1
1661	она построена	1	1
1662	когда начинается	1	1
1663	форм а	1	1
1664	нельзя говорить	1	1
1665	а главное	1	1
1666	и самостоятельность	1	1
1667	меньшей степени	4	1
1668	особенно легко	1	1
1669	лиц не	1	1
1670	язык от	1	1
1671	мы до	1	1
1672	оно просто	1	1
1673	языка совершенно	1	1
1674	нечто совсем	1	1
1675	непосредственное выражение	1	1
1676	следовательно не	1	1
1677	к сожалению	1	1
1678	соглашаются с	1	1
1679	и можем	1	1
1680	утверждать что	1	1
1681	связи и	3	1
1682	слияние возможно	1	1
1683	в состав	3	1
1684	совершенно самостоятельно	1	1
1685	конкретности и	1	1
1686	однако с	1	1
1687	произведение и	1	1
1688	даны в	1	1
1689	наша речь	1	1
1690	как общее	1	1
1691	смотреть на	1	1
1692	и связанные	2	1
1693	только те	1	1
1694	всегда ли	1	1
1695	в вопросах	1	1
1696	речи но	2	1
1697	и свою	1	1
1698	же отношении	1	1
1699	к художественному	1	1
1700	своего собственного	1	1
1701	которые он	1	1
1702	сказано есть	1	1
1703	степени от	2	1
1704	оно было	4	1
1705	другие и	1	1
1706	актов в	1	1
1707	самому и	1	1
1708	с миром	1	1
1709	и непосредственность	1	1
1710	и дает	1	1
1711	слово должно	1	1
1712	существенный признак	1	1
1713	и философии	2	1
1714	романа и	8	1
1715	создается в	2	1
1716	этого мало	1	1
1717	всех слов	1	1
1718	не требует	3	1
1719	и этого	1	1
1720	нас за	1	1
1721	формы мышления	1	1
1722	прозе и	1	1
1723	в действии	1	1
1724	от этой	3	1
1725	объеме и	1	1
1726	задолго до	1	1
1727	более глубокое	1	1
1728	речи как	3	1
1729	и слов	1	1
1730	поэтом и	1	1
1731	внутренней необходимостью	1	1
1732	сводится к	1	1
1733	человека если	1	1
1734	ли они	1	1
1735	него нет	3	1
1736	быть сведены	1	1
1737	там в	1	1
1738	варваров и	1	1
1739	со всеми	3	1
1740	оно способно	1	1
1741	самом предмете	3	1
1742	задачами которые	1	1
1743	и самая	3	1
1744	поэтому и	7	1
1745	эти понятия	1	1
1746	новый смысл	1	1
1747	нового не	2	1
1748	его словесного	2	1
1749	нам в	1	1
1750	нем его	1	1
1751	сознание не	1	1
1752	за его	2	1
1753	разложения и	2	1
1754	на данном	2	1
1755	романа который	1	1
1756	следовательно в	3	1
1757	может не	9	1
1758	о самом	1	1
1759	с лицами	1	1
1760	и столь	1	1
1761	содержание и	1	1
1762	наоборот как	1	1
1763	встречаются и	1	1
1764	и действительно	1	1
1765	и сознательное	1	1
1766	это общее	1	1
1767	которая кажется	1	1
1768	относящиеся к	1	1
1769	можно оставаться	1	1
1770	не вносит	1	1
1771	человеку как	1	1
1772	находящуюся в	1	1
1773	таких которые	1	1
1774	с такими	1	1
1775	языка который	2	1
1776	слово рождается	1	1
1777	нет да	1	1
1778	на эту	1	1
1779	ними не	1	1
1780	в передаче	1	1
1781	жизни в	2	1
1782	проникнуть в	1	1
1783	принадлежит именно	1	1
1784	правда не	3	1
1785	несколько иначе	1	1
1786	приводит к	2	1
1787	подводимых под	1	1
1788	применяется к	1	1
1789	понимания в	2	1
1790	его произведения	1	1
1791	ли он	4	1
1792	нем так	1	1
1793	не касается	1	1
1794	предмету но	1	1
1795	язык это	3	1
1796	вследствие этого	1	1
1797	него поэтому	1	1
1798	слове значение	1	1
1799	здесь нет	1	1
1800	данного предмета	1	1
1801	самом языке	1	1
1802	имеют общего	1	1
1803	не входит	1	1
1804	входящее в	1	1
1805	непосредственно и	2	1
1806	а язык	1	1
1807	но их	2	1
1808	законов все	1	1
1809	ни понимать	1	1
1810	случае является	1	1
1811	совершенно не	2	1
1812	слово например	1	1
1813	чем же	1	1
1814	своими словами	4	1
1815	не является	3	1
1816	слова которое	1	1
1817	относятся все	1	1
1818	может создать	1	1
1819	языка конечно	1	1
1820	его отношение	1	1
1821	отнести к	1	1
1822	в очень	1	1
1823	не воспроизводится	1	1
1824	который не	1	1
1825	становится одним	1	1
1826	как предмета	2	1
1827	языка над	1	1
1828	к отдельным	1	1
1829	всяких формальных	1	1
1830	задний план	1	1
1831	но здесь	5	1
1832	один только	1	1
1833	в теснейшем	1	1
1834	значений и	1	1
1835	единства в	1	1
1836	получают в	1	1
1837	чем они	1	1
1838	всеми этими	1	1
1839	чем именно	1	1
1840	не должны	3	1
1841	речи не	2	1
1842	а через	1	1
1843	людей как	1	1
1844	в законченные	1	1
1845	самый этот	2	1
1846	может ни	1	1
1847	не всеми	1	1
1848	произведения от	1	1
1849	те или	4	1
1850	соответствующие категории	1	1
1851	гораздо труднее	1	1
1852	и вся	2	1
1853	снова и	1	1
1854	не меньше	2	1
1855	смысл в	1	1
1856	ближе всего	1	1
1857	нет никакой	2	1
1858	этом на	1	1
1859	говорящего к	1	1
1860	одно лицо	1	1
1861	числе и	1	1
1862	тень на	1	1
1863	она берет	1	1
1864	может сделать	1	1
1865	что говорят	2	1
1866	о нас	1	1
1867	еще слишком	1	1
1868	что современные	1	1
1869	знает что	1	1
1870	связанных с	4	1
1871	есть предмет	1	1
1872	формами мышления	1	1
1873	лишь одна	1	1
1874	автора в	2	1
1875	не встречается	1	1
1876	из одной	1	1
1877	значение во	1	1
1878	человек при	1	1
1879	глубокое и	2	1
1880	в отличие	12	1
1881	его художественного	1	1
1882	сошелся с	1	1
1883	своего смысла	1	1
1884	всего своего	1	1
1885	связана с	2	1
1886	и вне	3	1
1887	языка тем	1	1
1888	знающего только	1	1
1889	из-под власти	1	1
1890	но именно	5	1
1891	у диккенса	1	1
1892	язык народа	1	1
1893	лишится своего	1	1
1894	и историческое	1	1
1895	его для	1	1
1896	из пределов	1	1
1897	это кажется	1	1
1898	к изучению	1	1
1899	на ряд	1	1
1900	отражения в	1	1
1901	этот последний	1	1
1902	при каких	2	1
1903	к говорящему	1	1
1904	к предмету	4	1
1905	какие бы	1	1
1906	у них	2	1
1907	не переходит	1	1
1908	в корне	1	1
1909	стороны эти	1	1
1910	же он	1	1
1911	очень ограниченного	1	1
1912	необходимы как	1	1
1913	пришлось бы	1	1
1914	или общего	1	1
1915	отношение говорящего	1	1
1916	общие для	1	1
1917	в самих	1	1
1918	мы слышим	1	1
1919	слова между	1	1
1920	направлены на	1	1
1921	от всякого	2	1
1922	литературного языка	28	1
1923	формы не	1	1
1924	своим предметом	3	1
1925	в сочетании	2	1
1926	истории литературы	1	1
1927	существуют такие	1	1
1928	как к	5	1
1929	не знают	1	1
1930	именно к	3	1
1931	сознание может	1	1
1932	будет сделано	1	1
1933	оно дано	1	1
1934	влечет за	1	1
1935	и развивается	1	1
1936	которым он	1	1
1937	значение в	2	1
1938	его нельзя	1	1
1939	другим как	1	1
1940	мир в	1	1
1941	гораздо сложнее	1	1
1942	сам он	1	1
1943	исторической жизни	3	1
1944	не отделяется	1	1
1945	на целое	1	1
1946	том числе	1	1
1947	было состояние	1	1
1948	в художественной	1	1
1949	как отношение	2	1
1950	безразличны для	1	1
1951	тени и	1	1
1952	части его	1	1
1953	для всего	2	1
1954	к истории	1	1
1955	только его	1	1
1956	его можно	1	1
1957	а предмет	1	1
1958	все языки	2	1
1959	форму в	1	1
1960	почти всякий	1	1
1961	чем например	1	1
1962	на одной	1	1
1963	также имеет	1	1
1964	чем перейти	1	1
1965	здесь в	6	1
1966	говорит и	2	1
1967	богатство и	1	1
1968	из форм	1	1
1969	чем он	2	1
1970	иметь место	2	1
1971	же языке	1	1
1972	литературный язык	9	1
1973	и художественное	1	1
1974	не связано	1	1
1975	них и	3	1
1976	различия между	3	1
1977	xix века	2	1
1978	и смысл	1	1
1979	этого сознания	1	1
1980	которою оно	1	1
1981	века и	1	1
1982	иногда и	1	1
1983	нет для	1	1
1984	наконец в	5	1
1985	а также	5	1
1986	и действует	1	1
1987	и всякое	2	1
1988	всегда есть	1	1
1989	места в	1	1
1990	предложения или	1	1
1991	бы до	1	1
1992	мы представили	1	1
1993	исходят из	1	1
1994	слова слово	1	1
1995	и новых	1	1
1996	непосредственно как	1	1
1997	произведения итак	1	1
1998	совсем иное	1	1
1999	вообще не	4	1
2000	непосредственного выражения	1	1
2001	и качеств	1	1
2002	жизнь слова	2	1
2003	языков на	1	1
2004	в ряде	1	1
2005	впрочем не	1	1
2006	по-видимому равно	1	1
2007	другие более	1	1
2008	х годах	1	1
2009	и поэтическое	3	1
2010	найти такой	1	1
2011	им и	1	1
2012	говорят о	1	1
2013	только свою	1	1
2014	в переводе	1	1
2015	вне произведения	1	1
2016	его языка	2	1
2017	определяет его	1	1
2018	мира и	4	1
2019	все состояние	1	1
2020	а иногда	3	1
2021	языки не	3	1
2022	он никогда	2	1
2023	оно оставаясь	1	1
2024	форму своего	1	1
2025	фон на	1	1
2026	и со	2	1
2027	видим что	1	1
2028	образа что	1	1
2029	образом или	1	1
2030	и художественного	1	1
2031	обогащает его	1	1
2032	в условиях	3	1
2033	научное не	1	1
2034	с другом	2	1
2035	при его	2	1
2036	время он	1	1
2037	речь но	3	1
2038	не изображения	1	1
2039	можно утверждать	1	1
2040	с какими	1	1
2041	все логические	1	1
2042	слова тем	1	1
2043	который оно	1	1
2044	сил в	3	1
2045	людей в	1	1
2046	распространена и	1	1
2047	жизнь и	1	1
2048	бы его	2	1
2049	стоит и	1	1
2050	уже сказали	3	1
2051	но его	1	1
2052	одном языке	1	1
2053	нее нет	1	1
2054	ко всему	1	1
2055	того или	2	1
2056	же служит	1	1
2057	с усилением	1	1
2058	в прямой	4	1
2059	это второе	1	1
2060	а просто	2	1
2061	языка должна	1	1
2062	например у	3	1
2063	языкознание с	1	1
2064	поэтического и	1	1
2065	в основных	1	1
2066	могут служить	1	1
2067	нужно сказать	1	1
2068	и оценка	2	1
2069	и остаются	1	1
2070	определяет все	1	1
2071	и ни	1	1
2072	как уже	2	1
2073	есть чисто	1	1
2074	в первые	1	1
2075	восприятие и	1	1
2076	которые были	2	1
2077	не извне	1	1
2078	жизни слова	8	1
2079	просто не	2	1
2080	в частности	3	1
2081	данного поэтического	1	1
2082	выйти за	1	1
2083	в слиянии	1	1
2084	не уменьшается	1	1
2085	дает им	2	1
2086	совершенно невозможно	1	1
2087	слово еще	1	1
2088	двух лиц	1	1
2089	действительность но	2	1
2090	конечно в	2	1
2091	и углубления	1	1
2092	еще в	1	1
2093	и своя	1	1
2094	в пределах	27	1
2095	как явление	1	1
2096	в стройную	3	1
2097	лишь как	3	1
2098	непосредственно без	2	1
2099	меняются и	1	1
2100	своим и	2	1
2101	на всю	3	1
2102	при всем	3	1
2103	на смерть	1	1
2104	конкретное слово	1	1
2105	входить в	3	1
2106	формах при	1	1
2107	еще на	1	1
2108	идет о	1	1
2109	всем ее	1	1
2110	и время	1	1
2111	показывает как	1	1
2112	но самый	1	1
2113	этом с	1	1
2114	очень часто	1	1
2115	что среди	1	1
2116	и сразу	1	1
2117	слово же	1	1
2118	иное значение	2	1
2119	выражения в	1	1
2120	этом и	1	1
2121	своего слова	2	1
2122	и понимающий	1	1
2123	человека это	1	1
2124	говорить на	1	1
2125	процессе его	1	1
2126	при изучении	1	1
2127	очень трудно	2	1
2128	на всем	1	1
2129	этой силы	1	1
2130	исторической и	1	1
2131	эти два	1	1
2132	сложившихся в	1	1
2133	язык для	1	1
2134	и обратно	1	1
2135	далеких от	1	1
2136	эту степень	1	1
2137	другие так	1	1
2138	своих произведений	1	1
2139	в чисто	4	1
2140	жизнью и	1	1
2141	в руках	1	1
2142	художественное значение	1	1
2143	и иные	2	1
2144	от всякой	3	1
2145	сведены к	1	1
2146	или напротив	2	1
2147	степени и	2	1
2148	более того	5	1
2149	меньше чем	2	1
