N	2gram	Bakhtin_Pr	Myshleni
1299	их чисто	1	1
1300	это изучение	1	1
1301	звуковой стороной	1	1
1302	работ по	3	1
1303	же тенденцией	1	1
1304	в нашу	1	1
1305	частности для	1	1
1306	его то	1	1
1307	себя для	1	1
1308	в отдельном	1	1
1309	к звуку	1	1
1310	второго направления	1	1
1311	бы вбирает	1	1
1312	исторического процесса	1	1
1313	предметное содержание	1	1
1314	и какими	2	1
1315	понимается как	1	1
1316	не достигая	1	1
1317	и доказательства	1	1
1318	эта задача	1	1
1319	этой форме	1	1
1320	является отсутствие	2	1
1321	эта переоценка	1	1
1322	с какой-либо	1	1
1323	это суждение	1	1
1324	другом направлении	1	1
1325	не его	2	1
1326	широком смысле	1	1
1327	рассмотрение этих	1	1
1328	освобождается от	2	1
1329	отражается в	1	1
1330	он завершает	1	1
1331	другим как	1	1
1332	отмеченные нами	1	1
1333	но единство	1	1
1334	дело только	3	1
1335	всегда может	1	1
1336	выразить и	1	1
1337	по возможности	1	1
1338	и должна	3	1
1339	можем назвать	1	1
1340	но вся	1	1
1341	и своеобразия	3	1
1342	но может	1	1
1343	мы все	1	1
1344	в строгом	2	1
1345	других вещей	1	1
1346	а между	1	1
1347	было то	1	1
1348	свое отражение	1	1
1349	от своей	1	1
1350	отметить что	7	1
1351	содержания в	4	1
1352	ощущений и	1	1
1353	над словом	1	1
1354	эти моменты	2	1
1355	общего для	1	1
1356	еще нет	1	1
1357	затем в	1	1
1358	сдвиг в	1	1
1359	то чем	1	1
1360	можем сказать	2	1
1361	стало возможным	1	1
1362	без которой	1	1
1363	коем случае	2	1
1364	содержание так	2	1
1365	слова суть	1	1
1366	ними в	1	1
1367	самостоятельного исследования	1	1
1368	но едва	1	1
1369	соображения которые	1	1
1370	она неизбежно	1	1
1371	вторая из	1	1
1372	а наоборот	1	1
1373	первого же	1	1
1374	должен стать	1	1
1375	конкретное и	1	1
1376	формы но	1	1
1377	теоретического рассмотрения	1	1
1378	же задачи	1	1
1379	в удовлетворении	1	1
1380	требования к	1	1
1381	логической мыслью	1	1
1382	оно предполагает	1	1
1383	его вне	1	1
1384	входящие в	1	1
1385	бы только	1	1
1386	своих более	1	1
1387	истории философии	1	1
1388	же значение	1	1
1389	что или	1	1
1390	к миру	3	1
1391	не нуждается	2	1
1392	и исторической	1	1
1393	важнейших проблем	1	1
1394	их он	1	1
1395	и язык	1	1
1396	самым и	1	1
1397	вследствие того	1	1
1398	сравнение или	1	1
1399	большой или	1	1
1400	мы вообще	1	1
1401	к некоторым	1	1
1402	таковая она	1	1
1403	направленную на	1	1
1404	человека а	1	1
1405	вмешивается в	1	1
1406	и мир	2	1
1407	но можно	2	1
1408	ибо только	2	1
1409	должно иметь	2	1
1410	при чтении	1	1
1411	ведь в	1	1
1412	или это	1	1
1413	лишь что	2	1
1414	как материал	1	1
1415	ко всякой	1	1
1416	в объективном	1	1
1417	максимально в	1	1
1418	только эмпирически	1	1
1419	однако эта	1	1
1420	от которых	1	1
1421	личность и	1	1
1422	нужда в	1	1
1423	во внешний	1	1
1424	миру и	2	1
1425	существенное отличие	2	1
1426	содержания этого	1	1
1427	в иных	3	1
1428	эта действительность	1	1
1429	его так	1	1
1430	правильное методическое	1	1
1431	на некоторые	1	1
1432	центр тяжести	2	1
1433	и независимость	1	1
1434	но главное	1	1
1435	самого но	1	1
1436	на бумаге	1	1
1437	или о	1	1
1438	материала в	10	1
1439	к чисто	1	1
1440	никакого смысла	1	1
1441	путем теоретического	1	1
1442	и своеобразие	2	1
1443	все остальное	1	1
1444	родство с	1	1
1445	и организуется	1	1
1446	деятельность есть	1	1
1447	чувств и	1	1
1448	а форму	1	1
1449	неразрывно связана	1	1
1450	жизни таким	1	1
1451	стороне слова	1	1
1452	быть просто	1	1
1453	в особенности	2	1
1454	имеют все	1	1
1455	мире и	1	1
1456	не вмешивается	1	1
1457	философии есть	1	1
1458	и связями	2	1
1459	в определенный	2	1
1460	но имеющие	1	1
1461	полноту и	1	1
1462	в самый	1	1
1463	как содержание	3	1
1464	о той	1	1
1465	правильная постановка	1	1
1466	его содержание	1	1
1467	чтобы стать	4	1
1468	его во	1	1
1469	только нечто	1	1
1470	и слов	1	1
1471	правда в	1	1
1472	те связи	1	1
1473	деле и	1	1
1474	потому здесь	2	1
1475	не вещь	1	1
1476	и сделать	3	1
1477	сложного предложения	1	1
1478	для завершения	1	1
1479	к общей	1	1
1480	понятии если	1	1
1481	строгом смысле	2	1
1482	и ночь	1	1
1483	смысла и	1	1
1484	содержание и	2	1
1485	лишь к	1	1
1486	но даст	1	1
1487	только слова	1	1
1488	значению для	1	1
1489	жизни в	1	1
1490	только своеобразное	1	1
1491	предмету но	1	1
1492	всего вскрыть	1	1
1493	себя только	1	1
1494	эта внутренняя	1	1
1495	ни с	2	1
1496	говорить и	2	1
1497	ничего нет	2	1
1498	нет в	1	1
1499	узнать что	1	1
1500	в рассмотрение	2	1
1501	но оно	1	1
1502	не выбирает	1	1
1503	образом чем	1	1
1504	его связь	1	1
1505	входя в	2	1
1506	и смысловая	1	1
1507	философского мировоззрения	1	1
1508	с ритмом	1	1
1509	и изученным	1	1
1510	него он	1	1
1511	для всякой	1	1
1512	пространства все	1	1
1513	или наконец	1	1
1514	содержание с	1	1
1515	и субъективные	1	1
1516	художественных произведений	2	1
1517	и содержание	3	1
1518	они совершенно	1	1
1519	она начинает	1	1
1520	как мысль	1	1
1521	чем не	2	1
1522	а лишь	2	1
1523	сохраняет еще	1	1
1524	может послужить	1	1
1525	нового метода	1	1
1526	такому выводу	1	1
1527	время был	1	1
1528	значение имеет	3	1
1529	является изучение	1	1
1530	других областей	1	1
1531	предмета в	1	1
1532	за пределами	1	1
1533	в глазах	1	1
1534	объект в	5	1
1535	и природу	1	1
1536	суждение является	1	1
1537	критическому рассмотрению	1	1
1538	организма и	2	1
1539	моментом который	1	1
1540	содержания его	1	1
1541	иногда в	1	1
1542	часто и	1	1
1543	и чистой	2	1
1544	за каждой	1	1
1545	положение вещей	2	1
1546	обращена к	1	1
1547	общей философской	2	1
1548	в артикуляционных	1	1
1549	только самим	1	1
1550	своей основной	1	1
1551	позицию между	1	1
1552	этой науки	2	1
1553	форму в	5	1
1554	вне этой	1	1
1555	в процесс	1	1
1556	что совершенно	2	1
1557	характерно для	2	1
1558	который как	1	1
1559	было в	1	1
1560	некоторых случаях	1	1
1561	которые как	1	1
1562	связи однако	1	1
1563	и конкретное	1	1
1564	для науки	2	1
1565	по теории	1	1
1566	мы ее	1	1
1567	и осознает	1	1
1568	развитию что	1	1
1569	может только	1	1
1570	принципиальное различие	1	1
1571	различия между	1	1
1572	именно эта	1	1
1573	ибо в	2	1
1574	закономерности это	1	1
1575	случайной и	1	1
1576	уже за	1	1
1577	увидим далее	1	1
1578	акта и	3	1
1579	не все	2	1
1580	как формы	1	1
1581	чисто внешним	1	1
1582	сказали бы	1	1
1583	сделать предметом	2	1
1584	и происходит	1	1
1585	пр в	1	1
1586	становится действительно	1	1
1587	всю сложность	1	1
1588	например но	1	1
1589	произведению в	1	1
1590	по изучению	1	1
1591	здесь совершенно	3	1
1592	возникающем на	1	1
1593	моменты не	1	1
1594	произведений в	1	1
1595	только метафизические	1	1
1596	до чисто	1	1
1597	области изучения	2	1
1598	особый вид	1	1
1599	остановиться ибо	1	1
1600	уходит в	1	1
1601	ясности и	1	1
1602	бы возразить	1	1
1603	в каких	2	1
1604	всего то	1	1
1605	явление в	1	1
1606	целого произведения	2	1
1607	где на	2	1
1608	звук а	1	1
1609	и начинается	1	1
1610	познание и	1	1
1611	бытия и	1	1
1612	научных дисциплин	1	1
1613	это объединение	2	1
1614	каждый момент	4	1
1615	совершенно разных	1	1
1616	хотя они	1	1
1617	становится в	1	1
1618	в описаниях	1	1
1619	самой в	1	1
1620	единство всех	1	1
1621	на большую	1	1
1622	не связан	1	1
1623	на границах	5	1
1624	мышление по	1	1
1625	случаях мы	1	1
1626	и функция	2	1
1627	глаза и	1	1
1628	социальной и	1	1
1629	самого содержания	1	1
1630	что дело	1	1
1631	язык как	1	1
1632	которое может	1	1
1633	форма его	1	1
1634	них совершенно	1	1
1635	является слово	1	1
1636	структурой но	1	1
1637	работа является	1	1
1638	целом как	1	1
1639	опираются на	2	1
1640	стремления и	1	1
1641	только когда	1	1
1642	всего следует	1	1
1643	равно как	1	1
1644	если угодно	1	1
1645	направлений и	1	1
1646	направление но	1	1
1647	до степени	2	1
1648	необходимо для	1	1
1649	определяется как	1	1
1650	начинает и	1	1
1651	это находит	1	1
1652	предмет и	1	1
1653	применения может	2	1
1654	материала это	1	1
1655	его связи	1	1
1656	главе посвященной	1	1
1657	на материале	3	1
1658	в противовес	1	1
1659	это содержание	1	1
1660	к познанию	1	1
1661	совершенно особым	1	1
1662	даже и	1	1
1663	только систематическая	1	1
1664	бы из	1	1
1665	еще одного	1	1
1666	суждения и	2	1
1667	следует остановиться	1	1
1668	относится не	1	1
1669	отношений это	1	1
1670	значение чем	1	1
1671	ибо и	1	1
1672	работ и	1	1
1673	здесь прежде	1	1
1674	не вполне	2	1
1675	как таковую	1	1
1676	характерной для	1	1
1677	иметь дело	2	1
1678	дело и	5	1
1679	сделать этот	1	1
1680	является существенным	1	1
1681	жизни как	1	1
1682	социальные и	1	1
1683	мы о	1	1
1684	не сделает	1	1
1685	языка как	2	1
1686	материал в	4	1
1687	живет и	1	1
1688	они служат	1	1
1689	человеческого мышления	1	1
1690	он живет	1	1
1691	глубоко различны	1	1
1692	это направление	1	1
1693	к языку	1	1
1694	необходимым моментом	1	1
1695	главы как	1	1
1696	являются таким	1	1
1697	начало и	3	1
1698	о ней	1	1
1699	словом на	1	1
1700	совсем другим	1	1
1701	проблемы мы	1	1
1702	этого и	1	1
1703	их объединяет	1	1
1704	же должно	1	1
1705	следует отметить	1	1
1706	него как	1	1
1707	и понять	2	1
1708	не выходит	1	1
1709	оно оказывается	1	1
1710	что язык	1	1
1711	и социальное	2	1
1712	ни какой-либо	1	1
1713	познания не	4	1
1714	отнесен к	2	1
1715	есть его	3	1
1716	совершенно необходимо	1	1
1717	и правильным	1	1
1718	то действительно	1	1
1719	сравнение и	1	1
1720	только со	4	1
1721	характер носит	1	1
1722	но действительность	1	1
1723	и за	1	1
1724	конечно он	1	1
1725	они в	1	1
1726	совершенно новое	1	1
1727	становится принципиально	1	1
1728	суждение об	1	1
1729	есть первый	1	1
1730	содержания как	2	1
1731	например при	2	1
1732	не о	1	1
1733	и движется	1	1
1734	активность и	3	1
1735	объединяется с	1	1
1736	и социального	1	1
1737	эмпирическим путем	1	1
1738	том какое	1	1
1739	каждое из	1	1
1740	есть именно	1	1
1741	всеми его	1	1
1742	предложения и	2	1
1743	а эта	1	1
1744	тенденцией к	1	1
1745	моментом и	1	1
1746	содержание может	1	1
1747	отличии от	1	1
1748	существенным моментом	2	1
1749	лишь для	2	1
1750	как раньше	1	1
1751	этими предметами	1	1
1752	и понимание	1	1
1753	все стороны	2	1
1754	крайним выражением	1	1
1755	следует однако	1	1
1756	или за	1	1
1757	чисто словесную	1	1
1758	для создания	1	1
1759	ними на	1	1
1760	ли это	1	1
1761	которой и	1	1
1762	или действительно	1	1
1763	отношении еще	1	1
1764	так называемые	1	1
1765	как солнце	1	1
1766	материала так	1	1
1767	и смысла	2	1
1768	той области	1	1
1769	этого является	1	1
1770	уже указывали	1	1
1771	его чисто	5	1
1772	но отнюдь	7	1
1773	большое значение	1	1
1774	бы уже	1	1
1775	глубине и	1	1
1776	несколько иначе	1	1
1777	в нее	1	1
1778	конкретное объединение	1	1
1779	совершенно независимо	2	1
1780	к систематической	1	1
1781	которые возникли	1	1
1782	и стремление	1	1
1783	так называемого	1	1
1784	но чем	1	1
1785	понимание но	1	1
1786	от непосредственного	1	1
1787	и смысловую	1	1
1788	которое оно	1	1
1789	том основании	1	1
1790	при оценке	1	1
1791	есть единство	2	1
1792	вся эта	1	1
1793	причем это	1	1
1794	и нельзя	1	1
1795	сделано в	1	1
1796	вне ее	2	1
1797	бы тогда	1	1
1798	слова это	1	1
1799	определить и	1	1
1800	общие с	1	1
1801	положения и	1	1
1802	произведение и	3	1
1803	на первой	1	1
1804	самим и	1	1
1805	ибо здесь	1	1
1806	приходится иметь	2	1
1807	здесь с	1	1
1808	задачи может	1	1
1809	науки и	1	1
1810	всего оно	2	1
1811	отказ от	1	1
1812	не ставит	1	1
1813	нее она	1	1
1814	чисто фактическое	1	1
1815	смысла в	1	1
1816	и осмысленного	1	1
1817	трудная и	1	1
1818	как основного	1	1
1819	все отмеченное	1	1
1820	мы понимаем	1	1
1821	первый шаг	1	1
1822	так называемый	2	1
1823	же собственным	1	1
1824	тела и	1	1
1825	по прихоти	1	1
1826	может получить	1	1
1827	независимость от	1	1
1828	можно даже	1	1
1829	вся внутренняя	1	1
1830	позицию и	1	1
1831	со всею	1	1
1832	уже затем	1	1
1833	из языка	1	1
1834	как иностранный	1	1
1835	одного к	1	1
1836	даже совершенно	1	1
1837	не намерены	1	1
1838	взятым из	1	1
1839	ассоциативную связь	1	1
1840	объекта в	5	1
1841	завершение и	2	1
1842	не должно	1	1
1843	чисто духовного	1	1
1844	и смысловых	1	1
1845	дальнейшем и	1	1
1846	такового так	1	1
1847	социального и	1	1
1848	особенности самого	1	1
1849	первом и	1	1
1850	самого мышления	1	1
1851	эта последняя	1	1
1852	основных функций	1	1
1853	единый в	1	1
1854	помощью и	1	1
1855	тех предметов	1	1
1856	нуждаются в	1	1
1857	высокой степени	1	1
1858	завершения но	1	1
1859	она позволяет	1	1
1860	моментом не	1	1
1861	психический процесс	2	1
1862	единство своего	1	1
1863	основе концепции	1	1
1864	смыслового и	1	1
1865	ее не	1	1
1866	от предметного	1	1
1867	нам и	1	1
1868	начинает овладевать	1	1
1869	этого движения	1	1
1870	к утверждению	1	1
1871	по внешним	1	1
1872	т д	1	1
1873	а вовсе	1	1
1874	на единство	2	1
1875	место значение	1	1
1876	возникнуть как	1	1
1877	в едином	2	1
1878	есть связь	1	1
1879	форму данного	1	1
1880	от связи	1	1
1881	человека но	1	1
1882	которая их	1	1
1883	только путем	1	1
1884	только установление	1	1
1885	и прямо	1	1
1886	с материалом	1	1
1887	в коем	2	1
1888	нему и	2	1
1889	они суть	1	1
1890	таком положении	2	1
1891	и форма	1	1
1892	не будем	3	1
1893	как отношение	2	1
1894	и этим	6	1
1895	должны здесь	1	1
1896	в природу	1	1
1897	целом а	1	1
1898	материала и	2	1
1899	он-то и	1	1
1900	оно будет	1	1
1901	изоляции и	3	1
1902	мире в	1	1
1903	и восприятия	1	1
1904	план то	1	1
1905	день и	1	1
1906	место только	1	1
1907	со своим	1	1
1908	иметь место	1	1
1909	ценность в	1	1
1910	есть уже	1	1
1911	она никогда	1	1
1912	а на	1	1
1913	и изучена	1	1
1914	конечно совершенно	1	1
1915	а о	1	1
1916	и где	1	1
1917	и социальные	1	1
1918	быть определены	1	1
1919	включающее в	1	1
1920	и психологически	1	1
1921	с формальной	1	1
1922	один момент	1	1
1923	нелепым с	1	1
1924	этих явлений	2	1
1925	чтобы вообще	1	1
1926	связями между	1	1
1927	момента и	1	1
1928	и смысловой	1	1
1929	поступая так	1	1
1930	активности и	1	1
1931	сказать и	3	1
1932	не говоря	1	1
1933	о сущности	2	1
1934	человека в	2	1
1935	тем чего	1	1
1936	правильного понимания	2	1
1937	так называемой	1	1
1938	есть чисто	6	1
1939	самого внешнего	1	1
1940	единство и	2	1
1941	его выражения	1	1
1942	субъективного и	1	1
1943	эта сторона	1	1
1944	выйти за	1	1
1945	этих работ	2	1
1946	явлений в	1	1
1947	деятельности я	1	1
1948	объединение и	3	1
1949	таких случаях	1	1
1950	слова его	1	1
1951	которые преодолеваются	1	1
1952	содержание произведения	1	1
1953	всего от	1	1
1954	что под	1	1
1955	отнесенности к	1	1
1956	фоне которых	1	1
1957	в положительном	1	1
1958	есть необходимый	1	1
1959	того времени	1	1
1960	обращаться к	1	1
1961	к произведению	3	1
1962	формы из	1	1
1963	в узком	1	1
1964	этот недостаток	1	1
1965	составу и	1	1
1966	и прежде	5	1
1967	особым образом	1	1
1968	к крайнему	1	1
1969	определить как	2	1
1970	проблему а	1	1
1971	строится по	1	1
1972	и теоретического	1	1
1973	наконец третья	1	1
1974	иногда даже	1	1
1975	дело обстоит	1	1
1976	и систематического	1	1
1977	момент его	2	1
1978	это чисто	1	1
