N	2gram	Vygotskiy_	Psycholo
1307	без всякой	1	3
1308	поскольку она	1	3
1309	а к	1	3
1310	первый план	1	3
1311	оно в	1	3
1312	этот новый	1	3
1313	переходе от	8	3
1314	в руки	1	3
1315	отклонения от	1	3
1316	совершенно невозможно	1	3
1317	из своей	1	3
1318	повод для	1	3
1319	у нее	5	3
1320	скажем что	1	3
1321	в отдельности	1	3
1322	применительно к	3	3
1323	в высшей	3	3
1324	в уме	4	3
1325	мы слышим	1	3
1326	мы хотели	1	3
1327	чем к	2	3
1328	в новой	4	3
1329	же самым	2	3
1330	в сложном	1	2
1331	специфическое что	1	2
1332	первой и	3	2
1333	нашли что	3	2
1334	внимательно к	1	2
1335	только те	3	2
1336	против него	1	2
1337	развития языка	2	2
1338	в пользу	6	2
1339	прежде и	1	2
1340	годится для	2	2
1341	в отдельном	1	2
1342	в общей	1	2
1343	видеть не	1	2
1344	предметное содержание	1	2
1345	основная тенденция	1	2
1346	этим объясняется	1	2
1347	обратном отношении	1	2
1348	и самые	2	2
1349	что вопрос	1	2
1350	которые она	1	2
1351	есть именно	1	2
1352	исходить из	2	2
1353	специфические особенности	2	2
1354	и целый	1	2
1355	от первой	1	2
1356	другой новый	1	2
1357	мысли о	1	2
1358	эти исследования	1	2
1359	почему это	1	2
1360	говоря если	1	2
1361	мы сразу	1	2
1362	есть то	4	2
1363	говорится о	1	2
1364	стрекоза и	1	2
1365	в центр	2	2
1366	все основания	1	2
1367	два момента	1	2
1368	своей природе	8	2
1369	она могла	1	2
1370	это делается	3	2
1371	в нескольких	1	2
1372	оно как	1	2
1373	на пути	1	2
1374	и другом	3	2
1375	вынуждены были	1	2
1376	в выражении	1	2
1377	хотел сказать	3	2
1378	с другим	3	2
1379	мы ощущаем	2	2
1380	в голове	1	2
1381	в объективных	1	2
1382	они должны	1	2
1383	гораздо существеннее	1	2
1384	чего он	1	2
1385	понимаю что	1	2
1386	от них	1	2
1387	потребности в	1	2
1388	к простой	1	2
1389	в структуре	2	2
1390	к ее	1	2
1391	является прямым	1	2
1392	к решению	2	2
1393	всего в	2	2
1394	и представляет	1	2
1395	лишь тогда	1	2
1396	на глазах	1	2
1397	современной психологии	1	2
1398	все его	1	2
1399	как такового	2	2
1400	хотелось бы	1	2
1401	о двух	1	2
1402	нам удалось	1	2
1403	что уже	2	2
1404	процесса как	2	2
1405	значение внутренней	1	2
1406	рассматривать его	1	2
1407	может оказаться	1	2
1408	к одним	1	2
1409	и психологическое	3	2
1410	это слово	1	2
1411	о происхождении	1	2
1412	они будут	2	2
1413	от восприятия	1	2
1414	другого как	1	2
1415	тем больше	1	2
1416	в будущем	1	2
1417	как по	5	2
1418	ее развития	2	2
1419	поэтому он	2	2
1420	противоположным тому	1	2
1421	на другую	3	2
1422	же два	1	2
1423	данный момент	1	2
1424	той или	2	2
1425	а потом	1	2
1426	авторов и	1	2
1427	точкой зрения	1	2
1428	только от	1	2
1429	мы думаем	1	2
1430	слова то	1	2
1431	говоря в	1	2
1432	это совершается	1	2
1433	речи с	10	2
1434	интеллектуальные процессы	1	2
1435	мы поймем	1	2
1436	с несомненностью	5	2
1437	самому себе	2	2
1438	этого взгляда	1	2
1439	на чем	1	2
1440	бы они	1	2
1441	с каждой	1	2
1442	ради которых	1	2
1443	независимое от	1	2
1444	по своей	12	2
1445	как материал	1	2
1446	не совпадает	5	2
1447	его так	1	2
1448	не раз	2	2
1449	звуковой формы	1	2
1450	и мысль	2	2
1451	это приводит	1	2
1452	приводят к	2	2
1453	к чисто	1	2
1454	необходимо чтобы	2	2
1455	этот анализ	1	2
1456	шаг в	1	2
1457	мысли которые	1	2
1458	есть ли	1	2
1459	понятия и	5	2
1460	отношений на	1	2
1461	и сами	1	2
1462	он долго	1	2
1463	эта фраза	1	2
1464	против этого	1	2
1465	от нее	3	2
1466	так ли	1	2
1467	связи и	3	2
1468	мы встречаем	2	2
1469	мы сравним	1	2
1470	мы приходим	2	2
1471	себе представить	1	2
1472	этих же	1	2
1473	интерес к	2	2
1474	для них	1	2
1475	и делает	2	2
1476	и сложных	1	2
1477	быть так	1	2
1478	этого процесса	3	2
1479	не ясно	1	2
1480	с этого	1	2
1481	к сложным	1	2
1482	которое как	1	2
1483	это положение	4	2
1484	каждой новой	3	2
1485	с прежним	1	2
1486	когда речь	1	2
1487	всякий другой	1	2
1488	мы встречаемся	2	2
1489	для каждого	2	2
1490	одинаковой мере	1	2
1491	и фантазии	1	2
1492	показало что	1	2
1493	того почему	2	2
1494	вследствие этого	1	2
1495	у взрослого	2	2
1496	сказано что	1	2
1497	гораздо большей	1	2
1498	отнести к	1	2
1499	в значительной	3	2
1500	наконец в	3	2
1501	учение об	1	2
1502	этого положения	1	2
1503	этом вопросе	2	2
1504	этой работы	3	2
1505	оно является	1	2
1506	и никак	1	2
1507	в образах	1	2
1508	своему значению	3	2
1509	это оказывается	2	2
1510	это различие	1	2
1511	еще один	2	2
1512	и т.д	4	2
1513	в сфере	8	2
1514	этого нет	1	2
1515	которым мы	1	2
1516	новая психология	3	2
1517	и значит	1	2
1518	того факта	1	2
1519	именно этот	1	2
1520	идей и	1	2
1521	для установления	1	2
1522	другой раз	4	2
1523	большей мере	3	2
1524	часто и	1	2
1525	этого нового	1	2
1526	она конечно	2	2
1527	от всякого	1	2
1528	не означает	4	2
1529	именно к	1	2
1530	в любви	2	2
1531	два разных	1	2
1532	ничего другого	1	2
1533	помогает нам	1	2
1534	не поддается	1	2
1535	мы вынуждены	1	2
1536	он делает	1	2
1537	из основных	3	2
1538	быть передано	1	2
1539	в литературе	1	2
1540	которого я	1	2
1541	звуки в	1	2
1542	представлений и	1	2
1543	ведь это	2	2
1544	элементарным и	1	2
1545	приблизительно в	1	2
1546	служит только	1	2
1547	в сферу	3	2
1548	при исследовании	2	2
1549	входящий в	2	2
1550	эту точку	2	2
1551	установил что	1	2
1552	и могут	2	2
1553	чем мы	3	2
1554	в условиях	1	2
1555	должно служить	1	2
1556	действительности но	2	2
1557	лежит не	1	2
1558	и ко	2	2
1559	это как	1	2
1560	с новыми	1	2
1561	психология с	1	2
1562	выше в	1	2
1563	другой в	1	2
1564	качестве своего	1	2
1565	к значению	1	2
1566	позволяет нам	3	2
1567	не оставляет	2	2
1568	частному случаю	1	2
1569	поймет что	1	2
1570	по одним	1	2
1571	вперед по	1	2
1572	в начале	6	2
1573	для других	15	2
1574	но вместе	2	2
1575	поскольку оно	1	2
1576	время и	1	2
1577	вообще не	6	2
1578	различие в	2	2
1579	наоборот в	2	2
1580	или иной	2	2
1581	по законам	1	2
1582	образом оказывается	2	2
1583	в мышлении	8	2
1584	самого основного	1	2
1585	мы сказали	1	2
1586	новой психологии	5	2
1587	мечты и	1	2
1588	из целого	1	2
1589	что было	2	2
1590	уже во	1	2
1591	находим в	2	2
1592	как два	2	2
1593	новое и	1	2
1594	работу мысли	2	2
1595	располагаются в	1	2
1596	этих вопросов	1	2
1597	объясняется то	1	2
1598	все люди	1	2
1599	из авторов	1	2
1600	свою мысль	2	2
1601	скорее к	1	2
1602	объяснения его	1	2
1603	за собой	1	2
1604	психологическое значение	1	2
1605	с более	2	2
1606	толстого не	1	2
1607	не являются	1	2
1608	не годится	1	2
1609	над ними	2	2
1610	между обоими	2	2
1611	так часто	1	2
1612	остановились на	2	2
1613	к более	3	2
1614	при том	1	2
1615	то специфическое	1	2
1616	они и	2	2
1617	выражения и	2	2
1618	выйти из	1	2
1619	но у	1	2
1620	процесса с	1	2
1621	и свою	1	2
1622	тенденция к	6	2
1623	исследований и	1	2
1624	области психологии	1	2
1625	совершенно ином	1	2
1626	во внешнем	1	2
1627	и предполагает	1	2
1628	на этой	7	2
1629	в любом	2	2
1630	впечатления от	2	2
1631	и музыке	1	2
1632	можем не	2	2
1633	нельзя было	2	2
1634	и мысли	1	2
1635	представления о	2	2
1636	мере не	2	2
1637	но то	2	2
1638	значительной мере	2	2
1639	мы узнали	1	2
1640	психологического анализа	4	2
1641	в различной	2	2
1642	отмечает что	1	2
1643	бы дать	2	2
1644	мы остановились	1	2
1645	не об	1	2
1646	самое основное	1	2
1647	мы таким	1	2
1648	почти совершенно	1	2
1649	этого переживания	1	2
1650	как оно	2	2
1651	с законами	1	2
1652	до того	2	2
1653	одинаковой степени	2	2
1654	мы привыкли	1	2
1655	мы приводили	2	2
1656	всяких других	1	2
1657	отношений и	2	2
1658	собой если	2	2
1659	это целое	1	2
1660	с большим	2	2
1661	в самое	1	2
1662	это отношение	3	2
1663	заключенная в	1	2
1664	входят в	2	2
1665	а следовательно	1	2
1666	эта тенденция	1	2
1667	благодаря чему	1	2
1668	и становится	1	2
1669	свои собственные	1	2
1670	себе смысл	1	2
1671	той и	3	2
1672	от ее	3	2
1673	восприятии и	1	2
1674	здесь он	1	2
1675	надо понимать	1	2
1676	которой оно	1	2
1677	всех наших	2	2
1678	в противоположном	2	2
1679	что звуковая	1	2
1680	одной чрезвычайно	1	2
1681	и всей	3	2
1682	первом случае	5	2
1683	что каждая	2	2
1684	такая же	1	2
1685	свойств речевого	1	2
1686	этот метод	1	2
1687	своими собственными	1	2
1688	если обратиться	1	2
1689	они в	1	2
1690	раннего детства	2	2
1691	теряет свою	1	2
1692	общего закона	1	2
1693	показать в	2	2
1694	не совпадают	7	2
1695	но этого	1	2
1696	связи со	1	2
1697	не говорит	1	2
1698	новое что	2	2
1699	про себя	2	2
1700	следует рассматривать	1	2
1701	эти психологи	1	2
1702	и структуре	1	2
1703	меня мой	1	2
1704	прямо не	1	2
1705	так много	1	2
1706	между этими	3	2
1707	оказывает свое	1	2
1708	учение о	3	2
1709	в изображении	1	2
1710	из той	2	2
1711	которой она	3	2
1712	следовательно и	1	2
1713	внести в	1	2
1714	возникает целый	1	2
1715	должно было	2	2
1716	эти последние	2	2
1717	в психологическом	1	2
1718	не станем	3	2
1719	подвести итоги	1	2
1720	две вещи	1	2
1721	не был	1	2
1722	это последнее	1	2
1723	образом с	1	2
1724	находит свое	3	2
1725	всю свою	2	2
1726	пор в	1	2
1727	вытекают из	1	2
1728	выводы и	1	2
1729	вся история	2	2
1730	приводит и	1	2
1731	объясняется и	1	2
1732	не приходится	1	2
1733	начинаем понимать	1	2
1734	к высшим	4	2
1735	друг другу	5	2
1736	роль при	1	2
1737	этих планов	1	2
1738	действительно в	1	2
1739	другой не	1	2
1740	совершенно непонятно	1	2
1741	ней в	1	2
1742	сказать ничего	1	2
1743	дает ему	1	2
1744	для социальной	1	2
1745	и ту	1	2
1746	во втором	5	2
1747	как одна	1	2
1748	взрослого но	1	2
1749	относятся к	1	2
1750	от социального	1	2
1751	одном и	4	2
1752	этот принцип	1	2
1753	их как	2	2
1754	когда его	1	2
1755	отдельных частей	1	2
1756	его ни	1	2
1757	что должно	1	2
1758	до этого	1	2
1759	стороны это	1	2
1760	в моем	1	2
1761	себя с	1	2
1762	как при	1	2
1763	всем остальным	1	2
1764	он будет	1	2
1765	всем протяжении	4	2
1766	самый характер	1	2
1767	к самым	1	2
1768	если принять	1	2
1769	которого является	1	2
1770	от его	2	2
1771	о трагедии	1	2
1772	было показать	2	2
1773	сразу и	3	2
1774	на всю	1	2
1775	чем же	1	2
1776	того самого	1	2
1777	все три	1	2
1778	ни у	1	2
1779	совершенно разным	1	2
1780	самое существенное	2	2
1781	следует различать	1	2
1782	развития и	4	2
1783	функций которые	2	2
1784	всего на	1	2
1785	говоря это	1	2
1786	видим таким	1	2
1787	цели и	1	2
1788	она все	3	2
1789	вещь а	1	2
1790	но именно	3	2
1791	для уяснения	2	2
1792	же закон	1	2
1793	показал как	1	2
1794	еще нечто	1	2
1795	возможность для	1	2
1796	друг друга	9	2
1797	вывести из	1	2
1798	но которые	1	2
1799	это случилось	1	2
1800	сомнения в	2	2
1801	ваш брат	1	2
1802	суть дела	1	2
1803	его мысль	3	2
1804	во внешних	1	2
1805	этот процесс	1	2
1806	нему и	1	2
1807	о человеке	2	2
1808	себе ничего	4	2
1809	мы действительно	1	2
1810	переход к	4	2
1811	и новое	1	2
1812	на одной	2	2
1813	на которой	1	2
1814	вытекающее из	1	2
1815	слова есть	2	2
1816	не выражается	2	2
1817	и слова	6	2
1818	а о	1	2
1819	там и	1	2
1820	так называемое	1	2
1821	такого понимания	1	2
1822	виде в	1	2
1823	говорят о	1	2
1824	не та	1	2
1825	в воде	1	2
1826	же тогда	1	2
1827	отношении и	1	2
1828	общественной жизни	1	2
1829	сказать и	1	2
1830	ко всему	2	2
1831	как показывает	7	2
1832	только к	4	2
1833	он это	1	2
1834	и сцепление	3	2
1835	невозможно потому	1	2
1836	другими словами	1	2
1837	действие на	1	2
1838	же самом	1	2
1839	в новый	2	2
1840	на периферии	1	2
1841	исследования в	3	2
1842	нужно было	4	2
1843	другим и	3	2
1844	что внутренняя	5	2
1845	легко убедиться	1	2
1846	лежат в	1	2
1847	с понятием	1	2
1848	и всех	1	2
1849	слов все	2	2
1850	нами и	1	2
1851	этого метода	2	2
1852	самой своей	5	2
1853	нас сейчас	1	2
1854	на других	1	2
1855	бы он	1	2
1856	речь и	5	2
1857	зрения есть	1	2
1858	и значения	3	2
1859	двум различным	1	2
1860	ее совершенно	3	2
1861	перейти от	1	2
1862	на всем	5	2
1863	таким же	3	2
1864	подтверждение в	1	2
1865	как для	2	2
1866	на ту	1	2
1867	все было	1	2
1868	чем-то большим	1	1
1869	от изучения	2	1
1870	на так	1	1
1871	и теоретическая	1	1
1872	психической жизни	1	1
1873	двух мнений	1	1
1874	которые совершенно	1	1
1875	никаких сомнений	2	1
1876	и высший	1	1
1877	раз так	1	1
1878	сознании по	1	1
1879	соображения и	1	1
1880	структуре и	1	1
1881	некоторой степени	1	1
1882	степени как	1	1
1883	этом заключается	2	1
1884	нельзя допустить	1	1
1885	вещи и	2	1
1886	своем развитии	1	1
1887	нам разъяснить	1	1
1888	ребенок никогда	1	1
1889	мысль можно	1	1
1890	создает возможность	1	1
1891	видов и	1	1
1892	и лучше	1	1
1893	всегда заключает	1	1
1894	к звуку	1	1
1895	мы пришли	1	1
1896	между речью	1	1
1897	в правильности	1	1
1898	есть самая	1	1
1899	до последнего	1	1
1900	и само	1	1
1901	басне стрекоза	1	1
1902	в курсе	1	1
1903	внимания на	1	1
1904	и психологических	2	1
1905	основывается на	1	1
1906	которые относятся	1	1
1907	не заканчивается	1	1
1908	как самая	1	1
1909	начальный и	2	1
1910	это делают	1	1
1911	по пути	1	1
1912	самых основных	2	1
1913	мы начнем	1	1
1914	в новую	2	1
1915	поэтому его	1	1
1916	у людей	1	1
1917	от общих	1	1
1918	полной противоположностью	1	1
1919	является выражением	1	1
1920	нее существенно	1	1
1921	развития но	1	1
1922	ничего больше	1	1
1923	когда это	1	1
1924	нам нужно	3	1
1925	он для	1	1
1926	пошла в	1	1
1927	в соответствии	1	1
1928	только через	1	1
1929	он произносит	1	1
1930	может существовать	2	1
1931	собой не	1	1
1932	этой аналогии	2	1
1933	психики при	1	1
1934	предмета и	3	1
1935	весь ход	1	1
1936	образом сам	1	1
1937	мысль как	1	1
1938	более как	1	1
1939	действительность в	2	1
1940	не его	1	1
1941	все ее	1	1
1942	скрывается в	1	1
1943	толстой называет	1	1
1944	что обе	1	1
1945	это по-видимому	1	1
1946	дала нам	1	1
1947	и последнего	1	1
1948	при изложении	1	1
1949	ситуации в	4	1
1950	на природу	1	1
1951	всем другим	1	1
1952	восприятия и	3	1
1953	сложных и	1	1
1954	при условии	1	1
1955	не непосредственно	1	1
1956	его самых	1	1
1957	тех слов	1	1
1958	о чем-то	1	1
1959	только две	1	1
1960	значения с	1	1
1961	известно в	1	1
1962	только шаг	1	1
1963	в пределе	3	1
1964	на следующем	1	1
1965	другу как	1	1
1966	значения слова	10	1
1967	своего объяснения	1	1
1968	другу и	2	1
1969	всем этим	3	1
1970	но эти	2	1
1971	поэтому если	1	1
1972	направлении к	3	1
1973	мы обязаны	2	1
1974	плане это	1	1
1975	с трудом	1	1
1976	высшими формами	2	1
1977	характер в	1	1
1978	путь для	3	1
1979	нами речь	1	1
1980	свете этого	2	1
1981	вправе сделать	1	1
1982	нашли в	1	1
1983	содержание в	2	1
1984	своем значении	2	1
1985	от структуры	2	1
1986	с общей	1	1
1987	вправе были	1	1
1988	от своей	1	1
1989	себе в	5	1
1990	чем во	2	1
1991	процессе развития	1	1
1992	могут существовать	4	1
1993	мы ни	2	1
1994	психологии для	2	1
1995	это единство	2	1
1996	крылов в	1	1
1997	поэтому все	1	1
1998	что отношение	3	1
1999	и пальма	1	1
2000	для всей	2	1
2001	ключ к	3	1
2002	но разве	1	1
2003	общий закон	1	1
2004	гласящий что	1	1
2005	что отличает	1	1
2006	от развития	2	1
2007	эти вопросы	1	1
2008	его потому	1	1
2009	гласящего что	1	1
2010	в непосредственной	1	1
2011	не переставая	1	1
2012	не умеет	2	1
2013	не удивительно	3	1
2014	причины и	1	1
2015	шаг вперед	2	1
2016	в отдельных	1	1
2017	обречен на	1	1
2018	она развивается	1	1
2019	из такого	1	1
2020	обобщения в	1	1
2021	мы искали	1	1
2022	в какой-либо	1	1
2023	образом на	1	1
2024	подлежащее и	1	1
2025	всех прежних	2	1
2026	не имеющих	1	1
2027	говорит как	1	1
2028	этом плане	1	1
2029	и которое	3	1
2030	этих моментов	1	1
2031	и определяющим	1	1
2032	первого взгляда	1	1
2033	затруднений и	1	1
2034	той мере	2	1
2035	одного но	1	1
2036	по природе	2	1
2037	быть выражены	1	1
2038	к их	1	1
2039	шагу в	1	1
2040	и реальной	1	1
2041	необходимо должно	2	1
2042	следовательно мы	1	1
2043	начале нашей	1	1
2044	слова оно	2	1
2045	следует смотреть	1	1
2046	своему содержанию	1	1
2047	об одном	4	1
2048	противоположно направленные	1	1
2049	самое большее	1	1
2050	поэтому можно	1	1
2051	при переходе	9	1
2052	и цели	1	1
2053	или иными	1	1
2054	от всякой	2	1
2055	процесса мы	1	1
2056	к речи	1	1
2057	известные нам	1	1
2058	глаза на	1	1
2059	бытия и	1	1
2060	и решающим	1	1
2061	является тем	1	1
2062	существенно иной	1	1
2063	согласно которому	1	1
2064	наметить основные	1	1
2065	психологического и	1	1
2066	узнали из	1	1
2067	сказать словами	1	1
2068	заключается основная	1	1
2069	этом человеке	1	1
2070	эксперимент с	1	1
2071	в опыте	1	1
2072	означает как	1	1
2073	означает в	2	1
2074	развитием в	1	1
2075	что нами	1	1
2076	смутное и	1	1
2077	в понятии	5	1
2078	и структуры	1	1
2079	нескольких словах	1	1
2080	всякого исследования	1	1
2081	сцепление мыслей	1	1
2082	развитие в	1	1
2083	судить о	1	1
2084	служить для	1	1
2085	и элементарных	1	1
2086	и подымают	1	1
2087	и связи	1	1
2088	точке в	1	1
2089	их он	1	1
2090	ребенка его	1	1
2091	которое и	2	1
2092	мысли мы	3	1
2093	для решения	2	1
2094	поехать в	1	1
2095	в употреблении	1	1
2096	в доказательствах	1	1
2097	особенности в	2	1
2098	от социальной	6	1
2099	может привести	1	1
2100	он знал	1	1
2101	иногда не	1	1
2102	поэт хотел	1	1
2103	новую ступень	1	1
2104	что слово	2	1
2105	от предмета	2	1
2106	действительности и	1	1
2107	она охватывает	1	1
2108	тесным образом	1	1
2109	создается и	1	1
2110	правильное понимание	1	1
2111	деятельности и	4	1
2112	если самое	1	1
2113	этой и	1	1
2114	речи мы	7	1
2115	психологической стороны	2	1
2116	мысль на	1	1
2117	центральный момент	1	1
2118	к в	1	1
2119	противоположность в	1	1
2120	о прошлом	1	1
2121	же говорят	1	1
2122	образом это	1	1
2123	этого ряда	1	1
2124	что анализ	1	1
2125	о предмете	2	1
2126	при ее	1	1
2127	зрения этой	1	1
2128	что относится	2	1
2129	наше исследование	1	1
2130	к любой	1	1
2131	в скрытом	1	1
2132	в светлое	1	1
2133	выразить так	1	1
2134	при отсутствии	1	1
2135	не тот	1	1
2136	сознательное и	1	1
2137	уже к	1	1
2138	некоторых основных	1	1
2139	ко всякой	1	1
2140	таков был	1	1
2141	нами уже	1	1
2142	естественно возникает	1	1
2143	центральный вопрос	1	1
2144	новых и	2	1
2145	сложной деятельности	2	1
2146	рассказывается как	1	1
2147	заключается как	1	1
2148	как легко	1	1
2149	не были	1	1
2150	место между	1	1
2151	языке и	2	1
2152	в особом	1	1
2153	наконец третье	1	1
2154	нет но	1	1
2155	то во	1	1
2156	и речи	19	1
2157	одну кучу	1	1
2158	которого в	1	1
2159	понятия не	4	1
2160	он еще	1	1
2161	имеет характер	1	1
2162	привести в	1	1
2163	в направлении	6	1
2164	функциональное значение	3	1
2165	заставляет думать	1	1
2166	ни после	1	1
2167	и переходах	1	1
2168	понимания то	1	1
2169	форм социальной	1	1
2170	что во	1	1
2171	совершенно особый	1	1
2172	оно имеет	2	1
2173	в систему	1	1
2174	исключительно к	1	1
2175	возникает только	1	1
2176	но прежде	1	1
2177	является на	1	1
2178	в общих	1	1
2179	этой действительности	1	1
2180	принимает за	1	1
2181	человека мы	1	1
2182	не исчерпывает	2	1
2183	как основную	1	1
2184	как путем	2	1
2185	высших психических	1	1
2186	приводили выше	1	1
2187	нас тому	1	1
2188	я сам	1	1
2189	же цель	1	1
2190	что проблема	2	1
2191	раньше чем	2	1
2192	нового по	1	1
2193	имеют все	1	1
2194	не мешает	1	1
2195	первую очередь	3	1
2196	в анализе	1	1
2197	прямо и	4	1
2198	идет все	1	1
2199	речи здесь	4	1
2200	и чем-то	1	1
2201	отношению ко	1	1
2202	видим из	3	1
2203	является ее	1	1
2204	ряда фактов	1	1
2205	другие в	1	1
2206	дополнением к	1	1
2207	если каждое	1	1
2208	также что	1	1
2209	психологии не	1	1
2210	вещей но	1	1
2211	этого понятия	3	1
2212	вопрос который	1	1
2213	обоих моментов	1	1
2214	эти особенности	4	1
2215	удивительно что	1	1
2216	за ними	1	1
2217	ничего нового	3	1
2218	противоположное направление	2	1
2219	свои особые	1	1
2220	среднее место	1	1
2221	этот шаг	1	1
2222	возникают у	1	1
2223	поэтому в	2	1
2224	речи как	9	1
2225	и водород	1	1
2226	в работах	2	1
2227	построения мы	1	1
2228	время имеет	1	1
2229	необходимо прежде	1	1
2230	показать на	1	1
2231	исследования как	1	1
2232	не связанной	1	1
2233	и создает	1	1
2234	которую играют	1	1
2235	совершенно так	1	1
2236	этот же	1	1
2237	средств для	1	1
2238	не вещь	1	1
2239	всегда когда	1	1
2240	стоят и	1	1
2241	присмотреться внимательно	1	1
2242	мышления от	2	1
2243	его теории	1	1
2244	одновременно с	1	1
2245	о другом	2	1
2246	зрения тех	1	1
2247	обозначить как	1	1
2248	на месте	1	1
2249	и практической	1	1
2250	уже сейчас	1	1
2251	и будет	1	1
2252	значения и	3	1
2253	же слово	1	1
2254	и закономерно	1	1
2255	относящиеся к	2	1
2256	другу в	1	1
2257	в памяти	2	1
2258	являются те	1	1
2259	короткого замыкания	1	1
2260	будем рассуждать	1	1
2261	нам возможность	1	1
2262	впечатлению в	1	1
2263	нами при	1	1
2264	изменяется и	3	1
2265	роли в	1	1
2266	методом к	1	1
2267	найти свое	1	1
2268	зрения реакция	1	1
2269	ключом к	2	1
2270	в противоположную	1	1
2271	обобщение и	2	1
2272	вперед и	1	1
2273	они говорят	2	1
2274	которого не	2	1
2275	что внешняя	1	1
2276	языка так	2	1
2277	они обнаруживают	1	1
2278	отчета в	1	1
2279	что нового	1	1
2280	представляется в	2	1
2281	отдает себе	1	1
2282	чтобы уяснить	2	1
2283	огромную роль	1	1
2284	ее судьба	1	1
2285	слов которые	1	1
2286	с удивлением	1	1
2287	видеть это	1	1
2288	необходимых для	2	1
2289	приводит как	1	1
2290	мысли он	1	1
2291	но оно	1	1
2292	первоначально возникает	1	1
2293	остался совершенно	1	1
2294	видно уже	1	1
2295	как часть	1	1
2296	как самостоятельная	1	1
2297	и пр	1	1
2298	природе слова	3	1
2299	языка и	6	1
2300	неотделимое от	1	1
2301	своей собственной	2	1
2302	с интеллектуальными	1	1
2303	и везде	2	1
2304	тогда я	1	1
2305	тотчас же	1	1
2306	заключать в	2	1
2307	ряд отдельных	1	1
2308	практическое значение	1	1
2309	значение этого	2	1
2310	не статически	1	1
2311	которые сопровождают	1	1
2312	осмыслить и	1	1
2313	ли у	1	1
2314	и второй	1	1
2315	в прежних	1	1
2316	в понятие	1	1
2317	связь но	1	1
2318	одному образцу	1	1
2319	и наиболее	2	1
2320	него с	1	1
2321	понятия а	1	1
2322	чему приводит	1	1
2323	а те	1	1
2324	и различные	1	1
2325	сами в	1	1
2326	чтобы окончательно	2	1
2327	не отдает	1	1
2328	мысли все	1	1
2329	всю полноту	1	1
2330	не раньше	1	1
2331	к объекту	14	1
2332	в силе	2	1
2333	стороны эта	1	1
2334	не представляет	3	1
2335	себе подтверждение	1	1
2336	который позволяет	1	1
2337	связанных с	2	1
2338	если их	1	1
2339	связанной с	1	1
2340	являются только	1	1
2341	то общее	1	1
2342	затем уже	1	1
2343	и наши	1	1
2344	которому мы	1	1
2345	совпадают и	1	1
2346	и связанное	1	1
2347	слово с	1	1
2348	к двум	2	1
2349	мышления но	2	1
2350	в данной	1	1
2351	речи в	31	1
2352	сделать из	1	1
2353	начиная с	1	1
2354	новых понятий	1	1
2355	только авторы	1	1
2356	из первых	1	1
2357	не поддающимся	1	1
2358	того места	1	1
2359	явлению в	1	1
2360	в каждый	1	1
2361	к объяснению	2	1
2362	он никак	1	1
2363	стороны слова	1	1
2364	не имели	1	1
2365	и производит	1	1
2366	до известной	2	1
2367	непосредственно к	1	1
2368	говорится в	4	1
2369	правом мы	1	1
2370	это сделать	1	1
2371	часто вынужден	1	1
2372	которые возникают	2	1
2373	который совершается	1	1
2374	движения и	1	1
2375	собой то	1	1
2376	мысли с	1	1
2377	последнего времени	1	1
2378	в м	2	1
2379	сомнений в	2	1
2380	подобного рода	2	1
2381	и том	3	1
2382	не одним	1	1
2383	к общим	1	1
2384	это речь	2	1
2385	слова так	1	1
2386	который нуждается	1	1
2387	новый и	2	1
2388	развития мысли	2	1
2389	экспериментально но	1	1
2390	я понимаю	1	1
2391	на языке	1	1
2392	есть тоже	1	1
2393	это движение	2	1
2394	рода и	2	1
2395	другой мы	1	1
2396	и матери	1	1
2397	этой мысли	2	1
2398	они входят	1	1
2399	удалось установить	3	1
2400	других областей	1	1
2401	в определенном	2	1
2402	для всего	2	1
2403	а это	2	1
2404	ту которую	1	1
2405	мы показали	2	1
2406	исследование показывает	6	1
2407	переменной величиной	1	1
2408	которых каждый	1	1
2409	нам еще	1	1
2410	сознания по	1	1
2411	станем сейчас	1	1
2412	не содержит	2	1
2413	самой этой	1	1
2414	чем перейти	3	1
2415	не самую	1	1
2416	силу и	1	1
2417	планов в	1	1
2418	от речи	8	1
2419	с их	2	1
2420	этой фразе	1	1
2421	ее к	1	1
2422	более широким	1	1
2423	зрения того	1	1
2424	всего сказанного	3	1
2425	сделала в	1	1
2426	высших ступенях	1	1
2427	сильные в	1	1
2428	себе но	1	1
2429	что обобщения	1	1
2430	что является	2	1
2431	больше в	1	1
2432	до последней	1	1
2433	слова которые	1	1
2434	занимает среднее	1	1
2435	по степени	2	1
2436	приводит нас	4	1
2437	сообразно с	1	1
2438	сосна и	1	1
2439	в другую	3	1
2440	отличающуюся от	1	1
2441	факт заключается	1	1
2442	менее всего	3	1
2443	которые одновременно	1	1
2444	самым тесным	1	1
2445	за тем	1	1
2446	других к	1	1
2447	осознается как	1	1
2448	внешнем проявлении	1	1
2449	с окончательной	1	1
2450	мы ее	1	1
2451	за которым	1	1
2452	чтобы ответить	1	1
2453	гораздо ярче	1	1
2454	анна каренина	1	1
2455	частном случае	1	1
2456	него но	1	1
2457	в переводе	1	1
2458	почти до	1	1
2459	все особенности	1	1
2460	становится понятным	1	1
2461	анализ этого	1	1
2462	зрения не	1	1
2463	играет не	1	1
2464	спор между	1	1
