N	2gram	Vygotskiy_	Vladivir
1310	в историческом	2	1
1311	причину в	2	1
1312	в новое	2	1
1313	ребенка по	1	1
1314	многих случаях	1	1
1315	что первые	1	1
1316	значение и	1	1
1317	авторы как	2	1
1318	только наиболее	1	1
1319	его ни	1	1
1320	для целей	1	1
1321	так называемого	1	1
1322	целом и	2	1
1323	труд не	1	1
1324	чем она	1	1
1325	жизни не	1	1
1326	известном смысле	2	1
1327	нечто такое	1	1
1328	взятого в	1	1
1329	когда они	2	1
1330	в необходимости	1	1
1331	приводят к	1	1
1332	обратимся к	4	1
1333	значительно позже	2	1
1334	что может	1	1
1335	освобожденный от	1	1
1336	виде отдельной	1	1
1337	от высшего	1	1
1338	у разных	1	1
1339	родство с	1	1
1340	не исчерпывает	1	1
1341	решения этой	1	1
1342	столь же	7	1
1343	здесь также	1	1
1344	этого нового	2	1
1345	языка у	2	1
1346	общение между	1	1
1347	различать два	1	1
1348	для построения	2	1
1349	не отметить	1	1
1350	развитии проходит	1	1
1351	на который	2	1
1352	правда для	1	1
1353	или слово	1	1
1354	а как	2	1
1355	мы столкнемся	1	1
1356	на различные	1	1
1357	в него	4	1
1358	себе как	1	1
1359	обратиться к	1	1
1360	и чем	1	1
1361	очень рано	3	1
1362	выступает в	3	1
1363	в один	4	1
1364	имеет дело	2	1
1365	раньше чем	3	1
1366	дальше что	1	1
1367	именно что	1	1
1368	все признаки	1	1
1369	мире и	1	1
1370	с полной	1	1
1371	связи и	4	1
1372	собственном смысле	12	1
1373	было но	1	1
1374	даны в	3	1
1375	является здесь	1	1
1376	этой проблемы	2	1
1377	словом которое	1	1
1378	которую можно	2	1
1379	друга в	1	1
1380	и элемента	1	1
1381	и образуют	1	1
1382	как содержание	1	1
1383	он только	1	1
1384	итак мы	1	1
1385	третьей и	1	1
1386	на ее	1	1
1387	ним и	1	1
1388	оно было	1	1
1389	у другого	1	1
1390	говорит нам	1	1
1391	иметь возможность	1	1
1392	он несомненно	1	1
1393	форме в	2	1
1394	представляют собой	1	1
1395	опираться на	1	1
1396	сказать еще	1	1
1397	различных форм	1	1
1398	связанное с	2	1
1399	и та	1	1
1400	не исчерпывается	1	1
1401	к выводу	2	1
1402	то им	1	1
1403	нельзя объяснить	1	1
1404	другую и	1	1
1405	к области	2	1
1406	не решило	1	1
1407	обычной точки	1	1
1408	от низшего	1	1
1409	нас от	1	1
1410	слова у	4	1
1411	связанная с	1	1
1412	она становится	1	1
1413	цель но	1	1
1414	форм мысли	1	1
1415	отличаются от	5	1
1416	до этого	1	1
1417	и одновременно	3	1
1418	скажем только	1	1
1419	всегда в	1	1
1420	мы могли	14	1
1421	при построении	1	1
1422	подходим к	1	1
1423	мы говорим	1	1
1424	легко и	1	1
1425	содержание и	1	1
1426	мы остановимся	2	1
1427	общего к	5	1
1428	с целью	2	1
1429	предполагать что	1	1
1430	даже более	1	1
1431	ступени ее	2	1
1432	приведенных выше	1	1
1433	же самый	1	1
1434	в процессе	33	1
1435	ясно говорит	1	1
1436	мышления у	1	1
1437	ничем не	2	1
1438	как понятие	1	1
1439	к которым	8	1
1440	может получить	1	1
1441	мысли о	1	1
1442	с целым	3	1
1443	ибо здесь	1	1
1444	в одних	2	1
1445	превращены в	1	1
1446	нами об	1	1
1447	мы наметили	1	1
1448	находит что	1	1
1449	совпадение в	3	1
1450	никто не	1	1
1451	том смысле	3	1
1452	не находится	1	1
1453	правда не	1	1
1454	нужно чтобы	2	1
1455	бы не	1	1
1456	понятий как	3	1
1457	мы имели	7	1
1458	который не	3	1
1459	простого чем	1	1
1460	является продуктом	1	1
1461	важно отметить	1	1
1462	смысле оно	1	1
1463	зависимости от	7	1
1464	причиной этой	1	1
1465	трех основных	1	1
1466	которая не	5	1
1467	на каждом	4	1
1468	также из	1	1
1469	сказано нами	1	1
1470	время является	1	1
1471	стороны с	1	1
1472	не спасает	1	1
1473	человек но	1	1
1474	что наличие	2	1
1475	был свободен	1	1
1476	который он	1	1
1477	лекции и	1	1
1478	свое внимание	1	1
1479	им из	1	1
1480	задачи мы	2	1
1481	входя в	1	1
1482	мог не	1	1
1483	он обращает	1	1
1484	поэтому не	2	1
1485	считает общим	1	1
1486	образования и	1	1
1487	помощи которых	1	1
1488	характер его	1	1
1489	столько с	1	1
1490	это понятие	2	1
1491	более ранних	1	1
1492	видим что	2	1
1493	его мышления	4	1
1494	несомненно в	1	1
1495	около двух	1	1
1496	так называемая	4	1
1497	более чем	1	1
1498	ошибки в	1	1
1499	относящихся к	1	1
1500	на той	1	1
1501	найти это	1	1
1502	установить только	1	1
1503	мы его	2	1
1504	связана с	3	1
1505	автора и	1	1
1506	так чтобы	2	1
1507	мышление не	2	1
1508	понятия это	1	1
1509	быть не	2	1
1510	остановимся ниже	1	1
1511	и второй	1	1
1512	один при	1	1
1513	оно является	3	1
1514	и тогда	2	1
1515	ими в	1	1
1516	этим термином	1	1
1517	что понятие	4	1
1518	и лишь	1	1
1519	своими признаками	1	1
1520	результате чего	1	1
1521	что многие	1	1
1522	в известном	6	1
1523	вслед за	4	1
1524	в мир	1	1
1525	целый ряд	4	1
1526	всеми своими	2	1
1527	этим мы	1	1
1528	цели и	2	1
1529	каждый из	2	1
1530	только это	1	1
1531	еще а	1	1
1532	является то	7	1
1533	никаких оснований	1	1
1534	с признанием	1	1
1535	состоит в	4	1
1536	являются только	1	1
1537	из одной	2	1
1538	чем с	1	1
1539	а речь	1	1
1540	ним но	1	1
1541	никакого намека	1	1
1542	не касаясь	1	1
1543	на две	2	1
1544	в данной	1	1
1545	ко всей	1	1
1546	принадлежит к	1	1
1547	оно стало	3	1
1548	которым мы	2	1
1549	возрасте эта	1	1
1550	с нею	2	1
1551	последнего в	1	1
1552	именно то	1	1
1553	специального анализа	1	1
1554	то она	1	1
1555	мы часто	1	1
1556	самом процессе	1	1
1557	этот второй	1	1
1558	впечатлений в	1	1
1559	не стоит	2	1
1560	вопрос в	1	1
1561	нет надобности	1	1
1562	не свидетельствует	1	1
1563	дает в	2	1
1564	если только	2	1
1565	но которые	1	1
1566	более высоким	1	1
1567	точку зрения	1	1
1568	то значит	1	1
1569	основании только	1	1
1570	сколько с	1	1
1571	в другое	2	1
1572	его можно	1	1
1573	высшей степени	11	1
1574	ли эти	1	1
1575	нам известно	2	1
1576	не доходит	1	1
1577	из отдельных	1	1
1578	что явилось	1	1
1579	общей философской	1	1
1580	постольку поскольку	2	1
1581	в гораздо	1	1
1582	и прямо	1	1
1583	фигур в	1	1
1584	с но	3	1
1585	уже сейчас	1	1
1586	выходит за	1	1
1587	легко понять	1	1
1588	стороны мы	1	1
1589	различие между	2	1
1590	не во	2	1
1591	он выступает	1	1
1592	общего и	1	1
1593	же этот	2	1
1594	своей основной	1	1
1595	внимательный анализ	1	1
1596	себе ничего	1	1
1597	о развитии	2	1
1598	процесс но	1	1
1599	же мере	1	1
1600	легко заметить	1	1
1601	что образование	3	1
1602	целом но	3	1
1603	что одно	2	1
1604	к истории	3	1
1605	в соответствующих	1	1
1606	после или	1	1
1607	этом он	1	1
1608	будет ли	1	1
1609	что так	1	1
1610	что вместо	2	1
1611	такое же	2	1
1612	нам еще	1	1
1613	в наличии	1	1
1614	с выше	1	1
1615	видеть в	4	1
1616	указание на	1	1
1617	не способен	1	1
1618	сказала что	1	1
1619	на которой	2	1
1620	чем он	1	1
1621	деле если	1	1
1622	смысле этого	10	1
1623	или через	1	1
1624	в серьезных	1	1
1625	расстается с	2	1
1626	в истинные	1	1
1627	без внимания	1	1
1628	в таких	1	1
1629	ребенком и	4	1
1630	говорим о	1	1
1631	и слова	1	1
1632	или в	4	1
1633	новой и	1	1
1634	все исследование	2	1
1635	для других	2	1
1636	он требует	1	1
1637	то к	1	1
1638	начала в	1	1
1639	в словесном	1	1
1640	за этим	1	1
1641	и где	1	1
1642	в руках	1	1
1643	который как	1	1
1644	это еще	1	1
1645	том виде	4	1
1646	только объединение	1	1
1647	они имеют	3	1
1648	в последнем	1	1
1649	и другое	7	1
1650	вещь другими	1	1
1651	орудия на	1	1
1652	в обычном	1	1
1653	в условиях	1	1
1654	способен к	1	1
1655	к чистому	1	1
1656	сама по	1	1
1657	представляет собою	1	1
1658	слова на	1	1
1659	словом и	3	1
1660	случае не	1	1
1661	из которого	1	1
1662	что перед	4	1
1663	прийти к	1	1
1664	полна и	1	1
1665	а поскольку	1	1
1666	представлений по	1	1
1667	как она	4	1
1668	этой цели	1	1
1669	поведения и	2	1
1670	или даже	2	1
1671	развитии не	1	1
1672	образ или	1	1
1673	и опыт	1	1
1674	признаки которые	2	1
1675	близким к	1	1
1676	еще к	1	1
1677	условиях нашего	1	1
1678	не создает	3	1
1679	полагать что	1	1
1680	и оно	1	1
1681	войти в	1	1
1682	для которого	1	1
1683	никакого специального	1	1
1684	которые с	1	1
1685	дело и	1	1
1686	и таким	1	1
1687	развитие от	1	1
1688	связаны с	4	1
1689	другими свойствами	1	1
1690	жизни можно	1	1
1691	оно может	2	1
1692	на место	2	1
1693	человека к	1	1
1694	мышление если	1	1
1695	и первые	1	1
1696	буквальном смысле	1	1
1697	сказали бы	1	1
1698	это развитие	1	1
1699	может иметь	1	1
1700	всего эта	1	1
1701	и человека	1	1
1702	как ни	1	1
1703	переворот в	1	1
1704	которая может	1	1
1705	второй и	1	1
1706	которую мы	5	1
1707	будет представлять	1	1
1708	гласит что	1	1
1709	всю свою	1	1
1710	в основных	1	1
1711	поскольку они	1	1
1712	и непосредственно	1	1
1713	становится для	2	1
1714	развитии как	1	1
1715	основной вывод	6	1
1716	ни один	5	1
1717	который мы	2	1
1718	вещь имеет	2	1
1719	доказать что	1	1
1720	степени не	1	1
1721	в значительной	1	1
1722	этим предметом	1	1
1723	известно из	2	1
1724	от всех	2	1
1725	от тех	2	1
1726	мы указываем	1	1
1727	в человеческом	2	1
1728	термин этот	1	1
1729	деятельности в	1	1
1730	к анализу	1	1
1731	конечно в	2	1
1732	только у	2	1
1733	при известных	1	1
1734	факт что	7	1
1735	имеет свое	4	1
1736	не следует	1	1
1737	совпадает в	1	1
1738	вопроса но	1	1
1739	развития не	2	1
1740	признать что	1	1
1741	детском возрасте	2	1
1742	по окончании	1	1
1743	все та	1	1
1744	с так	1	1
1745	всех его	1	1
1746	допустить что	1	1
1747	рядом других	1	1
1748	для обозначения	4	1
1749	в плане	2	1
1750	реакции на	2	1
1751	все больше	1	1
1752	означало в	1	1
1753	в положительном	1	1
1754	и много	1	1
1755	а часто	1	1
1756	являются не	1	1
1757	конечно совершенно	1	1
1758	и осветить	1	1
1759	была в	1	1
1760	или иной	3	1
1761	понятий но	6	1
1762	к высшему	2	1
1763	отношении не	1	1
1764	той ступени	2	1
1765	в отрицательном	2	1
1766	исключительное достояние	1	1
1767	имел случай	1	1
1768	и дальше	1	1
1769	включает в	2	1
1770	взрослого и	1	1
1771	слова и	8	1
1772	все более	2	1
1773	нуждается в	1	1
1774	переход в	1	1
1775	ли может	1	1
1776	эти два	1	1
1777	таком виде	1	1
1778	важную роль	4	1
1779	для этого	3	1
1780	таким же	4	1
1781	что такие	2	1
1782	именно это	3	1
1783	не надо	1	1
1784	начинает с	1	1
1785	в известной	1	1
1786	сейчас мы	1	1
1787	говорит не	3	1
1788	ничего принципиально	1	1
1789	и предметом	1	1
1790	себе а	1	1
1791	наличии у	1	1
1792	совместно с	1	1
