N	2gram	Losev_Dial	VeschiIm
1302	сама жизнь	3	1
1303	в субъект	1	1
1304	категории совершенно	1	1
1305	самом же	1	1
1306	чем говорить	2	1
1307	вы знаете	3	1
1308	никем и	1	1
1309	и мыслить	1	1
1310	от другого	2	1
1311	исторического процесса	2	1
1312	и смысловом	1	1
1313	тут имеется	1	1
1314	уже очевидно	1	1
1315	после этого	2	1
1316	с материей	1	1
1317	– или	4	1
1318	именно эти	1	1
1319	исторического развития	1	1
1320	опять все	1	1
1321	такое бытие	1	1
1322	есть результат	2	1
1323	отдельно от	1	1
1324	ни слова	1	1
1325	чисто объективно	1	1
1326	даже я	1	1
1327	полной очевидностью	1	1
1328	это определение	1	1
1329	со всеми	2	1
1330	в них	6	1
1331	фактах и	1	1
1332	верно что	1	1
1333	разумеется возможна	1	1
1334	связь с	1	1
1335	его мыслить	2	1
1336	о природе	1	1
1337	– конечно	1	1
1338	функциях и	1	1
1339	в духе	1	1
1340	мы понимаем	3	1
1341	не смерть	1	1
1342	хочет понять	1	1
1343	словами логическая	1	1
1344	я заговорил	1	1
1345	вслед за	1	1
1346	надо чтобы	4	1
1347	вопросу об	1	1
1348	из двух	4	1
1349	диалектической необходимостью	1	1
1350	чтобы эти	1	1
1351	отлична от	1	1
1352	во тьме	1	1
1353	сил и	2	1
1354	всегда в	1	1
1355	до полного	1	1
1356	имеет значение	1	1
1357	но какая	1	1
1358	с таким	1	1
1359	их и	1	1
1360	его собственная	1	1
1361	каком же	1	1
1362	всякое целое	1	1
1363	все дело	1	1
1364	и опять	1	1
1365	и событий	1	1
1366	о самом	1	1
1367	вывести из	1	1
1368	образом ни	1	1
1369	это субъективно	1	1
1370	и силу	1	1
1371	никакой сущности	1	1
1372	еще даже	1	1
1373	сделал и	1	1
1374	религия но	2	1
1375	форму и	1	1
1376	пусть это	2	1
1377	тела и	3	1
1378	от одной	1	1
1379	уже на	1	1
1380	тут уже	1	1
1381	из всего	1	1
1382	же самый	2	1
1383	и будет	1	1
1384	представление о	3	1
1385	как объективную	1	1
1386	и какая	2	1
1387	понятие мифа	1	1
1388	и момент	1	1
1389	я же	1	1
1390	категорию и	3	1
1391	но вещи	1	1
1392	на связь	1	1
1393	никакого права	1	1
1394	в порядке	1	1
1395	другой как	1	1
1396	иначе –	1	1
1397	можно назвать	3	1
1398	мы получаем	1	1
1399	относятся к	1	1
1400	субъект тоже	1	1
1401	и должен	1	1
1402	в наиболее	1	1
1403	когда это	1	1
1404	стороны в	1	1
1405	нет вообще	4	1
1406	брать как	3	1
1407	уже нет	1	1
1408	это относится	1	1
1409	именно и	1	1
1410	что логически	1	1
1411	принципиально можно	1	1
1412	и пр.?	2	1
1413	понятие а	1	1
1414	или ничем	1	1
1415	философии не	1	1
1416	тут два	1	1
1417	не имеете	1	1
1418	а именно	7	1
1419	философы ни	1	1
1420	где-то и	1	1
1421	ту которая	1	1
1422	жизнь все	1	1
1423	чисто логическая	1	1
1424	есть какая-нибудь	1	1
1425	никакой нет	1	1
1426	одинаковой мере	4	1
1427	одновременно и	1	1
1428	знаете что	5	1
1429	мы но	1	1
1430	выявляет свою	1	1
1431	в которых	1	1
1432	вещь именно	1	1
1433	никто не	4	1
1434	может существовать	4	1
1435	том смысле	1	1
1436	в абстрактное	1	1
1437	в словах	1	1
1438	существует не	2	1
1439	без которых	2	1
1440	на точке	1	1
1441	но почему	2	1
1442	его что	1	1
1443	говоря и	1	1
1444	мертвые вещи	1	1
1445	кто хочет	1	1
1446	будет все	2	1
1447	по этим	1	1
1448	ли он	1	1
1449	ними как	1	1
1450	не знали	1	1
1451	и активно	1	1
1452	оперируем не	1	1
1453	которое не	2	1
1454	зависимости от	4	1
1455	бесконечно и	1	1
1456	душа есть	2	1
1457	материи как	1	1
1458	понятие и	1	1
1459	рассуждение о	1	1
1460	мир и	6	1
1461	речь идет	1	1
1462	что необходимо	1	1
1463	сами из	1	1
1464	смысла как	1	1
1465	– что?	1	1
1466	этой стороны	1	1
1467	– объективно	1	1
1468	которая не	2	1
1469	только история	1	1
1470	свою собственную	2	1
1471	подходить к	1	1
1472	пр но	1	1
1473	является то	1	1
1474	суть тоже	1	1
1475	ничего общего	2	1
1476	личностное бытие	4	1
1477	чем спецификум	1	1
1478	уж тем	1	1
1479	есть следовательно	1	1
1480	данный в	1	1
1481	есть вообще	3	1
1482	на первый	4	1
1483	суть проявление	2	1
1484	потому она	1	1
1485	относиться к	1	1
1486	в аспекте	1	1
1487	ее реальная	1	1
1488	свой смысл	1	1
1489	или вы	2	1
1490	этом ничего	1	1
1491	всего сама	2	1
1492	я говорю	2	1
1493	предмета и	1	1
1494	дуализм есть	1	1
1495	частей и	1	1
1496	иного и	1	1
1497	как то	1	1
1498	что обе	1	1
1499	само же	1	1
1500	эта точка	1	1
1501	в природе	5	1
1502	мифологии и	6	1
1503	материю в	1	1
1504	у канта	1	1
1505	проявляется или	1	1
1506	только благодаря	1	1
1507	его отвлеченной	1	1
1508	наконец и	1	1
1509	но тот	1	1
1510	во все	1	1
1511	от тех	1	1
1512	о реальных	1	1
1513	всего и	3	1
1514	и никого	1	1
1515	больше чем	2	1
1516	первым и	1	1
1517	находит в	1	1
1518	– можно	1	1
1519	же я	1	1
1520	даже наоборот	1	1
1521	мы переходим	1	1
1522	где нет	1	1
1523	не могли	1	1
1524	будет спорить	1	1
1525	не стану	3	1
1526	другое –	2	1
1527	реально существует	1	1
1528	что этот	3	1
1529	на части	2	1
1530	не уничтожает	1	1
1531	– из	1	1
1532	как логическую	1	1
1533	эта связь	1	1
1534	не имеют	2	1
1535	может исходить	1	1
1536	что каждая	1	1
1537	нет ибо	1	1
1538	душа и	1	1
1539	сам не	2	1
1540	тогда я	1	1
1541	ибо не	1	1
1542	что всякое	1	1
1543	проявление и	1	1
1544	своей природе	1	1
1545	данного явления	4	1
1546	быть чем-то	1	1
1547	к вещам	1	1
1548	вот теперь	1	1
1549	тут подробно	1	1
1550	с нами	1	1
1551	в противоположность	3	1
1552	понятие как	1	1
1553	таковы что	1	1
1554	имеет в	1	1
1555	того это	1	1
1556	не знаю	1	1
1557	смысловой и	1	1
1558	наконец в	1	1
1559	выходит из	1	1
1560	не хочу	1	1
1561	есть некий	1	1
1562	д в	2	1
1563	именно находится	1	1
1564	сейчас я	1	1
1565	бы сказал	1	1
1566	каждая часть	1	1
1567	отвлеченной идеей	1	1
1568	искусства и	1	1
1569	как абстрактной	1	1
1570	пять моментов	1	1
1571	не всегда	3	1
1572	вещи? что	1	1
1573	несмотря ни	1	1
1574	– о	1	1
1575	– лишь	1	1
1576	мы согласились	1	1
1577	и истории	4	1
1578	можно формулировать	1	1
1579	уже было	1	1
1580	пусть в	2	1
1581	и действия	1	1
1582	что-то другое	1	1
1583	остается только	1	1
1584	совершенно различны	1	1
1585	двух или	5	1
1586	– у	2	1
1587	все прочее	1	1
1588	наоборот –	1	1
1589	но может	1	1
1590	именно на	1	1
1591	процесса но	1	1
1592	из своего	1	1
1593	и вся	1	1
1594	мы все	1	1
1595	каком бытии	1	1
1596	воплощается в	1	1
1597	идея не	1	1
1598	не меньше	2	1
1599	к своим	1	1
1600	материя –	3	1
1601	субъекта –	1	1
1602	существенной и	1	1
1603	если нет	6	1
1604	и идеи	2	1
1605	говорят что	3	1
1606	нельзя понимать	1	1
1607	материи и	1	1
1608	существу своему	2	1
1609	далее если	1	1
1610	пусть им	1	1
1611	новое время	1	1
1612	нельзя остановиться	1	1
1613	ни одного	2	1
1614	образом что	1	1
1615	мы хотим	2	1
1616	пока мы	2	1
1617	нечто или	3	1
1618	предмета от	1	1
1619	его невозможно	1	1
1620	допустить что	1	1
1621	существует ли	1	1
1622	и существует	2	1
1623	уже и	3	1
1624	как-то есть	1	1
1625	же если	1	1
1626	своих частей	2	1
1627	уже есть	1	1
1628	их отождествление	1	1
1629	я буду	1	1
1630	что можно	2	1
1631	предметы то	1	1
1632	не забудем	2	1
1633	как таковую	3	1
1634	нет или	2	1
1635	всегда будет	1	1
1636	всякой религии	2	1
1637	же тут	4	1
1638	надо мыслить	1	1
1639	основанная на	1	1
1640	предмета который	1	1
1641	всего этого	2	1
1642	при этом	7	1
1643	всегда и	4	1
1644	на ней	1	1
1645	до самого	1	1
1646	сила и	2	1
1647	потому и	1	1
1648	ничего что	1	1
1649	отца и	2	1
1650	бы тоже	1	1
1651	тут остается	1	1
1652	именно во-первых	1	1
1653	и новая	1	1
1654	мира есть	3	1
1655	этого мы	2	1
1656	живое и	2	1
1657	всего субъекта	1	1
1658	одного то	1	1
1659	оно требует	1	1
1660	явления так	1	1
1661	только вещь	1	1
1662	мы употребили	1	1
1663	эти факты	3	1
1664	в отличие	1	1
1665	основан на	1	1
1666	бога и	1	1
1667	живой жизни	1	1
1668	тоже суть	1	1
1669	и догматично	1	1
1670	сущности или	1	1
1671	нее самой	1	1
1672	еще нет	1	1
1673	дело вовсе	1	1
1674	это вообще	1	1
1675	вижу в	1	1
1676	наука и	2	1
1677	возможно было	1	1
1678	однажды я	2	1
1679	из живой	1	1
1680	социальное бытие	1	1
1681	него не	1	1
1682	и механизм	5	1
1683	есть последняя	1	1
1684	понятие в	1	1
1685	само оно	1	1
1686	духа и	2	1
1687	что существует	6	1
1688	своем месте	1	1
1689	живая личность	1	1
1690	и физическая	2	1
1691	будет противостоять	1	1
1692	не самые	1	1
1693	они должны	1	1
1694	и одинаково	1	1
1695	но разве	2	1
1696	понимания она	1	1
1697	е она	1	1
1698	и бытие	1	1
1699	зрения можно	1	1
1700	одной из	3	1
1701	форма и	3	1
1702	жизнь как	1	1
1703	как сейчас	1	1
1704	быть нечто	1	1
1705	к которому	1	1
1706	эти вопросы	1	1
1707	можно понимать	3	1
1708	согласен что	1	1
1709	то чем	1	1
1710	отношениях и	1	1
1711	будем говорить	1	1
1712	только при	1	1
1713	– сила	1	1
1714	ли она	1	1
1715	как от	1	1
1716	его только	1	1
1717	и диалектики	1	1
1718	сказали мы	3	1
1719	думая что	1	1
1720	в каждый	1	1
1721	сих пор	1	1
1722	и опыта	1	1
1723	все время	4	1
1724	ее внутренней	1	1
1725	нечто в	1	1
1726	и говорится	1	1
1727	том же	1	1
1728	на этот	1	1
1729	е они	1	1
1730	из пределов	1	1
1731	с реальными	1	1
1732	решительно везде	1	1
1733	же самого	1	1
1734	материя а	1	1
1735	просто на	1	1
1736	абстрактное понятие	9	1
1737	воли и	2	1
1738	кантовского субъективизма	1	1
1739	нас а	1	1
1740	ней что-нибудь	1	1
1741	есть категория	1	1
1742	в реальной	1	1
1743	синтез и	3	1
1744	не мыслится	1	1
1745	и всякого	2	1
1746	не имеющее	1	1
1747	нашими внешними	1	1
1748	лик личности	1	1
1749	интеллигенция как	1	1
1750	быть настолько	1	1
1751	сказать с	1	1
1752	от себя	5	1
1753	коем случае	4	1
1754	с тех	2	1
1755	не видит	1	1
1756	причины и	1	1
1757	как тут	2	1
1758	не отвлеченная	2	1
1759	уже перестает	1	1
1760	а мы	3	1
1761	на котором	2	1
1762	это одно	1	1
1763	идеального и	1	1
1764	получается что	3	1
1765	именно этот	1	1
1766	бы это	3	1
1767	что дух	4	1
1768	– например	2	1
1769	только потому	4	1
1770	из этих	5	1
1771	более подробно	1	1
1772	мы раньше	1	1
1773	в движении	1	1
1774	есть основа	2	1
1775	же он	2	1
1776	у вас	2	1
1777	верят в	1	1
1778	о вещи	1	1
1779	о таковой	1	1
1780	первые две	2	1
1781	никто никогда	1	1
1782	этого третьего	1	1
1783	не будучи	2	1
1784	общий принцип	1	1
1785	миф есть	14	1
1786	жизни не	1	1
1787	ни даже	1	1
1788	есть также	3	1
1789	то значит	4	1
1790	во-вторых же	3	1
1791	личности лик	2	1
1792	другого и	1	1
1793	религия сама	1	1
1794	но пусть	1	1
1795	его можно	1	1
1796	обратиться к	1	1
1797	он должен	3	1
1798	мы скажем	1	1
1799	а самое	2	1
1800	уже с	1	1
1801	только одна	3	1
1802	все есть	1	1
1803	представить себе	1	1
1804	самой обыкновенной	1	1
1805	д все	1	1
1806	или просто	1	1
1807	и проявление	3	1
1808	тут есть	2	1
1809	не состоит	1	1
1810	его внутреннего	1	1
1811	и все-таки	1	1
1812	не зная	2	1
1813	и он	3	1
1814	оно совершенно	2	1
1815	и понятно	1	1
1816	что получится	1	1
1817	зрения которая	1	1
1818	равно и	1	1
1819	не выходит	1	1
1820	и уничтожается	1	1
1821	то оно	1	1
1822	материализм есть	3	1
1823	мы как	2	1
1824	тут сама	1	1
1825	речь об	1	1
1826	вы этим	1	1
1827	личности а	3	1
1828	сам же	1	1
1829	менее эта	1	1
1830	бы нечего	1	1
1831	и также	2	1
1832	а наоборот	1	1
1833	который уже	1	1
1834	нет ни	5	1
1835	видим как	1	1
1836	хочет быть	4	1
1837	они не	3	1
1838	мы мыслим	3	1
1839	необходимо должно	1	1
1840	в коем	4	1
1841	верить в	2	1
1842	еще раньше	1	1
1843	вы не	9	1
1844	зависит и	1	1
1845	к человеку	1	1
1846	тут можно	1	1
1847	тут вопрос	1	1
1848	и говорить	3	1
1849	и новое	1	1
1850	жизни так	1	1
1851	всех языках	1	1
1852	сам он	1	1
1853	нее нет	1	1
1854	– на	2	1
1855	указать на	1	1
1856	проявляет себя	1	1
1857	уж во	1	1
1858	в основу	1	1
1859	их суммы	1	1
1860	еще до	1	1
1861	знали что	3	1
1862	на том	1	1
1863	– те	2	1
1864	нельзя а	1	1
1865	расхождение обеих	2	1
1866	внимание на	1	1
1867	слово а	1	1
1868	его моменты	1	1
1869	в угоду	1	1
1870	что уже	3	1
1871	что одна	1	1
1872	собою это	1	1
1873	он как	1	1
1874	мы знаем	3	1
1875	мало и	1	1
1876	только религия	1	1
1877	оно само	1	1
1878	формы или	1	1
1879	совершенно право	1	1
1880	происходит это	1	1
1881	сама же	2	1
1882	предмета в	1	1
1883	или они	1	1
1884	мы действительно	1	1
1885	позвольте да	2	1
1886	и основной	1	1
1887	на что	2	1
1888	ничего то	1	1
1889	находиться в	1	1
1890	тогда и	2	1
1891	кант говорил	1	1
1892	то для	1	1
1893	ничего кроме	1	1
1894	шкаф не	1	1
1895	пор как	1	1
1896	на одно	1	1
1897	или реально	1	1
1898	как существуют	1	1
1899	отсюда –	1	1
1900	от отвлеченного	1	1
1901	пр –	1	1
1902	имя этого	1	1
1903	стать на	1	1
1904	и восприятия	1	1
1905	мне это	1	1
1906	следовательно оно	2	1
1907	совершенно одинаковой	1	1
1908	ничто ни	1	1
1909	прямо в	1	1
1910	материализма материализм	2	1
1911	что так	1	1
1912	души и	3	1
1913	на точку	1	1
1914	такое же	1	1
1915	религия и	1	1
1916	тогда уже	2	1
1917	ясным что	2	1
1918	нужно взять	1	1
1919	о нем	6	1
1920	что с	2	1
1921	мало того	2	1
1922	и личности	3	1
1923	нами как	1	1
1924	причем все	1	1
1925	все и	1	1
1926	ее в	3	1
1927	наука всегда	1	1
1928	не кажется	1	1
1929	права говорить	1	1
1930	указание на	1	1
1931	но во-первых	1	1
1932	даже если	3	1
1933	одна вещь	1	1
1934	для своего	1	1
1935	же нечто	1	1
1936	этом понятии	1	1
1937	на самом	2	1
1938	на одной	1	1
1939	они в	1	1
1940	что каждый	1	1
1941	чтобы получить	1	1
1942	именно то	1	1
1943	– вот	3	1
1944	и никакой	3	1
1945	явление оно	1	1
1946	или слова	1	1
1947	силу и	1	1
1948	только сказать	1	1
1949	нет? если	1	1
1950	не больше	4	1
1951	стремится к	1	1
1952	в течение	4	1
1953	возможно только	7	1
1954	есть очевидно	1	1
1955	с их	4	1
1956	ничего специфически	3	1
1957	быть или	2	1
1958	и всякой	2	1
1959	и вопрос	1	1
1960	тоже очень	1	1
1961	тому же	2	1
1962	видит в	1	1
1963	ноги и	2	1
1964	и возможна	1	1
1965	я нахожу	2	1
1966	только он	2	1
1967	без внимания	1	1
1968	д словом	1	1
1969	вообще существует	1	1
1970	чем в	2	1
1971	вне этой	1	1
1972	тут тоже	2	1
1973	и становление	2	1
1974	без всяких	1	1
1975	сущность ни	1	1
1976	разве можно	1	1
1977	никаких указаний	1	1
1978	такое понимание	2	1
1979	чем собственно	4	1
1980	нечто –	1	1
1981	что к	1	1
1982	но никак	1	1
1983	случае есть	1	1
1984	что или	1	1
1985	этих сущностей	1	1
1986	прежде чем	2	1
1987	явления а	1	1
1988	две сферы	4	1
1989	что ничего	1	1
1990	в общем	1	1
1991	и где	2	1
1992	о характере	2	1
1993	тот кто	1	1
1994	во внимание	5	1
1995	и которая	1	1
1996	это мы	1	1
1997	объекта и	1	1
1998	от кого	1	1
1999	диалектическая категория	1	1
2000	как таковое	5	1
2001	это третье	1	1
2002	не искать	1	1
2003	есть само	2	1
2004	на какую	1	1
2005	есть жизнь	2	1
2006	опять-таки не	1	1
2007	есть признак	1	1
2008	не те	1	1
2009	ничего удивительного	1	1
2010	опыта и	1	1
2011	– абсолютно	1	1
2012	логика и	3	1
2013	сознания но	2	1
2014	диалектическом отношении	1	1
2015	кантовский метафизический	1	1
2016	история и	6	1
2017	всем миром	1	1
2018	бытия вообще	1	1
2019	вещи можно	1	1
2020	в таком	15	1
2021	что их	2	1
2022	или иная	3	1
2023	пустота и	1	1
2024	очень много	3	1
2025	теории материи	2	1
2026	предел всех	1	1
2027	следовательно что	1	1
2028	их сходство	1	1
2029	– та	1	1
2030	как таковых	2	1
2031	слово тут	1	1
2032	на другую	5	1
2033	когда говорят	1	1
2034	о воплощении	1	1
2035	сводится на	4	1
2036	лишь на	1	1
2037	без него	1	1
2038	чего оно	1	1
2039	личности с	3	1
2040	обстоятельство что	1	1
2041	нас к	2	1
2042	эти три	1	1
2043	мы есть	2	1
2044	разумевающая природа	1	1
2045	не метафизической	1	1
2046	как принципом	1	1
2047	– всегда	1	1
2048	по одному	3	1
2049	раз оно	1	1
2050	материя не	2	1
2051	если и	1	1
2052	в явления	1	1
2053	может только	1	1
2054	которое и	1	1
2055	из чего	2	1
2056	как равно	1	1
2057	своей и	4	1
2058	не она	1	1
2059	тогда вы	1	1
2060	пр это	2	1
2061	вещей с	1	1
2062	если эти	1	1
2063	и вместе	1	1
2064	социальное и	1	1
2065	основано на	2	1
2066	есть величайшее	1	1
2067	имеется в	5	1
2068	жизни –	2	1
2069	не соответствующую	1	1
2070	в этих	3	1
2071	функции сущности	2	1
2072	силу этого	3	1
2073	– пустое	1	1
2074	ли не	1	1
2075	я признаю	1	1
2076	на одном	1	1
2077	некая абсолютная	1	1
2078	это понятие	3	1
2079	вещь или	2	1
2080	или оно	3	1
2081	новоевропейская культура	1	1
2082	уже давно	1	1
2083	не могут	6	1
2084	средствами и	1	1
2085	сразу же	2	1
2086	и жизнь	1	1
2087	другие теории	1	1
2088	делает ее	3	1
2089	существуют только	2	1
2090	но сущность	1	1
2091	как таковые	2	1
2092	должно было	1	1
2093	по его	2	1
2094	гипотез но	1	1
2095	в новом	1	1
2096	другое учение	1	1
2097	бы мы	1	1
2098	– сама	1	1
2099	– лик	2	1
2100	и гипотез	1	1
2101	то религия	1	1
2102	жизнь –	1	1
2103	всякий несумасшедший	1	1
2104	сил на	1	1
2105	самого явления	1	1
2106	быть теперь	1	1
2107	мифология с	1	1
2108	какое бы	1	1
2109	мы употребляем	1	1
2110	не ставится	2	1
2111	вещи где	1	1
2112	иметь какой-нибудь	1	1
2113	все категории	1	1
2114	живой религии	1	1
2115	но жизнь	1	1
2116	бы совершенно	1	1
2117	е становится	1	1
2118	как именно	2	1
2119	вещи который	1	1
2120	говорит об	1	1
2121	случайной и	1	1
2122	но откуда	1	1
2123	ничего нельзя	3	1
2124	система или	1	1
2125	что как	1	1
2126	в других	1	1
2127	думаю что	1	1
2128	целое не	2	1
2129	метафизический дуализм	1	1
2130	своем существе	1	1
2131	ее жизнь	1	1
2132	д теперь	1	1
2133	есть личность	2	1
2134	никакого самостоятельного	1	1
2135	которая есть	1	1
2136	этого учения	1	1
2137	в меру	1	1
2138	чтобы его	1	1
2139	нас есть	1	1
2140	тут собственно	1	1
2141	станет ясным	1	1
2142	и по	2	1
2143	всех своих	1	1
2144	но самая	1	1
2145	и мир	1	1
2146	уже сказали	2	1
2147	на которую	1	1
2148	сказать и	1	1
2149	– вполне	1	1
2150	вопрос не	1	1
2151	которая как	1	1
2152	стоит ли	1	1
2153	вещей или	1	1
2154	производственные отношения	3	1
2155	же деле	1	1
2156	сущности нет	1	1
2157	только лишь	3	1
2158	конечно это	1	1
2159	я его	1	1
2160	того или	6	1
2161	– об	1	1
2162	вам и	1	1
2163	религии он	1	1
2164	тут только	1	1
2165	и вещность	1	1
2166	стоит тут	1	1
2167	совершенно несводимое	1	1
2168	слово есть	1	1
2169	что же?	1	1
2170	это конечно	2	1
2171	личности в	9	1
2172	первый план	4	1
2173	как ни	1	1
2174	на нем	3	1
2175	должно иметь	1	1
2176	– одно	2	1
2177	и субъект	2	1
2178	и глубине	1	1
2179	чтобы уже	1	1
2180	лишь ее	1	1
2181	с самого	1	1
2182	в вопросе	2	1
2183	будто бы	1	1
2184	в абстракции	1	1
2185	он ни	1	1
2186	отличие от	2	1
2187	ее субстанции	1	1
2188	смысловую структуру	1	1
2189	становится и	2	1
2190	от неживого	1	1
2191	а его	1	1
2192	одно есть	1	1
2193	данный момент	2	1
2194	в целях	4	1
2195	и части	1	1
2196	чистом виде	1	1
2197	бытия но	2	1
2198	изнутри наружу	1	1
2199	мы воспринимаем	3	1
2200	такую категорию	1	1
2201	христианское учение	1	1
2202	и меняется	1	1
2203	тогда явления	1	1
2204	этой сущности	1	1
2205	себе это	1	1
2206	мы оперируем	1	1
2207	– величайшее	1	1
2208	то огромное	1	1
2209	и идеально	1	1
2210	бытие как	1	1
2211	принципов и	1	1
2212	не могу	2	1
2213	от этих	2	1
2214	которую не	1	1
2215	достаточно чтобы	1	1
2216	д таким	1	1
2217	зрения в	3	1
2218	от каких	1	1
2219	совершенно различными	1	1
2220	не дает	1	1
2221	понимают как	1	1
2222	во всей	1	1
2223	не видят	1	1
2224	мы различаем	1	1
2225	личности и	15	1
2226	силе и	1	1
2227	восприятие и	1	1
2228	сознательное и	1	1
2229	вся жизнь	1	1
2230	хотя фактически	1	1
2231	утвержденность и	1	1
2232	не воспринимает	1	1
2233	есть что-нибудь	1	1
2234	то уже	2	1
2235	необходимая диалектическая	1	1
2236	одно а	2	1
2237	только так	2	1
2238	субъекта и	5	1
2239	котором я	1	1
2240	не отличаются	1	1
2241	что-нибудь не	2	1
2242	себе отнюдь	2	1
2243	не верить	1	1
2244	всякого возможного	1	1
2245	уже по	3	1
2246	категории и	3	1
2247	есть душа	2	1
2248	самосознания и	2	1
2249	разумеется это	2	1
2250	решить вопрос	1	1
2251	было только	1	1
2252	есть стало	1	1
2253	в одинаковой	3	1
2254	но нечто	1	1
2255	связана с	1	1
2256	различные понимания	1	1
2257	то обстоятельство	1	1
2258	вскрыть в	1	1
2259	диалектического метода	1	1
2260	и воспринимать	2	1
2261	и стать	1	1
2262	но надо	1	1
2263	еще только	1	1
2264	неодушевленный предмет	1	1
2265	личность и	5	1
2266	выражена и	1	1
2267	собственного существования	1	1
2268	явлению приходится	1	1
2269	идея есть	4	1
2270	не приходится	2	1
2271	и вещественном	1	1
2272	понятия в	1	1
2273	из него	1	1
2274	вещи этого	1	1
2275	в личности	1	1
2276	это или	2	1
2277	не могла	1	1
2278	или другого	3	1
2279	различных типов	1	1
2280	вы –	1	1
2281	и взаимно	1	1
2282	и формах	1	1
2283	если все	1	1
2284	от самого	3	1
2285	самого самосознания	1	1
2286	не известно	1	1
2287	в нашей	1	1
2288	факт что	1	1
2289	имеет свое	1	1
2290	тысячу раз	1	1
2291	все ее	1	1
2292	в пределах	1	1
2293	бы уже	1	1
2294	словом все	1	1
2295	также не	3	1
2296	приходится брать	1	1
2297	и я	3	1
2298	том кто	1	1
2299	пр и	2	1
2300	но так	2	1
2301	раз они	1	1
2302	живой человек	1	1
2303	для самой	1	1
2304	е как	2	1
2305	уже одно	1	1
2306	если взять	2	1
2307	он –	9	1
2308	е чисто	1	1
2309	что бы	2	1
2310	с кем	1	1
2311	может уже	1	1
2312	лик ее	2	1
2313	и материя	3	1
2314	думать что	3	1
2315	у нее	1	1
2316	совершенно неприемлемо	1	1
2317	и всякая	2	1
2318	но допустим	1	1
2319	или иное	4	1
2320	бессильная злоба	1	1
2321	и часто	3	1
2322	без явления	1	1
2323	входить в	1	1
2324	материя есть	7	1
2325	идет речь	4	1
2326	диалектически именно	1	1
2327	идет о	1	1
2328	бы было	1	1
2329	значит быть	1	1
2330	жизнь в	2	1
2331	взятая сама	1	1
2332	позитивизм и	1	1
2333	если только	5	1
2334	ведь как	1	1
2335	лик и	1	1
2336	не говорю	3	1
2337	поэтому если	1	1
2338	всякого становления	1	1
2339	почему же	3	1
2340	модификация смысла	1	1
2341	вот когда	2	1
2342	же самое	1	1
2343	скажем что	2	1
2344	религия есть	8	1
2345	так значит	1	1
2346	реальными вещами	1	1
2347	что никакого	1	1
2348	ведь это	2	1
2349	вопрос в	2	1
2350	тот или	2	1
2351	субстанции а	1	1
2352	всего некое	1	1
2353	становления и	3	1
2354	– просто	1	1
2355	где эта	1	1
2356	этот предмет	1	1
2357	тех пор	3	1
2358	во многом	1	1
2359	это потому	1	1
2360	природы и	4	1
2361	если –	4	1
2362	культуры и	2	1
2363	время на	1	1
2364	и самого	1	1
2365	оба они	2	1
2366	поэтому я	1	1
2367	и понятия	1	1
2368	но есть	1	1
2369	слово слово	1	1
2370	больше ни	1	1
2371	притом как	1	1
2372	это приводит	1	1
2373	сознание есть	1	1
2374	их к	1	1
2375	могут быть	5	1
2376	наиболее существенной	1	1
2377	в зависимости	3	1
2378	бытие в	1	1
2379	опять-таки как	1	1
2380	могло не	1	1
2381	всем том	1	1
2382	с вами	1	1
2383	данные вещи	1	1
2384	и определенное	1	1
2385	вовсе даже	1	1
2386	ее из	1	1
2387	которое оно	1	1
2388	личностей и	2	1
2389	дает возможность	1	1
2390	с бытием	1	1
2391	понять что	1	1
2392	я также	1	1
2393	или иной	4	1
2394	же в	2	1
2395	никому не	1	1
2396	физико-химические процессы	1	1
2397	есть вид	3	1
2398	оно мыслится	1	1
2399	только материя	1	1
2400	вовсе еще	1	1
2401	иной раз	3	1
2402	говорим об	2	1
2403	представление об	1	1
2404	эта категория	1	1
2405	передо мною	1	1
2406	что сейчас	1	1
2407	ибо в	1	1
2408	от живой	1	1
2409	есть материя	2	1
2410	идея и	5	1
2411	в данный	2	1
2412	категории как	1	1
2413	диалектических моментов	1	1
2414	в эти	1	1
2415	у людей	1	1
2416	а как	2	1
2417	гораздо большее	1	1
2418	надо было	4	1
2419	структуру т	1	1
2420	или ничто?	3	1
2421	смысле мы	1	1
2422	существует по	1	1
2423	речи о	1	1
2424	наша формула	2	1
2425	лежит и	1	1
2426	же необходимо	1	1
2427	двух сфер	1	1
2428	явление если	1	1
2429	как совокупность	1	1
2430	в него	2	1
2431	всех этих	3	1
2432	рассматривается и	1	1
2433	ее явление	1	1
2434	ли уже	1	1
2435	всякого отдельного	1	1
2436	именно это	2	1
2437	сказать совершенно	1	1
2438	что-нибудь иное	1	1
2439	момент личностный	1	1
2440	в один	2	1
2441	от них	1	1
2442	он с	1	1
2443	не отличалось	1	1
2444	получится если	1	1
2445	понятия и	2	1
2446	наши субъективные	1	1
2447	себя то	2	1
2448	не надо	3	1
2449	материализм и	1	1
2450	вопреки всему	1	1
2451	одного и	1	1
2452	и наконец	2	1
2453	и живых	1	1
2454	и вопреки	1	1
2455	дерево а	1	1
2456	со всяким	1	1
2457	вещей это	1	1
2458	нет никаких	3	1
2459	верой в	2	1
2460	вне ее	1	1
2461	себе а	2	1
2462	абстрактная метафизика	3	1
2463	себя но	2	1
2464	меня и	2	1
2465	ясно следовательно	1	1
