N	2gram	Ircho_Kome	Psycholo
1317	своему герою	1	2
1318	же прием	1	2
1319	дают нам	1	2
1320	и переживает	1	2
1321	можем не	1	2
1322	и мысли	3	2
1323	выходит из	3	2
1324	наталкивается на	1	2
1325	отмечает что	1	2
1326	до того	4	2
1327	высшей точки	1	2
1328	его чувства	1	2
1329	отношений и	1	2
1330	вино и	1	2
1331	тех случаях	1	2
1332	с большим	4	2
1333	человеку и	1	2
1334	тут же	8	2
1335	мы заранее	1	2
1336	характер ее	1	2
1337	от ее	3	2
1338	здесь он	1	2
1339	которую они	1	2
1340	на свете	2	2
1341	первом случае	1	2
1342	признает что	1	2
1343	чем на	1	2
1344	знали что	1	2
1345	такая же	2	2
1346	и указывает	1	2
1347	каждом шагу	1	2
1348	с каждым	1	2
1349	полной мере	1	2
1350	вспоминает что	1	2
1351	не от	1	2
1352	но никак	1	2
1353	следует рассматривать	1	2
1354	так много	1	2
1355	деле и	1	2
1356	в изображении	3	2
1357	из той	1	2
1358	которой она	1	2
1359	должно было	3	2
1360	внес в	1	2
1361	ли что	1	2
1362	не был	2	2
1363	вошел в	1	2
1364	бы к	2	2
1365	всю свою	2	2
1366	пор в	1	2
1367	так или	3	2
1368	о браке	1	2
1369	все различие	1	2
1370	человека который	3	2
1371	первого акта	2	2
1372	не приходится	5	2
1373	для человека	2	2
1374	и подчеркивает	1	2
1375	всякого другого	1	2
1376	друг другу	3	2
1377	в достаточной	3	2
1378	над ней	3	2
1379	это ощущение	1	2
1380	ей не	1	2
1381	ней в	2	2
1382	тем мы	1	2
1383	ряд исследователей	1	2
1384	вызывает у	1	2
1385	во втором	2	2
1386	от жизни	1	2
1387	на самые	1	2
1388	живет в	2	2
1389	который стал	1	2
1390	относятся к	1	2
1391	умер и	2	2
1392	чтобы у	2	2
1393	просьбой к	1	2
1394	бы при	1	2
1395	отличаются от	1	2
1396	до этого	3	2
1397	однако что	2	2
1398	себя с	1	2
1399	вызывает не	1	2
1400	как о	3	2
1401	если принять	1	2
1402	на каждом	1	2
1403	по крайней	1	2
1404	сразу и	1	2
1405	чем же	2	2
1406	того самого	1	2
1407	язык и	1	2
1408	ни у	2	2
1409	ее об	1	2
1410	важный для	1	2
1411	тех же	3	2
1412	называет он	1	2
1413	задний план	1	2
1414	не знаю	2	2
1415	а может	1	2
1416	следует различать	1	2
1417	всего на	1	2
1418	только тем	1	2
1419	говоря что	1	2
1420	виде и	1	2
1421	для уяснения	1	2
1422	от смерти	1	2
1423	ошибемся если	1	2
1424	наконец он	1	2
1425	по происхождению	1	2
1426	власть над	1	2
1427	взгляде на	1	2
1428	друг друга	7	2
1429	свое мнение	1	2
1430	сомнения в	1	2
1431	на время	1	2
1432	так с	1	2
1433	или к	2	2
1434	для нашего	1	2
1435	из противоречия	1	2
1436	сказать в	1	2
1437	выходит за	1	2
1438	он называет	4	2
1439	деле не	1	2
1440	поэта и	1	2
1441	со своим	1	2
1442	на которой	1	2
1443	убеждаемся в	1	2
1444	а о	2	2
1445	деле здесь	1	2
1446	те самые	1	2
1447	там и	3	2
1448	исходят из	1	2
1449	развития действия	1	2
1450	понимать как	1	2
1451	не имеющего	2	2
1452	говорят о	1	2
1453	две линии	1	2
1454	в следующем	1	2
1455	как ее	2	2
1456	одну лишь	1	2
1457	в воде	1	2
1458	для которого	1	2
1459	все тот	1	2
1460	сказать и	1	2
1461	бы сразу	1	2
1462	ко всему	1	2
1463	только к	1	2
1464	ли в	3	2
1465	это нечто	1	2
1466	он принимает	1	2
1467	как уже	1	2
1468	но столь	3	2
1469	пор не	3	2
1470	узнать в	1	2
1471	с кем	1	2
1472	что из	2	2
1473	черты и	1	2
1474	самой своей	1	2
1475	трех главах	1	2
1476	над его	2	2
1477	бы он	3	2
1478	в людях	1	2
1479	на спасение	1	2
1480	свидетельствуют о	1	2
1481	сделать их	1	2
1482	таким же	2	2
1483	подтверждение в	1	2
1484	интересно отметить	1	2
1485	он пользуется	1	1
1486	мне очень	1	1
1487	он готов	2	1
1488	жизни которая	1	1
1489	одной точки	1	1
1490	заметим что	1	1
1491	вел себя	1	1
1492	лицу с	1	1
1493	и передавая	1	1
1494	является едва	1	1
1495	с толку	1	1
1496	к прямо	2	1
1497	возникает между	1	1
1498	мы оставляем	1	1
1499	на второй	1	1
1500	реальной жизни	1	1
1501	какова же	1	1
1502	и был	2	1
1503	эта же	1	1
1504	очень плохо	1	1
1505	что произошло	2	1
1506	большое количество	1	1
1507	такое чего	1	1
1508	которой по	1	1
1509	часто даже	1	1
1510	и само	1	1
1511	ни слова	1	1
1512	о силе	1	1
1513	прямо противоположному	1	1
1514	разу не	3	1
1515	встречается в	1	1
1516	в духе	1	1
1517	отсюда его	1	1
1518	уверен в	2	1
1519	развития но	1	1
1520	вот с	1	1
1521	похож на	2	1
1522	в соответствии	1	1
1523	в главном	1	1
1524	основанием для	1	1
1525	настаивает на	2	1
1526	ставит нас	1	1
1527	эпизодов с	1	1
1528	собой не	1	1
1529	этом можно	1	1
1530	своего господина	2	1
1531	прошлого века	1	1
1532	как более	1	1
1533	образы в	1	1
1534	правило в	1	1
1535	две половины	1	1
1536	другие исследователи	1	1
1537	есть некий	1	1
1538	не его	1	1
1539	знак в	1	1
1540	для произведения	3	1
1541	отзывается о	1	1
1542	но несомненно	1	1
1543	виноват в	1	1
1544	лишь бы	2	1
1545	первый взгляд	1	1
1546	моменты которые	1	1
1547	только благодаря	1	1
1548	ситуации в	3	1
1549	отца в	2	1
1550	изображает как	1	1
1551	черты но	1	1
1552	чтобы по	1	1
1553	она же	1	1
1554	в такое	1	1
1555	в предыдущих	1	1
1556	итоги нашему	1	1
1557	с полным	4	1
1558	не казались	1	1
1559	ни одним	2	1
1560	какая из	1	1
1561	в различном	1	1
1562	противоречия между	1	1
1563	считает себя	1	1
1564	надо делать	1	1
1565	ему хочется	1	1
1566	и дают	2	1
1567	понимаем что	1	1
1568	мы обязаны	1	1
1569	стих от	1	1
1570	лицо в	1	1
1571	этой связи	3	1
1572	положений и	1	1
1573	о таких	1	1
1574	из своего	5	1
1575	случае все	1	1
1576	изображении характеров	1	1
1577	забудем что	1	1
1578	не обязательно	1	1
1579	быть таким	1	1
1580	комедию в	1	1
1581	что комедии	1	1
1582	от своей	2	1
1583	рассуждение о	1	1
1584	стихи о	1	1
1585	же его	2	1
1586	себе в	6	1
1587	классов в	1	1
1588	так называемых	1	1
1589	на новую	3	1
1590	быть более	1	1
1591	он передает	1	1
1592	является конечно	2	1
1593	меч и	2	1
1594	которого они	2	1
1595	он так	4	1
1596	для всей	2	1
1597	в споре	1	1
1598	непосредственно из	1	1
1599	эти вопросы	1	1
1600	на многие	1	1
1601	ли она	1	1
1602	шесть лет	1	1
1603	не одно	2	1
1604	нем не	1	1
1605	последних десятилетий	1	1
1606	день в	1	1
1607	своих отношениях	1	1
1608	в противном	1	1
1609	его роль	1	1
1610	нет никаких	2	1
1611	важно что	1	1
1612	образом на	1	1
1613	что хорошо	1	1
1614	сходном с	1	1
1615	конкретной исторической	1	1
1616	два стиха	1	1
1617	неизвестным так	1	1
1618	подводя итоги	1	1
1619	в распоряжении	1	1
1620	для начала	1	1
1621	однако из	1	1
1622	не зная	5	1
1623	той мере	1	1
1624	с ужасом	1	1
1625	именно об	2	1
1626	ею и	1	1
1627	событий а	1	1
1628	обо всем	1	1
1629	к их	2	1
1630	я тебя	1	1
1631	похожи на	3	1
1632	таком подходе	1	1
1633	только до	1	1
1634	его дочь	3	1
1635	против его	1	1
1636	еще больше	4	1
1637	это я	1	1
1638	не представлена	1	1
1639	почему в	2	1
1640	своих руках	1	1
1641	глаза на	1	1
1642	отказывается от	1	1
1643	этого объяснения	1	1
1644	третий раз	1	1
1645	чем ты	1	1
1646	ли и	1	1
1647	был ее	1	1
1648	повсюду в	1	1
1649	по ложному	1	1
1650	этому случаю	1	1
1651	не очень	1	1
1652	на себя	10	1
1653	в третий	1	1
1654	судить о	1	1
1655	служить для	1	1
1656	с жизнью	1	1
1657	первый акт	1	1
1658	с отцом	4	1
1659	и волнения	1	1
1660	которое и	1	1
1661	ясно только	3	1
1662	в гибели	1	1
1663	больше всего	4	1
1664	этой целью	1	1
1665	человека а	2	1
1666	результаты его	1	1
1667	тесным образом	1	1
1668	имеет ничего	1	1
1669	я на	2	1
1670	они к	1	1
1671	драматическом искусстве	1	1
1672	вызов в	1	1
1673	две черты	1	1
1674	же все	1	1
1675	хотя к	1	1
1676	я в	1	1
1677	еще целый	1	1
1678	от героев	1	1
1679	в устах	2	1
1680	сравнивает себя	1	1
1681	о прошлом	1	1
1682	свое место	1	1
1683	называет его	1	1
1684	три раза	1	1
1685	комедии и	5	1
1686	найти себе	1	1
1687	он стал	1	1
1688	можно решить	1	1
1689	своего времени	1	1
1690	не были	1	1
1691	хотя до	1	1
1692	своей страсти	1	1
1693	но об	1	1
1694	доходит до	1	1
1695	была не	1	1
1696	вот в	1	1
1697	этого приема	1	1
1698	и речи	4	1
1699	было сделать	1	1
1700	сочувствием к	1	1
1701	он еще	1	1
1702	несколько лет	1	1
1703	известные черты	1	1
1704	его поведение	1	1
1705	возможно что	4	1
1706	мы их	1	1
1707	заставляет зрителя	1	1
1708	совершенно особый	1	1
1709	строится на	2	1
1710	но прежде	1	1
1711	который так	1	1
1712	них не	1	1
1713	случаях эта	1	1
1714	был в	1	1
1715	принимает за	2	1
1716	и судьба	1	1
1717	из трагедии	1	1
1718	приходится признать	1	1
1719	таких примеров	1	1
1720	до начала	2	1
1721	в разной	1	1
1722	вызвать у	1	1
1723	вообще нет	1	1
1724	раньше чем	1	1
1725	ты еще	1	1
1726	нечто совсем	1	1
1727	в статье	1	1
1728	нет а	1	1
1729	не мешает	3	1
1730	первую очередь	2	1
1731	преступления и	1	1
1732	к лицу	2	1
1733	явно не	2	1
1734	он уже	1	1
1735	к началу	3	1
1736	отношению ко	2	1
1737	с тремя	1	1
1738	также что	1	1
1739	его из	1	1
1740	убит не	1	1
1741	представлял собой	1	1
1742	детей и	3	1
1743	события и	1	1
1744	другой его	1	1
1745	за ними	1	1
1746	этого мало	1	1
1747	никакому сомнению	1	1
1748	что большинство	1	1
1749	и системы	1	1
1750	с тобой	1	1
1751	развитием действия	1	1
1752	взад и	1	1
1753	и наш	1	1
1754	акта в	1	1
1755	средств для	1	1
1756	и несмотря	1	1
1757	дать в	1	1
1758	сообщения о	1	1
1759	один вопрос	1	1
1760	ней совершенно	1	1
1761	себя на	1	1
1762	есть тот	1	1
1763	сходство в	3	1
1764	одновременно с	1	1
1765	вот и	1	1
1766	наоборот как	1	1
1767	возводимых на	1	1
1768	из пяти	1	1
1769	и начало	1	1
1770	быть даже	1	1
1771	на месте	3	1
1772	трагический фон	1	1
1773	а уже	1	1
1774	подчеркивает в	1	1
1775	было рассказать	1	1
1776	нам возможность	1	1
1777	они говорят	1	1
1778	которого не	1	1
1779	эта последняя	1	1
1780	уже одно	1	1
1781	десять раз	2	1
1782	что боится	1	1
1783	их этим	1	1
1784	не входит	1	1
1785	жизни мы	1	1
1786	радость при	1	1
1787	не старается	1	1
1788	он направляется	1	1
1789	вчитаться в	1	1
1790	и довольно	1	1
1791	давно и	1	1
1792	предыдущих стихах	1	1
1793	он требует	1	1
1794	это дело	2	1
1795	часто дает	1	1
1796	своей собственной	1	1
1797	долга или	1	1
1798	зрителя как	1	1
1799	первая из	1	1
1800	проявления чувства	1	1
1801	совсем другой	3	1
1802	вдруг принимает	1	1
1803	путь между	1	1
1804	не сам	2	1
1805	интерес и	1	1
1806	между истинным	1	1
1807	идея не	1	1
1808	том к	1	1
1809	перед ее	1	1
1810	ко времени	1	1
1811	и наиболее	1	1
1812	а те	1	1
1813	в мир	1	1
1814	если человек	1	1
1815	ли для	1	1
1816	она берет	1	1
1817	взгляда на	1	1
1818	не отдает	1	1
1819	теперь не	1	1
1820	в силе	1	1
1821	безумным и	1	1
1822	ли есть	1	1
1823	не забудем	1	1
1824	второго акта	3	1
1825	к двум	1	1
1826	герою с	1	1
1827	у женщин	3	1
1828	произведение если	1	1
1829	начиная с	1	1
1830	в пяти	1	1
1831	из первых	1	1
1832	за пределами	3	1
1833	ли можно	1	1
1834	мы у	1	1
1835	убеждает его	1	1
1836	непосредственно к	1	1
1837	для этих	1	1
1838	сама она	2	1
1839	внимания заслуживает	1	1
1840	в остальных	1	1
1841	малейшего сомнения	1	1
1842	последнего времени	1	1
1843	нет больше	1	1
1844	о женитьбе	1	1
1845	положение вещей	3	1
1846	открывает ему	1	1
1847	он вызывает	1	1
1848	соображение что	1	1
1849	душе и	1	1
1850	остается для	1	1
1851	тоже в	1	1
1852	ставить вопрос	1	1
1853	как об	1	1
1854	возникло бы	1	1
1855	также справедливо	1	1
1856	с известными	1	1
1857	же события	1	1
1858	можно выдвинуть	1	1
1859	придать своим	1	1
1860	он вспоминает	1	1
1861	его умственную	1	1
1862	средний путь	1	1
1863	сам он	3	1
1864	и ты	2	1
1865	женщин с	1	1
1866	вкладывает в	1	1
1867	истинная причина	1	1
1868	не без	2	1
1869	нему так	1	1
1870	с бедным	2	1
1871	в ужас	1	1
1872	видит себя	2	1
1873	не достигает	1	1
1874	мало того	1	1
1875	совершенно необоснованным	1	1
1876	бы у	1	1
1877	перемена в	1	1
1878	на русский	1	1
1879	сам себе	2	1
1880	отношения со	1	1
1881	оказался человек	1	1
1882	чему мы	1	1
1883	зрения того	1	1
1884	дяди и	1	1
1885	как эти	1	1
1886	говорил он	1	1
1887	течение всей	1	1
1888	и второе	1	1
1889	ли могла	1	1
1890	что будет	1	1
1891	могут найти	1	1
1892	кроме его	1	1
1893	же нет	1	1
1894	и тому	1	1
1895	самым тесным	1	1
1896	совсем иное	1	1
1897	можно считать	2	1
1898	за которым	1	1
1899	этот раз	2	1
1900	или даже	1	1
1901	сталкиваемся с	1	1
1902	к дому	3	1
1903	почти до	1	1
1904	жизни когда	1	1
1905	почти во	1	1
1906	о сходстве	1	1
1907	противном случае	1	1
1908	граничащее с	1	1
1909	предположим что	1	1
1910	его воли	1	1
1911	мы убеждаемся	1	1
1912	достаточной степени	3	1
1913	комизма который	1	1
1914	отнести только	1	1
1915	людям и	1	1
1916	чем из	1	1
1917	более тонкой	1	1
1918	особенно в	1	1
1919	при виде	3	1
1920	на такое	1	1
1921	обращаются к	2	1
1922	она только	1	1
1923	без конца	2	1
1924	стоит и	1	1
1925	третье и	1	1
1926	понимает что	2	1
1927	бы ожидать	1	1
1928	которого и	2	1
1929	спросить в	1	1
1930	план в	1	1
1931	же от	1	1
1932	ей в	1	1
1933	ее брат	1	1
1934	а его	2	1
1935	или бессознательной	1	1
1936	достаточно назвать	1	1
1937	его слов	1	1
1938	же очевидно	1	1
1939	свои чувства	2	1
1940	от противоречий	1	1
1941	силу своих	1	1
1942	сознательной или	1	1
1943	все усилия	1	1
1944	он сказать	1	1
1945	одну из	1	1
1946	всей своей	1	1
1947	большее чем	1	1
1948	мог узнать	1	1
1949	намерения автора	1	1
1950	и упоминал	1	1
1951	эти утверждения	1	1
1952	один шаг	2	1
1953	а по	5	1
1954	написано в	1	1
1955	ним как	1	1
1956	ним не	1	1
1957	с письмом	1	1
1958	начала что	1	1
1959	человека с	2	1
1960	слова или	1	1
1961	происходит от	1	1
1962	скажет что	2	1
1963	ведь мы	1	1
1964	к трагической	1	1
1965	меня то	1	1
1966	является однако	1	1
1967	числе и	2	1
1968	же на	1	1
1969	не самым	2	1
1970	человека из	1	1
1971	во многом	1	1
1972	они принадлежат	1	1
1973	далека от	1	1
1974	считает необходимым	1	1
1975	другой и	1	1
1976	происходит в	1	1
1977	внимания с	1	1
1978	каком направлении	1	1
1979	право на	1	1
1980	этом если	1	1
1981	их на	1	1
1982	с первых	3	1
1983	дочь и	1	1
1984	в разговоре	1	1
1985	она любит	1	1
1986	все художественные	1	1
1987	что после	1	1
1988	в эпоху	2	1
1989	следовательно не	1	1
1990	далеких от	1	1
1991	ни разу	3	1
1992	без надежды	1	1
1993	первую из	1	1
1994	когда все	1	1
1995	сообщить о	1	1
1996	современные исследователи	1	1
1997	раз к	1	1
1998	уж не	1	1
1999	чтобы дать	2	1
2000	по лестнице	2	1
2001	в момент	1	1
2002	приравнивается к	2	1
2003	который ее	1	1
2004	стихам придает	1	1
2005	в одних	1	1
2006	усиливается если	1	1
2007	хвастливым воином	1	1
2008	другой пример	1	1
2009	стихов в	5	1
2010	а вот	1	1
2011	ссылаясь на	1	1
2012	рад был	1	1
2013	связи в	1	1
2014	этот момент	1	1
2015	которой в	1	1
2016	он предоставляет	1	1
2017	в принципе	1	1
2018	намека на	1	1
2019	собой разумеется	3	1
2020	то не	1	1
2021	то ли	4	1
2022	да не	2	1
2023	гораздо чаще	1	1
2024	считается что	1	1
2025	этого на	1	1
2026	заботится о	1	1
2027	можем заключить	1	1
2028	на свой	1	1
2029	только когда	1	1
2030	стоять в	1	1
2031	или гибели	1	1
2032	случай не	1	1
2033	и должен	1	1
2034	комедия в	1	1
2035	и превращение	1	1
2036	разговоре с	1	1
2037	что невозможно	1	1
2038	начинается с	2	1
2039	а именно	1	1
2040	чтобы доказать	1	1
2041	с еще	1	1
2042	о судьбе	1	1
2043	отца но	1	1
2044	живого человека	1	1
2045	имел дело	1	1
2046	он вполне	1	1
2047	он по	1	1
2048	на предыдущих	1	1
2049	ней как	2	1
2050	начнем с	2	1
2051	лишенный всякой	1	1
2052	моменты в	1	1
2053	всякого рода	3	1
2054	в дальнейшем	5	1
2055	это опять	1	1
2056	сам же	2	1
2057	всего они	1	1
2058	и грубой	1	1
2059	несколько стихов	2	1
2060	в первую	2	1
2061	на человека	1	1
2062	чтобы найти	1	1
2063	же автора	2	1
2064	по тем	1	1
2065	принципиальное различие	1	1
2066	восходит к	1	1
2067	чувствует себя	3	1
2068	начиная от	2	1
2069	здесь у	1	1
2070	входит в	1	1
2071	что подобное	1	1
2072	не должен	1	1
2073	развития с	1	1
2074	любят и	1	1
2075	для определенного	1	1
2076	замечено что	1	1
2077	то естественно	1	1
2078	сюжетная схема	2	1
2079	интриги в	1	1
2080	уже о	2	1
2081	вопроса об	1	1
2082	с истинной	1	1
2083	следует остановиться	1	1
2084	то ясно	1	1
2085	старика и	1	1
2086	наконец как	1	1
2087	правда и	1	1
2088	что гете	1	1
2089	образом из	1	1
2090	обращаясь к	1	1
2091	по полной	1	1
2092	двух словах	1	1
2093	всегда можно	1	1
2094	могла не	1	1
2095	т к	1	1
2096	сделать вывод	1	1
2097	социальном отношении	1	1
2098	в пятом	4	1
2099	с какими-нибудь	1	1
2100	знает о	1	1
2101	двух других	1	1
2102	герои трагедий	1	1
2103	самом начале	1	1
2104	и несчастья	1	1
2105	то дело	1	1
2106	чтобы они	2	1
2107	она ни	1	1
2108	частности на	1	1
2109	принять за	1	1
2110	раньше не	1	1
2111	двух линий	1	1
2112	и результатом	1	1
2113	несомненно следует	2	1
2114	к установлению	1	1
2115	и монологов	1	1
2116	с собственной	1	1
2117	случай для	1	1
2118	и открывает	1	1
2119	в системе	1	1
2120	где все	1	1
2121	положительное значение	1	1
2122	который они	1	1
2123	но сама	1	1
2124	связать его	1	1
2125	чтобы между	1	1
2126	знает с	1	1
2127	употребления и	1	1
2128	к внутреннему	1	1
2129	предназначенный для	2	1
2130	он трижды	1	1
2131	там не	1	1
2132	чтобы выяснить	1	1
2133	тебя и	1	1
2134	он умер	1	1
2135	ее отца	3	1
2136	а сам	2	1
2137	хочет быть	2	1
2138	что целый	1	1
2139	в нравственном	2	1
2140	к человеку	2	1
2141	в обеих	1	1
2142	виду конечно	1	1
2143	от природы	1	1
2144	не произведя	1	1
2145	а тот	1	1
2146	напротив в	1	1
2147	прийти к	1	1
2148	была названа	1	1
2149	концов к	1	1
2150	ее сопоставление	1	1
2151	и сама	1	1
2152	и этим	3	1
2153	в тот	1	1
2154	от людей	2	1
2155	в суд	1	1
2156	на которого	1	1
2157	вторая причина	1	1
2158	по содержанию	3	1
2159	которых были	1	1
2160	этого человека	1	1
2161	чтобы жизнь	1	1
2162	и притом	1	1
2163	показательным для	1	1
2164	произведения его	1	1
2165	что вы	2	1
2166	вопросов в	1	1
2167	всем сходстве	1	1
2168	не выражает	1	1
2169	ревность и	1	1
2170	ему свое	1	1
2171	от кого	1	1
2172	преимущественно на	1	1
2173	как его	4	1
2174	предпосылки что	1	1
2175	в ожидании	2	1
2176	вопрос почему	1	1
2177	на известный	1	1
2178	она стремится	1	1
2179	в последние	2	1
2180	женой все	1	1
2181	принято в	1	1
2182	меньше чем	2	1
2183	также в	2	1
2184	после слов	1	1
2185	вот два	1	1
2186	по ее	2	1
2187	эта заимствована	1	1
2188	речь о	1	1
2189	служит для	1	1
2190	установленных фактов	1	1
2191	и посылает	1	1
2192	оправдается он	1	1
2193	построении сюжета	2	1
2194	обе они	1	1
2195	присоединения к	1	1
2196	частности о	1	1
2197	в заключительном	1	1
2198	как надо	1	1
2199	выражение в	3	1
2200	для создания	2	1
2201	не сводится	1	1
2202	от окружающих	1	1
2203	которых в	1	1
2204	поле битвы	1	1
2205	с матерью	1	1
2206	сцену в	2	1
2207	жену и	1	1
2208	близко к	1	1
2209	они опять	1	1
2210	л в	1	1
2211	в и	3	1
2212	к новым	1	1
2213	его разрешения	1	1
2214	п не	2	1
2215	образ как	1	1
2216	им то	1	1
2217	в детстве	2	1
2218	и определяет	1	1
2219	чтобы их	1	1
2220	несколько иначе	2	1
2221	чтобы проверить	3	1
2222	достигает в	2	1
2223	собой две	1	1
2224	при первом	1	1
2225	различных по	1	1
2226	и третье	1	1
2227	важно только	1	1
2228	нас перед	1	1
2229	их образы	1	1
2230	узнает от	1	1
2231	чем она	1	1
2232	что ты	3	1
2233	его стороны	1	1
2234	однако когда	1	1
2235	говорят и	1	1
2236	но нет	2	1
2237	любовь и	2	1
2238	как художественный	1	1
2239	взывает к	1	1
2240	но ничего	1	1
2241	себе дело	1	1
2242	над человеком	1	1
2243	не выдержала	1	1
2244	себе его	1	1
2245	сведения о	1	1
2246	совершенно открыто	1	1
2247	к развязке	1	1
2248	но вот	1	1
2249	за себя	1	1
2250	раза в	1	1
2251	себя он	1	1
2252	до абсурда	1	1
2253	гораздо важнее	2	1
2254	самую суть	1	1
2255	можем теперь	1	1
2256	и особенно	2	1
2257	основания полагать	1	1
2258	это первый	1	1
2259	которое заставляет	1	1
2260	представляет себе	1	1
2261	не позволяет	4	1
2262	самым существенным	1	1
2263	заменяется в	1	1
2264	вот о	1	1
2265	ненужным в	1	1
2266	раз потому	1	1
2267	для каждой	1	1
2268	к одной	2	1
2269	во власти	1	1
2270	имеет другого	1	1
2271	была им	1	1
2272	временем в	1	1
2273	ведет себя	1	1
2274	с сильным	1	1
2275	в комментариях	1	1
2276	нашего времени	1	1
2277	и знаменитый	1	1
2278	себе представление	1	1
2279	первых же	3	1
2280	другую и	1	1
2281	это сообщение	1	1
2282	она никак	1	1
2283	за это	1	1
2284	этом образе	1	1
2285	и давая	1	1
2286	стремится не	1	1
2287	совершенно несправедливо	1	1
2288	сошли с	1	1
2289	двух сторон	1	1
2290	мы понимаем	3	1
2291	наряду со	1	1
2292	подходим к	2	1
2293	и вперед	1	1
2294	когда дело	1	1
2295	что угодно	1	1
2296	установления истины	1	1
2297	о своей	1	1
2298	еще хуже	1	1
2299	не делает	2	1
2300	свои и	1	1
2301	даже при	2	1
2302	оказывается на	1	1
2303	появляется только	1	1
2304	каждым новым	1	1
2305	отца ее	1	1
2306	внешних проявлений	1	1
2307	комедии не	4	1
2308	последние десятилетия	2	1
2309	он ей	1	1
2310	драматический характер	1	1
2311	исходил из	1	1
2312	облегчение в	1	1
2313	что вам	1	1
2314	в которые	2	1
2315	отрывок из	2	1
2316	служить источником	1	1
2317	своем доме	1	1
2318	свое время	1	1
2319	на несколько	1	1
2320	в большинстве	1	1
2321	из действующих	1	1
2322	п поэтому	1	1
2323	попал в	1	1
2324	самое главное	1	1
2325	тем у	1	1
2326	и нуждается	1	1
2327	другому а	1	1
2328	признается в	1	1
2329	очевидно и	1	1
2330	не объясняет	1	1
2331	борется с	1	1
2332	о последней	1	1
2333	к источнику	1	1
2334	относящихся к	1	1
2335	и достаточно	1	1
2336	и чаще	1	1
2337	убеждение в	1	1
2338	весь механизм	1	1
2339	не дал	1	1
2340	же нельзя	1	1
2341	его характера	1	1
2342	комедии с	2	1
2343	свою роль	1	1
2344	не у	1	1
2345	эти произведения	1	1
2346	эта мысль	1	1
2347	своего отца	2	1
2348	о своем	1	1
2349	нельзя отрицать	1	1
2350	человека т	1	1
2351	принимают в	1	1
2352	является источником	1	1
2353	волосы и	1	1
2354	известной степени	2	1
2355	из рассказа	1	1
2356	другом контексте	1	1
2357	мнение об	1	1
2358	самая большая	1	1
2359	соответствии с	1	1
2360	главное в	2	1
2361	не подозревая	1	1
2362	свою любовь	1	1
2363	забывать что	1	1
2364	и хотели	1	1
2365	сходства с	1	1
2366	держа в	1	1
2367	в свой	2	1
2368	что вместе	1	1
2369	здесь и	3	1
2370	прямо противоположных	1	1
2371	замуж за	2	1
2372	для различения	1	1
2373	дальше на	1	1
2374	бы исследователи	1	1
2375	же он	1	1
2376	особый характер	1	1
2377	чуть ли	2	1
2378	семейной жизни	1	1
2379	должен подавить	1	1
2380	есть кто	1	1
2381	в социальном	2	1
2382	дело как	1	1
2383	же реальный	1	1
2384	вокруг него	1	1
2385	ему в	1	1
2386	того времени	1	1
2387	вероятно что	1	1
2388	в т	3	1
2389	свидетельствует о	1	1
2390	самих в	1	1
2391	уверен что	2	1
2392	второй половине	1	1
2393	том числе	2	1
2394	предположение что	2	1
2395	этого акта	1	1
2396	и результаты	1	1
2397	из разговора	1	1
2398	признаться что	1	1
2399	будет ли	1	1
2400	с просьбой	3	1
2401	объяснении с	1	1
2402	интенсивности чувств	1	1
2403	лицом к	1	1
2404	мог сказать	1	1
2405	хоть на	1	1
2406	представляется совершенно	2	1
2407	не принимает	1	1
2408	в г	3	1
2409	ко второму	1	1
2410	затем и	1	1
2411	служить в	1	1
2412	а ради	1	1
2413	что к	4	1
2414	доказательством его	1	1
2415	же по	1	1
2416	нападение на	2	1
2417	работы было	1	1
2418	виду что	1	1
2419	теперь с	1	1
2420	винит себя	1	1
2421	явно в	1	1
2422	положение в	1	1
2423	ясно с	1	1
2424	позволить себе	1	1
2425	очень удачно	1	1
2426	все вопросы	1	1
2427	естественно вызывает	1	1
2428	влиянии на	1	1
2429	могла быть	1	1
2430	является не	1	1
2431	отношениях с	2	1
2432	и достаточную	1	1
2433	исходные предпосылки	1	1
2434	в новом	1	1
2435	войти в	2	1
2436	не стал	2	1
2437	ему как	1	1
2438	при изучении	1	1
2439	за его	1	1
2440	с какими	1	1
2441	дела до	1	1
2442	мы к	1	1
2443	и главное	1	1
2444	разумеется что	3	1
2445	опасность и	1	1
2446	не говоря	2	1
2447	интересующей нас	1	1
2448	еще до	1	1
2449	которые особенно	1	1
2450	отцов и	1	1
2451	конечно это	1	1
2452	сюжета в	2	1
2453	равно что	1	1
2454	они стали	1	1
2455	и открыть	1	1
2456	такую же	3	1
2457	его тем	1	1
2458	человека все	1	1
2459	бы ты	1	1
2460	а от	1	1
2461	форму а	1	1
2462	на поле	1	1
2463	цели поэтому	1	1
2464	от попытки	1	1
2465	важную роль	1	1
2466	во второй	2	1
2467	он однако	2	1
2468	не находит	2	1
2469	я вас	1	1
2470	с уже	2	1
2471	который тоже	1	1
2472	откажется от	1	1
2473	что действующие	1	1
2474	вторая половина	1	1
2475	этого образа	1	1
2476	с человеком	1	1
2477	соотношение между	1	1
2478	радости в	1	1
2479	всех его	1	1
2480	стало ясно	2	1
2481	найдем в	3	1
2482	со своими	1	1
2483	сюжетной схеме	1	1
2484	сцены мы	1	1
2485	не нуждается	1	1
2486	жил в	1	1
