N	2gram	Vygotskiy_	Freidism
1285	мы еще	1	1
1286	в настоящее	2	1
1287	растворяясь в	1	1
1288	только наиболее	1	1
1289	крайней мере	1	1
1290	моментов в	2	1
1291	свои собственные	1	1
1292	из комплекса	1	1
1293	он рассказывает	1	1
1294	два основных	2	1
1295	жизни с	4	1
1296	с того	2	1
1297	те механизмы	1	1
1298	не поймем	2	1
1299	теории нет	1	1
1300	основных понятий	2	1
1301	к содержанию	1	1
1302	гораздо более	2	1
1303	намек на	2	1
1304	всего того	1	1
1305	все в	2	1
1306	ничего сказать	1	1
1307	не боясь	1	1
1308	оно в	1	1
1309	что они	7	1
1310	экономических отношений	1	1
1311	ту роль	1	1
1312	в свое	1	1
1313	сводить к	2	1
1314	как со	1	1
1315	показать при	1	1
1316	ее и	2	1
1317	сущность его	1	1
1318	или к	1	1
1319	жить и	1	1
1320	быть сведены	1	1
1321	ничего другого	2	1
1322	чтобы с	1	1
1323	оно совершенно	2	1
1324	только одно	1	1
1325	зрения может	1	1
1326	ему в	1	1
1327	бессознательном и	1	1
1328	то увидим	1	1
1329	его школы	1	1
1330	хотелось бы	1	1
1331	от его	1	1
1332	в коем	1	1
1333	различие между	5	1
1334	похожи на	1	1
1335	на тех	3	1
1336	на вопрос	4	1
1337	но из	1	1
1338	психоанализа мы	1	1
1339	нему и	1	1
1340	ее разработки	1	1
1341	указать на	1	1
1342	нас не	2	1
1343	или другую	1	1
1344	поэтому в	1	1
1345	чем на	1	1
1346	собой в	1	1
1347	только у	1	1
1348	всего сделать	1	1
1349	иметь дело	4	1
1350	и форма	2	1
1351	она в	2	1
1352	но еще	1	1
1353	противоречия и	1	1
1354	вывод что	2	1
1355	дальнейшую разработку	1	1
1356	для всякого	1	1
1357	оно само	1	1
1358	начала и	2	1
1359	всецело определяется	1	1
1360	является попытка	1	1
1361	ним в	1	1
1362	форму с	2	1
1363	даже такие	1	1
1364	главе что	1	1
1365	читатель и	1	1
1366	и чрезвычайно	1	1
1367	и самым	2	1
1368	или иными	1	1
1369	и осуществляет	1	1
1370	хотя и	3	1
1371	а это	1	1
1372	трудно не	1	1
1373	и восприятия	2	1
1374	и теория	1	1
1375	что душевный	1	1
1376	сторона в	1	1
1377	для искусства	1	1
1378	и тут	1	1
1379	свести все	2	1
1380	согласится с	1	1
1381	есть в	7	1
1382	и точно	1	1
1383	имеет только	1	1
1384	же явления	2	1
1385	для объяснения	3	1
1386	бессознательного к	1	1
1387	раннего детства	2	1
1388	совершенно новое	1	1
1389	от сознания	2	1
1390	является совершенно	1	1
1391	та психология	1	1
1392	его сознание	1	1
1393	получает смысл	2	1
1394	с одного	1	1
1395	и нравственные	1	1
1396	но что	3	1
1397	для испытания	1	1
1398	из форм	1	1
1399	не обладает	2	1
1400	они будут	1	1
1401	которые несомненно	1	1
1402	смысле этого	2	1
1403	слово в	1	1
1404	не знаем	2	1
1405	в движение	1	1
1406	переносятся на	1	1
1407	основана на	1	1
1408	сознания то	1	1
1409	для его	1	1
1410	научного и	1	1
1411	другого как	2	1
1412	и смысл	1	1
1413	такие желания	2	1
1414	и постоянно	1	1
1415	куда он	1	1
1416	как липпс	1	1
1417	свой метод	1	1
1418	однако не	1	1
1419	в самые	1	1
1420	указывали что	1	1
1421	чем в	2	1
1422	критики и	3	1
1423	мы на	2	1
1424	же не	1	1
1425	в практике	2	1
1426	что ребенок	2	1
1427	века и	1	1
1428	с чисто	1	1
1429	так было	1	1
1430	больше в	1	1
1431	или в	2	1
1432	далее он	1	1
1433	же значение	1	1
1434	у всех	2	1
1435	теорию их	1	1
1436	искусства если	3	1
1437	когда оно	2	1
1438	к чему	2	1
1439	без остатка	3	1
1440	остается и	1	1
1441	перед необходимостью	1	1
1442	что его	5	1
1443	которого она	1	1
1444	сновидения но	1	1
1445	который как	2	1
1446	развитием в	1	1
1447	во внимание	4	1
1448	на нее	1	1
1449	это мы	2	1
1450	он оказывается	1	1
1451	и эта	1	1
1452	с теми	2	1
1453	отношений к	1	1
1454	там и	1	1
1455	при одном	1	1
1456	чем состоит	1	1
1457	там мы	1	1
1458	исходят из	2	1
1459	профессор ермаков	2	1
1460	о смерти	1	1
1461	вот это	2	1
1462	вещей и	2	1
1463	или хотя	1	1
1464	возможны только	3	1
1465	что психоанализ	1	1
1466	этих авторов	1	1
1467	есть психология	2	1
1468	простой и	1	1
1469	как говорит	5	1
1470	с той	2	1
1471	и без	3	1
1472	исходящий из	1	1
1473	содержание этого	1	1
1474	совершенно точно	6	1
1475	он теперь	1	1
1476	же при	1	1
1477	но я	1	1
1478	обходиться без	1	1
1479	прибавить что	1	1
1480	степени организованности	1	1
1481	говорят о	1	1
1482	в сборнике	1	1
1483	в переводе	1	1
1484	от психики	1	1
1485	раньше всего	1	1
1486	не дают	1	1
1487	даже тогда	1	1
1488	идеологии это	1	1
1489	и которые	2	1
1490	обречены на	1	1
1491	при таком	5	1
1492	меньше всего	3	1
1493	мира и	1	1
1494	своего существования	1	1
1495	а эта	1	1
1496	перейти к	1	1
1497	последнее время	2	1
1498	можно только	1	1
1499	понимание и	1	1
1500	он никогда	1	1
1501	для культурного	1	1
1502	зрения не	1	1
1503	того и	3	1
1504	не на	2	1
1505	именно эту	1	1
1506	от обычного	1	1
1507	чтобы вообще	1	1
1508	отдельных течений	1	1
1509	станет совершенно	2	1
1510	зрения и	2	1
1511	научных теорий	1	1
1512	ошибка в	1	1
1513	служит для	1	1
1514	на наши	1	1
1515	в свете	3	1
1516	в двух	1	1
1517	теряет свой	1	1
1518	объективный анализ	1	1
1519	этих переживаний	1	1
1520	в психологическом	2	1
1521	моментов и	1	1
1522	в первые	1	1
1523	и влияние	1	1
1524	способов познания	1	1
1525	точек зрения	3	1
1526	и это	6	1
1527	совершенно аналогично	2	1
1528	в сторону	1	1
1529	в смысле	3	1
1530	в каждой	1	1
1531	в головах	1	1
1532	все наши	2	1
1533	полагает что	2	1
1534	того насколько	1	1
1535	более тонкой	1	1
1536	же существо	1	1
1537	особенно в	1	1
1538	как результат	2	1
1539	вопросе о	1	1
1540	всех народов	1	1
1541	и другого	4	1
1542	совершенно ясно	22	1
1543	доведены до	2	1
1544	только он	1	1
1545	чтобы понять	4	1
1546	разумеется что	1	1
1547	людей в	1	1
1548	для анализа	2	1
1549	жизнь и	3	1
1550	рефлексологии в	1	1
1551	же на	1	1
1552	мы указывали	1	1
1553	впечатление от	1	1
1554	деле этот	1	1
1555	рождается не	1	1
1556	в русской	1	1
1557	без всякой	1	1
1558	психологической и	1	1
1559	в каждом	5	1
1560	еще до	1	1
1561	этой психологической	1	1
1562	говорит он	3	1
1563	отношении совершенно	1	1
1564	точкой зрения	2	1
1565	психики так	1	1
1566	предположить что	1	1
1567	того или	2	1
1568	не имея	1	1
1569	имеет своей	2	1
1570	материалом для	1	1
1571	человек как	1	1
1572	если признать	1	1
1573	производят впечатление	1	1
1574	и других	4	1
1575	они стали	1	1
1576	а к	1	1
1577	у различных	1	1
1578	как ни	1	1
1579	такую же	1	1
1580	факторов как	1	1
1581	этого психического	1	1
1582	сна надо	1	1
1583	в неумении	1	1
1584	точности и	1	1
1585	действия в	1	1
1586	при чтении	2	1
1587	относящихся к	1	1
1588	данный момент	1	1
1589	зерном из	1	1
1590	которую мы	1	1
1591	образом оказывается	1	1
1592	мы воспринимаем	1	1
1593	связи с	2	1
1594	этого сделать	1	1
1595	показывает что	6	1
1596	через всю	1	1
1597	совершенно непонятным	4	1
1598	сексуального действия	1	1
1599	с новыми	2	1
1600	психологии является	2	1
1601	близко к	1	1
1602	но при	1	1
1603	так мы	1	1
1604	зрения в	1	1
1605	и чувства	1	1
1606	который мы	1	1
1607	как уже	1	1
1608	т д	10	1
1609	ту же	6	1
1610	теории а	1	1
1611	или не	2	1
1612	тому как	10	1
1613	всего показать	2	1
1614	к толкованию	1	1
1615	к новым	1	1
1616	оснований для	1	1
1617	самая психика	1	1
1618	есть так	1	1
1619	социальной и	3	1
1620	степени не	1	1
1621	этих трех	1	1
1622	одни и	3	1
1623	и всюду	1	1
1624	взглянуть на	1	1
1625	идей и	1	1
1626	эти утверждения	1	1
1627	на чем	1	1
1628	не будет	4	1
1629	его внешнюю	1	1
1630	не оставляет	1	1
1631	к такой	1	1
1632	и входит	1	1
1633	новых и	1	1
1634	к тем	1	1
1635	всей этой	2	1
1636	но она	1	1
1637	составные части	1	1
1638	и первую	1	1
1639	деле что	1	1
1640	их с	2	1
1641	что целью	1	1
1642	что эта	4	1
1643	одно и	1	1
1644	расчетом чтобы	2	1
1645	можно с	2	1
1646	как он	4	1
1647	и определяет	1	1
1648	в тех	2	1
1649	для человека	1	1
1650	из крупнейших	1	1
1651	легко убедиться	2	1
1652	можно было	4	1
1653	все согласны	1	1
1654	не видим	1	1
1655	процесс в	4	1
1656	оказывается что	5	1
1657	кто не	1	1
1658	есть лишь	1	1
1659	этого факта	2	1
1660	вот что	2	1
1661	отдельных лиц	5	1
1662	говоря о	2	1
1663	еще в	1	1
1664	три основных	1	1
1665	болезнь и	1	1
1666	и хотя	1	1
1667	даже не	1	1
1668	стороны и	3	1
1669	как мир	1	1
1670	индивидуальной психологии	4	1
1671	ни разу	1	1
1672	чтобы их	1	1
1673	теряет свое	1	1
1674	можно найти	1	1
1675	для других	1	1
1676	в нее	2	1
1677	существенное отличие	1	1
1678	реакции и	1	1
1679	которая с	1	1
1680	борьбе за	1	1
1681	узкого круга	1	1
1682	они-то и	1	1
1683	и т.д	1	1
1684	один член	1	1
1685	мысль о	1	1
1686	могла бы	1	1
1687	основе своей	2	1
1688	идеологии заключается	1	1
1689	и совершенно	7	1
1690	значение и	3	1
1691	в направлении	1	1
1692	о ней	4	1
1693	ни одной	1	1
1694	тем как	2	1
1695	теоретической и	1	1
1696	мы всегда	1	1
1697	все дело	3	1
1698	что если	7	1
1699	основанное на	1	1
1700	функций и	1	1
1701	конца и	1	1
1702	которой можно	1	1
1703	одного из	1	1
1704	своей задачей	2	1
1705	религиозные системы	1	1
1706	именно та	1	1
1707	достаточно указать	1	1
1708	культуры и	1	1
1709	в понимании	1	1
1710	и никогда	1	1
1711	происходящих в	1	1
1712	все больше	2	1
1713	для такого	2	1
1714	это психология	1	1
1715	не похожи	1	1
1716	сновидений и	1	1
1717	которые в	3	1
1718	этой сложной	1	1
1719	все содержание	1	1
1720	что изучение	1	1
1721	помогает нам	1	1
1722	когда они	2	1
1723	благодаря этому	1	1
1724	но прежде	1	1
1725	материала в	2	1
1726	сна и	2	1
1727	которое мы	2	1
1728	к чисто	1	1
1729	анализа и	1	1
1730	мысль в	1	1
1731	над другой	1	1
1732	выводам в	1	1
1733	останется от	1	1
1734	по аналогии	1	1
1735	для каждого	1	1
1736	слова в	5	1
1737	содержания и	3	1
1738	в первой	1	1
1739	это означает	2	1
1740	роль играет	1	1
1741	по этому	3	1
1742	мы будем	2	1
1743	и изжить	1	1
1744	же в	1	1
1745	бытия и	1	1
1746	различаем в	1	1
1747	впасть в	1	1
1748	этим как	1	1
1749	положения на	1	1
1750	положен в	1	1
1751	иной раз	1	1
1752	нужно отнести	1	1
1753	как будто	10	1
1754	этой же	1	1
1755	социальной среде	1	1
1756	на то	17	1
1757	человека или	1	1
1758	бы ни	2	1
1759	в данный	1	1
1760	области которые	1	1
1761	условии если	1	1
1762	определить как	1	1
1763	же это	1	1
1764	путей для	1	1
1765	здесь мы	1	1
1766	или чувство	1	1
1767	ли может	1	1
1768	или при	1	1
1769	его основного	1	1
1770	громадное количество	1	1
1771	мы различаем	4	1
1772	они утверждают	1	1
1773	и аффектов	1	1
1774	и методами	1	1
1775	или иного	1	1
1776	при исследовании	1	1
1777	сама с	1	1
1778	самый механизм	1	1
1779	себе как	1	1
1780	теперь как	1	1
1781	и охотно	2	1
1782	есть ли	2	1
1783	таким же	1	1
1784	переживания которые	1	1
1785	и чем	1	1
1786	оно начинает	1	1
1787	быть дано	2	1
1788	мы пытаемся	2	1
1789	означает что	2	1
1790	этому вопросу	1	1
1791	всякой теории	1	1
1792	фрейд полагает	1	1
1793	каждого из	3	1
1794	чувства или	1	1
1795	помощи и	1	1
1796	психоаналитического метода	2	1
1797	дело здесь	1	1
1798	за счет	1	1
1799	что на	4	1
1800	есть не	6	1
1801	всякой примеси	1	1
1802	искусства в	14	1
1803	иное как	2	1
1804	и самый	1	1
1805	эта теория	7	1
1806	себе а	4	1
1807	и сами	1	1
1808	психологии они	1	1
