N	2gram	Vygotskiy_	Formalny
1306	мы все	6	1
1307	как поэтическое	1	1
1308	стоящей перед	1	1
1309	не имеем	1	1
1310	каждое слово	1	1
1311	раз ту	2	1
1312	и когда	8	1
1313	а между	1	1
1314	и значение	4	1
1315	которая нашла	1	1
1316	так а	1	1
1317	литературе нет	1	1
1318	единое событие	1	1
1319	с в	1	1
1320	сюжета мы	1	1
1321	конечно никак	1	1
1322	могла не	1	1
1323	уже и	1	1
1324	не вполне	1	1
1325	то как	4	1
1326	можно ли	1	1
1327	не что	1	1
1328	от своей	1	1
1329	материала по	1	1
1330	как таковую	1	1
1331	и еще	2	1
1332	здесь несколько	2	1
1333	сам указывает	1	1
1334	поэтом и	1	1
1335	на те	2	1
1336	между материалом	1	1
1337	этого следует	2	1
1338	утверждал что	2	1
1339	же так	1	1
1340	поэтому все	1	1
1341	без всякого	1	1
1342	разрешения этой	1	1
1343	наряду с	4	1
1344	понимании форма	1	1
1345	с каким-то	2	1
1346	и вместо	3	1
1347	самой сущности	1	1
1348	понимали что	1	1
1349	существуют не	1	1
1350	резче и	1	1
1351	доказательств и	1	1
1352	то чем	1	1
1353	или если	2	1
1354	что все	10	1
1355	и вступает	1	1
1356	противоположного характера	1	1
1357	ее только	1	1
1358	можем сказать	2	1
1359	воли и	2	1
1360	смыслом который	1	1
1361	ее не	3	1
1362	элементы которые	1	1
1363	по поводу	1	1
1364	музыке и	1	1
1365	у этих	3	1
1366	трагедии и	4	1
1367	какой степени	1	1
1368	в отдельных	1	1
1369	значение каждого	2	1
1370	благодаря чему	2	1
1371	что действительность	1	1
1372	не мог	4	1
1373	как будто	13	1
1374	отступления ножки	1	1
1375	в связь	1	1
1376	одно это	1	1
1377	смысле как	1	1
1378	действительно в	1	1
1379	чтобы увидеть	5	1
1380	на поэтическую	2	1
1381	создается впечатление	2	1
1382	того о	1	1
1383	они понимали	1	1
1384	морали в	3	1
1385	этом плане	1	1
1386	не замечают	1	1
1387	ближе к	1	1
1388	представить себе	2	1
1389	ведь вся	1	1
1390	ритм мелодика	1	1
1391	него как	1	1
1392	и физиология	1	1
1393	и мы	19	1
1394	прием в	1	1
1395	существу и	1	1
1396	она и	2	1
1397	сюжет в	1	1
1398	в восприятии	1	1
1399	как нам	1	1
1400	от нормального	1	1
1401	этом все	1	1
1402	здесь нет	1	1
1403	а затем	1	1
1404	это будет	3	1
1405	такого рода	1	1
1406	она в	4	1
1407	обратить внимание	1	1
1408	обнаруживается в	1	1
1409	что сама	1	1
1410	происходит это	1	1
1411	конца в	1	1
1412	смысле то	1	1
1413	его основная	1	1
1414	есть его	1	1
1415	объясняется тем	1	1
1416	слов в	2	1
1417	и чрезвычайно	1	1
1418	его произведения	1	1
1419	нелепо а	1	1
1420	трудно не	1	1
1421	осталась для	1	1
1422	и противоположное	1	1
1423	чтобы этот	1	1
1424	каждом шагу	1	1
1425	по мнению	2	1
1426	же неверно	1	1
1427	может оказаться	1	1
1428	для объяснения	1	1
1429	читателем и	1	1
1430	характера и	3	1
1431	согласии с	2	1
1432	внутреннее противоречие	2	1
1433	развертывание в	1	1
1434	происхождению своему	1	1
1435	у него	6	1
1436	так не	1	1
1437	бессмысленной и	1	1
1438	искусство совершенно	1	1
1439	словом в	1	1
1440	для иллюстрации	2	1
1441	они представляют	1	1
1442	пути и	1	1
1443	необходимо от	1	1
1444	ее развития	1	1
1445	шкловский стерн	1	1
1446	что под	4	1
1447	и сводится	1	1
1448	и исследования	2	1
1449	которое в	1	1
1450	на себя	1	1
1451	образом мы	4	1
1452	на одну	2	1
1453	конечно нельзя	2	1
1454	он непосредственно	1	1
1455	его развертывание	1	1
1456	это даже	1	1
1457	точном смысле	3	1
1458	дано в	4	1
1459	теории и	1	1
1460	этого можно	1	1
1461	вопрос почему	1	1
1462	становится совершенно	1	1
1463	и связи	1	1
1464	для поэзии	1	1
1465	этом последнем	1	1
1466	находящийся в	1	1
1467	предмета исследования	1	1
1468	их он	1	1
1469	эти три	2	1
1470	не вытекает	1	1
1471	себя как	3	1
1472	прямой и	1	1
1473	если эти	1	1
1474	они как	2	1
1475	образом для	1	1
1476	ныне так	1	1
1477	того и	1	1
1478	что этой	1	1
1479	не даны	1	1
1480	бы герой	1	1
1481	искусства а	1	1
1482	о которых	10	1
1483	себе и	1	1
1484	был не	2	1
1485	рассказа не	1	1
1486	в головах	1	1
1487	эмоциональное отношение	2	1
1488	и у	1	1
1489	что их	1	1
1490	не иначе	2	1
1491	нельзя не	2	1
1492	человека а	1	1
1493	он склонен	1	1
1494	в рассуждениях	2	1
1495	в русской	4	1
1496	борьба двух	1	1
1497	совершенно другой	4	1
1498	противоречие то	2	1
1499	к новой	1	1
1500	и мораль	1	1
1501	они действительно	1	1
1502	о себе	1	1
1503	к речи	1	1
1504	она или	1	1
1505	это какая-то	1	1
1506	в пьесе	1	1
1507	никакой другой	1	1
1508	что даже	2	1
1509	говоря в	1	1
1510	такой связи	1	1
1511	играет роль	1	1
1512	этого сделать	1	1
1513	этой своей	1	1
1514	стиля в	1	1
1515	мы говорили	3	1
1516	если не	1	1
1517	могут их	1	1
1518	нашего сознания	1	1
1519	определенным образом	1	1
1520	нет но	1	1
1521	приемов которые	1	1
1522	функциональное значение	1	1
1523	не принадлежит	1	1
1524	материал этот	1	1
1525	на самый	1	1
1526	они получают	1	1
1527	существу вовсе	1	1
1528	все дано	1	1
1529	здесь на	1	1
1530	мы обнаруживаем	2	1
1531	можно сделать	1	1
1532	всей этой	3	1
1533	ни один	1	1
1534	реакции на	2	1
1535	за ними	1	1
1536	это совсем	1	1
1537	с каждой	2	1
1538	к литературному	1	1
1539	чем больше	1	1
1540	уже указывали	1	1
1541	других людей	1	1
1542	из двух	4	1
1543	помощью которого	1	1
1544	ни одно	2	1
1545	его жизнь	1	1
1546	для мысли	1	1
1547	и затем	3	1
1548	поэтический жанр	2	1
1549	в историческом	1	1
1550	цель если	1	1
1551	занимает место	1	1
1552	говорили что	1	1
1553	с ней	1	1
1554	всего на	1	1
1555	становится как	1	1
1556	которая действительно	1	1
1557	другому в	1	1
1558	для потебни	1	1
1559	явлением и	1	1
1560	превратилась в	3	1
1561	чего-то само	1	1
1562	истории не	1	1
1563	и глубоко	1	1
1564	чем она	1	1
1565	и событий	1	1
1566	материал обычно	1	1
1567	конца и	1	1
1568	этой истории	2	1
1569	не один	2	1
1570	на который	2	1
1571	и никогда	2	1
1572	и какая	2	1
1573	бы его	2	1
1574	и каждый	2	1
1575	заставляя их	1	1
1576	но наоборот	1	1
1577	о его	2	1
1578	обратимся к	3	1
1579	совершенно чужда	1	1
1580	было дано	1	1
1581	художественные произведения	1	1
1582	которое мы	4	1
1583	элементов поэтому	1	1
1584	внимания и	1	1
1585	что только	3	1
1586	был в	1	1
1587	у разных	1	1
1588	мы будем	4	1
1589	не исчерпывает	1	1
1590	теми же	1	1
1591	утверждением и	1	1
1592	другой не	1	1
1593	с единичным	1	1
1594	этот элемент	1	1
1595	и языка	1	1
1596	чаще всего	1	1
1597	из-за этого	1	1
1598	в данный	1	1
1599	его к	2	1
1600	деле всякая	1	1
1601	и лессинга	2	1
1602	анализа по	1	1
1603	развитие и	1	1
1604	это совершенно	2	1
1605	плане и	2	1
1606	которые лежат	1	1
1607	них уже	1	1
1608	можно с	1	1
1609	как прежде	1	1
1610	гораздо более	2	1
1611	иначе не	1	1
1612	в одну	2	1
1613	одного и	2	1
1614	еще одно	1	1
1615	заключался в	1	1
1616	это внутреннее	1	1
1617	этим материалом	1	1
1618	было на	1	1
1619	мире и	1	1
1620	она дает	1	1
1621	все основные	1	1
1622	утверждать что	2	1
1623	на деле	4	1
1624	всего того	3	1
1625	и будет	1	1
1626	положения и	1	1
1627	соединено с	2	1
1628	за ним	1	1
1629	что касается	2	1
1630	фабулы и	4	1
1631	под материалом	1	1
1632	же самая	4	1
1633	двух направлений	1	1
1634	протекать в	1	1
1635	остроты но	1	1
1636	лежащий в	2	1
1637	и стиль	1	1
1638	этих случаев	2	1
1639	полностью в	1	1
1640	рассказа и	12	1
1641	такой степени	3	1
1642	самому своему	1	1
1643	который дал	1	1
1644	непонятно почему	1	1
1645	дан в	1	1
1646	исключительно с	1	1
1647	целого ряда	1	1
1648	два основных	1	1
1649	в большом	1	1
1650	здесь он	1	1
1651	мы замечаем	1	1
1652	композиционной это	1	1
1653	из которых	6	1
1654	переходит от	1	1
1655	образом совершенно	1	1
1656	в область	1	1
1657	этих же	1	1
1658	разного рода	1	1
1659	и поэтическая	1	1
1660	же собственный	1	1
1661	то с	1	1
1662	бы при	1	1
1663	вот два	1	1
1664	том и	3	1
1665	под этим	2	1
1666	иначе если	1	1
1667	и силы	1	1
1668	в гораздо	1	1
1669	полном согласии	1	1
1670	и самая	2	1
1671	простоты и	1	1
1672	один вопрос	1	1
1673	он вводит	1	1
1674	направлено не	1	1
1675	которых и	1	1
1676	совершенно разные	1	1
1677	нашла свое	1	1
1678	простым и	1	1
1679	при построении	2	1
1680	эти эпизоды	1	1
1681	что у	7	1
1682	поэзии то	1	1
1683	о самом	2	1
1684	лишь изредка	1	1
1685	оно есть	2	1
1686	поэтической формы	1	1
1687	он будет	2	1
1688	он своим	1	1
1689	лишние элементы	1	1
1690	то время	4	1
1691	же слово	1	1
1692	к разработке	1	1
1693	никакого права	1	1
1694	виде как	1	1
1695	из тех	1	1
1696	предметы и	1	1
1697	к таким	1	1
1698	как момент	1	1
1699	мы постараемся	1	1
1700	внутренние противоречия	1	1
1701	одного слова	1	1
1702	с такими	2	1
1703	что такой	2	1
1704	тон всему	1	1
1705	лежащие в	1	1
1706	к прозе	1	1
1707	словесного искусства	2	1
1708	насколько это	1	1
1709	взятые сами	1	1
1710	его основе	4	1
1711	обойтись вовсе	1	1
1712	дело так	3	1
1713	поэзии и	3	1
1714	будет правильно	1	1
1715	который не	7	1
1716	своего предмета	1	1
1717	о котором	5	1
1718	собою в	1	1
1719	если можно	1	1
1720	по самому	3	1
1721	сравнению с	1	1
1722	важное значение	1	1
1723	вовсе без	1	1
1724	в итоге	1	1
1725	из которого	1	1
1726	знает что	1	1
1727	на каждом	1	1
1728	язык то	1	1
1729	дальше и	1	1
1730	к которой	1	1
1731	каждая новая	1	1
1732	что из	1	1
1733	показать как	1	1
1734	бы нас	1	1
1735	действительности этот	1	1
1736	слова для	1	1
1737	ведь оно	1	1
1738	который он	1	1
1739	нет ничего	1	1
1740	приводят и	1	1
1741	в стихе	1	1
1742	этому поводу	1	1
1743	рассказ ведется	1	1
1744	что теперь	1	1
1745	в прозе	1	1
1746	предлагает иллюстрировать	1	1
1747	мы обычно	1	1
1748	берутся из	1	1
1749	деле здесь	2	1
1750	гораздо большей	1	1
1751	его развиваться	1	1
1752	бы с	1	1
1753	творческий акт	2	1
1754	а люди	1	1
1755	зрения композиционной	1	1
1756	что никаких	1	1
1757	когда вся	2	1
1758	взятое в	1	1
1759	видим что	8	1
1760	не имеют	4	1
1761	быть совершенно	1	1
1762	той роли	1	1
1763	тем эта	1	1
1764	и заставляет	3	1
1765	на той	2	1
1766	творчество и	1	1
1767	формой как	1	1
1768	что самое	2	1
1769	событий или	1	1
1770	таком виде	2	1
1771	по сравнению	1	1
1772	это все	2	1
1773	и поэтому	3	1
1774	быть не	2	1
1775	вызывает в	1	1
1776	с а	1	1
1777	поэтическим произведением	1	1
1778	этом рассказе	3	1
1779	но под	1	1
1780	а через	1	1
1781	тех пор	2	1
1782	этот случай	2	1
1783	как шкловский	1	1
1784	остается только	1	1
1785	с которой	1	1
1786	те случаи	2	1
1787	иллюстрировать в	1	1
1788	и больше	2	1
1789	те или	1	1
1790	не понимает	1	1
1791	для меня	1	1
1792	искусства что	1	1
1793	уже говорили	4	1
1794	она начинает	1	1
1795	приводит в	1	1
1796	смысл который	1	1
1797	он хочет	3	1
1798	прежде и	1	1
1799	понимают под	1	1
1800	которую он	2	1
1801	вопроса и	1	1
1802	имеет никакого	3	1
1803	к делу	1	1
1804	вслед за	4	1
1805	что существуют	1	1
1806	так легко	1	1
1807	тот факт	3	1
1808	и превратить	1	1
1809	и наоборот	1	1
1810	законам и	1	1
1811	эмоциональная окраска	2	1
1812	он весь	2	1
1813	как будет	1	1
1814	это же	2	1
1815	автора в	2	1
1816	событие которое	1	1
1817	и основной	1	1
1818	к третьему	1	1
1819	и там	2	1
1820	совпадают и	1	1
1821	и делается	1	1
1822	и сюжета	2	1
1823	и под	1	1
1824	событий в	3	1
1825	она может	4	1
1826	степени уже	1	1
1827	мог бы	1	1
1828	новые и	1	1
1829	значение имеет	2	1
1830	самой природе	1	1
1831	бы свою	1	1
1832	из первых	1	1
1833	одного за	1	1
1834	нас важно	1	1
1835	тем общим	1	1
1836	ли можно	1	1
1837	бы сказать	4	1
1838	гораздо больше	1	1
1839	сходства с	1	1
1840	природы его	1	1
1841	еще дальше	1	1
1842	деле в	1	1
1843	отдельных эпизодов	1	1
1844	не имел	1	1
1845	сюжета если	2	1
1846	романа или	1	1
1847	понять что	1	1
1848	по происхождению	1	1
1849	конкретность и	1	1
1850	если взять	3	1
1851	взяться за	1	1
1852	при этой	2	1
1853	их действовать	1	1
1854	деле он	2	1
1855	сторону от	2	1
1856	то внутреннее	1	1
1857	отчетливости и	1	1
1858	моментов в	1	1
1859	мы возьмем	1	1
1860	этим еще	1	1
1861	она конечно	1	1
1862	обратиться к	4	1
1863	уже с	2	1
1864	которого он	1	1
1865	как нельзя	3	1
1866	дает нам	1	1
1867	образом разделение	1	1
1868	этот термин	1	1
1869	как простая	1	1
1870	только одно	3	1
1871	степени в	2	1
1872	композиции как	2	1
1873	тех двух	4	1
1874	может не	1	1
1875	благодаря этому	2	1
1876	уверенностью что	1	1
1877	она так	1	1
1878	сделать и	1	1
1879	и критические	1	1
1880	того как	4	1
1881	этого совершенно	1	1
1882	выбор слов	1	1
1883	как наиболее	1	1
1884	предположение что	1	1
1885	совершенно иначе	2	1
1886	еще и	2	1
1887	когда мир	1	1
1888	которых он	1	1
1889	игра с	1	1
1890	же мере	2	1
1891	мире в	2	1
1892	задачи стоящей	1	1
1893	что так	2	1
1894	поэзии о	2	1
1895	между общим	1	1
1896	что с	4	1
1897	тут не	1	1
1898	к действительным	1	1
1899	и тут	2	1
1900	мы совершенно	2	1
1901	не заметить	1	1
1902	и всегда	2	1
1903	в полном	4	1
1904	и новое	1	1
1905	является тем	1	1
1906	романе главным	1	1
1907	которое лежит	1	1
1908	им с	1	1
1909	слова а	2	1
1910	отношение которое	1	1
1911	нельзя согласиться	1	1
1912	в движение	1	1
1913	вовсе нет	2	1
1914	ее место	1	1
1915	она никогда	1	1
1916	за которой	2	1
1917	читателя в	1	1
1918	же именно	1	1
1919	борьбу с	4	1
1920	истории искусства	1	1
1921	эта попытка	1	1
1922	же цели	1	1
1923	больше чем	5	1
1924	цели к	2	1
1925	себе что	2	1
1926	у всех	4	1
1927	в свои	1	1
1928	слова которые	1	1
1929	и глубокой	1	1
1930	а также	1	1
1931	за этим	3	1
1932	вся суть	1	1
1933	и где	2	1
1934	о характере	1	1
1935	искусства эта	1	1
1936	в другую	1	1
1937	быть ее	1	1
1938	это еще	1	1
1939	сцен и	1	1
1940	одного а	1	1
1941	это возможно	1	1
1942	что сами	1	1
1943	она совершенно	1	1
1944	самый материал	1	1
1945	когда все	1	1
1946	тот материал	1	1
1947	он один	1	1
1948	мы нигде	1	1
1949	совершенно в	3	1
1950	мы скорее	1	1
1951	можно считать	1	1
1952	своему существу	1	1
1953	в стороне	1	1
1954	положение в	1	1
1955	случае не	1	1
1956	органической связи	1	1
1957	при том	2	1
1958	которая могла	2	1
1959	с той	8	1
1960	нас к	1	1
1961	что поэтическая	1	1
1962	так часто	1	1
1963	есть в	3	1
1964	но по	2	1
1965	самое существо	1	1
1966	становится понятным	1	1
1967	его языка	1	1
1968	в использовании	1	1
1969	препятствиях которые	1	1
1970	один остроумный	1	1
1971	так поступает	1	1
1972	это происходит	1	1
1973	по своему	6	1
1974	без этого	1	1
1975	план как	1	1
1976	за другим	1	1
1977	с литературной	1	1
1978	своего пути	1	1
1979	есть уже	1	1
1980	впечатления от	1	1
1981	бы мы	1	1
1982	не подлежат	1	1
1983	то естественно	1	1
1984	на возможность	2	1
1985	которую дает	1	1
1986	можно согласиться	1	1
1987	для которого	1	1
1988	которые с	2	1
1989	об этом	4	1
1990	дело и	3	1
1991	его же	1	1
1992	ему как	1	1
1993	это так	1	1
1994	и вообще	1	1
1995	как результат	1	1
1996	не все	1	1
1997	ряда в	1	1
1998	совершенно ясно	19	1
1999	этих приемов	1	1
2000	мы попытаемся	2	1
2001	он указывает	1	1
2002	было совершенно	3	1
2003	и хочет	1	1
2004	это конечно	3	1
2005	что от	1	1
2006	за то	1	1
2007	указывали на	1	1
2008	как ни	1	1
2009	выводу приходит	1	1
2010	до тех	2	1
2011	мы получим	4	1
2012	назвать и	1	1
2013	и всеми	1	1
2014	действия она	1	1
2015	как же	2	1
2016	же к	1	1
2017	заставляют нас	1	1
2018	которую мы	5	1
2019	общее правило	1	1
2020	достаточно назвать	1	1
2021	до бесконечности	1	1
2022	случае если	4	1
2023	не уничтожается	1	1
2024	и ко	1	1
2025	роли и	1	1
2026	в самых	1	1
2027	с какой-то	1	1
2028	и оценка	1	1
2029	другими словами	1	1
2030	так называемой	4	1
2031	делается для	1	1
2032	однако уже	3	1
2033	надо было	3	1
2034	также и	1	1
2035	предмета он	1	1
2036	в течение	5	1
2037	но столь	1	1
2038	здесь совершенно	4	1
2039	значение имеют	1	1
2040	степени не	2	1
2041	в отвлеченном	2	1
2042	довольно часто	1	1
2043	мы узнаем	3	1
2044	же самым	2	1
2045	чтобы перейти	1	1
2046	просто не	1	1
2047	лежащую в	1	1
2048	чтобы объяснить	1	1
2049	здесь это	1	1
2050	связана с	1	1
2051	как таковые	1	1
2052	мы везде	5	1
2053	к тем	3	1
2054	и композиция	1	1
2055	вопреки всякой	1	1
2056	звуков в	1	1
2057	есть и	1	1
2058	совершенно невозможно	1	1
2059	искусством и	1	1
2060	целого в	1	1
2061	в трех	1	1
2062	в начале	1	1
2063	говоря о	1	1
2064	в нашей	2	1
2065	факт что	3	1
2066	противоречия в	1	1
2067	начала что	1	1
2068	своей основе	1	1
2069	рассказа как	4	1
2070	можно найти	2	1
2071	эти авторы	1	1
2072	которых она	2	1
2073	говорили уже	1	1
2074	всему тому	2	1
2075	у нее	2	1
2076	утрачивают свою	1	1
2077	жанрам и	1	1
2078	и часто	2	1
2079	собственно говоря	1	1
2080	развивается в	2	1
2081	и всех	1	1
2082	элементы и	1	1
2083	не уничтожает	1	1
2084	это сам	1	1
2085	идет речь	1	1
2086	полагал что	3	1
2087	чем сложнее	1	1
2088	бы по	2	1
2089	была уже	1	1
2090	свою роль	1	1
2091	могло быть	1	1
2092	с так	1	1
2093	в технических	1	1
2094	характер тех	1	1
2095	следует только	1	1
2096	с окончанием	1	1
2097	рядом других	1	1
2098	стиле и	2	1
2099	мы наталкиваемся	1	1
2100	рассказа в	4	1
2101	ведется от	1	1
2102	которые в	1	1
2103	развертывание сюжета	1	1
2104	является именно	1	1
2105	ее совершенно	1	1
2106	может показаться	1	1
2107	действительно не	3	1
2108	понимали не	1	1
2109	мы указали	1	1
2110	них с	1	1
2111	ясно с	1	1
2112	может он	1	1
2113	положен в	1	1
2114	все еще	1	1
2115	правом может	1	1
2116	они совершают	1	1
2117	все другие	2	1
2118	вот этот	1	1
2119	и новые	1	1
2120	общественной и	1	1
2121	он пытался	1	1
2122	эти два	4	1
2123	прибавим еще	1	1
2124	и долго	1	1
2125	что иное	1	1
2126	из приемов	2	1
2127	с задачами	1	1
2128	других случаях	1	1
2129	самую природу	1	1
2130	в каком-то	1	1
2131	и оно	1	1
2132	счет ее	1	1
2133	быть дано	1	1
2134	этому вопросу	1	1
2135	поэты как	1	1
2136	им не	1	1
2137	другое направление	1	1
2138	нас это	1	1
2139	иное как	1	1
2140	к каким	2	1
