N	2gram	Propp_Isto	RusskieA
1293	в верхнем	1	1
1294	такое предположение	2	1
1295	верно что	1	1
1296	сказках герой	1	1
1297	были запрещены	1	1
1298	форму по	1	1
1299	и руки	1	1
1300	до самой	1	1
1301	д с	1	1
1302	для его	1	1
1303	для д	1	1
1304	которой и	1	1
1305	и цель	1	1
1306	имели власть	1	1
1307	ему в	2	1
1308	русском фольклоре	2	1
1309	был уже	1	1
1310	я тебе	6	1
1311	несомненно более	1	1
1312	очень часто	4	1
1313	избу к	1	1
1314	в специальной	1	1
1315	все остальные	1	1
1316	там он	1	1
1317	близко к	1	1
1318	эти слова	1	1
1319	фигуру с	1	1
1320	смерть от	1	1
1321	в сад	1	1
1322	с вином	1	1
1323	иного характера	1	1
1324	чтобы установить	2	1
1325	уже к	1	1
1326	же когда	1	1
1327	с живыми	1	1
1328	следующие черты	2	1
1329	эту связь	2	1
1330	это по	1	1
1331	и хотят	1	1
1332	не будет	1	1
1333	здесь на	3	1
1334	мать она	1	1
1335	на нем	4	1
1336	ином царстве	2	1
1337	есть случаи	3	1
1338	если же	2	1
1339	должны быть	1	1
1340	и та	1	1
1341	не могла	3	1
1342	очень близки	1	1
1343	почти всегда	2	1
1344	по соседним	1	1
1345	что некоторые	3	1
1346	а третий	1	1
1347	будто совершенно	1	1
1348	и хотя	1	1
1349	гроб с	1	1
1350	по своей	1	1
1351	к обычаю	1	1
1352	в нее	2	1
1353	что бы	1	1
1354	он оставался	1	1
1355	как один	1	1
1356	объяснение почему	1	1
1357	в которое	1	1
1358	вопрос можно	1	1
1359	сперва в	1	1
1360	угощение которое	1	1
1361	место куда	1	1
1362	не раз	2	1
1363	могла бы	1	1
1364	и пахоты	1	1
1365	и несколько	1	1
1366	как способ	1	1
1367	дней не	1	1
1368	могилу и	1	1
1369	он в	3	1
1370	леса таким	1	1
1371	также как	1	1
1372	на который	1	1
1373	однако в	1	1
1374	оно имеет	1	1
1375	здесь хозяин	1	1
1376	найти в	1	1
1377	и каждый	1	1
1378	серебро и	1	1
1379	человеческом облике	1	1
1380	о его	2	1
1381	приводят к	2	1
1382	говорит вот	1	1
1383	она живет	2	1
1384	иногда это	1	1
1385	с умершим	2	1
1386	и почему	1	1
1387	этнографические материалы	1	1
1388	это для	1	1
1389	и есть	3	1
1390	стоят три	1	1
1391	в баню	1	1
1392	основной формой	1	1
1393	же кругу	1	1
1394	относящиеся сюда	1	1
1395	воды или	1	1
1396	всю жизнь	2	1
1397	с того	5	1
1398	основываясь на	1	1
1399	представление об	1	1
1400	и могилы	1	1
1401	заключению что	1	1
1402	которые были	1	1
1403	и обряд	1	1
1404	часто эти	1	1
1405	и живут	1	1
1406	легче всего	1	1
1407	имеет свою	3	1
1408	каждого из	1	1
1409	еще одно	1	1
1410	которого она	1	1
1411	какой же	1	1
1412	пришел к	2	1
1413	следовательно не	1	1
1414	тем способностям	1	1
1415	можно только	3	1
1416	поисках своей	1	1
1417	материалов достаточно	1	1
1418	и бессмертие	1	1
1419	трудно сказать	1	1
1420	чего они	1	1
1421	с полной	1	1
1422	можно проследить	3	1
1423	бывает и	1	1
1424	в разгар	1	1
1425	образом и	2	1
1426	от до	1	1
1427	которых лежит	1	1
1428	он уже	2	1
1429	в городе	1	1
1430	сообщают что	1	1
1431	непосредственно не	1	1
1432	встречается у	1	1
1433	имеют целью	1	1
1434	же известно	1	1
1435	i это	1	1
1436	переходит в	4	1
1437	и луга	1	1
1438	объясняется не	1	1
1439	видел и	1	1
1440	на дороге	3	1
1441	представлял собой	3	1
1442	античности и	1	1
1443	превратились в	1	1
1444	должна быть	2	1
1445	которых мы	1	1
1446	был бы	1	1
1447	который его	1	1
1448	эти случаи	5	1
1449	говорит а	1	1
1450	образа и	1	1
1451	дверь и	1	1
1452	и дает	1	1
1453	и получают	1	1
1454	впрочем в	1	1
1455	говорит и	2	1
1456	животным в	1	1
1457	человек с	1	1
1458	живут не	1	1
1459	маскировались животными	1	1
1460	никак не	1	1
1461	он на	2	1
1462	двор ни	1	1
1463	формы мышления	1	1
1464	на лице	1	1
1465	ходить на	2	1
1466	совсем так	2	1
1467	два явления	1	1
1468	в работах	1	1
1469	происходит с	1	1
1470	как воплощение	1	1
1471	рождение ребенка	3	1
1472	ни в	2	1
1473	в огне	2	1
1474	что после	2	1
1475	на заре	1	1
1476	случаи показывают	3	1
1477	и вновь	2	1
1478	за это	2	1
1479	власти и	1	1
1480	умершего в	1	1
1481	дом и	4	1
1482	со всеми	1	1
1483	как вы	1	1
1484	изучение и	1	1
1485	на полу	2	1
1486	если не	2	1
1487	рассмотреть некоторые	1	1
1488	себя неузнаваемым	1	1
1489	дает их	1	1
1490	от своего	3	1
1491	в огонь	4	1
1492	материал материал	1	1
1493	один вид	1	1
1494	ты меня	4	1
1495	мы остановимся	1	1
1496	как при	1	1
1497	женится на	6	1
1498	или предметы	1	1
1499	мужчина не	1	1
1500	превращаются в	2	1
1501	на месте	2	1
1502	или наоборот	2	1
1503	они связаны	1	1
1504	в царстве	1	1
1505	материалов можно	1	1
1506	хранится в	1	1
1507	к которым	3	1
1508	чего совершенно	1	1
1509	возвращение к	1	1
1510	как о	1	1
1511	и такая	1	1
1512	и мертвец	1	1
1513	девицы и	1	1
1514	может стать	1	1
1515	по очень	1	1
1516	как над	1	1
1517	каким-то образом	1	1
1518	в современной	2	1
1519	состоит из	1	1
1520	по разным	1	1
1521	много но	1	1
1522	оказалось что	2	1
1523	наблюдать что	1	1
1524	правда не	1	1
1525	на коне	8	1
1526	будет предположить	1	1
1527	здесь еще	1	1
1528	на охоту	5	1
1529	есть на	1	1
1530	мужей и	1	1
1531	можно найти	8	1
1532	в иное	5	1
1533	что умершие	1	1
1534	зависимости от	1	1
1535	природу его	1	1
1536	они говорят	1	1
1537	из которого	3	1
1538	со стороны	3	1
1539	знает что	1	1
1540	всей своей	1	1
1541	них же	1	1
1542	то здесь	1	1
1543	народы у	1	1
1544	не входит	1	1
1545	из сказки	1	1
1546	ниже что	1	1
1547	дров и	1	1
1548	такое положение	1	1
1549	человека и	1	1
1550	культа предков	2	1
1551	наука в	1	1
1552	после рассмотрения	2	1
1553	быть прослежены	1	1
1554	угощение и	1	1
1555	велит зарезать	1	1
1556	пристальное изучение	1	1
1557	религии но	1	1
1558	и держать	1	1
1559	сливается с	1	1
1560	что мы	5	1
1561	в греческой	1	1
1562	они показывают	3	1
1563	пляски и	1	1
1564	видим что	7	1
1565	в очень	2	1
1566	тех же	2	1
1567	в глубоком	1	1
1568	и встречается	1	1
1569	это продолжается	1	1
1570	чем говорилось	1	1
1571	в роли	1	1
1572	совпадает с	1	1
1573	на той	1	1
1574	и между	1	1
1575	как мне	3	1
1576	но здесь	2	1
1577	вершины с	1	1
1578	на том	3	1
1579	и поставил	1	1
1580	в город	1	1
1581	это все	1	1
1582	это только	2	1
1583	можно усмотреть	2	1
1584	умерших предков	1	1
1585	по три	1	1
1586	живых в	2	1
1587	самых разнообразных	2	1
1588	получают от	1	1
1589	другой вопрос	1	1
1590	идти на	1	1
1591	где ты	2	1
1592	в особую	2	1
1593	этому обряду	1	1
1594	материал не	1	1
1595	в поисках	2	1
1596	ночи и	1	1
1597	и об	1	1
1598	говорят что	2	1
1599	иной мир	1	1
1600	от других	1	1
1601	большей частью	1	1
1602	возвращается домой	3	1
1603	жертвенного животного	1	1
1604	и целый	1	1
1605	если здесь	1	1
1606	в совершенно	1	1
1607	и находит	1	1
1608	врывается в	1	1
1609	сообщает на	1	1
1610	специальной работе	1	1
1611	при помощи	11	1
1612	знаем что	9	1
1613	себя от	1	1
1614	в каком	1	1
1615	еще один	1	1
1616	а во	1	1
1617	в силе	1	1
1618	дополняет картину	1	1
1619	силу но	1	1
1620	затем уже	2	1
1621	он дает	1	1
1622	дворец и	1	1
1623	изучение этого	2	1
1624	на более	1	1
1625	их нельзя	1	1
1626	может послужить	1	1
1627	их значение	1	1
1628	в описании	1	1
1629	в точности	4	1
1630	детей на	1	1
1631	без всякого	1	1
1632	в архангельской	1	1
1633	хозяев и	1	1
1634	этого нет	1	1
1635	указывают на	2	1
1636	изучение этих	1	1
1637	в тексте	1	1
1638	таких случаев	1	1
1639	перед тем	1	1
1640	принадлежит к	4	1
1641	также очень	1	1
1642	в дому	1	1
1643	лошадь была	1	1
1644	их с	2	1
1645	одной из	1	1
1646	что я	2	1
1647	после совершения	1	1
1648	нас важно	1	1
1649	только при	1	1
1650	думая что	1	1
1651	этом так	1	1
1652	в особое	1	1
1653	что указывает	1	1
1654	в немецкой	3	1
1655	на губах	1	1
1656	содержанию и	1	1
1657	такими какими	1	1
1658	здесь и	2	1
1659	характер этих	2	1
1660	этого же	1	1
1661	огонь в	2	1
1662	или другое	1	1
1663	последовательность событий	1	1
1664	дает в	1	1
1665	каждый вечер	1	1
1666	же он	3	1
1667	в год	1	1
1668	мы еще	3	1
1669	на теле	1	1
1670	плясать в	1	1
1671	единственный случай	1	1
1672	ниже когда	1	1
1673	в животном	2	1
1674	места на	1	1
1675	с каким	1	1
1676	случае их	1	1
1677	смерти как	1	1
1678	очень древний	1	1
1679	как раз	1	1
1680	животных с	2	1
1681	уже с	3	1
1682	часть из	1	1
1683	связан с	5	1
1684	поле или	1	1
1685	то они	1	1
1686	из дома	3	1
1687	ничем не	2	1
1688	мог быть	1	1
1689	многих других	2	1
1690	огня в	1	1
1691	старых на	1	1
1692	и было	2	1
1693	есть непременная	1	1
1694	это был	1	1
1695	сам он	2	1
1696	зависит от	1	1
1697	происходило и	1	1
1698	случае говорится	1	1
1699	рождались дети	1	1
1700	из особенностей	1	1
1701	он и	4	1
1702	что так	2	1
1703	следы его	1	1
1704	о нем	2	1
1705	тынинке по	1	1
1706	видеть в	3	1
1707	на одной	4	1
1708	отогнать от	1	1
1709	из форм	1	1
1710	души людей	1	1
1711	у многих	2	1
1712	лесов и	1	1
1713	смысле этого	3	1
1714	как нечто	3	1
1715	таком случае	1	1
1716	не связано	1	1
1717	другой признак	1	1
1718	но с	1	1
1719	изображение двух	1	1
1720	как эти	1	1
1721	объясняется так	1	1
1722	с наступлением	1	1
1723	вот тебе	3	1
1724	в свои	1	1
1725	как этот	1	1
1726	в вятской	7	1
1727	они слишком	1	1
1728	на несколько	1	1
1729	ставит себе	1	1
1730	указывает и	1	1
1731	и где	1	1
1732	этом убеждает	1	1
1733	холостой молодежи	1	1
1734	некоторых случаях	6	1
1735	и эта	1	1
1736	их силу	1	1
1737	чтобы найти	1	1
1738	никаких следов	1	1
1739	с культом	1	1
1740	то это	5	1
1741	вообще не	2	1
1742	понимать как	1	1
1743	более что	1	1
1744	кто в	1	1
1745	вообще часто	1	1
1746	можно отнести	1	1
1747	подводя итоги	1	1
1748	в якутском	2	1
1749	подобное же	1	1
1750	совершенно точно	1	1
1751	долгое время	2	1
1752	как она	2	1
1753	еще прибавить	1	1
1754	е не	1	1
1755	но по	4	1
1756	говорят о	2	1
1757	своем исследовании	1	1
1758	является не	1	1
1759	и мать	1	1
1760	имеется в	3	1
1761	другом месте	1	1
1762	в верованиях	2	1
1763	при таком	1	1
1764	однако это	4	1
1765	надо умилостивить	1	1
1766	это происходит	2	1
1767	проследили в	1	1
1768	и клали	1	1
1769	на голове	1	1
1770	и могут	1	1
1771	этого вопроса	1	1
1772	в такой	1	1
1773	из дому	4	1
1774	не оставляют	1	1
1775	это было	1	1
1776	дело к	1	1
1777	пока не	3	1
1778	различных народов	1	1
1779	картину в	1	1
1780	явление он	1	1
1781	его следует	1	1
1782	на столбах	6	1
1783	в гробу	1	1
1784	или девушка	1	1
1785	не помогают	1	1
1786	человеком и	2	1
1787	изучить этот	1	1
1788	а так	1	1
1789	разнообразны и	1	1
1790	выходит и	1	1
1791	можем входить	1	1
1792	нельзя было	2	1
1793	ему не	1	1
1794	эти же	1	1
1795	отсюда же	1	1
1796	идет к	1	1
1797	одной лошади	1	1
1798	ко мне	2	1
1799	богиня лесов	1	1
1800	без всякой	1	1
1801	прослеживается в	1	1
1802	раз наоборот	1	1
1803	буквальном смысле	1	1
1804	искать в	1	1
1805	и эти	5	1
1806	указывали на	1	1
1807	дом здесь	1	1
1808	значение так	1	1
1809	чтобы как	1	1
1810	он говорит	1	1
1811	по которому	1	1
1812	весьма вероятным	1	1
1813	ей в	1	1
1814	к кругу	1	1
1815	на один	2	1
1816	по дороге	1	1
1817	и церемониям	1	1
1818	на свадьбе	7	1
1819	в самых	3	1
1820	две стороны	1	1
1821	еще сильнее	1	1
1822	женщина или	1	1
1823	ни один	2	1
1824	земле в	2	1
1825	также почему	1	1
1826	имеются и	2	1
1827	также и	1	1
1828	с особым	1	1
1829	тем из	1	1
1830	а из	1	1
1831	на шее	1	1
1832	способностям которые	1	1
1833	через семь	1	1
1834	на брак	1	1
1835	в умерщвлении	1	1
1836	девушек которые	1	1
1837	на другое	1	1
1838	эти формы	2	1
1839	здесь это	1	1
1840	во второй	2	1
1841	и может	1	1
1842	соответствующих ему	1	1
1843	характерно для	2	1
1844	а по	1	1
1845	могли иметь	1	1
1846	власть над	12	1
1847	и говорят	3	1
1848	исходит от	1	1
1849	для совместного	1	1
1850	есть ли	4	1
1851	проблему в	1	1
1852	связь не	1	1
1853	в науке	1	1
1854	сделать себя	1	1
1855	но такое	1	1
1856	жертвенных животных	1	1
1857	очень интересный	1	1
1858	бог тебя	1	1
1859	говоря о	1	1
1860	или его	2	1
1861	в нашей	1	1
1862	доме и	2	1
1863	и обратно	1	1
1864	не следует	2	1
1865	стороны и	3	1
1866	до появления	1	1
1867	он здесь	1	1
1868	свете приведенных	2	1
1869	таких случаях	2	1
1870	стол на	1	1
1871	от того	3	1
1872	д в	1	1
1873	человека с	2	1
1874	неузнаваемым и	1	1
1875	к которой	1	1
1876	говорит ну	1	1
1877	не успела	1	1
1878	быту и	1	1
1879	еще на	2	1
1880	которых они	1	1
1881	же представление	2	1
1882	как из	1	1
1883	дети или	1	1
1884	люди не	1	1
1885	также с	1	1
1886	же самое	1	1
1887	как указывает	8	1
1888	явление в	1	1
1889	мы устанавливаем	1	1
1890	со своими	2	1
1891	с новым	1	1
1892	царстве в	1	1
1893	несколько условная	1	1
1894	стол и	1	1
1895	них нет	1	1
1896	название как	1	1
1897	некоторые следы	1	1
1898	и русским	1	1
1899	что изучение	1	1
1900	это видно	1	1
1901	дни и	1	1
1902	случае с	1	1
1903	материалами и	1	1
1904	дом где	2	1
1905	от времени	1	1
1906	жены и	1	1
1907	мы сейчас	2	1
1908	имеет к	1	1
1909	в голову	1	1
1910	исторически и	1	1
1911	заупокойного культа	1	1
1912	жизни и	2	1
1913	обряд в	2	1
1914	он во	1	1
1915	могилы а	1	1
1916	все еще	7	1
1917	идет не	1	1
1918	только после	2	1
1919	них из	1	1
1920	представляется как	1	1
1921	ночью же	1	1
1922	ли в	1	1
1923	на своих	1	1
1924	вперед а	1	1
1925	эти существа	1	1
1926	после смерти	2	1
1927	и плясали	1	1
1928	и совершенно	1	1
1929	большой огонь	2	1
1930	они приносят	1	1
1931	всего дома	1	1
1932	в который	1	1
1933	во гроб	1	1
1934	нас это	1	1
1935	есть не	2	1
1936	можно указать	2	1
1937	случае обряд	1	1
1938	в полночь	1	1
1939	быть поставлен	3	1
