N	4gram	Tiupa_Teor	Literetu
794	поскольку распространяет и на	1	1
795	воздействия на воспринимающее сознание	1	1
796	той или иной мере	1	1
797	классического реализма выдвигает откровение	1	1
798	материала и преобразовании его	1	1
799	столько владение словом сколько	1	1
800	не так просто как	1	1
801	бальзак реконструирующий скрытую внутреннюю	1	1
802	обобщающим принципом присутствия я	1	1
803	воспринимаются как недостаточно художественные	1	1
804	лишь оттесняет на второй	1	1
805	по-своему а иной раз	1	1
806	столь существенного скачка в	1	1
807	над озером я представил	1	1
808	описанию но в силу	1	1
809	произведения оставался единым со	1	1
810	текста отождествляемая с мастерством	1	1
811	впервые осознается неэлиминируемым конститутивным	1	1
812	просто как это может	1	1
813	деятельности оказывается не столько	1	1
814	единым со стороны субъекта	1	1
815	на котором строго говоря	1	1
816	сторону окружающей его жизни	1	1
817	романтизм явил собой художественную	1	1
818	xix столетия предполагает высокую	1	1
819	свободный игровой характер самовыражения	1	1
820	со стороны субъекта художественной	1	1
821	быть устранены из искусства	1	1
822	близости людей заветная черта	1	1
823	предполагает высокую эстетическую культуру	1	1
824	поддается научному описанию но	1	1
825	эту энциклопедию всей духовной	1	1
826	от читателя также требуется	1	1
827	выступил основатель систематической эстетики	1	1
828	века при всем своем	1	1
829	фабрикации скрипок озабоченный вычислением	1	1
830	я представил себя водяным	1	1
831	приобретать любые в частности	1	1
832	или знаковый материал текста	1	1
833	поскольку переживания составляющие содержание	1	1
834	однонаправленный и необратимый процесс	1	1
835	иной раз и лучше	1	1
836	достодолжную и вполне присущую	1	1
837	помысел гения никем не	1	1
838	индивидуума авторский текст становится	1	1
839	творческий акт художника оборачивается	1	1
840	о месте искусства в	1	1
841	своих народных рассказов а	1	1
842	собой обретать внутреннюю свободу	1	1
843	наличии которой не остается	1	1
844	событие состоялось чтобы произведение	1	1
845	и преобразовании его в	1	1
846	к вымышленному персонажу автор	1	1
847	не столько правильностью сколько	1	1
848	в другом и другого	1	1
849	существенного скачка в области	1	1
850	самостоятельным внутренним высказыванием на	1	1
851	на воображаемого героя ту	1	1
852	мотивированная авторитетностью его классических	1	1
853	он же и страдивариус	1	1
854	относится как к настоящему	1	1
855	критерием художественности впервые становится	1	1
856	построению исторически обоснованной общей	1	1
857	осознание собственно творческой стороны	1	1
858	романистика рабле воспринимаются как	1	1
859	акт художника оборачивается вторжением	1	1
860	оставался единым со стороны	1	1
861	гениального индивидуума авторский текст	1	1
862	явил собой художественную культуру	1	1
863	художественного мышления и художественного	1	1
864	присваивая текст как пушкинская	1	1
865	как это может показаться	1	1
866	определяющим отношением художественности оказывается	1	1
867	о жизни по всеохватывающей	1	1
868	одним из существеннейших способов	1	1
869	всех модификаций рефлективного традиционализма	1	1
870	связанной так или иначе	1	1
871	читателем в сотворение мира	1	1
872	развитой способности усмотрения общечеловеческого	1	1
873	некоего гениального индивидуума авторский	1	1
874	парадигм художественности по одним	1	1
875	в мире эпоха классического	1	1
876	не поддается научному описанию	1	1
877	перемен трагедия остановилась приобретя	1	1
878	искусства назначение последнего отныне	1	1
879	жизни по всеохватывающей своей	1	1
880	не несет в себе	1	1
881	техне на языке платона	1	1
882	целостностью при наличии которой	1	1
883	столетия предполагает высокую эстетическую	1	1
884	укрепление в общественном сознании	1	1
885	и будет аккумулировано последующими	1	1
886	так пылко я люблю	1	1
887	великий мастер по фабрикации	1	1
888	созидании яркая индивидуальность гения	1	1
889	обретает жизнь лишь в	1	1
890	из искусства но отошли	1	1
891	деятельность это работа с	1	1
892	искусство активизировало свое воздействие	1	1
893	для постсимволиста становится аксиомой	1	1
894	ищет и находит свой	1	1
895	татьяна которая в чужом	1	1
896	окружающей его жизни подобно	1	1
897	сырого прозаического речевого материала	1	1
898	м.л гаспарова вся поэтика	1	1
899	заявляя свою свободную волю	1	1
900	это работа с восприятием	1	1
901	художественности по одним и	1	1
902	гения никем не может	1	1
903	данности текста оно мыслится	1	1
904	образотворческом созидании яркая индивидуальность	1	1
905	научением мастерства в концепции	1	1
906	художественной реальностью образам одного	1	1
907	а иной раз и	1	1
908	на чужое сознание истинный	1	1
909	она поддается эстетическому обобщению	1	1
910	художественного произведения оставался единым	1	1
911	способность создать то чему	1	1
912	известной незавершенности открытости конструктивной	1	1
913	конструктивной неполноты целого располагающей	1	1
914	обретать внутреннюю свободу самобытной	1	1
915	эффективность воздействия на воспринимающее	1	1
916	не может быть постигнут	1	1
917	самобытной интерпретацией общего с	1	1
918	время искусство активизировало свое	1	1
919	не достаточно креативной творящей	1	1
920	тому как формирование текста	1	1
921	затем в xix веке	1	1
922	скрипок озабоченный вычислением пропорций	1	1
923	молчи скрывайся и таи	1	1
924	уникальном художественном языке авторского	1	1
925	много перемен трагедия остановилась	1	1
926	автор относится как к	2	1
927	людей заветная черта ее	1	1
928	мастерством его создателя исполнение	1	1
929	самого искусства реализатором коммуникативного	1	1
930	индивидуальной самобытностью аналогичен автору	1	1
931	по всеохватывающей своей широте	1	1
932	автору каждый человек в	1	1
933	чужого я в качестве	1	1
934	чтобы не остаться субъективным	1	1
935	сознании каждой новой такой	1	1
936	она лишь оттесняет на	1	1
937	лишь манифестацией эстетической игры	1	1
938	вторжением в суверенность чужого	1	1
939	свое воздействие на воспринимающее	1	1
940	познанием но собственно познавательной	1	1
941	когда адресат может по-своему	1	1
942	на реальное многообразие этих	1	1
943	авторитетностью его классических образцов	1	1
944	творческой стороны эстетического выражаемой	1	1
945	используются в качестве моделей	1	1
946	этой причине в рамках	1	1
947	в своем стремительном развитии	1	1
948	воспринимающего должно стать самостоятельным	1	1
949	толстой например организовывал тексты	1	1
950	текста оно мыслится субъективной	1	1
951	в воображении и самоутверждающаяся	1	1
952	реального адресата а не	1	1
953	жизни человека и общества	1	1
954	тексте ищет и находит	1	1
955	эстетической неклассичности известной незавершенности	1	1
956	частности прозаические формы текстуальности	1	1
957	с автором художественного задания	1	1
958	в той или иной	1	1
959	переживание воспринимающего должно стать	1	1
960	несмотря на реальное многообразие	1	1
961	оттесняет на задний план	1	1
962	сделаться художественной реальностью образам	1	1
963	фантазма творческого воображения такое	1	1
964	языка на котором строго	1	1
965	этом как историк современности	1	1
966	увидевший в деятельности художника	1	1
967	жизни некоего гениального индивидуума	1	1
968	чужом тексте ищет и	1	1
969	отрицается ориентация на какой	1	1
970	по этой причине в	1	1
971	реалистических произведений от читателя	1	1
972	реализма выдвигает откровение некоторой	1	1
973	внешнем мире художественная деятельность	1	1
974	тебя так пылко я	1	1
975	такое историческое состояние общественного	1	1
976	средств и т.д которая	1	1
977	знаковый материал текста субъект	1	1
978	и сам своей индивидуальной	1	1
979	но в то же	2	1
980	приводит к тому что	2	1
981	реализации своего собственного романа	1	1
982	позволяет толковать о явлениях	1	1
983	и развитием креативистской художественной	1	1
984	неполноты целого располагающей к	1	1
985	не могли быть устранены	1	1
986	сознания доминировавшего в историческом	1	1
987	должно явиться самобытной интерпретацией	1	1
988	столько правильностью сколько красотой	1	1
989	и страдивариус великий мастер	1	1
990	месте искусства в жизни	1	1
991	а не только на	1	1
992	одним и тем же	1	1
993	мыслится как созидающая в	1	1
994	иной строй эстетической целостности	1	1
995	своей широте на отдельные	1	1
996	есть рассказ о счастье	1	1
997	открытие эстетической природы искусства	1	1
998	паном господином пены среди	1	1
999	текст как совокупность факторов	2	1
1000	эстетическое переживание воспринимающего должно	1	1
1001	критериев художественности за такого	1	1
1002	своем отталкивании от романтизма	1	1
1003	какой бы то ни	1	1
1004	жар свои мечты означает	1	1
1005	индивидуальность гения чья деятельность	1	1
1006	работа с материалом а	1	1
1007	на воспринимающее сознание творческий	1	1
1008	правил игра с читателем	1	1
1009	духовно присваивая текст как	1	1
1010	только музыкант он же	1	1
1011	сотворчеству но в то	1	1
1012	в рамках романтической субпарадигмы	1	1
1013	может быть определена как	1	1
1014	его в особый язык	1	1
1015	качестве моделей или примеров	1	1
1016	его бытования несмотря на	1	1
1017	собственным воображением не могли	1	1
1018	правильностью сколько красотой то	1	1
1019	задачах возможностях и средствах	1	1
1020	на смену императиву мастерства	1	1
1021	общественном сознании каждой новой	1	1
1022	в осознании семиотической природы	1	1
1023	гения чья деятельность носит	1	1
1024	есть исключительной целостностью при	1	1
1025	деятельности впервые осознается неэлиминируемым	1	1
1026	духовной жизни некоего гениального	1	1
1027	которой не остается возможности	1	1
1028	в тексте необходима еще	1	1
1029	мастерства в концепции авторства	1	1
1030	становиться самим собой обретать	1	1
1031	стереотипов художественного мышления и	1	1
1032	хаотичности картины индивидуальных исканий	1	1
1033	написан один единственный текст	1	1
1034	оказывается не столько владение	1	1
1035	правила при всей хаотичности	1	1
1036	прозаические формы текстуальности включая	1	1
1037	в близости людей заветная	1	1
1038	питается радикальным открытием другого	1	1
1039	мы имеем дело с	1	1
1040	исходя из жизнеподобия реалистических	1	1
1041	формы текстуальности включая частные	1	1
1042	задания определяющим отношением художественности	1	1
1043	общества о его целях	1	1
1044	так толстой например организовывал	1	1
1045	не остается возможности заметить	1	1
1046	авторский текст становится для	1	1
1047	бытования несмотря на реальное	1	1
1048	в основе всех постсимволистских	1	1
1049	заметить в его организации	1	1
1050	рассказ о счастье существования	1	1
1051	повышенной чувствительностью эта природная	1	1
1052	как развитой способности усмотрения	1	1
1053	не сводится к объективной	1	1
1054	моментом самого искусства реализатором	1	1
1055	творческий помысел гения никем	1	1
1056	сам своей индивидуальной самобытностью	1	1
1057	я в данном случае	1	1
1058	опыта как это мыслилось	1	1
1059	мастерство но и вкус	1	1
1060	как это ни парадоксально	1	1
1061	велимира хлебникова пен пан	1	1
1062	как способность создать то	1	1
1063	позволял ему ощутить рассмотреть	1	1
1064	иначе с познанием но	1	1
1065	рассмотреть расслышать оценить эту	1	1
1066	эта природная одаренность ценится	1	1
1067	тому как ученый историк	1	1
1068	рода действующая модель человеческого	1	1
1069	яркая индивидуальность гения чья	1	1
1070	не только музыкант он	1	1
1071	содержание первой парадигмы художественности	1	1
1072	открытое она лишь оттесняет	1	1
1073	во внешнем мире художественная	1	1
1074	ученый историк реконструирует скрытые	1	1
1075	правил по которым строится	1	1
