N	2gram	Vygotskiy_	Formalny
1297	социальной ситуации	1	1
1298	все их	1	1
1299	мы с	1	1
1300	для исследования	1	1
1301	является как	2	1
1302	а вместе	2	1
1303	отражается в	1	1
1304	нет у	1	1
1305	он допускает	1	1
1306	является самым	2	1
1307	действительность и	2	1
1308	влечет за	2	1
1309	эта точка	1	1
1310	этих данных	1	1
1311	от внешней	6	1
1312	основных чертах	1	1
1313	бы сказали	1	1
1314	моменты которые	3	1
1315	тем в	1	1
1316	понятно что	2	1
1317	он об	1	1
1318	в идеалистической	1	1
1319	своего материального	1	1
1320	не служит	1	1
1321	два мира	1	1
1322	на природу	1	1
1323	как таковому	2	1
1324	в первую	3	1
1325	на этой	2	1
1326	в центр	1	1
1327	не существует	4	1
1328	ее смысловой	1	1
1329	говорить как	1	1
1330	находит в	1	1
1331	которые мы	2	1
1332	речь то	1	1
1333	в объяснении	3	1
1334	отражение этой	1	1
1335	эти основные	1	1
1336	можем не	1	1
1337	и который	4	1
1338	в действиях	1	1
1339	с социологической	1	1
1340	силы и	1	1
1341	своей природе	3	1
1342	трудно было	1	1
1343	время от	1	1
1344	образом она	1	1
1345	именно этим	1	1
1346	представления о	1	1
1347	в нескольких	1	1
1348	почти исключительно	2	1
1349	другу и	1	1
1350	но эти	1	1
1351	предметов и	1	1
1352	всего раннего	1	1
1353	вот почему	5	1
1354	больше того	5	1
1355	наукой с	1	1
1356	этой связи	1	1
1357	и той	2	1
1358	развития что	1	1
1359	исследований в	3	1
1360	для себя	7	1
1361	если так	1	1
1362	существующих в	2	1
1363	пониманию и	2	1
1364	мы все	1	1
1365	борьбе с	1	1
1366	всего как	1	1
1367	за собой	4	1
1368	объективной действительности	2	1
1369	каждое слово	1	1
1370	метод познания	1	1
1371	приходит к	4	1
1372	но самую	1	1
1373	и значение	2	1
1374	вообще но	1	1
1375	чистом виде	1	1
1376	самого понятия	1	1
1377	с в	4	1
1378	обнаруживает в	1	1
1379	они с	1	1
1380	не вполне	1	1
1381	то как	1	1
1382	стороны как	1	1
1383	элементы не	1	1
1384	как оно	1	1
1385	и сообщение	1	1
1386	это значило	1	1
1387	факт с	1	1
1388	как таковую	1	1
1389	происходит то	1	1
1390	так называемых	2	1
1391	неизбежно должны	2	1
1392	и еще	2	1
1393	в чистом	1	1
1394	процессе развития	7	1
1395	необходимо понять	1	1
1396	но этот	3	1
1397	всегда и	3	1
1398	слову и	2	1
1399	друг на	1	1
1400	и поставить	2	1
1401	живой жизни	1	1
1402	берут начало	1	1
1403	которого они	1	1
1404	случайным обстоятельствам	1	1
1405	во всякой	1	1
1406	в фонетическом	1	1
1407	моментом в	1	1
1408	без всякого	2	1
1409	жизни как	1	1
1410	когда человек	1	1
1411	фонетическом и	1	1
1412	слово без	1	1
1413	для всей	3	1
1414	наряду с	3	1
1415	ключ к	2	1
1416	первостепенное значение	1	1
1417	и вместо	1	1
1418	сдвиг в	1	1
1419	постановка проблемы	1	1
1420	привели к	1	1
1421	самой сущности	1	1
1422	образом как	3	1
1423	и теоретической	1	1
1424	сущности и	1	1
1425	это отношение	1	1
1426	что все	8	1
1427	ибо она	1	1
1428	иным как	1	1
1429	элементы которые	1	1
1430	всегда определяется	1	1
1431	на предмет	1	1
1432	из основного	1	1
1433	по поводу	5	1
1434	у этих	1	1
1435	какой степени	1	1
1436	коем случае	1	1
1437	а следовательно	2	1
1438	в отдельных	3	1
1439	не мог	1	1
1440	общих чертах	1	1
1441	вопрос и	2	1
1442	среда является	1	1
1443	как будто	1	1
1444	основное и	1	1
1445	мы попытались	3	1
1446	правда некоторые	1	1
1447	в связь	2	1
1448	одно это	1	1
1449	крайней мере	1	1
1450	становится впервые	1	1
1451	его основному	1	1
1452	же сколько	1	1
1453	правильнее всего	1	1
1454	действительно в	1	1
1455	к решению	2	1
1456	этих теорий	1	1
1457	чем более	1	1
1458	сведено к	3	1
1459	чтобы увидеть	1	1
1460	речи а	1	1
1461	отдельные элементы	3	1
1462	и связей	1	1
1463	объяснить с	1	1
1464	этой тенденции	1	1
1465	ближе к	2	1
1466	представить себе	5	1
1467	этих моментов	1	1
1468	его собственного	1	1
1469	то вопрос	1	1
1470	задачи этой	1	1
1471	и последующим	1	1
1472	и мы	3	1
1473	отношении в	1	1
1474	точном и	1	1
1475	нельзя сказать	1	1
1476	никакой связи	2	1
1477	до степени	1	1
1478	всей концепции	1	1
1479	своим источником	1	1
1480	моментов новое	1	1
1481	движений и	1	1
1482	вопрос не	2	1
1483	здесь нет	1	1
1484	функции то	1	1
1485	а затем	5	1
1486	в единое	2	1
1487	решающее значение	2	1
1488	такого рода	1	1
1489	она в	1	1
1490	следует сказать	1	1
1491	теории в	1	1
1492	самый язык	2	1
1493	у каждого	1	1
1494	для индивидуального	1	1
1495	смысле в	1	1
1496	что сама	2	1
1497	этот метод	2	1
1498	нет места	1	1
1499	сравнить с	1	1
1500	есть его	1	1
1501	остается еще	2	1
1502	общению и	1	1
1503	отметить еще	1	1
1504	нарушений и	1	1
1505	слов в	1	1
1506	как нет	1	1
1507	этих категорий	1	1
1508	место во	1	1
1509	каждом шагу	2	1
1510	по мнению	2	1
1511	лучше чем	1	1
1512	связанный со	1	1
1513	характер носит	1	1
1514	и методологической	2	1
1515	целом но	1	1
1516	значит не	1	1
1517	и определение	1	1
1518	независимо друг	2	1
1519	для объяснения	2	1
1520	согласии с	2	1
1521	иным чем	1	1
1522	или иную	1	1
1523	чуждых друг	1	1
1524	себе не	1	1
1525	опираясь на	3	1
1526	со случайными	1	1
1527	у него	2	1
1528	так не	1	1
1529	процессе своего	1	1
1530	в развитие	1	1
1531	мировоззрения и	1	1
1532	работы и	2	1
1533	для иллюстрации	2	1
1534	они понимают	1	1
1535	бы только	1	1
1536	речь является	2	1
1537	теорий в	1	1
1538	столько же	1	1
1539	вытекающих из	1	1
1540	живет и	1	1
1541	эти теории	1	1
1542	различных формах	1	1
1543	право и	1	1
1544	они представляют	1	1
1545	мысли автора	1	1
1546	пути и	2	1
1547	как по	2	1
1548	он устанавливает	1	1
1549	и критически	2	1
1550	по основному	1	1
1551	преимущественно на	1	1
1552	этого по	1	1
1553	в процессах	1	1
1554	образом мы	2	1
1555	если ее	1	1
1556	вещи не	1	1
1557	фактический материал	2	1
1558	в совокупности	1	1
1559	выражения но	1	1
1560	возможны только	1	1
1561	внутреннюю речь	4	1
1562	для исследователя	2	1
1563	его понимании	1	1
1564	теории и	4	1
1565	я и	1	1
1566	мере того	1	1
1567	и связи	3	1
1568	важнейших проблем	1	1
1569	этом последнем	1	1
1570	является вовсе	2	1
1571	во внутренней	1	1
1572	неизменным в	1	1
1573	нами явлений	1	1
1574	и развивалось	1	1
1575	предмета исследования	1	1
1576	эти три	2	1
1577	себя как	1	1
1578	рядом с	1	1
1579	звук между	1	1
1580	во главе	1	1
1581	его исследовании	2	1
1582	того и	1	1
1583	находится во	1	1
1584	или знаком	1	1
1585	он знал	1	1
1586	нами особенности	1	1
1587	знака с	1	1
1588	о которых	4	1
1589	на овладение	1	1
1590	в свете	5	1
1591	между знаком	3	1
1592	что наука	1	1
1593	метода как	1	1
1594	себе и	3	1
1595	точек зрения	1	1
1596	словами мы	1	1
1597	его значение	2	1
1598	тем это	1	1
1599	и у	1	1
1600	что их	1	1
1601	его деятельность	1	1
1602	весь вопрос	1	1
1603	явление есть	1	1
1604	не иначе	1	1
1605	вещь не	1	1
1606	сознании человека	1	1
1607	остается в	2	1
1608	совершенно другой	1	1
1609	основного положения	3	1
1610	к новой	1	1
1611	ряд с	1	1
1612	шло о	1	1
1613	о себе	1	1
1614	к речи	2	1
1615	значения на	1	1
1616	нами как	2	1
1617	его отдельным	1	1
1618	который является	2	1
1619	для развития	1	1
1620	это различение	1	1
1621	материала путем	1	1
1622	что даже	2	1
1623	к слову	6	1
1624	разрыв между	1	1
1625	что нет	1	1
1626	и осмысления	1	1
1627	играет роль	2	1
1628	за этими	1	1
1629	является неизбежным	1	1
1630	таковы три	1	1
1631	зрения этой	1	1
1632	мы говорили	4	1
1633	в руки	1	1
1634	самый процесс	2	1
1635	в раннем	2	1
1636	если не	3	1
1637	как единство	3	1
1638	нашего сознания	3	1
1639	зрения в	1	1
1640	для правильной	1	1
1641	его вовсе	1	1
1642	случае происходит	1	1
1643	понятие о	2	1
1644	чтобы раскрыть	1	1
1645	спор в	1	1
1646	помощью которых	2	1
1647	мы всегда	1	1
1648	всегда только	1	1
1649	не удастся	1	1
1650	только внешняя	1	1
1651	же типа	1	1
1652	и обратное	1	1
1653	наметить в	1	1
1654	здесь на	1	1
1655	оказывается в	2	1
1656	можно сделать	1	1
1657	всей этой	2	1
1658	возвращаясь к	2	1
1659	словесный акт	1	1
1660	предшествующим и	1	1
1661	не были	1	1
1662	хотя в	1	1
1663	задачи которые	1	1
1664	сюда относятся	1	1
1665	место между	2	1
1666	других людей	1	1
1667	из двух	3	1
1668	только внешнее	1	1
1669	помощью которого	1	1
1670	самое ее	1	1
1671	разрешения этого	1	1
1672	аналогии со	1	1
1673	по своей	9	1
1674	выдерживает критики	1	1
1675	это может	1	1
1676	выделения и	1	1
1677	становится непонятным	1	1
1678	их помощью	1	1
1679	сравнительно с	1	1
1680	с ней	3	1
1681	другая сторона	2	1
1682	имеет здесь	1	1
1683	это действительно	1	1
1684	социальной связи	1	1
1685	того кто	2	1
1686	не связаны	2	1
1687	своих работ	1	1
1688	или меньшей	1	1
1689	для той	1	1
1690	развиваются в	1	1
1691	чем она	2	1
1692	из общения	1	1
1693	что во	1	1
1694	и никогда	1	1
1695	условия для	1	1
1696	а действительность	1	1
1697	то у	1	1
1698	когда они	1	1
1699	о его	1	1
1700	обратимся к	1	1
1701	в доме	1	1
1702	последовательность этих	1	1
1703	образование в	1	1
1704	которое мы	6	1
1705	мысль в	2	1
1706	из обихода	1	1
1707	действительно глубоко	1	1
1708	что только	2	1
1709	и своеобразие	1	1
1710	роль играет	1	1
1711	мы будем	2	1
1712	и прочно	1	1
1713	он пытается	2	1
1714	жизни того	1	1
1715	применяемый в	1	1
1716	ней в	2	1
1717	одной формы	1	1
1718	значило бы	1	1
1719	в различнейших	1	1
1720	и целостности	1	1
1721	ее функции	1	1
1722	полагая что	2	1
1723	значение как	2	1
1724	те кто	2	1
1725	его психологической	1	1
1726	процесса и	1	1
1727	лингвистика и	1	1
1728	в данный	1	1
1729	его к	3	1
1730	всей полнотой	1	1
1731	развитие и	2	1
1732	тех особенностей	4	1
1733	является общим	1	1
1734	пытались сделать	1	1
1735	развития в	8	1
1736	такой постановки	1	1
1737	обоих его	1	1
1738	отношении он	1	1
1739	была совершенно	2	1
1740	задачи не	1	1
1741	есть ли	1	1
1742	и школ	1	1
1743	можно с	1	1
1744	человека но	1	1
1745	в лингвистике	1	1
1746	гораздо более	1	1
1747	необходимо таким	1	1
1748	значения слов	1	1
1749	еще одно	1	1
1750	и выразительной	1	1
1751	почему нельзя	1	1
1752	наши собственные	1	1
1753	знак слово	1	1
1754	это новое	1	1
1755	не выдерживает	2	1
1756	одном отношении	1	1
1757	бы исключительно	1	1
1758	речи то	1	1
1759	стадии своего	2	1
1760	все основные	3	1
1761	бы невозможно	1	1
1762	на деле	5	1
1763	всего того	2	1
1764	и будет	1	1
1765	языка нам	1	1
1766	а потому	1	1
1767	основные направления	1	1
1768	речи может	1	1
1769	за ним	1	1
1770	что касается	1	1
1771	опирается на	1	1
1772	тенденции и	1	1
1773	и должны	2	1
1774	этого периода	1	1
1775	за скобки	1	1
1776	методу и	1	1
1777	им как	1	1
1778	которой не	2	1
1779	объясняется не	1	1
1780	которые он	2	1
1781	этих случаев	1	1
1782	всей полноте	1	1
1783	этим ограничением	1	1
1784	эти особенности	1	1
1785	и закон	1	1
1786	двумя крайними	3	1
1787	речь как	3	1
1788	структурные моменты	1	1
1789	нами теории	1	1
1790	самому своему	2	1
1791	к установлению	6	1
1792	их ни	1	1
1793	исключительно с	3	1
1794	он что	3	1
1795	целого ряда	1	1
1796	проблем теории	1	1
1797	два основных	1	1
1798	факторов в	1	1
1799	от социального	1	1
1800	современной науки	1	1
1801	думается нам	1	1
1802	и определяли	1	1
1803	его внутреннего	1	1
1804	самой жизни	1	1
1805	из которых	6	1
1806	в область	1	1
1807	интерес к	1	1
1808	и сдвиги	1	1
1809	науки и	1	1
1810	и практики	1	1
1811	когда его	1	1
1812	ее конкретных	1	1
1813	и делает	2	1
1814	критики и	1	1
1815	как звук	1	1
1816	затруднения и	1	1
1817	не ставит	1	1
1818	то с	1	1
1819	нами с	1	1
1820	том и	1	1
1821	под этим	2	1
1822	к постановке	2	1
1823	полном согласии	2	1
1824	потребность в	5	1
1825	этого единства	1	1
1826	психологии и	1	1
1827	и выдвигают	1	1
1828	еще между	1	1
1829	функции и	7	1
1830	вопросу об	1	1
1831	и делают	1	1
1832	самим собой	1	1
1833	овладения действительностью	1	1
1834	действительности эта	1	1
1835	следовательно в	1	1
1836	основным для	1	1
1837	что у	3	1
1838	всей современной	1	1
1839	его построение	1	1
1840	пространство и	1	1
1841	оно есть	2	1
1842	мышления о	2	1
1843	деятельность но	1	1
1844	он со	2	1
1845	его сознания	1	1
1846	звук не	1	1
1847	воды но	1	1
1848	непосредственное общение	1	1
1849	этой теорией	1	1
1850	то время	5	1
1851	он я	1	1
1852	и наметить	1	1
1853	коммуникативных функций	1	1
1854	и роль	1	1
1855	из тех	3	1
1856	действительность с	1	1
1857	к таким	1	1
1858	который сам	1	1
1859	объективную действительность	2	1
1860	мы постараемся	2	1
1861	настоящей книги	1	1
1862	ли не	1	1
1863	среды но	1	1
1864	привела бы	1	1
1865	уже что	1	1
1866	которые могут	1	1
1867	ними не	1	1
1868	связанные с	2	1
1869	явлений и	1	1
1870	объясняет но	1	1
1871	речь в	4	1
1872	по различным	1	1
1873	здесь может	1	1
1874	который не	2	1
1875	этой области	1	1
1876	о котором	3	1
1877	воды так	1	1
1878	если можно	1	1
1879	по самому	2	1
1880	сравнению с	9	1
1881	предмету но	1	1
1882	характерна для	1	1
1883	в итоге	1	1
1884	из которого	2	1
1885	но вместе	5	1
1886	не пытается	1	1
1887	которая не	1	1
1888	на каждом	2	1
1889	отчета в	2	1
1890	к которой	1	1
1891	не говорят	1	1
1892	не рассматривается	1	1
1893	в которые	1	1
1894	эволюции и	1	1
1895	он противопоставляет	1	1
1896	по крайней	1	1
1897	что из	1	1
1898	слова к	1	1
1899	почве на	1	1
1900	показать как	1	1
1901	образом чтобы	1	1
1902	бы нас	1	1
1903	что восприятие	1	1
1904	этому же	2	1
1905	который он	1	1
1906	основные функции	1	1
1907	большей или	1	1
1908	значения для	1	1
1909	путем ее	2	1
1910	к нашему	1	1
1911	функцию в	1	1
1912	учении об	2	1
1913	бы с	3	1
1914	языка конечно	1	1
1915	взятое в	1	1
1916	не имеют	1	1
1917	поскольку это	1	1
1918	при попытках	1	1
1919	такой случай	1	1
1920	представление что	2	1
1921	учении о	6	1
1922	но здесь	1	1
1923	что самое	2	1
1924	на друга	1	1
1925	лежат в	1	1
1926	по сравнению	10	1
1927	это все	1	1
1928	и поэтому	2	1
1929	этого положения	3	1
1930	языка здесь	1	1
1931	которое не	2	1
1932	если для	1	1
1933	вызывает в	1	1
1934	слово а	1	1
1935	из которой	3	1
1936	теперь становится	1	1
1937	с которой	2	1
1938	в середине	1	1
1939	и больше	1	1
1940	уже говорили	3	1
1941	очень хорошо	2	1
1942	он хочет	2	1
1943	между логикой	2	1
1944	не задает	1	1
1945	впрочем и	1	1
1946	этим словом	1	1
1947	которую он	1	1
1948	вопроса и	3	1
1949	своей практической	1	1
1950	и наиболее	2	1
1951	имеет никакого	1	1
1952	вслед за	3	1
1953	один а	1	1
1954	всеми своими	1	1
1955	у человека	1	1
1956	тот факт	1	1
1957	констатировать что	1	1
1958	в новых	3	1
1959	и возможность	1	1
1960	в обоих	1	1
1961	еще один	2	1
1962	только это	1	1
1963	и наоборот	1	1
1964	изменении и	1	1
1965	диалектического взаимодействия	1	1
1966	связанной с	1	1
1967	в лингвистическом	1	1
1968	это же	1	1
1969	исследования что	1	1
1970	процесс и	1	1
1971	и основной	3	1
1972	два различных	1	1
1973	эти факты	1	1
1974	вопрос в	2	1
1975	и там	1	1
1976	неотделима от	1	1
1977	постановке проблемы	1	1
1978	и изучению	1	1
1979	то несмотря	1	1
1980	мышления но	6	1
1981	впервые в	1	1
1982	итак первое	1	1
1983	речи в	17	1
1984	имеет своим	1	1
1985	самой природе	1	1
1986	из первых	1	1
1987	дают повод	1	1
1988	речи на	1	1
1989	ли можно	1	1
1990	котором мы	1	1
1991	человека непосредственно	1	1
1992	бы сказать	3	1
1993	гораздо больше	1	1
1994	этих исследованиях	1	1
1995	на ряд	1	1
1996	мышления с	8	1
1997	еще дальше	1	1
1998	говоря об	1	1
1999	столько в	1	1
2000	оказалось в	1	1
2001	стороны не	1	1
2002	одновременно на	1	1
2003	все конкретное	1	1
2004	здесь действительно	1	1
2005	является с	2	1
2006	если только	1	1
2007	деле он	1	1
2008	не будучи	1	1
2009	моментов в	2	1
2010	этой формулы	1	1
2011	обучении и	1	1
2012	две основные	1	1
2013	собой по	1	1
2014	крайними полюсами	1	1
2015	постановки вопроса	1	1
2016	обратиться к	4	1
2017	семейной жизни	1	1
2018	особенности на	1	1
2019	с предшествующим	1	1
2020	общение в	2	1
2021	системы поэтому	1	1
2022	рассматривать в	2	1
2023	можем подвести	1	1
2024	слова так	2	1
2025	проблем которые	1	1
2026	но просто	1	1
2027	поэтому что	5	1
2028	и развивается	2	1
2029	но на	4	1
2030	как об	1	1
2031	явления которые	2	1
2032	мышления в	17	1
2033	положение что	2	1
2034	мир в	2	1
2035	чрезвычайно велик	1	1
2036	может не	4	1
2037	в коем	1	1
2038	просто индивидуально	1	1
2039	в ущерб	2	1
2040	сущность и	1	1
2041	того как	6	1
2042	или другую	1	1
2043	которые обусловили	1	1
2044	о значении	1	1
2045	методологической системы	2	1
2046	сколько в	1	1
2047	отражает и	1	1
2048	этих фактов	4	1
2049	не будем	1	1
2050	совершенно иначе	1	1
2051	из основных	3	1
2052	всего построения	1	1
2053	о развитии	10	1
2054	свою главную	1	1
2055	и естественно	1	1
2056	чего не	1	1
2057	которых он	3	1
2058	же мере	3	1
2059	и наблюдения	1	1
2060	внешнем мире	1	1
2061	и теоретическими	1	1
2062	эта структура	1	1
2063	и новой	1	1
2064	мире в	1	1
2065	не выполняет	4	1
2066	а это	1	1
2067	только его	3	1
2068	который ничего	1	1
2069	развитии и	1	1
2070	что так	1	1
2071	в жизнь	2	1
2072	в общих	1	1
2073	что с	6	1
2074	тут не	1	1
2075	она заключается	1	1
2076	в предшествующей	1	1
2077	и всегда	1	1
2078	в полном	3	1
2079	всех форм	1	1
2080	и теория	2	1
2081	сторона речи	1	1
2082	на которой	4	1
2083	его книги	1	1
2084	о физической	1	1
2085	им с	1	1
2086	слова а	1	1
2087	а другое	1	1
2088	представлений и	1	1
2089	них и	1	1
2090	видим не	1	1
2091	с утверждением	1	1
2092	свойства в	1	1
2093	же именно	1	1
2094	должен совершаться	1	1
2095	борьбу с	1	1
2096	зрения этих	1	1
2097	эта попытка	2	1
2098	двоякого рода	1	1
2099	его развитие	1	1
2100	больше чем	1	1
2101	себе что	1	1
2102	просто как	1	1
2103	слова которые	1	1
2104	что к	1	1
2105	фактор как	1	1
2106	а также	1	1
2107	слова но	1	1
2108	ибо все	2	1
2109	в другую	2	1
2110	центр внимания	1	1
2111	как впрочем	2	1
2112	в ту	2	1
2113	начале развития	2	1
2114	идеалистическое понимание	1	1
2115	функции но	1	1
2116	а то	1	1
2117	он один	1	1
2118	чтобы быть	2	1
2119	этого развития	1	1
2120	совершенно в	1	1
2121	для науки	1	1
2122	можно считать	2	1
2123	своему существу	1	1
2124	в стороне	2	1
2125	положение в	1	1
2126	случае не	2	1
2127	какой они	1	1
2128	из конкретных	1	1
2129	избежать как	1	1
2130	с той	3	1
2131	науку в	1	1
2132	далее мы	1	1
2133	является такой	1	1
2134	развития к	1	1
2135	нас к	10	1
2136	чем другие	2	1
2137	но по	1	1
2138	своем исследовании	2	1
2139	которые являются	1	1
2140	силу этого	4	1
2141	на одном	3	1
2142	по своему	1	1
2143	без этого	2	1
2144	этого вопроса	1	1
2145	знаком и	3	1
2146	полноте и	1	1
2147	в действительной	1	1
2148	впечатления от	1	1
2149	материал они	1	1
2150	бы мы	3	1
2151	то естественно	3	1
2152	оттолкнуться от	1	1
2153	концепция в	1	1
2154	для которого	3	1
2155	звук как	1	1
2156	об этом	6	1
2157	детей у	1	1
2158	говорит об	1	1
2159	проблемы можно	1	1
2160	в школьном	3	1
2161	это так	1	1
2162	и вообще	2	1
2163	как результат	1	1
2164	чрезвычайно плохо	1	1
2165	она только	1	1
2166	такое изучение	2	1
2167	ему не	1	1
2168	на них	1	1
2169	ad hoc	1	1
2170	тоже не	1	1
2171	как слово	1	1
2172	повторяем это	1	1
2173	этой книге	2	1
2174	мы попытаемся	3	1
2175	речи поэтому	3	1
2176	он указывает	1	1
2177	и внешних	1	1
2178	тех проблем	1	1
2179	на каком	1	1
2180	что от	1	1
2181	за то	2	1
2182	и человека	2	1
2183	как ни	1	1
2184	отражает действительность	2	1
2185	возникновения и	2	1
2186	относящихся к	2	1
2187	заставляют нас	1	1
2188	которую мы	6	1
2189	всех стадиях	1	1
2190	их развития	1	1
2191	в самых	4	1
2192	направление и	2	1
2193	другими словами	1	1
2194	анализа и	1	1
2195	связь и	2	1
2196	превращается из	1	1
2197	деле что	1	1
2198	от всяких	2	1
2199	идею в	1	1
2200	нам думается	9	1
2201	с определенной	1	1
2202	существует независимо	1	1
2203	также и	2	1
2204	в течение	4	1
2205	восприятие и	1	1
2206	что нужно	1	1
2207	явлений а	2	1
2208	иное чем	1	1
2209	элементы так	1	1
2210	действительность мы	1	1
2211	пор почти	1	1
2212	этой философии	1	1
2213	лежащую в	1	1
2214	чтобы объяснить	1	1
2215	здесь это	1	1
2216	такого анализа	3	1
2217	связана с	4	1
2218	вот эту-то	1	1
2219	дети не	1	1
2220	звуков в	1	1
2221	можем согласиться	1	1
2222	всего его	3	1
2223	есть и	1	1
2224	вперед по	1	1
2225	частности в	1	1
2226	всякое слово	1	1
2227	в начале	2	1
2228	говоря о	1	1
2229	в нашей	1	1
2230	факт что	3	1
2231	изучение звуковой	1	1
2232	как явление	2	1
2233	действительности от	1	1
2234	человека с	3	1
2235	развивается в	1	1
2236	к понятию	1	1
2237	что факт	3	1
2238	еще на	4	1
2239	на речь	2	1
2240	всего то	1	1
2241	последнее слово	1	1
2242	могло быть	1	1
2243	единстве и	1	1
2244	с так	1	1
2245	всех его	1	1
2246	допустить что	2	1
2247	теоретической и	2	1
2248	звуковыми образами	1	1
2249	социологической точки	1	1
2250	в книге	3	1
2251	имели в	1	1
2252	а скорее	2	1
2253	сторону этой	1	1
2254	последовательно и	1	1
2255	новое понимание	2	1
2256	для обозначения	1	1
2257	мышления когда	1	1
2258	так можно	1	1
2259	и социальные	1	1
2260	вообще является	1	1
2261	работы мы	2	1
2262	должна оказаться	1	1
2263	теоретических и	1	1
2264	которые в	2	1
2265	самый термин	1	1
2266	мы бы	1	1
2267	всякого содержания	1	1
2268	отрывается от	2	1
2269	и развить	1	1
2270	связи между	3	1
2271	всех основных	1	1
2272	может показаться	2	1
2273	действительно не	4	1
2274	методологическое направление	1	1
2275	формы из	1	1
2276	в узком	1	1
2277	раскрыть его	1	1
2278	дальше что	1	1
2279	социальной среде	5	1
2280	и теоретические	1	1
2281	единство всех	1	1
2282	на двух	3	1
2283	о своих	2	1
2284	в обессмысленном	1	1
2285	все другие	2	1
2286	вот этот	1	1
2287	и новые	1	1
2288	некоторых отношениях	1	1
2289	эти два	1	1
2290	не удалось	2	1
2291	и оно	1	1
2292	а эти	2	1
2293	эту идею	2	1
2294	этому вопросу	1	1
2295	внедряется в	1	1
2296	быть выражено	1	1
2297	нас это	1	1
2298	ничего принципиально	1	1
2299	эта концепция	1	1
2300	здесь этот	1	1
2301	выразительные движения	1	1
