N	2gram	Vygotskiy_	Marksizm
1300	это зависит	1	1
1301	эта история	1	1
1302	из поколения	1	1
1303	или не	2	1
1304	утверждение что	2	1
1305	в разные	2	1
1306	так было	1	1
1307	в несколько	1	1
1308	от тех	1	1
1309	вопросов в	1	1
1310	к чему	2	1
1311	в вопросы	1	1
1312	но совершенно	4	1
1313	важно с	1	1
1314	проблем и	1	1
1315	во внимание	4	1
1316	которое в	2	1
1317	и вариации	1	1
1318	как таковое	2	1
1319	быть только	1	1
1320	изменения и	1	1
1321	в обмене	1	1
1322	же ее	1	1
1323	предметное содержание	2	1
1324	социальных функций	1	1
1325	и коллективной	1	1
1326	вещей и	2	1
1327	что тема	1	1
1328	как говорит	5	1
1329	характер и	1	1
1330	можем мы	2	1
1331	в деле	1	1
1332	же оно	1	1
1333	я не	1	1
1334	указывает что	4	1
1335	встречается в	1	1
1336	как во	2	1
1337	прибавить что	1	1
1338	в мире	1	1
1339	восприятия то	2	1
1340	герой в	1	1
1341	этой формой	1	1
1342	проявляться в	1	1
1343	от социальной	1	1
1344	как само	1	1
1345	больше и	2	1
1346	однако при	1	1
1347	применить к	2	1
1348	благодаря тому	2	1
1349	в себя	3	1
1350	исключительно от	1	1
1351	точек зрения	3	1
1352	и всякого	1	1
1353	в эту	1	1
1354	может сделаться	1	1
1355	могло бы	5	1
1356	поколения в	1	1
1357	его звукового	1	1
1358	под влиянием	4	1
1359	не иначе	1	1
1360	совершенно прав	2	1
1361	же поступает	1	1
1362	вопроса о	1	1
1363	это очень	1	1
1364	целом не	2	1
1365	деле этот	1	1
1366	нашей темы	1	1
1367	этой психологической	1	1
1368	всякое понимание	1	1
1369	к частному	1	1
1370	материалом для	1	1
1371	слова то	2	1
1372	конфликт с	1	1
1373	такое в	1	1
1374	исторического материализма	3	1
1375	приводит его	1	1
1376	автора или	2	1
1377	представители этой	1	1
1378	не означает	2	1
1379	на этом	3	1
1380	основным и	1	1
1381	предполагает что	1	1
1382	и создается	1	1
1383	очень часто	4	1
1384	него есть	1	1
1385	как систему	1	1
1386	принципов и	1	1
1387	с индивидуальной	1	1
1388	близко к	1	1
1389	психологии народов	1	1
1390	каждая эпоха	4	1
1391	за порогом	1	1
1392	и процессы	2	1
1393	оказалось бы	1	1
1394	приводит и	2	1
1395	помощью которых	1	1
1396	природе своей	1	1
1397	имеет свой	3	1
1398	сознание только	1	1
1399	элементарных и	1	1
1400	широкое и	1	1
1401	из критики	1	1
1402	формы на	1	1
1403	объясняется и	2	1
1404	взглянуть на	1	1
1405	не стоят	1	1
1406	является аналогия	1	1
1407	и существенно	1	1
1408	непременно должны	2	1
1409	общественную психологию	2	1
1410	можно сделать	1	1
1411	на нем	2	1
1412	всей этой	2	1
1413	процессов и	1	1
1414	содержания и	3	1
1415	предшествующим и	1	1
1416	через нее	1	1
1417	формы она	3	1
1418	этом совершенно	2	1
1419	для человека	1	1
1420	совершенно так	1	1
1421	уже указывали	1	1
1422	внутренняя форма	6	1
1423	все согласны	1	1
1424	почти всегда	3	1
1425	тем и	2	1
1426	входящих в	2	1
1427	такое что	1	1
1428	и хотя	1	1
1429	независимое от	2	1
1430	человеческой психики	2	1
1431	объяснению истории	1	1
1432	из формы	1	1
1433	и затем	1	1
1434	времен и	1	1
1435	и продуктами	1	1
1436	высказывание испытуемого	1	1
1437	как некая	1	1
1438	психика как	1	1
1439	должны были	2	1
1440	стиль и	1	1
1441	или иное	2	1
1442	своими словами	1	1
1443	из жизненных	1	1
1444	какой мере	3	1
1445	психологии так	1	1
1446	сущности ничего	1	1
1447	центр тяжести	1	1
1448	почему же	1	1
1449	же социальной	1	1
1450	он в	2	1
1451	из психики	1	1
1452	одного сознания	1	1
1453	конца и	1	1
1454	узким и	1	1
1455	зрения она	1	1
1456	религиозные системы	1	1
1457	однако в	2	1
1458	уводит нас	1	1
1459	что для	5	1
1460	совершенно особый	1	1
1461	образы и	2	1
1462	что есть	3	1
1463	грубо говоря	2	1
1464	о его	2	1
1465	приводят к	1	1
1466	к чисто	1	1
1467	формы если	1	1
1468	эпохи в	3	1
1469	мысль в	1	1
1470	это ощущение	1	1
1471	стоит только	4	1
1472	форм в	1	1
1473	слова что	1	1
1474	мы будем	2	1
1475	теми же	2	1
1476	в силу	4	1
1477	деле это	1	1
1478	до наших	1	1
1479	иной раз	1	1
1480	для построения	2	1
1481	значение как	1	1
1482	не ее	1	1
1483	и обычного	1	1
1484	отдельных индивидов	1	1
1485	бы ни	2	1
1486	на место	3	1
1487	что наша	1	1
1488	значит что	1	1
1489	ложным и	1	1
1490	он создает	2	1
1491	это совершенно	3	1
1492	явления в	1	1
1493	интерес к	2	1
1494	для чего	1	1
1495	иначе как	3	1
1496	основе всех	1	1
1497	и чем	1	1
1498	мы пытаемся	2	1
1499	это сознание	1	1
1500	очень важным	2	1
1501	и объективная	1	1
1502	по чисто	1	1
1503	и проблем	1	1
1504	социальна и	1	1
1505	которого она	1	1
1506	для художника	2	1
1507	пришел к	2	1
1508	что форма	5	1
1509	уже является	1	1
1510	в те	1	1
1511	видим и	1	1
1512	в статье	1	1
1513	исследования совершенно	1	1
1514	для самого	2	1
1515	психологические и	1	1
1516	ее границ	1	1
1517	ею совершенно	1	1
1518	той которая	1	1
1519	это говорит	1	1
1520	средством для	1	1
1521	этого произведения	2	1
1522	в анализе	1	1
1523	связи и	1	1
1524	никак нельзя	2	1
1525	образом и	4	1
1526	здесь на	1	1
1527	от сознания	2	1
1528	можно понять	1	1
1529	за ним	2	1
1530	приближается к	1	1
1531	таком явлении	1	1
1532	одном случае	1	1
1533	как таковой	1	1
1534	если в	2	1
1535	переходит в	1	1
1536	с и	17	1
1537	убедиться что	3	1
1538	его с	3	1
1539	которых мы	4	1
1540	которых каждая	2	1
1541	оно было	2	1
1542	в противоречие	3	1
1543	и кто	1	1
1544	и должно	1	1
1545	говорит нам	1	1
1546	художественного творчества	6	1
1547	что называют	2	1
1548	сюда относится	1	1
1549	литературных явлений	1	1
1550	и различие	1	1
1551	и из	7	1
1552	смысла то	1	1
1553	сам по	4	1
1554	служит та	1	1
1555	здесь он	1	1
1556	он на	1	1
1557	нашего времени	1	1
1558	основе тех	1	1
1559	его во	1	1
1560	от этой	2	1
1561	мы в	3	1
1562	человека не	3	1
1563	из того	2	1
1564	здесь с	1	1
1565	как воплощение	1	1
1566	и слов	2	1
1567	поэта в	1	1
1568	и делает	2	1
1569	но этого	1	1
1570	необходимый для	1	1
1571	любит а	1	1
1572	психологии однако	1	1
1573	нет никакого	1	1
1574	же самой	3	1
1575	и виды	1	1
1576	подобно тому	7	1
1577	себе не	4	1
1578	признано со	1	1
1579	а отношение	1	1
1580	языком объективной	1	1
1581	следующими словами	1	1
1582	к самым	1	1
1583	обращено к	1	1
1584	и определил	1	1
1585	творчества и	3	1
1586	одну и	1	1
1587	история с	1	1
1588	этой точки	7	1
1589	к уничтожению	1	1
1590	вместо того	1	1
1591	изучаемого предмета	1	1
1592	прямо к	2	1
1593	в обратном	1	1
1594	форма была	1	1
1595	однако мы	1	1
1596	с таким	18	1
1597	их и	1	1
1598	за борт	1	1
1599	и последующим	1	1
1600	так называемый	1	1
1601	что у	8	1
1602	в россии	1	1
1603	показать что	12	1
1604	мы говорим	2	1
1605	с социальной	1	1
1606	и столь	1	1
1607	всем остальным	1	1
1608	идет именно	1	1
1609	в различные	1	1
1610	то время	6	1
1611	и какая	1	1
1612	это выражение	1	1
1613	выходит за	2	1
1614	то вся	1	1
1615	что могло	1	1
1616	в выражении	1	1
1617	легче и	1	1
1618	как социальное	1	1
1619	в душевной	1	1
1620	эти исследования	1	1
1621	основе своей	2	1
1622	никакого значения	1	1
1623	трудность и	1	1
1624	только то	3	1
1625	возникает как	3	1
1626	всякое реальное	1	1
1627	и каждая	1	1
1628	состоит из	2	1
1629	себе при	1	1
1630	такое определение	1	1
1631	что иное	2	1
1632	художественный рассказ	1	1
1633	тем которые	1	1
1634	форме а	1	1
1635	к какому	1	1
1636	изменяется и	1	1
1637	мыслей и	3	1
1638	он есть	1	1
1639	от психологии	2	1
1640	ключом к	1	1
1641	сравнению с	3	1
1642	бы сказать	1	1
1643	не до	1	1
1644	при всех	1	1
1645	вследствие этого	2	1
1646	эта внутренняя	2	1
1647	в известном	2	1
1648	которая не	2	1
1649	на каждом	1	1
1650	сознательно и	1	1
1651	чтобы прийти	1	1
1652	во сне	2	1
1653	языка на	1	1
1654	и было	1	1
1655	к созданию	1	1
1656	которую она	1	1
1657	из следующих	1	1
1658	таких слов	1	1
1659	и неизменной	1	1
1660	только одно	1	1
1661	легли в	1	1
1662	ни на	3	1
1663	эти вопросы	1	1
1664	всем этом	1	1
1665	раз все	1	1
1666	нужно принять	1	1
1667	гораздо большей	1	1
1668	смысловой элемент	1	1
1669	сами же	2	1
1670	а если	1	1
1671	далее и	1	1
1672	о духе	1	1
1673	ясно и	1	1
1674	в круг	1	1
1675	и психологические	1	1
1676	и существовать	1	1
1677	и заключается	4	1
1678	и социальной	1	1
1679	в роли	1	1
1680	лежат в	1	1
1681	различения и	2	1
1682	и какие	1	1
1683	слово которое	1	1
1684	только мы	2	1
1685	по сравнению	3	1
1686	которое не	1	1
1687	этого сравнения	1	1
1688	на два	2	1
1689	подойти с	1	1
1690	а может	1	1
1691	не дана	1	1
1692	тот и	2	1
1693	он относится	1	1
1694	и важность	1	1
1695	материала что	1	1
1696	обойтись без	1	1
1697	сознании и	2	1
1698	только тогда	8	1
1699	сознание которое	2	1
1700	не понимает	2	1
1701	то все	2	1
1702	со всей	1	1
1703	что уже	1	1
1704	в это	1	1
1705	мир и	1	1
1706	у каждого	4	1
1707	его конкретной	1	1
1708	обозначается как	1	1
1709	котором она	1	1
1710	на основании	7	1
1711	него с	1	1
1712	имеет никакого	1	1
1713	отдельные части	1	1
1714	основной принцип	1	1
1715	что сказал	2	1
1716	тому или	1	1
1717	времени и	2	1
1718	идеи в	1	1
1719	не видим	1	1
1720	и целый	1	1
1721	при помощи	27	1
1722	цели и	1	1
1723	действия и	4	1
1724	в обществе	3	1
1725	образом не	1	1
1726	образами и	1	1
1727	вещь а	1	1
1728	проблемы и	1	1
1729	всего можно	1	1
1730	и там	2	1
1731	соответствии с	1	1
1732	каждой из	3	1
1733	смысле и	2	1
1734	ее не	1	1
1735	толстого но	1	1
1736	это своеобразие	1	1
1737	основной недостаток	1	1
1738	и рассказать	1	1
1739	свой взгляд	1	1
1740	ею и	1	1
1741	романе то	1	1
1742	важны не	1	1
1743	марксистской науки	1	1
1744	для изучения	1	1
1745	смотрят на	1	1
1746	что я	4	1
1747	объективной психологии	4	1
1748	может оказаться	1	1
1749	от идеологии	2	1
1750	именно то	1	1
1751	к объяснению	1	1
1752	том же	4	1
1753	стороны слова	1	1
1754	формы для	1	1
1755	есть особая	1	1
1756	еще дальше	1	1
1757	и проч	1	1
1758	имеет и	1	1
1759	объективное определение	2	1
1760	формы то	3	1
1761	в мечтах	1	1
1762	оценка могут	1	1
1763	а вовсе	1	1
1764	художественным творчеством	1	1
1765	как всякий	1	1
1766	материал и	2	1
1767	в особом	1	1
1768	то или	3	1
1769	нет все	2	1
1770	только наиболее	1	1
1771	особый характер	1	1
1772	жизни не	1	1
1773	же социальна	1	1
1774	заставляя его	1	1
1775	этой формулы	2	1
1776	а об	1	1
1777	чтобы изучить	1	1
1778	форм есть	1	1
1779	характер что	1	1
1780	из этой	1	1
1781	музыкальное произведение	1	1
1782	формы к	1	1
1783	в художественных	1	1
1784	формы не	3	1
1785	всего того	1	1
1786	которые в	3	1
1787	именно к	2	1
1788	как со	1	1
1789	случае так	1	1
1790	менее чем	1	1
1791	что ему	1	1
1792	для нашего	1	1
1793	всегда можно	1	1
1794	перестает существовать	1	1
1795	мы могли	1	1
1796	в переживании	1	1
1797	ничем не	1	1
1798	смысле что	1	1
1799	аналогии с	2	1
1800	но нигде	1	1
1801	на тех	3	1
1802	ее на	2	1
1803	или другую	1	1
1804	размежевание между	1	1
1805	наук о	1	1
1806	идеологические формы	1	1
1807	и форма	2	1
1808	оно понимает	1	1
1809	этого целого	1	1
1810	и историю	1	1
1811	одной плоскости	1	1
1812	он как	1	1
1813	для всякого	1	1
1814	формулы совершенно	1	1
1815	всех возможных	1	1
1816	только благодаря	1	1
1817	отсюда понятно	1	1
1818	в соответствующих	2	1
1819	в наглядных	1	1
1820	из до-человеческих	1	1
1821	имеет совершенно	1	1
1822	и кажется	1	1
1823	бы у	1	1
1824	как у	1	1
1825	этих слов	2	1
1826	и точно	1	1
1827	первый момент	1	1
1828	процессе творчества	2	1
1829	состоят из	1	1
1830	а можно	1	1
1831	на которой	1	1
1832	имел в	1	1
1833	где эти	1	1
1834	вызывают к	1	1
1835	индивидуальной психологии	4	1
1836	слова а	1	1
1837	в движение	1	1
1838	комплекс и	1	1
1839	без этого	1	1
1840	переживание остается	1	1
1841	когда же	1	1
1842	мы находим	2	1
1843	психологии на	1	1
1844	самой границе	1	1
1845	а на	4	1
1846	указывали что	1	1
1847	века и	1	1
1848	отказаться от	4	1
1849	и слова	1	1
1850	когда оно	2	1
1851	все ее	1	1
1852	и показать	1	1
1853	без остатка	3	1
1854	наших дней	1	1
1855	иное действие	1	1
1856	психику как	1	1
1857	же по	1	1
1858	является предметом	2	1
1859	по существу	6	1
1860	с теми	2	1
1861	характер его	1	1
1862	самый материал	2	1
1863	быть признано	2	1
1864	и изучает	2	1
1865	очень много	1	1
1866	отношениями и	1	1
1867	ею же	1	1
1868	и без	3	1
1869	цель и	1	1
1870	этой цели	1	1
1871	могла быть	1	1
1872	и силу	1	1
1873	и социальная	1	1
1874	все особенности	1	1
1875	при таком	5	1
1876	становится все	1	1
1877	по своему	2	1
1878	и со	1	1
1879	между экономическими	1	1
1880	быть сведена	2	1
1881	что им	1	1
1882	все равно	1	1
1883	утверждения что	1	1
1884	здесь форма	1	1
1885	и художественного	2	1
1886	предмета но	1	1
1887	и отношений	4	1
1888	или содержания	1	1
1889	предметом исследования	1	1
1890	и другим	1	1
1891	в каждой	1	1
1892	заложенное в	1	1
1893	что тот	3	1
1894	особенно в	1	1
1895	его еще	1	1
1896	находится под	1	1
1897	другом случае	1	1
1898	людей в	1	1
1899	чтобы сделать	1	1
1900	общественной жизни	1	1
1901	восприятия или	1	1
1902	впечатление от	1	1
1903	стоит и	1	1
1904	всякий акт	1	1
1905	он указывает	1	1
1906	для целого	1	1
1907	и психологических	1	1
1908	не даны	1	1
1909	его словам	1	1
1910	и эти	2	1
1911	не воспринимаем	1	1
1912	указанных нами	1	1
1913	там мы	1	1
1914	он говорит	4	1
1915	оно в	1	1
1916	от социологической	1	1
1917	на один	2	1
1918	которую мы	1	1
1919	переходе от	2	1
1920	мы воспринимаем	1	1
1921	чистом виде	3	1
1922	и оценка	1	1
1923	или совсем	1	1
1924	содержания есть	1	1
1925	художника в	1	1
1926	конкретном значении	1	1
1927	звуковой стороны	1	1
1928	однако если	1	1
1929	тому как	10	1
1930	степени не	1	1
1931	отдельного слова	1	1
1932	исследования в	1	1
1933	и может	3	1
1934	к тем	1	1
1935	но она	1	1
1936	образа в	2	1
1937	другим и	1	1
1938	даны и	1	1
1939	самое что	2	1
1940	к области	3	1
1941	или другого	1	1
1942	так чтобы	1	1
1943	формам как	1	1
1944	война и	1	1
1945	которые оно	1	1
1946	смысл слова	3	1
1947	или его	3	1
1948	нет принципиальной	1	1
1949	показали что	2	1
1950	своей основе	1	1
1951	отличать от	1	1
1952	можно найти	1	1
1953	в восприятии	1	1
1954	к которой	1	1
1955	человека и	3	1
1956	произведения к	1	1
1957	слов все	2	1
1958	его школы	1	1
1959	скажем что	1	1
1960	значение слова	1	1
1961	поскольку оно	1	1
1962	допустить что	2	1
1963	же на	1	1
1964	он их	1	1
1965	теоретической и	1	1
1966	но общей	1	1
1967	самой формы	1	1
1968	отношение к	3	1
1969	и изменении	1	1
1970	элементов в	1	1
1971	которой можно	1	1
1972	самой своей	1	1
1973	наконец что	1	1
1974	в литературном	1	1
1975	содержанием и	1	1
1976	именно та	1	1
1977	в плане	1	1
1978	литературное произведение	1	1
1979	они принадлежат	1	1
1980	дело здесь	1	1
1981	произведения не	1	1
1982	дело в	2	1
1983	даже для	2	1
1984	анализа и	1	1
1985	иных форм	1	1
1986	быть объяснено	2	1
1987	области философии	2	1
1988	эту мысль	2	1
1989	бытия и	1	1
1990	как увидим	1	1
1991	науки как	2	1
1992	речи вот	1	1
1993	и читателя	1	1
1994	к новому	1	1
1995	как будто	10	1
1996	взглянуть и	1	1
1997	только после	1	1
1998	соответствующие им	1	1
1999	совершенно иная	1	1
2000	историк и	1	1
2001	и психологию	2	1
2002	образом оказывается	1	1
2003	если на	1	1
2004	душевной жизни	2	1
2005	ли может	1	1
2006	в новой	2	1
2007	ведь и	1	1
2008	сам для	1	1
2009	для этого	1	1
2010	и обратно	1	1
2011	хотя они	1	1
2012	именно это	1	1
2013	и совершенно	7	1
2014	он с	1	1
2015	как для	1	1
2016	не можем	3	1
2017	же самым	1	1
2018	психология может	1	1
2019	известный компромисс	1	1
2020	непосредственному восприятию	1	1
2021	себе а	4	1
2022	вот эту	1	1
