N	2gram	Ircho_Kome	Istorich
1321	вышел из	1	2
1322	в новой	2	2
1323	из которой	2	2
1324	остается только	2	2
1325	со всей	1	2
1326	и вся	1	2
1327	и ему	1	2
1328	и об	1	2
1329	чтобы она	1	2
1330	на примере	2	2
1331	по названию	1	2
1332	него замуж	1	2
1333	в силе	1	2
1334	нигде в	1	2
1335	как например	2	2
1336	вот этот	1	2
1337	и потом	1	2
1338	не забудем	1	2
1339	в описании	1	2
1340	нет и	4	2
1341	к двум	1	2
1342	герою с	1	2
1343	с мужем	2	2
1344	а уж	1	2
1345	начнем с	2	2
1346	не лучше	1	2
1347	на поиски	1	2
1348	иногда по	1	2
1349	другой раз	3	2
1350	же ты	3	2
1351	не из	1	2
1352	у вас	1	2
1353	с каким	1	2
1354	обратиться к	1	2
1355	и всякий	2	2
1356	что с	4	2
1357	мало того	1	2
1358	отцом и	3	2
1359	участие в	1	2
1360	под тем	1	2
1361	она кормит	2	2
1362	материал для	2	2
1363	дом к	1	2
1364	иначе обстоит	3	2
1365	этом не	1	2
1366	о причине	1	2
1367	ей не	1	2
1368	об этих	1	2
1369	которые как	1	2
1370	можно отнести	1	2
1371	за которым	1	2
1372	стремление к	1	2
1373	и глаза	1	2
1374	и со	2	2
1375	предположим что	1	2
1376	достаточной степени	3	2
1377	то ясно	1	2
1378	и таким	1	2
1379	и представляют	1	2
1380	действующие лица	1	2
1381	с изображением	1	2
1382	на запах	1	2
1383	стоит и	1	2
1384	к одному	1	2
1385	и меня	1	2
1386	еще тем	1	2
1387	же из	1	2
1388	в полной	1	2
1389	только гипотеза	1	2
1390	что девушку	1	2
1391	на мысль	1	2
1392	с полным	4	2
1393	и решил	1	2
1394	у того	6	2
1395	уже после	1	2
1396	то обстоятельство	3	2
1397	не следует	2	2
1398	как этот	2	2
1399	как то	1	2
1400	при всем	5	2
1401	он его	1	2
1402	его происхождение	1	2
1403	разве не	1	2
1404	числе и	2	2
1405	и попадает	1	2
1406	только постепенно	1	2
1407	все больше	1	2
1408	это дает	1	2
1409	место в	1	2
1410	человек не	1	2
1411	которой мы	2	2
1412	за счет	1	2
1413	образов и	1	2
1414	нет здесь	1	2
1415	в момент	1	2
1416	сама по	1	2
1417	см выше	1	2
1418	огромная литература	1	2
1419	изображение его	1	2
1420	что человек	1	2
1421	требует от	4	2
1422	в день	1	2
1423	то ли	4	2
1424	обращаясь к	1	2
1425	как девушка	1	2
1426	помнить что	1	2
1427	рассказом о	1	2
1428	могла быть	1	2
1429	весь этот	1	2
1430	две женщины	1	2
1431	к более	1	2
1432	самое интересное	1	2
1433	руки а	1	2
1434	чтобы доказать	1	2
1435	почти все	1	2
1436	себя не	1	2
1437	них в	1	2
1438	отца и	4	2
1439	связанного с	1	2
1440	и жена	1	2
1441	дают нам	1	2
1442	и наиболее	1	2
1443	он меня	2	2
1444	начиная от	2	2
1445	здесь у	1	2
1446	он принес	1	2
1447	и остается	1	2
1448	с помощью	4	2
1449	более ранние	1	2
1450	говорить о	6	2
1451	старика и	1	2
1452	правда и	1	2
1453	то чтобы	1	2
1454	в семью	1	2
1455	знает о	1	2
1456	среди них	1	2
1457	в нашем	1	2
1458	на того	1	2
1459	как должен	1	2
1460	ушел в	1	2
1461	выходя из	2	2
1462	вином и	2	2
1463	о первой	1	2
1464	несколько слов	1	2
1465	отношений которые	1	2
1466	там не	1	2
1467	которую они	1	2
1468	главную роль	2	2
1469	и свои	1	2
1470	на богатой	2	2
1471	а тот	1	2
1472	создается образ	1	2
1473	как нет	1	2
1474	этой стороне	1	2
1475	от друга	1	2
1476	по мнению	2	2
1477	он вынужден	1	2
1478	даже на	1	2
1479	от такого	1	2
1480	же с	1	2
1481	не о	3	2
1482	уже говорилось	1	2
1483	всех его	1	2
1484	в изложении	1	2
1485	его тем	1	2
1486	себя как	1	2
1487	в мире	2	2
1488	которой она	1	2
1489	служит для	1	2
1490	и посылает	1	2
1491	много и	1	2
1492	на себе	2	2
1493	для анализа	1	2
1494	своему хозяину	2	2
1495	остается в	3	2
1496	и уходит	1	2
1497	она на	1	2
1498	жену и	1	2
1499	именно потому	2	2
1500	не более	1	2
1501	человека который	3	2
1502	мысль что	1	2
1503	и мотив	1	2
1504	особого внимания	1	2
1505	несколько иначе	2	2
1506	о сохранении	1	2
1507	ли для	1	2
1508	и далеко	1	2
1509	общего с	2	2
1510	два года	1	2
1511	но нет	2	2
1512	в достаточной	3	2
1513	до смерти	2	2
1514	жена и	1	2
1515	брака и	2	2
1516	и ничего	1	2
1517	с женой	5	2
1518	почему он	1	2
1519	как отец	1	2
1520	представляет себе	1	2
1521	нет ли	1	2
1522	ее сын	1	2
1523	указывающих на	1	2
1524	что кто-то	1	2
1525	уяснить себе	1	2
1526	для каждой	1	2
1527	оно могло	1	2
1528	на ее	4	2
1529	же образом	1	2
1530	в сущности	3	2
1531	на своего	1	2
1532	что сам	1	2
1533	одна или	1	2
1534	подходит к	1	2
1535	лет тому	5	2
1536	нас от	1	2
1537	как с	1	2
1538	в самой	1	2
1539	мы понимаем	3	2
1540	отличаются от	1	2
1541	долю и	1	2
1542	на улицу	2	2
1543	о своей	1	2
1544	эти события	1	2
1545	все на	1	2
1546	центре внимания	1	2
1547	своих возлюбленных	1	2
1548	он возвращается	1	2
1549	друг от	1	2
1550	всей своей	1	2
1551	ничего общего	1	2
1552	в любой	1	2
1553	с сыном	1	2
1554	знает как	1	2
1555	ни у	2	2
1556	в город	2	2
1557	а может	1	2
1558	совпадают с	4	2
1559	он хочет	1	2
1560	а о	2	2
1561	друга и	2	2
1562	говоря что	1	2
1563	существо и	1	2
1564	себя от	2	2
1565	не самым	2	2
1566	уже собирается	1	2
1567	с обликом	1	2
1568	без участия	1	2
1569	думая что	1	2
1570	в сознании	1	2
1571	в и	3	2
1572	убежден в	1	2
1573	его роль	1	2
1574	нее и	1	2
1575	лет после	1	2
1576	на время	1	2
1577	встречает и	1	2
1578	от более	1	2
1579	выясняется что	3	2
1580	берет на	2	2
1581	сам себя	3	2
1582	свидетельствует о	1	2
1583	по очереди	2	2
1584	остается то	1	2
1585	тому чтобы	1	2
1586	не для	1	2
1587	многие из	1	2
1588	мы затронули	1	2
1589	со словами	1	2
1590	на помощь	4	2
1591	чем же	2	2
1592	отказаться от	3	2
1593	они будут	2	2
1594	что к	4	2
1595	последняя ступень	1	2
1596	те самые	1	2
1597	виду что	1	2
1598	исходят из	1	2
1599	никаких следов	1	2
1600	будем называть	1	2
1601	времени уже	1	2
1602	не вяжется	1	2
1603	и мать	1	2
1604	обе эти	1	2
1605	не стал	2	2
1606	здесь правда	1	2
1607	во многом	1	2
1608	жизнь и	1	2
1609	на свете	2	2
1610	сюжета в	2	2
1611	и тех	1	2
1612	более чем	6	2
1613	первый план	1	2
1614	что вы	2	2
1615	соответственно в	1	2
1616	нельзя не	1	2
1617	не находит	2	2
1618	если она	2	2
1619	среди которых	4	2
1620	этого образа	1	2
1621	из своей	1	2
1622	с кем	1	2
1623	с человеком	1	2
1624	его а	2	2
1625	год или	1	2
1626	сообщает о	2	2
1627	над его	2	2
1628	он знает	4	2
1629	этом и	1	2
1630	жены и	2	2
1631	детей не	1	2
1632	чем к	2	2
1633	ли в	3	2
1634	греческой литературе	1	2
1635	она могла	1	2
1636	именно это	1	2
1637	этому вопросу	2	2
1638	не к	1	2
1639	знают что	1	1
1640	еще раз	1	1
1641	говоря уже	2	1
1642	было запрещено	1	1
1643	служит способом	1	1
1644	сходный случай	1	1
1645	заставляет себя	1	1
1646	находясь в	1	1
1647	богатым купцом	1	1
1648	знать и	1	1
1649	пределах этой	1	1
1650	что пришла	1	1
1651	слова эти	1	1
1652	создания образа	1	1
1653	для античности	1	1
1654	мне то	1	1
1655	придает им	1	1
1656	на второй	1	1
1657	эта новая	1	1
1658	следует что	3	1
1659	процесс образования	1	1
1660	в собаку	1	1
1661	и был	2	1
1662	эта же	1	1
1663	однако из	1	1
1664	и говорить	1	1
1665	будет ли	1	1
1666	у ее	2	1
1667	что тебе	1	1
1668	обстановка в	1	1
1669	подавляющее большинство	1	1
1670	в изображении	3	1
1671	из ее	1	1
1672	без него	1	1
1673	часто даже	1	1
1674	отдельно от	2	1
1675	героя мало	1	1
1676	чтобы в	3	1
1677	не считает	2	1
1678	на каждой	1	1
1679	его обстоятельства	1	1
1680	мне кажется	1	1
1681	каким образом	1	1
1682	естественно не	1	1
1683	не заставляет	2	1
1684	уверен в	2	1
1685	где происходит	1	1
1686	и жил	1	1
1687	которая однако	1	1
1688	иначе как	2	1
1689	развития но	1	1
1690	и главная	1	1
1691	является его	2	1
1692	с ума	3	1
1693	похож на	2	1
1694	образы эти	1	1
1695	собой не	1	1
1696	отце и	1	1
1697	образы в	1	1
1698	ступени на	1	1
1699	начала не	1	1
1700	в суть	1	1
1701	принимал участие	1	1
1702	ему за	1	1
1703	действительности а	1	1
1704	ты с	1	1
1705	известной под	1	1
1706	другой когда	1	1
1707	нам не	1	1
1708	для старого	1	1
1709	было и	1	1
1710	черты но	1	1
1711	отец здесь	1	1
1712	она же	1	1
1713	молодом человеке	1	1
1714	очень точно	1	1
1715	в объяснении	2	1
1716	все к	2	1
1717	человека не	2	1
1718	геракла у	1	1
1719	два момента	1	1
1720	текста это	1	1
1721	вот теперь	1	1
1722	действий и	1	1
1723	и дают	2	1
1724	сам или	1	1
1725	будут развиваться	1	1
1726	времени в	2	1
1727	больше не	1	1
1728	своим собственным	1	1
1729	что вся	1	1
1730	должна была	1	1
1731	у служанки	1	1
1732	человек у	1	1
1733	может служить	2	1
1734	для данного	1	1
1735	в отсутствие	4	1
1736	рассказывает о	2	1
1737	от своей	2	1
1738	же его	2	1
1739	жениться но	1	1
1740	другие не	1	1
1741	точке зрения	1	1
1742	за другом	2	1
1743	всей ситуации	1	1
1744	оружия в	2	1
1745	ii в	3	1
1746	он передает	1	1
1747	персонажей мы	1	1
1748	говорит с	1	1
1749	собственный дом	1	1
1750	по городу	1	1
1751	были те	1	1
1752	братьев в	1	1
1753	в одиссее	1	1
1754	ли она	1	1
1755	шесть лет	1	1
1756	существовали в	1	1
1757	большинством исследователей	1	1
1758	да он	1	1
1759	такой ситуации	1	1
1760	по-видимому в	1	1
1761	можем сказать	1	1
1762	иным как	1	1
1763	и всякого	1	1
1764	проявляется и	1	1
1765	в противном	1	1
1766	подобных ей	1	1
1767	с потерей	1	1
1768	есть человек	1	1
1769	имели бы	1	1
1770	и стать	1	1
1771	мужа и	1	1
1772	она стремится	1	1
1773	строго говоря	1	1
1774	и наталкивается	1	1
1775	но там	1	1
1776	же понимает	2	1
1777	и неизвестно	1	1
1778	не найдем	2	1
1779	том почему	1	1
1780	но едва	1	1
1781	нему в	1	1
1782	однако только	1	1
1783	своих руках	1	1
1784	с ужасом	1	1
1785	первый и	1	1
1786	обо всем	1	1
1787	их создателей	1	1
1788	возвращение к	2	1
1789	как такового	1	1
1790	упрек в	1	1
1791	в какую-нибудь	1	1
1792	что надо	1	1
1793	не слишком	5	1
1794	привязывает к	1	1
1795	и устраивает	1	1
1796	только до	1	1
1797	его дочь	3	1
1798	остаются в	1	1
1799	если у	1	1
1800	образом если	1	1
1801	отметить еще	1	1
1802	как общество	1	1
1803	я взял	1	1
1804	в ситуации	1	1
1805	глаза на	1	1
1806	согласии с	2	1
1807	этого объяснения	1	1
1808	в следующем	1	1
1809	с открытием	2	1
1810	тем больше	1	1
1811	для иллюстрации	1	1
1812	ссылкой на	1	1
1813	не очень	1	1
1814	состояли из	1	1
1815	отделенном от	1	1
1816	перед необходимостью	1	1
1817	ко всем	1	1
1818	полным правом	2	1
1819	ведут в	1	1
1820	к будущему	1	1
1821	я мог	1	1
1822	эта случайность	1	1
1823	рядом с	1	1
1824	требует себе	1	1
1825	которых в	1	1
1826	поле битвы	1	1
1827	больше всего	4	1
1828	в двух	7	1
1829	девушке и	3	1
1830	стал искать	1	1
1831	не требует	1	1
1832	или дочери	1	1
1833	дело к	1	1
1834	ним а	1	1
1835	нашего героя	1	1
1836	кого же	1	1
1837	свой дом	2	1
1838	же слов	3	1
1839	отец с	1	1
1840	я на	2	1
1841	с новой	1	1
1842	так я	2	1
1843	же все	1	1
1844	или дав	1	1
1845	они становятся	1	1
1846	не составляет	1	1
1847	гнев и	1	1
1848	в попытке	1	1
1849	законный брак	2	1
1850	другом и	1	1
1851	здесь сквозит	1	1
1852	называет его	1	1
1853	вопрос где	1	1
1854	дочь замуж	1	1
1855	близко к	1	1
1856	не отличаются	2	1
1857	человека как	1	1
1858	речи и	1	1
1859	было только	1	1
1860	попадает наконец	1	1
1861	бы они	1	1
1862	кормит его	1	1
1863	только берет	1	1
1864	и является	1	1
1865	ему придется	1	1
1866	вот что	1	1
1867	где в	1	1
1868	еще два	1	1
1869	перед лицом	2	1
1870	из нас	1	1
1871	и плачет	1	1
1872	нас теперь	1	1
1873	себя их	1	1
1874	выходят за	2	1
1875	к первому	1	1
1876	тот или	1	1
1877	мы их	1	1
1878	совершенно особый	1	1
1879	золото да	1	1
1880	откуда у	2	1
1881	но прежде	1	1
1882	который так	1	1
1883	его были	1	1
1884	что только	1	1
1885	роль играет	2	1
1886	вполне возможно	2	1
1887	на большой	1	1
1888	не вижу	1	1
1889	однако по	3	1
1890	замуж не	1	1
1891	уже упомянутой	1	1
1892	повседневной жизни	1	1
1893	дочь с	1	1
1894	никаких препятствий	1	1
1895	и сестру	1	1
1896	освобождает его	2	1
1897	внешних атрибутов	1	1
1898	в четыре	1	1
1899	до начала	2	1
1900	ни другой	1	1
1901	разве только	1	1
1902	о предметах	1	1
1903	ты еще	1	1
1904	высшей степени	2	1
1905	и сами	1	1
1906	право сделать	1	1
1907	чего они	1	1
1908	этому времени	2	1
1909	от до	1	1
1910	и пределах	1	1
1911	собирать на	1	1
1912	мы сравним	1	1
1913	в твоей	1	1
1914	жизни а	1	1
1915	своего собственного	1	1
1916	которой не	2	1
1917	он только	1	1
1918	выдает свою	1	1
1919	он уверен	1	1
1920	никакому сомнению	1	1
1921	по адресу	1	1
1922	дает и	1	1
1923	социального положения	1	1
1924	и превращение	1	1
1925	нем своего	1	1
1926	них является	2	1
1927	нас однако	1	1
1928	в отношении	4	1
1929	или к	2	1
1930	брак в	1	1
1931	свою принадлежность	1	1
1932	деле и	1	1
1933	из комедии	2	1
1934	мы вспоминаем	1	1
1935	имя которого	1	1
1936	со всеми	2	1
1937	не известна	1	1
1938	которому принадлежит	1	1
1939	теперь на	1	1
1940	один вопрос	1	1
1941	жалуется на	1	1
1942	на люди	1	1
1943	появлении в	1	1
1944	достаточно ясно	1	1
1945	чего следует	1	1
1946	и начало	1	1
1947	быть даже	1	1
1948	происхождение и	2	1
1949	но об	1	1
1950	героев и	1	1
1951	братья не	1	1
1952	что это?	2	1
1953	мою дочь	1	1
1954	свадебной церемонии	1	1
1955	для каждого	1	1
1956	ли не	6	1
1957	живого человека	1	1
1958	до конца	4	1
1959	и призывает	1	1
1960	возникает вопрос	1	1
1961	ничего нет	1	1
1962	же теперь	2	1
1963	расстановка действующих	1	1
1964	жизни мы	1	1
1965	против их	1	1
1966	для сравнения	1	1
1967	всем этом	1	1
1968	с детьми	1	1
1969	знаем теперь	1	1
1970	уже из	1	1
1971	своей собственной	1	1
1972	не считал	1	1
1973	оба эти	1	1
1974	бог и	3	1
1975	и содержит	1	1
1976	что рожденный	1	1
1977	в охотничьих	1	1
1978	этой работы	1	1
1979	на два	1	1
1980	в образах	1	1
1981	каждой из	4	1
1982	замечено что	1	1
1983	не понимает	1	1
1984	в действие	1	1
1985	всего этого	1	1
1986	которую он	3	1
1987	если человек	1	1
1988	случае с	1	1
1989	к людям	1	1
1990	для выяснения	1	1
1991	греческих и	1	1
1992	есть необходимость	1	1
1993	на которые	3	1
1994	ли есть	1	1
1995	вышедшая из	1	1
1996	его цель	1	1
1997	без его	1	1
1998	этом еще	1	1
1999	был быть	1	1
2000	не у	1	1
2001	и дать	2	1
2002	повод к	1	1
2003	тот самый	1	1
2004	из первых	1	1
2005	создателей и	1	1
2006	ли можно	1	1
2007	мысли не	1	1
2008	оставили без	1	1
2009	отрицательного отношения	1	1
2010	появляется в	1	1
2011	внимания заслуживает	1	1
2012	брата в	1	1
2013	в память	1	1
2014	обеспечить ему	1	1
2015	входящих в	1	1
2016	во времени	1	1
2017	для брака	1	1
2018	на руке	1	1
2019	этого было	1	1
2020	характерные для	2	1
2021	ii у	1	1
2022	ухода из	2	1
2023	судя по	3	1
2024	или трижды	1	1
2025	заставляет его	1	1
2026	к лицу	2	1
2027	окончательно и	1	1
2028	хочет стать	1	1
2029	об их	1	1
2030	однако о	1	1
2031	заимствована из	1	1
2032	жене с	1	1
2033	мир в	1	1
2034	основе своей	2	1
2035	может не	1	1
2036	он воевал	1	1
2037	это был	1	1
2038	и кончая	1	1
2039	забота о	1	1
2040	из греческих	2	1
2041	его отца	2	1
2042	это вызывает	1	1
2043	для всякого	1	1
2044	не без	2	1
2045	и героям	1	1
2046	на что	2	1
2047	случаях эта	1	1
2048	в согласии	2	1
2049	с уже	2	1
2050	его ничем	1	1
2051	ты ее	1	1
2052	соединения с	1	1
2053	и всегда	1	1
2054	но ничего	1	1
2055	не считая	3	1
2056	чтобы ее	1	1
2057	том который	1	1
2058	раз в	3	1
2059	сказать не	1	1
2060	без внимания	1	1
2061	наше представление	1	1
2062	ii этот	1	1
2063	пределах одной	1	1
2064	из рук	2	1
2065	на несколько	1	1
2066	греческой комедии	1	1
2067	могут найти	1	1
2068	и тому	1	1
2069	пор были	1	1
2070	и сыном	1	1
2071	затем к	1	1
2072	которых этот	1	1
2073	более что	1	1
2074	из сравнения	1	1
2075	дочь которая	1	1
2076	впал в	1	1
2077	соглашается отдать	1	1
2078	этого на	1	1
2079	знал что	1	1
2080	мотивов которые	1	1
2081	почти во	1	1
2082	противном случае	1	1
2083	на фоне	2	1
2084	сразу же	5	1
2085	сделать ее	1	1
2086	смертельную опасность	1	1
2087	и без	2	1
2088	гостей а	1	1
2089	к самой	1	1
2090	как все	1	1
2091	на такое	1	1
2092	деле мы	1	1
2093	чтобы проследить	1	1
2094	бы это	1	1
2095	мере в	1	1
2096	чем за	1	1
2097	и сестры	2	1
2098	друга у	1	1
2099	отпадают и	1	1
2100	городов и	2	1
2101	а те	1	1
2102	о месте	1	1
2103	от первого	1	1
2104	перестала быть	1	1
2105	ассоциируется с	1	1
2106	понимает что	2	1
2107	и держат	1	1
2108	любовь там	1	1
2109	сам не	2	1
2110	известной нам	1	1
2111	ничуть не	7	1
2112	как ни	1	1
2113	для исполнения	1	1
2114	же от	1	1
2115	тем мы	1	1
2116	и молодой	2	1
2117	столько о	1	1
2118	знакомые нам	1	1
2119	уходя из	1	1
2120	до н	1	1
2121	ее такой	1	1
2122	в поздних	1	1
2123	один в	1	1
2124	об отце	1	1
2125	сочувствия к	2	1
2126	е и	2	1
2127	свою жизнь	1	1
2128	ином порядке	1	1
2129	ним как	1	1
2130	кто не	1	1
2131	встреча с	1	1
2132	у кого	2	1
2133	ним не	1	1
2134	идет здесь	1	1
2135	моменты которые	1	1
2136	не успела	1	1
2137	происходит от	1	1
2138	смысл его	1	1
2139	быту и	2	1
2140	ищут в	1	1
2141	идет о	3	1
2142	образа жизни	1	1
2143	главной пружиной	1	1
2144	в браке	2	1
2145	отец он	1	1
2146	отца по	1	1
2147	эту мысль	1	1
2148	по традиции	1	1
2149	в голову	2	1
2150	направляется в	1	1
2151	этот рассказ	1	1
2152	память о	2	1
2153	теперь с	1	1
2154	частности с	1	1
2155	ясно с	1	1
2156	попавшего в	1	1
2157	уже о	2	1
2158	победу а	1	1
2159	каком направлении	1	1
2160	не отличается	1	1
2161	меня с	1	1
2162	с первых	3	1
2163	само собой	5	1
2164	они так	1	1
2165	пить и	1	1
2166	в так	1	1
2167	остались в	1	1
2168	не надо	2	1
2169	развиваться события	1	1
2170	за своим	1	1
2171	тот в	1	1
2172	в той	2	1
2173	в лицо	1	1
2174	живущий с	1	1
2175	это на	1	1
2176	необходимость такой	1	1
2177	всего это	2	1
2178	выйти замуж	1	1
2179	только чтобы	1	1
2180	безумием в	1	1
2181	из сторон	1	1
2182	что несколько	1	1
2183	раз к	1	1
2184	высказывает ему	2	1
2185	пор в	1	1
2186	одной ночи	1	1
2187	может послужить	1	1
2188	из греции	1	1
2189	чего ты	1	1
2190	здесь начинается	1	1
2191	его рождением	1	1
2192	в глазах	10	1
2193	однако и	1	1
2194	к числу	2	1
2195	а совершенно	1	1
2196	за лет	2	1
2197	которой в	1	1
2198	другие персонажи	1	1
2199	с более	1	1
2200	и таких	1	1
2201	несколько в	1	1
2202	доме у	2	1
2203	впрочем это	1	1
2204	из многочисленных	1	1
2205	хоть немного	1	1
2206	по части	2	1
2207	и лесной	1	1
2208	причем эта	1	1
2209	можем заключить	1	1
2210	было до	1	1
2211	в первом	2	1
2212	они относятся	1	1
2213	и ими	1	1
2214	второй половине	1	1
2215	и предупреждает	1	1
2216	при том	1	1
2217	близких по	1	1
2218	принадлежат к	2	1
2219	в наиболее	2	1
2220	еще точнее	1	1
2221	он нисколько	1	1
2222	начала действия	1	1
2223	выход из	1	1
2224	хорошо известно	1	1
2225	девушкой и	1	1
2226	конкретно и	1	1
2227	себе человека	1	1
2228	он вполне	1	1
2229	к своим	2	1
2230	котором находится	1	1
2231	две черты	1	1
2232	и вскоре	1	1
2233	обращение к	1	1
2234	чем бы	1	1
2235	ее отцу	1	1
2236	впрочем для	1	1
2237	нищим и	1	1
2238	теперь он	1	1
2239	надо прежде	1	1
2240	у исследователей	1	1
2241	на человека	1	1
2242	плен в	1	1
2243	на руки	1	1
2244	девушек или	1	1
2245	по тем	1	1
2246	много у	1	1
2247	сына или	1	1
2248	являются не	1	1
2249	той ступени	1	1
2250	отвечает своим	1	1
2251	в случае	2	1
2252	в изучении	1	1
2253	отмечает что	1	1
2254	найти объяснение	1	1
2255	тесть и	1	1
2256	совершенно различных	1	1
2257	наконец как	1	1
2258	которых она	1	1
2259	образом из	1	1
2260	существу своему	1	1
2261	людей из	1	1
2262	сына он	1	1
2263	и отец	2	1
2264	что речь	1	1
2265	и схватить	1	1
2266	делает то	1	1
2267	здесь прежде	1	1
2268	как будут	1	1
2269	так мы	1	1
2270	деньги и	1	1
2271	дело следовательно	1	1
2272	уже более	1	1
2273	самом начале	1	1
2274	женщина была	1	1
2275	развитие этого	1	1
2276	отношений и	1	1
2277	я потерял	1	1
2278	она у	1	1
2279	ему отцом	1	1
2280	тем кто	1	1
2281	тысячи людей	1	1
2282	однако поскольку	2	1
2283	же слова	1	1
2284	точно отражают	1	1
2285	у лукиана	1	1
2286	будет ждать	1	1
2287	с ребенком	4	1
2288	по поводу	1	1
2289	материала как	1	1
2290	отцу в	3	1
2291	где все	1	1
2292	н э	2	1
2293	отцу он	1	1
2294	есть также	1	1
2295	быть с	1	1
2296	от ее	3	1
2297	уважением и	1	1
2298	этом стремлении	1	1
2299	хотя слова	1	1
2300	все известные	1	1
2301	известно нам	1	1
2302	из вас	3	1
2303	место на	1	1
2304	можно предполагать	2	1
2305	тебя и	1	1
2306	и столь	1	1
2307	что явился	1	1
2308	менее в	2	1
2309	по целому	2	1
2310	пьян и	1	1
2311	еще раньше	1	1
2312	по назначению	1	1
2313	к человеку	2	1
2314	где взять	1	1
2315	зрения что	1	1
2316	и одну	1	1
2317	первом случае	1	1
2318	чем на	1	1
2319	знали что	1	1
2320	случай в	1	1
2321	против меня	1	1
2322	общение с	1	1
2323	ближе не	2	1
2324	пример как	1	1
2325	в живых	1	1
2326	и указывает	1	1
2327	ними происходит	1	1
2328	только во	1	1
2329	обратил внимание	1	1
2330	аналогии с	2	1
2331	не думает	1	1
2332	и сама	1	1
2333	друг за	2	1
2334	хотя это	2	1
2335	в весьма	1	1
2336	две линии	1	1
2337	женщину в	1	1
2338	не была	1	1
2339	себе путь	1	1
2340	и притом	1	1
2341	у женщины	1	1
2342	это касается	1	1
2343	ли мы	1	1
2344	спустя много	1	1
2345	но совершенно	1	1
2346	ему свое	1	1
2347	преимущественно на	1	1
2348	находят в	1	1
2349	дошедшего до	1	1
2350	и строится	1	1
2351	из уст	2	1
2352	значение так	1	1
2353	что попадется	1	1
2354	он ни	1	1
2355	речь шла	2	1
2356	дому тот	1	1
2357	для понимания	3	1
2358	таким способом	1	1
2359	который попадает	1	1
2360	по ее	2	1
2361	о которой	2	1
2362	нас важно	1	1
2363	было введение	1	1
2364	и жизнь	2	1
2365	спать в	1	1
2366	на свободу	1	1
2367	к мысли	2	1
2368	теперь и	1	1
2369	прямое отношение	1	1
2370	над головой	1	1
2371	не был	2	1
2372	с радостью	2	1
2373	на которую	1	1
2374	тебе в	2	1
2375	в уста	2	1
2376	слов или	1	1
2377	того в	3	1
2378	бы к	2	1
2379	для создания	2	1
2380	делают это	1	1
2381	отнестись к	1	1
2382	действия в	3	1
2383	тебя если	1	1
2384	молодой человек	9	1
2385	описание этого	1	1
2386	исследователи которые	1	1
2387	в уме	1	1
2388	со многими	1	1
2389	когда я	1	1
2390	детей или	1	1
2391	и забирает	1	1
2392	хочет чтобы	1	1
2393	ему до	2	1
2394	его разрешения	1	1
2395	действующих лиц	7	1
2396	есть доля	1	1
2397	побудить его	1	1
2398	мать она	1	1
2399	в детстве	2	1
2400	за ними	1	1
2401	еще из	1	1
2402	входной двери	1	1
2403	не приходится	5	1
2404	для человека	2	1
2405	в условных	1	1
2406	но только	1	1
2407	чтобы их	1	1
2408	в семье	2	1
2409	следует признать	1	1
2410	прибыв в	1	1
2411	собой две	1	1
2412	какой мере	2	1
2413	женщину с	1	1
2414	я в	1	1
2415	ответственность за	2	1
2416	работы в	1	1
2417	дело но	1	1
2418	вот я	1	1
2419	с людьми	1	1
2420	и жаден	1	1
2421	боги не	2	1
2422	и никогда	1	1
2423	жены в	1	1
2424	он понимает	2	1
2425	узнал о	1	1
2426	а позднее	1	1
2427	как от	1	1
2428	однако когда	1	1
2429	говорят и	1	1
2430	домой он	1	1
2431	над ней	3	1
2432	начало она	1	1
2433	в первой	3	1
2434	над человеком	1	1
2435	принадлежность к	1	1
2436	сведения о	1	1
2437	уходит и	1	1
2438	ни одно	3	1
2439	за себя	1	1
2440	речи о	4	1
2441	куда не	1	1
2442	себя он	1	1
2443	гораздо важнее	2	1
2444	затем когда	1	1
2445	предположение о	1	1
2446	будущий зять	1	1
2447	говорить с	1	1
2448	не приходит	2	1
2449	остановиться подробнее	1	1
2450	эта цель	1	1
2451	черты характерные	1	1
2452	один шаг	2	1
2453	и стало	1	1
2454	во втором	2	1
2455	отдают в	1	1
2456	этой линии	1	1
2457	друга в	1	1
2458	это явствует	1	1
2459	она с	1	1
2460	при возвращении	1	1
2461	из более	1	1
2462	те моменты	1	1
2463	из нашего	1	1
2464	чтобы помочь	1	1
2465	представлению о	1	1
2466	до своей	1	1
2467	для себя	1	1
2468	слоновой костью	1	1
2469	этой более	1	1
2470	задолго до	1	1
2471	гораздо раньше	1	1
2472	с греческим	1	1
2473	свете продолжает	1	1
2474	сами они	1	1
2475	отвращения к	1	1
2476	первых же	3	1
2477	шаг до	1	1
2478	бы при	1	1
2479	существо в	1	1
2480	от их	1	1
2481	двух сторон	1	1
2482	союза не	1	1
2483	отца на	1	1
2484	наряду со	1	1
2485	в безумие	1	1
2486	любовь и	2	1
2487	переходят к	1	1
2488	вернуться на	1	1
2489	еще хуже	1	1
2490	за другого	1	1
2491	затем следует	1	1
2492	устраивает ему	1	1
2493	это сообщение	1	1
2494	женщин с	1	1
2495	их между	1	1
2496	счастливо и	1	1
2497	нам возможность	1	1
2498	за свое	2	1
2499	с огромной	1	1
2500	город в	1	1
2501	правда не	1	1
2502	наравне с	2	1
2503	в кратком	1	1
2504	человеческой натуры	2	1
