N	2gram	Potebnia_M	KulturaY
1319	значительной степени	2	1
1320	представляет ее	1	1
1321	теперь весьма	1	1
1322	я могу	1	1
1323	второй член	1	1
1324	или меньшее	1	1
1325	но стоит	1	1
1326	самого и	1	1
1327	значение слов	1	1
1328	что по	4	1
1329	их в	3	1
1330	души животного	1	1
1331	понимания слова	2	1
1332	глагола но	1	1
1333	получают значение	1	1
1334	мысли о	6	1
1335	слов как	2	1
1336	нужно чтобы	1	1
1337	хорошо известно	1	1
1338	последнее по	1	1
1339	убеждения что	2	1
1340	явлением в	1	1
1341	этом можно	1	1
1342	в природе	3	1
1343	и сделал	1	1
1344	мною в	3	1
1345	теперь не	2	1
1346	эта необходимость	1	1
1347	почти без	1	1
1348	легче всего	1	1
1349	от поэзии	1	1
1350	изменяется от	1	1
1351	предложения и	1	1
1352	себя не	1	1
1353	к своим	1	1
1354	в поэтическом	2	1
1355	внутренняя организация	1	1
1356	что слова	1	1
1357	на первый	1	1
1358	легко будет	1	1
1359	относиться к	2	1
1360	это соединение	1	1
1361	для исследования	1	1
1362	языка разумеется	1	1
1363	языка мы	3	1
1364	дело нашей	1	1
1365	г в	1	1
1366	языков например	1	1
1367	разных языках	1	1
1368	перестает быть	5	1
1369	нуждаются в	1	1
1370	сформированный мыслью	1	1
1371	положение при	1	1
1372	дают нам	1	1
1373	значение только	2	1
1374	в силе	1	1
1375	которые мы	3	1
1376	совокупность этих	1	1
1377	же следует	2	1
1378	уже до	1	1
1379	есть орудие	1	1
1380	что второе	1	1
1381	знал что	1	1
1382	выше мы	4	1
1383	себе все	2	1
1384	которой он	1	1
1385	эта связь	2	1
1386	некотором внимании	1	1
1387	части речи	1	1
1388	это последнее	4	1
1389	нас и	1	1
1390	слов из	1	1
1391	поэзии есть	2	1
1392	раз не	1	1
1393	говорим что	1	1
1394	материал поэзии	1	1
1395	ее так	1	1
1396	значение то	1	1
1397	это делается	1	1
1398	в понимании	1	1
1399	связано в	1	1
1400	все свои	2	1
1401	процесс в	1	1
1402	заключено в	1	1
1403	бы даже	1	1
1404	оно могло	1	1
1405	искусства и	3	1
1406	что первая	1	1
1407	и другой	1	1
1408	с другим	2	1
1409	переводе на	1	1
1410	времени в	1	1
1411	которыми он	1	1
1412	довести до	1	1
1413	не сама	1	1
1414	к своей	2	1
1415	слов но	1	1
1416	вопросом об	1	1
1417	есть прежде	2	1
1418	и действия	2	1
1419	если так	1	1
1420	из таких	1	1
1421	между двумя	5	1
1422	и формы	1	1
1423	только на	4	1
1424	если ему	2	1
1425	становится для	2	1
1426	слов обозначающих	1	1
1427	возможен только	1	1
1428	несколько примеров	1	1
1429	образом что	2	1
1430	не замечается	1	1
1431	его по	1	1
1432	сказать несколько	2	1
1433	что ее	1	1
1434	от той	2	1
1435	уже есть	2	1
1436	представлений это	1	1
1437	отдельных слов	1	1
1438	безразличная для	1	1
1439	имеют для	1	1
1440	перед ним	1	1
1441	или вообще	1	1
1442	но этот	2	1
1443	звуки и	1	1
1444	собою и	3	1
1445	на ней	1	1
1446	я думаю	2	1
1447	оно с	1	1
1448	поэта и	1	1
1449	об отсутствии	1	1
1450	соединение есть	1	1
1451	слове как	2	1
1452	группы и	1	1
1453	быть искусственно	1	1
1454	языка таким	1	1
1455	и притом	3	1
1456	по которым	1	1
1457	когда человек	3	1
1458	таких условиях	1	1
1459	еще ничего	1	1
1460	содержании это	1	1
1461	не имеющими	1	1
1462	для перехода	1	1
1463	выше есть	1	1
1464	слове а	1	1
1465	случай где	1	1
1466	есть это	1	1
1467	менее важно	1	1
1468	восстановить в	1	1
1469	это отличие	1	1
1470	число слов	1	1
1471	с которою	1	1
1472	содержание его	3	1
1473	есть по	1	1
1474	действующего на	1	1
1475	отношения в	1	1
1476	не уничтожают	1	1
1477	указывают на	3	1
1478	и науки	2	1
1479	какое содержание	1	1
1480	знаем его	1	1
1481	от другой	2	1
1482	он сам	2	1
1483	слова сказал	1	1
1484	нам остается	1	1
1485	очередь есть	1	1
1486	нужно для	1	1
1487	себя все	1	1
1488	теперь а	1	1
1489	имели бы	1	1
1490	к этим	1	1
1491	самого образа	1	1
1492	к ее	1	1
1493	они могут	2	1
1494	д а	1	1
1495	затем в	1	1
1496	который они	1	1
1497	себя в	1	1
1498	нас весьма	1	1
1499	поэзия не	1	1
1500	начало и	1	1
1501	поэзии к	1	1
1502	форму то	2	1
1503	речи если	1	1
1504	не найдем	1	1
1505	чем более	4	1
1506	намек на	1	1
1507	поверхности и	1	1
1508	в подобных	1	1
1509	той степени	1	1
1510	же отношение	1	1
1511	от которой	1	1
1512	все признаки	2	1
1513	представления которые	1	1
1514	слово обозначающее	2	1
1515	и значением	2	1
1516	такой степени	5	1
1517	происходит по	1	1
1518	единства она	1	1
1519	представим себе	1	1
1520	во всех	1	1
1521	тем казалось	1	1
1522	влияние на	3	1
1523	мы видим	3	1
1524	еще одну	1	1
1525	оно их	1	1
1526	все его	2	1
1527	есть процесс	2	1
1528	что то	1	1
1529	приведены в	1	1
1530	своем языке	2	1
1531	фактом что	1	1
1532	не противоречит	1	1
1533	мы как	1	1
1534	она и	1	1
1535	нас уже	1	1
1536	в устранении	1	1
1537	так можно	1	1
1538	времени можно	1	1
1539	мы принуждены	1	1
1540	от его	2	1
1541	сказать и	2	1
1542	уже без	1	1
1543	похожи на	1	1
1544	содержанием не	1	1
1545	в действии	1	1
1546	слова является	1	1
1547	это будет	1	1
1548	как средство	2	1
1549	об одном	2	1
1550	есть одно	2	1
1551	притом не	2	1
1552	поэтому можно	1	1
1553	первый раз	1	1
1554	беседы в	1	1
1555	что различные	2	1
1556	для которой	1	1
1557	и некоторым	1	1
1558	смысле то	2	1
1559	сравнить с	2	1
1560	самом смысле	1	1
1561	тогда и	3	1
1562	известных пределов	1	1
1563	на нас	4	1
1564	из моментов	1	1
1565	и самым	1	1
1566	содержанию которое	1	1
1567	поэзии в	2	1
1568	смысл для	1	1
1569	свободу и	1	1
1570	лучше чем	1	1
1571	после этого	1	1
1572	нашей души	1	1
1573	слово не	6	1
1574	эта особенность	1	1
1575	будем говорить	1	1
1576	уже отчасти	1	1
1577	с нашей	1	1
1578	два раза	1	1
1579	своей точки	1	1
1580	не ограничивается	1	1
1581	с пониманием	2	1
1582	способности а	1	1
1583	содержание этого	2	1
1584	что а	2	1
1585	содержания как	1	1
1586	слово на	1	1
1587	поэзии не	1	1
1588	есть еще	4	1
1589	мы на	1	1
1590	бы только	1	1
1591	если образ	1	1
1592	или не	3	1
1593	столько же	2	1
1594	он может	2	1
1595	основанных на	1	1
1596	еще знание	1	1
1597	и отношения	1	1
1598	к чему	2	1
1599	есть искусство	1	1
1600	глагола что	1	1
1601	такой точки	1	1
1602	экономии и	1	1
1603	отделаться от	2	1
1604	вообще в	1	1
1605	необходим для	1	1
1606	участия это	1	1
1607	о х	1	1
1608	образом значение	1	1
1609	связь эта	1	1
1610	что связь	1	1
1611	от нее	2	1
1612	как его	1	1
1613	с представлением	1	1
1614	нельзя например	1	1
1615	его мысли	1	1
1616	справедливым и	1	1
1617	при одном	1	1
1618	бы самым	1	1
1619	из уст	1	1
1620	звуком но	1	1
1621	конечно такое	1	1
1622	здесь же	1	1
1623	факта а	1	1
1624	с одним	3	1
1625	и связи	2	1
1626	необходимости и	1	1
1627	этом последнем	2	1
1628	как говорит	1	1
1629	же оно	1	1
1630	думать о	1	1
1631	словом лишь	1	1
1632	по одному	1	1
1633	есть именно	2	1
1634	осталось бы	1	1
1635	действительно дает	1	1
1636	которой она	1	1
1637	в письменности	1	1
1638	перехода от	3	1
1639	через и	1	1
1640	до недавнего	1	1
1641	понимание и	1	1
1642	нас значение	1	1
1643	того и	2	1
1644	знать как	1	1
1645	зрения и	2	1
1646	между собой	1	1
1647	должно было	2	1
1648	в свой	2	1
1649	образ есть	2	1
1650	ее зовем	1	1
1651	в первые	1	1
1652	которым не	1	1
1653	связанным с	1	1
1654	такой язык	1	1
1655	например как	1	1
1656	быть очень	1	1
1657	вообще было	1	1
1658	языкознания в	2	1
1659	полагает что	1	1
1660	в эту	4	1
1661	не обратив	1	1
1662	теперь и	2	1
1663	звука и	4	1
1664	деле есть	1	1
1665	словами не	1	1
1666	всякого нового	1	1
1667	и понимание	1	1
1668	действительности и	3	1
1669	ли что	1	1
1670	принимаемые нами	1	1
1671	присоединения к	1	1
1672	замечаем что	1	1
1673	не имел	1	1
1674	я был	1	1
1675	творчество в	1	1
1676	и звук	2	1
1677	необходимость в	1	1
1678	чем меньше	1	1
1679	следует однако	2	1
1680	будет находиться	1	1
1681	только от	7	1
1682	поэтическое произведение	1	1
1683	будто и	1	1
1684	необходимое условие	1	1
1685	отчет в	1	1
1686	из ничего	1	1
1687	природы а	1	1
1688	несколько более	1	1
1689	о происхождении	1	1
1690	если оно	1	1
1691	есть здесь	1	1
1692	вытекают из	1	1
1693	случаях как	1	1
1694	словами когда	1	1
1695	только путем	1	1
1696	шаг на	1	1
1697	при чтении	2	1
1698	в живой	3	1
1699	о предмете	2	1
1700	значение но	1	1
1701	в мысль	1	1
1702	то конечно	1	1
1703	оказалось бы	1	1
1704	именно поэтический	1	1
1705	на другой	2	1
1706	очевидно не	1	1
1707	бы она	2	1
1708	и речи	1	1
1709	внешняя форма	7	1
1710	совсем не	2	1
1711	многих случаях	1	1
1712	то уже	2	1
1713	наиболее сложными	1	1
1714	сравнения и	2	1
1715	превращенный в	1	1
1716	единство звука	1	1
1717	от прежних	1	1
1718	языком и	3	1
1719	образ как	4	1
1720	кажется что	3	1
1721	они получают	1	1
1722	именно что	1	1
1723	оно ничего	1	1
1724	в образы	2	1
1725	имеет целью	1	1
1726	можем уже	1	1
1727	о пользе	1	1
1728	оно и	1	1
1729	не заключает	3	1
1730	одно и	7	1
1731	было для	3	1
1732	и та	5	1
1733	прозе и	1	1
1734	хотя в	3	1
1735	соединение впечатлений	1	1
1736	для человека	8	1
1737	время когда	3	1
1738	положим что	4	1
1739	имел бы	1	1
1740	тем сам	1	1
1741	это влияние	1	1
1742	и другая	2	1
1743	для наших	1	1
1744	что бы	1	1
1745	что некоторое	1	1
1746	с нашими	1	1
1747	можно приискать	1	1
1748	от внутренней	1	1
1749	нам я	1	1
1750	которого в	3	1
1751	бы было	3	1
1752	никоим образом	1	1
1753	своего материала	1	1
1754	мысли от	2	1
1755	пример подобного	1	1
1756	нечто вроде	2	1
1757	как эта	1	1
1758	своего значения	1	1
1759	в связь	1	1
1760	ясно также	1	1
1761	другому и	2	1
1762	но без	2	1
1763	и позднее	1	1
1764	заставляет нас	3	1
1765	одно с	2	1
1766	такой который	1	1
1767	всегда имеет	1	1
1768	и никогда	1	1
1769	и каждый	1	1
1770	какой именно	1	1
1771	но нет	2	1
1772	дает тот	1	1
1773	обратно о	1	1
1774	них не	4	1
1775	мысль в	3	1
1776	эта черта	1	1
1777	и почему	2	1
1778	нашей точки	1	1
1779	что характер	1	1
1780	не исчерпывают	2	1
1781	слова что	1	1
1782	в первой	1	1
1783	это для	1	1
1784	роль играет	1	1
1785	живое слово	1	1
1786	этих словах	1	1
1787	у немцев	1	1
1788	есть фикция	1	1
1789	единства образа	2	1
1790	языков и	2	1
1791	не безразличная	1	1
1792	наша собственная	1	1
1793	выделении из	1	1
1794	бы быть	3	1
1795	оно действительно	1	1
1796	значило бы	1	1
1797	если они	1	1
1798	формою и	1	1
1799	значение как	1	1
1800	указывает нам	1	1
1801	догадаться что	1	1
1802	мысли на	1	1
1803	бы ни	6	1
1804	каждая группа	1	1
1805	форму и	1	1
1806	сказать о	2	1
1807	явления в	1	1
1808	дурные качества	1	1
1809	от присоединения	1	1
1810	более простые	1	1
1811	смысле может	1	1
1812	чем и	1	1
1813	своего развития	1	1
1814	может понять	1	1
1815	с естественным	1	1
1816	делать с	1	1
1817	в один	4	1
1818	каждого из	2	1
1819	понятия и	3	1
1820	как знак	2	1
1821	языка для	2	1
1822	ней все	1	1
1823	есть как	1	1
1824	отношениями в	1	1
1825	что до	3	1
1826	почти ничего	1	1
1827	так называемом	1	1
1828	сам этот	1	1
1829	можно сравнивать	1	1
1830	системе как	1	1
1831	времени для	1	1
1832	как теперь	2	1
1833	не мешает	1	1
1834	есть однако	1	1
1835	это неверно	1	1
1836	самое понятие	1	1
1837	можно получить	1	1
1838	представляет себе	1	1
1839	нашего участия	1	1
1840	и стало	2	1
1841	составить себе	1	1
1842	по содержанию	2	1
1843	не нашел	2	1
1844	образом и	3	1
1845	взгляд на	1	1
1846	речи здесь	1	1
1847	конкретности и	1	1
1848	указывающих на	1	1
1849	однако с	1	1
1850	наша речь	1	1
1851	и конечно	1	1
1852	его собственное	1	1
1853	словом которое	3	1
1854	них в	2	1
1855	то есть	53	1
1856	но за	1	1
1857	как содержание	1	1
1858	представляется возможным	1	1
1859	к одной	4	1
1860	с и	3	1
1861	и который	1	1
1862	из нашего	1	1
1863	от такой	2	1
1864	за предметы	1	1
1865	его с	3	1
1866	будто в	1	1
1867	образа в	4	1
1868	нас как	1	1
1869	словом то	1	1
1870	для себя	3	1
1871	на первом	1	1
1872	поэзии на	1	1
1873	не идет	1	1
1874	она имеет	1	1
1875	ср с	1	1
1876	говорит нам	2	1
1877	формы отдельных	1	1
1878	научное языкознание	1	1
1879	б не	2	1
1880	переносится в	1	1
1881	двух слов	6	1
1882	что цель	2	1
1883	почему вообще	1	1
1884	менее ясно	1	1
1885	связанное с	3	1
1886	поэзия есть	2	1
1887	широкую задачу	1	1
1888	и средство	2	1
1889	переходит от	2	1
1890	мы ставим	1	1
1891	на таких	1	1
1892	его во	1	1
1893	зависит не	1	1
1894	a priori	1	1
1895	и слов	1	1
1896	исчерпывается тем	1	1
1897	следует искать	1	1
1898	и целого	1	1
1899	есть поэзия	1	1
1900	менее есть	1	1
1901	то б	1	1
1902	намерения и	1	1
1903	нас менее	2	1
1904	и приобретает	1	1
1905	этого единства	2	1
1906	эти понятия	1	1
1907	все то	3	1
1908	до этого	2	1
1909	то на	1	1
1910	отлична от	1	1
1911	ни о	3	1
1912	имеет значение	6	1
1913	изучать лишь	1	1
1914	следовательно в	1	1
1915	дать себе	2	1
1916	оно есть	4	1
1917	мало для	1	1
1918	существующие независимо	2	1
1919	значит уже	1	1
1920	тем менее	1	1
1921	одно слово	6	1
1922	обращается к	2	1
1923	или наоборот	2	1
1924	языка нам	1	1
1925	души впрочем	1	1
1926	значения и	1	1
1927	сочетаний слов	1	1
1928	только одной	1	1
1929	живой речи	3	1
1930	к которым	2	1
1931	получает для	1	1
1932	к таким	1	1
1933	от научного	1	1
1934	это относится	1	1
1935	не знал	1	1
1936	слово к	1	1
1937	понятие а	2	1
1938	к нам	2	1
1939	от чего	1	1
1940	может стать	3	1
1941	берет на	1	1
1942	назвать вещь	1	1
1943	это чувство	1	1
1944	меньшей мере	1	1
1945	не принимая	1	1
1946	необходимости в	1	1
1947	это зависит	2	1
1948	теперь следует	1	1
1949	которые могут	1	1
1950	а образ	2	1
1951	людьми не	1	1
1952	потому должно	1	1
1953	этим в	1	1
1954	жизни в	1	1
1955	труднее чем	1	1
1956	явлений и	3	1
1957	не такое	1	1
1958	себя и	4	1
1959	форме а	1	1
1960	как наука	1	1
1961	здесь может	1	1
1962	можно найти	1	1
1963	собою в	1	1
1964	слово из	1	1
1965	о средствах	1	1
1966	а под	1	1
1967	из которого	1	1
1968	языка или	1	1
1969	суждений о	1	1
1970	даст нам	1	1
1971	в народной	2	1
1972	данную минуту	1	1
1973	не входит	1	1
1974	оно возможно	1	1
1975	к природе	1	1
1976	смысл этих	1	1
1977	тесной связи	2	1
1978	есть основная	1	1
1979	нет ничего	2	1
1980	общий тон	1	1
1981	влечет за	1	1
1982	слова которое	1	1
1983	он требует	1	1
1984	знает как	1	1
1985	языка вообще	2	1
1986	системы которая	1	1
1987	и состоит	2	1
1988	далее и	2	1
1989	и кончается	1	1
1990	поэзия как	1	1
1991	в очень	1	1
1992	в пример	1	1
1993	более сложные	2	1
1994	это явление	1	1
1995	как одно	1	1
1996	разумеется это	1	1
1997	такой случай	1	1
1998	всего постороннего	2	1
1999	поэтического и	1	1
2000	и между	4	1
2001	можно лишь	1	1
2002	мы уже	5	1
2003	жизни из	1	1
2004	здесь за	1	1
2005	явления и	2	1
2006	которое не	2	1
2007	если для	1	1
2008	в понятие	1	1
2009	из его	1	1
2010	а через	1	1
2011	предмета а	3	1
2012	не сам	1	1
2013	самых разнообразных	1	1
2014	развития и	1	1
2015	форму слова	2	1
2016	всего на	1	1
2017	то все	1	1
2018	находящихся в	2	1
2019	не носит	1	1
2020	в которую	1	1
2021	находилось в	1	1
2022	материал не	1	1
2023	что тем	1	1
2024	впрочем и	2	1
2025	этим словом	1	1
2026	народ в	1	1
2027	нас с	1	1
2028	внимания на	1	1
2029	и наша	1	1
2030	ее с	2	1
2031	мы хотим	1	1
2032	более и	1	1
2033	принимают в	1	1
2034	что такая	1	1
2035	невозможна если	1	1
2036	отдельными словами	2	1
2037	чем не	1	1
2038	эти условия	1	1
2039	грамматический смысл	1	1
2040	при помощи	2	1
2041	точки соприкосновения	1	1
2042	жизни это	1	1
2043	слове и	6	1
2044	это различие	1	1
2045	непосредственно к	1	1
2046	и наоборот	5	1
2047	высокой степени	1	1
2048	ту пору	1	1
2049	говорят только	1	1
2050	явлениями языка	1	1
2051	входить в	1	1
2052	связь слова	1	1
2053	с различием	1	1
2054	основные законы	1	1
2055	ход мысли	2	1
2056	большее или	1	1
2057	может ли	1	1
2058	к двум	1	1
2059	к науке	2	1
2060	ее не	4	1
2061	к следующему	1	1
2062	этой категории	1	1
2063	легче чем	1	1
2064	признаем что	1	1
2065	другим но	1	1
2066	отличны от	1	1
2067	и во	1	1
2068	бы очень	1	1
2069	принадлежит к	1	1
2070	имеет своим	1	1
2071	и словом	3	1
2072	их с	1	1
2073	но именно	1	1
2074	и наши	1	1
2075	именно то	2	1
2076	образ предмета	2	1
2077	легко заметить	1	1
2078	нам его	1	1
2079	забывать что	1	1
2080	на чем	3	1
2081	указывать на	2	1
2082	том самом	1	1
2083	мысли не	5	1
2084	в сознании	36	1
2085	легко может	1	1
2086	слово и	4	1
2087	или его	1	1
2088	от души	1	1
2089	они еще	1	1
2090	в понятиях	1	1
2091	остался бы	1	1
2092	будет заметить	1	1
2093	впечатлений в	1	1
2094	в высокой	1	1
2095	своей цели	1	1
2096	в соответствующих	1	1
2097	свою силу	1	1
2098	по меньшей	1	1
2099	как предмет	2	1
2100	не видит	1	1
2101	между различными	1	1
2102	ее содержание	1	1
2103	это одно	1	1
2104	знак и	1	1
2105	оно имеет	3	1
2106	до сознания	2	1
2107	из него	4	1
2108	в остальных	1	1
2109	во времени	2	1
2110	если только	1	1
2111	мысли с	1	1
2112	листа с	1	1
2113	невозможна без	2	1
2114	доказывается не	1	1
2115	было быть	1	1
2116	на некоторое	1	1
2117	указанием на	3	1
2118	особенно ясно	1	1
2119	с каким	3	1
2120	человека но	1	1
2121	меня не	1	1
2122	в ухе	1	1
2123	и имеем	1	1
2124	на время	1	1
2125	поэзия а	1	1
2126	формы не	1	1
2127	всего того	1	1
2128	своим предметом	1	1
2129	отсюда между	1	1
2130	таком же	1	1
2131	в сочетании	1	1
2132	в тесном	2	1
2133	существуют такие	1	1
2134	отличным от	1	1
2135	находятся в	3	1
2136	понятие или	1	1
2137	то они	1	1
2138	чем с	1	1
2139	и развивается	1	1
2140	отличающее ее	1	1
2141	что ему	1	1
2142	этого одного	1	1
2143	я так	1	1
2144	дело нисколько	1	1
2145	не образ	2	1
2146	содержания а	2	1
2147	ему в	2	1
2148	на необходимость	1	1
2149	и иначе	1	1
2150	то увидим	1	1
2151	выговорит не	1	1
2152	многих других	2	1
2153	слово но	1	1
2154	есть такой	1	1
2155	может не	1	1
2156	она так	2	1
2157	зависит и	1	1
2158	раз при	1	1
2159	что среди	1	1
2160	ли они	1	1
2161	не нужен	1	1
2162	нас не	1	1
2163	и пользоваться	1	1
2164	наук о	1	1
2165	что существуют	1	1
2166	есть время	1	1
2167	в художественной	1	1
2168	при таких	2	1
2169	при самом	1	1
2170	дает еще	1	1
2171	который был	1	1
2172	не без	1	1
2173	к ответу	1	1
2174	что собственно	2	1
2175	или с	2	1
2176	без нашего	2	1
2177	переход к	1	1
2178	одного только	1	1
2179	не отражается	1	1
2180	нужно бывает	1	1
2181	мы нашли	1	1
2182	в старину	3	1
2183	слово становится	1	1
2184	видя в	1	1
2185	кто его	1	1
2186	есть но	1	1
2187	возможным только	1	1
2188	было говорить	1	1
2189	что каждый	1	1
2190	между членами	1	1
2191	эти другие	1	1
2192	имеет смысла	1	1
2193	с определенным	1	1
2194	восприятия и	2	1
2195	чем он	1	1
2196	есть акт	2	1
2197	только звук	2	1
2198	вовсе нет	1	1
2199	при некотором	2	1
2200	перенести в	1	1
2201	и смысл	1	1
2202	не существует	5	1
2203	этим мы	1	1
2204	что мне	1	1
2205	действительно должна	1	1
2206	с которым	3	1
2207	тому содержанию	1	1
2208	оно только	1	1
2209	ко второму	2	1
2210	нечто совершенно	1	1
2211	теми же	1	1
2212	бы для	2	1
2213	бы ничего	1	1
2214	себе что	2	1
2215	а о	1	1
2216	слова которые	1	1
2217	что к	2	1
2218	первым и	1	1
2219	самые разнообразные	1	1
2220	не иметь	1	1
2221	полное право	1	1
2222	большее количество	1	1
2223	том виде	2	1
2224	раз навсегда	1	1
2225	и тому	1	1
2226	и эта	2	1
2227	существительных не	1	1
2228	на понимание	1	1
2229	виду что	2	1
2230	за тем	3	1
2231	не те	1	1
2232	задачи о	1	1
2233	такое же	5	1
2234	все силы	1	1
2235	систему и	1	1
2236	что представление	1	1
2237	и содержанием	2	1
2238	жизни может	1	1
2239	вещь как	1	1
2240	для науки	1	1
2241	отдельное слово	5	1
2242	должно в	1	1
2243	словом и	6	1
2244	впрочем не	1	1
2245	мы ее	2	1
2246	более правильными	1	1
2247	на таком-то	1	1
2248	попало она	1	1
2249	как она	2	1
2250	предложение это	1	1
2251	нам на	2	1
2252	не подлежит	2	1
2253	было до	1	1
2254	между звуком	1	1
2255	звук есть	1	1
2256	в переводе	1	1
2257	поэтический образ	1	1
2258	слова есть	3	1
2259	имеет наиболее	1	1
2260	есть только	9	1
2261	однако это	1	1
2262	понимания языка	1	1
2263	состояния языка	1	1
2264	остановимся на	1	1
2265	или что	4	1
2266	видим что	1	1
2267	впечатления от	1	1
2268	что например	5	1
2269	в предложении	2	1
2270	в новом	2	1
2271	когда то	1	1
2272	и оно	3	1
2273	мыслей не	1	1
2274	форма в	5	1
2275	в каждой	4	1
2276	звук как	2	1
2277	и таким	1	1
2278	чего в	2	1
2279	мысли в	2	1
2280	достигнуть ясности	1	1
2281	слова оказывается	1	1
2282	раз как	1	1
2283	в произношении	1	1
2284	о практической	1	1
2285	но конечно	1	1
2286	не нуждаются	1	1
2287	жизнь и	1	1
2288	в строении	1	1
2289	они выделены	1	1
2290	ко мне	1	1
2291	с формою	1	1
2292	всю совокупность	2	1
2293	самый предмет	2	1
2294	в самое	2	1
2295	он был	1	1
2296	в разной	2	1
2297	и других	3	1
2298	области и	1	1
2299	образа дает	1	1
2300	то какое	1	1
2301	оба эти	2	1
2302	образа как	4	1
2303	а еще	1	1
2304	с самого	1	1
2305	из следующего	1	1
2306	это сочетание	1	1
2307	быть может	7	1
2308	одного лица	1	1
2309	значит что	2	1
2310	а его	1	1
2311	что действительно	2	1
2312	которую мы	1	1
2313	возьмем например	1	1
2314	может потому	1	1
2315	находит полное	1	1
2316	идеал и	1	1
2317	явление это	1	1
2318	и е	1	1
2319	образа мы	1	1
2320	но при	1	1
2321	грамматических категорий	3	1
2322	и плодотворным	1	1
2323	назвать его	1	1
2324	его не	2	1
2325	которые нам	1	1
2326	может считаться	1	1
2327	содержание как	1	1
2328	примеры эти	1	1
2329	не отличающее	1	1
2330	следует помнить	1	1
2331	происходит при	2	1
2332	бы назвать	1	1
2333	один в	1	1
2334	сам в	1	1
2335	языку и	2	1
2336	субъекта и	1	1
2337	недостаточно назвать	1	1
2338	для кого	1	1
2339	форма кроме	1	1
2340	вопрос как	1	1
2341	но очевидно	2	1
2342	отдельного слова	3	1
2343	входит в	3	1
2344	во второй	1	1
2345	невозможно но	3	1
2346	не находит	1	1
2347	о границах	1	1
2348	то ее	1	1
2349	составные части	1	1
2350	этому последнему	2	1
2351	что внутренняя	3	1
2352	и грамматических	1	1
2353	а прежде	1	1
2354	совершенно невозможно	1	1
2355	имеет уже	2	1
2356	сознание и	5	1
2357	именно язык	1	1
2358	двух лиц	1	1
2359	это если	1	1
2360	принадлежит и	1	1
2361	разве только	2	1
2362	чтобы устранить	1	1
2363	действительном и	1	1
2364	для деятельности	1	1
2365	человека с	2	1
2366	несколько раз	2	1
2367	меняются и	1	1
2368	слова или	1	1
2369	образы принимаемые	1	1
2370	с понятием	3	1
2371	если посмотреть	1	1
2372	этому поводу	1	1
2373	существительных и	1	1
2374	его или	1	1
2375	недавнего времени	1	1
2376	другой форме	1	1
2377	к мысли	4	1
2378	как выражение	1	1
2379	таких выражениях	1	1
2380	зависимость от	1	1
2381	всего то	1	1
2382	этом на	1	1
2383	образом они	1	1
2384	иным путем	1	1
2385	слова имеют	1	1
2386	же самое	3	1
2387	самую мысль	1	1
2388	кроме фактического	1	1
2389	еще очевиднее	1	1
2390	предметы существующие	1	1
2391	по всей	1	1
2392	не делать	1	1
2393	и вне	1	1
2394	находиться в	3	1
2395	с которой	2	1
2396	что подобные	1	1
2397	такое мышление	1	1
2398	оно должно	1	1
2399	мысль так	1	1
2400	форма как	1	1
2401	формы является	1	1
2402	народа племени	1	1
2403	о которой	1	1
2404	языке мы	1	1
2405	между составными	1	1
2406	и ее	1	1
2407	бы он	1	1
2408	например можно	1	1
2409	имеет еще	1	1
2410	связи между	1	1
2411	каждое отдельное	3	1
2412	что наглядно	1	1
2413	другие но	2	1
2414	ее из	1	1
2415	может показаться	1	1
2416	не оспаривается	1	1
2417	место в	4	1
2418	научной мысли	2	1
2419	в голову	3	1
2420	есть потому	1	1
2421	тесном смысле	2	1
2422	наука основная	1	1
2423	другой и	2	1
2424	имеем тем	1	1
2425	его имени	1	1
2426	и необходимо	1	1
2427	нами за	4	1
2428	право на	1	1
2429	новые отношения	1	1
2430	должны признать	1	1
2431	слове или	2	1
2432	можно утверждать	1	1
2433	себе всю	1	1
2434	минуту может	1	1
2435	своей самостоятельности	1	1
2436	не получили	1	1
2437	себе еще	1	1
2438	если на	1	1
2439	именно дает	1	1
2440	к работе	1	1
2441	которая имеет	1	1
2442	важную роль	1	1
2443	слова например	1	1
2444	доказывать это	1	1
2445	и обратно	1	1
2446	тут же	2	1
2447	нетрудно заметить	2	1
2448	тесно связанная	1	1
2449	она действительно	1	1
2450	который однако	1	1
2451	это возможно	1	1
2452	из совокупности	1	1
2453	чего я	1	1
2454	себя то	1	1
2455	как для	1	1
2456	самосознания в	1	1
2457	с соответствующими	1	1
2458	для другого	1	1
2459	однако на	1	1
2460	такие явления	1	1
2461	только новую	1	1
