N	2gram	Propp_Isto	KulturaY
1316	есть случаи	1	1
1317	здесь нас	1	1
1318	и та	1	1
1319	сюда относятся	1	1
1320	также вопрос	1	1
1321	один раз	1	1
1322	и запас	1	1
1323	время когда	1	1
1324	вспомним что	2	1
1325	элементы в	1	1
1326	есть две	1	1
1327	должно создавать	1	1
1328	это заменяется	1	1
1329	и другая	1	1
1330	по своей	1	1
1331	для наших	1	1
1332	народа по	1	1
1333	должны были	4	1
1334	родился в	1	1
1335	представляет для	1	1
1336	нечто вроде	4	1
1337	как эта	1	1
1338	позволили нам	1	1
1339	в связь	1	1
1340	выходят за	1	1
1341	одно с	1	1
1342	что ты	1	1
1343	всегда имеет	1	1
1344	говорит это	1	1
1345	что во	2	1
1346	и никогда	1	1
1347	давно исчезнувших	1	1
1348	на пример	1	1
1349	говорилось выше	3	1
1350	и каждый	1	1
1351	по другим	1	1
1352	части в	1	1
1353	речь может	2	1
1354	отделено от	2	1
1355	в достаточной	2	1
1356	обратимся к	2	1
1357	и ты	1	1
1358	них не	1	1
1359	эта черта	1	1
1360	с особой	1	1
1361	не исчерпывают	1	1
1362	роль играет	1	1
1363	можно вообразить	1	1
1364	здесь также	1	1
1365	особое внимание	1	1
1366	до наших	1	1
1367	которое на	1	1
1368	с сыном	1	1
1369	если они	4	1
1370	и история	1	1
1371	бы ни	1	1
1372	которые были	1	1
1373	сказать о	1	1
1374	ни за	2	1
1375	и разнообразную	1	1
1376	потому ли	1	1
1377	форма этого	1	1
1378	за себя	1	1
1379	таких примеров	1	1
1380	то место	1	1
1381	должны показать	1	1
1382	есть ли	1	1
1383	много для	1	1
1384	означает что	1	1
1385	в один	2	1
1386	каждого из	1	1
1387	как знак	1	1
1388	ней все	1	1
1389	до его	1	1
1390	раньше чем	4	1
1391	в башмаках	1	1
1392	превращаются в	2	1
1393	эту задачу	3	1
1394	и открывается	1	1
1395	то два	1	1
1396	это неверно	1	1
1397	можно проследить	1	1
1398	рассмотрен нами	1	1
1399	по содержанию	2	1
1400	образом и	3	1
1401	взгляд на	1	1
1402	это во	1	1
1403	указывающих на	1	1
1404	и этот	1	1
1405	и конечно	1	1
1406	мы встречаем	1	1
1407	они и	1	1
1408	указание что	2	1
1409	них в	1	1
1410	то есть	1	1
1411	на анализе	1	1
1412	о той	1	1
1413	из нашего	1	1
1414	он только	1	1
1415	его с	2	1
1416	живет в	2	1
1417	для себя	1	1
1418	объявляют что	1	1
1419	переносится в	2	1
1420	что цель	1	1
1421	установить что	2	1
1422	менее ясно	1	1
1423	связанное с	1	1
1424	думает что	1	1
1425	вот как	1	1
1426	в большом	2	1
1427	его во	1	1
1428	зависит не	1	1
1429	здесь соображения	1	1
1430	его но	1	1
1431	но далеко	1	1
1432	к выводу	1	1
1433	содержанию своему	1	1
1434	или племени	1	1
1435	на лбу	2	1
1436	совершенно непонятна	1	1
1437	два типа	1	1
1438	на заре	1	1
1439	как такой	2	1
1440	имеет отношение	1	1
1441	она становится	1	1
1442	вообще с	1	1
1443	не ясно	2	1
1444	или другого	1	1
1445	однако доказывает	1	1
1446	до этого	1	1
1447	оказывается в	1	1
1448	функции и	1	1
1449	он так	1	1
1450	не получил	1	1
1451	жены в	1	1
1452	оно есть	2	1
1453	месте и	1	1
1454	мало для	1	1
1455	конечно уже	1	1
1456	со мной	1	1
1457	эта опасность	1	1
1458	обращается к	4	1
1459	так вот	1	1
1460	или наоборот	2	1
1461	но никогда	1	1
1462	можно еще	1	1
1463	только одной	1	1
1464	пропасть и	1	1
1465	повлечет за	1	1
1466	который на	1	1
1467	не знал	2	1
1468	этим в	1	1
1469	оказалось что	1	1
1470	какую роль	1	1
1471	ниже мы	1	1
1472	себя и	1	1
1473	продолжить и	1	1
1474	не видно	1	1
1475	до посвящения	1	1
1476	здесь может	1	1
1477	стоят на	1	1
1478	дело так	1	1
1479	можно найти	3	1
1480	ему и	1	1
1481	норма которой	1	1
1482	еще указать	1	1
1483	из которого	1	1
1484	идти дальше	3	1
1485	его пути	2	1
1486	в народной	1	1
1487	своей жизни	1	1
1488	с громадным	1	1
1489	он мог	1	1
1490	не входит	1	1
1491	в любой	1	1
1492	есть вопрос	1	1
1493	они по	1	1
1494	такое положение	2	1
1495	случай этот	1	1
1496	остановиться несколько	1	1
1497	как часть	1	1
1498	к нашему	1	1
1499	влечет за	1	1
1500	становится ясным	2	1
1501	имеют в	1	1
1502	в основе	2	1
1503	на новые	3	1
1504	сказки и	2	1
1505	понимании этого	1	1
1506	в очень	3	1
1507	находит свое	1	1
1508	пытался вывести	1	1
1509	такой случай	5	1
1510	совпадает с	1	1
1511	совсем другое	2	1
1512	нами явление	1	1
1513	наконец в	1	1
1514	скажем несколько	1	1
1515	должно показать	1	1
1516	только такие	1	1
1517	мы уже	10	1
1518	только мы	1	1
1519	здесь за	1	1
1520	это когда	1	1
1521	всего есть	1	1
1522	из его	2	1
1523	социальной жизнью	1	1
1524	а через	1	1
1525	мы хотели	2	1
1526	же задача	2	1
1527	не сам	1	1
1528	это ее	2	1
1529	в середине	2	1
1530	так скоро	1	1
1531	те случаи	1	1
1532	и больше	3	1
1533	уже исключительно	1	1
1534	слова очень	1	1
1535	и вся	1	1
1536	должна в	1	1
1537	силы в	1	1
1538	играет в	1	1
1539	как если	1	1
1540	о своем	1	1
1541	нас особенно	1	1
1542	весьма вероятно	1	1
1543	и принимает	1	1
1544	частности и	1	1
1545	ее с	2	1
1546	при помощи	6	1
1547	в форму	2	1
1548	среди которых	1	1
1549	быть это	1	1
1550	и исторически	2	1
1551	и наоборот	2	1
1552	а во	1	1
1553	ту пору	1	1
1554	позднее на	1	1
1555	им в	2	1
1556	она все	1	1
1557	он дает	3	1
1558	же должны	2	1
1559	случаях где	1	1
1560	показывает ему	2	1
1561	ее не	1	1
1562	все уже	1	1
1563	таких случаев	3	1
1564	и во	1	1
1565	только одна	2	1
1566	новые и	3	1
1567	это тем	1	1
1568	среди этих	1	1
1569	значение имеет	1	1
1570	только свое	1	1
1571	но именно	1	1
1572	им к	1	1
1573	на лет	1	1
1574	отсюда понятно	1	1
1575	в сознании	1	1
1576	легко может	1	1
1577	полным правом	1	1
1578	каждый день	1	1
1579	чтобы все	2	1
1580	предмет ее	1	1
1581	просто на	1	1
1582	в высокой	1	1
1583	здесь и	3	1
1584	стороны не	2	1
1585	и орел	1	1
1586	пользуется и	1	1
1587	предполагалось что	1	1
1588	к той	1	1
1589	это одно	1	1
1590	с новыми	1	1
1591	еще в	3	1
1592	от основного	1	1
1593	оно имеет	1	1
1594	из него	3	1
1595	же он	1	1
1596	ты с	1	1
1597	во времени	1	1
1598	простой человек	1	1
1599	мы возьмем	1	1
1600	лет после	1	1
1601	необходимо указать	1	1
1602	нельзя провести	1	1
1603	особенно ясно	1	1
1604	социальную опасность	1	1
1605	конечно у	1	1
1606	суть дела	1	1
1607	на время	1	1
1608	формы не	1	1
1609	к лицу	1	1
1610	ли эти	2	1
1611	со старыми	1	1
1612	себе достаточно	1	1
1613	попадает в	5	1
1614	находятся в	1	1
1615	сказка не	2	1
1616	от более	1	1
1617	изменения если	1	1
1618	применение в	1	1
1619	нам еще	1	1
1620	одно важное	1	1
1621	ему в	1	1
1622	и иначе	1	1
1623	практике она	1	1
1624	и сделалась	1	1
1625	здесь интересно	1	1
1626	многих других	1	1
1627	приводят к	2	1
1628	сам он	3	1
1629	нас не	2	1
1630	и кончая	1	1
1631	случаев когда	1	1
1632	в й	1	1
1633	однако как	1	1
1634	картину что	1	1
1635	она сама	1	1
1636	ряд в	1	1
1637	своему предмету	1	1
1638	который был	1	1
1639	в предыдущем	1	1
1640	случаев в	3	1
1641	что собственно	2	1
1642	которых он	2	1
1643	или с	2	1
1644	прямо в	1	1
1645	как особый	1	1
1646	с достаточной	1	1
1647	не считается	1	1
1648	не содержит	2	1
1649	на одной	1	1
1650	в род	4	1
1651	на помощь	1	1
1652	из плодов	1	1
1653	нет так	1	1
1654	из дальнейшего	1	1
1655	и продолжает	1	1
1656	есть акт	1	1
1657	перенести в	1	1
1658	и смысл	1	1
1659	не существует	1	1
1660	своим результатам	1	1
1661	знания и	1	1
1662	раз в	1	1
1663	за которой	1	1
1664	здесь нет	4	1
1665	оно только	2	1
1666	мы обычно	1	1
1667	это всегда	1	1
1668	в главе	2	1
1669	бы для	1	1
1670	как указано	3	1
1671	в войне	1	1
1672	а о	1	1
1673	у всех	1	1
1674	в свои	3	1
1675	что к	1	1
1676	через его	1	1
1677	в такую	1	1
1678	самые разнообразные	1	1
1679	об этих	1	1
1680	тут он	1	1
1681	и эта	5	1
1682	здесь даже	1	1
1683	случайно что	1	1
1684	такое же	3	1
1685	полный и	1	1
1686	что представление	1	1
1687	долгое время	1	1
1688	как она	1	1
1689	способности и	1	1
1690	превратилась в	3	1
1691	чтобы ответить	1	1
1692	так часто	3	1
1693	за кого	1	1
1694	но по	2	1
1695	не дают	2	1
1696	есть только	1	1
1697	однако это	1	1
1698	даже после	2	1
1699	перед собой	1	1
1700	гл iv	1	1
1701	что им	1	1
1702	вероятно не	1	1
1703	видим что	4	1
1704	что например	1	1
1705	человеческого общежития	1	1
1706	достаточной степени	2	1
1707	и оно	2	1
1708	в уже	1	1
1709	что тот	2	1
1710	главе о	3	1
1711	но конечно	2	1
1712	высокой ступени	1	1
1713	жизнь и	1	1
1714	плоть и	1	1
1715	в стиле	1	1
1716	он был	2	1
1717	и других	2	1
1718	в полной	1	1
1719	выше и	3	1
1720	и социального	1	1
1721	его тем	1	1
1722	предполагать что	1	1
1723	одного лица	1	1
1724	значит что	3	1
1725	а его	3	1
1726	которую мы	2	1
1727	угодно о	1	1
1728	переходе от	1	1
1729	например у	1	1
1730	мы рассмотрели	1	1
1731	сделать следующее	1	1
1732	уже раньше	1	1
1733	то чего	1	1
1734	образа мы	1	1
1735	но при	2	1
1736	его не	4	1
1737	здесь однако	1	1
1738	как уже	1	1
1739	ту или	1	1
1740	выше в	4	1
1741	может считаться	1	1
1742	его мнению	1	1
1743	уже только	1	1
1744	все тех	2	1
1745	обстоит дело	1	1
1746	не играет	1	1
1747	в противоположность	1	1
1748	так хорошо	1	1
1749	работу и	1	1
1750	создает благоприятную	1	1
1751	мы наблюдали	2	1
1752	об ином	1	1
1753	позволяет нам	2	1
1754	входит в	1	1
1755	здесь это	1	1
1756	во второй	1	1
1757	что там	2	1
1758	не находит	2	1
1759	в китае	3	1
1760	чем речь	1	1
1761	составные части	1	1
1762	и некоторые	2	1
1763	показано как	1	1
1764	свою жизнь	1	1
1765	с ее	1	1
1766	этих условий	1	1
1767	в индии	2	1
1768	он за	2	1
1769	имеем здесь	1	1
1770	из приведенных	1	1
1771	этого перехода	1	1
1772	область где	1	1
1773	выкупался и	1	1
1774	избавиться вот	1	1
1775	нет не	1	1
1776	что отдельные	1	1
1777	вы не	1	1
1778	иные качества	1	1
1779	что из	4	1
1780	при всем	1	1
1781	другой то	1	1
1782	благоприятную почву	1	1
1783	за которыми	1	1
1784	многочисленные случаи	1	1
1785	которых они	1	1
1786	особенно интересный	1	1
1787	поэтому если	1	1
1788	этом на	1	1
1789	которых в	1	1
1790	те которые	1	1
1791	же самое	1	1
1792	частный случай	1	1
1793	в книге	5	1
1794	по всей	2	1
1795	этого нет	1	1
1796	и вне	1	1
1797	такого толкования	1	1
1798	чтобы меня	1	1
1799	все больше	2	1
1800	нас интересуют	1	1
1801	о каких	1	1
1802	что изучение	1	1
1803	и ее	6	1
1804	бы он	1	1
1805	позднее когда	1	1
1806	это видно	2	1
1807	дальше и	2	1
1808	этом и	2	1
1809	имеет еще	1	1
1810	в материалах	2	1
1811	нам тот	1	1
1812	бы ему	1	1
1813	действительно не	1	1
1814	означало бы	1	1
1815	даже от	1	1
1816	в чисто	1	1
1817	также как	2	1
1818	другой и	2	1
1819	его имени	2	1
1820	все еще	2	1
1821	право на	5	1
1822	новые отношения	2	1
1823	должны признать	1	1
1824	чем к	1	1
1825	также о	1	1
1826	и имеют	1	1
1827	со своими	1	1
1828	это более	1	1
1829	после смерти	7	1
1830	иногда даже	1	1
1831	тут же	2	1
1832	до нашего	1	1
1833	этому вопросу	1	1
1834	в лице	1	1
1835	пути к	1	1
1836	с соответствующими	2	1
1837	форме к	1	1
1838	могло быть	2	1
1839	фигурирует в	1	1
1840	такие явления	1	1
1841	быть поставлен	2	1
