N	2gram	Tiupa_Hudo	Tvorches
1301	контакт с	1	1
1302	и событий	1	1
1303	держится на	1	1
1304	на вопросы	1	1
1305	общего с	1	1
1306	и никогда	1	1
1307	главным образом	1	1
1308	бы его	1	1
1309	найти в	1	1
1310	каждый человек	1	1
1311	с желтым	1	1
1312	это делает	1	1
1313	потом с	1	1
1314	обратимся к	2	1
1315	вопрос этот	1	1
1316	об этих	1	1
1317	ней в	1	1
1318	событий но	1	1
1319	любовь в	1	1
1320	автора как	1	1
1321	на подобные	1	1
1322	ты меня	1	1
1323	жене и	1	1
1324	с с	4	1
1325	и толстой	1	1
1326	рассказа становится	1	1
1327	является его	1	1
1328	привносится в	1	1
1329	или иного	4	1
1330	годов xix	1	1
1331	чем и	1	1
1332	чтобы не	3	1
1333	каждого из	3	1
1334	не остается	1	1
1335	русской классической	1	1
1336	с лихачев	1	1
1337	со слезами	1	1
1338	он говорил	2	1
1339	читателем но	1	1
1340	с неба	1	1
1341	для многих	1	1
1342	дома он	1	1
1343	на месте	2	1
1344	в особенности	1	1
1345	к сожалению	1	1
1346	люди в	1	1
1347	на жизнь	1	1
1348	не делает	1	1
1349	как еще	1	1
1350	однако и	5	1
1351	всего произведения	1	1
1352	остроумия или	1	1
1353	в бесконечность	1	1
1354	том смысле	1	1
1355	да не	2	1
1356	художественный эффект	1	1
1357	явно не	2	1
1358	другие люди	1	1
1359	и реальным	1	1
1360	и этот	1	1
1361	можно понять	1	1
1362	с и	2	1
1363	внешнего и	1	1
1364	оно было	2	1
1365	критика часто	1	1
1366	рассказа и	2	1
1367	у чехова	20	1
1368	теперь в	1	1
1369	можно назвать	2	1
1370	я никогда	1	1
1371	романа в	3	1
1372	и из	1	1
1373	никак не	3	1
1374	по адресу	2	1
1375	на лице	1	1
1376	мечту о	1	1
1377	он действует	1	1
1378	в драмах	1	1
1379	на глазах	1	1
1380	его но	1	1
1381	более у	1	1
1382	когда его	1	1
1383	к читателю	2	1
1384	что после	1	1
1385	в мае	1	1
1386	нежели у	1	1
1387	творческой истории	1	1
1388	и вновь	1	1
1389	и вполне	1	1
1390	а кто	1	1
1391	том и	1	1
1392	функции в	1	1
1393	не на	1	1
1394	только еще	1	1
1395	содержание рассказа	1	1
1396	отделилась от	1	1
1397	так выразиться	1	1
1398	соседней комнате	1	1
1399	текста и	1	1
1400	предлагаемая вниманию	1	1
1401	и внутренне	3	1
1402	его собственная	1	1
1403	остается не	1	1
1404	героя вне	1	1
1405	это состояние	1	1
1406	в мыслях	2	1
1407	что угодно	1	1
1408	учения о	1	1
1409	о своей	3	1
1410	но вот	1	1
1411	он будет	3	1
1412	в саду	2	1
1413	движении сюжета	1	1
1414	ключевых фраз	2	1
1415	обращается к	1	1
1416	его сознания	2	1
1417	с женой	3	1
1418	же о	2	1
1419	жизненная позиция	3	1
1420	читательского восприятия	3	1
1421	о первой	1	1
1422	дать лишь	1	1
1423	присутствует в	1	1
1424	и они	1	1
1425	и так	3	1
1426	и лишена	1	1
1427	молодого человека	1	1
1428	идет за	1	1
1429	и просто	1	1
1430	человека на	1	1
1431	хочет быть	1	1
1432	он чиновник	1	1
1433	в словах	1	1
1434	и подлинное	2	1
1435	придавая им	1	1
1436	себя и	4	1
1437	и другая	1	1
1438	он ее	2	1
1439	русского романа	1	1
1440	себя с	3	1
1441	установкой на	3	1
1442	который не	1	1
1443	если можно	3	1
1444	именно поэтому	1	1
1445	нимало не	1	1
1446	не своим	1	1
1447	году по	1	1
1448	первой главе	3	1
1449	ничего общего	1	1
1450	который видит	1	1
1451	как впоследствии	1	1
1452	и умирает	1	1
1453	выступает как	1	1
1454	к внешности	1	1
1455	из области	1	1
1456	совершенно как	1	1
1457	который и	1	1
1458	этот мотив	1	1
1459	все они	2	1
1460	сюжетное движение	1	1
1461	для друга	3	1
1462	одновременно здесь	1	1
1463	еще и	2	1
1464	и завершается	1	1
1465	со временем	1	1
1466	чем же	2	1
1467	бы и	2	1
1468	цели не	1	1
1469	истории не	1	1
1470	с детьми	1	1
1471	а если	1	1
1472	художественного целого	8	1
1473	когда мы	2	1
1474	писателя на	1	1
1475	тех же	2	1
1476	он осознал	1	1
1477	начинает свой	1	1
1478	с лихачева	1	1
1479	более чем	2	1
1480	то и	5	1
1481	в течение	1	1
1482	да еще	1	1
1483	не обращая	1	1
1484	фрагмент из	1	1
1485	это то	1	1
1486	на основе	2	1
1487	том как	5	1
1488	характер не	1	1
1489	позволял себе	1	1
1490	бы эта	1	1
1491	с а	1	1
1492	героя который	1	1
1493	из его	1	1
1494	человека от	1	1
1495	он просто	1	1
1496	а лейкин	1	1
1497	слова и	1	1
1498	фраза из	1	1
1499	личности но	1	1
1500	человек вообще	1	1
1501	всего на	1	1
1502	вкус к	1	1
1503	ряд с	1	1
1504	письма и	1	1
1505	не вступает	1	1
1506	вступает в	2	1
1507	постель и	1	1
1508	и ему	5	1
1509	с позиции	3	1
1510	на столе	2	1
1511	человеческого достоинства	1	1
1512	его характер	3	1
1513	внимания на	1	1
1514	главным героем	1	1
1515	как субъекта	3	1
1516	чехова в	5	1
1517	ее с	1	1
1518	образной системы	1	1
1519	случае с	1	1
1520	чем не	2	1
1521	в соседней	1	1
1522	знаем что	2	1
1523	к объекту	1	1
1524	литературы в	1	1
1525	было и	1	1
1526	а лишь	1	1
1527	в сердце	1	1
1528	этого рассказа	1	1
1529	состоит в	8	1
1530	героев к	1	1
1531	образом не	1	1
1532	для читателя	1	1
1533	был прав	1	1
1534	и а	7	1
1535	человеческого поведения	1	1
1536	мне не	1	1
1537	претендовать на	1	1
1538	гибели героя	1	1
1539	элемента в	1	1
1540	и школы	1	1
1541	заметить что	2	1
1542	не совсем	1	1
1543	в споре	1	1
1544	как человека	1	1
1545	ее не	1	1
1546	пародия на	4	1
1547	принадлежит к	2	1
1548	при котором	2	1
1549	отставного коллежского	2	1
1550	совершенно иного	1	1
1551	бахтин а	1	1
1552	свою жену	1	1
1553	я я	1	1
1554	комизма в	1	1
1555	на первый	1	1
1556	лучше всего	1	1
1557	существенный интерес	1	1
1558	человечества и	1	1
1559	перед жизнью	2	1
1560	от смерти	1	1
1561	который по	1	1
1562	не лучше	1	1
1563	город и	1	1
1564	к предмету	1	1
1565	того факта	1	1
1566	мнению ученого	1	1
1567	как объективно	1	1
1568	власть над	1	1
1569	только потому	2	1
1570	и для	5	1
1571	литературе в	2	1
1572	все с	1	1
1573	то или	1	1
1574	читателя что	1	1
1575	смеха и	1	1
1576	контакта с	1	1
1577	в самой	2	1
1578	в настоящее	1	1
1579	этом источник	1	1
1580	но которые	1	1
1581	в трагедии	1	1
1582	коллежского асессора	2	1
1583	в четвертом	2	1
1584	толстой в	1	1
1585	с того	4	1
1586	они были	2	1
1587	из любимых	1	1
1588	от своей	1	1
1589	сарказм и	1	1
1590	отстает от	1	1
1591	а нам	1	1
1592	им как	1	1
1593	такое же	1	1
1594	этом случае	1	1
1595	разговоре с	2	1
1596	тогда в	2	1
1597	даже как	1	1
1598	его знает	1	1
1599	вниманию читателя	1	1
1600	ему в	3	1
1601	и личности	1	1
1602	ничем не	3	1
1603	пока что	1	1
1604	они не	2	1
1605	человеком а	1	1
1606	и было	2	1
1607	на тех	3	1
1608	к гибели	1	1
1609	на вопрос	2	1
1610	того как	1	1
1611	и уж	2	1
1612	писателя не	1	1
1613	в последней	2	1
1614	в первый	2	1
1615	столкновение с	2	1
1616	наших глазах	1	1
1617	который бы	1	1
1618	их результатов	1	1
1619	всего мира	2	1
1620	у окна	1	1
1621	одна и	1	1
1622	мы имеем	1	1
1623	создает ощущение	1	1
1624	которых он	1	1
1625	она его	1	1
1626	однако здесь	2	1
1627	суждение л	1	1
1628	видел ли	1	1
1629	к а	1	1
1630	двух человеческих	1	1
1631	считаем необходимым	1	1
1632	тайны и	2	1
1633	построения текста	1	1
1634	для искусства	1	1
1635	совершенно не	1	1
1636	для нас	4	1
1637	концу xix	1	1
1638	видеть в	1	1
1639	то самое	1	1
1640	и точно	1	1
1641	в полном	2	1
1642	означало бы	1	1
1643	нет это	1	1
1644	о герое	2	1
1645	юмор сарказм	1	1
1646	без этого	1	1
1647	все равно	2	1
1648	хоть на	2	1
1649	в серьезных	1	1
1650	сказал бы	1	1
1651	однако не	1	1
1652	в очках	1	1
1653	века и	1	1
1654	реальной действительности	1	1
1655	не обладает	1	1
1656	автора от	1	1
1657	сюжета а	1	1
1658	жизни это	1	1
1659	а также	4	1
1660	этом не	1	1
1661	к которым	1	1
1662	который как	1	1
1663	воплотил в	1	1
1664	или чехова	1	1
1665	всегда есть	1	1
1666	места в	1	1
1667	и эта	3	1
1668	виду что	1	1
1669	он видел	2	1
1670	и другое	2	1
1671	перед смертью	2	1
1672	здесь даже	1	1
1673	в личностном	1	1
1674	он один	1	1
1675	дома она	1	1
1676	вообще не	1	1
1677	опирался на	1	1
1678	еще далеко	1	1
1679	и читателя	5	1
1680	с той	2	1
1681	участие в	3	1
1682	в какой	1	1
1683	салтыкова-щедрина это	1	1
1684	жить в	3	1
1685	когда герой	1	1
1686	нас к	2	1
1687	или где	1	1
1688	так часто	1	1
1689	лежит на	2	1
1690	есть в	1	1
1691	анекдот в	2	1
1692	является не	1	1
1693	на улицах	1	1
1694	на фоне	5	1
1695	перед собой	2	1
1696	к концу	2	1
1697	по своему	3	1
1698	мере эта	1	1
1699	со своей	3	1
1700	внутренний мир	1	1
1701	над людьми	1	1
1702	он мечтал	1	1
1703	это было	2	1
1704	от личности	2	1
1705	лежит в	1	1
1706	не стал	2	1
1707	даже за	1	1
1708	этой главе	1	1
1709	его же	2	1
1710	человеком и	1	1
1711	в сцене	1	1
1712	а так	1	1
1713	литературоведческого анализа	2	1
1714	н в	1	1
1715	тем более	1	1
1716	к живой	1	1
1717	героя через	1	1
1718	ему не	3	1
1719	парижа а	1	1
1720	не была	3	1
1721	мнению в	1	1
1722	философских проблем	1	1
1723	же деле	1	1
1724	в г	3	1
1725	того или	4	1
1726	сарказма у	1	1
1727	мнению а	1	1
1728	этих строк	1	1
1729	ключи к	1	1
1730	что от	1	1
1731	автора не	1	1
1732	возвращается к	3	1
1733	не укладывается	1	1
1734	он понимал	1	1
1735	была одной	1	1
1736	а его	3	1
1737	в поле	1	1
1738	обращая внимания	1	1
1739	должно быть	2	1
1740	драматического напряжения	1	1
1741	его не	1	1
1742	как личности	1	1
1743	самым его	1	1
1744	ту или	2	1
1745	абсолютно не	1	1
1746	еще одну	1	1
1747	характерности к	1	1
1748	мы должны	1	1
1749	когда-то в	2	1
1750	невозможно но	1	1
1751	не о	3	1
1752	и внутренних	1	1
1753	и детей	1	1
1754	например к	1	1
1755	свою жизнь	1	1
1756	а о	2	1
1757	всего его	1	1
1758	есть и	3	1
1759	плана в	1	1
1760	же что	1	1
1761	это была	2	1
1762	только у	1	1
1763	со злобой	1	1
1764	когда оно	1	1
1765	у кого	1	1
1766	к чему	1	1
1767	жизнь есть	3	1
1768	в пределах	4	1
1769	стороны и	1	1
1770	вспомнить некоторые	1	1
1771	стало быть	1	1
1772	к которой	1	1
1773	на всю	1	1
1774	художественного мира	3	1
1775	же герои	1	1
1776	признать что	2	1
1777	все та	2	1
1778	рассказа о	4	1
1779	на это	2	1
1780	и мыслей	1	1
1781	в рамках	2	1
1782	в отрыве	1	1
1783	берет в	1	1
1784	нам кажется	1	1
1785	же самое	4	1
1786	на образ	1	1
1787	него и	2	1
1788	в тексте	8	1
1789	причине ее	1	1
1790	и самого	1	1
1791	молодого писателя	1	1
1792	к богу	1	1
1793	нее была	1	1
1794	одно только	1	1
1795	них нет	1	1
1796	и характеров	1	1
1797	в театре	4	1
1798	сказать в	1	1
1799	ключевое слово	1	1
1800	того времени	1	1
1801	в эстетической	2	1
1802	анализа и	1	1
1803	представляется весьма	1	1
1804	к истокам	1	1
1805	в характере	1	1
1806	эта картина	1	1
1807	претендующего на	1	1
1808	пор еще	1	1
1809	в голову	3	1
1810	или иной	2	1
1811	этот рассказ	1	1
1812	бытия и	4	1
1813	личный опыт	1	1
1814	частности с	1	1
1815	каждым из	1	1
1816	общества и	1	1
1817	с головой	1	1
1818	на то	4	1
1819	себе он	1	1
1820	хотя быть	1	1
1821	и личной	2	1
1822	настоящей жизни	1	1
1823	на всем	1	1
1824	мышления как	2	1
1825	бы лишены	1	1
1826	человек не	1	1
1827	л а	2	1
1828	ни был	1	1
1829	творчестве чехова	3	1
1830	стыда за	1	1
1831	обладает никакой	1	1
1832	три года	1	1
1833	она действительно	1	1
1834	этом что	1	1
1835	эпохи и	1	1
1836	из центральных	1	1
1837	душе героя	1	1
1838	к идее	1	1
1839	героя но	1	1
1840	а сама	1	1
1841	себе а	1	1
1842	у наполеона	1	1
