N	2gram	Vygotskiy_	Problema
1321	обратим внимание	1	2
1322	утверждал что	1	2
1323	с такою	1	2
1324	нас на	1	2
1325	него не	1	2
1326	на сцене	8	2
1327	то чем	1	2
1328	и вдруг	1	2
1329	бы ее	1	2
1330	понятие о	1	2
1331	и душа	1	2
1332	точка зрения	4	2
1333	чем это	4	2
1334	раз на	1	2
1335	жизни с	3	2
1336	вносит в	3	2
1337	ближе к	2	2
1338	ниже мы	1	2
1339	в драме	5	2
1340	толстого не	2	2
1341	но от	1	2
1342	и хотели	1	2
1343	поэзии в	1	2
1344	в следующем	1	2
1345	и говорит	4	2
1346	нас сейчас	2	2
1347	уже достаточно	1	2
1348	с одним	1	2
1349	под эту	1	2
1350	слишком много	1	2
1351	существуют только	1	2
1352	иначе чем	1	2
1353	это могло	1	2
1354	принять во	2	2
1355	что чем	1	2
1356	бы она	1	2
1357	чтобы он	2	2
1358	в рассказе	2	2
1359	здесь на	1	2
1360	этого факта	1	2
1361	в нас	15	2
1362	это действительно	2	2
1363	и глубоко	1	2
1364	подход к	1	2
1365	что есть	3	2
1366	искусства но	2	2
1367	когда они	2	2
1368	который так	1	2
1369	этот анализ	1	2
1370	они были	3	2
1371	этих вещей	1	2
1372	с с	1	2
1373	и чем	1	2
1374	вообще нет	1	2
1375	следовательно не	1	2
1376	убедимся в	1	2
1377	значит ли	1	2
1378	если вы	2	2
1379	бы они	1	2
1380	и конечно	3	2
1381	с тремя	1	2
1382	героя в	3	2
1383	должны быть	1	2
1384	и дает	3	2
1385	эти и	1	2
1386	думает что	2	2
1387	в картине	1	2
1388	во-первых это	1	2
1389	том и	3	2
1390	дать в	1	2
1391	равно не	1	2
1392	нечто гораздо	1	2
1393	и событий	1	2
1394	содержание и	4	2
1395	по отношению	3	2
1396	сознания однако	1	2
1397	допустим что	1	2
1398	обращается к	1	2
1399	их взаимное	1	2
1400	как смысл	1	2
1401	героев и	1	2
1402	действительности для	1	2
1403	к которым	3	2
1404	мы имели	2	2
1405	или об	1	2
1406	которого не	1	2
1407	десять раз	1	2
1408	везде и	1	2
1409	то здесь	2	2
1410	дело со	2	2
1411	сам он	1	2
1412	если принять	1	2
1413	на что-нибудь	1	2
1414	для всякой	1	2
1415	поэтому когда	1	2
1416	только мы	1	2
1417	которое не	2	2
1418	из которой	2	2
1419	не понимает	1	2
1420	равно это	1	2
1421	вступает в	1	2
1422	важны для	1	2
1423	вслед за	3	2
1424	при анализе	2	2
1425	это различие	2	2
1426	не представляет	1	2
1427	на которые	2	2
1428	мне не	1	2
1429	и там	2	2
1430	она может	1	2
1431	речи в	1	2
1432	от которой	1	2
1433	конца и	2	2
1434	в глазах	2	2
1435	бы как	2	2
1436	необходимые для	1	2
1437	не из	2	2
1438	исключительно в	1	2
1439	хорошо если	1	2
1440	мы нашли	3	2
1441	простого и	1	2
1442	остается для	1	2
1443	что ему	4	2
1444	на какой-то	1	2
1445	ему что	2	2
1446	основе своей	1	2
1447	его объеме	1	2
1448	надежду на	1	2
1449	ее на	1	2
1450	нам не	2	2
1451	то самое	1	2
1452	от какой-нибудь	1	2
1453	лиц и	1	2
1454	на одной	1	2
1455	на которой	1	2
1456	и смысл	3	2
1457	к самой	1	2
1458	всех прочих	1	2
1459	это всегда	1	2
1460	от всех	1	2
1461	за этим	2	2
1462	вот это	1	2
1463	в стороне	2	2
1464	которую указывает	1	2
1465	здесь вообще	1	2
1466	этого романа	2	2
1467	и со	1	2
1468	и могут	1	2
1469	нам думается	2	2
1470	именно эта	2	2
1471	однако есть	1	2
1472	говорит об	1	2
1473	и таким	3	2
1474	на них	3	2
1475	уже сказали	1	2
1476	но его	2	2
1477	и эти	3	2
1478	встречаемся с	1	2
1479	такие же	1	2
1480	на один	1	2
1481	с основной	1	2
1482	следующем виде	1	2
1483	и ко	1	2
1484	в комедии	3	2
1485	здесь можно	1	2
1486	доказать что	1	2
1487	с виду	1	2
1488	примеры из	1	2
1489	не с	2	2
1490	король лир	1	2
1491	у поэта	1	2
1492	рассматривать как	3	2
1493	если оставить	1	2
1494	являются не	1	2
1495	является высшим	1	2
1496	во многом	1	2
1497	содержанием и	1	2
1498	нашей теории	1	2
1499	других искусствах	1	2
1500	здесь возникает	1	2
1501	не важно	1	2
1502	его до	1	2
1503	никому не	2	2
1504	такой же	2	2
1505	видели что	1	2
1506	их на	1	2
1507	и эта	2	2
1508	хотя он	1	2
1509	нам как	2	2
1510	оставить в	1	2
1511	трудно отделить	1	2
1512	со своими	1	2
1513	совершенно разных	1	2
1514	доказывает что	1	2
1515	которой мы	1	2
1516	за счет	1	2
1517	больше того	3	2
1518	и едва	1	2
1519	точное представление	1	2
1520	и содержания	1	2
1521	упоминания о	3	2
1522	ней не	1	2
1523	чего не	1	2
1524	роль и	2	2
1525	жизнь которая	1	2
1526	его за	1	2
1527	строго говоря	2	2
1528	угодно но	1	2
1529	что то	2	2
1530	что перед	1	2
1531	самых общих	1	2
1532	и единственной	1	2
1533	был у	1	2
1534	то ли	1	2
1535	художественный смысл	1	2
1536	природы или	1	2
1537	в борьбе	1	2
1538	которого нет	1	2
1539	места и	2	2
1540	необходимо для	1	2
1541	логически мы	1	2
1542	всегда в	1	2
1543	что по	3	2
1544	почти все	3	2
1545	поставить вопрос	1	2
1546	но за	1	2
1547	ли не	2	2
1548	на все	2	2
1549	и сейчас	5	2
1550	этого вопроса	1	2
1551	еще далеко	1	2
1552	иное в	1	2
1553	как та	1	2
1554	силы и	1	2
1555	здесь у	1	2
1556	говорить не	1	2
1557	имеет в	1	2
1558	не должен	1	2
1559	все свои	1	2
1560	часто в	1	2
1561	но то	1	2
1562	точно и	2	2
1563	все прочее	1	2
1564	своих героев	1	2
1565	этим не	1	2
1566	ни одного	5	2
1567	что ее	1	2
1568	из разных	1	2
1569	даже с	1	2
1570	и остается	1	2
1571	бы совершенно	1	2
1572	на самое	3	2
1573	жизни как	1	2
1574	здравого смысла	1	2
1575	для понимания	3	2
1576	от себя	2	2
1577	основное и	1	2
1578	вовсе и	1	2
1579	дает возможность	1	2
1580	искусства не	5	2
1581	о принципе	1	2
1582	этого и	1	2
1583	вот эта	2	2
1584	и вместо	1	2
1585	то оно	1	2
1586	элемент в	1	2
1587	которое он	2	2
1588	на язык	2	2
1589	в состоянии	3	2
1590	узком смысле	1	2
1591	и самым	2	2
1592	значение которое	1	2
1593	том случае	1	2
1594	который составляет	2	2
1595	два раза	1	2
1596	души а	1	2
1597	в некоторой	2	2
1598	наше внимание	2	2
1599	отношения между	3	2
1600	работы и	3	2
1601	действий и	1	2
1602	ли мы	3	2
1603	евгении онегине	1	2
1604	эти образы	1	2
1605	большее количество	2	2
1606	или мы	1	2
1607	идеи с	1	2
1608	в изображении	1	2
1609	как вполне	1	2
1610	не привносит	1	2
1611	и жизнь	2	2
1612	мы делаем	1	2
1613	не станем	2	2
1614	как например	2	2
1615	и отдельные	1	2
1616	сказали что	1	2
1617	что отношения	1	2
1618	быть изображены	1	2
1619	не дает	2	2
1620	ту же	3	2
1621	широкое и	1	2
1622	или же	1	2
1623	действующих лиц	9	2
1624	не приходится	1	2
1625	все те	3	2
1626	исследования а	1	2
1627	в учении	3	2
1628	нас с	2	2
1629	очень мало	1	2
1630	в которое	2	2
1631	при первом	1	2
1632	их и	1	2
1633	ее смысл	1	2
1634	другому и	2	2
1635	т п	5	2
1636	не говорится	1	2
1637	но несмотря	1	2
1638	человека то	1	2
1639	деле это	2	2
1640	другой термин	1	2
1641	момент который	1	2
1642	то понимание	1	2
1643	в один	1	2
1644	дает ему	2	2
1645	которых нет	1	2
1646	имеет дело	4	2
1647	близко подходит	1	2
1648	что до	1	2
1649	но вместо	1	2
1650	к такому	3	2
1651	и меньше	1	2
1652	в окончательном	1	2
1653	в состав	3	2
1654	на каком-нибудь	1	2
1655	мы встречаем	1	2
1656	и свою	1	2
1657	мы при	1	2
1658	с и	11	2
1659	нас как	1	2
1660	утверждает что	6	2
1661	здесь с	1	2
1662	не зная	1	2
1663	подходит к	1	2
1664	люди все	1	2
1665	уже это	1	2
1666	нас от	2	2
1667	только они	1	2
1668	к самым	1	2
1669	выражение но	1	2
1670	чувства и	7	2
1671	отличаются от	1	2
1672	образом если	2	2
1673	весь свой	1	2
1674	например и	1	2
1675	может стать	1	2
1676	нам возможность	1	2
1677	и отдельных	1	2
1678	говорили о	1	2
1679	поэтому для	1	2
1680	в которые	1	2
1681	самое это	1	2
1682	трагедии нет	1	2
1683	только одно	1	2
1684	случае даже	1	2
1685	признать что	4	2
1686	совпадает с	1	2
1687	и между	4	2
1688	сознание и	1	2
1689	и два	2	2
1690	изобразить в	1	2
1691	быть это	2	2
1692	действия и	5	2
1693	особенно ярко	1	2
1694	известной степени	1	2
1695	и под	3	2
1696	только одна	2	2
1697	произведения и	1	2
1698	в литературном	1	2
1699	но оказывается	1	2
1700	русском языке	1	2
1701	в романах	1	2
1702	месте в	1	2
1703	в этом-то	1	2
1704	искусства в	7	2
1705	стороны он	4	2
1706	души и	1	2
1707	и вот	7	2
1708	обе эти	2	2
1709	тому чтобы	1	2
1710	такое же	1	2
1711	как у	1	2
1712	что каждый	1	2
1713	и ясно	3	2
1714	хоть на	1	2
1715	а на	1	2
1716	не суть	1	2
1717	себе может	1	2
1718	всяком художественном	1	2
1719	отказаться от	1	2
1720	является таким	1	2
1721	и представления	1	2
1722	как этот	1	2
1723	или событие	1	2
1724	нужно и	2	2
1725	этим самым	1	2
1726	последнее время	1	2
1727	бы дать	1	2
1728	такое значение	1	2
1729	за его	1	2
1730	ко всему	1	2
1731	переходе от	1	2
1732	работу и	1	2
1733	просто не	1	2
1734	исследования в	1	2
1735	не находит	1	2
1736	нужно было	1	2
1737	который тоже	1	2
1738	частности в	1	2
1739	говоря о	1	2
1740	имеет свое	1	2
1741	это однако	1	2
1742	не станет	1	2
1743	если взять	1	2
1744	именно здесь	1	2
1745	не выражает	1	2
1746	него и	1	2
1747	и пытается	2	2
1748	отношению к	2	2
1749	слова в	1	2
1750	в узком	1	2
1751	свидетельствуют о	1	2
1752	и дальше	3	2
1753	все более	1	2
1754	и совершенно	8	2
1755	он пользуется	1	1
1756	они указывают	2	1
1757	дает не	2	1
1758	чрезвычайно важно	1	1
1759	они имеют	1	1
1760	только иллюзией	1	1
1761	этому является	1	1
1762	что теория	1	1
1763	могут иметь	1	1
1764	в центре	2	1
1765	нашли для	1	1
1766	будто на	2	1
1767	не изображается	1	1
1768	кажется вот-вот	1	1
1769	не меньше	1	1
1770	роман или	1	1
1771	мы тогда	2	1
1772	выступает на	1	1
1773	тоже из	1	1
1774	реальной жизни	1	1
1775	забывает о	1	1
1776	здесь что	1	1
1777	она ясно	1	1
1778	и гете	1	1
1779	каких условиях	1	1
1780	на другую	1	1
1781	акт может	1	1
1782	а затем	2	1
1783	литературном произведении	1	1
1784	для развертывания	1	1
1785	художественное чувство	2	1
1786	что тогда	1	1
1787	между ними	2	1
1788	ни слова	1	1
1789	пространства в	1	1
1790	мы совсем	1	1
1791	всякого художественного	1	1
1792	значение что	1	1
1793	окончательном виде	1	1
1794	именно и	1	1
1795	на картине	2	1
1796	или от	2	1
1797	и опять	1	1
1798	каким образом	2	1
1799	что весь	3	1
1800	увидеть что	4	1
1801	прямо сказать	1	1
1802	не составляют	1	1
1803	в речи	1	1
1804	то там	1	1
1805	вот с	1	1
1806	с не	2	1
1807	которая раньше	1	1
1808	понятно и	2	1
1809	здесь дело	2	1
1810	здесь приходится	1	1
1811	поводу этой	1	1
1812	они ни	1	1
1813	и сделал	1	1
1814	на самой	1	1
1815	своего исследования	1	1
1816	в онегине	1	1
1817	то движение	1	1
1818	вещи здесь	1	1
1819	разные стороны	1	1
1820	не понимая	1	1
1821	но несомненно	1	1
1822	толстой называет	1	1
1823	обыденной жизни	1	1
1824	же один	1	1
1825	выражены в	1	1
1826	кругом и	1	1
1827	и наоборот	2	1
1828	понятно что	6	1
1829	совершенно правы	2	1
1830	все и	2	1
1831	постоянно меняется	1	1
1832	осуществляется в	2	1
1833	два элемента	3	1
1834	знаем о	2	1
1835	к художественной	1	1
1836	значения с	1	1
1837	человека не	1	1
1838	дело только	1	1
1839	противоречия между	1	1
1840	на рынок	1	1
1841	душу но	1	1
1842	в нескольких	1	1
1843	всей той	1	1
1844	и должна	1	1
1845	больше не	1	1
1846	дела заключается	1	1
1847	к своей	3	1
1848	него входят	1	1
1849	того нового	1	1
1850	она еще	2	1
1851	у автора	1	1
1852	но может	2	1
1853	имеет некоторый	1	1
1854	которое за	1	1
1855	стало возможно	1	1
1856	этом кажется	1	1
1857	же говорит	1	1
1858	каждое слово	1	1
1859	близкое к	1	1
1860	на пути	1	1
1861	искусства это	1	1
1862	и другую	3	1
1863	рассказывает о	2	1
1864	на практике	1	1
1865	любовь к	1	1
1866	чувствовать что	1	1
1867	целей и	1	1
1868	в вопросе	1	1
1869	есть основное	1	1
1870	свою драму	1	1
1871	и остро	1	1
1872	и формы	1	1
1873	трудно подыскать	1	1
1874	лица или	1	1
1875	но ни	1	1
1876	более сложное	1	1
1877	разные виды	1	1
1878	тенденцию к	1	1
1879	именно его	1	1
1880	требовал от	1	1
1881	в основу	6	1
1882	такая же	1	1
1883	если отбросить	1	1
1884	на многие	1	1
1885	затем мы	1	1
1886	можем сказать	1	1
1887	иначе она	1	1
1888	проникновение в	1	1
1889	наш глаз	1	1
1890	потому его	1	1
1891	силы с	1	1
1892	жену и	1	1
1893	имели бы	1	1
1894	к этим	2	1
1895	и искусство	2	1
1896	посмотреть на	1	1
1897	к ее	1	1
1898	нашей обыденной	1	1
1899	он прощает	1	1
1900	в некоторых	2	1
1901	всего в	1	1
1902	для здравого	1	1
1903	мысли так	1	1
1904	для начала	1	1
1905	и представляет	1	1
1906	уже здесь	1	1
1907	для раскрытия	1	1
1908	на глазах	1	1
1909	или наоборот	3	1
1910	именно об	1	1
1911	искусство все	1	1
1912	на содержание	2	1
1913	вызывает не	1	1
1914	он уж	1	1
1915	том насколько	1	1
1916	необходимо должно	1	1
1917	ужаса и	1	1
1918	как высокое	1	1
1919	чтобы вместо	1	1
1920	мы ничего	1	1
1921	его дочь	1	1
1922	искусство в	2	1
1923	к себе	1	1
1924	мы знаем	4	1
1925	другую как	1	1
1926	форма является	2	1
1927	от басни	1	1
1928	художественных целей	1	1
1929	что трагедия	8	1
1930	которых как	1	1
1931	в ресторане	1	1
1932	лиц в	1	1
1933	перед нашими	1	1
1934	ее можно	1	1
1935	не имея	2	1
1936	место где	1	1
1937	близким к	1	1
1938	области сознания	1	1
1939	к изображению	1	1
1940	при чем	1	1
1941	и кажется	2	1
1942	для объяснения	1	1
1943	согласно которому	1	1
1944	этого объяснения	1	1
1945	именно во	1	1
1946	ума и	1	1
1947	которое дает	1	1
1948	словом в	1	1
1949	мы на	1	1
1950	которой нас	1	1
1951	скульптуры и	2	1
1952	века не	1	1
1953	одного человека	1	1
1954	пути и	3	1
1955	ее развития	1	1
1956	на которое	2	1
1957	всего ее	1	1
1958	проблем и	1	1
1959	заключить что	2	1
1960	xviii века	1	1
1961	другое не	2	1
1962	и отказывается	1	1
1963	не остается	1	1
1964	очень ясно	1	1
1965	в евгении	1	1
1966	этом последнем	1	1
1967	характер и	1	1
1968	образов их	1	1
1969	места где	1	1
1970	определенное и	1	1
1971	эти три	3	1
1972	рядом с	6	1
1973	одном из	2	1
1974	же точно	11	1
1975	произведение с	1	1
1976	так сказать	1	1
1977	в употреблении	1	1
1978	говорят не	1	1
1979	смерть а	1	1
1980	не пели	1	1
1981	свое содержание	1	1
1982	в двух	9	1
1983	на смерть	1	1
1984	какого-нибудь предмета	1	1
1985	припомним то	1	1
1986	в сторону	2	1
1987	на другом	1	1
1988	от предмета	1	1
1989	и изображает	1	1
1990	чтобы мы	2	1
1991	трагедия и	3	1
1992	понимание этого	1	1
1993	под этой	1	1
1994	этого ряда	1	1
1995	этой схеме	1	1
1996	героя и	9	1
1997	дана в	1	1
1998	средние века	1	1
1999	действия которое	1	1
2000	как единство	1	1
2001	указанию на	1	1
2002	переживания в	2	1
2003	сюда же	1	1
2004	пишет о	1	1
2005	называет его	1	1
2006	смысле о	1	1
2007	которые и	1	1
2008	xvii века	1	1
2009	говорится и	1	1
2010	мы опять	1	1
2011	человека как	1	1
2012	из множества	1	1
2013	сходит с	1	1
2014	автора совершенно	1	1
2015	характеры и	2	1
2016	речи и	2	1
2017	языком и	1	1
2018	в ответ	2	1
2019	он стал	1	1
2020	в городе	2	1
2021	однако эта	2	1
2022	красоты в	1	1
2023	не были	1	1
2024	не могла	2	1
2025	других людей	1	1
2026	эмоции и	5	1
2027	этой сцене	1	1
2028	ради которых	1	1
2029	уже потому	1	1
2030	которые сами	1	1
2031	человек который	1	1
2032	и другая	1	1
2033	решение вопроса	1	1
2034	которая с	1	1
2035	имеет тенденцию	1	1
2036	различны но	1	1
2037	как один	1	1
2038	в какое-нибудь	1	1
2039	внешнее выражение	1	1
2040	эту формулу	2	1
2041	произведение не	1	1
2042	было сделать	1	1
2043	его так	1	1
2044	могла бы	4	1
2045	того кто	1	1
2046	опять к	1	1
2047	разве их	1	1
2048	несколько лет	1	1
2049	они находятся	1	1
2050	являются все	1	1
2051	вернее не	1	1
2052	самого но	1	1
2053	же самого	1	1
2054	мы дадим	1	1
2055	оно имеет	1	1
2056	трагедии шекспира	1	1
2057	с кем-нибудь	1	1
2058	сделать это	3	1
2059	искусства может	1	1
2060	человека мы	1	1
2061	роль играет	1	1
2062	все остальное	2	1
2063	но насколько	1	1
2064	в сердце	2	1
2065	пушкина мы	1	1
2066	на место	1	1
2067	чувств и	6	1
2068	и насколько	4	1
2069	нам очень	1	1
2070	события в	3	1
2071	внимание именно	1	1
2072	условность и	1	1
2073	случае это	1	1
2074	она что-нибудь	1	1
2075	эта вторая	1	1
2076	произведением искусства	1	1
2077	искусство может	2	1
2078	что другое	1	1
2079	мы пытаемся	2	1
2080	вообще всякая	1	1
2081	весь он	1	1
2082	эту последнюю	1	1
2083	еще одно	1	1
2084	могут сливаться	1	1
2085	нечто совсем	1	1
2086	он действительно	1	1
2087	в особенности	3	1
2088	против этого	1	1
2089	шекспира и	5	1
2090	мнению автора	1	1
2091	ни малейшего	1	1
2092	он нисколько	1	1
2093	мы приходим	1	1
2094	жизнь была	1	1
2095	также что	1	1
2096	надо сказать	2	1
2097	которые он	4	1
2098	бы составить	1	1
2099	ним и	1	1
2100	слов так	1	1
2101	элемент который	1	1
2102	говорит нам	3	1
2103	сказать даже	1	1
2104	пушкин и	1	1
2105	романа и	2	1
2106	она дана	1	1
2107	в другой	1	1
2108	и практических	1	1
2109	смерть и	1	1
2110	ответ на	5	1
2111	и наш	1	1
2112	деле и	1	1
2113	совсем другом	1	1
2114	трагедия которая	1	1
2115	в плоскости	1	1
2116	искусство имеет	2	1
2117	этот смысл	1	1
2118	и сделать	1	1
2119	события или	1	1
2120	часто не	1	1
2121	к искусству	6	1
2122	изображения в	2	1
2123	с таким	2	1
2124	героев но	1	1
2125	чувственного восприятия	1	1
2126	в составе	1	1
2127	но никогда	1	1
2128	другой вопрос	1	1
2129	чувство и	5	1
2130	он хотел	2	1
2131	что называется	1	1
2132	забыл о	1	1
2133	пушкин прямо	1	1
2134	к таким	3	1
2135	те же	3	1
2136	она служит	1	1
2137	себе совершенно	1	1
2138	не принимая	1	1
2139	не соответствуют	1	1
2140	начинаем чувствовать	1	1
2141	и герой	2	1
2142	на целый	1	1
2143	говоря и	1	1
2144	который ведет	1	1
2145	нет а	1	1
2146	этому что	1	1
2147	найти свое	1	1
2148	причину этого	1	1
2149	одно существенное	1	1
2150	первой главе	1	1
2151	для читателя	2	1
2152	что вообще	2	1
2153	план мы	1	1
2154	словами и	1	1
2155	это может	2	1
2156	на другие	1	1
2157	которую она	1	1
2158	необходимых для	1	1
2159	из общего	1	1
2160	и пишет	1	1
2161	макбета и	2	1
2162	которую нужно	1	1
2163	его и	2	1
2164	порок и	1	1
2165	в поэзии	5	1
2166	был только	1	1
2167	что совсем	1	1
2168	в художественный	1	1
2169	жизни при	1	1
2170	всякое чувство	3	1
2171	вспомним что	1	1
2172	искусства для	1	1
2173	в течение	2	1
2174	поднимался вопрос	1	1
2175	всех элементов	1	1
2176	то совершенно	1	1
2177	не статически	1	1
2178	во мне	1	1
2179	быть не	2	1
2180	нет чувства	1	1
2181	них как	1	1
2182	в понятие	1	1
2183	из его	4	1
2184	всегда одним	1	1
2185	есть оно	1	1
2186	нам для	1	1
2187	в образах	2	1
2188	хорошо это	3	1
2189	и теперь	2	1
2190	приводит в	1	1
2191	смысл который	1	1
2192	смысл с	1	1
2193	как реальное	1	1
2194	иначе мы	1	1
2195	которую он	2	1
2196	художественной литературы	1	1
2197	оказывает на	1	1
2198	на примере	7	1
2199	истории и	1	1
2200	еще один	2	1
2201	касается других	1	1
2202	самое основное	2	1
2203	меняется и	1	1
2204	но без	1	1
2205	вот этот	1	1
2206	состоит в	3	1
2207	статьи в	2	1
2208	в деревне	1	1
2209	втором месте	1	1
2210	от простой	1	1
2211	что действия	1	1
2212	значение имеет	2	1
2213	не слышали	1	1
2214	человек был	1	1
2215	уйти и	1	1
2216	самой природе	1	1
2217	и потрясающей	1	1
2218	искусство и	4	1
2219	нас важно	1	1
2220	лучше всего	1	1
2221	бы сказать	3	1
2222	бросаются в	1	1
2223	для объективной	2	1
2224	же тот	1	1
2225	до известной	1	1
2226	после такого	1	1
2227	оказывается выше	1	1
2228	движения к	1	1
2229	мать и	2	1
2230	культурной жизни	1	1
2231	это сделать	1	1
2232	именно этот	1	1
2233	по этой	1	1
2234	не мешают	1	1
2235	многочисленных и	1	1
2236	во времени	2	1
2237	двух планов	1	1
2238	в систему	1	1
2239	категории и	1	1
2240	которые они	1	1
2241	рассматривать и	1	1
2242	с каким	1	1
2243	к содержанию	1	1
2244	заставляет его	5	1
2245	мы эту	1	1
2246	уверенность в	1	1
2247	как к	1	1
2248	от простого	1	1
2249	душа не	1	1
2250	что картина	1	1
2251	и такой	1	1
2252	на челе	1	1
2253	теорию и	2	1
2254	со времен	2	1
2255	образом к	1	1
2256	с разным	1	1
2257	и центральное	2	1
2258	в последней	3	1
2259	наших чувственных	1	1
2260	за собою	1	1
2261	чем все	1	1
2262	свое исследование	2	1
2263	к величайшему	1	1
2264	существа и	1	1
2265	которых он	3	1
2266	которое необходимо	1	1
2267	мы испытываем	2	1
2268	этой мысли	1	1
2269	других областей	1	1
2270	в сфере	1	1
2271	мало того	1	1
2272	романах достоевского	1	1
2273	существу дела	1	1
2274	которые никак	1	1
2275	д мы	1	1
2276	тот должен	1	1
2277	на русский	1	1
2278	смысле этого	1	1
2279	представлений и	1	1
2280	том в	2	1
2281	различия между	2	1
2282	течение всей	1	1
2283	он конечно	1	1
2284	когда говорил	1	1
2285	этой пьесе	1	1
2286	собой напрашивается	1	1
2287	них всегда	1	1
2288	этом не	1	1
2289	от речи	1	1
2290	имеет место	3	1
2291	будто ничего	1	1
2292	все силы	1	1
2293	борьбы и	1	1
2294	каждого элемента	1	1
2295	все происходящие	1	1
2296	стремление к	2	1
2297	для примера	1	1
2298	он никогда	1	1
2299	вне тех	1	1
2300	что им	2	1
2301	вероятно не	1	1
2302	разницы между	1	1
2303	в какой-нибудь	1	1
2304	мы прибавим	1	1
2305	помощи одной	1	1
2306	дело и	3	1
2307	все черты	1	1
2308	только обратить	1	1
2309	как все	4	1
2310	которая еще	1	1
2311	вопросе о	1	1
2312	она только	1	1
2313	связаны с	2	1
2314	ему не	1	1
2315	противоположные и	1	1
2316	но этим	1	1
2317	которая как	1	1
2318	как всякая	1	1
2319	с кругом	1	1
2320	связываются с	1	1
2321	образом мы	3	1
2322	не нужна	1	1
2323	на задний	1	1
2324	а просто	1	1
2325	отца то	2	1
2326	он выражает	2	1
2327	с первым	1	1
2328	показывает что	3	1
2329	нечто совершенно	1	1
2330	совершается не	1	1
2331	не по	1	1
2332	словах на	1	1
2333	или что-нибудь	1	1
2334	и эмоции	1	1
2335	ничего для	1	1
2336	поймет что	1	1
2337	других писателей	1	1
2338	но дело	1	1
2339	против того	1	1
2340	нет не	1	1
2341	нечто что	1	1
2342	но вместе	1	1
2343	к которой	4	1
2344	самых важных	2	1
2345	чем те	1	1
2346	ясности и	1	1
2347	драме в	1	1
2348	бы по	3	1
2349	встречаем и	1	1
2350	своей воле	1	1
2351	гордости и	1	1
2352	поскольку оно	1	1
2353	что можно	1	1
2354	промежуток времени	1	1
2355	в макбете	1	1
2356	решающую роль	1	1
2357	самую мысль	2	1
2358	явление в	1	1
2359	возникает та	1	1
2360	произведения не	1	1
2361	это означает	2	1
2362	понять что	1	1
2363	далека от	1	1
2364	свою и	1	1
2365	сравнительно легко	1	1
2366	из другой	1	1
2367	искусства с	5	1
2368	является ли	2	1
2369	главным образом	3	1
2370	виду то	1	1
2371	вопросом о	1	1
2372	слово имеет	1	1
2373	человеческой природы	1	1
2374	то этим	1	1
2375	видели в	1	1
2376	свое начало	1	1
2377	ребенка и	1	1
2378	которой все	2	1
2379	операций над	1	1
2380	случае в	1	1
2381	и называет	1	1
2382	можно воспользоваться	1	1
2383	уж не	1	1
2384	сущность которого	1	1
2385	приравнивается к	1	1
2386	исходя из	7	1
2387	через несколько	2	1
2388	часто оказывается	1	1
2389	того не	2	1
2390	совершенно очевидно	6	1
2391	которые на	2	1
2392	эта основная	1	1
2393	под ним	1	1
2394	к числу	1	1
2395	глаза и	1	1
2396	сущности которые	1	1
2397	вещью или	1	1
2398	в противоречие	1	1
2399	или нет	1	1
2400	по выражению	1	1
2401	трагедии можно	1	1
2402	кончаются почти	1	1
2403	он совершенно	1	1
2404	искусстве то	1	1
2405	в широких	1	1
2406	в день	1	1
2407	он опять	2	1
2408	быть может	1	1
2409	противоречие с	2	1
2410	всей художественной	1	1
2411	было как	1	1
2412	развития этих	1	1
2413	или во	1	1
2414	а между	1	1
2415	он имеет	1	1
2416	это должно	1	1
2417	он призывает	1	1
2418	наоборот мы	1	1
2419	и пропорции	1	1
2420	элементы в	1	1
2421	изображение этого	1	1
2422	которые произведены	1	1
2423	этой точке	3	1
2424	эту точку	1	1
2425	имеет ли	2	1
2426	в музыке	2	1
2427	она представляется	1	1
2428	давно уже	2	1
2429	но далеко	1	1
2430	нами также	1	1
2431	себе нечто	2	1
2432	совершенно одинаково	3	1
2433	ощущения так	1	1
2434	этот закон	4	1
2435	бы этого	1	1
2436	что оба	1	1
2437	которые ему	1	1
2438	назвав его	1	1
2439	жизни на	1	1
2440	отца и	2	1
2441	к указанию	1	1
2442	так если	1	1
2443	этого закона	3	1
2444	стремление в	2	1
2445	эта точка	2	1
2446	исследование не	1	1
2447	большей части	1	1
2448	у которых	1	1
2449	он изображает	2	1
2450	читатель не	2	1
2451	это с	1	1
2452	на правильном	1	1
2453	определенного значения	1	1
2454	мотив который	1	1
2455	не упоминается	1	1
2456	впечатления от	1	1
2457	искусства хотя	1	1
2458	это последнее	1	1
2459	сам не	2	1
2460	нет такой	1	1
2461	его своей	1	1
2462	это гораздо	1	1
2463	другом виде	1	1
2464	выше здесь	1	1
2465	гораздо менее	1	1
2466	заключается что	2	1
2467	психологии которая	1	1
2468	систематический анализ	1	1
2469	в руках	1	1
2470	его действия	1	1
2471	а когда	2	1
2472	и три	1	1
2473	не имеем	2	1
2474	победы над	1	1
2475	и выражение	1	1
2476	связь между	2	1
2477	войдет в	1	1
2478	людям и	1	1
2479	очевидным и	1	1
2480	мы ощущаем	1	1
2481	с в	2	1
2482	что речь	1	1
2483	что выбор	1	1
2484	так до	1	1
2485	душу и	1	1
2486	совершенно неправильно	2	1
2487	она говорит	1	1
2488	силы что	1	1
2489	перед ним	2	1
2490	означает не	1	1
2491	то изображение	1	1
2492	оно влечет	1	1
