N	2gram	Vygotskiy_	Vladivir
1317	в свете	9	1
1318	благодаря тому	2	1
1319	и следовательно	8	1
1320	свое самое	1	1
1321	иногда не	1	1
1322	связанный с	1	1
1323	что слово	2	1
1324	гораздо больший	1	1
1325	поэтому у	1	1
1326	проблема эта	1	1
1327	что как	2	1
1328	в других	2	1
1329	менее важным	1	1
1330	действительности и	1	1
1331	это определение	1	1
1332	было продиктовано	1	1
1333	вопроса о	2	1
1334	деятельности и	4	1
1335	языке слово	1	1
1336	а потом	1	1
1337	остается в	2	1
1338	в каждом	3	1
1339	здесь как	2	1
1340	только от	1	1
1341	внешнюю действительность	1	1
1342	или за	1	1
1343	и ко	2	1
1344	находит свое	3	1
1345	слово во	1	1
1346	уже сказано	1	1
1347	наше исследование	1	1
1348	чем менее	2	1
1349	его развития	1	1
1350	к в	1	1
1351	не означает	4	1
1352	выводы и	1	1
1353	очень силен	1	1
1354	перехода от	10	1
1355	в целях	1	1
1356	говоря в	1	1
1357	ли это	1	1
1358	мысль и	3	1
1359	отношения так	1	1
1360	мы говорили	3	1
1361	тех и	4	1
1362	удовлетворительное объяснение	1	1
1363	понимания его	1	1
1364	совершенно правильно	1	1
1365	в раннем	3	1
1366	могут привести	1	1
1367	эти слова	1	1
1368	нашего сознания	1	1
1369	этой точки	4	1
1370	на другой	1	1
1371	ту же	4	1
1372	с некоторыми	1	1
1373	уже к	1	1
1374	и теоретически	3	1
1375	самому себе	2	1
1376	что вопрос	1	1
1377	эти обстоятельства	1	1
1378	о речи	1	1
1379	платона как	1	1
1380	другом и	1	1
1381	на чем	1	1
1382	если б	1	1
1383	надо сказать	1	1
1384	было вызвано	2	1
1385	если же	2	1
1386	за ними	1	1
1387	а она	1	1
1388	ничего нового	3	1
1389	но мне	1	1
1390	все те	2	1
1391	время когда	1	1
1392	если все	1	1
1393	такое что	3	1
1394	но отнюдь	1	1
1395	является новым	1	1
1396	и внешний	1	1
1397	должны дать	1	1
1398	этот вопрос	2	1
1399	к кому	1	1
1400	совершенно другую	1	1
1401	то во	1	1
1402	над ним	1	1
1403	ребенка по	1	1
1404	которого в	1	1
1405	мысли от	5	1
1406	значение и	2	1
1407	как эта	3	1
1408	есть развитие	1	1
1409	в направлении	6	1
1410	период в	1	1
1411	что дает	1	1
1412	его ни	1	1
1413	она нуждается	1	1
1414	целом и	1	1
1415	основанное на	3	1
1416	известном смысле	2	1
1417	само за	1	1
1418	он вдруг	1	1
1419	друг другу	5	1
1420	нечто такое	2	1
1421	условия для	1	1
1422	рассматривается как	2	1
1423	когда они	1	1
1424	в необходимости	1	1
1425	приводят к	2	1
1426	с теоретической	2	1
1427	обратимся к	3	1
1428	в общих	1	1
1429	несомненно и	1	1
1430	согласуется с	1	1
1431	растворился в	1	1
1432	не исчерпывает	2	1
1433	столь же	2	1
1434	однако по	1	1
1435	необходимо чтобы	2	1
1436	всей истории	2	1
1437	другой не	1	1
1438	ней в	1	1
1439	деле это	1	1
1440	и непонятной	1	1
1441	которое имеет	2	1
1442	этого нового	1	1
1443	языка у	2	1
1444	из анализа	1	1
1445	что наша	2	1
1446	шесть раз	1	1
1447	или слово	1	1
1448	а как	1	1
1449	речи о	4	1
1450	в глубину	1	1
1451	обратиться к	1	1
1452	именно таким	1	1
1453	в один	1	1
1454	я сам	1	1
1455	поэтому он	2	1
1456	имеет дело	1	1
1457	раньше чем	2	1
1458	где мы	2	1
1459	о предметах	1	1
1460	могли быть	2	1
1461	именно что	1	1
1462	вытекающее из	1	1
1463	все признаки	1	1
1464	с полной	1	1
1465	время его	1	1
1466	вещи к	2	1
1467	связи и	3	1
1468	собственном смысле	4	1
1469	во втором	5	1
1470	не нашел	1	1
1471	начала своего	1	1
1472	о действительном	1	1
1473	словом которое	1	1
1474	только те	3	1
1475	например что	1	1
1476	пришлось пройти	1	1
1477	полноту и	1	1
1478	друга в	1	1
1479	сказано в	1	1
1480	для каждой	3	1
1481	состоять из	2	1
1482	общих и	2	1
1483	и образуют	1	1
1484	в специальном	1	1
1485	своего собственного	1	1
1486	он только	1	1
1487	уже один	1	1
1488	на ее	2	1
1489	ним и	1	1
1490	оно было	1	1
1491	и одно	1	1
1492	свободного и	1	1
1493	представляют собой	2	1
1494	этого второго	1	1
1495	природе и	2	1
1496	связанное с	1	1
1497	оно всегда	1	1
1498	здесь он	1	1
1499	рассказывается о	1	1
1500	с годами	1	1
1501	нерасчлененном виде	1	1
1502	этих же	1	1
1503	этот принцип	1	1
1504	погружен в	1	1
1505	к выводу	4	1
1506	невозможно и	1	1
1507	нам нужно	3	1
1508	поэтому что	2	1
1509	когда его	1	1
1510	первых порах	3	1
1511	так сильно	1	1
1512	к области	1	1
1513	не связанной	1	1
1514	этих отношений	3	1
1515	и ничего	2	1
1516	мало кто	1	1
1517	мере с	1	1
1518	же самые	1	1
1519	строгой и	1	1
1520	она становится	1	1
1521	и первый	2	1
1522	начинается с	2	1
1523	было сказать	1	1
1524	двух сторон	2	1
1525	до этого	1	1
1526	оказывается в	1	1
1527	гораздо легче	1	1
1528	которое как	1	1
1529	и единство	1	1
1530	скажем только	3	1
1531	всегда в	2	1
1532	нет совсем	1	1
1533	мы могли	15	1
1534	в моем	1	1
1535	конечно является	1	1
1536	обнаруживает не	1	1
1537	его теории	1	1
1538	мы говорим	2	1
1539	ближайшим образом	1	1
1540	месте и	1	1
1541	мы остановимся	4	1
1542	общего к	2	1
1543	его жизнь	1	1
1544	в процессе	12	1
1545	мышления у	1	1
1546	ничем не	1	1
1547	как понятие	1	1
1548	к которым	1	1
1549	мысли о	1	1
1550	из тех	2	1
1551	от научного	1	1
1552	ни до	1	1
1553	его сознании	1	1
1554	нам возможность	1	1
1555	отношении так	1	1
1556	в современной	2	1
1557	состоит из	1	1
1558	человека на	1	1
1559	никто не	2	1
1560	том смысле	2	1
1561	явлений и	1	1
1562	если довести	1	1
1563	наконец то	1	1
1564	бы не	1	1
1565	понятий как	2	1
1566	становится ясным	1	1
1567	мы имели	1	1
1568	может существовать	2	1
1569	зависимости от	6	1
1570	но раз	1	1
1571	которая не	1	1
1572	рассматриваемом нами	1	1
1573	к годам	1	1
1574	этом факте	1	1
1575	огромную роль	1	1
1576	стороны с	2	1
1577	означает того	1	1
1578	мы только	1	1
1579	они по	1	1
1580	с удивлением	1	1
1581	самое время	1	1
1582	три основные	1	1
1583	не причина	1	1
1584	новым и	1	1
1585	который он	1	1
1586	должны были	2	1
1587	о человеке	2	1
1588	чем дело	3	1
1589	самое главное	1	1
1590	чем же	1	1
1591	поэтому не	1	1
1592	с детьми	1	1
1593	перейти в	1	1
1594	это понятие	1	1
1595	какой мере	2	1
1596	его мышления	1	1
1597	и везде	2	1
1598	тогда я	1	1
1599	относящихся к	6	1
1600	еще два	1	1
1601	заключать в	2	1
1602	внутренние отношения	1	1
1603	на той	1	1
1604	не обращая	1	1
1605	мы его	1	1
1606	связана с	4	1
1607	не хочу	1	1
1608	только мы	1	1
1609	этой работы	3	1
1610	мышление не	1	1
1611	быть не	1	1
1612	и второй	1	1
1613	на два	1	1
1614	оно является	1	1
1615	и тогда	3	1
1616	в новой	4	1
1617	хотя это	2	1
1618	что понятие	2	1
1619	факты из	1	1
1620	каждой из	5	1
1621	и лишь	1	1
1622	эту книгу	1	1
1623	он хочет	1	1
1624	которого не	2	1
1625	в первых	1	1
1626	в известном	2	1
1627	тем обстоятельством	2	1
1628	на примере	1	1
1629	целый ряд	6	1
1630	времени и	1	1
1631	нее к	1	1
1632	и находит	1	1
1633	цели и	1	1
1634	в нерасчлененном	1	1
1635	на первых	4	1
1636	связанных с	2	1
1637	она все	3	1
1638	состоит в	3	1
1639	преимуществ в	1	1
1640	являются только	1	1
1641	мысли это	2	1
1642	эти факты	1	1
1643	в точности	1	1
1644	которая называется	1	1
1645	поэтому переход	1	1
1646	в данной	1	1
1647	ко всей	1	1
1648	в рассматриваемом	1	1
1649	ответа на	1	1
1650	принадлежит к	2	1
1651	при котором	2	1
1652	в слишком	1	1
1653	к преподаванию	1	1
1654	которым мы	1	1
1655	изучение одного	1	1
1656	нам и	1	1
1657	речи на	2	1
1658	большее что	1	1
1659	он никак	1	1
1660	в сознании	11	1
1661	развития эта	1	1
1662	и непосредственного	1	1
1663	до известной	2	1
1664	вопрос в	1	1
1665	теоретического значения	2	1
1666	в и	1	1
1667	это одно	2	1
1668	будет в	2	1
1669	долго не	1	1
1670	дает в	1	1
1671	если только	1	1
1672	но которые	1	1
1673	стояли на	1	1
1674	точку зрения	4	1
1675	другого и	1	1
1676	и основными	1	1
1677	в среднем	1	1
1678	но нас	1	1
1679	разговора в	1	1
1680	но гораздо	1	1
1681	тогда мы	2	1
1682	структуре у	1	1
1683	высшей степени	1	1
1684	дает нам	1	1
1685	в любви	2	1
1686	из отдельных	1	1
1687	как простая	3	1
1688	два разных	1	1
1689	в гораздо	1	1
1690	что ему	3	1
1691	есть тоже	1	1
1692	ничего другого	1	1
1693	изложение основных	1	1
1694	уже сейчас	1	1
1695	отцу и	1	1
1696	от внешнего	1	1
1697	слово но	2	1
1698	стороны мы	1	1
1699	проявляется во	1	1
1700	спросить у	1	1
1701	перехода к	1	1
1702	общего и	3	1
1703	он делает	1	1
1704	от общей	2	1
1705	одной плоскости	2	1
1706	себе ничего	4	1
1707	в природу	1	1
1708	оно будет	1	1
1709	укажем только	1	1
1710	о развитии	5	1
1711	уже все	1	1
1712	это часто	1	1
1713	есть прямое	1	1
1714	и свойства	1	1
1715	же мере	5	1
1716	целом но	1	1
1717	нашего внутреннего	2	1
1718	на языке	1	1
1719	нам еще	1	1
1720	в наличии	1	1
1721	современное состояние	1	1
1722	видеть в	1	1
1723	другой метод	1	1
1724	и п	1	1
1725	самой этой	1	1
1726	мы сталкиваемся	1	1
1727	что хотел	1	1
1728	на которой	1	1
1729	на высших	1	1
1730	его научных	1	1
1731	если сравнить	1	1
1732	деле если	1	1
1733	возможно только	4	1
1734	смысле этого	4	1
1735	системы к	1	1
1736	раз в	4	1
1737	психологии как	1	1
1738	содержат в	4	1
1739	поэтому наше	1	1
1740	его умственное	1	1
1741	ребенком и	1	1
1742	бы для	1	1
1743	себе что	3	1
1744	и слова	6	1
1745	просто как	2	1
1746	или в	2	1
1747	новой и	1	1
1748	все ее	1	1
1749	для других	15	1
1750	скорее в	1	1
1751	то новое	3	1
1752	то к	1	1
1753	начала в	1	1
1754	в словесном	1	1
1755	за этим	1	1
1756	невозможно было	2	1
1757	и другое	4	1
1758	обстоятельств которые	1	1
1759	в условиях	1	1
1760	то новый	1	1
1761	в сферу	3	1
1762	сама по	1	1
1763	словом и	10	1
1764	случае не	2	1
1765	из которого	3	1
1766	середине и	1	1
1767	что перед	1	1
1768	прийти к	1	1
1769	как она	6	1
1770	как первый	1	1
1771	эту точку	2	1
1772	него но	1	1
1773	резко и	2	1
1774	говорят о	1	1
1775	и абсолютная	1	1
1776	в переводе	1	1
1777	не переставал	1	1
1778	живой и	1	1
1779	ли не	3	1
1780	до следующего	1	1
1781	за другим	2	1
1782	этого вопроса	3	1
1783	это несомненно	1	1
1784	предложения с	1	1
1785	и оно	1	1
1786	по самой	6	1
1787	что раньше	1	1
1788	одного предмета	2	1
1789	разговора то	1	1
1790	в каждой	4	1
1791	этим обстоятельством	1	1
1792	для нашей	2	1
1793	что тот	1	1
1794	и таким	1	1
1795	за его	1	1
1796	в одной	6	1
1797	мере в	2	1
1798	на них	1	1
1799	оно может	2	1
1800	на место	1	1
1801	сказать и	1	1
1802	сказать только	2	1
1803	и внешних	1	1
1804	это развитие	1	1
1805	часто бывает	1	1
1806	как ни	1	1
1807	он это	1	1
1808	хотя ни	1	1
1809	обобщения и	7	1
1810	которую мы	1	1
1811	обстоятельством что	2	1
1812	гласит что	1	1
1813	всю свою	2	1
1814	следовало ожидать	1	1
1815	этого примера	1	1
1816	и непосредственно	3	1
1817	фактов в	1	1
1818	в руки	1	1
1819	с новыми	1	1
1820	требует перехода	1	1
1821	который мы	6	1
1822	так резко	1	1
1823	быть никакой	1	1
1824	центральное значение	1	1
1825	с совершенно	1	1
1826	через которые	1	1
1827	в значительной	3	1
1828	ибо это	1	1
1829	выйти за	1	1
1830	этих работ	1	1
1831	совершенно невозможно	1	1
1832	и абсолютной	1	1
1833	по одним	1	1
1834	деятельности в	3	1
1835	к анализу	4	1
1836	факт что	2	1
1837	бы вообще	1	1
1838	то совершенно	1	1
1839	даже при	2	1
1840	которая почти	1	1
1841	фантазии и	1	1
1842	после всего	2	1
1843	является причиной	1	1
1844	если взять	1	1
1845	у нее	5	1
1846	развития не	2	1
1847	признать что	2	1
1848	детском возрасте	1	1
1849	она делает	1	1
1850	первые два	1	1
1851	и всех	1	1
1852	к понятию	4	1
1853	его отношение	2	1
1854	и самой	1	1
1855	всем этим	3	1
1856	сказано выше	1	1
1857	человеческого сознания	2	1
1858	всего не	1	1
1859	также с	1	1
1860	возрасте не	1	1
1861	этого нет	1	1
1862	общей проблемы	1	1
1863	в плане	3	1
1864	все больше	3	1
1865	можно научно	1	1
1866	формах чем	1	1
1867	слишком большой	1	1
1868	как внутреннее	1	1
1869	и значения	3	1
1870	движение в	3	1
1871	являются не	1	1
1872	внимательно изучал	1	1
1873	была в	2	1
1874	или иной	2	1
1875	понятий но	2	1
1876	к высшему	1	1
1877	перейти от	1	1
1878	можно будет	1	1
1879	и дальше	1	1
1880	из самых	1	1
1881	включает в	2	1
1882	в начальной	1	1
1883	слова и	10	1
1884	все более	2	1
1885	нуждается в	5	1
1886	труда но	1	1
1887	переход в	1	1
1888	после нее	1	1
1889	эти два	1	1
1890	все для	1	1
1891	для этого	4	1
1892	таким же	3	1
1893	он с	2	1
1894	чем отличается	1	1
1895	начинает с	1	1
1896	дело здесь	1	1
1897	подчинить и	1	1
1898	в известной	1	1
1899	сейчас мы	1	1
1900	момент его	1	1
1901	а эти	1	1
1902	фактом то	1	1
