N	2gram	Propp_Isto	Mirosoze
1320	момент когда	4	1
1321	я вас	1	1
1322	но надо	1	1
1323	черты это	1	1
1324	тех же	1	1
1325	он за	1	1
1326	что образ	2	1
1327	существа в	1	1
1328	сохранилась в	3	1
1329	только у	2	1
1330	явлений в	2	1
1331	в нашей	2	1
1332	на друга	1	1
1333	как явление	2	1
1334	дать ему	2	1
1335	эта аналогия	1	1
1336	приводит нас	1	1
1337	на смерть	4	1
1338	и всех	1	1
1339	было указано	1	1
1340	связано не	1	1
1341	это знание	1	1
1342	на это	3	1
1343	он часто	1	1
1344	люди не	1	1
1345	уже иное	1	1
1346	одного из	1	1
1347	были и	1	1
1348	оно должно	1	1
1349	нас прежде	1	1
1350	в царство	14	1
1351	это можно	1	1
1352	слова в	2	1
1353	чтобы оправдать	1	1
1354	тристана и	1	1
1355	она очень	2	1
1356	с поразительной	1	1
1357	к пониманию	1	1
1358	не интересовала	1	1
1359	многие другие	1	1
1360	и прежде	1	1
1361	не думаю	1	1
1362	ивана как	1	1
1363	вход в	12	1
1364	право на	5	1
1365	об этой	2	1
1366	в области	2	1
1367	в подземном	1	1
1368	людей как	1	1
1369	нуждается в	1	1
1370	в эти	1	1
1371	также о	1	1
1372	форма не	1	1
1373	как ему	1	1
1374	как живой	3	1
1375	которой мы	1	1
1376	в целом	3	1
1377	он с	1	1
1378	и наконец	5	1
1379	что на	1	1
1380	вплоть до	2	1
1381	а сама	1	1
1382	совершается в	2	1
1383	чтобы узнать	2	1
1384	можно только	1	1
