N	2gram	Propp_Isto	Marksizm
1308	и вопрос	1	1
1309	связанные с	3	1
1310	что иное	3	1
1311	каком социальном	1	1
1312	происходит когда	1	1
1313	форме а	1	1
1314	он ее	1	1
1315	к какому	1	1
1316	связаны между	2	1
1317	ними был	1	1
1318	говорит за	1	1
1319	вследствие этого	2	1
1320	между ним	1	1
1321	гораздо труднее	1	1
1322	нельзя изучать	1	1
1323	на своем	2	1
1324	стороны с	1	1
1325	строем и	1	1
1326	в любой	1	1
1327	к какой	1	1
1328	что конечно	1	1
1329	но оно	4	1
1330	все они	1	1
1331	можно в	1	1
1332	этого явления	4	1
1333	цели не	1	1
1334	а если	2	1
1335	ясно и	2	1
1336	совершенно иной	1	1
1337	и видит	1	1
1338	в круг	2	1
1339	и социальной	3	1
1340	в роли	1	1
1341	в течение	1	1
1342	в иной	9	1
1343	один только	2	1
1344	о котором	1	1
1345	на друга	1	1
1346	истории но	1	1
1347	лежат в	1	1
1348	только мы	1	1
1349	по сравнению	1	1
1350	меня то	1	1
1351	бы ему	1	1
1352	каждый в	1	1
1353	а может	2	1
1354	иных случаях	1	1
1355	есть оно	1	1
1356	остается только	1	1
1357	другой вопрос	2	1
1358	в середине	3	1
1359	только тогда	1	1
1360	те случаи	1	1
1361	что уже	1	1
1362	и два	1	1
1363	в которую	3	1
1364	в это	2	1
1365	этим явлениям	1	1
1366	на основании	1	1
1367	отражает в	1	1
1368	вводится в	1	1
1369	же делают	1	1
1370	тому или	1	1
1371	времени и	1	1
1372	отражает не	1	1
1373	при помощи	2	1
1374	процесс не	1	1
1375	еще один	3	1
1376	действия и	3	1
1377	на первых	2	1
1378	из действительности	1	1
1379	она все	2	1
1380	мотивы и	1	1
1381	исследование форм	2	1
1382	и временного	1	1
1383	об этой	2	1
1384	без участия	2	1
1385	соответствии с	2	1
1386	каждой из	1	1
1387	и под	1	1
1388	и красные	1	1
1389	к следующему	1	1
1390	должны спросить	1	1
1391	только одна	2	1
1392	ею и	1	1
1393	важны не	1	1
1394	ее действительно	1	1
1395	для изучения	6	1
1396	в образе	3	1
1397	может оказаться	3	1
1398	придем к	1	1
1399	к миру	1	1
1400	но значение	2	1
1401	природы и	1	1
1402	из задач	1	1
1403	в высокой	2	1
1404	очерк истории	1	1
1405	мы выделим	1	1
1406	по отдельным	3	1
1407	получить от	1	1
1408	приема в	1	1
1409	литературе в	1	1
1410	не из	1	1
1411	нет все	1	1
1412	вытекает что	1	1
1413	эту форму	1	1
1414	они были	1	1
1415	чтобы изучить	1	1
1416	поставленный в	1	1
1417	формы к	1	1
1418	которые в	3	1
1419	явление уже	1	1
1420	дает нам	3	1
1421	нам известно	1	1
1422	этот термин	1	1
1423	ответственность за	1	1
1424	но на	1	1
1425	мышления в	1	1
1426	мы могли	2	1
1427	на какой-то	1	1
1428	такова задача	2	1
1429	тоже не	2	1
1430	весь остальной	1	1
1431	ничем не	2	1
1432	в распоряжение	1	1
1433	но нигде	1	1
1434	ее на	2	1
1435	однако как	1	1
1436	таком положении	1	1
1437	этого целого	1	1
1438	которые приводят	1	1
1439	он как	1	1
1440	для всякого	1	1
1441	или с	1	1
1442	он начинает	1	1
1443	не ставился	1	1
1444	очень важной	1	1
1445	чтобы выразить	1	1
1446	которые с	1	1
1447	и точно	1	1
1448	есть но	1	1
1449	знаем более	1	1
1450	на которой	2	1
1451	силу и	2	1
1452	где эти	1	1
1453	чисто описательно	1	1
1454	слова а	1	1
1455	и нашли	1	1
1456	какой-то очень	1	1
1457	а на	1	1
1458	века и	2	1
1459	ее нельзя	2	1
1460	отказаться от	2	1
1461	реальной действительности	1	1
1462	просто как	2	1
1463	и представления	1	1
1464	этого не	6	1
1465	таковы в	1	1
1466	наших дней	2	1
1467	сопоставления и	1	1
1468	мы сможем	1	1
1469	здесь имеется	2	1
1470	как исторически	1	1
1471	это еще	1	1
1472	даже из	1	1
1473	по существу	7	1
1474	важной и	1	1
1475	с теми	1	1
1476	себе в	1	1
1477	на весьма	1	1
1478	этом моменте	1	1
1479	их нельзя	2	1
1480	быть признано	1	1
1481	очень много	10	1
1482	не подлежит	1	1
1483	этой цели	1	1
1484	имеется в	3	1
1485	другом месте	2	1
1486	при таком	2	1
1487	производства в	2	1
1488	первобытных народов	2	1
1489	однако это	3	1
1490	по своему	1	1
1491	и со	2	1
1492	и я	1	1
1493	что им	1	1
1494	нисколько не	3	1
1495	смешанный или	1	1
1496	они лишь	1	1
1497	или их	1	1
1498	тело в	1	1
1499	и представляют	1	1
1500	научных и	1	1
1501	разнообразных формах	1	1
1502	связи не	1	1
1503	он свою	1	1
1504	и конец	2	1
1505	находится под	1	1
1506	ему не	1	1
1507	друга но	1	1
1508	с выражением	1	1
1509	стоит и	1	1
1510	непосредственно в	3	1
1511	не говоря	1	1
1512	принципиальное значение	1	1
1513	элементом в	1	1
1514	которые находятся	1	1
1515	он указывает	1	1
1516	всем их	1	1
1517	с областью	1	1
1518	может иметь	2	1
1519	и снова	1	1
1520	и эти	4	1
1521	эта сила	1	1
1522	и найти	1	1
1523	там мы	1	1
1524	он говорит	1	1
1525	оно в	2	1
1526	же к	1	1
1527	которую мы	1	1
1528	смысла всего	1	1
1529	страх и	1	1
1530	чистом виде	2	1
1531	ее знает	1	1
1532	случаи где	1	1
1533	ни один	8	1
1534	очень близко	1	1
1535	языков что	1	1
1536	однако если	1	1
1537	тому как	3	1
1538	здесь можно	5	1
1539	он объясняет	1	1
1540	но всегда	1	1
1541	он все-таки	1	1
1542	предыдущем разделе	1	1
1543	это для	2	1
1544	в чужие	1	1
1545	можно но	1	1
1546	и во-вторых	1	1
1547	и может	1	1
1548	момент когда	4	1
1549	к тем	1	1
1550	но она	2	1
1551	от необходимости	1	1
1552	отказ от	2	1
1553	самое что	3	1
1554	или другого	1	1
1555	так чтобы	3	1
1556	случаях когда	1	1
1557	откуда взялись	1	1
1558	или его	1	1
1559	но дело	2	1
1560	дать ему	2	1
1561	и жизни	1	1
1562	можно найти	2	1
1563	несколько подробнее	1	1
1564	этих случаях	11	1
1565	к которой	2	1
1566	на всю	1	1
1567	у нее	4	1
1568	как то	1	1
1569	было указано	1	1
1570	входить в	1	1
1571	и всех	1	1
1572	уже очень	1	1
1573	чем является	1	1
1574	еще на	1	1
1575	скажем что	1	1
1576	вот несколько	4	1
1577	в рамках	2	1
1578	или еще	1	1
1579	же на	1	1
1580	он их	1	1
1581	что можно	1	1
1582	вступают в	1	1
1583	к ней	3	1
1584	дело вовсе	1	1
1585	были и	1	1
1586	переходом на	1	1
1587	затем переходит	1	1
1588	дело здесь	1	1
1589	дело в	3	1
1590	быть объяснено	1	1
1591	его хотя	1	1
1592	эту трудность	1	1
1593	на следующее	1	1
1594	попавшего в	1	1
1595	как будто	7	1
1596	только после	3	1
1597	переход в	1	1
1598	в новой	2	1
1599	вполне понятным	1	1
1600	ведь и	1	1
1601	не сам	2	1
1602	любой момент	1	1
1603	для этого	3	1
1604	хотя они	1	1
1605	именно это	2	1
1606	для достижения	1	1
1607	он с	1	1
1608	не можем	4	1
1609	освещается только	1	1
1610	жизнью и	1	1
1611	героя но	1	1
1612	себе а	2	1
