N	2gram	Vygotskiy_	FransuaR
1314	развивает и	1	2
1315	из общей	1	2
1316	своей речи	2	2
1317	отнесена к	1	2
1318	в стороне	2	2
1319	бы быть	2	2
1320	является по	2	2
1321	долгое время	2	2
1322	сейчас увидим	1	2
1323	и высшей	1	2
1324	и я	1	2
1325	в такой	3	2
1326	быть отнесена	1	2
1327	бы мы	2	2
1328	в серьезных	1	2
1329	которые с	1	2
1330	и таким	1	2
1331	встречаются в	3	2
1332	не все	1	2
1333	основе его	1	2
1334	связываются с	1	2
1335	выше и	1	2
1336	привести еще	1	2
1337	эта роль	1	2
1338	в самых	1	2
1339	мы должны	15	2
1340	уже после	1	2
1341	например к	1	2
1342	же что	2	2
1343	несколько подробнее	1	2
1344	или как	2	2
1345	этому поводу	4	2
1346	нам о	1	2
1347	на несколько	1	2
1348	и также	1	2
1349	но ни	1	2
1350	это также	1	2
1351	огромное значение	3	2
1352	это можно	1	2
1353	речевая реакция	1	2
1354	он о	1	2
1355	мы сейчас	1	2
1356	конечно совершенно	1	2
1357	остановимся в	1	2
1358	их на	1	2
1359	что каждая	2	2
1360	в так	2	2
1361	если она	1	2
1362	не надо	1	2
1363	не можем	4	2
1364	больше того	1	2
1365	поэтому мы	2	2
1366	в готовом	3	2
1367	их чистом	1	2
1368	случае в	2	2
1369	ко второй	1	2
1370	по тому	1	2
1371	образов с	1	2
1372	видимой связи	1	2
1373	к числу	1	2
1374	социальной и	1	2
1375	никак нельзя	2	2
1376	намека на	1	2
1377	не являются	4	2
1378	в какой	5	2
1379	быть может	2	2
1380	по мере	1	2
1381	понятий в	10	2
1382	по-видимому не	1	2
1383	время еды	1	2
1384	элементы в	1	2
1385	которого можно	1	2
1386	и связь	2	2
1387	том или	1	2
1388	общей сложности	1	2
1389	оказываются в	1	2
1390	эти элементы	1	2
1391	и внутренней	4	2
1392	отличается от	5	2
1393	речь идет	4	2
1394	вслед за	4	2
1395	и названий	1	2
1396	тем в	1	2
1397	которые мы	3	2
1398	время от	1	2
1399	точке пересечения	1	2
1400	на новой	1	2
1401	и оно	1	2
1402	он употребляет	1	2
1403	имея в	1	2
1404	только под	1	2
1405	ступени своего	1	2
1406	ii в	1	2
1407	у другого	1	2
1408	с в	2	2
1409	что еще	2	2
1410	характерной для	1	2
1411	и мышления	4	2
1412	вообще и	2	2
1413	объединяются в	1	2
1414	группы и	1	2
1415	вернуться к	1	2
1416	социальные и	1	2
1417	например когда	1	2
1418	за него	1	2
1419	гораздо дальше	1	2
1420	без того	1	2
1421	говорит сам	2	2
1422	не представляется	1	2
1423	этом же	2	2
1424	связей в	1	2
1425	гораздо более	1	2
1426	можно предполагать	1	2
1427	с это	1	2
1428	постановка проблемы	1	2
1429	и столь	1	2
1430	то оно	1	2
1431	сейчас в	2	2
1432	каждый предмет	2	2
1433	вокруг этого	1	2
1434	после чего	1	2
1435	собой в	1	2
1436	смысле в	1	2
1437	кризиса и	1	2
1438	ним в	1	2
1439	в реальном	3	2
1440	чем у	1	2
1441	что такое	1	2
1442	пор остается	1	2
1443	и развития	3	2
1444	всеми другими	2	2
1445	напомнить что	1	2
1446	что под	1	2
1447	теми или	2	2
1448	некоторых других	1	2
1449	встречается в	5	2
1450	же при	1	2
1451	все виды	2	2
1452	и вместе	2	2
1453	и характер	2	2
1454	понимание и	1	2
1455	существенным моментом	1	2
1456	при которых	1	2
1457	мы полагаем	2	2
1458	а только	1	2
1459	по характеру	2	2
1460	и прямо	1	2
1461	от чисто	2	2
1462	внешней и	3	2
1463	они действительно	3	2
1464	самое название	2	2
1465	предполагает что	1	2
1466	стороны с	1	2
1467	помощью которых	8	2
1468	но до	1	2
1469	на той	1	2
1470	ибо в	1	2
1471	не приходится	1	2
1472	для человека	2	2
1473	помощью которого	5	2
1474	развития все	1	2
1475	основном и	1	2
1476	позже и	1	2
1477	вопрос в	1	2
1478	развиваются в	1	2
1479	между словом	3	2
1480	что может	1	2
1481	но чем	1	2
1482	что всякий	1	2
1483	общего с	3	2
1484	бы его	1	2
1485	это делает	1	2
1486	которое мы	2	2
1487	оценок но	1	2
1488	всем тем	1	2
1489	представлением об	1	2
1490	значения которые	1	2
1491	его затем	1	2
1492	развития в	4	2
1493	отношении он	1	2
1494	проявляются в	2	2
1495	в состав	1	2
1496	произведение и	1	2
1497	самым существенным	1	2
1498	как с	4	2
1499	мы назвали	1	2
1500	этих моментов	2	2
1501	его с	1	2
1502	же образом	2	2
1503	своей сущности	1	2
1504	и единый	1	2
1505	одном и	3	2
1506	однако он	1	2
1507	нас от	1	2
1508	уже неоднократно	1	2
1509	если не	1	2
1510	до этого	1	2
1511	и чрезвычайно	1	2
1512	так вот	1	2
1513	и действительно	1	2
1514	затем следует	1	2
1515	те формы	2	2
1516	лежащие в	2	2
1517	постановки проблемы	1	2
1518	смысле оно	1	2
1519	знает что	1	2
1520	чтобы убедиться	1	2
1521	слове и	1	2
1522	ничего общего	4	2
1523	это глубокое	1	2
1524	одним и	5	2
1525	мог не	1	2
1526	совпадает с	7	2
1527	мы его	2	2
1528	расширения и	1	2
1529	и мыслей	1	2
1530	это своеобразное	1	2
1531	речь на	1	2
1532	при помощи	3	2
1533	лишь бы	1	2
1534	действия и	2	2
1535	ко всей	1	2
1536	это же	2	2
1537	смысле и	2	2
1538	время не	1	2
1539	мог бы	5	2
1540	со словом	2	2
1541	момент во	1	2
1542	где бы	1	2
1543	еще одну	1	2
1544	в животном	7	2
1545	более и	1	2
1546	в обоих	2	2
1547	многих других	3	2
1548	не больше	2	2
1549	общего и	1	2
1550	же этот	2	2
1551	далее все	1	2
1552	резком противоречии	2	2
1553	речи так	1	2
1554	узнаем что	1	2
1555	указание на	1	2
1556	как ни	1	2
1557	средств и	1	2
1558	и непосредственно	1	2
1559	полагаем что	1	2
1560	что к	1	2
1561	же по	2	2
1562	характер его	1	2
1563	этими двумя	1	2
1564	случае не	1	2
1565	на различные	1	2
1566	это так	2	2
1567	говорили выше	4	2
1568	не дают	1	2
1569	известном смысле	2	2
1570	может иметь	1	2
1571	и снова	4	2
1572	только к	2	2
1573	возникновения и	2	2
1574	так называемой	1	2
1575	же самом	1	2
1576	слова с	2	2
1577	значений и	1	2
1578	в нашей	4	2
1579	время они	1	2
1580	по окончании	1	2
1581	еще на	1	2
1582	дальнейшем развитии	1	2
1583	которой можно	2	2
1584	так можно	1	2
1585	в положительном	1	2
1586	речь и	4	2
1587	небесных тел	1	2
1588	и проявлений	1	2
1589	и дальше	1	2
1590	только после	2	2
1591	на двух	1	2
1592	достаточно вспомнить	2	2
1593	с общим	1	2
1594	определить как	1	2
1595	принадлежали к	1	2
1596	и постепенно	1	2
1597	дело обстоит	1	2
1598	как для	1	2
1599	пути к	3	2
1600	говорит не	3	2
1601	форме и	2	2
1602	совершается в	1	2
1603	он пользуется	2	1
1604	связаны в	1	1
1605	помощью которой	3	1
1606	чрезвычайно важно	1	1
1607	они имеют	3	1
1608	к действительности	1	1
1609	могут иметь	3	1
1610	и количество	1	1
1611	совершенно другом	1	1
1612	имеет конечно	1	1
1613	он обнаруживает	1	1
1614	своему значению	2	1
1615	ними мы	1	1
1616	только что	5	1
1617	в последнее	4	1
1618	совершается все	1	1
1619	когда не	1	1
1620	слову в	1	1
1621	вниз и	1	1
1622	вместе взятые	1	1
1623	что два	1	1
1624	же предмет	6	1
1625	которые должны	2	1
1626	нечто подобное	2	1
1627	следует что	1	1
1628	своем развитии	3	1
1629	это значит	6	1
1630	является в	4	1
1631	оно становится	2	1
1632	в общую	1	1
1633	видов и	2	1
1634	далее что	1	1
1635	и пользуется	1	1
1636	объектов и	1	1
1637	морфологического анализа	1	1
1638	ребенок начинает	2	1
1639	но отдельные	1	1
1640	своеобразным способом	1	1
1641	но что	3	1
1642	оно все	2	1
1643	всей ее	1	1
1644	обстоятельство что	4	1
1645	признаками и	1	1
1646	термина ни	1	1
1647	это делают	2	1
1648	по пути	5	1
1649	именно он	1	1
1650	от одного	2	1
1651	вот что	1	1
1652	где каждая	1	1
1653	каким образом	1	1
1654	себя оба	1	1
1655	процесса труда	1	1
1656	это те	1	1
1657	является исключением	1	1
1658	самый признак	1	1
1659	уже на	1	1
1660	к другим	2	1
1661	исходить из	1	1
1662	другому не	1	1
1663	так это	1	1
1664	богатая и	1	1
1665	автор в	1	1
1666	нами ряд	1	1
1667	всего с	1	1
1668	он стоит	2	1
1669	настаивает на	1	1
1670	собой не	2	1
1671	уже вне	1	1
1672	является для	2	1
1673	но связь	1	1
1674	и ребенок	1	1
1675	которые шли	1	1
1676	и генезиса	1	1
1677	с далее	1	1
1678	всем его	1	1
1679	самое содержание	1	1
1680	вступая в	1	1
1681	нуждаются в	1	1
1682	совершенно в	1	1
1683	в чрезвычайно	2	1
1684	этого комплекса	4	1
1685	одну чрезвычайно	1	1
1686	которые послужили	1	1
1687	вопрос о	2	1
1688	реакцию на	1	1
1689	различными способами	2	1
1690	незаметно переходят	1	1
1691	их имени	1	1
1692	известных условиях	1	1
1693	предмет может	1	1
1694	служит для	1	1
1695	ставили в	1	1
1696	при произнесении	2	1
1697	выразить и	1	1
1698	даже те	1	1
1699	ограничимся лишь	1	1
1700	представляет собой	6	1
1701	это очевидно	2	1
1702	являются только	1	1
1703	с трудом	1	1
1704	увидим что	5	1
1705	отличие этой	1	1
1706	оно встречается	1	1
1707	объединять в	1	1
1708	к основному	2	1
1709	что же	1	1
1710	от той	2	1
1711	начала они	1	1
1712	же его	1	1
1713	и начинает	1	1
1714	чрезвычайно существенным	1	1
1715	с другим	1	1
1716	понятия как	1	1
1717	отношения и	1	1
1718	является конечно	1	1
1719	нас на	1	1
1720	замечает что	1	1
1721	по которым	2	1
1722	формы или	1	1
1723	рассказывает он	1	1
1724	в непосредственной	1	1
1725	его помощью	1	1
1726	из трех	1	1
1727	это лучшее	1	1
1728	этот вид	1	1
1729	потребности в	1	1
1730	действие этого	1	1
1731	шаг вперед	1	1
1732	время мы	1	1
1733	понятие о	1	1
1734	и живет	1	1
1735	нет никаких	6	1
1736	понимания как	2	1
1737	распадается на	4	1
1738	но так	2	1
1739	о связи	1	1
1740	всю вторую	1	1
1741	на обычную	1	1
1742	но было	1	1
1743	и которое	2	1
1744	является наиболее	1	1
1745	не противопоставляет	1	1
1746	который носит	1	1
1747	бы вполне	1	1
1748	образом нет	1	1
1749	первый и	1	1
1750	также носит	1	1
1751	по природе	1	1
1752	животного это	1	1
1753	отношении в	1	1
1754	как другие	1	1
1755	вверх а	1	1
1756	сам неоднократно	1	1
1757	сравнить с	1	1
1758	процесса как	2	1
1759	образом его	1	1
1760	всех остальных	2	1
1761	элементов и	1	1
1762	раскрывает новую	1	1
1763	в опытах	2	1
1764	объединены в	1	1
1765	животных форм	1	1
1766	глаза на	1	1
1767	целом но	3	1
1768	создается впечатление	1	1
1769	же характера	1	1
1770	слов то	2	1
1771	не способны	1	1
1772	согласно которому	1	1
1773	они будут	1	1
1774	по типу	5	1
1775	как можно	1	1
1776	другими предметами	1	1
1777	совершенно ясно	3	1
1778	тем больше	1	1
1779	которое дает	1	1
1780	проявляется здесь	1	1
1781	что там	3	1
1782	за основу	1	1
1783	неоднократно в	1	1
1784	каждой его	1	1
1785	неизбежно будет	1	1
1786	ее развития	1	1
1787	это нисколько	1	1
1788	исторического материализма	1	1
1789	по аналогии	1	1
1790	определены как	1	1
1791	справедливым и	1	1
1792	рядом авторов	1	1
1793	на характер	1	1
1794	существенные черты	1	1
1795	или иная	3	1
1796	развитие в	1	1
1797	не позволяют	2	1
1798	которые еще	1	1
1799	как говорит	7	1
1800	в деле	7	1
1801	лишь на	2	1
1802	а здесь	1	1
1803	по одному	3	1
1804	фигуры на	1	1
1805	он для	1	1
1806	того и	2	1
1807	частному и	3	1
1808	связь со	1	1
1809	больше и	1	1
1810	каждой отдельной	1	1
1811	но каждый	1	1
1812	сложилась на	1	1
1813	к вопросу	1	1
1814	а другой	3	1
1815	есть своя	1	1
1816	что как	3	1
1817	речи только	2	1
1818	не производит	1	1
1819	процесс с	1	1
1820	имеет ничего	1	1
1821	при каких	2	1
1822	понятий и	10	1
1823	птицы и	1	1
1824	что хотя	1	1
1825	этот в	1	1
1826	слова то	3	1
1827	образы отдельных	1	1
1828	возникает из	1	1
1829	под общее	1	1
1830	оно состоит	1	1
1831	же иногда	1	1
1832	является основой	1	1
1833	чтобы перед	1	1
1834	говоря в	1	1
1835	речи нет	1	1
1836	бы она	1	1
1837	образами в	1	1
1838	прямую связь	1	1
1839	это чрезвычайно	1	1
1840	чтобы он	1	1
1841	и процессы	2	1
1842	где одно	1	1
1843	взятая в	1	1
1844	обращает особое	1	1
1845	значения что	1	1
1846	являются носителями	1	1
1847	тот общий	1	1
1848	реальных вещей	1	1
1849	и которая	3	1
1850	этих трех	1	1
1851	имеют ничего	1	1
1852	языком и	1	1
1853	не стоят	2	1
1854	это говорит	2	1
1855	этот древний	1	1
1856	реакции на	2	1
1857	это или	1	1
1858	их речь	1	1
1859	им самим	1	1
1860	и частного	3	1
1861	преувеличением если	1	1
1862	новое слово	1	1
1863	над всеми	1	1
1864	верно и	1	1
1865	не совпадает	1	1
1866	понятия не	2	1
1867	где каждый	2	1
1868	и ребенка	2	1
1869	но главное	1	1
1870	целом и	2	1
1871	показал как	2	1
1872	после своей	1	1
1873	же самого	3	1
1874	исследователи обычно	2	1
1875	существенного из	1	1
1876	быть отнесено	2	1
1877	его личности	1	1
1878	подвести некоторые	1	1
1879	их возникновение	1	1
1880	процесса развития	2	1
1881	исторический материализм	1	1
1882	для построения	2	1
1883	своей власти	1	1
1884	слова нельзя	1	1
1885	правда для	1	1
1886	отнюдь не	6	1
1887	с величайшей	1	1
1888	употребления в	1	1
1889	пространственных и	1	1
1890	как прямое	1	1
1891	открытой и	1	1
1892	раньше чем	3	1
1893	дальше что	1	1
1894	которая и	1	1
1895	ребенком но	1	1
1896	чем выше	1	1
1897	на деле	6	1
1898	совершается через	1	1
1899	нет резких	1	1
1900	впервые и	1	1
1901	не чем	1	1
1902	отдельных элементов	5	1
1903	отказывается видеть	1	1
1904	вещи ее	1	1
1905	отражены в	1	1
1906	и объединение	1	1
1907	наблюдаем в	1	1
1908	они возникают	1	1
1909	опираться на	1	1
1910	что практически	1	1
1911	в картине	1	1
1912	целого ряда	2	1
1913	самую существенную	2	1
1914	бы привести	1	1
1915	из отдельных	1	1
1916	в живых	1	1
1917	мышления он	1	1
1918	по двум	1	1
1919	человека во	1	1
1920	черт в	1	1
1921	ранних ступенях	3	1
1922	сводится к	1	1
1923	деле и	1	1
1924	в детских	1	1
1925	в переходе	1	1
1926	одного определенного	1	1
1927	под этим	3	1
1928	к объединению	1	1
1929	сами по	4	1
1930	с данным	2	1
1931	течение его	1	1
1932	функции и	2	1
1933	превращаться в	1	1
1934	интересные и	1	1
1935	предмет и	1	1
1936	сущность этой	1	1
1937	во-первых мы	1	1
1938	с целью	2	1
1939	связей как	1	1
1940	ведущие к	1	1
1941	еще с	1	1
1942	напротив мы	1	1
1943	обоих случаях	2	1
1944	же слово	3	1
1945	и элемента	1	1
1946	такое явление	1	1
1947	к которым	8	1
1948	и пока	1	1
1949	превращены в	1	1
1950	в памяти	1	1
1951	остается не	1	1
1952	и господствующей	1	1
1953	лишь позже	1	1
1954	может объединять	1	1
1955	не приводит	2	1
1956	с животными	1	1
1957	не будь	1	1
1958	нас интересует	2	1
1959	который не	3	1
1960	трех основных	1	1
1961	существенное отличие	1	1
1962	течение и	1	1
1963	к другому	2	1
1964	и было	1	1
1965	то здесь	1	1
1966	тесной связи	1	1
1967	непосредственно и	1	1
1968	который он	1	1
1969	дальнейшее развитие	1	1
1970	его метод	1	1
1971	задачи мы	2	1
1972	всем этом	2	1
1973	в словесном	1	1
1974	на новые	2	1
1975	существует для	1	1
1976	каждое звено	2	1
1977	о значении	1	1
1978	было сделать	1	1
1979	обозначения нового	1	1
1980	более чем	1	1
1981	первая из	1	1
1982	эти названия	1	1
1983	распространения и	1	1
1984	учении о	1	1
1985	формами еще	1	1
1986	этого положения	1	1
1987	отдельных членов	1	1
1988	состав и	2	1
1989	и независимо	1	1
1990	в школе	1	1
1991	оно является	3	1
1992	время к	1	1
1993	создается своеобразное	1	1
1994	являются как	3	1
1995	становится особенно	1	1
1996	обе эти	5	1
1997	вступает в	3	1
1998	в приложении	1	1
1999	условиях развития	1	1
2000	форм мышления	3	1
2001	говорят что	1	1
2002	формой и	1	1
2003	как если	2	1
2004	отличной от	2	1
2005	от других	2	1
2006	на основании	11	1
2007	имеет никакого	1	1
2008	дня и	1	1
2009	ни были	2	1
2010	внешнему виду	7	1
2011	образом смех	1	1
2012	это имеет	1	1
2013	и наоборот	1	1
2014	как существенное	1	1
2015	никаких оснований	1	1
2016	другого в	2	1
2017	своеобразие этого	1	1
2018	состоит в	4	1
2019	и мышление	4	1
2020	что подтверждает	1	1
2021	тому чтобы	2	1
2022	возможности которые	1	1
2023	и связанное	1	1
2024	связанными между	2	1
2025	к двум	1	1
2026	в данной	1	1
2027	в сфере	3	1
2028	историю этих	1	1
2029	время был	1	1
2030	любым другим	1	1
2031	котором подробно	1	1
2032	исключительно на	1	1
2033	именно то	1	1
2034	слово играет	1	1
2035	бы сказать	5	1
2036	переход к	1	1
2037	еще дальше	1	1
2038	этот второй	1	1
2039	к истории	3	1
2040	в высокой	1	1
2041	достаточно напомнить	1	1
2042	значение становится	1	1
2043	только потому	2	1
2044	приводят нас	3	1
2045	как различные	1	1
2046	если только	2	1
2047	исключительно в	1	1
2048	моментов в	3	1
2049	а напротив	1	1
2050	они достигают	1	1
2051	представлениями и	1	1
2052	и том	3	1
2053	как основной	1	1
2054	как особой	1	1
2055	поэтому было	1	1
2056	нам известно	2	1
2057	выделения отдельных	1	1
2058	природа их	1	1
2059	мышления в	29	1
2060	что изменяется	1	1
2061	бранные слова	1	1
2062	с известными	1	1
2063	понятий на	4	1
2064	было особенно	1	1
2065	котором говорил	1	1
2066	наибольшее значение	1	1
2067	одно от	1	1
2068	иметь дело	1	1
2069	они совершенно	1	1
2070	и сознание	1	1
2071	что одно	2	1
2072	наблюдения над	1	1
2073	с уже	2	1
2074	нам еще	1	1
2075	имеет совершенно	1	1
2076	он правильно	1	1
2077	стоит только	1	1
2078	установления связей	1	1
2079	на чисто	1	1
2080	к известному	2	1
2081	силу и	1	1
2082	им с	1	1
2083	основана на	2	1
2084	все равно	4	1
2085	речь но	1	1
2086	мы рассмотрим	1	1
2087	нечто совершенно	1	1
2088	с чисто	1	1
2089	что является	2	1
2090	в присутствии	1	1
2091	что элементы	2	1
2092	слова которые	2	1
2093	начало процесса	1	1
2094	разумеет прежде	1	1
2095	которые остаются	1	1
2096	отрицать что	2	1
2097	принадлежало свое	1	1
2098	история и	1	1
2099	который сделал	1	1
2100	этому его	1	1
2101	ничего более	1	1
2102	представлений по	1	1
2103	развития этого	1	1
2104	нас к	2	1
2105	типу и	1	1
2106	можно предположить	1	1
2107	в любом	1	1
2108	этот раз	2	1
2109	можно выразить	1	1
2110	и могут	2	1
2111	с любым	1	1
2112	и людей	1	1
2113	медленно и	1	1
2114	увидим не	1	1
2115	связей между	3	1
2116	котором все	1	1
2117	бы это	1	1
2118	человека не	1	1
2119	раньше и	1	1
2120	жизни можно	1	1
2121	высокой ступени	2	1
2122	проникать в	2	1
2123	нельзя допустить	1	1
2124	это остается	1	1
2125	но этим	1	1
2126	и приобретает	1	1
2127	предметами и	1	1
2128	буквальном смысле	1	1
2129	того или	2	1
2130	явление оно	1	1
2131	там ни	1	1
2132	быть наиболее	1	1
2133	план в	1	1
2134	это сочетание	1	1
2135	ряду с	1	1
2136	об определении	1	1
2137	случае если	2	1
2138	и ко	1	1
2139	чистом виде	1	1
2140	понятий а	2	1
2141	из ряда	3	1
2142	выше в	1	1
2143	с полным	3	1
2144	быть но	1	1
2145	тот момент	1	1
2146	отношении является	2	1
2147	друга как	2	1
2148	включают в	1	1
2149	особенно ясным	1	1
2150	отнесено к	2	1
2151	и формами	1	1
2152	то обстоятельство	4	1
2153	а по	3	1
2154	других авторов	1	1
2155	лучше и	1	1
2156	нашему мнению	2	1
2157	чтобы потом	1	1
2158	самое что	1	1
2159	к данному	2	1
2160	к анализу	1	1
2161	при известных	1	1
2162	что нам	3	1
2163	слова или	5	1
2164	означает что	2	1
2165	идет о	2	1
2166	развитие этих	1	1
2167	этого основного	1	1
2168	или еще	1	1
2169	он их	1	1
2170	животных в	1	1
2171	являются не	1	1
2172	им за	1	1
2173	должны сейчас	1	1
2174	на путь	1	1
2175	рядом других	1	1
2176	от непосредственных	1	1
2177	и понятия	1	1
2178	в ходе	1	1
2179	течение всего	1	1
2180	приложении к	1	1
2181	большое и	1	1
2182	это означает	3	1
2183	предположение о	1	1
2184	у ребенка	31	1
2185	все еще	2	1
2186	по величине	1	1
2187	он подчеркивает	1	1
2188	по законам	1	1
2189	речью в	3	1
2190	к совершенно	2	1
2191	приведенное выше	1	1
2192	точно и	1	1
2193	мы также	2	1
2194	и действия	1	1
2195	формах мышления	2	1
2196	мы обратимся	4	1
2197	они продолжают	1	1
2198	культурного развития	1	1
2199	в единую	1	1
2200	ребенка и	20	1
2201	конкретной форме	1	1
2202	в возможности	1	1
2203	с человеческим	1	1
2204	и действительности	1	1
2205	как здесь	1	1
2206	образом благодаря	1	1
2207	на некоторое	1	1
2208	зрения совершенно	1	1
2209	при объяснении	1	1
2210	случае мы	1	1
2211	изменений и	1	1
2212	или по	2	1
2213	внешнем сходстве	2	1
2214	глаза и	1	1
2215	слова таким	1	1
2216	все высшие	1	1
2217	с необходимостью	3	1
2218	которой они	2	1
2219	значение этой	1	1
2220	пользуется в	1	1
2221	каждое слово	1	1
2222	остановиться на	3	1
2223	же предметы	4	1
2224	далее в	1	1
2225	от этих	2	1
2226	по способу	3	1
2227	своей смерти	1	1
2228	природе по	2	1
2229	их не	1	1
2230	он имеет	3	1
2231	ступенях развития	1	1
2232	черты в	1	1
2233	с установлением	1	1
2234	не следует	1	1
2235	а во-вторых	1	1
2236	имеет для	1	1
2237	результате этого	1	1
2238	вещи как	2	1
2239	она связывает	1	1
2240	к более	1	1
2241	развивается под	1	1
2242	с под	1	1
2243	интересным примером	1	1
2244	каждая вещь	2	1
2245	это скорее	2	1
2246	он перестает	1	1
2247	зависят от	1	1
2248	однако это	1	1
2249	чтобы вскрыть	1	1
2250	целым рядом	3	1
2251	самого слова	1	1
2252	для выяснения	1	1
2253	и каждого	1	1
2254	этой стадии	6	1
2255	языка мы	2	1
2256	и вниз	1	1
2257	родства и	1	1
2258	у которых	1	1
2259	своем учении	1	1
2260	случае они	1	1
2261	находит в	1	1
2262	речью и	3	1
2263	и история	1	1
2264	не наоборот	1	1
2265	этому типу	1	1
2266	и отвлеченным	1	1
2267	лишен всякого	1	1
2268	чем за	1	1
2269	не создает	3	1
2270	и какова	1	1
2271	доказать что	1	1
2272	значение то	1	1
2273	ее у	1	1
2274	нам по	1	1
2275	одной общей	1	1
2276	следует остановиться	1	1
2277	анализ этого	1	1
2278	он получает	2	1
2279	отмечает что	1	1
2280	где значение	1	1
2281	и иерархические	1	1
2282	которым в	1	1
2283	не идет	2	1
2284	приходит к	7	1
2285	виду и	1	1
2286	такое совпадение	1	1
2287	задачи и	5	1
2288	их наиболее	1	1
2289	оно рождается	1	1
2290	то как	2	1
2291	как оно	5	1
2292	так мы	2	1
2293	настоящей главы	2	1
2294	убедиться в	1	1
2295	я думаю	1	1
2296	и речевой	1	1
2297	мы приводили	1	1
2298	на наших	1	1
2299	звено соединяющее	1	1
2300	они лишены	1	1
2301	как правило	2	1
2302	одном слове	1	1
2303	указав на	1	1
2304	следующим образом	4	1
2305	еще одна	1	1
2306	причем в	1	1
2307	как результат	1	1
2308	основу этого	2	1
2309	у животных	6	1
2310	как всякое	1	1
2311	с ребенком	2	1
2312	развивается дальше	1	1
2313	речи все	2	1
2314	какой степени	5	1
2315	особенности этого	1	1
2316	глубоко различны	1	1
2317	линии в	2	1
2318	и другого	2	1
2319	и теоретически	2	1
2320	появляется впервые	2	1
2321	отчетливостью в	1	1
2322	или лучше	1	1
2323	едва ли	6	1
2324	берется в	1	1
2325	смысле как	1	1
2326	к истине	1	1
2327	определяют и	2	1
2328	элементами но	1	1
2329	и связей	1	1
2330	к общему	2	1
2331	комплекс в	1	1
2332	и человеческий	1	1
2333	часто так	1	1
2334	место на	1	1
2335	него как	1	1
2336	элемент в	1	1
2337	для дальнейшего	2	1
2338	что наконец	1	1
2339	столько на	1	1
2340	детей это	1	1
2341	эта особенность	1	1
2342	и функции	1	1
2343	его у	1	1
2344	или вещей	1	1
2345	сам начинает	1	1
2346	этот метод	2	1
2347	самый тип	2	1
2348	и основной	2	1
2349	же самую	2	1
2350	уже с	1	1
2351	внутренней стороны	1	1
2352	не соответствует	1	1
2353	тем не	6	1
2354	по мнению	1	1
2355	аналогии с	2	1
2356	то станет	1	1
2357	не замечает	1	1
2358	же смысле	1	1
2359	эта форма	3	1
2360	по совершенно	2	1
2361	оказывается для	1	1
2362	лежит в	3	1
2363	процессе своего	1	1
2364	в зависимости	6	1
2365	внутреннее единство	1	1
2366	исследователи в	1	1
2367	ли мы	1	1
2368	они представляют	2	1
2369	к чему	1	1
2370	не говорит	1	1
2371	относит его	1	1
2372	это мы	3	1
2373	мир единичных	1	1
2374	связь эта	1	1
2375	дальнейшем мы	1	1
2376	вещи не	1	1
2377	первую очередь	2	1
2378	часть своих	1	1
2379	и конечной	1	1
2380	очень рано	3	1
2381	происходит и	1	1
2382	под воздействием	1	1
2383	к абстрактному	2	1
2384	типа и	3	1
2385	себе не	1	1
2386	нами снова	1	1
2387	существу это	1	1
2388	чем иным	1	1
2389	иным как	1	1
2390	которых для	1	1
2391	становятся как	1	1
2392	мы стремились	1	1
2393	возможности для	1	1
2394	другое время	1	1
2395	вне связи	1	1
2396	его значение	1	1
2397	восхождения от	1	1
2398	привычным для	1	1
2399	могло бы	4	1
2400	типа в	1	1
2401	областях его	1	1
2402	совершенно прав	2	1
2403	и крайне	1	1
2404	чтобы понять	1	1
2405	два противоположных	1	1
2406	и отсюда	1	1
2407	них которые	1	1
2408	даже там	1	1
2409	не имеющие	2	1
2410	он обладает	1	1
2411	поля и	1	1
2412	к частному	6	1
2413	вошел в	1	1
2414	образом является	1	1
2415	к описанию	1	1
2416	фактический материал	1	1
2417	представляют себе	1	1
2418	в абстрактном	1	1
2419	образов которые	2	1
2420	моменты мы	1	1
2421	детей в	1	1
2422	особенностей в	1	1
2423	абстрактной и	1	1
2424	ряда других	1	1
2425	же типа	2	1
2426	по другому	1	1
2427	всей этой	1	1
2428	мы ограничимся	2	1
2429	какого-нибудь признака	1	1
2430	к ее	1	1
2431	связи кроме	1	1
2432	содержание но	1	1
2433	и навсегда	1	1
2434	и создавать	1	1
2435	как ребенок	3	1
2436	и представление	1	1
2437	чтобы их	2	1
2438	из общего	1	1
2439	бы другие	1	1
2440	представляется невозможным	1	1
2441	вовсе или	1	1
2442	на свои	1	1
2443	к высшим	1	1
2444	так называемого	1	1
2445	только первый	1	1
2446	в продолжение	1	1
2447	всегда имеет	1	1
2448	вообще всю	1	1
2449	сущности как	1	1
2450	и раскрыть	1	1
2451	общую черту	1	1
2452	с которым	2	1
2453	столь же	7	1
2454	и направляет	1	1
2455	наиболее чистый	1	1
2456	еды в	1	1
2457	обозначения его	1	1
2458	поколения к	1	1
2459	а вне	1	1
2460	новая ступень	1	1
2461	и сверху	1	1
2462	слова как	1	1
2463	или иного	2	1
2464	либо словами	1	1
2465	затем когда	1	1
2466	и сколько-нибудь	1	1
2467	время совершенно	1	1
2468	так называемом	1	1
2469	на дворе	1	1
2470	то для	1	1
2471	были бы	3	1
2472	средством для	2	1
2473	основе этой	1	1
