N	2gram	Bakhtin_Pr	Istorich
1306	всего и	1	1
1307	изобразительных искусств	1	1
1308	отношений это	1	1
1309	новом свете	1	1
1310	с теорией	1	1
1311	не чем	1	1
1312	можем это	1	1
1313	не занимает	1	1
1314	как материала	2	1
1315	ценности и	2	1
1316	здесь прежде	1	1
1317	душу и	1	1
1318	они остались	1	1
1319	им нужно	1	1
1320	нем он	1	1
1321	это отношение	2	1
1322	имеет чисто	1	1
1323	и значении	1	1
1324	и тело	1	1
1325	а со	1	1
1326	каждое из	1	1
1327	по поводу	2	1
1328	материала как	1	1
1329	начало и	3	1
1330	следующей главе	1	1
1331	вся эта	1	1
1332	от ее	2	1
1333	входит не	1	1
1334	этого и	1	1
1335	его она	1	1
1336	берут в	1	1
1337	на протяжении	1	1
1338	истолковать как	1	1
1339	и сохраняет	1	1
1340	первом случае	1	1
1341	имеют в	1	1
1342	чем на	1	1
1343	притом не	1	1
1344	есть форма	3	1
1345	основных функций	1	1
1346	не теряет	1	1
1347	узком смысле	2	1
1348	совершенно необходимо	1	1
1349	форма не	4	1
1350	только со	4	1
1351	значительной степени	1	1
1352	аналогии с	1	1
1353	быть строго	1	1
1354	останавливаться не	1	1
1355	не выходя	3	1
1356	есть первый	1	1
1357	не их	1	1
1358	его сам	1	1
1359	это касается	2	1
1360	ли мы	3	1
1361	но совершенно	2	1
1362	потому в	1	1
1363	если под	1	1
1364	но ведь	1	1
1365	формы а	1	1
1366	для понимания	2	1
1367	и делалось	1	1
1368	чем иным	1	1
1369	следовательно и	1	1
1370	этом явлении	1	1
1371	вот на	1	1
1372	его значение	1	1
1373	она становится	1	1
1374	и религиозной	1	1
1375	того можно	1	1
1376	вопроса о	3	1
1377	всех своих	2	1
1378	на которую	1	1
1379	природы а	1	1
1380	находит свое	2	1
1381	того в	1	1
1382	для создания	1	1
1383	касаться не	1	1
1384	и исторические	1	1
1385	как солнце	1	1
1386	из мира	1	1
1387	не приходится	1	1
1388	той области	1	1
1389	которое как	1	1
1390	связь совершенно	1	1
1391	его ибо	1	1
1392	бы уже	1	1
1393	целью его	1	1
1394	этом смысле	3	1
1395	что бы	1	1
1396	какой мере	2	1
1397	свое объяснение	1	1
1398	не слова	2	1
1399	прийти в	1	1
1400	смысла и	1	1
1401	я в	1	1
1402	с людьми	1	1
1403	не входят	4	1
1404	всем искусствам	2	1
1405	живущие и	1	1
1406	основе всего	1	1
1407	широте и	1	1
1408	мифа но	1	1
1409	на возвращении	1	1
1410	или иного	2	1
1411	соответствующие ему	1	1
1412	причем это	1	1
1413	случаев не	2	1
1414	и нельзя	1	1
1415	к подобным	1	1
1416	нему с	1	1
1417	к такому	1	1
1418	один шаг	1	1
1419	во втором	1	1
1420	вне себя	4	1
1421	этой проблемы	1	1
1422	то есть	46	1
1423	героям в	1	1
1424	другого рода	1	1
1425	ряд как	2	1
1426	эти отношения	1	1
1427	нему здесь	1	1
1428	может получить	1	1
1429	отрицательное отношение	1	1
1430	не ставит	1	1
1431	поэтому она	1	1
1432	случаев он	1	1
1433	власти и	1	1
1434	от их	1	1
1435	во что	1	1
1436	первый шаг	1	1
1437	быть отнесены	1	1
1438	точнее и	1	1
1439	находит она	1	1
1440	или становится	1	1
1441	непосредственно а	1	1
1442	может стать	3	1
1443	дело идет	2	1
1444	и отдельных	2	1
1445	при исполнении	1	1
1446	работ в	1	1
1447	в следующей	1	1
1448	которая не	1	1
1449	всех видах	1	1
1450	и переход	1	1
1451	свое время	1	1
1452	слова для	1	1
1453	не является	3	1
1454	это понятие	1	1
1455	бы возразить	1	1
1456	характер не	1	1
1457	и два	1	1
1458	нет она	1	1
1459	ощущается как	1	1
1460	находясь на	1	1
1461	же время	3	1
1462	цели и	2	1
1463	их исторической	2	1
1464	потому и	1	1
1465	образом не	1	1
1466	известной степени	4	1
1467	а путем	1	1
1468	роде в	1	1
1469	нем не	1	1
1470	к созданию	1	1
1471	материала но	1	1
1472	виде и	1	1
1473	но именно	1	1
1474	характера и	2	1
1475	как непосредственный	1	1
1476	слово и	2	1
1477	его место	1	1
1478	в понимании	1	1
1479	в поэме	1	1
1480	возникнуть как	1	1
1481	есть связь	1	1
1482	но которые	2	1
1483	формы как	1	1
1484	его можно	1	1
1485	со старыми	1	1
1486	творчества оно	1	1
1487	без языка	1	1
1488	в предмете	4	1
1489	ее каждый	1	1
1490	нему и	2	1
1491	его чисто	5	1
1492	должны здесь	1	1
1493	оно будет	1	1
1494	этом отношении	2	1
1495	день и	1	1
1496	лицом к	1	1
1497	только вторая	1	1
1498	и иными	1	1
1499	материал как	2	1
1500	не больше	3	1
1501	следует отметить	1	1
1502	задачу и	1	1
1503	места в	1	1
1504	быть определены	1	1
1505	превращает его	1	1
1506	становится принципиально	1	1
1507	мы останавливаться	1	1
1508	об отдельных	2	1
1509	не подлежит	1	1
1510	материала только	2	1
1511	лежит на	1	1
1512	в отрицательном	1	1
1513	значение которого	1	1
1514	спокойно и	1	1
1515	в новом	1	1
1516	здесь форма	1	1
1517	скромное место	1	1
1518	с предшествующим	1	1
1519	форма в	1	1
1520	его же	1	1
1521	единству и	2	1
1522	выходит и	1	1
1523	сказать и	3	1
1524	не говоря	1	1
1525	оно значительно	1	1
1526	же может	1	1
1527	и снова	1	1
1528	целое в	1	1
1529	а к	2	1
1530	же ее	1	1
1531	мы же	1	1
1532	может возникнуть	1	1
1533	значение но	2	1
1534	есть чисто	6	1
1535	а из	1	1
1536	имеются два	1	1
1537	только она	2	1
1538	есть как	1	1
1539	в искусстве	12	1
1540	материала можно	1	1
1541	в обсуждение	1	1
1542	лежат в	1	1
1543	что или	1	1
1544	чем является	1	1
1545	должна бы	1	1
1546	без нее	1	1
1547	которой можно	1	1
1548	не нуждается	2	1
1549	форма как	2	1
1550	в высшей	5	1
1551	так называемой	1	1
1552	которое в	1	1
1553	в чисто	1	1
1554	в узком	1	1
1555	как наиболее	1	1
1556	этот недостаток	1	1
1557	особым образом	1	1
1558	нуждается в	2	1
1559	переход в	1	1
1560	смысле мы	2	1
1561	бытия в	3	1
1562	наконец третья	1	1
1563	дело обстоит	1	1
1564	автора и	1	1
