N	2gram	Vygotskiy_	FransuaR
1320	от нас	1	2
1321	фактов и	2	2
1322	сам по	4	2
1323	он на	1	2
1324	что большинство	1	2
1325	хотя в	1	2
1326	и делает	2	2
1327	но этого	1	2
1328	или к	1	2
1329	том и	4	2
1330	такого же	1	2
1331	что оно	4	2
1332	из большого	1	2
1333	тем и	2	2
1334	и внутренне	1	2
1335	удовольствие от	3	2
1336	это положение	1	2
1337	выражения и	2	2
1338	сложный и	1	2
1339	героев и	1	2
1340	мы встречаемся	1	2
1341	раз то	1	2
1342	применяется к	1	2
1343	метода в	1	2
1344	ключом к	1	2
1345	различие между	5	2
1346	сейчас же	5	2
1347	и неизменной	1	2
1348	к той	1	2
1349	нему и	1	2
1350	бросается в	1	2
1351	совершенно справедливо	5	2
1352	очень мало	1	2
1353	к нашему	1	2
1354	но у	1	2
1355	традиции но	1	2
1356	и народов	1	2
1357	оба эти	2	2
1358	такую же	1	2
1359	поэтому когда	1	2
1360	эту задачу	1	2
1361	и освобождают	1	2
1362	творчество и	1	2
1363	с нами	1	2
1364	вся она	1	2
1365	это все	3	2
1366	и поэтому	3	2
1367	в ход	2	2
1368	только тогда	8	2
1369	что если	7	2
1370	только один	2	2
1371	то все	2	2
1372	этой формулой	1	2
1373	и земли	1	2
1374	вот этот	1	2
1375	удовольствия и	2	2
1376	для последующих	1	2
1377	ни взять	1	2
1378	новые и	1	2
1379	как только	3	2
1380	самой природе	1	2
1381	при взгляде	1	2
1382	самом месте	1	2
1383	видят в	1	2
1384	мы называем	1	2
1385	входящих в	2	2
1386	человеческую жизнь	1	2
1387	которому он	1	2
1388	именно к	2	2
1389	что ему	1	2
1390	и многие	3	2
1391	это движение	1	2
1392	этого целого	1	2
1393	одна и	1	2
1394	не без	1	2
1395	и точно	1	2
1396	же явления	2	2
1397	этом он	2	2
1398	таком же	1	2
1399	значение его	1	2
1400	то мы	1	2
1401	участвуют в	1	2
1402	ключ ко	1	2
1403	имел в	1	2
1404	смысле когда	1	2
1405	самой границе	1	2
1406	однако не	1	2
1407	что ни	2	2
1408	теми же	2	2
1409	больше в	1	2
1410	три основных	1	2
1411	употребленные в	1	2
1412	который как	2	2
1413	с теми	2	2
1414	отнесена к	1	2
1415	в стороне	1	2
1416	и построения	1	2
1417	и силу	1	2
1418	в сборнике	1	2
1419	все особенности	1	2
1420	в такой	2	2
1421	быть отнесена	1	2
1422	бы мы	3	2
1423	и таким	4	2
1424	врач и	1	2
1425	основе его	1	2
1426	указывали что	1	2
1427	строй и	1	2
1428	раньше в	1	2
1429	свое выражение	1	2
1430	полнее и	1	2
1431	в самых	3	2
1432	с новыми	2	2
1433	материал для	4	2
1434	части и	1	2
1435	мы должны	4	2
1436	у того	2	2
1437	которое только	1	2
1438	же что	2	2
1439	как мир	1	2
1440	к которой	1	2
1441	или как	2	2
1442	этому поводу	3	2
1443	показывает как	3	2
1444	и права	1	2
1445	вот ее	1	2
1446	для такого	2	2
1447	это можно	3	2
1448	таких же	1	2
1449	он о	1	2
1450	может показаться	2	2
1451	что каждая	2	2
1452	если она	2	2
1453	не можем	3	2
1454	и вторую	1	2
1455	больше того	1	2
1456	некоторые черты	1	2
1457	в готовом	1	2
1458	случае в	3	2
1459	человеческой жизни	1	2
1460	по тому	4	2
1461	и другую	2	2
1462	к числу	3	2
1463	можно определить	1	2
1464	социальной и	3	2
1465	никак нельзя	2	2
1466	и свой	1	2
1467	не являются	1	2
1468	в какой	6	2
1469	быть может	2	2
1470	в древнейшем	1	2
1471	а и	1	2
1472	где образ	1	2
1473	образы с	1	2
1474	том или	1	2
1475	с еще	1	2
1476	с общей	1	2
1477	языка на	1	2
1478	свою особую	1	2
1479	отличается от	4	2
1480	которое не	1	2
1481	речь идет	4	2
1482	на таком	1	2
1483	вслед за	10	2
1484	и нет	2	2
1485	тем в	1	2
1486	конечно ни	1	2
1487	которые мы	4	2
1488	произведения эти	1	2
1489	мудрости и	1	2
1490	и оно	1	2
1491	и литературу	1	2
1492	чем его	1	2
1493	с в	4	2
1494	относит к	1	2
1495	всего что	1	2
1496	игру и	1	2
1497	вообще и	2	2
1498	например когда	2	2
1499	это отношение	2	2
1500	можно привести	1	2
1501	здравого смысла	1	2
1502	эта система	1	2
1503	изменений в	1	2
1504	этой роли	1	2
1505	совершенно новую	1	2
1506	от ее	1	2
1507	гораздо более	2	2
1508	на почве	3	2
1509	от обычных	1	2
1510	его она	1	2
1511	ее и	2	2
1512	и столь	1	2
1513	содержится в	1	2
1514	не принадлежит	1	2
1515	собой в	1	2
1516	ним в	1	2
1517	и художественно	1	2
1518	что такое	2	2
1519	полной мере	1	2
1520	тайны и	2	2
1521	всеми другими	1	2
1522	эти источники	1	2
1523	свою природу	1	2
1524	напомнить что	1	2
1525	что под	1	2
1526	природы человека	1	2
1527	теми или	1	2
1528	встречается в	1	2
1529	же при	1	2
1530	по ее	1	2
1531	и вместе	2	2
1532	и характер	3	2
1533	понимание и	1	2
1534	учения о	2	2
1535	мы полагаем	1	2
1536	а только	4	2
1537	целом не	2	2
1538	роды и	1	2
1539	от окружающих	1	2
1540	предполагает что	1	2
1541	помощью которых	1	2
1542	объясняется и	2	2
1543	не приходится	1	2
1544	для человека	1	2
1545	для установления	2	2
1546	что может	1	2
1547	бы его	1	2
1548	найти в	2	2
1549	которое мы	2	2
1550	с совершенно	3	2
1551	он показывает	1	2
1552	в образы	1	2
1553	он создает	2	2
1554	шекспир и	1	2
1555	проявляются в	1	2
1556	обращается к	2	2
1557	в состав	1	2
1558	произведение и	2	2
1559	я уже	1	2
1560	приближается к	1	2
1561	самым существенным	1	2
1562	литературы ни	1	2
1563	и свою	1	2
1564	этих моментов	1	2
1565	его с	3	2
1566	и чтобы	1	2
1567	одном и	1	2
1568	чрезвычайно много	1	2
1569	в науке	2	2
1570	однако он	1	2
1571	и утверждает	2	2
1572	нас от	2	2
1573	xviii в	2	2
1574	широкое и	1	2
1575	все тайны	1	2
1576	и чрезвычайно	1	2
1577	но вот	1	2
1578	границу между	1	2
1579	и действительно	1	2
1580	к самым	1	2
1581	классового общества	1	2
1582	знает что	1	2
1583	чтобы убедиться	2	2
1584	всех народов	1	2
1585	новым и	1	2
1586	играет в	1	2
1587	одним и	1	2
1588	философии а	1	2
1589	не сходятся	1	2
1590	за всеми	1	2
1591	совпадает с	4	2
1592	нашего автора	1	2
1593	мы его	2	2
1594	сравнение с	1	2
1595	но лишь	1	2
1596	и мыслей	1	2
1597	том насколько	1	2
1598	о своем	1	2
1599	ряд новых	1	2
1600	при помощи	27	2
1601	действия и	4	2
1602	ко всей	1	2
1603	их значение	1	2
1604	соответствии с	1	2
1605	смысле и	2	2
1606	и служит	1	2
1607	он все	2	2
1608	и самым	2	2
1609	проявления и	1	2
1610	от всякой	1	2
1611	взгляде на	1	2
1612	только о	3	2
1613	людей не	1	2
1614	они принадлежат	1	2
1615	так с	1	2
1616	и законы	1	2
1617	в коем	1	2
1618	очень далеких	1	2
1619	библии или	1	2
1620	знаменитое описание	1	2
1621	лишь тем	1	2
1622	и разные	1	2
1623	в постоянном	1	2
1624	же легко	1	2
1625	лишены всякой	1	2
1626	состоят из	1	2
1627	эта часть	1	2
1628	и странным	1	2
1629	из форм	1	2
1630	которыми она	2	2
1631	как ни	1	2
1632	и явлений	1	2
1633	только он	1	2
1634	полагаем что	1	2
1635	а о	1	2
1636	же по	1	2
1637	этом что	1	2
1638	внесли в	1	2
1639	характер его	1	2
1640	понимать как	1	2
1641	случае не	2	2
1642	ею же	1	2
1643	положения на	1	2
1644	могла быть	1	2
1645	далее и	1	2
1646	мысли в	3	2
1647	другом случае	1	2
1648	общественной жизни	1	2
1649	не дают	1	2
1650	они все	1	2
1651	известном смысле	1	2
1652	что от	1	2
1653	же с	1	2
1654	он понимал	1	2
1655	то чего	1	2
1656	вся жизнь	1	2
1657	узким и	1	2
1658	же самом	2	2
1659	в разные	2	2
1660	это сознание	1	2
1661	есть как	3	2
1662	к тем	1	2
1663	построенных на	1	2
1664	в нашей	4	2
1665	далеких от	1	2
1666	несколько раз	1	2
1667	характер с	1	2
1668	всей его	1	2
1669	научное познание	1	2
1670	художественное творчество	1	2
1671	этот роман	1	2
1672	которой можно	1	2
1673	связь образов	1	2
1674	тот кто	2	2
1675	от эпохи	1	2
1676	при таком	5	2
1677	ее наиболее	1	2
1678	речь и	2	2
1679	болезни и	1	2
1680	наши дни	1	2
1681	и дальше	3	2
1682	только после	1	2
1683	суждения о	1	2
1684	с общим	2	2
1685	определить как	1	2
1686	если на	1	2
1687	дело обстоит	1	2
1688	как для	1	2
1689	совершается в	2	2
1690	такой взгляд	1	1
1691	чрезвычайно важно	1	1
1692	формы художественного	2	1
1693	к действительности	1	1
1694	было показано	1	1
1695	изучения не	2	1
1696	в играх	1	1
1697	могут иметь	1	1
1698	и объяснить	3	1
1699	только из	9	1
1700	можно сопоставить	1	1
1701	человеческой души	1	1
1702	как самая	1	1
1703	писателя и	1	1
1704	и ничем	1	1
1705	в каждую	1	1
1706	что почти	1	1
1707	для меня	1	1
1708	на художественное	2	1
1709	только что	3	1
1710	в последнее	4	1
1711	своей поэтике	1	1
1712	некоторая часть	1	1
1713	зрения их	1	1
1714	дать только	1	1
1715	божественная комедия	1	1
1716	тела на	1	1
1717	себе целью	1	1
1718	же предмет	1	1
1719	которые должны	2	1
1720	а у	1	1
1721	какова же	1	1
1722	следует что	1	1
1723	это значит	1	1
1724	образа в	2	1
1725	литературы а	1	1
1726	является в	1	1
1727	от эстетических	1	1
1728	факта что	2	1
1729	и говорить	2	1
1730	вся остальная	1	1
1731	объектов и	1	1
1732	он всецело	1	1
1733	ссылкой на	1	1
1734	общественного человека	9	1
1735	др это	1	1
1736	но что	3	1
1737	обстоятельство что	1	1
1738	этом основании	1	1
1739	которые относятся	1	1
1740	этим объясняется	1	1
1741	стоит в	1	1
1742	в художественную	1	1
1743	по пути	1	1
1744	в ближайшем	1	1
1745	всю историю	2	1
1746	исходному пункту	1	1
1747	от одного	1	1
1748	такими же	1	1
1749	вот что	2	1
1750	на примере	5	1
1751	она полнее	1	1
1752	людей xvii	2	1
1753	в эпиграфе	1	1
1754	и опять	1	1
1755	каким образом	3	1
1756	скрыты в	1	1
1757	что форма	5	1
1758	знакомому нам	1	1
1759	которое по	1	1
1760	и полное	1	1
1761	из всего	1	1
1762	и сколько	2	1
1763	не отделено	1	1
1764	к другим	2	1
1765	исходить из	1	1
1766	искусства он	1	1
1767	эти черты	1	1
1768	развития но	1	1
1769	двух разных	1	1
1770	пор недостаточно	1	1
1771	метода и	2	1
1772	в быт	1	1
1773	в соответствии	1	1
1774	настаивает на	1	1
1775	но почему	1	1
1776	прошлого века	1	1
1777	является для	1	1
1778	по этим	1	1
1779	типы и	1	1
1780	за ней	1	1
1781	найдем целый	1	1
1782	на точку	1	1
1783	из героев	1	1
1784	мы считаем	2	1
1785	которые шли	1	1
1786	других так	1	1
1787	частный вопрос	1	1
1788	с далее	1	1
1789	всем его	1	1
1790	взятый сам	1	1
1791	ее бесконечно	1	1
1792	моменты которые	1	1
1793	нуждаются в	4	1
1794	говоря на	1	1
1795	знаем и	2	1
1796	остаемся в	1	1
1797	на природу	1	1
1798	совершенно в	1	1
1799	творчества в	2	1
1800	человека эти	1	1
1801	его ученики	1	1
1802	она же	1	1
1803	можно не	1	1
1804	построены на	1	1
1805	вопрос о	3	1
1806	особая роль	1	1
1807	не согласиться	1	1
1808	правильно отмечает	1	1
1809	образом художественная	1	1
1810	что мне	1	1
1811	указанных нами	1	1
1812	служит для	1	1
1813	их восприятия	1	1
1814	путем анализа	1	1
1815	и каждое	1	1
1816	формы есть	1	1
1817	его утверждение	1	1
1818	в нескольких	1	1
1819	другу и	1	1
1820	представляет собой	2	1
1821	направлении к	1	1
1822	мы почти	1	1
1823	являются только	1	1
1824	может вызвать	1	1
1825	объективное значение	1	1
1826	с самой	1	1
1827	но нигде	1	1
1828	сущности всегда	1	1
1829	увидим что	3	1
1830	ни его	2	1
1831	существенная сторона	1	1
1832	истолкование и	1	1
1833	а между	1	1
1834	что же	4	1
1835	целей и	1	1
1836	природы но	1	1
1837	к трем	2	1
1838	точке зрения	2	1
1839	хотел сказать	2	1
1840	отношения и	1	1
1841	сложны и	1	1
1842	быть предметом	2	1
1843	утверждал что	3	1
1844	как сами	1	1
1845	казалось что	1	1
1846	особенности тогда	1	1
1847	вы в	1	1
1848	когда человек	1	1
1849	такая же	1	1
1850	формы или	1	1
1851	там мы	1	1
1852	созданный им	2	1
1853	совершенно иная	1	1
1854	в непосредственной	1	1
1855	это что	1	1
1856	и науки	1	1
1857	сохранять свое	1	1
1858	конца с	2	1
1859	смыслу этого	2	1
1860	роман как	1	1
1861	действие этого	1	1
1862	и описанием	1	1
1863	даже у	1	1
1864	понятие о	2	1
1865	нет никаких	1	1
1866	огромное большинство	1	1
1867	понимания как	1	1
1868	и большим	1	1
1869	она есть	2	1
1870	и искусство	2	1
1871	отдельных частных	1	1
1872	но так	2	1
1873	чем это	2	1
1874	раз на	1	1
1875	половой жизнью	1	1
1876	тщательного анализа	1	1
1877	является прямым	2	1
1878	в актах	1	1
1879	мысли об	1	1
1880	вносит в	2	1
1881	не найдем	2	1
1882	бессмысленным и	1	1
1883	не поймем	2	1
1884	или иным	2	1
1885	комического и	1	1
1886	к восприятию	1	1
1887	лишь тогда	1	1
1888	не за	1	1
1889	другой линии	1	1
1890	оставаться в	1	1
1891	по-своему и	1	1
1892	похожи на	1	1
1893	же трудно	1	1
1894	только отдельные	1	1
1895	трудно как	1	1
1896	своему содержанию	1	1
1897	он к	1	1
1898	она в	2	1
1899	явления но	1	1
1900	теории в	1	1
1901	при переходе	1	1
1902	понимают и	1	1
1903	сравнить с	1	1
1904	всех высоких	1	1
1905	процесса как	2	1
1906	с новой	2	1
1907	не сделано	1	1
1908	всех остальных	3	1
1909	элементов и	1	1
1910	однако этот	1	1
1911	художественной формы	17	1
1912	не должна	1	1
1913	глаза на	1	1
1914	создается впечатление	1	1
1915	и кажется	1	1
1916	слов то	1	1
1917	согласии с	5	1
1918	идее и	1	1
1919	они будут	1	1
1920	от восприятия	2	1
1921	провести границу	1	1
1922	как можно	3	1
1923	этом романе	1	1
1924	совершенно ясно	22	1
1925	и образного	1	1
1926	которое дает	1	1
1927	русских слов	1	1
1928	бы только	1	1
1929	формы часто	1	1
1930	эта история	1	1
1931	и всюду	1	1
1932	повсюду в	1	1
1933	за основу	2	1
1934	его судьбу	1	1
1935	одного человека	1	1
1936	писатель в	1	1
1937	этим и	1	1
1938	исторического материализма	3	1
1939	помощи которого	2	1
1940	по аналогии	1	1
1941	определены как	1	1
1942	на какую	1	1
1943	возможности в	1	1
1944	или иная	1	1
1945	как говорит	5	1
1946	развитой в	1	1
1947	в деле	1	1
1948	же оно	1	1
1949	с отцом	1	1
1950	какие из	1	1
1951	что-либо из	1	1
1952	того и	3	1
1953	связь со	1	1
1954	больше и	2	1
1955	этой целью	1	1
1956	определяется и	2	1
1957	описанием в	1	1
1958	нет другой	2	1
1959	романе в	1	1
1960	изучения в	1	1
1961	хотя оно	1	1
1962	а другой	3	1
1963	есть своя	1	1
1964	назад к	2	1
1965	он чувствовал	1	1
1966	что как	1	1
1967	не производит	1	1
1968	которые применяются	1	1
1969	оно уже	1	1
1970	понятий и	3	1
1971	оказывается вовсе	1	1
1972	воды и	1	1
1973	что та	1	1
1974	искать не	2	1
1975	только от	1	1
1976	слова то	2	1
1977	возникает из	1	1
1978	сцену в	1	1
1979	с здесь	4	1
1980	сделано и	1	1
1981	говоря в	1	1
1982	это совершается	2	1
1983	как всякий	1	1
1984	и процессы	2	1
1985	и которая	1	1
1986	формы на	1	1
1987	этих трех	1	1
1988	самому себе	2	1
1989	в рассказе	1	1
1990	остальным формам	1	1
1991	на самый	2	1
1992	еще яснее	1	1
1993	точно в	1	1
1994	не стоят	1	1
1995	в порядок	1	1
1996	автора если	1	1
1997	это говорит	1	1
1998	в обнаженной	1	1
1999	и специфическое	1	1
2000	сторон этого	1	1
2001	ею не	1	1
2002	выводы из	1	1
2003	в особом	1	1
2004	она начала	2	1
2005	или иное	2	1
2006	понятия не	1	1
2007	того кто	1	1
2008	и дурных	1	1
2009	в направлении	1	1
2010	они находятся	1	1
2011	автор считает	1	1
2012	показал как	1	1
2013	совершенно особый	1	1
2014	подход к	3	1
2015	эпохе в	1	1
2016	отделено от	1	1
2017	оставляет в	1	1
2018	всю человеческую	1	1
2019	к чисто	1	1
2020	произведениях и	1	1
2021	образного и	1	1
2022	все действующие	1	1
2023	всю жизнь	2	1
2024	для построения	2	1
2025	чувств и	1	1
2026	отнюдь не	11	1
2027	с с	1	1
2028	можно с	2	1
2029	фантазии и	2	1
2030	мыслью и	1	1
2031	процесс постепенного	1	1
2032	отношений на	2	1
2033	конечно у	1	1
2034	которая и	1	1
2035	было на	1	1
2036	утверждать что	9	1
2037	на деле	11	1
2038	он отмечает	1	1
2039	к такой	1	1
2040	деле нет	1	1
2041	другие в	1	1
2042	именно образы	1	1
2043	внешним образом	1	1
2044	и материал	2	1
2045	явственно обнаруживается	1	1
2046	впервые и	1	1
2047	который утверждал	1	1
2048	художественного творчества	6	1
2049	а небо	1	1
2050	в изобразительном	1	1
2051	самую существенную	1	1
2052	воображения и	1	1
2053	утратила для	1	1
2054	из отдельных	2	1
2055	по двум	1	1
2056	они пытаются	1	1
2057	литературного произведения	1	1
2058	опоры для	1	1
2059	любит а	1	1
2060	сводится к	3	1
2061	же самой	3	1
2062	деле и	1	1
2063	же самыми	2	1
2064	на минуту	1	1
2065	и сложных	1	1
2066	бы чрезвычайно	1	1
2067	творчества и	3	1
2068	с он	3	1
2069	как известный	1	1
2070	сами по	4	1
2071	эти годы	1	1
2072	от игры	2	1
2073	аналогично тому	1	1
2074	предмет и	1	1
2075	и по-разному	1	1
2076	идет именно	1	1
2077	только несколько	1	1
2078	поэзии так	1	1
2079	по чисто	1	1
2080	например знаменитая	1	1
2081	на месте	1	1
2082	книг во	1	1
2083	нем между	1	1
2084	и какая	1	1
2085	ее состав	1	1
2086	же сущность	1	1
2087	он хотел	1	1
2088	к которым	4	1
2089	что требуется	1	1
2090	к таким	1	1
2091	в памяти	1	1
2092	на другую	1	1
2093	с такими	1	1
2094	здесь начало	1	1
2095	не приводит	1	1
2096	и т	36	1
2097	форме а	1	1
2098	этом нет	1	1
2099	поэзии и	8	1
2100	который не	2	1
2101	роли в	1	1
2102	думают что	2	1
2103	из учеников	1	1
2104	эта внутренняя	2	1
2105	в стихах	2	1
2106	эта последняя	1	1
2107	только ее	3	1
2108	существенное отличие	1	1
2109	к другому	1	1
2110	и было	1	1
2111	сколько-нибудь существенных	1	1
2112	к созданию	1	1
2113	что бы	2	1
2114	которую не	1	1
2115	жизни мы	1	1
2116	то я	2	1
2117	который он	3	1
2118	с нашими	1	1
2119	которых можно	1	1
2120	и довольно	1	1
2121	всем этом	1	1
2122	глубже в	1	1
2123	расширяет это	1	1
2124	близости к	1	1
2125	есть от	1	1
2126	существует для	1	1
2127	и состоит	2	1
2128	бы вы	1	1
2129	он представляет	1	1
2130	и воображения	1	1
2131	в круг	1	1
2132	наивного и	1	1
2133	то совершенно	2	1
2134	слово которое	1	1
2135	не быть	2	1
2136	человека от	1	1
2137	тех пор	2	1
2138	время к	1	1
2139	признак всякого	1	1
2140	корректив к	1	1
2141	наукой и	1	1
2142	и теперь	2	1
2143	божественной комедии	1	1
2144	обе эти	1	1
2145	отношении к	3	1
2146	материал не	3	1
2147	и ему	1	1
2148	в приложении	1	1
2149	детской радости	1	1
2150	в небольшом	1	1
2151	говорят что	1	1
2152	как если	1	1
2153	от других	3	1
2154	на основании	7	1
2155	имеет никакого	1	1
2156	отдельные части	1	1
2157	тело с	1	1
2158	романов с	1	1
2159	это имеет	3	1
2160	тогда как	1	1
2161	как какой-то	1	1
2162	к объекту	1	1
2163	и наоборот	2	1
2164	форм мы	1	1
2165	состоит в	5	1
2166	их значения	1	1
2167	человечества в	1	1
2168	тому чтобы	3	1
2169	вкусы и	2	1
2170	и связанное	1	1
2171	ее понимал	1	1
2172	его поведение	1	1
2173	в данной	1	1
2174	в сфере	1	1
2175	почти исключительное	1	1
2176	дальше не	1	1
2177	по другой	1	1
2178	он получил	1	1
2179	источника для	1	1
2180	в глазах	1	1
2181	под знаком	1	1
2182	именно то	1	1
2183	к объяснению	1	1
2184	бы сказать	1	1
2185	в ряд	1	1
2186	сила его	1	1
2187	формы для	1	1
2188	кота за	1	1
2189	еще дальше	1	1
2190	и проч	1	1
2191	сказано что	1	1
2192	как предмет	2	1
2193	и комического	1	1
2194	того факта	1	1
2195	так называемое	1	1
2196	только потому	2	1
2197	в согласии	3	1
2198	этими словами	2	1
2199	признание что	2	1
2200	то или	3	1
2201	моментов в	2	1
2202	а напротив	1	1
2203	указанием на	2	1
2204	и том	1	1
2205	всеми и	1	1
2206	различают два	1	1
2207	и каким	1	1
2208	от простого	2	1
2209	есть много	1	1
2210	и какой	1	1
2211	то они	1	1
2212	стоит на	1	1
2213	возвращает нас	1	1
2214	конца и	1	1
2215	категорий и	1	1
2216	с известными	1	1
2217	автору и	1	1
2218	было особенно	1	1
2219	бы у	1	1
2220	объяснения из	1	1
2221	иметь дело	4	1
2222	чем объясняется	1	1
2223	для всякого	1	1
2224	искать в	1	1
2225	и сознание	1	1
2226	а это	1	1
2227	ее проявления	1	1
2228	с уже	1	1
2229	имеет совершенно	1	1
2230	стоит только	4	1
2231	сам себе	1	1
2232	в широком	1	1
2233	возвращает к	1	1
2234	какой-то особой	1	1
2235	им с	2	1
2236	основана на	1	1
2237	все равно	1	1
2238	более широким	1	1
2239	прямо заявляет	1	1
2240	того насколько	1	1
2241	совершенно верно	3	1
2242	нечто совершенно	1	1
2243	сильные в	1	1
2244	полнотой и	1	1
2245	но то	1	1
2246	нашу мысль	1	1
2247	с чисто	1	1
2248	все ее	1	1
2249	и показать	1	1
2250	этого произведения	2	1
2251	и техники	1	1
2252	ей не	1	1
2253	ему при	1	1
2254	всегда лежит	1	1
2255	внешних и	1	1
2256	история и	1	1
2257	знаем но	1	1
2258	искусства как	6	1
2259	настоящей работы	2	1
2260	далее мы	1	1
2261	совершенно точно	6	1
2262	нас к	1	1
2263	можно предположить	1	1
2264	в любом	1	1
2265	этот раз	1	1
2266	можно выразить	1	1
2267	чтения на	1	1
2268	перейти к	1	1
2269	зрения не	1	1
2270	и могут	1	1
2271	что им	1	1
2272	медленно и	1	1
2273	узнал об	1	1
2274	по тем	1	1
2275	вы можете	1	1
2276	не подлежат	1	1
2277	достаточной степени	1	1
2278	по самой	3	1
2279	со времени	1	1
2280	все у	1	1
2281	о роли	1	1
2282	которое нужно	1	1
2283	действующие лица	1	1
2284	традиционное представление	1	1
2285	произведении мы	1	1
2286	эпос и	1	1
2287	человека не	3	1
2288	беда в	2	1
2289	убеждают нас	1	1
2290	идеи или	1	1
2291	буквальном смысле	1	1
2292	того или	2	1
2293	поставить проблему	1	1
2294	и воды	1	1
2295	сам не	1	1
2296	образом мы	1	1
2297	сводит к	1	1
2298	с первым	1	1
2299	случае если	2	1
2300	чистом виде	3	1
2301	в действительность	1	1
2302	и оценка	1	1
2303	из ряда	1	1
2304	дать ни	1	1
2305	так резко	1	1
2306	лучше всего	2	1
2307	и полноте	1	1
2308	эти утверждения	1	1
2309	коллектива это	1	1
2310	написано и	1	1
2311	а по	1	1
2312	реальное значение	1	1
2313	других авторов	1	1
2314	расчетом чтобы	2	1
2315	самое что	2	1
2316	к анализу	1	1
2317	прибегать к	1	1
2318	начала с	1	1
2319	истины в	2	1
2320	как явление	1	1
2321	своей основе	1	1
2322	но вместе	1	1
2323	остается и	1	1
2324	он обладал	1	1
2325	к эпохе	1	1
2326	означает что	2	1
2327	тем или	2	1
2328	идет о	2	1
2329	есть свои	1	1
2330	поэтому если	1	1
2331	же на	1	1
2332	он их	1	1
2333	являются не	2	1
2334	рядом других	1	1
2335	новое понимание	1	1
2336	ясна и	1	1
2337	всегда имело	1	1
2338	него очень	1	1
2339	и понятия	2	1
2340	не похожи	1	1
2341	могло возникнуть	1	1
2342	лежит вне	1	1
2343	художественного произведения	22	1
2344	скорее как	1	1
2345	свести к	1	1
2346	чтобы создать	2	1
2347	реакция на	1	1
2348	действительности же	1	1
2349	приложении к	1	1
2350	это означает	2	1
2351	этот рассказ	1	1
2352	все еще	1	1
2353	же может	1	1
2354	эту сцену	1	1
2355	к совершенно	1	1
2356	после своего	1	1
2357	хотя они	1	1
2358	определяют его	1	1
2359	мысли а	2	1
2360	точно и	4	1
2361	души от	1	1
2362	стали искать	1	1
2363	только такие	1	1
2364	и избрал	1	1
2365	его этот	1	1
2366	мы обратимся	1	1
2367	они продолжают	1	1
2368	законы и	1	1
2369	и содержания	2	1
2370	религии и	1	1
2371	то должно	1	1
2372	в произведение	1	1
2373	можно раскрыть	1	1
2374	как здесь	1	1
2375	исходя из	4	1
2376	между тремя	1	1
2377	изображение в	1	1
2378	новой точки	2	1
2379	все люди	1	1
2380	применения и	1	1
2381	при объяснении	2	1
2382	если вы	1	1
2383	есть прежде	1	1
2384	случае мы	1	1
2385	сцены не	1	1
2386	который должен	1	1
2387	смеяться не	1	1
2388	творчества для	1	1
2389	же совершенно	1	1
2390	в анализе	1	1
2391	с искусством	2	1
2392	это объяснение	1	1
2393	художника и	3	1
2394	мы ее	1	1
2395	расстояние между	1	1
2396	совершенно аналогична	1	1
2397	в социальной	1	1
2398	остановиться на	2	1
2399	наслаждение и	3	1
2400	собой когда	1	1
2401	он совершенно	1	1
2402	совершенно ясен	1	1
2403	что основные	1	1
2404	собой разумеется	1	1
2405	все вопросы	1	1
2406	художественную форму	3	1
2407	то не	1	1
2408	говорить что	1	1
2409	ее со	1	1
2410	литературы для	1	1
2411	с первой	1	1
2412	природа человека	2	1
2413	один момент	1	1
2414	да не	1	1
2415	возможна и	1	1
2416	не следует	1	1
2417	между обоими	2	1
2418	а во-вторых	1	1
2419	произведения остается	1	1
2420	растений в	1	1
2421	можно понять	1	1
2422	результате этого	1	1
2423	вещи как	2	1
2424	мысль о	1	1
2425	концов оказывается	1	1
2426	возможно и	1	1
2427	он полагает	1	1
2428	к более	2	1
2429	они нашли	1	1
2430	с коренным	1	1
2431	и принципиальной	1	1
2432	которые происходят	1	1
2433	необходимый для	1	1
2434	иван иванович	1	1
2435	в точном	1	1
2436	оно почти	1	1
2437	было изобразить	1	1
2438	зависят от	2	1
2439	он описывает	1	1
2440	может дать	2	1
2441	почти ни	1	1
2442	внешнюю оболочку	1	1
2443	чтобы вскрыть	1	1
2444	целым рядом	2	1
2445	я их	1	1
2446	формулой как	1	1
2447	существу есть	1	1
2448	основной источник	1	1
2449	искусство и	5	1
2450	наслаждения и	3	1
2451	не сумела	1	1
2452	произведения которое	1	1
2453	таким расчетом	3	1
2454	и эстетики	1	1
2455	не подчиняется	1	1
2456	художественного восприятия	2	1
2457	случае они	1	1
2458	на человека	1	1
2459	бы однако	1	1
2460	или что	4	1
2461	его историческому	1	1
2462	не наоборот	1	1
2463	всегда с	1	1
2464	эти вещи	1	1
2465	восходит к	1	1
2466	наоборот он	1	1
2467	с ближайшей	1	1
2468	над ними	1	1
2469	у древних	1	1
2470	поэзии он	1	1
2471	центр тяжести	1	1
2472	значение то	1	1
2473	выходит из	1	1
2474	с личной	1	1
2475	стихотворении посвященном	1	1
2476	понять значение	1	1
2477	и русского	1	1
2478	традиционных элементов	1	1
2479	одной общей	1	1
2480	философии последних	1	1
2481	который стал	2	1
2482	кажется совершенно	2	1
2483	законченности и	1	1
2484	отмечает что	1	1
2485	жизнь так	1	1
2486	входят и	1	1
2487	и выражение	1	1
2488	приходит к	5	1
2489	и должно	1	1
