N	2gram	Propp_Isto	Morfolog
1277	явление здесь	1	1
1278	материала и	2	1
1279	веселовский еще	1	1
1280	не покидать	4	1
1281	е мы	1	1
1282	есть но	1	1
1283	имеется и	1	1
1284	он начинает	1	1
1285	некоторые связи	1	1
1286	бы на	1	1
1287	вопрос мы	2	1
1288	ниже пока	2	1
1289	чрезвычайно разнообразны	1	1
1290	находится в	6	1
1291	герой хочет	2	1
1292	на войну	1	1
1293	мы нашли	3	1
1294	как раз	2	1
1295	в формах	1	1
1296	сторона в	1	1
1297	такое же	1	1
1298	следить за	1	1
1299	один сюжет	2	1
1300	гл vi	1	1
1301	о нем	5	1
1302	мало того	1	1
1303	не думает	1	1
1304	сказках царевна	1	1
1305	где он	1	1
1306	в полном	1	1
1307	покидать высока	3	1
1308	в тот	3	1
1309	ее за	2	1
1310	важные для	1	1
1311	на которой	2	1
1312	чтобы получить	1	1
1313	отдельных случаев	2	1
1314	же не	3	1
1315	в немецкой	4	1
1316	другого но	1	1
1317	силу и	2	1
1318	из форм	1	1
1319	о запрете	1	1
1320	там и	3	1
1321	делает это	1	1
1322	эти сказки	1	1
1323	слова а	1	1
1324	баба-яга и	2	1
1325	очень разнообразных	1	1
1326	часто дают	1	1
1327	относятся такие	1	1
1328	а ныне	1	1
1329	особое значение	1	1
1330	останавливаться не	1	1
1331	третий раз	2	1
1332	в их	6	1
1333	что например	3	1
1334	видим не	1	1
1335	и мотивировки	1	1
1336	она вводится	1	1
1337	этой главе	1	1
1338	видит в	2	1
1339	будет ниже	1	1
1340	совершенно ясно	3	1
1341	тем больше	1	1
1342	такое изучение	1	1
1343	на горе	1	1
1344	берет с	1	1
1345	еще пригодится	1	1
1346	в рамках	2	1
1347	все разновидности	1	1
1348	не бытовая	1	1
1349	и притом	1	1
1350	как объяснить	1	1
1351	в дупло	1	1
1352	сказка сохраняет	1	1
1353	утверждение что	1	1
1354	как указано	2	1
1355	члены семьи	1	1
1356	князь ее	1	1
1357	и некоторые	1	1
1358	как по	1	1
1359	уже очень	1	1
1360	это один	3	1
1361	и говорит	2	1
1362	будет дано	1	1
1363	береги братца	1	1
1364	к заключению	1	1
1365	самые разнообразные	1	1
1366	за этим	1	1
1367	если сравнить	1	1
1368	что под	1	1
1369	в виду	2	1
1370	общих вопросов	1	1
1371	но эта	1	1
1372	дело в	3	1
1373	сказку но	1	1
1374	исторической действительности	7	1
1375	сопоставляя эти	1	1
1376	это несущественно	1	1
1377	руках уезжает	1	1
1378	случайных встречных	1	1
1379	некоторых случаях	2	1
1380	но впоследствии	1	1
1381	что не	2	1
1382	как его	1	1
1383	всему миру	1	1
1384	в карман	1	1
1385	он непосредственно	1	1
1386	здесь возможны	1	1
1387	и другое	2	1
1388	где нет	2	1
1389	предпосылки что	2	1
1390	со двора	1	1
1391	и хорошо	1	1
1392	чрезвычайно важно	1	1
1393	и поливки	1	1
1394	для исследователя	2	1
1395	в таком	1	1
1396	должны найти	1	1
1397	от царя	1	1
1398	царство и	3	1
1399	бы быть	4	1
1400	которые еще	1	1
1401	сказке совершенно	1	1
1402	поисков находится	1	1
1403	в подвале	1	1
1404	за бороду	1	1
1405	отправляется ли	1	1
1406	совершенно точно	1	1
1407	между ними	2	1
1408	сказкой то	1	1
1409	нас к	2	1
1410	встречных и	1	1
1411	коня на	1	1
1412	этой цели	1	1
1413	и она	4	1
1414	помнить что	1	1
1415	сказки но	2	1
1416	элементы при	1	1
1417	по одному	2	1
1418	но по	3	1
1419	эти две	2	1
1420	существом которое	1	1
1421	по ее	1	1
1422	не есть	2	1
1423	говорят о	3	1
1424	ее уговаривал	1	1
1425	здесь перед	1	1
1426	между прочим	3	1
1427	мнение что	2	1
1428	не дают	1	1
1429	д то	2	1
1430	он купец	1	1
1431	дочь в	5	1
1432	основная форма	1	1
1433	так в	7	1
1434	противном случае	1	1
1435	к концу	1	1
1436	царь объявляет	1	1
1437	на печи	2	1
1438	и со	2	1
1439	и могут	1	1
1440	уже давно	1	1
1441	со своей	1	1
1442	что им	1	1
1443	может рассматриваться	1	1
1444	выше мы	6	1
1445	по его	3	1
1446	и ведьма	1	1
1447	нисколько не	3	1
1448	ниже также	1	1
1449	исследования но	1	1
1450	бы мы	2	1
1451	войти в	2	1
1452	же касается	1	1
1453	иногда не	4	1
1454	изучение структуры	1	1
1455	пока не	5	1
1456	эти образования	1	1
1457	куда же	1	1
1458	возвращается с	3	1
1459	и это	2	1
1460	с другом	3	1
1461	хотя оно	1	1
1462	имеем то	2	1
1463	яги и	3	1
1464	сказках где	1	1
1465	ею только	1	1
1466	за ягодами	1	1
1467	в лесной	2	1
1468	свет на	4	1
1469	за той	1	1
1470	пришлось бы	1	1
1471	требует специального	3	1
1472	в эту	3	1
1473	держит в	1	1
1474	а он	1	1
1475	чаще однако	2	1
1476	случаях герой	1	1
1477	убежден что	1	1
1478	в животное	1	1
1479	могло бы	1	1
1480	непосредственно или	1	1
1481	сих пор	12	1
1482	вводит в	2	1
1483	очень многие	1	1
1484	дурак так	1	1
1485	метод и	1	1
1486	мать и	1	1
1487	ad hoc	1	1
1488	укажем что	1	1
1489	которые герой	1	1
1490	сказке ее	1	1
1491	логически но	1	1
1492	форму отлучки	1	1
1493	всех видов	1	1
1494	прилетает к	2	1
1495	в русской	7	1
1496	они часто	2	1
1497	придется поставить	1	1
1498	здесь как	1	1
1499	в пруду	1	1
1500	предположить что	2	1
1501	быть объяснена	1	1
1502	того или	1	1
1503	его убивают	1	1
1504	принимаются в	1	1
1505	лесной избушке	1	1
1506	но можно	2	1
1507	может иметь	2	1
1508	вошел в	1	1
1509	из воды	1	1
1510	и эти	4	1
1511	стороны у	1	1
1512	что от	2	1
1513	точности мы	1	1
1514	бы к	1	1
1515	сквозь уши	1	1
1516	тут и	2	1
1517	тесно связаны	4	1
1518	бы показать	1	1
1519	таким же	1	1
1520	с самого	4	1
1521	могут служить	1	1
1522	часто встречается	1	1
1523	отличие от	3	1
1524	в предисловии	1	1
1525	такие же	1	1
1526	уезжает он	1	1
1527	это диктуется	1	1
1528	связь сказки	2	1
1529	иногда на	1	1
1530	играет роль	1	1
1531	царь или	2	1
1532	мы говорили	1	1
1533	отец и	2	1
1534	в темницу	2	1
1535	значение но	1	1
1536	то чего	4	1
1537	точности соответствуют	1	1
1538	так называемой	1	1
1539	на новый	1	1
1540	две формы	2	1
1541	и необходимость	1	1
1542	в третий	2	1
1543	легенд и	1	1
1544	на другой	2	1
1545	и дети	1	1
1546	одну из	1	1
1547	в течение	1	1
1548	уже только	1	1
1549	но всегда	1	1
1550	в башне	2	1
1551	с какой	1	1
1552	тот момент	3	1
1553	но он	5	1
1554	обстоит дело	4	1
1555	всегда очень	1	1
1556	так что	9	1
1557	в чужие	1	1
1558	не более	2	1
1559	и изучаться	1	1
1560	на которых	1	1
1561	избушка на	4	1
1562	кажется что	1	1
1563	такой способ	1	1
1564	все основные	1	1
1565	жен в	1	1
1566	одним словом	4	1
1567	сюжетов по	1	1
1568	к тем	1	1
1569	его не	3	1
1570	надо сказать	4	1
1571	огромное количество	1	1
1572	но она	2	1
1573	похищает девушку	1	1
1574	далек и	1	1
1575	и уносят	1	1
1576	яги с	1	1
1577	семь лет	2	1
1578	или герой	2	1
1579	как видно	1	1
1580	контрольный материал	1	1
1581	же герой	1	1
1582	лес эта	1	1
1583	более детально	1	1
1584	как он	5	1
1585	это или	1	1
1586	что данный	2	1
1587	часто не	1	1
1588	яги если	1	1
1589	не дает	2	1
1590	оказывается что	1	1
1591	сравнивать сказку	3	1
1592	почти всегда	1	1
1593	оно встречается	1	1
1594	иметь в	2	1
1595	в нашей	2	1
1596	но об	1	1
1597	из спины	2	1
1598	ехать в	1	1
1599	имени или	1	1
1600	как явление	2	1
1601	несколько ниже	1	1
1602	потолок врос	2	1
1603	к которой	2	1
1604	из важнейших	1	1
1605	сказках о	1	1
1606	царь посылает	1	1
1607	верно и	1	1
1608	однако если	1	1
1609	или иное	1	1
1610	было указано	1	1
1611	очень важны	1	1
1612	чем является	1	1
1613	когда мы	4	1
1614	скажем что	1	1
1615	братца не	1	1
1616	рассматривать как	2	1
1617	царевны но	1	1
1618	на это	3	1
1619	роль играют	2	1
1620	и несколько	1	1
1621	сопоставлен с	1	1
1622	с ягой	3	1
1623	не связаны	1	1
1624	появляются в	1	1
1625	испытание и	1	1
1626	образом они	1	1
1627	это позволит	1	1
1628	быть не	2	1
1629	в гости	1	1
1630	не говорится	2	1
1631	весь материал	1	1
1632	усиленную форму	1	1
1633	эту функцию	1	1
1634	в тексте	1	1
1635	уже иное	1	1
1636	возможно что	3	1
1637	герой теряет	1	1
1638	могут изучаться	1	1
1639	яги она	2	1
1640	мы их	1	1
1641	мотивы которые	1	1
1642	быть рассмотрено	1	1
1643	платье и	1	1
1644	примеры с	1	1
1645	это правило	1	1
1646	они важны	1	1
1647	следующее если	1	1
1648	точку зрения	3	1
1649	со мной	2	1
1650	он вдруг	1	1
1651	царство или	1	1
1652	сказочных начал	2	1
1653	отдай то	2	1
1654	друг другу	1	1
1655	изучения и	1	1
1656	и много	1	1
1657	которые в	3	1
1658	обычно только	1	1
1659	бы он	1	1
1660	это делает	2	1
1661	едой и	1	1
1662	это видно	2	1
1663	материала в	1	1
1664	исторической разработки	1	1
1665	ее герой	1	1
1666	них не	2	1
1667	задача может	2	1
1668	эта черта	2	1
1669	ее а	1	1
1670	быть объяснено	1	1
1671	брат и	1	1
1672	сказке в	5	1
1673	чужие страны	1	1
1674	же случай	1	1
1675	это означает	2	1
1676	в силу	7	1
1677	похищенная царевна	1	1
1678	быть рассмотрена	1	1
1679	что данная	2	1
1680	такой же	2	1
1681	мы этого	3	1
1682	является герой	1	1
1683	он во	1	1
1684	мы останавливаться	1	1
1685	этого и	1	1
1686	своих детей	1	1
1687	мы перейдем	1	1
1688	вход в	12	1
1689	еще что	2	1
1690	делает и	1	1
1691	использован в	1	1
1692	из этого	3	1
1693	и сестру	1	1
1694	ее нужно	1	1
1695	заключению что	1	1
1696	д иногда	1	1
1697	при изучении	1	1
1698	очень редко	2	1
1699	в области	2	1
1700	один и	2	1
1701	тех или	1	1
1702	все более	1	1
1703	хотя он	2	1
1704	ее избушка	1	1
1705	другой сказке	1	1
1706	сторожевая застава	1	1
1707	наконец подобно	1	1
1708	высока терема	3	1
1709	но кроме	1	1
1710	показывает что	7	1
1711	на чужих	1	1
1712	что мотив	3	1
1713	надо было	1	1
1714	царь в	1	1
1715	многое не	1	1
1716	функций но	1	1
1717	происходит при	1	1
1718	для чего	1	1
1719	ведь и	1	1
1720	в высшей	1	1
1721	в него	2	1
1722	только одну	1	1
1723	природой и	1	1
1724	до начала	1	1
1725	с ее	2	1
1726	всех этих	4	1
1727	с религией	3	1
1728	ты еще	1	1
1729	просит его	1	1
1730	он был	3	1
1731	имеет свою	2	1
1732	дает ему	2	1
1733	ножках и	1	1
1734	в который	1	1
1735	до его	1	1
1736	не можем	4	1
1737	сказке то	1	1
1738	и наконец	5	1
1739	почему при	1	1
1740	еще одно	1	1
1741	сказка как	5	1
1742	вплоть до	2	1
1743	есть не	2	1
1744	покажет что	2	1
1745	где мы	1	1
1746	многие другие	1	1
1747	этих сказок	1	1
1748	а сама	1	1
1749	систематизированы и	1	1
1750	сын или	2	1
1751	вопросом о	2	1
1752	он или	1	1
1753	не оговорено	1	1
1754	других вопросов	1	1
