N	2gram	Losev_Prob	Formalny
1303	прочим и	1	1
1304	исследования по	1	1
1305	почти все	1	1
1306	переживания в	1	1
1307	когда в	4	1
1308	диалектического материализма	1	1
1309	нечто новое	1	1
1310	для их	1	1
1311	свою собственную	3	1
1312	эстетике и	1	1
1313	жизни на	1	1
1314	знака не	3	1
1315	отца и	1	1
1316	только что	4	1
1317	но мы	1	1
1318	а а	1	1
1319	как только	3	1
1320	и порождает	1	1
1321	является как	1	1
1322	отражается в	1	1
1323	и образ	6	1
1324	действительность и	4	1
1325	самой же	3	1
1326	структуры так	1	1
1327	эта точка	1	1
1328	для человека	1	1
1329	бы сказали	1	1
1330	можем говорить	1	1
1331	тем в	1	1
1332	нам не	2	1
1333	понятно что	1	1
1334	приобретают то	1	1
1335	и дело	1	1
1336	ней только	1	1
1337	его структуре	1	1
1338	не служит	1	1
1339	случае они	1	1
1340	в первую	3	1
1341	его внутренний	1	1
1342	на этой	1	1
1343	не существует	6	1
1344	более широком	1	1
1345	при условии	4	1
1346	и прочие	2	1
1347	которые мы	5	1
1348	и такие	3	1
1349	в символизме	1	1
1350	новых точек	1	1
1351	в плохих	1	1
1352	можем не	1	1
1353	об ее	3	1
1354	своей природе	1	1
1355	изображение в	1	1
1356	то остается	1	1
1357	художественным произведением	3	1
1358	такой элемент	1	1
1359	почти исключительно	1	1
1360	художников и	1	1
1361	другу и	1	1
1362	но эти	1	1
1363	из жизни	1	1
1364	бы если	1	1
1365	самое примитивное	1	1
1366	больше того	1	1
1367	идеологий и	1	1
1368	заключается что	1	1
1369	и остро	1	1
1370	которых не	1	1
1371	с отвлечением	1	1
1372	слов но	1	1
1373	и той	2	1
1374	для себя	6	1
1375	из самого	1	1
1376	она еще	1	1
1377	оно так	1	1
1378	случае мы	1	1
1379	конструкции то	1	1
1380	мы все	5	1
1381	же наконец	1	1
1382	не имеем	1	1
1383	о них	1	1
1384	за собой	1	1
1385	объективной действительности	1	1
1386	ряд как	1	1
1387	символ и	23	1
1388	и когда	4	1
1389	войдет в	1	1
1390	пушкина то	1	1
1391	общее с	1	1
1392	и значение	3	1
1393	не обязательно	4	1
1394	разных сторон	1	1
1395	чистом виде	3	1
1396	герой дан	1	1
1397	искусства это	1	1
1398	уже и	2	1
1399	не вполне	3	1
1400	то как	1	1
1401	можно ли	8	1
1402	не что	6	1
1403	как оно	3	1
1404	от своей	1	1
1405	типа иначе	1	1
1406	даже с	1	1
1407	как таковую	1	1
1408	так называемых	1	1
1409	структура в	1	1
1410	и еще	2	1
1411	заключение в	1	1
1412	в чистом	4	1
1413	между художественным	1	1
1414	указания на	4	1
1415	но этот	2	1
1416	всегда и	1	1
1417	настолько что	1	1
1418	и поставить	1	1
1419	слов о	1	1
1420	на те	1	1
1421	сложны и	1	1
1422	во всякой	1	1
1423	почему например	2	1
1424	однако эти	1	1
1425	без всякого	8	1
1426	таких категорий	1	1
1427	и вместо	1	1
1428	все-таки не	1	1
1429	смысле не	1	1
1430	себе конечно	1	1
1431	художественного конструирования	1	1
1432	правда эти	1	1
1433	образом как	1	1
1434	такая же	1	1
1435	на сцене	2	1
1436	сущности и	1	1
1437	путь от	2	1
1438	и самим	2	1
1439	миф и	1	1
1440	содержание его	1	1
1441	что все	2	1
1442	входят в	1	1
1443	ее только	1	1
1444	но никак	4	1
1445	самой его	1	1
1446	иным как	2	1
1447	не мыслится	1	1
1448	но этим	1	1
1449	предмета изображения	1	1
1450	по поводу	3	1
1451	а следовательно	1	1
1452	в отдельных	1	1
1453	порождает ее	1	1
1454	эти принципы	1	1
1455	здесь идет	1	1
1456	что действительность	1	1
1457	как будто	11	1
1458	л толстого	1	1
1459	крайней мере	9	1
1460	образ вовсе	1	1
1461	же сколько	2	1
1462	рассмотренных нами	1	1
1463	всякой художественной	1	1
1464	действительно в	1	1
1465	чем более	1	1
1466	смысловой знак	1	1
1467	они весьма	1	1
1468	оно просто	1	1
1469	а потом	2	1
1470	а самое	1	1
1471	большинство из	1	1
1472	действительность есть	1	1
1473	представить себе	5	1
1474	несколько слов	1	1
1475	помощи этого	1	1
1476	оказывается вовсе	1	1
1477	действительно ли	1	1
1478	и все-таки	3	1
1479	самостоятельное значение	8	1
1480	собой и	1	1
1481	и мы	1	1
1482	ведь для	1	1
1483	отношении в	1	1
1484	к их	2	1
1485	она и	1	1
1486	менее в	3	1
1487	нельзя сказать	3	1
1488	до степени	1	1
1489	как нам	1	1
1490	здесь нет	1	1
1491	и всей	2	1
1492	сознания с	1	1
1493	это будет	7	1
1494	бесконечно малое	1	1
1495	такого рода	14	1
1496	она в	2	1
1497	обратить внимание	2	1
1498	не обязательна	1	1
1499	узком смысле	2	1
1500	можем признать	1	1
1501	слов в	1	1
1502	его контекста	1	1
1503	его произведения	1	1
1504	смешивают с	1	1
1505	или иными	1	1
1506	этих категорий	1	1
1507	чтобы этот	1	1
1508	наоборот она	1	1
1509	по мнению	2	1
1510	языке эта	1	1
1511	целом но	1	1
1512	значит не	1	1
1513	необходимо обратить	1	1
1514	велико что	1	1
1515	для объяснения	1	1
1516	или иную	3	1
1517	xix века	2	1
1518	категории являются	1	1
1519	себе не	2	1
1520	не обладает	1	1
1521	и бесконечно	1	1
1522	мы убедились	1	1
1523	у него	1	1
1524	символами и	1	1
1525	предметом который	1	1
1526	является чем-то	4	1
1527	особенно если	1	1
1528	для иллюстрации	1	1
1529	отраженной в	2	1
1530	бы только	2	1
1531	столько же	2	1
1532	другое то	1	1
1533	и обозначаемого	2	1
1534	или эмоций	1	1
1535	и говорят	1	1
1536	на создание	1	1
1537	ее развития	1	1
1538	не выражает	1	1
1539	что под	2	1
1540	и никаким	1	1
1541	которое в	3	1
1542	на себя	1	1
1543	являются материальными	1	1
1544	вещи не	1	1
1545	на одну	2	1
1546	потому в	1	1
1547	и всего	1	1
1548	нельзя если	1	1
1549	важные более	1	1
1550	а смысл	1	1
1551	возможны только	2	1
1552	они существуют	1	1
1553	это даже	1	1
1554	дан нам	1	1
1555	значимость слова	1	1
1556	этого можно	1	1
1557	и связи	1	1
1558	теми или	3	1
1559	другой вещи	1	1
1560	виду именно	2	1
1561	на а	1	1
1562	них это	1	1
1563	отменить и	1	1
1564	схема как	1	1
1565	чего бы	2	1
1566	действительности когда	1	1
1567	рядом с	1	1
1568	чем иным	2	1
1569	вещей с	2	1
1570	основано на	1	1
1571	того и	2	1
1572	то при	1	1
1573	именно эту	1	1
1574	и являются	1	1
1575	так трудно	1	1
1576	знака с	3	1
1577	о которых	3	1
1578	больше всего	1	1
1579	в свете	4	1
1580	между знаком	2	1
1581	метода как	1	1
1582	которая вполне	1	1
1583	формы действительности	1	1
1584	являются принципом	1	1
1585	себе и	4	1
1586	словами мы	1	1
1587	брать не	1	1
1588	его значение	1	1
1589	момента или	1	1
1590	о предмете	1	1
1591	за другой	1	1
1592	и называем	1	1
1593	на себе	5	1
1594	и у	2	1
1595	что их	2	1
1596	возможна в	1	1
1597	в противоречии	1	1
1598	но чего	1	1
1599	как системы	1	1
1600	вещь не	2	1
1601	мы приведем	1	1
1602	структуры и	5	1
1603	такие произведения	2	1
1604	остается в	1	1
1605	вещь но	2	1
1606	этот самый	1	1
1607	ряд с	2	1
1608	о себе	2	1
1609	нами как	1	1
1610	образом с	1	1
1611	она или	1	1
1612	однако делается	1	1
1613	убедились что	1	1
1614	для его	4	1
1615	если оно	3	1
1616	который является	2	1
1617	при полной	1	1
1618	же оказывается	2	1
1619	только путем	4	1
1620	что даже	6	1
1621	говоря в	1	1
1622	никакого существенного	1	1
1623	мы говорили	3	1
1624	стремится к	1	1
1625	чтения или	2	1
1626	в руки	1	1
1627	символы и	3	1
1628	если не	7	1
1629	нашего сознания	1	1
1630	и безразлично	1	1
1631	зрения в	1	1
1632	эта является	1	1
1633	отличен от	1	1
1634	понятие о	2	1
1635	но тогда	4	1
1636	определенным образом	3	1
1637	другими художественными	1	1
1638	познавательное значение	2	1
1639	бытием и	1	1
1640	в быту	1	1
1641	из романов	1	1
1642	близкий к	1	1
1643	безразличным и	1	1
1644	пушкина с	1	1
1645	словами что	1	1
1646	же типа	2	1
1647	было только	1	1
1648	здесь на	2	1
1649	однако эта	1	1
1650	всей этой	1	1
1651	ни один	1	1
1652	не тем	2	1
1653	хотя в	1	1
1654	чем больше	1	1
1655	из двух	1	1
1656	диалектического понимания	1	1
1657	уже потому	1	1
1658	оно вовсе	1	1
1659	в неподвижную	1	1
1660	которые сами	1	1
1661	ее художественного	1	1
1662	с общим	1	1
1663	и хотя	3	1
1664	чтобы продвинуться	1	1
1665	историческую эпоху	1	1
1666	человека по	1	1
1667	по своей	1	1
1668	имеет тенденцию	1	1
1669	говорили что	3	1
1670	с ней	5	1
1671	мы здесь	2	1
1672	строго отличать	1	1
1673	имеет здесь	1	1
1674	уже несколько	1	1
1675	а тем	1	1
1676	например не	2	1
1677	возьмем слово	1	1
1678	и событий	2	1
1679	конца и	1	1
1680	значения их	1	1
1681	нашего анализа	2	1
1682	на который	1	1
1683	и никогда	1	1
1684	выдвинуть на	1	1
1685	мы дадим	1	1
1686	такого утверждения	1	1
1687	самодовлеющим и	1	1
1688	и какая	1	1
1689	бы его	2	1
1690	они вовсе	2	1
1691	литературы конечно	1	1
1692	и каждый	2	1
1693	условия для	1	1
1694	но наоборот	1	1
1695	существует то	1	1
1696	о его	3	1
1697	однако от	1	1
1698	которое мы	5	1
1699	под нее	1	1
1700	искусства может	1	1
1701	что только	1	1
1702	которое оно	1	1
1703	мы будем	3	1
1704	образом в	2	1
1705	отражается и	1	1
1706	деле это	1	1
1707	есть а	2	1
1708	значение как	1	1
1709	вовсе его	1	1
1710	развития в	1	1
1711	еще менее	1	1
1712	насколько эти	1	1
1713	от ее	1	1
1714	области гуманитарных	1	1
1715	человека но	3	1
1716	гораздо более	6	1
1717	изолированным и	1	1
1718	внешним и	1	1
1719	в одну	1	1
1720	одного и	1	1
1721	самим собою	2	1
1722	в подлинном	1	1
1723	бы тогда	1	1
1724	видим и	2	1
1725	и человеком	1	1
1726	она сама	1	1
1727	своего рода	1	1
1728	речи то	1	1
1729	действительности поэтому	1	1
1730	приобщаясь к	1	1
1731	оно тоже	1	1
1732	не мешает	5	1
1733	с полной	1	1
1734	иметь самостоятельное	1	1
1735	утверждать что	3	1
1736	религиозные символы	2	1
1737	и будет	2	1
1738	положения и	1	1
1739	а потому	1	1
1740	речи может	1	1
1741	иной закономерности	1	1
1742	не скажет	2	1
1743	в состав	1	1
1744	от несущественного	1	1
1745	произведение и	1	1
1746	больше по	1	1
1747	самодовлеющего и	2	1
1748	он уже	1	1
1749	не частью	1	1
1750	относящегося сюда	1	1
1751	за ним	2	1
1752	и связанные	1	1
1753	и литературоведении	1	1
1754	такова же	1	1
1755	известно что	1	1
1756	элементов но	1	1
1757	случае уже	1	1
1758	своего собственного	1	1
1759	лежащий в	1	1
1760	отличное от	2	1
1761	из таких	1	1
1762	самостоятельности и	1	1
1763	рассказа и	1	1
1764	не чем	2	1
1765	сколько угодно	4	1
1766	эти особенности	1	1
1767	и закон	3	1
1768	такой степени	1	1
1769	привлечь и	1	1
1770	которого оно	1	1
1771	определенному закону	3	1
1772	допустим даже	1	1
1773	опираться на	1	1
1774	пушкин и	1	1
1775	думает что	1	1
1776	она дана	1	1
1777	и пространстве	1	1
1778	мы замечаем	1	1
1779	его внутреннего	1	1
1780	нашего времени	1	1
1781	самой жизни	2	1
1782	из которых	6	1
1783	истории в	2	1
1784	и данного	1	1
1785	в область	1	1
1786	этот принцип	1	1
1787	разного рода	4	1
1788	научное значение	1	1
1789	и ярче	1	1
1790	науки и	1	1
1791	здесь были	1	1
1792	в единый	1	1
1793	и делает	1	1
1794	затруднения и	1	1
1795	не ставит	1	1
1796	действительности которые	2	1
1797	же самой	4	1
1798	деле и	1	1
1799	том и	1	1
1800	очевидным что	1	1
1801	под этим	1	1
1802	а отношение	1	1
1803	нами круг	1	1
1804	только еще	4	1
1805	в гораздо	1	1
1806	слова мы	1	1
1807	конструкция есть	1	1
1808	языка из	1	1
1809	обязательным и	1	1
1810	функции и	1	1
1811	и действительное	1	1
1812	простым и	1	1
1813	следовательно в	1	1
1814	что у	3	1
1815	о самом	2	1
1816	перестанет быть	2	1
1817	вещи но	1	1
1818	оно есть	2	1
1819	целым в	1	1
1820	предполагать что	1	1
1821	именно этой	1	1
1822	он будет	2	1
1823	и материально	1	1
1824	воды но	1	1
1825	то время	6	1
1826	путем изменения	1	1
1827	дела и	1	1
1828	виде как	4	1
1829	является если	1	1
1830	оно всегда	3	1
1831	из тех	1	1
1832	к таким	1	1
1833	их живого	1	1
1834	и они	1	1
1835	и непосредственные	1	1
1836	к самым	1	1
1837	тип является	1	1
1838	для каждого	2	1
1839	физические качества	1	1
1840	которые могут	1	1
1841	состоит из	6	1
1842	связанные с	2	1
1843	взятые сами	5	1
1844	его основе	1	1
1845	явлений и	3	1
1846	здесь может	1	1
1847	всего современного	1	1
1848	понимать друг	1	1
1849	о котором	1	1
1850	касается только	1	1
1851	сравнению с	3	1
1852	быть никакого	1	1
1853	знает что	1	1
1854	которая не	3	1
1855	на каждом	1	1
1856	самый образ	1	1
1857	подходить к	1	1
1858	первой главе	1	1
1859	дальше и	1	1
1860	в какую-нибудь	1	1
1861	не говорят	2	1
1862	не рассматривается	1	1
1863	рассуждения о	2	1
1864	конкретных вещей	1	1
1865	только само	1	1
1866	в которые	1	1
1867	по крайней	9	1
1868	что из	2	1
1869	бы нас	2	1
1870	действительности этот	1	1
1871	частей и	1	1
1872	жизни так	1	1
1873	такое положение	1	1
1874	окажется в	1	1
1875	будут совершенно	1	1
1876	который он	1	1
1877	нет ничего	6	1
1878	и резко	1	1
1879	в стихе	1	1
1880	и творчество	1	1
1881	значения для	1	1
1882	именно тем	1	1
1883	ведь даже	1	1
1884	функцию в	1	1
1885	стремящегося к	1	1
1886	понятие символа	4	1
1887	деле здесь	2	1
1888	и состоит	2	1
1889	произведение можно	1	1
1890	он отличается	1	1
1891	как целое	1	1
1892	попросту не	1	1
1893	структуре которая	1	1
1894	взятое в	1	1
1895	не имеют	4	1
1896	разнообразны и	1	1
1897	семантики в	1	1
1898	не говорим	2	1
1899	образом сама	1	1
1900	в слово	1	1
1901	и заставляет	1	1
1902	и литературы	1	1
1903	это за	3	1
1904	да еще	3	1
1905	но здесь	1	1
1906	мы его	2	1
1907	ее понимает	1	1
1908	значений и	1	1
1909	если структура	1	1
1910	и какие	1	1
1911	по сравнению	3	1
1912	это все	1	1
1913	не связан	2	1
1914	и поэтому	3	1
1915	быть не	1	1
1916	которое не	1	1
1917	если для	1	1
1918	них как	1	1
1919	глубже и	1	1
1920	план и	1	1
1921	из которой	1	1
1922	значением и	1	1
1923	специфическое бытие	1	1
1924	остается только	2	1
1925	процессе изучения	1	1
1926	теперь становится	1	1
1927	с которой	2	1
1928	для чего-то	2	1
1929	и больше	4	1
1930	эти произведения	1	1
1931	те или	9	1
1932	не понимает	2	1
1933	для меня	4	1
1934	такие философские	1	1
1935	очень хорошо	1	1
1936	он хочет	1	1
1937	данного элемента	1	1
1938	впрочем и	1	1
1939	чтобы она	1	1
1940	качества а	1	1
1941	которую он	1	1
1942	и наиболее	1	1
1943	имеет никакого	3	1
1944	нет никакой	4	1
1945	вовсе нельзя	1	1
1946	нее ведь	1	1
1947	отдельные части	1	1
1948	реалистическое искусство	2	1
1949	что пушкин	1	1
1950	элемент самого	1	1
1951	у человека	2	1
1952	тот факт	1	1
1953	друга и	2	1
1954	чем не	4	1
1955	образом по	1	1
1956	он есть	2	1
1957	и возможность	1	1
1958	целом а	1	1
1959	это различие	1	1
1960	он весь	1	1
1961	это же	4	1
1962	поэтому хотя	2	1
1963	в данных	1	1
1964	и а	1	1
1965	смысл или	1	1
1966	виде поэтому	1	1
1967	и там	2	1
1968	и делается	1	1
1969	она может	2	1
1970	проблема которую	1	1
1971	речи в	2	1
1972	тоже может	1	1
1973	идеей а	1	1
1974	мог бы	1	1
1975	имеет своим	2	1
1976	значение имеет	1	1
1977	в образе	1	1
1978	и никаких	1	1
1979	нас важно	1	1
1980	отличался бы	1	1
1981	тем общим	1	1
1982	ли можно	2	1
1983	котором мы	1	1
1984	и художественными	1	1
1985	ведь всякий	2	1
1986	бы сказать	1	1
1987	своих врагов	1	1
1988	гораздо больше	2	1
1989	реальной жизнью	1	1
1990	от понятия	3	1
1991	данного языка	1	1
1992	мышления с	1	1
1993	говоря об	1	1
1994	это значение	2	1
1995	подчеркнуть что	1	1
1996	какова его	1	1
1997	только содержание	1	1
1998	если только	3	1
1999	который и	1	1
2000	категория в	1	1
2001	только о	3	1
2002	не будучи	1	1
2003	слова вовсе	1	1
2004	имела бы	2	1
2005	мы возьмем	5	1
2006	его структура	1	1
2007	в самих	2	1
2008	понять и	1	1
2009	всего является	1	1
2010	сам этот	2	1
2011	уже с	1	1
2012	какой-нибудь другой	1	1
2013	языком как	1	1
2014	которого он	1	1
2015	дает нам	2	1
2016	вместе со	1	1
2017	остается для	1	1
2018	из отдельных	3	1
2019	этот термин	2	1
2020	но на	2	1
2021	значение может	2	1
2022	как об	1	1
2023	категории между	1	1
2024	все элементы	1	1
2025	может не	1	1
2026	благодаря этому	1	1
2027	не изображает	1	1
2028	внутреннее содержание	1	1
2029	все во	1	1
2030	понятие формы	1	1
2031	отражает и	1	1
2032	получает все	1	1
2033	или когда	1	1
2034	они ничего	1	1
2035	не будем	4	1
2036	и борьбы	1	1
2037	еще и	10	1
2038	чего не	1	1
2039	понятия к	1	1
2040	же их	1	1
2041	а это	6	1
2042	является чрезвычайно	1	1
2043	развитии и	2	1
2044	что с	1	1
2045	дело если	2	1
2046	тут не	1	1
2047	и тут	3	1
2048	мы совершенно	1	1
2049	литературы можно	1	1
2050	мы например	1	1
2051	и всегда	2	1
2052	в каком-нибудь	1	1
2053	если даже	2	1
2054	на которой	1	1
2055	не переходя	1	1
2056	в какую	1	1
2057	данной художественной	1	1
2058	ведь с	1	1
2059	делать из	1	1
2060	быть лишь	1	1
2061	слова а	2	1
2062	представлений и	1	1
2063	вовсе нет	1	1
2064	них и	1	1
2065	и оказалась	1	1
2066	не замечаем	1	1
2067	часть и	1	1
2068	слове совершенно	1	1
2069	же именно	2	1
2070	со словами	1	1
2071	истории искусства	1	1
2072	себе но	2	1
2073	больше чем	1	1
2074	просто как	2	1
2075	является таким	1	1
2076	перспективу для	1	1
2077	сама в	1	1
2078	слова которые	1	1
2079	что к	1	1
2080	а также	6	1
2081	этого произведения	4	1
2082	данного момента	1	1
2083	более тонким	1	1
2084	самые разнообразные	2	1
2085	слова но	3	1
2086	слово или	1	1
2087	и где	1	1
2088	в другую	1	1
2089	нас только	2	1
2090	всегда есть	6	1
2091	без этой	1	1
2092	изображаемой действительности	1	1
2093	как впрочем	1	1
2094	в ту	2	1
2095	это возможно	1	1
2096	и новых	1	1
2097	а то	4	1
2098	составляется из	1	1
2099	по-разному в	1	1
2100	в самодовлеющем	1	1
2101	между собою	5	1
2102	для науки	2	1
2103	эта основная	1	1
2104	случае не	7	1
2105	и совсем	4	1
2106	получил бы	1	1
2107	с той	5	1
2108	не типична	1	1
2109	является такой	1	1
2110	всей художественной	1	1
2111	нас к	2	1
2112	если и	2	1
2113	есть в	6	1
2114	знак вовсе	1	1
2115	не типичны	1	1
2116	конкретного изучения	1	1
2117	художественных образов	1	1
2118	которые являются	1	1
2119	это происходит	1	1
2120	развития уже	1	1
2121	по своему	6	1
2122	без этого	3	1
2123	этого вопроса	1	1
2124	знаком и	4	1
2125	же объективной	1	1
2126	есть уже	4	1
2127	художественной действительности	1	1
2128	бы мы	2	1
2129	уже чисто	1	1
2130	и художественного	1	1
2131	то естественно	1	1
2132	этот ряд	1	1
2133	для которого	1	1
2134	звук как	1	1
2135	общность и	1	1
2136	об этом	7	1
2137	его же	1	1
2138	говорит об	1	1
2139	и стала	1	1
2140	целого и	1	1
2141	это так	2	1
2142	и вообще	20	1
2143	не все	1	1
2144	она только	1	1
2145	совершенно ясно	1	1
2146	определенном направлении	1	1
2147	и всесторонне	1	1
2148	на них	1	1
2149	тоже не	8	1
2150	художественными произведениями	1	1
2151	как слово	1	1
2152	действительность для	1	1
2153	историки литературы	1	1
2154	поскольку она	2	1
2155	впрочем даже	1	1
2156	совершенно случайна	1	1
2157	это конечно	1	1
2158	что от	1	1
2159	за то	1	1
2160	голое и	1	1
2161	и всеми	1	1
2162	каких бы	1	1
2163	как же	3	1
2164	отражает действительность	3	1
2165	возникновения и	1	1
2166	относящихся к	1	1
2167	а его	2	1
2168	а просто	1	1
2169	которую мы	1	1
2170	мы перешли	1	1
2171	поэтому когда	1	1
2172	слишком грубым	1	1
2173	до бесконечности	2	1
2174	для которых	2	1
2175	роли и	1	1
2176	других элементов	1	1
2177	в самых	3	1
2178	многих из	1	1
2179	другими словами	9	1
2180	анализа и	1	1
2181	еще сильнее	1	1
2182	всерьез и	1	1
2183	идею в	1	1
2184	также и	22	1
2185	на всех	1	1
2186	здесь совершенно	1	1
2187	в отвлеченном	2	1
2188	и художественный	1	1
2189	же самым	1	1
2190	вопрос как	1	1
2191	иное чем	3	1
2192	трудно отделить	1	1
2193	и достаточно	1	1
2194	или отдельных	1	1
2195	примеры из	2	1
2196	действительности тем	2	1
2197	состоящее из	1	1
2198	отдельного слова	1	1
2199	здесь это	1	1
2200	особенно ясным	1	1
2201	связана с	1	1
2202	к тем	1	1
2203	элементов а	2	1
2204	художественном образе	3	1
2205	есть и	2	1
2206	и остался	1	1
2207	толстой не	1	1
2208	настолько велико	1	1
2209	и практическое	1	1
2210	в начале	3	1
2211	говоря о	1	1
2212	в нашей	4	1
2213	факт что	1	1
2214	резко отличается	2	1
2215	близкими и	1	1
2216	закону в	1	1
2217	они его	1	1
2218	и времени	1	1
2219	своей основе	1	1
2220	отличать от	2	1
2221	пока только	2	1
2222	меняются и	1	1
2223	которых она	2	1
2224	конечно нет	1	1
2225	этих случаях	1	1
2226	не исчезает	1	1
2227	всему тому	1	1
2228	с понятием	4	1
2229	от художественной	3	1
2230	идеей и	1	1
2231	и часто	2	1
2232	собственно говоря	5	1
2233	и всех	1	1
2234	к понятию	2	1
2235	идет речь	4	1
2236	пространства и	1	1
2237	еще на	2	1
2238	чем сложнее	1	1
2239	но чисто	2	1
2240	нужно говорить	1	1
2241	всех его	1	1
2242	произведения есть	1	1
2243	промежуток времени	1	1
2244	изображения не	1	1
2245	вообще все	1	1
2246	имели в	2	1
2247	а скорее	1	1
2248	точного определения	1	1
2249	от изображения	1	1
2250	для обозначения	1	1
2251	так можно	1	1
2252	и изучаются	1	1
2253	и понятия	2	1
2254	самый термин	2	1
2255	мы бы	2	1
2256	ее наиболее	1	1
2257	дня и	1	1
2258	является именно	1	1
2259	может показаться	1	1
2260	с бытием	1	1
2261	и нашей	1	1
2262	в узком	2	1
2263	мы указали	1	1
2264	реализмом и	1	1
2265	эту действительность	2	1
2266	фонемы и	1	1
2267	не имеющий	1	1
2268	все другие	1	1
2269	вот этот	1	1
2270	общественной и	1	1
2271	бы от	1	1
2272	эти два	2	1
2273	что иное	6	1
2274	не это	1	1
2275	только одну	1	1
2276	в каком-то	1	1
2277	хотя здесь	1	1
2278	а эти	1	1
2279	идею и	2	1
2280	и бесполезна	1	1
2281	фонема и	2	1
2282	понимает под	2	1
2283	самым простым	1	1
2284	из художественного	1	1
2285	нас это	1	1
2286	вообще как	2	1
2287	к идее	1	1
2288	художественное значение	1	1
2289	иное как	6	1
2290	представляют собою	1	1
2291	эта терминология	1	1
2292	только содержания	1	1
2293	своим языком	1	1
2294	к каким	1	1
2295	данного слова	4	1
