N	2gram	Bakhtin_Pr	KulturaY
1314	целей и	1	1
1315	основных элементов	1	1
1316	социальной действительности	1	1
1317	я выше	1	1
1318	свой материал	2	1
1319	перед ним	1	1
1320	которое его	1	1
1321	быть более	3	1
1322	но этот	1	1
1323	собою и	1	1
1324	на ней	2	1
1325	дескать не	1	1
1326	и собирает	1	1
1327	не становится	6	1
1328	среди них	5	1
1329	смелостью и	1	1
1330	как попытка	1	1
1331	у себя	1	1
1332	поэтому все	1	1
1333	него не	4	1
1334	и притом	1	1
1335	работы над	1	1
1336	слово без	1	1
1337	он создал	1	1
1338	смысле не	1	1
1339	в основу	1	1
1340	нее в	1	1
1341	слове а	1	1
1342	к фактам	1	1
1343	это а	1	1
1344	содержание его	1	1
1345	своих письмах	1	1
1346	во всей	3	1
1347	материал в	2	1
1348	они уже	3	1
1349	ним как	3	1
1350	речь о	1	1
1351	это прежде	1	1
1352	сюда относится	1	1
1353	он сам	5	1
1354	чертами в	1	1
1355	можно без	1	1
1356	он живет	2	1
1357	особенности этого	1	1
1358	формы нового	1	1
1359	в идеале	1	1
1360	к этим	2	1
1361	благодаря чему	2	1
1362	слова без	2	1
1363	они могут	4	1
1364	основное и	1	1
1365	пределах данного	1	1
1366	себя в	3	1
1367	этот основной	1	1
1368	самому этому	1	1
1369	являются таким	1	1
1370	характерные и	1	1
1371	что обычно	1	1
1372	реагировать на	1	1
1373	еще резче	1	1
1374	жанра в	1	1
1375	перед нею	1	1
1376	пределы одной	1	1
1377	особенности его	3	1
1378	нам важно	2	1
1379	рассказа что	1	1
1380	самой форме	1	1
1381	что основное	1	1
1382	пусть и	1	1
1383	но отчасти	1	1
1384	представим себе	2	1
1385	к различным	2	1
1386	во всех	4	1
1387	мы видим	3	1
1388	все его	3	1
1389	фактом что	1	1
1390	нами не	1	1
1391	он уж	1	1
1392	к их	1	1
1393	она и	1	1
1394	сюжета так	1	1
1395	от его	1	1
1396	толстого и	2	1
1397	внутри одного	1	1
1398	глубокое принципиальное	1	1
1399	она как	1	1
1400	здесь могут	1	1
1401	в обеих	1	1
1402	в частном	1	1
1403	на основную	1	1
1404	определяет как	1	1
1405	слово второй	1	1
1406	гораздо существеннее	1	1
1407	об одном	1	1
1408	так я	2	1
1409	такого рода	1	1
1410	она в	1	1
1411	притом не	1	1
1412	в такие	3	1
1413	строится не	1	1
1414	установки в	1	1
1415	получает в	1	1
1416	это я	2	1
1417	форма является	1	1
1418	элементов и	1	1
1419	вопрос мы	1	1
1420	не должна	3	1
1421	мы конечно	1	1
1422	далеко за	1	1
1423	или иному	1	1
1424	как элемент	1	1
1425	только такую	1	1
1426	чем у	2	1
1427	слово не	8	1
1428	эта особенность	4	1
1429	будем говорить	1	1
1430	для своего	2	1
1431	к определенному	2	1
1432	отказывается от	1	1
1433	к конкретному	1	1
1434	по типу	1	1
1435	если есть	1	1
1436	содержания как	1	1
1437	слово на	1	1
1438	подходит к	2	1
1439	который делает	1	1
1440	его романической	1	1
1441	гоголя как	1	1
1442	что вы	1	1
1443	е если	1	1
1444	только она	1	1
1445	он может	4	1
1446	такое понимание	1	1
1447	к чему	1	1
1448	слова среди	1	1
1449	весь его	1	1
1450	от нее	2	1
1451	как его	4	1
1452	на конкретном	1	1
1453	своей работы	1	1
1454	мне в	1	1
1455	связей нашего	1	1
1456	из уст	1	1
1457	xviii века	1	1
1458	выражения но	1	1
1459	предмет как	1	1
1460	вещей и	1	1
1461	здесь же	1	1
1462	отчего же	3	1
1463	или иная	1	1
1464	следовательно что	2	1
1465	с одним	1	1
1466	у тургенева	6	1
1467	этом последнем	1	1
1468	для всякого	1	1
1469	лишь на	5	1
1470	типа и	4	1
1471	он теперь	1	1
1472	твердое и	1	1
1473	резка и	1	1
1474	слово здесь	4	1
1475	по одному	1	1
1476	него должно	1	1
1477	по чужому	3	1
1478	которой она	1	1
1479	в пределы	4	1
1480	можно прямо	1	1
1481	и перед	2	1
1482	дан на	1	1
1483	они как	1	1
1484	того и	4	1
1485	от обычного	1	1
1486	зрения и	5	1
1487	это путь	1	1
1488	между собой	2	1
1489	воздействия на	1	1
1490	темы с	1	1
1491	достаточно чтобы	2	1
1492	есть своя	1	1
1493	но к	1	1
1494	уже сама	1	1
1495	вводит в	3	1
1496	то лишь	1	1
1497	слова второй	1	1
1498	смысле его	1	1
1499	чтобы его	1	1
1500	характере и	1	1
1501	здесь с	5	1
1502	от чисто	1	1
1503	не при	1	1
1504	несколько иное	2	1
1505	будто и	2	1
1506	к речи	1	1
1507	г пишет	1	1
1508	есть свой	2	1
1509	не имеется	1	1
1510	в уста	4	1
1511	что же?	1	1
1512	если оно	3	1
1513	сознания а	1	1
1514	своих положений	1	1
1515	сводит его	1	1
1516	в абстракции	1	1
1517	догадки о	1	1
1518	автора или	1	1
1519	как факт	1	1
1520	чтобы искать	1	1
1521	ведь в	2	1
1522	о предмете	1	1
1523	сущности на	1	1
1524	этом совершенно	1	1
1525	этой своей	1	1
1526	переходы от	1	1
1527	до чрезвычайности	1	1
1528	не стыдно	1	1
1529	оказалось бы	1	1
1530	простом и	1	1
1531	слова сами	1	1
1532	поэтому-то и	2	1
1533	иногда бывает	1	1
1534	и речи	1	1
1535	тот особый	1	1
1536	в ответ	1	1
1537	своих пределов	1	1
1538	кажется что	4	1
1539	оно и	2	1
1540	одно и	1	1
1541	и та	1	1
1542	так далеко	1	1
1543	сюда относятся	1	1
1544	вообще можно	1	1
1545	где же	1	1
1546	важно не	2	1
1547	слово для	1	1
1548	делают его	2	1
1549	как образец	1	1
1550	проникнуть в	1	1
1551	не способна	2	1
1552	не место	2	1
1553	для наших	2	1
1554	что бы	1	1
1555	первого и	1	1
1556	она игнорирует	1	1
1557	должны были	1	1
1558	и лишено	1	1
1559	не себе	1	1
1560	у которого	1	1
1561	он еще	1	1
1562	и возникает	1	1
1563	а вы	1	1
1564	оттенок в	1	1
1565	уст в	1	1
1566	так он	1	1
1567	центр тяжести	1	1
1568	распалось на	1	1
1569	истории и	1	1
1570	почему же	2	1
1571	узнает себя	1	1
1572	в связь	1	1
1573	другому и	1	1
1574	только может	1	1
1575	выходят за	1	1
1576	предмет но	1	1
1577	знает все	1	1
1578	которые сделали	1	1
1579	творческой работы	1	1
1580	его форма	1	1
1581	я вам	2	1
1582	и никогда	1	1
1583	он понимает	2	1
1584	не входят	2	1
1585	и каждый	1	1
1586	есть стилистика	1	1
1587	и ты	1	1
1588	них не	1	1
1589	отчетливо и	2	1
1590	себе дело	1	1
1591	раз тех	1	1
1592	слова что	2	1
1593	в первой	3	1
1594	особое внимание	1	1
1595	деле это	1	1
1596	бы быть	1	1
1597	с сыном	1	1
1598	если они	1	1
1599	для построения	2	1
1600	только такой	1	1
1601	и жизнью	1	1
1602	отдельные моменты	1	1
1603	усматривает в	1	1
1604	бы ни	3	1
1605	которые были	2	1
1606	которому и	1	1
1607	наоборот все	1	1
1608	только такое	1	1
1609	форму и	1	1
1610	что кроме	1	1
1611	сказать о	2	1
1612	явления в	2	1
1613	вообще во	1	1
1614	что существенно	1	1
1615	может понять	1	1
1616	создается впечатление	1	1
1617	чтобы тем	1	1
1618	в один	2	1
1619	смысле или	1	1
1620	и особенно	2	1
1621	до его	1	1
1622	вообще нет	1	1
1623	действующими лицами	1	1
1624	что до	1	1
1625	бы тогда	1	1
1626	эту задачу	1	1
1627	таков например	1	1
1628	или то	1	1
1629	системе как	1	1
1630	как теперь	1	1
1631	значит конечно	2	1
1632	достоевского здесь	1	1
1633	образом и	4	1
1634	взгляд на	1	1
1635	речи здесь	1	1
1636	однако с	1	1
1637	его собственное	1	1
1638	достоевского в	15	1
1639	они и	1	1
1640	этой проблемы	1	1
1641	то есть	3	1
1642	к одной	1	1
1643	видел и	1	1
1644	он только	2	1
1645	его с	1	1
1646	он культивировал	1	1
1647	живет в	1	1
1648	для себя	3	1
1649	на первом	1	1
1650	формальный анализ	1	1
1651	себе вопрос	1	1
1652	не идет	1	1
1653	не приходит	1	1
1654	она имеет	2	1
1655	не умеют	3	1
1656	теперь в	1	1
1657	очень хорошая	1	1
1658	героями и	1	1
1659	к брату	1	1
1660	речь как	1	1
1661	освободиться от	1	1
1662	переносится в	1	1
1663	возможно большее	1	1
1664	нем как	1	1
1665	ни единого	1	1
1666	вот как	3	1
1667	он что	1	1
1668	котором в	1	1
1669	и попутно	1	1
1670	иванов не	1	1
1671	не исчерпывается	2	1
1672	она знает	1	1
1673	так будто	1	1
1674	его но	1	1
1675	утверждает что	1	1
1676	сделал в	1	1
1677	зрения ее	1	1
1678	и слов	1	1
1679	лишь из	1	1
1680	он несет	1	1
1681	пусть они	1	1
1682	нового времени	3	1
1683	творчество как	1	1
1684	и принципы	1	1
1685	целом ряде	3	1
1686	этих отношений	1	1
1687	речи от	1	1
1688	совершенно иное	3	1
1689	второй части	2	1
1690	и вызывает	2	1
1691	их подлинный	1	1
1692	даны как	1	1
1693	она становится	1	1
1694	как идея	1	1
1695	они требуют	1	1
1696	и форм	1	1
1697	и приобретает	1	1
1698	тон в	2	1
1699	сюжета и	1	1
1700	или другого	1	1
1701	все то	5	1
1702	индивидуальная и	1	1
1703	и делают	1	1
1704	и пожалуй	1	1
1705	и единство	3	1
1706	наблюдений над	1	1
1707	имеет значение	2	1
1708	следовательно в	1	1
1709	не знающего	1	1
1710	всякой социальной	1	1
1711	оно есть	1	1
1712	месте и	2	1
1713	мы остановимся	3	1
1714	одно слово	1	1
1715	далеко что	1	1
1716	или наоборот	2	1
1717	можно еще	1	1
1718	словом но	2	1
1719	действительно были	1	1
1720	и лишает	1	1
1721	к которым	1	1
1722	и внутренние	2	1
1723	из тех	2	1
1724	не знал	2	1
1725	настоящей книги	1	1
1726	самая постановка	1	1
1727	может стать	5	1
1728	берет на	1	1
1729	возникает лишь	1	1
1730	которые могут	1	1
1731	дело идет	6	1
1732	только стиль	1	1
1733	них он	1	1
1734	действительно может	1	1
1735	явлений и	1	1
1736	себя и	5	1
1737	данной социальной	2	1
1738	может называть	1	1
1739	можно найти	1	1
1740	ему и	1	1
1741	собою в	1	1
1742	важное значение	1	1
1743	слово из	1	1
1744	отчетлива и	1	1
1745	из которого	1	1
1746	этом его	1	1
1747	на их	2	1
1748	ну да	1	1
1749	только делает	1	1
1750	своей жизни	2	1
1751	от поэтического	1	1
1752	не входит	5	1
1753	обращается как	1	1
1754	его о	2	1
1755	сразу и	1	1
1756	же была	1	1
1757	мысль от	1	1
1758	сдвигов в	1	1
1759	автора но	3	1
1760	природы вещей	1	1
1761	такое положение	1	1
1762	бы о	1	1
1763	утрачивают свою	1	1
1764	не давая	2	1
1765	самое построение	1	1
1766	возможно в	1	1
1767	не умел	1	1
1768	ему принадлежит	1	1
1769	в основе	4	1
1770	его собственном	1	1
1771	время оно	2	1
1772	далее и	2	1
1773	подходит именно	1	1
1774	находит свое	2	1
1775	в степени	1	1
1776	как одно	1	1
1777	в слово	1	1
1778	тотчас же	1	1
1779	она впервые	1	1
1780	совпадает с	2	1
1781	не любил	1	1
1782	это за	1	1
1783	и между	1	1
1784	да еще	1	1
1785	в значительной	1	1
1786	нами явление	1	1
1787	член говорящего	1	1
1788	наконец в	4	1
1789	можно лишь	1	1
1790	только такие	1	1
1791	мы уже	4	1
1792	не лежит	1	1
1793	и упорно	1	1
1794	ценный материал	1	1
1795	и независимо	1	1
1796	но лишь	1	1
1797	из его	3	1
1798	и разрешить	2	1
1799	прямой и	3	1
1800	дальше так	1	1
1801	зрения с	1	1
1802	и больше	1	1
1803	в кавычки	2	1
1804	я называю	1	1
1805	всего на	2	1
1806	то все	1	1
1807	и лишь	2	1
1808	же принципы	2	1
1809	со всей	1	1
1810	занимает в	1	1
1811	и два	1	1
1812	впрочем и	1	1
1813	чтобы она	1	1
1814	как если	3	1
1815	зато с	1	1
1816	о своем	3	1
1817	ее с	2	1
1818	тому или	1	1
1819	иногда лишь	1	1
1820	принимают в	1	1
1821	типы и	1	1
1822	как стремление	1	1
1823	же вы	1	1
1824	это имеет	1	1
1825	слове и	1	1
1826	среди которых	1	1
1827	быть это	2	1
1828	а во	1	1
1829	им в	1	1
1830	она все	1	1
1831	входить в	1	1
1832	как свой	2	1
1833	к творчеству	1	1
1834	эти языковые	1	1
1835	к третьему	2	1
1836	статьи в	1	1
1837	целое в	1	1
1838	так мало	1	1
1839	на две	1	1
1840	к следующему	1	1
1841	неизбежно должен	1	1
1842	мог в	1	1
1843	этот роман	1	1
1844	и во	3	1
1845	принадлежит к	1	1
1846	новые и	1	1
1847	их с	1	1
1848	совершенно особая	1	1
1849	но именно	3	1
1850	и придают	1	1
1851	за пределами	2	1
1852	основную особенность	4	1
1853	говорить языком	1	1
1854	какие мы	2	1
1855	нам его	1	1
1856	идея как	3	1
1857	речь речь	1	1
1858	мысли не	1	1
1859	в сознании	3	1
1860	полным правом	1	1
1861	слово и	9	1
1862	их вообще	1	1
1863	просто на	1	1
1864	как во	2	1
1865	при всякой	2	1
1866	от души	1	1
1867	они еще	1	1
1868	остался бы	1	1
1869	к явлениям	1	1
1870	столько в	1	1
1871	как предмет	4	1
1872	воспитания и	1	1
1873	не видит	1	1
1874	к той	1	1
1875	к основной	1	1
1876	идей и	1	1
1877	материал и	4	1
1878	из него	1	1
1879	к произведениям	1	1
1880	же он	1	1
1881	у вас	2	1
1882	во времени	3	1
1883	которых слово	1	1
1884	необходимо указать	1	1
1885	в прокрустово	1	1
1886	человека но	2	1
1887	меня не	1	1
1888	изменения в	1	1
1889	всего того	1	1
1890	своим предметом	1	1
1891	же прием	1	1
1892	что автор	1	1
1893	бы функцию	1	1
1894	вполне и	1	1
1895	себе достаточно	1	1
1896	в психологической	1	1
1897	то они	2	1
1898	чем с	1	1
1899	или к	3	1
1900	что ему	1	1
1901	данное слово	2	1
1902	не образ	2	1
1903	содержания а	1	1
1904	материалу в	1	1
1905	литературную форму	1	1
1906	слово но	1	1
1907	все элементы	1	1
1908	из новых	1	1
1909	хоть и	4	1
1910	произведения как	2	1
1911	увидеть и	1	1
1912	может не	1	1
1913	она так	2	1
1914	но прежде	1	1
1915	построение этого	2	1
1916	ли они	1	1
1917	лишь весьма	2	1
1918	сколько в	2	1
1919	имеет первостепенное	1	1
1920	в художественной	2	1
1921	и биографические	1	1
1922	е уже	1	1
1923	своему предмету	4	1
1924	остается тем	1	1
1925	который был	1	1
1926	случаев в	2	1
1927	е все	1	1
1928	современная стилистика	3	1
1929	нас здесь	1	1
1930	которых он	1	1
1931	ничего кроме	1	1
1932	употреблять в	1	1
1933	лишь часть	1	1
1934	переход к	1	1
1935	одного только	1	1
1936	сущности все	1	1
1937	требует совершенно	1	1
1938	каких бы	1	1
1939	которого я	1	1
1940	слово становится	1	1
1941	впечатление что	1	1
1942	художественного задания	3	1
1943	хорошо и	1	1
1944	что каждый	1	1
1945	первом месте	1	1
1946	к голому	1	1
1947	их уже	1	1
1948	восприятия и	1	1
1949	чем он	1	1
1950	разных типов	1	1
1951	своих мыслей	1	1
1952	из дневника	1	1
1953	не существует	1	1
1954	раз в	1	1
1955	здесь нет	4	1
1956	читателя в	1	1
1957	прямое и	1	1
1958	речи сюда	1	1
1959	и гораздо	1	1
1960	ко второму	2	1
1961	в главе	1	1
1962	сочетания слов	1	1
1963	теми же	1	1
1964	себе что	2	1
1965	своей книге	1	1
1966	а о	1	1
1967	в свои	1	1
1968	нет ведь	1	1
1969	для других	2	1
1970	прокрустово ложе	1	1
1971	и вы	2	1
1972	и художественной	1	1
1973	же по	1	1
1974	да так	2	1
1975	глубоко в	1	1
1976	они могли	1	1
1977	и эта	2	1
1978	с теми	1	1
1979	слагающихся в	1	1
1980	виду что	1	1
1981	он видел	1	1
1982	такое слово	4	1
1983	здесь возможны	1	1
1984	здесь даже	1	1
1985	на тему	1	1
1986	достоевского не	15	1
1987	между героями	2	1
1988	словом и	3	1
1989	положение в	2	1
1990	ведь он	2	1
1991	в движение	1	1
1992	из конкретных	1	1
1993	лежащей в	1	1
1994	мы ее	2	1
1995	свое и	1	1
1996	как целое	3	1
1997	слышать и	1	1
1998	лежит на	1	1
1999	культивировал и	1	1
2000	что ж	4	1
2001	с рядом	1	1
2002	более глубоким	1	1
2003	в соединении	1	1
2004	с явным	1	1
2005	или что	1	1
2006	такая идея	1	1
2007	в новом	1	1
2008	первой части	1	1
2009	и оно	1	1
2010	форма в	1	1
2011	и смысловой	2	1
2012	в каждой	2	1
2013	дело и	2	1
2014	говорит об	1	1
2015	ему как	1	1
2016	первостепенное значение	2	1
2017	мысли в	2	1
2018	же делать	1	1
2019	но конечно	1	1
2020	другом случае	2	1
2021	в соответствующем	2	1
2022	жизнь и	1	1
2023	чтобы сделать	2	1
2024	не объяснять	1	1
2025	но те	1	1
2026	с формою	1	1
2027	бы сразу	1	1
2028	этой формы	1	1
2029	чужой речи	3	1
2030	в стиле	4	1
2031	самый предмет	2	1
2032	были не	1	1
2033	реагирует на	2	1
2034	в самое	1	1
2035	пределах своего	1	1
2036	тяга к	1	1
2037	постоянное и	1	1
2038	он был	2	1
2039	к установке	1	1
2040	и оформленные	1	1
2041	вот он	1	1
2042	и других	1	1
2043	в полной	1	1
2044	образа как	1	1
2045	с самого	1	1
2046	не укладывается	4	1
2047	и социального	1	1
2048	для рассмотрения	1	1
2049	быть сделаны	1	1
2050	а его	2	1
2051	например у	3	1
2052	образец и	1	1
2053	е для	1	1
2054	и особым	1	1
2055	но при	4	1
2056	самостоятельным и	1	1
2057	его не	1	1
2058	различные типы	1	1
2059	как уже	1	1
2060	качества все	1	1
2061	русских и	1	1
2062	выражение и	1	1
2063	высказывания и	3	1
2064	сам был	2	1
2065	сам в	1	1
2066	обстоит дело	1	1
2067	она здесь	1	1
2068	в противоположность	2	1
2069	конкретном материале	1	1
2070	иное чем	1	1
2071	характерный для	1	1
2072	позволяет нам	1	1
2073	входит в	9	1
2074	во второй	2	1
2075	не находит	1	1
2076	не оставляет	1	1
2077	перестало быть	1	1
2078	с ее	1	1
2079	в нескольких	1	1
2080	совершенно невозможно	1	1
2081	его речи	2	1
2082	сознание и	6	1
2083	не допускает	1	1
2084	всякое слово	1	1
2085	слово т	1	1
2086	их всякой	2	1
2087	тон этой	1	1
2088	это однако	1	1
2089	вплотную к	1	1
2090	словесные формы	1	1
2091	человека с	1	1
2092	несколько раз	1	1
2093	важна здесь	1	1
2094	вы не	1	1
2095	что из	2	1
2096	и всегда	2	1
2097	на счет	1	1
2098	две категории	1	1
2099	которых они	1	1
2100	к мысли	1	1
2101	как выражение	2	1
2102	слово по	2	1
2103	единое и	1	1
2104	же самое	1	1
2105	вступают в	1	1
2106	ведь это	4	1
2107	в книге	2	1
2108	явление в	1	1
2109	и вне	1	1
2110	находиться в	3	1
2111	с которой	2	1
2112	типа но	2	1
2113	установки и	2	1
2114	если уж	2	1
2115	в литературном	1	1
2116	оно должно	2	1
2117	и самого	4	1
2118	та или	1	1
2119	действительности не	2	1
2120	боится чтобы	1	1
2121	ощущаться как	2	1
2122	он знает	3	1
2123	и ее	5	1
2124	бы он	4	1
2125	выражения в	2	1
2126	в чужом	4	1
2127	имеет еще	1	1
2128	связи между	3	1
2129	себе цельную	1	1
2130	романической композиции	1	1
2131	как за	1	1
2132	самого последнего	1	1
2133	может показаться	1	1
2134	действительно не	1	1
2135	он сумел	1	1
2136	место в	1	1
2137	конечно совершенно	1	1
2138	в чисто	3	1
2139	возникает та	1	1
2140	случаев они	1	1
2141	же явления	2	1
2142	другой и	1	1
2143	отношении не	1	1
2144	все еще	2	1
2145	дела это	1	1
2146	от врагов	1	1
2147	как слова	1	1
2148	же может	1	1
2149	себе еще	4	1
2150	случае была	1	1
2151	бы до	1	1
2152	все для	1	1
2153	же успехом	1	1
2154	его есть	1	1
2155	со своими	2	1
2156	слова например	1	1
2157	и обратно	1	1
2158	и совершенно	1	1
2159	становится в	1	1
2160	это возможно	1	1
2161	пор все	1	1
2162	самосознания в	5	1
2163	и всякую	1	1
2164	исключительно важное	1	1
2165	к идее	2	1
2166	анализа мы	1	1
2167	для другого	2	1
2168	словами в	2	1
2169	знает лишь	3	1
