N	2gram	Bakhtin_Fr	StatiiOP
1315	должны были	1	1
1316	мы здесь	3	1
1317	родился в	1	1
1318	не совпадает	1	1
1319	и голова	1	1
1320	ренессанса и	2	1
1321	того кто	1	1
1322	время к	1	1
1323	и несколько	2	1
1324	есть место	1	1
1325	несколько лет	1	1
1326	и стремление	1	1
1327	под руку	1	1
1328	но без	2	1
1329	всего образ	1	1
1330	для той	1	1
1331	ту сторону	1	1
1332	на такой	1	1
1333	он в	2	1
1334	чем она	1	1
1335	что александр	1	1
1336	году в	1	1
1337	мы называем	1	1
1338	больше места	1	1
1339	вообще всю	1	1
1340	также имеют	1	1
1341	иногда это	1	1
1342	несомненно и	1	1
1343	был в	3	1
1344	и есть	3	1
1345	мы будем	1	1
1346	глубоко родственны	1	1
1347	в силу	1	1
1348	своего героя	4	1
1349	бы оно	2	1
1350	этот элемент	1	1
1351	действительно есть	1	1
1352	же мы	2	1
1353	в совершенно	2	1
1354	традиции и	2	1
1355	говорит на	1	1
1356	значение как	1	1
1357	свободной и	1	1
1358	очевидно в	1	1
1359	что хотя	1	1
1360	чтобы не	1	1
1361	предположение о	1	1
1362	здесь изображается	1	1
1363	в подлинном	1	1
1364	свой рассказ	1	1
1365	доказывает что	1	1
1366	с неба	1	1
1367	люди в	1	1
1368	но одновременно	1	1
1369	в последующих	2	1
1370	образом и	2	1
1371	как древняя	1	1
1372	друг к	1	1
1373	они и	4	1
1374	с тремя	1	1
1375	как с	1	1
1376	них в	1	1
1377	милостивый государь	1	1
1378	в основном	2	1
1379	представлению о	1	1
1380	которых мы	2	1
1381	был бы	1	1
1382	героя в	2	1
1383	большую роль	1	1
1384	к брату	3	1
1385	справиться с	1	1
1386	содержит в	1	1
1387	с ним	6	1
1388	романа в	2	1
1389	года он	2	1
1390	в наиболее	1	1
1391	не смеет	1	1
1392	никакому сомнению	2	1
1393	здесь он	3	1
1394	он на	1	1
1395	воображения и	1	1
1396	в другой	2	1
1397	было связано	2	1
1398	не страшен	1	1
1399	характер и	2	1
1400	он действует	2	1
1401	пор еще	3	1
1402	положению и	1	1
1403	действительно ли	1	1
1404	утверждает что	1	1
1405	с каждым	1	1
1406	и делает	1	1
1407	они в	3	1
1408	и автор	1	1
1409	и создает	1	1
1410	душа моя	2	1
1411	том и	2	1
1412	начало этой	1	1
1413	очевидным что	1	1
1414	был тесно	1	1
1415	власти и	2	1
1416	нас от	1	1
1417	такого же	1	1
1418	суд и	1	1
1419	и самая	3	1
1420	как вы	2	1
1421	конечно еще	1	1
1422	беседует с	2	1
1423	можно дать	1	1
1424	всех сил	1	1
1425	вместо того	2	1
1426	все то	3	1
1427	с некоторыми	2	1
1428	эры в	1	1
1429	в xi	2	1
1430	своего романа	3	1
1431	самим собой	1	1
1432	рассказал о	1	1
1433	о самом	1	1
1434	мы говорим	2	1
1435	вокруг него	1	1
1436	против этой	1	1
1437	с целью	1	1
1438	высота и	1	1
1439	января года	1	1
1440	он успел	1	1
1441	значения и	1	1
1442	говорить в	1	1
1443	как царь	1	1
1444	и силы	2	1
1445	очень важный	1	1
1446	есть нечто	1	1
1447	целый мир	1	1
1448	которого является	1	1
1449	и отдельных	1	1
1450	правда не	2	1
1451	форме а	1	1
1452	сцены и	2	1
1453	говорили о	3	1
1454	ему и	1	1
1455	однако ж	2	1
1456	эта борьба	1	1
1457	своего отца	1	1
1458	при всех	1	1
1459	вследствие этого	1	1
1460	не принимал	1	1
1461	к другому	1	1
1462	лица в	1	1
1463	центрального образа	1	1
1464	и обратно	3	1
1465	с громадным	1	1
1466	сейчас же	1	1
1467	жена и	1	1
1468	сцены не	1	1
1469	они по	1	1
1470	упоминает о	1	1
1471	второго лица	1	1
1472	грубого выражения	1	1
1473	но оно	3	1
1474	при всем	1	1
1475	нет ничего	1	1
1476	но их	2	1
1477	на конец	1	1
1478	была единственной	1	1
1479	его и	1	1
1480	попал в	1	1
1481	наконец и	2	1
1482	и объединяет	1	1
1483	новую фазу	1	1
1484	что теперь	2	1
1485	к остальным	1	1
1486	должно быть	4	1
1487	гораздо большей	1	1
1488	характер его	1	1
1489	времени эти	1	1
1490	сливается с	2	1
1491	в обработке	1	1
1492	дошедшие до	1	1
1493	этой традиции	2	1
1494	со всех	3	1
1495	ли он	1	1
1496	тогда я	1	1
1497	первой книге	3	1
1498	плоть от	1	1
1499	но здесь	2	1
1500	с нами	1	1
1501	таковы что	1	1
1502	истории но	2	1
1503	чаще и	1	1
1504	в послании	1	1
1505	знать и	1	1
1506	с душою	1	1
1507	роста и	2	1
1508	ими в	1	1
1509	в образах	8	1
1510	темой и	1	1
1511	работе о	1	1
1512	и больше	1	1
1513	то все	1	1
1514	но о	1	1
1515	был знаком	1	1
1516	не интересует	1	1
1517	и духовные	1	1
1518	нос и	1	1
1519	нет никакой	2	1
1520	подобного рода	1	1
1521	и различные	2	1
1522	случаев это	1	1
1523	ее с	1	1
1524	спускается в	2	1
1525	друг от	1	1
1526	не лишено	1	1
1527	еще один	2	1
1528	каждый из	2	1
1529	образом уже	1	1
1530	автора в	1	1
1531	на которые	1	1
1532	по линии	1	1
1533	и там	1	1
1534	силами с	1	1
1535	и роста	1	1
1536	все уже	1	1
1537	тебе с	1	1
1538	если мы	2	1
1539	речи в	2	1
1540	значение имеет	1	1
1541	народного творчества	1	1
1542	раза и	1	1
1543	и смерть	3	1
1544	характерен для	2	1
1545	тебе и	1	1
1546	котором мы	4	1
1547	близким и	1	1
1548	каждой его	1	1
1549	всего к	1	1
1550	то здесь	1	1
1551	здесь и	5	1
1552	он заставляет	2	1
1553	от плоти	1	1
1554	но оказывается	1	1
1555	наук и	1	1
1556	именно этот	1	1
1557	и после	1	1
1558	эпохи это	1	1
1559	равное по	1	1
1560	формы и	1	1
1561	они были	5	1
1562	александр македонский	4	1
1563	обратиться к	1	1
1564	было глубоко	1	1
1565	момент рождения	1	1
1566	этого героя	1	1
1567	вокруг которого	2	1
1568	самое слово	1	1
1569	этого эпизода	1	1
1570	так с	1	1
1571	верхом и	2	1
1572	для обновления	1	1
1573	в более	4	1
1574	на языке	4	1
1575	знать что	3	1
1576	всегда можно	1	1
1577	ему в	2	1
1578	более поздним	1	1
1579	таков первый	1	1
1580	ничем не	3	1
1581	образ был	1	1
1582	есть такой	2	1
1583	с начала	4	1
1584	написанная в	1	1
1585	эта не	1	1
1586	в последней	6	1
1587	второй половине	1	1
1588	эпизода в	1	1
1589	голоса в	1	1
1590	до последних	1	1
1591	с традиционным	1	1
1592	не будем	2	1
1593	брань и	4	1
1594	не пользовался	1	1
1595	и всем	2	1
1596	подробное описание	2	1
1597	хотя у	1	1
1598	выражения вроде	1	1
1599	новую жизнь	1	1
1600	этот был	1	1
1601	для всего	1	1
1602	в формах	3	1
1603	i в	1	1
1604	ею не	1	1
1605	о нем	3	1
1606	этом сам	1	1
1607	истории как	1	1
1608	и наоборот	1	1
1609	легенде о	1	1
1610	со своим	1	1
1611	то мы	1	1
1612	состоят из	1	1
1613	здесь в	9	1
1614	имел в	1	1
1615	уже были	1	1
1616	того из	1	1
1617	политической и	1	1
1618	части своего	2	1
1619	легенды о	8	1
1620	по ту	1	1
1621	к месту	1	1
1622	участие в	1	1
1623	фазу своего	1	1
1624	однако не	1	1
1625	есть люди	1	1
1626	ней на	1	1
1627	всего и	1	1
1628	замечательное место	1	1
1629	от друга	1	1
1630	от всех	3	1
1631	является таким	1	1
1632	этого не	1	1
1633	с ними	4	1
1634	что к	1	1
1635	наших дней	2	1
1636	и где	1	1
1637	лучше других	1	1
1638	одним глазом	1	1
1639	даже прямо	1	1
1640	к молодому	1	1
1641	путешествие в	2	1
1642	в ту	3	1
1643	вот это	1	1
1644	тема как	1	1
1645	странах европы	2	1
1646	очень много	1	1
1647	ссылка на	1	1
1648	до наших	2	1
1649	были ему	1	1
1650	эти особенности	1	1
1651	такого понимания	1	1
1652	к жизни	4	1
1653	которое на	1	1
1654	нужно понимать	1	1
1655	из различных	1	1
1656	времени как	1	1
1657	на фоне	1	1
1658	рассказывает что	1	1
1659	эпохой в	1	1
1660	на одном	7	1
1661	и со	2	1
1662	чем мы	1	1
1663	здесь например	1	1
1664	своими именами	1	1
1665	только и	2	1
1666	тогда действительно	1	1
1667	в условиях	1	1
1668	и смысл	2	1
1669	котором все	1	1
1670	которые с	1	1
1671	как все	1	1
1672	мысли в	1	1
1673	связаны с	7	1
1674	этой системы	3	1
1675	смерти и	1	1
1676	хвала и	4	1
1677	выражение и	1	1
1678	бы его	2	1
1679	ко всему	1	1
1680	тем чем	1	1
1681	стихией и	1	1
1682	просто поражают	1	1
1683	не показано	1	1
1684	тем сильнее	1	1
1685	и снова	2	1
1686	которого и	1	1
1687	к их	1	1
1688	связываются с	1	1
1689	о чудесах	4	1
1690	образом мы	1	1
1691	с сохранением	1	1
1692	первая часть	1	1
1693	он понимал	1	1
1694	предполагать что	2	1
1695	же духе	1	1
1696	у кого	3	1
1697	например у	2	1
1698	слава богу	1	1
1699	в знаменитой	1	1
1700	это как	1	1
1701	привычны и	1	1
1702	характера в	1	1
1703	это написано	1	1
1704	литературе но	1	1
1705	на той	1	1
1706	одну из	2	1
1707	и образов	2	1
1708	силе и	1	1
1709	ее вниз	1	1
1710	и многочисленные	1	1
1711	время этот	1	1
1712	степени не	1	1
1713	и одной	1	1
1714	и особый	1	1
1715	характерно для	3	1
1716	то ее	1	1
1717	не с	1	1
1718	свою жизнь	2	1
1719	есть и	4	1
1720	из монастыря	1	1
1721	на крайний	1	1
1722	пользовался при	1	1
1723	что образ	4	1
1724	центре этой	1	1
1725	описаний в	1	1
1726	оказывается что	3	1
1727	показать его	1	1
1728	за каждым	1	1
1729	стороны и	1	1
1730	до появления	1	1
1731	и времени	2	1
1732	здесь еще	1	1
1733	на всю	2	1
1734	у нее	1	1
1735	или как	1	1
1736	с двумя	1	1
1737	в большинстве	9	1
1738	уходит в	1	1
1739	развивается в	1	1
1740	это один	1	1
1741	и напрасно	1	1
1742	и т.д	3	1
1743	заключительной части	2	1
1744	мысли об	1	1
1745	есть такое	2	1
1746	по всей	2	1
1747	него и	2	1
1748	со своими	2	1
1749	не быть	1	1
1750	года не	1	1
1751	и самого	2	1
1752	значение принадлежит	1	1
1753	громадный успех	1	1
1754	нужно подчеркнуть	4	1
1755	для такого	1	1
1756	присутствие в	1	1
1757	в пире	2	1
1758	и понятным	1	1
1759	и много	1	1
1760	него были	1	1
1761	бы еще	2	1
1762	и близости	1	1
1763	в могилу	1	1
1764	исторический характер	1	1
1765	приведенный отрывок	1	1
1766	так сильно	1	1
1767	с таким	2	1
1768	в узком	1	1
1769	июне года	1	1
1770	самом себе	1	1
1771	память о	1	1
1772	же в	2	1
1773	никому не	2	1
1774	отметим еще	1	1
1775	к новому	2	1
1776	себя а	1	1
1777	только после	1	1
1778	достаточно вспомнить	1	1
1779	известной степени	1	1
1780	человек не	1	1
1781	само собой	1	1
1782	он к	1	1
1783	также о	1	1
1784	и живо	1	1
1785	сам а	1	1
1786	эта концепция	1	1
1787	перевод на	1	1
1788	еще страшнее	1	1
1789	им не	1	1
1790	в лице	2	1
1791	последовательности в	2	1
1792	больше того	1	1
1793	есть не	2	1
1794	и конец	1	1
1795	их положения	1	1
1796	и избрал	1	1
1797	более того	3	1
