N	2gram	Propp_Isto	Komedia
1317	для его	1	1
1318	начало ее	1	1
1319	как следует	2	1
1320	попадает к	3	1
1321	поле битвы	1	1
1322	в исторической	3	1
1323	я тебе	6	1
1324	или дав	1	1
1325	героя и	1	1
1326	он его	1	1
1327	они становятся	1	1
1328	сына в	4	1
1329	называет его	1	1
1330	не видят	1	1
1331	детей в	3	1
1332	близко к	1	1
1333	чтобы он	3	1
1334	здесь она	1	1
1335	мне его	1	1
1336	вопрос где	1	1
1337	за столом	1	1
1338	мы опять	2	1
1339	в область	1	1
1340	три группы	1	1
1341	сюда же	2	1
1342	здесь на	3	1
1343	побудить его	1	1
1344	мать она	1	1
1345	которому они	1	1
1346	никого не	3	1
1347	мысль что	1	1
1348	всей этой	1	1
1349	надо сказать	1	1
1350	от которых	2	1
1351	входной двери	1	1
1352	не были	1	1
1353	кормит его	1	1
1354	соединении с	1	1
1355	поставил под	1	1
1356	иметь в	1	1
1357	животных или	3	1
1358	и затем	2	1
1359	в современной	2	1
1360	чтобы их	1	1
1361	о сохранении	1	1
1362	миру и	1	1
1363	в огонь	4	1
1364	это может	1	1
1365	над ним	1	1
1366	а от	2	1
1367	как один	1	1
1368	но тут	1	1
1369	о связи	5	1
1370	нас теперь	1	1
1371	мы здесь	7	1
1372	что постройка	1	1
1373	женщину с	1	1
1374	жили по	1	1
1375	себя за	1	1
1376	этот период	1	1
1377	несколько лет	3	1
1378	ли для	1	1
1379	почему же	1	1
1380	и жаден	1	1
1381	знаем что	9	1
1382	это вовсе	1	1
1383	женщина не	2	1
1384	оба они	1	1
1385	его как	1	1
1386	золото да	1	1
1387	и др	4	1
1388	затем он	1	1
1389	этом они	1	1
1390	в общих	1	1
1391	лет после	1	1
1392	в семью	1	1
1393	мы будем	1	1
1394	ты мне	1	1
1395	на весь	1	1
1396	всю жизнь	2	1
1397	бы быть	1	1
1398	своих детей	2	1
1399	см а	1	1
1400	заключению что	1	1
1401	речи и	1	1
1402	женится на	6	1
1403	там где	8	1
1404	показывает что	13	1
1405	это совершенно	1	1
1406	внешних атрибутов	1	1
1407	в него	3	1
1408	ни другой	1	1
1409	разве только	1	1
1410	уходит в	3	1
1411	случаев не	1	1
1412	он должен	3	1
1413	затем когда	1	1
1414	тела которая	1	1
1415	взят из	1	1
1416	которого она	1	1
1417	раньше чем	6	1
1418	живет на	1	1
1419	при дворе	2	1
1420	следовательно не	1	1
1421	говорить с	1	1
1422	за уничтожение	1	1
1423	можно только	3	1
1424	в особенности	3	1
1425	как отец	1	1
1426	ей и	1	1
1427	остановиться подробнее	1	1
1428	трудно сказать	1	1
1429	с полной	1	1
1430	черты характерные	1	1
1431	нет ли	1	1
1432	изображение его	1	1
1433	за ее	1	1
1434	не нашел	1	1
1435	отдают в	1	1
1436	указывающих на	1	1
1437	он уже	2	1
1438	и этот	2	1
1439	что кто-то	1	1
1440	вне дома	2	1
1441	одном случае	5	1
1442	они и	3	1
1443	собирать на	1	1
1444	был очень	1	1
1445	друга в	1	1
1446	бы при	1	1
1447	для каждой	1	1
1448	в шкуру	1	1
1449	она с	1	1
1450	те моменты	1	1
1451	комнаты и	1	1
1452	во власти	1	1
1453	с развитием	1	1
1454	этому мы	1	1
1455	дверь и	1	1
1456	вместе со	1	1
1457	здесь нас	1	1
1458	с горгоной	1	1
1459	впрочем в	1	1
1460	найти еще	1	1
1461	сына а	1	1
1462	них нельзя	1	1
1463	от женщины	1	1
1464	находятся в	1	1
1465	дает и	1	1
1466	он действует	1	1
1467	одна или	2	1
1468	происходит с	1	1
1469	рождение ребенка	3	1
1470	сами они	1	1
1471	здесь были	3	1
1472	подходит к	1	1
1473	видели как	4	1
1474	очень убедительно	1	1
1475	уже нет	2	1
1476	брак в	1	1
1477	своих руках	1	1
1478	очень много	3	1
1479	а кто	1	1
1480	он слышит	1	1
1481	за это	2	1
1482	этот же	2	1
1483	под этим	2	1
1484	дом и	4	1
1485	не известна	1	1
1486	за что	1	1
1487	как вы	1	1
1488	которому принадлежит	1	1
1489	кто не	1	1
1490	двух сторон	1	1
1491	чтобы установить	2	1
1492	долю и	2	1
1493	мы остановимся	1	1
1494	сестру и	1	1
1495	о своей	1	1
1496	доме и	2	1
1497	что явился	1	1
1498	весь дом	1	1
1499	человека как	1	1
1500	и действительно	5	1
1501	все случаи	1	1
1502	героев и	1	1
1503	браке с	1	1
1504	во-вторых и	1	1
1505	отправляется в	3	1
1506	к которым	3	1
1507	примером этого	2	1
1508	это сообщение	1	1
1509	и они	4	1
1510	женщин с	1	1
1511	центре внимания	1	1
1512	меня я	2	1
1513	нам возможность	1	1
1514	этим в	1	1
1515	правда не	1	1
1516	одной части	1	1
1517	землю и	2	1
1518	не видно	4	1
1519	к какому	1	1
1520	становится ясным	2	1
1521	представляло собой	2	1
1522	не сохранилась	1	1
1523	встречает в	1	1
1524	данном случае	6	1
1525	думают что	1	1
1526	по назначению	1	1
1527	в нее	2	1
1528	к категории	1	1
1529	и материальной	1	1
1530	они говорят	1	1
1531	уродливые формы	1	1
1532	чтобы убедиться	1	1
1533	всей своей	1	1
1534	на своем	1	1
1535	к браку	2	1
1536	ничего общего	1	1
1537	дом он	2	1
1538	один пример	1	1
1539	расстановка действующих	1	1
1540	такое положение	1	1
1541	все они	1	1
1542	себя ждать	1	1
1543	материальной жизни	1	1
1544	то он	1	1
1545	что эту	1	1
1546	также достаточно	1	1
1547	не объясняет	1	1
1548	как целое	1	1
1549	к источнику	1	1
1550	народных сказок	2	1
1551	богов все	1	1
1552	в очень	2	1
1553	важный для	1	1
1554	не имеют	2	1
1555	и видит	1	1
1556	он делает	2	1
1557	чем говорилось	1	1
1558	со всех	1	1
1559	в роли	1	1
1560	совпадает с	1	1
1561	задний план	1	1
1562	и между	1	1
1563	мы ничего	1	1
1564	на основе	1	1
1565	от хозяина	2	1
1566	можно усмотреть	2	1
1567	он является	3	1
1568	на два	1	1
1569	вышел из	1	1
1570	супружеских отношений	1	1
1571	тот и	1	1
1572	по три	1	1
1573	окажется что	1	1
1574	в суть	1	1
1575	свойств и	1	1
1576	не могло	1	1
1577	несколько примеров	3	1
1578	ночи и	1	1
1579	и об	1	1
1580	делают это	1	1
1581	при существовании	2	1
1582	от других	1	1
1583	а те	1	1
1584	ее с	1	1
1585	он по	2	1
1586	в мир	1	1
1587	если этот	1	1
1588	живущего в	1	1
1589	случае с	1	1
1590	подняться на	1	1
1591	человека к	1	1
1592	в совершенно	1	1
1593	редкий случай	1	1
1594	и находит	1	1
1595	не заметил	2	1
1596	птиц в	1	1
1597	свою дочь	1	1
1598	при помощи	11	1
1599	их между	1	1
1600	дому в	1	1
1601	свою долю	2	1
1602	против другого	1	1
1603	руки и	2	1
1604	например на	1	1
1605	в силе	1	1
1606	есть необходимость	1	1
1607	полет на	1	1
1608	и попадает	1	1
1609	связанной с	2	1
1610	ко всей	1	1
1611	это же	1	1
1612	служит не	1	1
1613	и героям	1	1
1614	и потом	2	1
1615	может послужить	1	1
1616	дома а	1	1
1617	до известного	2	1
1618	остается предположить	1	1
1619	которые его	1	1
1620	к двум	1	1
1621	герою с	1	1
1622	этого нет	1	1
1623	которые очень	1	1
1624	таких случаев	1	1
1625	только одна	3	1
1626	начиная с	1	1
1627	в состояние	1	1
1628	при котором	2	1
1629	всегда или	2	1
1630	сына с	1	1
1631	из леса	3	1
1632	свою жену	3	1
1633	нас важно	1	1
1634	до трех	1	1
1635	не находятся	1	1
1636	нельзя было	2	1
1637	думая что	1	1
1638	на лет	1	1
1639	за помощью	1	1
1640	к миру	1	1
1641	в северной	3	1
1642	не имели	1	1
1643	целый год	2	1
1644	что указывает	1	1
1645	е к	2	1
1646	этого слова	3	1
1647	говоря не	1	1
1648	своей цели	2	1
1649	по краям	1	1
1650	этого же	1	1
1651	прибавляет к	1	1
1652	если ты	1	1
1653	говорится в	1	1
1654	более ранние	1	1
1655	стороны не	1	1
1656	не видит	2	1
1657	только постепенно	1	1
1658	убежден в	1	1
1659	нельзя сказать	1	1
1660	власть над	12	1
1661	брата в	1	1
1662	иногда по	2	1
1663	из него	3	1
1664	не из	1	1
1665	обеспечить ему	1	1
1666	же он	3	1
1667	в год	1	1
1668	мы еще	3	1
1669	и обычно	1	1
1670	нее и	2	1
1671	иногда в	1	1
1672	в боях	1	1
1673	другого и	1	1
1674	с того	5	1
1675	никаких препятствий	1	1
1676	собой на	1	1
1677	с каким	1	1
1678	представления и	2	1
1679	меня не	4	1
1680	и каждый	1	1
1681	было у	1	1
1682	к входной	1	1
1683	источников для	1	1
1684	что автор	1	1
1685	им как	1	1
1686	близок к	1	1
1687	следить за	2	1
1688	тогда в	1	1
1689	попадает в	14	1
1690	то они	1	1
1691	заимствована из	1	1
1692	известные нам	1	1
1693	со мной	1	1
1694	когда речь	1	1
1695	от каждой	1	1
1696	здесь правда	1	1
1697	жене с	1	1
1698	мог быть	1	1
1699	и возвращение	1	1
1700	его мать	1	1
1701	кто такой	1	1
1702	ни с	1	1
1703	здесь есть	2	1
1704	ты был	1	1
1705	объясняется что	1	1
1706	в последней	1	1
1707	он вынужден	1	1
1708	драматические представления	1	1
1709	эти могли	1	1
1710	не будем	6	1
1711	а вместо	1	1
1712	остается то	1	1
1713	чего не	1	1
1714	состоял в	1	1
1715	когда девушка	1	1
1716	герои попадают	1	1
1717	будет ли	1	1
1718	от времени	1	1
1719	находились в	1	1
1720	как у	2	1
1721	узнаем что	1	1
1722	и тебе	1	1
1723	на самом	2	1
1724	никуда не	2	1
1725	богами по	1	1
1726	он становится	2	1
1727	он же	2	1
1728	на которой	3	1
1729	кто бы	1	1
1730	смысле этого	3	1
1731	очень важный	1	1
1732	находившийся в	1	1
1733	в использовании	1	1
1734	в русском	3	1
1735	в ином	6	1
1736	это отношение	1	1
1737	от своих	2	1
1738	сказать не	1	1
1739	как эти	1	1
1740	направляется в	1	1
1741	герою в	1	1
1742	помощь в	1	1
1743	своего мужа	2	1
1744	или отец	1	1
1745	дом к	2	1
1746	чтобы найти	1	1
1747	то к	1	1
1748	к заключению	1	1
1749	своей дочери	1	1
1750	им ни	1	1
1751	отца по	1	1
1752	здесь также	1	1
1753	некоторых случаях	6	1
1754	от такого	1	1
1755	не свидетельствуют	1	1
1756	это вызывает	1	1
1757	и другое	1	1
1758	из дальнейшего	1	1
1759	должны бы	1	1
1760	которых этот	1	1
1761	времени уже	2	1
1762	в ряде	1	1
1763	принимает уродливые	1	1
1764	что этот	4	1
1765	можно отнести	1	1
1766	и содержится	1	1
1767	подводя итоги	1	1
1768	долгое время	2	1
1769	меня с	1	1
1770	влиянии на	1	1
1771	так часто	4	1
1772	по смыслу	1	1
1773	союз с	1	1
1774	или даже	1	1
1775	говорят о	2	1
1776	в сборнике	1	1
1777	с сыном	1	1
1778	и мать	1	1
1779	имеется в	3	1
1780	но больше	1	1
1781	девушек или	1	1
1782	почти во	1	1
1783	еще некоторых	1	1
1784	или другая	2	1
1785	не от	1	1
1786	и стать	1	1
1787	и глаза	1	1
1788	в соединении	1	1
1789	в такой	1	1
1790	представление об	1	1
1791	но уже	1	1
1792	или их	1	1
1793	людям и	1	1
1794	вследствие чего	2	1
1795	свет на	1	1
1796	его же	1	1
1797	человеком и	2	1
1798	к какой-нибудь	1	1
1799	ему как	3	1
1800	а так	1	1
1801	действующие лица	2	1
1802	бы это	1	1
1803	но конечно	2	1
1804	другом случае	3	1
1805	эти же	1	1
1806	на запах	2	1
1807	и власть	1	1
1808	отношений которые	1	1
1809	этого он	1	1
1810	от жены	1	1
1811	буквальном смысле	1	1
1812	обычно в	1	1
1813	и держат	1	1
1814	отсюда же	1	1
1815	еще тем	1	1
1816	и эти	5	1
1817	это конечно	1	1
1818	только к	1	1
1819	они стали	1	1
1820	тут и	1	1
1821	честности и	1	1
1822	по которому	1	1
1823	который был	2	1
1824	на задний	1	1
1825	разрешение его	1	1
1826	ставились в	1	1
1827	мы рассмотрели	1	1
1828	земледельческой религии	1	1
1829	полагали что	1	1
1830	на небо	6	1
1831	то чего	2	1
1832	и толстой	2	1
1833	дочь и	1	1
1834	на мысль	1	1
1835	ни один	2	1
1836	случае можно	2	1
1837	также и	1	1
1838	таких примеров	2	1
1839	уже только	2	1
1840	из нас	1	1
1841	домой он	1	1
1842	в ход	1	1
1843	вопрос как	1	1
1844	мы должны	9	1
1845	быть и	3	1
1846	этого брака	2	1
1847	что там	2	1
1848	своему сыну	1	1
1849	не очень	1	1
1850	к женщинам	2	1
1851	в науке	1	1
1852	самое что	1	1
1853	что действующие	1	1
1854	очень интересный	1	1
1855	в пути	1	1
1856	говоря о	1	1
1857	этот факт	1	1
1858	в нашей	1	1
1859	моменты которые	1	1
1860	этом доме	3	1
1861	но вместе	1	1
1862	у нашего	1	1
1863	и умер	1	1
1864	не успела	1	1
1865	этому поводу	1	1
1866	уже знаем	3	1
1867	его происхождение	1	1
1868	которых они	1	1
1869	этой работы	1	1
1870	на разные	1	1
1871	год или	2	1
1872	должна бы	1	1
1873	по той	2	1
1874	очевидна для	1	1
1875	люди не	1	1
1876	стороны мужа	1	1
1877	отпустить его	1	1
1878	в книге	1	1
1879	обстановку в	1	1
1880	в тексте	1	1
1881	в большой	4	1
1882	которой можно	1	1
1883	своего ребенка	1	1
1884	наконец что	1	1
1885	не осталось	1	1
1886	можно сказать	3	1
1887	говорилось выше	4	1
1888	этот персонаж	3	1
1889	мире у	1	1
1890	в могилу	4	1
1891	заслуживает внимания	1	1
1892	действительно не	1	1
1893	этого сюжета	1	1
1894	важнее что	1	1
1895	попадают в	3	1
1896	или другими	1	1
1897	высказывает предположение	1	1
1898	происходит в	4	1
1899	и прежде	1	1
1900	в передаче	1	1
1901	здесь все	2	1
1902	мы слышим	1	1
1903	о предметах	1	1
1904	из братьев	4	1
1905	хотя он	1	1
1906	же это	1	1
1907	человек не	1	1
1908	в гневе	1	1
1909	не отражает	2	1
1910	к совершенно	1	1
1911	он иногда	1	1
1912	сделать их	1	1
1913	это подтверждается	1	1
1914	и ничего	1	1
1915	вторая группа	1	1
1916	известно но	1	1
1917	не можем	2	1
1918	себе и	2	1
1919	и наконец	1	1
1920	или она	1	1
1921	на мелкие	1	1
1922	дом мы	2	1
1923	иное как	6	1
1924	кто это	1	1
1925	и мелкими	1	1
