N	2gram	Vygotskiy_	Marksizm
1300	благодаря тому	1	1
1301	мы делаем	1	1
1302	в себя	2	1
1303	что ведь	1	1
1304	и всякого	1	1
1305	в эту	2	1
1306	этот смысл	1	1
1307	что их	2	1
1308	могло бы	4	1
1309	под влиянием	3	1
1310	от предмета	1	1
1311	совершенно прав	9	1
1312	свое место	1	1
1313	они отказываются	1	1
1314	понятно если	1	1
1315	она уводит	1	1
1316	вопроса о	2	1
1317	чтобы превратить	1	1
1318	для правильного	1	1
1319	это очень	2	1
1320	я был	1	1
1321	автор с	1	1
1322	на которую	1	1
1323	под конец	1	1
1324	образом с	1	1
1325	материалом для	1	1
1326	все мысли	1	1
1327	тесно связаны	1	1
1328	на этом	11	1
1329	может совершаться	1	1
1330	включать в	1	1
1331	положения в	1	1
1332	или во	1	1
1333	действие в	2	1
1334	независим от	1	1
1335	для ее	4	1
1336	в структуре	1	1
1337	чтобы он	2	1
1338	частном вопросе	1	1
1339	до чего	2	1
1340	очень хорошо	2	1
1341	для наших	1	1
1342	положение не	1	1
1343	xvii века	1	1
1344	широкое и	1	1
1345	как человек	1	1
1346	и истолковывать	1	1
1347	взглянуть на	3	1
1348	очень тесно	1	1
1349	языком и	1	1
1350	в ответ	2	1
1351	это по	2	1
1352	имеет целью	2	1
1353	можно сделать	1	1
1354	однако эта	2	1
1355	на нем	1	1
1356	содержания и	4	1
1357	психика человека	1	1
1358	этом совершенно	1	1
1359	для человека	1	1
1360	уже указывали	1	1
1361	других людей	1	1
1362	наоборот мы	1	1
1363	эмоционального тона	2	1
1364	тем и	1	1
1365	такое что	3	1
1366	и хотя	3	1
1367	и затем	2	1
1368	несколько иначе	1	1
1369	и другая	1	1
1370	этого приема	1	1
1371	или иное	1	1
1372	своими словами	1	1
1373	бы формулировать	1	1
1374	не выдерживают	1	1
1375	какой мере	1	1
1376	в землю	1	1
1377	и третье	1	1
1378	как известно	1	1
1379	форме они	1	1
1380	ли для	1	1
1381	истории и	1	1
1382	почему же	1	1
1383	но без	1	1
1384	и глубоко	1	1
1385	он в	3	1
1386	конца и	2	1
1387	без ощущения	1	1
1388	на который	1	1
1389	должны отказаться	1	1
1390	его теории	1	1
1391	но столь	1	1
1392	однако в	1	1
1393	время на	2	1
1394	что для	6	1
1395	образы и	1	1
1396	но есть	1	1
1397	и следует	1	1
1398	что есть	3	1
1399	условия для	1	1
1400	это приводит	1	1
1401	но нет	1	1
1402	существует в	1	1
1403	о его	1	1
1404	приводят к	1	1
1405	хлеб и	1	1
1406	техники и	1	1
1407	к чисто	1	1
1408	одновременно в	1	1
1409	легко и	2	1
1410	они всецело	1	1
1411	того существует	1	1
1412	это ощущение	1	1
1413	стоит только	7	1
1414	дает возможность	1	1
1415	все одинаково	1	1
1416	знак к	1	1
1417	мы будем	3	1
1418	слиты в	1	1
1419	в силу	3	1
1420	своего героя	3	1
1421	этой фразы	1	1
1422	в сердце	2	1
1423	деле это	2	1
1424	бы быть	1	1
1425	бы оно	1	1
1426	если они	1	1
1427	иной раз	1	1
1428	этом процессе	1	1
1429	достаточно точно	1	1
1430	не ее	1	1
1431	на место	1	1
1432	возводится в	1	1
1433	нее нет	1	1
1434	к внутреннему	1	1
1435	это совершенно	4	1
1436	для чего	4	1
1437	ярко и	1	1
1438	и чем	1	1
1439	мы пытаемся	2	1
1440	в один	1	1
1441	дает ему	2	1
1442	нам кажется	6	1
1443	вообще нет	1	1
1444	еще одно	1	1
1445	которого она	1	1
1446	кажется что	2	1
1447	что форма	1	1
1448	в составе	1	1
1449	вот пример	1	1
1450	реакцию в	1	1
1451	сказать одно	1	1
1452	нет а	1	1
1453	средством для	1	1
1454	этого произведения	1	1
1455	они заключены	1	1
1456	образом и	3	1
1457	здесь на	1	1
1458	за ним	3	1
1459	и конечно	3	1
1460	бы дело	1	1
1461	отношению ко	1	1
1462	как таковой	1	1
1463	его мнению	4	1
1464	если в	1	1
1465	также что	1	1
1466	заставляет их	2	1
1467	полнота его	1	1
1468	что герой	3	1
1469	переходит в	1	1
1470	прием и	1	1
1471	с и	11	1
1472	его с	2	1
1473	которых мы	5	1
1474	на ее	1	1
1475	ним и	1	1
1476	оно было	1	1
1477	в противоречие	1	1
1478	наше чувство	1	1
1479	говорит нам	3	1
1480	и закон	1	1
1481	романа в	1	1
1482	связанное с	1	1
1483	и из	3	1
1484	если содержание	1	1
1485	сам по	4	1
1486	что трудно	1	1
1487	о которой	1	1
1488	от этой	3	1
1489	мы в	3	1
1490	ощущения и	1	1
1491	человека не	1	1
1492	из того	4	1
1493	в работах	1	1
1494	здесь с	1	1
1495	противоречие которое	4	1
1496	как воплощение	1	1
1497	построения мы	1	1
1498	то с	1	1
1499	поэтому она	1	1
1500	правда некоторые	1	1
1501	нет никакого	2	1
1502	же самой	1	1
1503	подобно тому	1	1
1504	себе не	2	1
1505	него нет	1	1
1506	как основного	1	1
1507	к самым	1	1
1508	и самая	1	1
1509	одну и	2	1
1510	выражение но	1	1
1511	если не	2	1
1512	этой точки	3	1
1513	вместо того	1	1
1514	двух сторон	1	1
1515	нашей душе	1	1
1516	формы которые	2	1
1517	которое как	2	1
1518	однако мы	3	1
1519	совершенно разные	3	1
1520	с ней	1	1
1521	с таким	2	1
1522	их и	1	1
1523	стороны это	1	1
1524	в моем	1	1
1525	следовательно в	2	1
1526	подходим к	1	1
1527	так называемый	1	1
1528	что у	7	1
1529	и понять	2	1
1530	в россии	1	1
1531	показать что	17	1
1532	это содержание	2	1
1533	мы говорим	1	1
1534	становится уже	1	1
1535	не свойственно	2	1
1536	всем остальным	1	1
1537	наоборот как	1	1
1538	линии ее	1	1
1539	там оно	1	1
1540	же самый	1	1
1541	то время	4	1
1542	они связаны	1	1
1543	и роль	1	1
1544	случае нельзя	1	1
1545	что могло	1	1
1546	и принципы	1	1
1547	в выражении	1	1
1548	существует и	1	1
1549	пытается применить	1	1
1550	эти исследования	1	1
1551	всякая эмоция	1	1
1552	основе своей	1	1
1553	должна идти	1	1
1554	дает право	1	1
1555	только то	1	1
1556	возникает как	2	1
1557	состоит из	1	1
1558	произведение в	2	1
1559	in adjecto	1	1
1560	что иное	2	1
1561	возможности и	1	1
1562	как наука	1	1
1563	он есть	1	1
1564	построено на	1	1
1565	сравнению с	4	1
1566	лишается всякой	1	1
1567	бы сказать	3	1
1568	не до	1	1
1569	при всех	1	1
1570	гораздо труднее	1	1
1571	камень и	1	1
1572	жизни если	1	1
1573	в известном	2	1
1574	на мать	2	1
1575	которая не	1	1
1576	сознательно и	1	1
1577	конструкции и	1	1
1578	во сне	1	1
1579	проявиться в	1	1
1580	и было	2	1
1581	вопроса сводится	1	1
1582	к созданию	1	1
1583	же различие	1	1
1584	в которые	1	1
1585	которую она	1	1
1586	в трагедию	2	1
1587	он мог	3	1
1588	автора но	1	1
1589	принадлежит ему	1	1
1590	но оно	1	1
1591	эта особенность	1	1
1592	все они	2	1
1593	только одно	1	1
1594	свои и	1	1
1595	ни на	3	1
1596	случаен и	1	1
1597	в прозе	2	1
1598	дальше он	2	1
1599	потому как	1	1
1600	нужно принять	1	1
1601	мы переходим	1	1
1602	как самостоятельная	1	1
1603	психологического понимания	1	1
1604	этим на	1	1
1605	и заключается	6	1
1606	каким бы	1	1
1607	в течение	2	1
1608	один только	1	1
1609	о котором	9	1
1610	бы по	3	1
1611	сознание и	1	1
1612	соединении двух	1	1
1613	и какие	1	1
1614	случае у	1	1
1615	только мы	1	1
1616	по сравнению	4	1
1617	героем и	1	1
1618	которое не	2	1
1619	этого сравнения	1	1
1620	каждый в	1	1
1621	а может	1	1
1622	в разрозненном	1	1
1623	в борьбу	1	1
1624	а через	1	1
1625	есть оно	1	1
1626	нам для	1	1
1627	остается только	1	1
1628	другой вопрос	1	1
1629	сознании и	1	1
1630	чтобы купить	1	1
1631	хорошо это	3	1
1632	может войти	1	1
1633	не понимает	1	1
1634	всего на	1	1
1635	исходный пункт	1	1
1636	со всей	4	1
1637	значение для	2	1
1638	и два	2	1
1639	в это	2	1
1640	приводит в	1	1
1641	этим явлениям	1	1
1642	следует отличать	1	1
1643	котором она	1	1
1644	и различные	1	1
1645	времени и	5	1
1646	не видим	1	1
1647	видим таким	2	1
1648	образом по	1	1
1649	при помощи	5	1
1650	которые и	1	1
1651	цели и	1	1
1652	еще один	2	1
1653	только это	1	1
1654	действия и	5	1
1655	выразить в	1	1
1656	в прямо	1	1
1657	она все	2	1
1658	не достаточно	1	1
1659	образами и	1	1
1660	вещь а	1	1
1661	заложено в	2	1
1662	верно если	1	1
1663	и там	2	1
1664	них же	1	1
1665	деле как	1	1
1666	важно было	1	1
1667	каждой из	1	1
1668	и под	3	1
1669	ее не	2	1
1670	к следующему	2	1
1671	противоположных направлениях	4	1
1672	словами и	1	1
1673	только одна	2	1
1674	к сохранению	1	1
1675	и ближайшие	1	1
1676	которым мы	2	1
1677	нет жизни	2	1
1678	объективной психологии	2	1
1679	именно то	5	1
1680	основная ошибка	1	1
1681	в каждый	1	1
1682	котором мы	3	1
1683	том же	1	1
1684	в каком-то	2	1
1685	чувством и	2	1
1686	оформление этого	1	1
1687	же самого	1	1
1688	природы и	1	1
1689	при всякой	1	1
1690	и проч	2	1
1691	в свой	1	1
1692	имеет и	2	1
1693	здесь и	1	1
1694	прямо противоположных	1	1
1695	чувственный тон	3	1
1696	не из	2	1
1697	во времени	2	1
1698	к полному	1	1
1699	то или	1	1
1700	их нового	1	1
1701	быть направлено	1	1
1702	если только	4	1
1703	стороны он	4	1
1704	сомнения в	1	1
1705	заставляя его	1	1
1706	этой формулы	1	1
1707	они были	3	1
1708	чтобы изучить	2	1
1709	из этой	2	1
1710	музыкальное произведение	1	1
1711	уверенность в	1	1
1712	которые в	2	1
1713	от труда	1	1
1714	дает нам	2	1
1715	жизни поэтому-то	1	1
1716	что ему	4	1
1717	для нашего	1	1
1718	мы могли	5	1
1719	на какой-то	1	1
1720	предметного значения	1	1
1721	в переживании	1	1
1722	ничем не	1	1
1723	ведь сущность	1	1
1724	сам себя	2	1
1725	образом к	1	1
1726	котором говорил	1	1
1727	его структуры	1	1
1728	ее на	1	1
1729	за собою	1	1
1730	и форма	1	1
1731	они совершенно	1	1
1732	он как	2	1
1733	для всякого	1	1
1734	которых он	3	1
1735	или с	2	1
1736	отсюда понятно	2	1
1737	каждой области	1	1
1738	можно на	3	1
1739	имеет совершенно	1	1
1740	и кажется	2	1
1741	как у	1	1
1742	чтобы выразить	1	1
1743	в формы	1	1
1744	которые с	3	1
1745	и точно	1	1
1746	перемена в	1	1
1747	процессе творчества	1	1
1748	самой этой	1	1
1749	со своим	2	1
1750	на которой	1	1
1751	имел в	1	1
1752	от речи	1	1
1753	между языком	1	1
1754	чувства на	1	1
1755	очень далека	1	1
1756	мы находим	2	1
1757	различия между	2	1
1758	психологии на	1	1
1759	от своих	1	1
1760	а на	1	1
1761	ко второму	1	1
1762	по рецепту	4	1
1763	отказаться от	1	1
1764	и представления	1	1
1765	и существенным	1	1
1766	и показать	1	1
1767	без остатка	1	1
1768	это еще	1	1
1769	прямо противоположные	1	1
1770	даже прямо	2	1
1771	по существу	4	1
1772	которые одновременно	1	1
1773	на героя	2	1
1774	с теми	3	1
1775	очень много	1	1
1776	что перед	1	1
1777	и без	1	1
1778	исследования должно	1	1
1779	этой цели	3	1
1780	и вовсе	1	1
1781	если и	1	1
1782	другом месте	1	1
1783	при таком	4	1
1784	однако это	1	1
1785	по своему	1	1
1786	и со	1	1
1787	говорить как	1	1
1788	чем мы	1	1
1789	диалог в	1	1
1790	что им	2	1
1791	все равно	3	1
1792	нисколько не	3	1
1793	именно эта	2	1
1794	было ли	1	1
1795	это хорошо	1	1
1796	другую в	1	1
1797	мы прибавим	1	1
1798	и другим	2	1
1799	в каждой	3	1
1800	в переживаниях	1	1
1801	и осознать	1	1
1802	дело и	3	1
1803	этих элементов	1	1
1804	что тот	2	1
1805	все являются	1	1
1806	чего в	1	1
1807	все факторы	1	1
1808	принять и	1	1
1809	ему не	1	1
1810	эти же	1	1
1811	чтобы сделать	2	1
1812	общественной жизни	1	1
1813	впечатление от	2	1
1814	уже сказали	1	1
1815	непосредственно в	1	1
1816	мы попытаемся	1	1
1817	не говоря	1	1
1818	всю совокупность	1	1
1819	он указывает	3	1
1820	и внешних	1	1
1821	с областью	1	1
1822	и мысли	1	1
1823	его словам	1	1
1824	и эти	3	1
1825	только к	1	1
1826	только шаг	1	1
1827	он говорит	5	1
1828	оно в	2	1
1829	лежит не	1	1
1830	же к	1	1
1831	на один	1	1
1832	которую мы	2	1
1833	переходе от	1	1
1834	мы воспринимаем	8	1
1835	страх и	3	1
1836	сознание как	1	1
1837	жизни для	1	1
1838	привело бы	1	1
1839	единства но	1	1
1840	и толстой	1	1
1841	сплетены с	1	1
1842	ни один	2	1
1843	учении о	3	1
1844	тому как	3	1
1845	здесь можно	1	1
1846	но всегда	1	1
1847	языку и	1	1
1848	не бывают	1	1
1849	но этой	1	1
1850	через которые	1	1
1851	с каким-либо	1	1
1852	юмора и	1	1
1853	отделен от	1	1
1854	отдельного слова	1	1
1855	исследования в	1	1
1856	является таким	1	1
1857	и может	3	1
1858	и эмоции	1	1
1859	но она	3	1
1860	другим и	1	1
1861	совершенно невозможно	2	1
1862	пор не	1	1
1863	отказ от	1	1
1864	их говорить	1	1
1865	мы обратим	1	1
1866	так чтобы	2	1
1867	убеждение в	1	1
1868	которые оно	2	1
1869	воспринимать в	1	1
1870	быть как	1	1
1871	этом слове	1	1
1872	но дело	1	1
1873	и законченной	1	1
1874	показали что	2	1
1875	отличать от	1	1
1876	в восприятии	1	1
1877	от деятельности	1	1
1878	к которой	4	1
1879	у нее	1	1
1880	для различных	1	1
1881	было указано	1	1
1882	его повести	2	1
1883	и всех	1	1
1884	чем является	1	1
1885	ясности и	1	1
1886	еще на	1	1
1887	скажем что	1	1
1888	поскольку оно	1	1
1889	статье о	1	1
1890	допустить что	3	1
1891	что можно	1	1
1892	вступают в	1	1
1893	то значение	1	1
1894	отношение к	1	1
1895	к ней	3	1
1896	этого нет	1	1
1897	в литературном	1	1
1898	содержанием и	1	1
1899	более подчеркивает	1	1
1900	литературное произведение	1	1
1901	природу на	1	1
1902	своего эмоционального	1	1
1903	в театре	1	1
1904	людей все	1	1
1905	дело здесь	2	1
1906	сказать в	1	1
1907	того времени	1	1
1908	произведения не	1	1
1909	дело в	4	1
1910	отрывается от	1	1
1911	всякая теория	1	1
1912	эту мысль	2	1
1913	нашей проблемы	1	1
1914	прямо противоположного	1	1
1915	далека от	1	1
1916	его до	1	1
1917	сложной игры	1	1
1918	всей нашей	1	1
1919	как будто	7	1
1920	только после	1	1
1921	не оправдывается	3	1
1922	все другие	3	1
1923	образом оказывается	1	1
1924	является ли	2	1
1925	в новой	1	1
1926	ведь и	1	1
1927	не сам	1	1
1928	лучшем случае	3	1
1929	для этого	12	1
1930	соответствует тому	1	1
1931	именно это	5	1
1932	и совершенно	8	1
1933	быть отделен	1	1
1934	о какой	1	1
1935	в лице	1	1
1936	не можем	8	1
1937	героя но	1	1
