N	2gram	Bakhtin_fo	Freidism
1296	существенного значения	2	1
1297	и другого	1	1
1298	совершенно ясно	1	1
1299	степени существенных	1	1
1300	не был	2	1
1301	но конечно	3	1
1302	свои корни	1	1
1303	той или	3	1
1304	чтобы понять	1	1
1305	разумеется что	2	1
1306	и власть	1	1
1307	жизнь и	4	1
1308	явлениях в	1	1
1309	все стороны	3	1
1310	в индивидуальном	1	1
1311	уже сказали	4	1
1312	но его	1	1
1313	без всякой	1	1
1314	пр все	1	1
1315	в каждом	2	1
1316	на те	1	1
1317	точкой зрения	1	1
1318	философских системах	1	1
1319	же все	1	1
1320	может иметь	1	1
1321	человек как	1	1
1322	поэтому и	4	1
1323	были выработаны	1	1
1324	его реальным	1	1
1325	изучения этих	1	1
1326	реальным и	1	1
1327	того в	2	1
1328	и других	5	1
1329	как ни	1	1
1330	темы все	1	1
1331	такую же	1	1
1332	его развития	1	1
1333	за специальным	1	1
1334	он ни	2	1
1335	характерно для	2	1
1336	относящихся к	1	1
1337	борьбу с	1	1
1338	ее во	1	1
1339	сферах культуры	1	1
1340	данный момент	1	1
1341	которую мы	1	1
1342	надо было	1	1
1343	на свои	1	1
1344	связи с	14	1
1345	говорил о	1	1
1346	в философии	2	1
1347	научной и	1	1
1348	картины мира	2	1
1349	имен и	1	1
1350	и подробно	1	1
1351	из разновидностей	1	1
1352	эту черту	2	1
1353	так называемой	1	1
1354	нужно как	1	1
1355	зрения в	1	1
1356	другом и	2	1
1357	плоть от	1	1
1358	и почти	2	1
1359	реальной и	1	1
1360	самую гущу	1	1
1361	зрелости и	2	1
1362	как уже	3	1
1363	т д	3	1
1364	исключительное значение	1	1
1365	можно назвать	2	1
1366	ту же	4	1
1367	жизнь по	1	1
1368	или не	2	1
1369	не по	1	1
1370	должны коснуться	1	1
1371	что всякий	1	1
1372	в теории	1	1
1373	социальной и	1	1
1374	повторяем в	2	1
1375	это для	1	1
1376	самосознания и	1	1
1377	работу и	1	1
1378	идей и	1	1
1379	отдельных мотивов	1	1
1380	ложную картину	1	1
1381	корни в	1	1
1382	и совершается	1	1
1383	не оставляет	6	1
1384	интимных сторон	1	1
1385	но зато	1	1
1386	бы например	1	1
1387	но она	2	1
1388	и первую	1	1
1389	от отца	1	1
1390	них но	1	1
1391	одно и	4	1
1392	пор не	1	1
1393	как он	4	1
1394	и определяет	1	1
1395	в тех	1	1
1396	для человека	1	1
1397	время когда	1	1
1398	в форме	5	1
1399	процесс в	2	1
1400	др в	2	1
1401	составная часть	1	1
1402	оказывается что	2	1
1403	мифы о	1	1
1404	себя на	1	1
1405	пример один	1	1
1406	в начале	3	1
1407	говоря о	1	1
1408	сами эти	1	1
1409	содержание но	1	1
1410	еще в	1	1
1411	даже не	2	1
1412	стороны и	2	1
1413	и глубину	1	1
1414	и времени	9	1
1415	поступках и	2	1
1416	для других	7	1
1417	сатирикон петрония	2	1
1418	и единство	1	1
1419	но этот	1	1
1420	контексте в	2	1
1421	говорили что	1	1
1422	как то	1	1
1423	и всех	2	1
1424	сталкивается с	1	1
1425	умирает и	1	1
1426	и т.д	2	1
1427	у которого	1	1
1428	требует чтобы	1	1
1429	могла бы	1	1
1430	рассматривать как	1	1
1431	такие мотивы	1	1
1432	и совершенно	3	1
1433	которых оно	1	1
1434	и особенности	1	1
1435	значение и	7	1
1436	и большинство	1	1
1437	но всегда	1	1
1438	всех его	2	1
1439	тем как	1	1
1440	другая форма	1	1
1441	что можно	1	1
1442	так называемого	1	1
1443	вот когда	1	1
1444	похожа на	2	1
1445	мир но	1	1
1446	тот или	1	1
1447	все дело	1	1
1448	что если	1	1
1449	других же	1	1
1450	него и	1	1
1451	образы этого	1	1
1452	со своими	1	1
1453	которой можно	1	1
1454	но вероятно	1	1
1455	достаточно указать	1	1
1456	культуры и	1	1
1457	в понимании	1	1
1458	что во	1	1
1459	также чрезвычайно	1	1
1460	этих идеологических	1	1
1461	все больше	1	1
1462	для такого	1	1
1463	в беседе	1	1
1464	друг другу	4	1
1465	не похожи	1	1
1466	и каждый	2	1
1467	которые в	2	1
1468	они приобретают	2	1
1469	этой сложной	1	1
1470	будем их	1	1
1471	все содержание	1	1
1472	это делает	1	1
1473	когда они	1	1
1474	философские идеи	1	1
1475	благодаря этому	1	1
1476	но прежде	1	1
1477	материала в	1	1
1478	только физический	1	1
1479	которое мы	1	1
1480	в браке	2	1
1481	о других	1	1
1482	нашей точки	3	1
1483	по аналогии	2	1
1484	роль играет	1	1
1485	по этому	2	1
1486	мы будем	5	1
1487	и гораздо	1	1
1488	в человеческой	2	1
1489	же в	6	1
1490	бытия и	2	1
1491	чтобы это	1	1
1492	но благодаря	1	1
1493	свои силы	1	1
1494	идеологии но	1	1
1495	общества и	1	1
1496	иной раз	2	1
1497	нужно отнести	2	1
1498	этой же	1	1
1499	его жизненного	1	1
1500	на то	1	1
1501	себе самому	7	1
1502	бы ни	1	1
1503	в данный	1	1
1504	ведь эти	1	1
1505	и тесно	1	1
1506	на мир	1	1
1507	же это	1	1
1508	и неожиданной	1	1
1509	здесь мы	4	1
1510	события в	1	1
1511	есть одна	1	1
1512	каждый момент	1	1
1513	и аффектов	1	1
1514	здесь рядом	1	1
1515	в последующем	6	1
1516	и охотно	1	1
1517	противоречии с	1	1
1518	таким же	1	1
1519	человека но	1	1
1520	от всего	1	1
1521	данное в	1	1
1522	и особенностей	2	1
1523	этому вопросу	2	1
1524	животных и	2	1
1525	в один	2	1
1526	чуждость этого	1	1
1527	следует за	1	1
1528	происходит в	2	1
1529	пассивным и	1	1
1530	и целостности	1	1
1531	дело здесь	2	1
1532	за счет	2	1
1533	что на	3	1
1534	есть не	4	1
1535	развертывается в	1	1
1536	степени и	1	1
1537	и самый	3	1
1538	и сами	1	1
1539	части этого	1	1
1540	котором он	1	1
