N	2gram	Bakhtin_Pr	Problemy
1289	первом и	1	1
1290	нет она	1	1
1291	ощущается как	1	1
1292	слово находится	1	1
1293	как мысль	1	1
1294	приятие и	1	1
1295	как событие	1	1
1296	истории и	1	1
1297	более и	1	1
1298	и иных	1	1
1299	в совершенно	1	1
1300	в форму	2	1
1301	это имеет	1	1
1302	входящая в	1	1
1303	потому и	1	1
1304	на что-то	1	1
1305	материале и	1	1
1306	а путем	1	1
1307	не совпадающее	1	1
1308	целое в	1	1
1309	не совсем	1	1
1310	время был	1	1
1311	она неизбежно	1	1
1312	же некоторую	1	1
1313	целом в	2	1
1314	только при	2	1
1315	единый мир	1	1
1316	поэтического языка	1	1
1317	смысла не	1	1
1318	в свой	1	1
1319	но если	1	1
1320	по внешним	1	1
1321	остается за	5	1
1322	творцом не	1	1
1323	к предмету	1	1
1324	его своим	1	1
1325	определенности как	1	1
1326	является только	1	1
1327	на единство	2	1
1328	своем стремлении	1	1
1329	его моментов	2	1
1330	мы еще	1	1
1331	особый характер	1	1
1332	часто и	1	1
1333	пойти не	1	1
1334	все словесные	1	1
1335	обратиться к	1	1
1336	к содержанию	17	1
1337	своим предметом	4	1
1338	которому он	1	1
1339	вполне и	1	1
1340	или просто	1	1
1341	находятся в	1	1
1342	иной чем	1	1
1343	в более	4	1
1344	произведении как	3	1
1345	характер носит	1	1
1346	гораздо сложнее	1	1
1347	не материал	1	1
1348	ни с	2	1
1349	определения его	1	1
1350	мы имеем	2	1
1351	он-то и	1	1
1352	на что	1	1
1353	образ и	1	1
1354	быть отнесены	1	1
1355	нас здесь	1	1
1356	же их	1	1
1357	произведения или	1	1
1358	все только	1	1
1359	в полном	1	1
1360	случае оно	1	1
1361	лицом к	1	1
1362	произведения только	1	1
1363	и душевной	1	1
1364	есть уже	1	1
1365	различия между	1	1
1366	правда только	1	1
1367	в таких	2	1
1368	силу и	1	1
1369	что совершенно	2	1
1370	является таким	1	1
1371	а о	1	1
1372	взаимодействия и	1	1
1373	и более	2	1
1374	в свои	1	1
1375	или иначе	1	1
1376	входить в	1	1
1377	материал как	2	1
1378	до простого	2	1
1379	даже прямо	1	1
1380	каждого явления	1	1
1381	единство так	1	1
1382	и отчетливостью	1	1
1383	это возможно	1	1
1384	цельного человека	2	1
1385	понята и	1	1
1386	берет слово	1	1
1387	говорить об	1	1
1388	лежит на	1	1
1389	может только	1	1
1390	этих явлений	2	1
1391	противном случае	3	1
1392	зрения не	1	1
1393	этого вопроса	1	1
1394	в событие	2	1
1395	не создает	1	1
1396	в новом	1	1
1397	и суждения	1	1
1398	и завершению	1	1
1399	именно эта	1	1
1400	бы просто	2	1
1401	форма в	1	1
1402	жизнь уже	1	1
1403	акта и	3	1
1404	настоящая глава	1	1
1405	следующей главе	1	1
1406	как формы	1	1
1407	а на	1	1
1408	возникнет вопрос	1	1
1409	сказать и	3	1
1410	без всякой	2	1
1411	же деле	1	1
1412	может иметь	5	1
1413	форму рассказа	1	1
1414	стремиться к	1	1
1415	как ни	1	1
1416	к их	1	1
1417	образа как	1	1
1418	мышления и	1	1
1419	план в	1	1
1420	пр в	1	1
1421	и социального	1	1
1422	тем чего	1	1
1423	на один	1	1
1424	которую мы	3	1
1425	правильного понимания	2	1
1426	в объект	1	1
1427	другими словами	2	1
1428	так называемой	1	1
1429	видит и	1	1
1430	его момент	1	1
1431	его не	2	1
1432	дальше как	1	1
1433	как уже	1	1
1434	он совершенно	1	1
1435	здесь совершенно	3	1
1436	в новый	2	1
1437	с совершенно	2	1
1438	впервые становится	1	1
1439	в искусстве	12	1
1440	и может	1	1
1441	как таковые	1	1
1442	в характере	1	1
1443	все не	1	1
1444	тех же	1	1
1445	совершенно невозможно	3	1
1446	они осуществляют	1	1
1447	форма есть	6	1
1448	отказ от	1	1
1449	каждый раз	1	1
1450	субъекта а	1	1
1451	и вводит	1	1
1452	вплотную к	1	1
1453	формы по	2	1
1454	мир человека	1	1
1455	контексте в	1	1
1456	с первого	1	1
1457	и часто	1	1
1458	идет речь	1	1
1459	более подробному	1	1
1460	всего то	1	1
1461	контекста в	1	1
1462	рассказа но	1	1
1463	явление в	1	1
1464	чисто познавательный	1	1
1465	которой можно	1	1
1466	в литературном	1	1
1467	к событию	1	1
1468	своей оценки	1	1
1469	где на	2	1
1470	литературное произведение	1	1
1471	та или	1	1
1472	положений не	1	1
1473	роман и	1	1
1474	предметных и	1	1
1475	значащего слова	1	1
1476	смысловое единство	1	1
1477	есть его	3	1
1478	место в	8	1
1479	конечно совершенно	1	1
1480	предметом и	2	1
1481	случаев они	1	1
1482	конечно отнюдь	1	1
1483	происходит в	1	1
1484	лишь чисто	1	1
1485	дело конечно	1	1
1486	и дальше	1	1
1487	и каковы	1	1
1488	особым образом	1	1
1489	последних пределов	1	1
1490	в области	11	1
1491	же может	1	1
1492	быть только	5	1
1493	теории искусства	2	1
1494	своим собственным	1	1
1495	на своих	1	1
1496	как совокупность	1	1
1497	виду что	1	1
1498	наконец третья	1	1
1499	именно это	1	1
1500	становится в	1	1
1501	художественное творчество	7	1
1502	полемизировать и	1	1
1503	нему с	1	1
1504	в известной	3	1
1505	есть не	2	1
1506	слагается из	1	1
1507	переходит и	1	1
1508	степени и	2	1
