N	2gram	Vygotskiy_	slovoVRo
1302	этой особенности	2	1
1303	оно только	1	1
1304	но с	4	1
1305	например при	1	1
1306	речи к	6	1
1307	а к	1	1
1308	для сколько-нибудь	1	1
1309	и притом	4	1
1310	правильного понимания	1	1
1311	речи со	1	1
1312	бы для	1	1
1313	силу и	1	1
1314	внутренняя речь	17	1
1315	в несколько	1	1
1316	те стороны	1	1
1317	что к	1	1
1318	все ее	1	1
1319	этого движения	1	1
1320	структуру слова	1	1
1321	как по	5	1
1322	без остатка	1	1
1323	прежде чем	3	1
1324	начала в	1	1
1325	и говорит	1	1
1326	что его	2	1
1327	различные отношения	1	1
1328	языковому сознанию	1	1
1329	семантику и	1	1
1330	места в	1	1
1331	и непосредственная	1	1
1332	с теми	2	1
1333	отношений к	2	1
1334	начале развития	3	1
1335	погруженный в	1	1
1336	и новых	1	1
1337	развития как	2	1
1338	мышлением и	2	1
1339	он дан	1	1
1340	он говорит	1	1
1341	его объективной	1	1
1342	внутреннюю речь	12	1
1343	затем к	1	1
1344	когда говорящий	1	1
1345	слово связано	1	1
1346	приближается к	1	1
1347	в ряде	1	1
1348	отдельными и	1	1
1349	системы в	3	1
1350	мы ее	1	1
1351	минимума но	1	1
1352	от внешней	6	1
1353	с той	3	1
1354	ней не	1	1
1355	в изображении	1	1
1356	к самому	2	1
1357	подобно тому	2	1
1358	нас к	10	1
1359	от слова	7	1
1360	нам в	2	1
1361	и того	3	1
1362	им и	1	1
1363	есть именно	1	1
1364	поэтому его	1	1
1365	приближаться к	1	1
1366	резко и	2	1
1367	другое слово	1	1
1368	говорят о	1	1
1369	неизбежно приводят	1	1
1370	здесь перед	1	1
1371	же два	1	1
1372	смысловой и	4	1
1373	и характер	1	1
1374	неразрывной связи	1	1
1375	внести в	1	1
1376	общности но	1	1
1377	мышлении и	9	1
1378	структура ее	1	1
1379	не решенным	1	1
1380	с процессами	1	1
1381	чтобы вообще	1	1
1382	иначе чем	3	1
1383	должно было	2	1
1384	как не	1	1
1385	внешние признаки	1	1
1386	помощью одного	1	1
1387	бы мы	1	1
1388	нашло свое	1	1
1389	работы по	1	1
1390	связанный с	1	1
1391	в ином	3	1
1392	себе и	2	1
1393	знает ни	1	1
1394	его значение	2	1
1395	других не	2	1
1396	о предмете	2	1
1397	изменяются в	1	1
1398	и развития	3	1
1399	раз в	4	1
1400	и житейские	1	1
1401	и таким	1	1
1402	перейти к	6	1
1403	его деятельность	1	1
1404	чем раньше	1	1
1405	под влиянием	1	1
1406	это так	1	1
1407	научных и	3	1
1408	более глубокое	1	1
1409	в меру	9	1
1410	бы в	7	1
1411	элементов не	1	1
1412	всего смысла	1	1
1413	это остается	2	1
1414	всех видов	1	1
1415	сказать и	1	1
1416	нее нет	2	1
1417	же деле	1	1
1418	ко всему	2	1
1419	точкой зрения	1	1
1420	в самое	1	1
1421	что такое	2	1
1422	зрения является	1	1
1423	и зависимостей	1	1
1424	и снова	1	1
1425	на всем	5	1
1426	которого и	1	1
1427	в высший	1	1
1428	превращаясь в	1	1
1429	оба эти	10	1
1430	выйти за	1	1
1431	действительности но	2	1
1432	приобретает новый	1	1
1433	жизнь и	1	1
1434	одну и	1	1
1435	только начинается	1	1
1436	его принципиальном	1	1
1437	тем более	1	1
1438	бы так	1	1
1439	к отдельным	1	1
1440	оно в	1	1
1441	этот новый	1	1
1442	он ни	1	1
1443	такие же	1	1
1444	но между	2	1
1445	часто и	1	1
1446	случае и	1	1
1447	основным и	1	1
1448	для выражения	1	1
1449	мысль и	3	1
1450	ко всем	6	1
1451	для лингвистики	3	1
1452	более широкий	1	1
1453	в высшем	2	1
1454	в отдельных	1	1
1455	в наше	1	1
1456	для ее	1	1
1457	с новыми	1	1
1458	другими словами	1	1
1459	определяемое его	1	1
1460	другом и	1	1
1461	именно потому	1	1
1462	пути который	1	1
1463	всего дальнейшего	1	1
1464	и образов	1	1
1465	совсем не	2	1
1466	слове здесь	1	1
1467	тому как	2	1
1468	но всегда	2	1
1469	с легкостью	1	1
1470	мы всегда	3	1
1471	к новым	1	1
1472	с некоторыми	1	1
1473	его речь	1	1
1474	довольно часто	1	1
1475	собой только	1	1
1476	с живыми	1	1
1477	нам важно	1	1
1478	мы должны	7	1
1479	и обособление	1	1
1480	нами уже	1	1
1481	и раскрывается	1	1
1482	когда он	2	1
1483	исключительное и	1	1
1484	но зато	1	1
1485	этих сфер	2	1
1486	в известных	1	1
1487	другой к	2	1
1488	если же	2	1
1489	должны быть	5	1
1490	другим и	3	1
1491	за ними	1	1
1492	но даже	2	1
1493	есть и	1	1
1494	настолько велика	1	1
1495	и является	5	1
1496	совершенно невозможно	1	1
1497	до чисто	1	1
1498	и тот	1	1
1499	отношений между	11	1
1500	всякое слово	1	1
1501	как всякая	1	1
1502	который мы	6	1
1503	еще в	3	1
1504	и фактически	1	1
1505	словом все	1	1
1506	тем самым	14	1
1507	проникнуть в	1	1
1508	именно благодаря	1	1
1509	слово из	1	1
1510	человека с	1	1
1511	основных линий	1	1
1512	у нее	5	1
1513	и всякая	1	1
1514	должны были	2	1
1515	и всех	1	1
1516	так резко	1	1
1517	вперед в	1	1
1518	какой мере	2	1
1519	которого в	1	1
1520	и возникает	2	1
1521	или наконец	1	1
1522	на это	1	1
1523	этого основного	1	1
1524	всем ее	1	1
1525	в специфических	1	1
1526	в отдельности	1	1
1527	не дано	1	1
1528	речи от	5	1
1529	иным путем	1	1
1530	на различных	1	1
1531	реальными вещами	1	1
1532	нельзя не	2	1
1533	развиваются в	1	1
1534	заставляет нас	1	1
1535	него и	1	1
1536	находиться в	1	1
1537	никаких определенных	1	1
1538	и собственно	2	1
1539	рождается как	1	1
1540	речь эта	2	1
1541	говорить только	1	1
1542	фоне которых	1	1
1543	этот путь	3	1
1544	особенностей и	1	1
1545	рассматривается как	2	1
1546	и конкретного	2	1
1547	бы он	1	1
1548	этих аспектов	1	1
1549	этом и	2	1
1550	главное и	2	1
1551	отрывается от	1	1
1552	особой и	1	1
1553	определяет всю	1	1
1554	мысль в	1	1
1555	подчиненных ему	2	1
1556	как за	1	1
1557	особое отношение	1	1
1558	самому себе	2	1
1559	по аналогии	1	1
1560	мы начинаем	1	1
1561	и конкретности	1	1
1562	в первой	3	1
1563	в недрах	1	1
1564	речи этой	1	1
1565	в словесной	1	1
1566	письменная речь	10	1
1567	сказать нечто	2	1
1568	разное содержание	1	1
1569	что проблема	2	1
1570	во внутреннюю	4	1
1571	к высшему	1	1
1572	становления человека	1	1
1573	представлена в	2	1
1574	эти обстоятельства	1	1
1575	происходит в	2	1
1576	как таковое	2	1
1577	более сложных	2	1
1578	каком направлении	1	1
1579	мы слышим	1	1
1580	на двух	2	1
1581	сознания по	1	1
1582	на место	1	1
1583	его к	2	1
1584	их на	1	1
1585	языка совершенно	1	1
1586	все более	2	1
1587	в эти	1	1
1588	еще резче	1	1
1589	отнюдь не	2	1
1590	развитие и	1	1
1591	эти два	1	1
1592	как целого	1	1
1593	речи о	4	1
1594	к совершенно	2	1
1595	а главное	1	1
1596	природа его	1	1
1597	таким же	3	1
1598	все возможные	1	1
1599	именно таким	1	1
1600	речь или	1	1
1601	которой мы	2	1
1602	особенно легко	1	1
1603	функцию и	2	1
1604	само по	1	1
1605	снизу вверх	4	1
1606	в диалогической	1	1
1607	пути к	1	1
1608	дело здесь	1	1
1609	за счет	4	1
1610	найдет свое	1	1
1611	не лежат	1	1
1612	где мы	2	1
1613	в каком	2	1
1614	его истории	1	1
1615	он действительно	1	1
1616	следовательно не	2	1
1617	и ничего	2	1
1618	словом на	1	1
1619	данного слова	1	1
