N	2gram	Propp_Isto	Formalny
1318	поскольку это	1	1
1319	такую же	2	1
1320	такой случай	1	1
1321	и заставляет	2	1
1322	представление что	4	1
1323	задний план	3	1
1324	на той	2	1
1325	мешает ему	1	1
1326	но здесь	1	1
1327	мы его	1	1
1328	на друга	1	1
1329	по сравнению	1	1
1330	и поэтому	1	1
1331	быть не	1	1
1332	могут являться	1	1
1333	этом рассказе	1	1
1334	а через	2	1
1335	не сам	1	1
1336	из которой	1	1
1337	значением и	1	1
1338	этот случай	7	1
1339	остается только	1	1
1340	с которой	1	1
1341	пишет он	1	1
1342	уже говорили	1	1
1343	ног и	1	1
1344	здесь очень	1	1
1345	приводит в	1	1
1346	он хочет	1	1
1347	чтобы она	2	1
1348	которую он	1	1
1349	имеет никакого	1	1
1350	эти связи	1	1
1351	вслед за	1	1
1352	есть она	1	1
1353	также уже	1	1
1354	он есть	1	1
1355	ведут к	1	1
1356	тогда как	1	1
1357	характерно здесь	1	1
1358	еще один	3	1
1359	только это	1	1
1360	и наоборот	1	1
1361	это же	4	1
1362	это перемещение	2	1
1363	и основной	1	1
1364	сразу не	1	1
1365	а всякий	1	1
1366	два различных	1	1
1367	потом в	1	1
1368	и там	3	1
1369	нельзя рассматривать	1	1
1370	этой категории	1	1
1371	мог бы	2	1
1372	общего характера	1	1
1373	новые и	1	1
1374	группы не	1	1
1375	через которую	1	1
1376	в образе	16	1
1377	за пределами	1	1
1378	тело их	1	1
1379	творчества а	1	1
1380	и раньше	2	1
1381	же путем	1	1
1382	явление по	2	1
1383	ней самой	1	1
1384	ли можно	1	1
1385	гораздо больше	2	1
1386	ясно в	2	1
1387	и подобных	1	1
1388	вопрос так	1	1
1389	не делают	1	1
1390	других он	1	1
1391	по происхождению	1	1
1392	оно особенно	1	1
1393	его пониманию	1	1
1394	является с	1	1
1395	категория в	1	1
1396	только о	1	1
1397	мы возьмем	1	1
1398	и случилось	1	1
1399	в другое	2	1
1400	собой по	1	1
1401	и следует	1	1
1402	обратиться к	1	1
1403	меня не	2	1
1404	формы не	1	1
1405	которого он	1	1
1406	с предшествующим	1	1
1407	дает нам	2	1
1408	вместе со	1	1
1409	проникает в	1	1
1410	но на	1	1
1411	нее как	1	1
1412	не поддается	1	1
1413	положение что	2	1
1414	если между	1	1
1415	все усиливается	1	1
1416	того как	8	1
1417	же этот	1	1
1418	как наиболее	1	1
1419	предположение что	3	1
1420	не будем	6	1
1421	и борьбы	1	1
1422	на что	1	1
1423	еще и	2	1
1424	которых он	1	1
1425	в определенных	1	1
1426	а это	1	1
1427	роль его	1	1
1428	что так	1	1
1429	что с	2	1
1430	дана только	1	1
1431	и всегда	1	1
1432	на которой	4	1
1433	здесь играет	1	1
1434	превратиться в	1	1
1435	слова а	1	1
1436	а другое	1	1
1437	в движение	1	1
1438	ибо оно	1	1
1439	под тем	1	1
1440	за которой	1	1
1441	со словами	1	1
1442	борьбу с	2	1
1443	герою в	1	1
1444	то их	1	1
1445	себе но	1	1
1446	себе что	2	1
1447	более точного	1	1
1448	этого не	2	1
1449	как герой	2	1
1450	а также	5	1
1451	д их	1	1
1452	самые разнообразные	1	1
1453	в другую	2	1
1454	необходимо отличать	1	1
1455	это еще	3	1
1456	всегда есть	1	1
1457	без этой	1	1
1458	одного а	1	1
1459	в ту	1	1
1460	случаях особенно	2	1
1461	а то	1	1
1462	быть определены	1	1
1463	он один	1	1
1464	на дальнейших	1	1
1465	чтобы быть	1	1
1466	этого развития	1	1
1467	можно считать	1	1
1468	распространено в	1	1
1469	ведь он	1	1
1470	непонятным и	1	1
1471	и совсем	1	1
1472	с той	2	1
1473	нас к	10	1
1474	один момент	1	1
1475	цель и	1	1
1476	не хватает	2	1
1477	входящий в	2	1
1478	этих и	1	1
1479	есть в	2	1
1480	эти две	1	1
1481	становится понятным	2	1
1482	очень распространен	3	1
1483	это происходит	3	1
1484	на одном	2	1
1485	по своему	1	1
1486	к предметам	2	1
1487	из дому	2	1
1488	есть уже	2	1
1489	по функциям	1	1
1490	об особом	1	1
1491	бы мы	4	1
1492	которую дает	1	1
1493	не стал	1	1
1494	вследствие чего	1	1
1495	об этом	6	1
1496	путь к	1	1
1497	говорит об	2	1
1498	ему как	1	1
1499	к высшей	1	1
1500	и стала	2	1
1501	целого и	1	1
1502	было ни	1	1
1503	это так	2	1
1504	и вообще	3	1
1505	не все	1	1
1506	руки и	2	1
1507	совершенно ясно	6	1
1508	на них	2	1
1509	развитии этого	1	1
1510	и хочет	1	1
1511	на каком	1	1
1512	что от	3	1
1513	же ее	1	1
1514	мы получим	1	1
1515	в приведенных	5	1
1516	как же	1	1
1517	на задний	3	1
1518	ей в	3	1
1519	мотива с	1	1
1520	случае если	1	1
1521	для которых	1	1
1522	одну особенность	1	1
1523	других элементов	1	1
1524	в самых	1	1
1525	другими словами	4	1
1526	связь и	1	1
1527	делается для	1	1
1528	может считаться	1	1
1529	также и	2	1
1530	мотив мы	1	1
1531	в течение	2	1
1532	не изучены	1	1
1533	речи о	1	1
1534	языку и	1	1
1535	здесь совершенно	2	1
1536	это для	2	1
1537	мы узнаем	2	1
1538	явлений а	1	1
1539	ней таким	1	1
1540	но очевидно	1	1
1541	связана с	1	1
1542	как таковые	2	1
1543	к тем	1	1
1544	есть и	3	1
1545	анализ его	1	1
1546	не через	1	1
1547	частности в	1	1
1548	совершенно отсутствует	1	1
1549	в нашей	2	1
1550	они его	1	1
1551	вообще на	1	1
1552	отличать от	1	1
1553	можно найти	4	1
1554	человека с	2	1
1555	пока только	2	1
1556	этих случаях	10	1
1557	у нее	1	1
1558	и часто	1	1
1559	развивается в	1	1
1560	идет речь	1	1
1561	герой не	3	1
1562	пространства и	1	1
1563	еще на	1	1
1564	очень велико	1	1
1565	могло быть	1	1
1566	уже тогда	2	1
1567	допустить что	1	1
1568	вступают в	1	1
1569	в книге	3	1
1570	мы устанавливаем	1	1
1571	ведется от	1	1
1572	пути к	1	1
1573	развития это	2	1
1574	мы бы	1	1
1575	и способ	1	1
1576	страх перед	1	1
1577	важны только	1	1
1578	является необходимой	1	1
1579	быть найдены	1	1
1580	может он	1	1
1581	все еще	6	1
1582	право на	2	1
1583	на двух	1	1
1584	все другие	2	1
1585	вот этот	1	1
1586	подойдем к	1	1
1587	эти два	2	1
1588	что иное	1	1
1589	служит ему	1	1
1590	очень важен	1	1
1591	и оно	2	1
1592	остались в	1	1
1593	и живых	1	1
1594	нас это	1	1
1595	вообще как	1	1
1596	о культе	1	1
1597	иное как	1	1
1598	здесь этот	1	1
1599	к каким	2	1
