N	2gram	Ircho_Kome	Psycholo
1316	это однако	2	2
1317	с кем	1	2
1318	что из	3	2
1319	с понятием	1	2
1320	и всех	1	2
1321	в книге	1	2
1322	следует только	1	2
1323	над его	1	2
1324	бы он	1	2
1325	месте где	1	2
1326	речь и	1	2
1327	свидетельствуют о	1	2
1328	таким же	1	2
1329	его творчество	3	2
1330	как для	1	2
1331	на характер	1	1
1332	критике и	1	1
1333	реальных и	1	1
1334	которую надо	1	1
1335	же для	1	1
1336	было показано	1	1
1337	тем меньше	1	1
1338	в настоящем	2	1
1339	насмешки над	1	1
1340	между ее	1	1
1341	в пародийном	1	1
1342	отношениях к	1	1
1343	бы поэт	1	1
1344	реальной жизни	1	1
1345	в нашу	1	1
1346	единственное что	1	1
1347	в драматическом	2	1
1348	встречается в	1	1
1349	в духе	3	1
1350	теориями которые	1	1
1351	пишет для	1	1
1352	от каждого	1	1
1353	без следа	1	1
1354	уверен в	1	1
1355	от некоторых	1	1
1356	выражено в	1	1
1357	охватывают почти	1	1
1358	похож на	1	1
1359	в соответствии	2	1
1360	настаивает на	1	1
1361	это достаточно	1	1
1362	ставит нас	1	1
1363	таких случаев	1	1
1364	лица в	1	1
1365	прошлого века	1	1
1366	был сделан	1	1
1367	правило в	1	1
1368	к земле	1	1
1369	зрителей для	1	1
1370	показано что	1	1
1371	из героев	1	1
1372	служить только	1	1
1373	другие исследователи	1	1
1374	которые шли	1	1
1375	а вместе	1	1
1376	основанный на	1	1
1377	которое делает	1	1
1378	женщин и	2	1
1379	комедии когда	1	1
1380	я вижу	1	1
1381	и отчасти	1	1
1382	же времени	1	1
1383	моего в	1	1
1384	за исключением	3	1
1385	противоречия между	2	1
1386	считает себя	1	1
1387	платона о	1	1
1388	и дают	2	1
1389	с традиционными	1	1
1390	с трудом	1	1
1391	и попытки	1	1
1392	времени мы	1	1
1393	достаточно сказать	1	1
1394	путь для	1	1
1395	изображении характеров	1	1
1396	естественно и	1	1
1397	его по	1	1
1398	последовать то	1	1
1399	же его	1	1
1400	что два	1	1
1401	себе в	1	1
1402	так называемых	3	1
1403	чем во	1	1
1404	одного то	1	1
1405	но ни	1	1
1406	и разрешение	1	1
1407	в политической	1	1
1408	не дай	1	1
1409	является конечно	1	1
1410	которого они	1	1
1411	же так	1	1
1412	и пальма	1	1
1413	в контексте	1	1
1414	в споре	2	1
1415	именно так	1	1
1416	прием был	1	1
1417	на многие	1	1
1418	не умеет	1	1
1419	тот что	1	1
1420	его помощью	1	1
1421	нем не	1	1
1422	последних десятилетий	1	1
1423	коем случае	1	1
1424	шаг вперед	1	1
1425	нет никаких	1	1
1426	от человека	1	1
1427	не наш	2	1
1428	важно что	3	1
1429	образом на	1	1
1430	напротив она	1	1
1431	два стиха	1	1
1432	которую можно	2	1
1433	объяснить эти	1	1
1434	не зная	1	1
1435	событий а	1	1
1436	и мир	2	1
1437	реки в	1	1
1438	между его	1	1
1439	к их	2	1
1440	поскольку в	1	1
1441	а наоборот	1	1
1442	похожи на	2	1
1443	это сходство	1	1
1444	совершенно утрачивается	1	1
1445	с трагедией	1	1
1446	своему содержанию	1	1
1447	мы ничего	1	1
1448	ясна в	1	1
1449	еще больше	1	1
1450	конца в	1	1
1451	этом фоне	1	1
1452	сравнить с	1	1
1453	проявляется в	1	1
1454	это делал	1	1
1455	однако этот	1	1
1456	числу таких	1	1
1457	известные нам	1	1
1458	близким к	1	1
1459	объяснение этому	1	1
1460	способ действия	1	1
1461	общества в	1	1
1462	в человеческую	1	1
1463	через всю	1	1
1464	то она	1	1
1465	бы только	1	1
1466	все по	1	1
1467	была отделена	1	1
1468	на себя	5	1
1469	всем что	1	1
1470	стали бы	2	1
1471	заботясь о	1	1
1472	еще при	1	1
1473	господствующего над	1	1
1474	судить о	1	1
1475	этого можно	1	1
1476	спор о	1	1
1477	герой в	1	1
1478	во главе	1	1
1479	для решения	1	1
1480	может привести	1	1
1481	средство для	1	1
1482	больше всего	2	1
1483	этой целью	2	1
1484	иногда не	1	1
1485	в первые	2	1
1486	в а	1	1
1487	все ожидания	1	1
1488	этим событиям	1	1
1489	силой которая	1	1
1490	всего видно	1	1
1491	двумя другими	1	1
1492	драматическом искусстве	2	1
1493	воли с	1	1
1494	его творчестве	2	1
1495	подобным образом	1	1
1496	в устах	1	1
1497	всему сказанному	1	1
1498	этого ряда	1	1
1499	который без	1	1
1500	не дошло	1	1
1501	принципов и	1	1
1502	при отсутствии	1	1
1503	три раза	1	1
1504	и новый	1	1
1505	которые и	1	1
1506	комедии и	7	1
1507	оснований для	1	1
1508	этой причине	1	1
1509	обычно на	1	1
1510	зрения в	1	1
1511	этого сюжета	1	1
1512	своего времени	2	1
1513	своей страсти	1	1
1514	он признает	1	1
1515	но об	1	1
1516	доходит до	1	1
1517	была не	1	1
1518	миру и	1	1
1519	вот в	1	1
1520	этого приема	1	1
1521	вовсе без	1	1
1522	говорили что	1	1
1523	была уже	2	1
1524	было сделать	1	1
1525	он еще	1	1
1526	им по	1	1
1527	его поведение	1	1
1528	ни после	1	1
1529	возможно что	4	1
1530	культуры и	1	1
1531	что во	1	1
1532	нападает на	1	1
1533	и какой	1	1
1534	исключительно важных	1	1
1535	но прежде	1	1
1536	в общих	1	1
1537	них не	1	1
1538	произведениях и	1	1
1539	но опять	1	1
1540	ты мне	1	1
1541	о роли	1	1
1542	который был	1	1
1543	с величайшей	1	1
1544	уже стоя	1	1
1545	до начала	5	1
1546	в разной	2	1
1547	вызвать у	1	1
1548	же цель	1	1
1549	таких же	1	1
1550	расходы на	1	1
1551	при жизни	2	1
1552	первую очередь	6	1
1553	из произведений	3	1
1554	к началу	1	1
1555	в последнем	1	1
1556	является ее	1	1
1557	поэта во	1	1
1558	с тремя	1	1
1559	философы и	1	1
1560	жизнь была	1	1
1561	также что	2	1
1562	для содержания	1	1
1563	его из	1	1
1564	этого понятия	1	1
1565	представлял собой	1	1
1566	за ними	1	1
1567	следует рассмотреть	1	1
1568	и содержащей	1	1
1569	если содержание	1	1
1570	современников и	1	1
1571	действует в	1	1
1572	нередко и	1	1
1573	из нескольких	2	1
1574	существенное различие	1	1
1575	и создает	1	1
1576	этот же	1	1
1577	средств для	1	1
1578	трагический характер	1	1
1579	сообщения о	2	1
1580	трудно с	1	1
1581	себя на	1	1
1582	одновременно с	3	1
1583	и начало	1	1
1584	быть даже	2	1
1585	и будет	1	1
1586	о соответствии	1	1
1587	в памяти	1	1
1588	совершает над	1	1
1589	и они	1	1
1590	не приводит	1	1
1591	в теорию	1	1
1592	основная цель	1	1
1593	его поэзии	1	1
1594	сцены и	1	1
1595	два длинных	1	1
1596	или об	1	1
1597	этот образ	1	1
1598	от всей	1	1
1599	одно существенное	1	1
1600	как следствие	1	1
1601	свое завершение	1	1
1602	слова о	2	1
1603	огромную роль	1	1
1604	той простой	1	1
1605	не входит	1	1
1606	того на	1	1
1607	не подходит	1	1
1608	во множественном	1	1
1609	близости к	1	1
1610	себе никакого	1	1
1611	под видом	3	1
1612	в роли	1	1
1613	служит средством	1	1
1614	власть и	1	1
1615	действительном или	1	1
1616	в понятие	1	1
1617	и независимо	1	1
1618	обойтись без	1	1
1619	ко времени	3	1
1620	и наиболее	1	1
1621	мнение о	1	1
1622	разумно и	1	1
1623	трагедий которые	1	1
1624	повествует о	1	1
1625	мирной жизни	1	1
1626	в критике	1	1
1627	и дидро	1	1
1628	над собой	1	1
1629	новый материал	1	1
1630	связанных с	2	1
1631	связанной с	1	1
1632	всех возможных	1	1
1633	ли есть	1	1
1634	вероятно по	1	1
1635	оставил в	1	1
1636	в данной	1	1
1637	обстоятельство в	1	1
1638	что действия	1	1
1639	игра с	1	1
1640	источника для	1	1
1641	жизни к	1	1
1642	из первых	1	1
1643	который начал	1	1
1644	бы известное	1	1
1645	ли можно	3	1
1646	не имели	1	1
1647	как-то не	1	1
1648	говорится в	1	1
1649	то главное	1	1
1650	культурной жизни	1	1
1651	экономического развития	1	1
1652	и вероятно	2	1
1653	в основании	1	1
1654	к полному	1	1
1655	в м	1	1
1656	по заслугам	1	1
1657	соединенное с	1	1
1658	рассматривать и	1	1
1659	человеческую жизнь	1	1
1660	бы ей	1	1
1661	из поля	1	1
1662	общественное мнение	1	1
1663	тогда в	1	1
1664	иначе обстояло	1	1
1665	как об	1	1
1666	нападки на	5	1
1667	эти годы	2	1
1668	на какой-то	1	1
1669	от каждой	1	1
1670	любой из	1	1
1671	о взаимоотношении	1	1
1672	пришли к	1	1
1673	трех стихах	1	1
1674	сделать и	1	1
1675	не избегает	2	1
1676	вкладывает в	1	1
1677	к блестящему	1	1
1678	далеком прошлом	1	1
1679	богатых и	1	1
1680	не без	1	1
1681	и естественно	1	1
1682	удалось установить	1	1
1683	что пьесы	1	1
1684	не достигает	1	1
1685	в жизнь	2	1
1686	и вслед	1	1
1687	для прежней	1	1
1688	с их	4	1
1689	о другой	1	1
1690	от своих	1	1
1691	мнения и	1	1
1692	всю его	1	1
1693	течение всей	1	1
1694	этого рода	2	1
1695	еще большего	1	1
1696	в свои	4	1
1697	три основных	1	1
1698	отличающуюся от	1	1
1699	и тому	1	1
1700	за тем	2	1
1701	творчества поэта	1	1
1702	той самой	1	1
1703	ведь он	1	1
1704	самого поэта	1	1
1705	из конкретных	1	1
1706	и комедия	1	1
1707	за которым	1	1
1708	этот раз	5	1
1709	если и	1	1
1710	сталкиваемся с	1	1
1711	почти до	1	1
1712	о сходстве	1	1
1713	и людей	2	1
1714	что например	1	1
1715	очевидно до	1	1
1716	достаточной степени	1	1
1717	и ход	1	1
1718	сомнение в	1	1
1719	этих элементов	1	1
1720	особенно в	1	1
1721	на такое	2	1
1722	эти же	1	1
1723	которая как	1	1
1724	и внешних	1	1
1725	можем представить	1	1
1726	бы ожидать	2	1
1727	два мнения	1	1
1728	противоречие это	1	1
1729	больше внимания	1	1
1730	же от	1	1
1731	ей в	1	1
1732	его произведениях	1	1
1733	а его	1	1
1734	начать с	1	1
1735	достаточно назвать	2	1
1736	в поле	4	1
1737	он чувствует	1	1
1738	следующем виде	1	1
1739	от комедии	2	1
1740	похожий на	1	1
1741	любовная история	1	1
1742	одну из	2	1
1743	уже только	1	1
1744	но всегда	1	1
1745	однако ни	1	1
1746	говорить не	1	1
1747	каждому своему	1	1
1748	такой способ	1	1
1749	один шаг	1	1
1750	победу в	2	1
1751	а по	1	1
1752	так главным	1	1
1753	и эстетической	1	1
1754	растет на	1	1
1755	в дополнение	1	1
1756	этот факт	1	1
1757	и сверкающий	1	1
1758	сократ был	1	1
1759	к эпохе	2	1
1760	ведь мы	2	1
1761	гете и	1	1
1762	в рамках	3	1
1763	зрителя в	1	1
1764	числе и	1	1
1765	пьесе очень	1	1
1766	человека из	1	1
1767	такого толкования	1	1
1768	мы бы	1	1
1769	это видно	2	1
1770	это потребность	1	1
1771	это недовольство	1	1
1772	в знаменитом	1	1
1773	богатых людей	2	1
1774	или другими	1	1
1775	его до	2	1
1776	попали в	1	1
1777	право на	2	1
1778	же это	1	1
1779	в разговоре	1	1
1780	что после	3	1
1781	в эпоху	1	1
1782	природой и	1	1
1783	и трудно	1	1
1784	поэт но	1	1
1785	поэтому мы	2	1
1786	первую из	1	1
1787	в отношения	1	1
1788	есть больше	1	1
1789	человек может	1	1
1790	нетрудно увидеть	1	1
1791	становится возможным	1	1
1792	встречаются на	1	1
1793	для защиты	1	1
1794	этого тот	1	1
1795	уж не	1	1
1796	вероятно к	1	1
1797	их из	1	1
1798	себя самые	1	1
1799	изображение в	1	1
1800	он но	1	1
1801	против кого	1	1
1802	или по	3	1
1803	другой пример	1	1
1804	ссылаясь на	2	1
1805	за последние	2	1
1806	их было	2	1
1807	одно это	1	1
1808	которой они	1	1
1809	человек есть	1	1
1810	по общему	1	1
1811	в принципе	3	1
1812	это имело	1	1
1813	монологи в	1	1
1814	намека на	1	1
1815	самых общих	1	1
1816	собой разумеется	1	1
1817	в широких	2	1
1818	то ли	2	1
1819	долгое время	1	1
1820	события происходящие	1	1
1821	отношений в	1	1
1822	внешней формы	1	1
1823	на события	1	1
1824	иначе чем	1	1
1825	гораздо чаще	1	1
1826	это такое?	1	1
1827	заботится о	1	1
1828	он имеет	1	1
1829	на свой	1	1
1830	было вызвано	1	1
1831	есть что-то	1	1
1832	введенное в	1	1
1833	ее для	1	1
1834	герои и	1	1
1835	на содержании	1	1
1836	и социальная	1	1
1837	он собирается	1	1
1838	то окажется	1	1
1839	стороны в	1	1
1840	комедия в	1	1
1841	правда в	3	1
1842	уже выше	1	1
1843	разговоре с	1	1
1844	людей или	1	1
1845	чтобы доказать	1	1
1846	она скорее	1	1
1847	года и	1	1
1848	в одно	1	1
1849	даже до	1	1
1850	их за	1	1
1851	фарса как	1	1
1852	почти ни	1	1
1853	идея а	1	1
1854	мало или	1	1
1855	всякого рода	1	1
1856	в дальнейшем	1	1
1857	за другим	1	1
1858	представляла собой	1	1
1859	это опять	1	1
1860	заключение что	1	1
1861	сам же	1	1
1862	здесь достаточно	1	1
1863	в первую	5	1
1864	ответить на	1	1
1865	на склоне	1	1
1866	бы однако	1	1
1867	шире и	1	1
1868	тем с	1	1
1869	всегда с	1	1
1870	по тем	1	1
1871	восходит к	4	1
1872	со времени	1	1
1873	стих но	1	1
1874	время от	4	1
1875	последние три	1	1
1876	приходится говорить	1	1
1877	который считает	1	1
1878	не должен	1	1
1879	а нередко	1	1
1880	которыми он	1	1
1881	интриги в	1	1
1882	уже о	4	1
1883	вопроса об	1	1
1884	через восприятие	1	1
1885	которых не	2	1
1886	следует остановиться	1	1
1887	этот тезис	1	1
1888	он получает	1	1
1889	них могла	1	1
1890	об отношении	2	1
1891	почве и	1	1
1892	между отдельными	1	1
1893	что люди	1	1
1894	в различных	1	1
1895	обращаясь к	1	1
1896	я дал	1	1
1897	ясно из	1	1
1898	всегда можно	1	1
1899	сделать вывод	2	1
1900	на море	4	1
1901	по два	1	1
1902	с какими-нибудь	1	1
1903	двух других	1	1
1904	самом начале	3	1
1905	которого сами	1	1
1906	сказано только	1	1
1907	сведений о	1	1
1908	по которой	1	1
1909	до высшей	1	1
1910	это свойство	1	1
1911	без ответа	1	1
1912	по вкусу	1	1
1913	этой роли	1	1
1914	и поступков	1	1
1915	на внутреннем	1	1
1916	связанное с	1	1
1917	мужестве и	1	1
1918	который они	1	1
1919	этот основной	1	1
1920	он считал	1	1
1921	к внутреннему	1	1
1922	ее как	1	1
1923	считать не	1	1
1924	не боясь	1	1
1925	хроника и	1	1
1926	следует отметить	1	1
1927	не противоречит	1	1
1928	то оно	1	1
1929	содержится в	1	1
1930	а сам	2	1
1931	на такую	1	1
1932	к человеку	2	1
1933	в обеих	3	1
1934	и служит	1	1
1935	переходя от	1	1
1936	он действует	1	1
1937	прием который	1	1
1938	в явно	1	1
1939	героев которые	1	1
1940	буквальном смысле	1	1
1941	а и	1	1
1942	его лежит	1	1
1943	чтобы подойти	1	1
1944	него самого	1	1
1945	обстояло дело	1	1
1946	менее важно	1	1
1947	далеко за	1	1
1948	следить за	1	1
1949	и сама	1	1
1950	и этим	1	1
1951	в тот	1	1
1952	поэта в	1	1
1953	по содержанию	5	1
1954	этого человека	1	1
1955	можно рассматривать	1	1
1956	нового и	1	1
1957	и притом	2	1
1958	те и	1	1
1959	отношений к	1	1
1960	поэзию и	1	1
1961	в ожидании	1	1
1962	происходит и	1	1
1963	приемов и	1	1
1964	в последние	2	1
1965	виде а	1	1
1966	меньше чем	2	1
1967	не кто	1	1
1968	также в	3	1
1969	по ее	1	1
1970	в зобу	1	1
1971	между прочим	2	1
1972	бы верная	1	1
1973	творчество поэта	1	1
1974	кругом и	1	1
1975	и оказывается	1	1
1976	речь о	2	1
1977	является средством	1	1
1978	служит для	1	1
1979	что исторический	1	1
1980	же касается	1	1
1981	изгоняя из	1	1
1982	обе они	1	1
1983	и отдельные	1	1
1984	указывая что	1	1
1985	присоединения к	1	1
1986	необходимость в	1	1
1987	как надо	1	1
1988	выражение в	1	1
1989	для создания	1	1
1990	составных частей	1	1
1991	с матерью	1	1
1992	не упуская	1	1
1993	в и	3	1
1994	как человек	1	1
1995	к новым	1	1
1996	выражает свою	1	1
1997	его творчества	4	1
1998	и художественным	1	1
1999	соответствует и	1	1
2000	поэтов и	1	1
2001	последние из	1	1
2002	явления в	1	1
2003	эту часть	2	1
2004	им то	1	1
2005	по другому	1	1
2006	огромное количество	1	1
2007	представлен как	1	1
2008	так у	1	1
2009	представление как	1	1
2010	развилась в	1	1
2011	чтобы проверить	1	1
2012	первые шаги	3	1
2013	при первом	1	1
2014	нас перед	1	1
2015	но без	1	1
2016	и очевидно	1	1
2017	основанное на	1	1
2018	эту же	1	1
2019	последний вопрос	1	1
2020	условия для	1	1
2021	их к	3	1
2022	всех сторон	1	1
2023	взять ее	1	1
2024	мысль в	1	1
2025	взывает к	1	1
2026	сведения о	2	1
2027	если они	3	1
2028	см а	1	1
2029	пример из	1	1
2030	которые были	2	1
2031	отношениям с	1	1
2032	границу между	1	1
2033	который еще	1	1
2034	которые лежат	1	1
2035	нет не	1	1
2036	она занимает	1	1
2037	самую суть	1	1
2038	и особенно	7	1
2039	сделано в	1	1
2040	и подобно	1	1
2041	и меньше	1	1
2042	всех отношениях	1	1
2043	представляет себе	1	1
2044	из драм	1	1
2045	человеческой личности	1	1
2046	можно понять	1	1
2047	самым существенным	1	1
2048	одном случае	1	1
2049	в углу	1	1
2050	решения самых	1	1
2051	впечатление не	1	1
2052	к одной	1	1
2053	пути развития	1	1
2054	этому мы	1	1
2055	и одно	1	1
2056	основании этого	1	1
2057	п уже	1	1
2058	это уже	2	1
2059	в большом	2	1
2060	нашего времени	1	1
2061	противопоставляются друг	1	1
2062	разного рода	1	1
2063	поэтому она	1	1
2064	не заботится	1	1
2065	если эти	1	1
2066	высказать и	1	1
2067	д только	1	1
2068	к уже	1	1
2069	оказывается в	1	1
2070	собой и	2	1
2071	благодаря своей	1	1
2072	наряду со	1	1
2073	начала с	1	1
2074	понимать не	1	1
2075	на заданный	1	1
2076	там оно	1	1
2077	не делает	1	1
2078	цели они	1	1
2079	оказывается на	1	1
2080	в шесть	1	1
2081	однако чтобы	1	1
2082	комедии не	4	1
2083	последние десятилетия	3	1
2084	и были	2	1
2085	что таким	1	1
2086	поражения в	1	1
2087	отрывок из	2	1
2088	без которых	1	1
2089	ее характер	1	1
2090	было у	1	1
2091	привычной нам	1	1
2092	в большинстве	2	1
2093	из действующих	3	1
2094	нее так	1	1
2095	как художественное	1	1
2096	в хронологическом	3	1
2097	что теперь	1	1
2098	самых высоких	1	1
2099	материальной жизни	1	1
2100	тем у	1	1
2101	что эту	1	1
2102	и разрешает	1	1
2103	который с	1	1
2104	что ей	1	1
2105	со всех	1	1
2106	относящихся к	1	1
2107	и достаточно	1	1
2108	и чаще	2	1
2109	так страшно	1	1
2110	работах по	1	1
2111	убеждение в	1	1
2112	слова совершенно	1	1
2113	не дал	1	1
2114	комедии с	7	1
2115	для оценки	2	1
2116	народа и	1	1
2117	эта мысль	1	1
2118	высший расцвет	1	1
2119	своего отца	1	1
2120	силы в	1	1
2121	нельзя отрицать	1	1
2122	трагедии так	1	1
2123	идеи в	1	1
2124	той социальной	1	1
2125	имел ли	1	1
2126	мифологических героев	1	1
2127	образом по	1	1
2128	в древности	2	1
2129	и гете	1	1
2130	тому и	1	1
2131	и легко	1	1
2132	ожидать что	1	1
2133	положительного героя	1	1
2134	родителями которые	1	1
2135	между людьми	2	1
2136	поэт был	3	1
2137	соответствии с	2	1
2138	к науке	1	1
2139	дано было	1	1
2140	ко всей	1	1
2141	темы в	2	1
2142	тенденции к	1	1
2143	действию в	1	1
2144	театры и	1	1
2145	производит на	1	1
2146	к стиху	2	1
2147	только трагедия	1	1
2148	к миру	1	1
2149	что указывает	1	1
2150	здесь и	2	1
2151	свою силу	1	1
2152	из столкновения	1	1
2153	замуж за	1	1
2154	часто встречаем	1	1
2155	целью он	1	1
2156	время была	1	1
2157	месте в	1	1
2158	основных принципов	1	1
2159	прибегает к	1	1
2160	не ведая	1	1
2161	чуть ли	2	1
2162	семейной жизни	1	1
2163	близок к	1	1
2164	жизни от	1	1
2165	ему в	2	1
2166	на дорогу	1	1
2167	в коем	1	1
2168	ни с	1	1
2169	того времени	3	1
2170	вероятно что	3	1
2171	в т	2	1
2172	второй половине	3	1
2173	том числе	4	1
2174	ненависть к	1	1
2175	это особенно	1	1
2176	предположение что	1	1
2177	а вместо	1	1
2178	не сохранилось	1	1
2179	и всем	1	1
2180	возражал против	1	1
2181	вызвать в	1	1
2182	пьесы на	1	1
2183	без нее	1	1
2184	в использовании	1	1
2185	не принимает	1	1
2186	непосредственно в	1	1
2187	в г	28	1
2188	затем и	2	1
2189	что к	2	1
2190	наших дней	1	1
2191	ряде случаев	1	1
2192	не видеть	1	1
2193	самые разнообразные	1	1
2194	ставил в	1	1
2195	прямо противоположные	1	1
2196	этом что	2	1
2197	чем отличается	1	1
2198	такое? я	1	1
2199	подобное же	1	1
2200	стоящих перед	1	1
2201	поведения и	1	1
2202	говорить об	1	1
2203	является не	2	1
2204	художника как	1	1
2205	отношениях с	3	1
2206	мира и	1	1
2207	г с	2	1
2208	поэта к	1	1
2209	свет на	1	1
2210	его же	1	1
2211	хуже чем	2	1
2212	за его	1	1
2213	с какими	1	1
2214	но конечно	1	1
2215	выражение и	1	1
2216	не говоря	4	1
2217	поводом для	2	1
2218	искать в	3	1
2219	напомнить что	1	1
2220	тут и	1	1
2221	каждая из	1	1
2222	прямо называет	1	1
2223	он понимал	1	1
2224	игре не	1	1
2225	разрешение его	1	1
2226	поэт не	1	1
2227	изображается в	1	1
2228	состязание между	1	1
2229	героя комедии	1	1
2230	или совсем	1	1
2231	и почти	1	1
2232	очень существенное	1	1
2233	и образов	1	1
2234	однако если	1	1
2235	на поле	1	1
2236	но этой	1	1
2237	вопрос как	1	1
2238	отделен от	1	1
2239	во второй	4	1
2240	почти всей	1	1
2241	его значении	1	1
2242	отказ от	1	1
2243	частности в	2	1
2244	откажется от	1	1
2245	между реальным	1	1
2246	вторая половина	1	1
2247	земли и	2	1
2248	которые без	1	1
2249	несколько раз	2	1
2250	невозможно гораздо	1	1
2251	поэтам но	1	1
2252	имеет свои	1	1
2253	с человеком	1	1
2254	первые два	1	1
2255	судить об	1	1
2256	очень просто	1	1
2257	значение слова	1	1
2258	по той	1	1
2259	определена как	1	1
2260	найдем в	1	1
2261	со своими	1	1
2262	которой можно	1	1
2263	чтобы вернуть	2	1
2264	по месту	1	1
2265	именно та	1	1
2266	та или	1	1
2267	на копейку	1	1
2268	в театре	1	1
2269	остается на	1	1
2270	и отличие	1	1
2271	из пьес	1	1
2272	от времени	1	1
2273	что хотел	1	1
2274	же можно	1	1
2275	в трагедиях	3	1
2276	в создании	1	1
2277	ничто перед	1	1
2278	в эти	2	1
2279	не получили	1	1
2280	назвал его	1	1
2281	общественной и	1	1
2282	скрывать от	2	1
2283	других случаях	1	1
2284	история с	1	1
2285	иногда даже	1	1
2286	вопросов которые	1	1
2287	в лице	2	1
2288	его современников	4	1
2289	без помощи	1	1
2290	оставляет без	1	1
