N	2gram	Losev_Vesc	Formalny
1310	не обязательно	2	1
1311	вообще но	6	1
1312	нужно быть	1	1
1313	чистом виде	1	1
1314	с в	3	1
1315	действительностью почему	1	1
1316	для умных	1	1
1317	душу и	2	1
1318	уже и	1	1
1319	не вполне	2	1
1320	то как	2	1
1321	стороны как	1	1
1322	можно ли	7	1
1323	не что	12	1
1324	как оно	4	1
1325	общение это	1	1
1326	ли при	1	1
1327	даже с	1	1
1328	это значило	4	1
1329	может стремиться	1	1
1330	как таковую	1	1
1331	и пытаться	1	1
1332	их функции	1	1
1333	и еще	4	1
1334	указания на	1	1
1335	но этот	1	1
1336	всегда и	1	1
1337	и преломления	1	1
1338	вещи от	2	1
1339	живой жизни	1	1
1340	самом начале	1	1
1341	без всякого	7	1
1342	жизни как	1	1
1343	когда человек	1	1
1344	наряду с	2	1
1345	не интересен	1	1
1346	и вместо	1	1
1347	и культуры	1	1
1348	самой сущности	3	1
1349	подошли к	1	1
1350	мы присмотримся	1	1
1351	сущности и	14	1
1352	уже готовые	1	1
1353	это отношение	1	1
1354	то чем	1	1
1355	и самим	1	1
1356	его нужно	1	1
1357	миф и	2	1
1358	ли она	1	1
1359	или если	1	1
1360	что все	2	1
1361	противоречие в	1	1
1362	ибо она	1	1
1363	но никак	1	1
1364	исходит из	2	1
1365	воли и	1	1
1366	нас а	1	1
1367	ее не	6	1
1368	из самой	1	1
1369	не мыслится	1	1
1370	по поводу	1	1
1371	коем случае	1	1
1372	а следовательно	4	1
1373	значит понять	1	1
1374	в отдельных	1	1
1375	что действительность	2	1
1376	не мог	3	1
1377	и стать	1	1
1378	выражения оно	1	1
1379	явления а	1	1
1380	как будто	2	1
1381	реальности так	1	1
1382	ними в	2	1
1383	и искать	1	1
1384	чисто логическим	1	1
1385	к языку	1	1
1386	и понимается	1	1
1387	крайней мере	10	1
1388	гипотезы которые	1	1
1389	чисто смысловой	4	1
1390	понимание в	3	1
1391	чем-то совершенно	1	1
1392	смысле как	1	1
1393	гораздо большее	1	1
1394	речи а	1	1
1395	вещь с	2	1
1396	они понимали	1	1
1397	и биология	1	1
1398	а потом	3	1
1399	а самое	1	1
1400	действительность есть	6	1
1401	ближе к	2	1
1402	представить себе	1	1
1403	этих моментов	1	1
1404	метод он	1	1
1405	не состоит	1	1
1406	оказывается вовсе	1	1
1407	и все-таки	1	1
1408	не зная	1	1
1409	эпохи не	1	1
1410	него как	1	1
1411	остро и	1	1
1412	собой и	1	1
1413	и понятно	1	1
1414	и мы	5	1
1415	по природе	2	1
1416	несколько литературных	1	1
1417	существу и	1	1
1418	она и	2	1
1419	нельзя сказать	3	1
1420	как нам	1	1
1421	вопрос не	1	1
1422	а затем	2	1
1423	это будет	4	1
1424	его моменты	1	1
1425	сознание в	1	1
1426	явления но	3	1
1427	я занимаюсь	2	1
1428	что сама	1	1
1429	этот метод	3	1
1430	происходит это	1	1
1431	стороны самих	1	1
1432	сравнить с	1	1
1433	есть его	1	1
1434	важны не	1	1
1435	в тюрьму	1	1
1436	одной очень	1	1
1437	наоборот она	1	1
1438	отличия от	1	1
1439	если такой	1	1
1440	значит не	4	1
1441	и зависит	1	1
1442	или иную	3	1
1443	и никакой	1	1
1444	себе не	3	1
1445	не обладает	1	1
1446	и являлось	1	1
1447	в хорошем	1	1
1448	в каждый	1	1
1449	у него	3	1
1450	предметом который	1	1
1451	словом в	1	1
1452	для иллюстрации	1	1
1453	они понимают	1	1
1454	и становление	1	1
1455	бы только	2	1
1456	нужно иметь	1	1
1457	эти теории	2	1
1458	далее он	1	1
1459	и натуралистической	1	1
1460	как по	1	1
1461	его должно	1	1
1462	наших теоретических	1	1
1463	понятия для	1	1
1464	можно узнать	1	1
1465	для историка	1	1
1466	е они	1	1
1467	на себя	5	1
1468	если ее	1	1
1469	вещи не	11	1
1470	всем что	2	1
1471	потому в	1	1
1472	возможности в	1	1
1473	всем миром	1	1
1474	идеализм и	1	1
1475	это даже	1	1
1476	дано в	1	1
1477	действительности к	1	1
1478	теории и	1	1
1479	я и	8	1
1480	всякой иной	3	1
1481	чисто смысловыми	1	1
1482	же оно	3	1
1483	и ощущение	1	1
1484	эти три	1	1
1485	не вытекает	1	1
1486	теорий как	1	1
1487	чего бы	2	1
1488	себя как	3	1
1489	подобрать из	1	1
1490	пр это	1	1
1491	вещей с	1	1
1492	если эти	1	1
1493	и вещи	6	1
1494	и вещей	3	1
1495	они как	2	1
1496	того и	2	1
1497	но сущность	1	1
1498	о которых	2	1
1499	в свете	8	1
1500	что наука	1	1
1501	в существенном	1	1
1502	себе и	2	1
1503	его значение	1	1
1504	на себе	5	1
1505	и у	4	1
1506	что их	1	1
1507	на возможное	1	1
1508	явление есть	3	1
1509	не иначе	1	1
1510	этой вещи	4	1
1511	построения но	1	1
1512	вещь не	10	1
1513	не при	1	1
1514	структуры и	1	1
1515	период его	1	1
1516	вещь но	7	1
1517	этот самый	1	1
1518	общение и	3	1
1519	к новой	1	1
1520	литература по	1	1
1521	нами как	1	1
1522	как сущность	2	1
1523	для его	2	1
1524	и быть	2	1
1525	если оно	9	1
1526	должно иметь	1	1
1527	этой сущности	1	1
1528	это различение	1	1
1529	и понимает	2	1
1530	границы между	1	1
1531	как действительность	1	1
1532	его своим	1	1
1533	этого сделать	1	1
1534	ее выражения	1	1
1535	мы говорили	2	1
1536	стремится к	1	1
1537	в руки	2	1
1538	которая именно	1	1
1539	если не	3	1
1540	и идеально	1	1
1541	мере четыре	1	1
1542	второй же	1	1
1543	д таким	1	1
1544	зрения в	1	1
1545	образований и	1	1
1546	отличен от	2	1
1547	но тогда	5	1
1548	определенным образом	6	1
1549	в и	4	1
1550	отражая и	1	1
1551	же типа	1	1
1552	было только	1	1
1553	к чему-то	1	1
1554	как данная	1	1
1555	явление то	4	1
1556	однако эта	1	1
1557	за ними	2	1
1558	исчезает и	1	1
1559	их понимания	1	1
1560	хотя в	1	1
1561	этом вполне	1	1
1562	кто же	1	1
1563	различных типов	1	1
1564	феноменологического метода	1	1
1565	из двух	1	1
1566	является одним	1	1
1567	самого смысла	4	1
1568	где в	1	1
1569	все детали	1	1
1570	доказывать что	1	1
1571	человека по	2	1
1572	чтобы их	1	1
1573	по своей	3	1
1574	его понимание	1	1
1575	и единство	1	1
1576	понятие очень	1	1
1577	это может	3	1
1578	говорили что	2	1
1579	эту формулу	1	1
1580	с ней	2	1
1581	это действительно	1	1
1582	не раз	1	1
1583	как факта	1	1
1584	всего на	1	1
1585	а тем	3	1
1586	нечто вроде	1	1
1587	ее смысл	2	1
1588	явлением и	4	1
1589	чем она	1	1
1590	и событий	1	1
1591	основные вопросы	1	1
1592	не один	1	1
1593	определенное значение	1	1
1594	и какая	1	1
1595	бы его	2	1
1596	они вовсе	1	1
1597	соединение с	1	1
1598	и каждый	1	1
1599	притом как	1	1
1600	существует в	3	1
1601	этом они	1	1
1602	существенного момента	1	1
1603	приближает к	1	1
1604	которое мы	1	1
1605	легко и	1	1
1606	это ощущение	1	1
1607	что только	4	1
1608	существенное ядро	1	1
1609	и материальность	1	1
1610	мы будем	3	1
1611	восприятия т	2	1
1612	есть а	1	1
1613	значило бы	5	1
1614	ее внутреннее	1	1
1615	все своеобразие	1	1
1616	те кто	3	1
1617	эта философия	2	1
1618	оно может	3	1
1619	звуков и	2	1
1620	в данный	1	1
1621	всей полнотой	1	1
1622	и факты	1	1
1623	теперь остается	1	1
1624	это совершенно	4	1
1625	такой постановки	1	1
1626	еще менее	1	1
1627	же необходимо	1	1
1628	от ее	6	1
1629	есть ли	10	1
1630	можно с	3	1
1631	условно ни	1	1
1632	гораздо более	2	1
1633	нет не	2	1
1634	взглянуть на	1	1
1635	в одну	2	1
1636	данного человека	2	1
1637	одного и	1	1
1638	него это	1	1
1639	еще одно	1	1
1640	познания в	1	1
1641	и вопреки	1	1
1642	сущности не	3	1
1643	самим собою	2	1
1644	в подлинном	3	1
1645	существовать как	1	1
1646	это новое	1	1
1647	это внутреннее	1	1
1648	она сама	5	1
1649	оно тоже	1	1
1650	не мешает	4	1
1651	с полной	6	1
1652	все основные	1	1
1653	утверждать что	2	1
1654	до каких	1	1
1655	и стало	1	1
1656	и будет	1	1
1657	оказалось не	1	1
1658	а потому	2	1
1659	от несущественного	1	1
1660	е от	1	1
1661	вещи как	12	1
1662	понятие и	1	1
1663	своего собственного	1	1
1664	которой не	1	1
1665	факта и	2	1
1666	так оно	2	1
1667	слово для	1	1
1668	отличное от	1	1
1669	из таких	1	1
1670	и закон	1	1
1671	нужно прибавить	1	1
1672	самому своему	1	1
1673	с чем-то	1	1
1674	жизненной и	1	1
1675	связанное с	1	1
1676	думает что	1	1
1677	мы замечаем	1	1
1678	его внутреннего	1	1
1679	и творческого	1	1
1680	из которых	3	1
1681	действительно можно	1	1
1682	же нам	1	1
1683	этот принцип	1	1
1684	пройти мимо	1	1
1685	появилось и	1	1
1686	и делает	2	1
1687	система понимания	1	1
1688	то с	3	1
1689	же самой	3	1
1690	и утверждает	1	1
1691	никакого противоречия	1	1
1692	мере и	1	1
1693	него нет	1	1
1694	под этим	1	1
1695	и самая	1	1
1696	всего внутреннего	1	1
1697	различны в	1	1
1698	следовательно она	1	1
1699	функции и	2	1
1700	увидеть в	1	1
1701	и тонкости	1	1
1702	как чего-то	1	1
1703	следовательно в	2	1
1704	обладает никаким	1	1
1705	так называемый	1	1
1706	что у	5	1
1707	о самом	1	1
1708	вещи но	16	1
1709	оно есть	16	1
1710	сущности в	1	1
1711	и материально	1	1
1712	его сознания	1	1
1713	звук не	1	1
1714	то время	4	1
1715	как объективную	1	1
1716	категорию и	1	1
1717	нее т	1	1
1718	никакого права	1	1
1719	оно всегда	2	1
1720	к таким	1	1
1721	который сам	1	1
1722	и они	2	1
1723	как момент	1	1
1724	мы отвлекаемся	1	1
1725	возможности и	2	1
1726	одного слова	1	1
1727	особая и	1	1
1728	с такими	1	1
1729	социологии и	1	1
1730	отрицал и	1	1
1731	ли не	1	1
1732	меньшей мере	1	1
1733	чем действительность	1	1
1734	мы наметили	1	1
1735	ее момент	2	1
1736	состоит из	3	1
1737	научного исследования	1	1
1738	специальных вопросов	1	1
1739	явлений и	3	1
1740	форма слова	1	1
1741	этим они	1	1
1742	о котором	2	1
1743	собою в	1	1
1744	самого бытия	1	1
1745	по самому	3	1
1746	сравнению с	7	1
1747	для последовательного	1	1
1748	нас все	1	1
1749	из которого	1	1
1750	быть никакого	1	1
1751	не пытается	1	1
1752	знает что	2	1
1753	которая не	1	1
1754	подходить к	1	1
1755	производит в	1	1
1756	по крайней	10	1
1757	что из	3	1
1758	к природе	2	1
1759	образом чтобы	1	1
1760	частей и	1	1
1761	жизни так	1	1
1762	такое положение	1	1
1763	нет ничего	2	1
1764	и резко	1	1
1765	только общение	1	1
1766	свое внимание	1	1
1767	действительность если	1	1
1768	именно тем	3	1
1769	к нашему	1	1
1770	в организме	1	1
1771	не видеть	1	1
1772	сил и	1	1
1773	как самостоятельная	1	1
1774	бы с	1	1
1775	он отличается	2	1
1776	быть речи	1	1
1777	есть чистая	1	1
1778	что социальное	1	1
1779	деталях и	1	1
1780	видим что	2	1
1781	грубой форме	1	1
1782	не имеют	1	1
1783	быть совершенно	3	1
1784	такой случай	1	1
1785	и заставляет	2	1
1786	что самое	1	1
1787	мы его	1	1
1788	ее понимает	2	1
1789	таковы что	1	1
1790	различения и	1	1
1791	и какие	1	1
1792	по сравнению	8	1
1793	это все	3	1
1794	этого положения	1	1
1795	быть не	5	1
1796	которое не	1	1
1797	можно различить	1	1
1798	позитивизм и	1	1
1799	всего иного	3	1
1800	вызывает в	1	1
1801	с а	4	1
1802	но лишь	2	1
1803	тех пор	1	1
1804	из которой	1	1
1805	остается только	1	1
1806	с которой	3	1
1807	он оперирует	1	1
1808	и больше	13	1
1809	те или	5	1
1810	не понимает	3	1
1811	для меня	3	1
1812	процесса но	1	1
1813	воплощается в	1	1
1814	но внутренняя	1	1
1815	смысл который	1	1
1816	очень хорошо	2	1
1817	что также	1	1
1818	впрочем и	1	1
1819	стоять на	2	1
1820	чтобы она	3	1
1821	мое стремление	1	1
1822	объединения и	1	1
1823	метод дает	1	1
1824	и наиболее	1	1
1825	далее если	1	1
1826	имеет никакого	2	1
1827	нет никакой	4	1
1828	в вещах	2	1
1829	к делу	2	1
1830	вслед за	1	1
1831	извне оно	1	1
1832	что существуют	2	1
1833	есть она	3	1
1834	чем не	2	1
1835	он есть	2	1
1836	всякий смысл	1	1
1837	тогда как	3	1
1838	данном месте	1	1
1839	это различие	2	1
1840	еще один	2	1
1841	только это	4	1
1842	этого общения	1	1
1843	связанной с	1	1
1844	лишь одна	1	1
1845	и а	3	1
1846	смысл или	3	1
1847	и основной	1	1
1848	литературу не	1	1
1849	эти факты	1	1
1850	вопрос в	1	1
1851	и там	1	1
1852	событий в	1	1
1853	она может	4	1
1854	не теперь	1	1
1855	только смысл	2	1
1856	языка когда	1	1
1857	мог бы	7	1
1858	отличны от	4	1
1859	без реального	1	1
1860	новые и	1	1
1861	за пределами	1	1
1862	ней самой	1	1
1863	слова он	1	1
1864	в определенную	1	1
1865	ведь всякий	1	1
1866	бы сказать	2	1
1867	все новые	1	1
1868	на ряд	1	1
1869	сознанию а	1	1
1870	деле в	1	1
1871	нелепо это	1	1
1872	синтез и	1	1
1873	их физического	1	1
1874	по меньшей	1	1
1875	понять что	1	1
1876	стороны не	2	1
1877	понять смысл	1	1
1878	даже вообще	2	1
1879	теперь уже	1	1
1880	какова его	1	1
1881	общения оно	1	1
1882	реальность в	1	1
1883	исходить и	1	1
1884	если взять	1	1
1885	смысл может	2	1
1886	его пониманию	1	1
1887	к полному	1	1
1888	если только	1	1
1889	который и	1	1
1890	только о	2	1
1891	не будучи	1	1
1892	то внутреннее	1	1
1893	моментов в	2	1
1894	мы возьмем	3	1
1895	работе мы	1	1
1896	во внутреннем	2	1
1897	в наш	1	1
1898	понять и	4	1
1899	постановки вопроса	2	1
1900	обратиться к	1	1
1901	меня не	2	1
1902	материальность и	1	1
1903	уже с	1	1
1904	почве этого	1	1
1905	общение в	4	1
1906	но просто	1	1
1907	этот термин	1	1
1908	как простая	1	1
1909	но на	2	1
1910	только одно	2	1
1911	может не	4	1
1912	в коем	1	1
1913	она так	1	1
1914	отчетливой и	1	1
1915	сделать и	2	1
1916	сущность и	9	1
1917	или другую	2	1
1918	о значении	2	1
1919	внутреннее содержание	3	1
1920	они вообще	2	1
1921	они совершенно	2	1
1922	как наиболее	1	1
1923	они ничего	1	1
1924	совершенно иначе	1	1
1925	из основных	3	1
1926	уже предполагается	1	1
1927	оно будет	2	1
1928	всего построения	1	1
1929	на что	1	1
1930	еще и	11	1
1931	чего не	2	1
1932	и новой	2	1
1933	а это	5	1
1934	не решается	1	1
1935	что с	1	1
1936	тут не	7	1
1937	имен в	3	1
1938	и тут	7	1
1939	или выражения	1	1
1940	и всегда	1	1
1941	в каком-нибудь	2	1
1942	и новое	1	1
1943	не переходя	1	1
1944	бытие и	6	1
1945	невозможно было	2	1
1946	превратиться в	1	1
1947	них и	2	1
1948	ибо оно	1	1
1949	худший вид	1	1
1950	под тем	1	1
1951	вообще существует	1	1
1952	оно только	3	1
1953	то их	3	1
1954	себе но	1	1
1955	больше чем	1	1
1956	никаких указаний	1	1
1957	себе что	3	1
1958	конкретности в	1	1
1959	просто как	2	1
1960	у всех	3	1
1961	что к	1	1
1962	без остатка	1	1
1963	а также	1	1
1964	слово или	1	1
1965	и где	1	1
1966	о характере	1	1
1967	не больше	1	1
1968	это еще	1	1
1969	всегда есть	5	1
1970	без этой	1	1
1971	нужно только	3	1
1972	в бытии	2	1
1973	более тесного	1	1
1974	в ту	1	1
1975	и реальном	1	1
1976	различий между	1	1
1977	какое-то внутреннее	1	1
1978	между собою	12	1
1979	чтобы быть	3	1
1980	совершенно в	2	1
1981	вещь как	8	1
1982	внимание в	1	1
1983	для науки	2	1
1984	эта основная	1	1
1985	не действительность	7	1
1986	в стороне	1	1
1987	случае не	3	1
1988	нас к	1	1
1989	один момент	1	1
1990	не хватает	2	1
1991	найти такой	1	1
1992	е не	5	1
1993	если и	1	1
1994	может только	1	1
1995	есть в	4	1
1996	но по	1	1
1997	эти две	6	1
1998	и социальная	1	1
1999	можно выразить	2	1
2000	же кроется	1	1
2001	есть но	2	1
2002	или другая	1	1
2003	силу этого	1	1
2004	на одном	1	1
2005	без этого	3	1
2006	этого вопроса	3	1
2007	и всякой	1	1
2008	он глубоко	1	1
2009	предмету и	2	1
2010	есть уже	4	1
2011	бы мы	1	1
2012	уже чисто	1	1
2013	менее ярко	2	1
2014	восприятие вещи	1	1
2015	все наши	1	1
2016	фактором и	1	1
2017	которые с	1	1
2018	об этом	5	1
2019	в экономическом	1	1
2020	говорит об	1	1
2021	случайной и	1	1
2022	было ни	2	1
2023	это так	4	1
2024	а так	3	1
2025	и вообще	6	1
2026	не все	3	1
2027	руки и	2	1
2028	факта в	1	1
2029	она только	2	1
2030	совершенно ясно	2	1
2031	определенном направлении	2	1
2032	ему не	3	1
2033	и изменяются	1	1
2034	современной философии	1	1
2035	действительность для	1	1
2036	о сущности	4	1
2037	реагирует на	1	1
2038	науке это	1	1
2039	и внутреннее	2	1
2040	на каком	1	1
2041	это конечно	1	1
2042	стремиться к	1	1
2043	как ни	1	1
2044	просто вещи	1	1
2045	мы критиковали	1	1
2046	мы получим	3	1
2047	каких бы	1	1
2048	как же	6	1
2049	а его	1	1
2050	которую мы	2	1
2051	на гораздо	1	1
2052	поэтому когда	1	1
2053	оставались бы	1	1
2054	до бесконечности	2	1
2055	не уничтожается	2	1
2056	в самых	1	1
2057	другими словами	9	1
2058	анализа и	1	1
2059	ли и	1	1
2060	может идти	2	1
2061	надо было	1	1
2062	может считаться	3	1
2063	также и	9	1
2064	связанные между	1	1
2065	в течение	1	1
2066	восприятие и	1	1
2067	только действительность	1	1
2068	речи о	1	1
2069	что нужно	4	1
2070	в отвлеченном	1	1
2071	это для	2	1
2072	нельзя назвать	1	1
2073	же самым	1	1
2074	вопрос как	3	1
2075	и достаточно	5	1
2076	состоящее из	1	1
2077	не воспринимается	1	1
2078	есть всегда	5	1
2079	связана с	1	1
2080	как таковые	1	1
2081	отличные от	1	1
2082	мы везде	1	1
2083	не существовало	1	1
2084	было это	1	1
2085	есть и	13	1
2086	е то	1	1
2087	е уже	1	1
2088	совершенно невозможно	2	1
2089	в начале	1	1
2090	явлений в	2	1
2091	в нашей	1	1
2092	факт что	1	1
2093	но необходимо	3	1
2094	резко отличается	1	1
2095	вещь воспринимается	1	1
2096	вообще нельзя	1	1
2097	как явление	1	1
2098	действительности от	2	1
2099	природу этого	1	1
2100	можно найти	1	1
2101	эти авторы	1	1
2102	конечно нет	2	1
2103	у нее	1	1
2104	и часто	1	1
2105	собственно говоря	5	1
2106	и всех	1	1
2107	элементы и	2	1
2108	не уничтожает	1	1
2109	идет речь	1	1
2110	еще на	1	1
2111	вещи во	1	1
2112	всего то	2	1
2113	могло быть	1	1
2114	но чисто	1	1
2115	нечто абсолютно	2	1
2116	допустить что	1	1
2117	в книге	1	1
2118	том чего	1	1
2119	новое понимание	1	1
2120	для обозначения	1	1
2121	так можно	1	1
2122	и понятия	1	1
2123	ее наиболее	1	1
2124	и развить	1	1
2125	объективно в	1	1
2126	другого нет	1	1
2127	с бытием	1	1
2128	понята как	1	1
2129	бытия и	6	1
2130	фактах и	1	1
2131	как часто	2	1
2132	все еще	3	1
2133	на двух	2	1
2134	эту действительность	1	1
2135	палку в	1	1
2136	о понимании	3	1
2137	а понимать	1	1
2138	не имеющий	1	1
2139	все другие	1	1
2140	и новые	1	1
2141	чтобы осуществить	1	1
2142	они так	1	1
2143	мы различаем	1	1
2144	каждый момент	1	1
2145	что иное	12	1
2146	только одну	1	1
2147	в каком-то	5	1
2148	не этим	1	1
2149	и оно	4	1
2150	идею и	2	1
2151	им не	1	1
2152	нас это	1	1
2153	иное как	12	1
2154	представляют собою	1	1
2155	степени и	2	1
2156	как общее	1	1
2157	ее чисто	1	1
