N	2gram	Vygotskiy_	Marksizm
1298	мысли к	3	1
1299	в изложении	1	1
1300	не нуждается	1	1
1301	во внимание	4	1
1302	необходимы для	2	1
1303	которое в	1	1
1304	письменной речью	7	1
1305	развития как	6	1
1306	совершается и	1	1
1307	взятые в	1	1
1308	на тот	1	1
1309	может в	1	1
1310	ему то	1	1
1311	т.е от	1	1
1312	как говорит	2	1
1313	в деле	1	1
1314	я не	6	1
1315	что нельзя	1	1
1316	как во	1	1
1317	опираются на	1	1
1318	от одной	2	1
1319	все сказанное	1	1
1320	сложной и	1	1
1321	можно прямо	1	1
1322	психологии эта	1	1
1323	но когда	2	1
1324	образом для	1	1
1325	практического осуществления	1	1
1326	особенности в	1	1
1327	этот вывод	1	1
1328	больше и	1	1
1329	выше мы	1	1
1330	представляется нам	4	1
1331	о которых	2	1
1332	первая теория	3	1
1333	благодаря тому	1	1
1334	в себя	4	1
1335	к вопросу	1	1
1336	точек зрения	4	1
1337	для новой	1	1
1338	проблема в	2	1
1339	и навыки	1	1
1340	нам предстоит	1	1
1341	что их	2	1
1342	под влиянием	4	1
1343	не иначе	3	1
1344	совершенно прав	1	1
1345	до которых	1	1
1346	речи наиболее	1	1
1347	отношениями которые	1	1
1348	оказывается наиболее	1	1
1349	вопроса о	5	1
1350	оно установлено	1	1
1351	для правильного	1	1
1352	немногих словах	1	1
1353	последнем случае	1	1
1354	на которую	1	1
1355	была первоначально	1	1
1356	обратном направлении	1	1
1357	к речи	1	1
1358	образом с	2	1
1359	совершается переход	1	1
1360	не совершается	3	1
1361	сознания а	1	1
1362	какие существуют	1	1
1363	для развития	9	1
1364	данном частном	1	1
1365	не означает	5	1
1366	на этом	8	1
1367	к предмету	2	1
1368	они же	2	1
1369	перехода от	3	1
1370	этим путем	1	1
1371	речью к	1	1
1372	они становятся	1	1
1373	по данному	2	1
1374	для ее	1	1
1375	в структуре	1	1
1376	чтобы он	1	1
1377	и процессы	1	1
1378	данному вопросу	1	1
1379	природе своей	1	1
1380	имеет свой	1	1
1381	элементарных и	1	1
1382	проблемы как	1	1
1383	является общим	1	1
1384	и обратное	1	1
1385	языком и	1	1
1386	оказаться что	1	1
1387	язык на	1	1
1388	это по	1	1
1389	не над	2	1
1390	идет в	3	1
1391	сознания может	2	1
1392	о действительности	1	1
1393	однако эта	1	1
1394	на нем	2	1
1395	но зато	1	1
1396	процессов и	1	1
1397	содержания и	2	1
1398	является вовсе	1	1
1399	существенных чертах	2	1
1400	этого является	1	1
1401	этом совершенно	1	1
1402	это или	1	1
1403	для человека	1	1
1404	совершенно так	1	1
1405	уже указывали	1	1
1406	почти всегда	2	1
1407	тем и	2	1
1408	себя на	1	1
1409	на каждой	2	1
1410	языке все	1	1
1411	момент развития	1	1
1412	такое что	1	1
1413	ряд слов	1	1
1414	является диаметрально	1	1
1415	и хотя	2	1
1416	доходит до	1	1
1417	сотрудничестве с	2	1
1418	и знает	1	1
1419	и затем	1	1
1420	известно по	1	1
1421	та которая	1	1
1422	с целым	1	1
1423	говорили что	2	1
1424	должны были	3	1
1425	какой мере	1	1
1426	признаков которые	1	1
1427	участвующих в	3	1
1428	как известно	7	1
1429	к каждому	1	1
1430	в школе	16	1
1431	собственного внутреннего	1	1
1432	языка другими	1	1
1433	он в	3	1
1434	основное в	1	1
1435	на который	2	1
1436	его теории	2	1
1437	слова из	2	1
1438	однако в	1	1
1439	что для	2	1
1440	но вне	1	1
1441	мысли как	4	1
1442	сущности это	2	1
1443	внесены в	1	1
1444	что есть	1	1
1445	условия для	1	1
1446	это приводит	1	1
1447	существует в	2	1
1448	ответ как	1	1
1449	приводят к	4	1
1450	из какого	1	1
1451	того существует	1	1
1452	стоит только	2	1
1453	слова что	1	1
1454	и понятием	1	1
1455	мы будем	4	1
1456	элементы системы	1	1
1457	взять его	1	1
1458	осуществляется с	1	1
1459	в силу	14	1
1460	и повторяя	1	1
1461	бы оно	3	1
1462	для построения	1	1
1463	представление об	2	1
1464	этом процессе	1	1
1465	те кто	1	1
1466	на место	2	1
1467	очень редко	1	1
1468	появляется у	1	1
1469	значит что	6	1
1470	в соответствующей	1	1
1471	речи достигает	1	1
1472	явления в	1	1
1473	для чего	1	1
1474	иначе как	4	1
1475	же необходимо	1	1
1476	взаимодействии друг	1	1
1477	есть система	1	1
1478	в один	1	1
1479	нам кажется	2	1
1480	грамматических структур	1	1
1481	ситуации мы	2	1
1482	возможностей в	2	1
1483	существенно новое	1	1
1484	он говорил	1	1
1485	не отличается	1	1
1486	в статье	1	1
1487	и невозможность	1	1
1488	первую очередь	4	1
1489	средством для	2	1
1490	в анализе	1	1
1491	связи и	2	1
1492	и будет	1	1
1493	образом и	1	1
1494	за ним	1	1
1495	в старой	3	1
1496	как таковой	2	1
1497	если в	4	1
1498	систематичность являются	1	1
1499	своего собственного	3	1
1500	анализа не	1	1
1501	которых мы	1	1
1502	с развитием	3	1
1503	оно было	1	1
1504	связан с	1	1
1505	в противоречие	1	1
1506	говорит нам	1	1
1507	синтеза и	1	1
1508	вообще без	1	1
1509	тогда он	1	1
1510	еще мало	1	1
1511	связанное с	2	1
1512	и из	2	1
1513	можно поставить	1	1
1514	сам по	1	1
1515	думается нам	1	1
1516	и этого	1	1
1517	бы привести	1	1
1518	мы в	2	1
1519	совсем так	1	1
1520	из того	12	1
1521	его но	1	1
1522	в работах	1	1
1523	различных сторон	1	1
1524	и делает	2	1
1525	связывается с	1	1
1526	являются по	1	1
1527	правда некоторые	1	1
1528	на известный	1	1
1529	знания в	1	1
1530	подобно тому	6	1
1531	перед ними	1	1
1532	в переходе	1	1
1533	не распадается	1	1
1534	к самым	1	1
1535	оно способно	2	1
1536	иностранному языку	1	1
1537	момент непосредственно	1	1
1538	если не	3	1
1539	особого рода	1	1
1540	этой точки	7	1
1541	вместо того	5	1
1542	сложного предложения	1	1
1543	двух сторон	2	1
1544	функции и	3	1
1545	которое как	1	1
1546	в обратном	2	1
1547	и единство	2	1
1548	с ней	3	1
1549	соответствует ни	1	1
1550	с таким	4	1
1551	их и	2	1
1552	стороны это	1	1
1553	следовательно в	1	1
1554	что у	4	1
1555	показать что	4	1
1556	мы говорим	4	1
1557	всем остальным	2	1
1558	пытались сделать	1	1
1559	действия при	1	1
1560	уже говорили	2	1
1561	же самый	2	1
1562	движутся в	1	1
1563	то время	4	1
1564	они связаны	1	1
1565	большое значение	1	1
1566	должно опираться	1	1
1567	только одной	2	1
1568	теснейшим образом	1	1
1569	только оно	1	1
1570	от пут	1	1
1571	оно всегда	1	1
1572	который на	1	1
1573	грамматические формы	1	1
1574	эти исследования	1	1
1575	в определенной	4	1
1576	исходила из	1	1
1577	никакого значения	1	1
1578	дает право	1	1
1579	только то	4	1
1580	возникает как	1	1
1581	система знаков	1	1
1582	и вопрос	1	1
1583	связанные с	6	1
1584	что иное	2	1
1585	влияния на	4	1
1586	тем которые	2	1
1587	возможности и	1	1
1588	изменяется и	1	1
1589	речевом общении	1	1
1590	связаны между	3	1
1591	ключом к	1	1
1592	и активно	1	1
1593	сравнению с	9	1
1594	бы сказать	4	1
1595	она так	1	1
1596	не до	2	1
1597	известная доля	1	1
1598	в известном	9	1
1599	которая не	1	1
1600	на каждом	3	1
1601	сознательно и	3	1
1602	чтобы прийти	1	1
1603	языка на	1	1
1604	в пояснении	1	1
1605	к созданию	1	1
1606	же есть	1	1
1607	поэтому проблема	1	1
1608	выступает как	1	1
1609	он мог	1	1
1610	таких слов	1	1
1611	функции оно	1	1
1612	только одно	1	1
1613	ли они	1	1
1614	этой части	1	1
1615	ярче и	1	1
1616	как часть	1	1
1617	в наиболее	1	1
1618	ни на	3	1
1619	этого явления	1	1
1620	эти вопросы	2	1
1621	а поэтому	1	1
1622	слово или	1	1
1623	гораздо большей	1	1
1624	а если	2	1
1625	вопроса мы	1	1
1626	длинный путь	1	1
1627	являются с	1	1
1628	сливается с	1	1
1629	далее и	1	1
1630	первая особенность	1	1
1631	в принцип	1	1
1632	совершенно иной	3	1
1633	цели как	1	1
1634	этого еще	1	1
1635	и заключается	2	1
1636	и социальной	1	1
1637	на некоторых	1	1
1638	чего нет	1	1
1639	часть или	1	1
1640	в течение	1	1
1641	о котором	1	1
1642	бы по	1	1
1643	сознание и	2	1
1644	на друга	2	1
1645	лежат в	3	1
1646	слово которое	1	1
1647	только мы	1	1
1648	по сравнению	9	1
1649	совершается как	1	1
1650	какой-нибудь звук	1	1
1651	диаметрально противоположной	1	1
1652	ни одному	1	1
1653	и процесс	1	1
1654	движение или	1	1
1655	достаточной мере	1	1
1656	и независимо	1	1
1657	тот и	1	1
1658	процессе усвоения	1	1
1659	остается только	2	1
1660	в середине	1	1
1661	только тогда	5	1
1662	эту фразу	1	1
1663	всего на	2	1
1664	со всей	1	1
1665	что уже	3	1
1666	значение для	4	1
1667	в которую	1	1
1668	конкретных форм	1	1
1669	котором она	2	1
1670	на основании	2	1
1671	имеет никакого	1	1
1672	эти связи	2	1
1673	плоскости в	1	1
1674	весь процесс	1	1
1675	с фактической	2	1
1676	видим таким	1	1
1677	узкие пределы	1	1
1678	при помощи	1	1
1679	в обоих	2	1
1680	еще один	1	1
1681	только это	1	1
1682	действия и	1	1
1683	на первых	1	1
1684	своих больших	1	1
1685	никаких оснований	2	1
1686	и различия	1	1
1687	с различными	1	1
1688	следовательно он	1	1
1689	по линии	1	1
1690	при этих	1	1
1691	из наиболее	1	1
1692	и там	1	1
1693	сознания но	1	1
1694	деле как	1	1
1695	и под	1	1
1696	только уже	1	1
1697	которые уже	1	1
1698	как тот	1	1
1699	которым мы	1	1
1700	и дать	1	1
1701	для изучения	1	1
1702	что я	4	1
1703	совершенно особая	1	1
1704	их место	2	1
1705	может оказаться	2	1
1706	именно то	3	1
1707	основная ошибка	1	1
1708	к объяснению	2	1
1709	котором мы	1	1
1710	признать в	1	1
1711	том же	1	1
1712	речь речь	1	1
1713	к миру	1	1
1714	чисто природной	1	1
1715	же самого	4	1
1716	языка но	1	1
1717	со словом	1	1
1718	имеет и	1	1
1719	здесь и	1	1
1720	в изолированном	1	1
1721	столько в	1	1
1722	существующие между	2	1
1723	а вовсе	1	1
1724	два года	1	1
1725	материал и	1	1
1726	и обладает	1	1
1727	речи однако	1	1
1728	не из	1	1
1729	решения и	2	1
1730	развития именно	2	1
1731	во времени	1	1
1732	к полному	2	1
1733	специальному вопросу	1	1
1734	последнего времени	2	1
1735	как через	2	1
1736	чтобы изучить	1	1
1737	и самых	1	1
1738	и резче	1	1
1739	речь это	1	1
1740	изменения в	1	1
1741	всякое значение	1	1
1742	которые в	4	1
1743	дает нам	1	1
1744	нам известно	3	1
1745	но на	2	1
1746	менее чем	1	1
1747	что ему	2	1
1748	мышления в	4	1
1749	мы могли	16	1
1750	смысле что	1	1
1751	аналогии с	2	1
1752	пришли к	1	1
1753	синтаксическими формами	1	1
1754	общего и	1	1
1755	о значении	1	1
1756	против первого	1	1
1757	единство как	1	1
1758	сколько в	1	1
1759	двух взаимно	1	1
1760	для всякого	1	1
1761	этапе развития	1	1
1762	которых он	2	1
1763	это часто	1	1
1764	он начинает	1	1
1765	интересует только	1	1
1766	и общей	1	1
1767	речи так	3	1
1768	структура как	1	1
1769	только его	2	1
1770	в наглядных	1	1
1771	значений слов	5	1
1772	не способен	3	1
1773	на которой	1	1
1774	имел в	1	1
1775	слова а	1	1
1776	в движение	1	1
1777	речи по	1	1
1778	и нашли	1	1
1779	без этого	1	1
1780	когда же	1	1
1781	мы находим	1	1
1782	различия между	1	1
1783	внутреннего развития	5	1
1784	эта речь	1	1
1785	знания и	2	1
1786	а на	1	1
1787	т.е их	1	1
1788	понимает что	1	1
1789	исходного пункта	1	1
1790	ко второму	1	1
1791	как эти	1	1
1792	другое он	1	1
1793	и слова	1	1
1794	просто как	1	1
1795	этого не	1	1
1796	мы пользуемся	1	1
1797	когда оно	2	1
1798	по типу	4	1
1799	и падает	1	1
1800	в другую	3	1
1801	к определенным	1	1
1802	же по	3	1
1803	и начинается	1	1
1804	это еще	1	1
1805	прямо противоположные	1	1
1806	по существу	5	1
1807	ибо как	1	1
1808	с теми	1	1
1809	не те	1	1
1810	звено в	1	1
1811	в ряде	2	1
1812	в равной	4	1
1813	своих внутренних	1	1
1814	середине и	1	1
1815	и давно	1	1
1816	что перед	1	1
1817	как такая	1	1
1818	является по	2	1
1819	не подлежит	2	1
1820	этой цели	1	1
1821	собственной речи	2	1
1822	может только	1	1
1823	мышления которые	1	1
1824	другом месте	4	1
1825	при таком	1	1
1826	речи таким	1	1
1827	и понимания	1	1
1828	по своему	4	1
1829	мышлении и	2	1
1830	словом как	1	1
1831	и со	1	1
1832	чем мы	1	1
1833	все равно	2	1
1834	ней нет	1	1
1835	были не	1	1
1836	нисколько не	2	1
1837	именно эта	1	1
1838	речь по	2	1
1839	предмета но	1	1
1840	и отношений	7	1
1841	свою внутреннюю	2	1
1842	предметом исследования	1	1
1843	изучать в	1	1
1844	одного предмета	1	1
1845	речь от	1	1
1846	и другим	2	1
1847	заложенное в	1	1
1848	его же	2	1
1849	первостепенное значение	1	1
1850	целого и	1	1
1851	увидим далее	1	1
1852	научных и	10	1
1853	ряд вопросов	1	1
1854	в меру	4	1
1855	только та	1	1
1856	и конец	1	1
1857	находится под	1	1
1858	другом случае	2	1
1859	эти же	3	1
1860	чтобы сделать	2	1
1861	для мышления	1	1
1862	стоит и	1	1
1863	простой аналогией	1	1
1864	не говоря	1	1
1865	всю совокупность	1	1
1866	он указывает	1	1
1867	и внешних	2	1
1868	реагирует на	1	1
1869	может иметь	3	1
1870	и грамматические	1	1
1871	определения этих	1	1
1872	и эти	2	1
1873	и объективный	1	1
1874	уступает место	2	1
1875	поражает своей	1	1
1876	языка если	1	1
1877	только к	4	1
1878	не изменится	1	1
1879	план в	2	1
1880	существенное в	1	1
1881	он говорит	3	1
1882	известном отношении	2	1
1883	оно в	1	1
1884	лежит не	1	1
1885	на один	1	1
1886	которую мы	3	1
1887	переходе от	3	1
1888	сознание как	1	1
1889	всю свою	1	1
1890	в основных	1	1
1891	чистом виде	1	1
1892	может возникнуть	2	1
1893	и толстой	1	1
1894	и принадлежит	1	1
1895	внутренней психической	1	1
1896	при участии	1	1
1897	тому как	6	1
1898	двумя сторонами	2	1
1899	по грамматике	1	1
1900	он объясняет	1	1
1901	но всегда	1	1
1902	присущую ему	1	1
1903	это для	1	1
1904	господствуют совершенно	1	1
1905	через которые	2	1
1906	и самостоятельность	1	1
1907	исследования в	1	1
1908	является таким	1	1
1909	и во-вторых	1	1
1910	и может	4	1
1911	момент когда	5	1
1912	чисто социальной	1	1
1913	в изменении	1	1
1914	к тем	1	1
1915	но она	1	1
1916	этих особенностей	3	1
1917	области других	1	1
1918	в части	2	1
1919	свою историю	1	1
1920	совершенно невозможно	1	1
1921	самое что	2	1
1922	так чтобы	1	1
1923	случаях когда	1	1
1924	которые оно	1	1
1925	этом слове	1	1
1926	которые существуют	1	1
1927	ведь из	1	1
1928	показали что	11	1
1929	этих случаях	1	1
1930	на всю	2	1
1931	для различных	1	1
1932	уже очень	1	1
1933	слова если	1	1
1934	еще на	1	1
1935	сказать на	1	1
1936	скажем что	1	1
1937	значение слова	4	1
1938	последнее слово	1	1
1939	знает и	1	1
1940	допустить что	3	1
1941	иным путем	1	1
1942	теоретической и	1	1
1943	что можно	1	1
1944	отношение к	12	1
1945	к ней	1	1
1946	имели в	1	1
1947	самой своей	2	1
1948	для обозначения	1	1
1949	другому в	1	1
1950	в плане	2	1
1951	к моменту	3	1
1952	доля правды	1	1
1953	системе как	1	1
1954	и конкретные	1	1
1955	является той	1	1
1956	того времени	1	1
1957	дело в	1	1
1958	даже для	2	1
1959	и определенной	1	1
1960	анализа и	1	1
1961	вызвать в	1	1
1962	самого последнего	1	1
1963	эту мысль	2	1
1964	способным к	1	1
1965	с письменной	1	1
1966	вне всякой	1	1
1967	его до	1	1
1968	нет как	1	1
1969	как увидим	1	1
1970	научных дисциплин	1	1
1971	к новому	1	1
1972	как будто	2	1
1973	содержащееся в	2	1
1974	первое слово	1	1
1975	чем та	1	1
1976	т.д и	2	1
1977	может приобрести	1	1
1978	ли может	1	1
1979	в новой	5	1
1980	лучшем случае	4	1
1981	она существует	1	1
1982	для этого	3	1
1983	не появляется	1	1
1984	вне ее	1	1
1985	и обратно	3	1
1986	хотя они	1	1
1987	именно это	2	1
1988	речь или	1	1
1989	и совершенно	1	1
1990	как для	1	1
1991	не можем	2	1
1992	для овладения	1	1
1993	степени и	1	1
1994	известный компромисс	1	1
1995	теми и	1	1
1996	себе а	1	1
1997	части этого	1	1
1998	критики теории	1	1
