N	2gram	Bakhtin_Fr	KulturaY
1307	на новый	2	1
1308	от единства	1	1
1309	бы она	1	1
1310	и речи	2	1
1311	то уже	1	1
1312	вот несколько	1	1
1313	ли на	1	1
1314	объясняется и	1	1
1315	на весь	3	1
1316	художественной литературе	1	1
1317	и весьма	1	1
1318	себе отношения	1	1
1319	кажется что	1	1
1320	и признание	1	1
1321	были связаны	5	1
1322	его литературное	1	1
1323	на французский	1	1
1324	было для	1	1
1325	и та	2	1
1326	года были	1	1
1327	между обоими	1	1
1328	слово для	1	1
1329	сомнению что	2	1
1330	проникнуть в	3	1
1331	не место	1	1
1332	и другая	1	1
1333	по своей	3	1
1334	резких и	1	1
1335	новое слово	1	1
1336	должны были	1	1
1337	тот общий	1	1
1338	и лишено	1	1
1339	он еще	3	1
1340	уже несколько	1	1
1341	как эта	1	1
1342	хроники и	1	1
1343	своего значения	1	1
1344	разной степени	2	1
1345	центр тяжести	1	1
1346	истории и	2	1
1347	вторая часть	1	1
1348	выходят за	1	1
1349	грамматике и	1	1
1350	подлинном смысле	1	1
1351	сущности может	1	1
1352	конца и	1	1
1353	являются лишь	1	1
1354	году в	3	1
1355	культуры и	11	1
1356	необходимости создать	1	1
1357	всегда имеет	1	1
1358	что во	1	1
1359	он понимает	3	1
1360	не художественной	1	1
1361	по другим	1	1
1362	отделено от	1	1
1363	школьной и	1	1
1364	раз подчеркнуть	2	1
1365	но нет	1	1
1366	одном письме	1	1
1367	узком и	1	1
1368	них не	1	1
1369	и высокую	1	1
1370	подлинная природа	1	1
1371	роль играет	1	1
1372	например о	1	1
1373	языков и	1	1
1374	не считаться	1	1
1375	до наших	1	1
1376	бы быть	2	1
1377	не вовсе	1	1
1378	бы ни	2	1
1379	которые были	1	1
1380	которому и	1	1
1381	чем свидетельствует	1	1
1382	которого мы	2	1
1383	остановиться на	1	1
1384	отношении является	1	1
1385	эти даны	1	1
1386	смысле может	1	1
1387	есть ли	1	1
1388	своего развития	3	1
1389	означает что	1	1
1390	в один	1	1
1391	и особенно	4	1
1392	отношений на	1	1
1393	языка для	1	1
1394	раньше чем	1	1
1395	роль во	1	1
1396	почти ничего	1	1
1397	превращаются в	1	1
1398	так называемом	1	1
1399	эту задачу	1	1
1400	правды но	1	1
1401	не выдерживает	1	1
1402	служить целям	1	1
1403	с полной	3	1
1404	можно проследить	1	1
1405	должного понимания	2	1
1406	образом и	1	1
1407	речи здесь	1	1
1408	мы вовсе	2	1
1409	несколько десятков	1	1
1410	xvi век	1	1
1411	вопросы и	1	1
1412	это сама	2	1
1413	и этот	1	1
1414	вопросы о	2	1
1415	совершенно правильно	1	1
1416	и конечно	1	1
1417	мы встречаем	1	1
1418	они и	1	1
1419	смотреть на	1	1
1420	жанра и	1	1
1421	он перестает	1	1
1422	друга в	1	1
1423	в вопросах	1	1
1424	них в	1	1
1425	то есть	71	1
1426	его современники	2	1
1427	представляется возможным	1	1
1428	он только	1	1
1429	поэтому было	1	1
1430	образа в	1	1
1431	для себя	1	1
1432	на первом	4	1
1433	как реальный	1	1
1434	века от	1	1
1435	однако было	1	1
1436	теперь в	1	1
1437	например очень	1	1
1438	освободиться от	2	1
1439	других форм	1	1
1440	чтобы стать	1	1
1441	связанное с	2	1
1442	своего понимания	1	1
1443	деле на	1	1
1444	на таких	1	1
1445	разного рода	3	1
1446	была посвящена	1	1
1447	утверждает что	1	1
1448	науки и	1	1
1449	языках и	2	1
1450	тема эта	1	1
1451	очень сильно	1	1
1452	два типа	1	1
1453	нового времени	17	1
1454	и целого	1	1
1455	целом ряде	2	1
1456	и утверждает	2	1
1457	этот же	1	1
1458	она становится	1	1
1459	обществом и	1	1
1460	в прошлое	3	1
1461	и приобретает	1	1
1462	все то	1	1
1463	здесь всегда	1	1
1464	он так	2	1
1465	для постановки	1	1
1466	то на	1	1
1467	не получил	2	1
1468	так называемый	1	1
1469	здесь особая	1	1
1470	сущность этой	1	1
1471	их следует	1	1
1472	сказать где	1	1
1473	мы остановимся	5	1
1474	более существенна	1	1
1475	самое существенное	1	1
1476	конечно уже	1	1
1477	нет он	1	1
1478	можем дать	1	1
1479	оказываются не	1	1
1480	значения и	1	1
1481	они связаны	1	1
1482	присутствует в	1	1
1483	оно всегда	1	1
1484	из тех	2	1
1485	но почти	1	1
1486	к таким	1	1
1487	самый характер	1	1
1488	это относится	1	1
1489	не знал	1	1
1490	мы встречаемся	1	1
1491	к нам	1	1
1492	может стать	1	1
1493	рода и	1	1
1494	площадь в	1	1
1495	здесь начало	1	1
1496	исключительной ясностью	1	1
1497	в обычной	5	1
1498	людьми не	1	1
1499	и полнее	1	1
1500	жизни в	8	1
1501	себя и	2	1
1502	не будь	1	1
1503	имеет глубокое	1	1
1504	говорили и	1	1
1505	можно найти	3	1
1506	характерное явление	1	1
1507	важное значение	1	1
1508	игры и	2	1
1509	в те	1	1
1510	в итоге	1	1
1511	из которого	1	1
1512	отчасти и	2	1
1513	от всей	2	1
1514	на их	1	1
1515	серьезным и	1	1
1516	в народной	2	1
1517	года и	1	1
1518	он мог	1	1
1519	что читать	1	1
1520	не оказалось	1	1
1521	не входит	2	1
1522	в дальнейших	1	1
1523	в любой	1	1
1524	широко и	1	1
1525	смысл этих	1	1
1526	то я	1	1
1527	тесной связи	1	1
1528	нет ничего	3	1
1529	изречений и	1	1
1530	особенно это	1	1
1531	которых можно	1	1
1532	утрачивают свою	1	1
1533	на официальной	1	1
1534	мира здесь	1	1
1535	писателем в	1	1
1536	в основе	8	1
1537	он требует	2	1
1538	эпоху когда	1	1
1539	далее и	1	1
1540	как начало	2	1
1541	в очень	2	1
1542	находит свое	2	1
1543	хозяином всех	1	1
1544	на самих	2	1
1545	первая из	1	1
1546	решать здесь	1	1
1547	и литературы	7	1
1548	совпадает с	1	1
1549	как мне	1	1
1550	свою свободу	1	1
1551	в значительной	9	1
1552	новой эпохи	1	1
1553	наконец в	2	1
1554	только такие	1	1
1555	власть и	1	1
1556	мы уже	18	1
1557	явления и	1	1
1558	на самых	1	1
1559	ценный материал	1	1
1560	но лишь	1	1
1561	получили у	1	1
1562	с временем	1	1
1563	признак всякого	1	1
1564	с французским	1	1
1565	всюду где	1	1
1566	развития и	2	1
1567	что новая	1	1
1568	и больше	1	1
1569	в кавычки	1	1
1570	всего на	3	1
1571	со всей	1	1
1572	целым рядом	1	1
1573	занимает в	1	1
1574	и вся	2	1
1575	речевых явлений	1	1
1576	ни для	1	1
1577	в которую	1	1
1578	что тем	1	1
1579	народ в	1	1
1580	формой и	1	1
1581	как если	1	1
1582	материи и	1	1
1583	и степени	1	1
1584	художественной литературы	2	1
1585	частности и	1	1
1586	иных отношениях	2	1
1587	мы хотим	1	1
1588	эта книга	1	1
1589	тому или	1	1
1590	более и	1	1
1591	себя вне	1	1
1592	типы и	1	1
1593	выступает против	1	1
1594	в форму	1	1
1595	точки соприкосновения	1	1
1596	жизни это	4	1
1597	свете которых	1	1
1598	литературы в	4	1
1599	а во	1	1
1600	им в	1	1
1601	он дает	4	1
1602	богатой и	2	1
1603	по линии	1	1
1604	времени его	1	1
1605	современном смысле	1	1
1606	из наиболее	2	1
1607	на две	1	1
1608	объясняется та	1	1
1609	и во	6	1
1610	с литературным	1	1
1611	принадлежит к	1	1
1612	имеет своим	1	1
1613	это тем	1	1
1614	среди этих	1	1
1615	народного творчества	3	1
1616	которые с	1	1
1617	исключительно на	1	1
1618	со своеобразным	1	1
1619	их с	2	1
1620	без всякой	1	1
1621	но именно	4	1
1622	за пределами	1	1
1623	и раньше	1	1
1624	и стиля	1	1
1625	и обобщения	1	1
1626	мысли не	1	1
1627	в тенденции	2	1
1628	слово и	1	1
1629	литература в	1	1
1630	верное и	1	1
1631	просто на	1	1
1632	они еще	2	1
1633	этот второй	1	1
1634	здесь и	5	1
1635	необходимых условий	1	1
1636	свою силу	1	1
1637	речевым жанром	1	1
1638	это одно	1	1
1639	еще в	3	1
1640	значении в	2	1
1641	проблем которые	1	1
1642	оно имеет	1	1
1643	из него	1	1
1644	дает в	3	1
1645	же ты	1	1
1646	к произведениям	1	1
1647	же он	2	1
1648	во времени	1	1
1649	дальнейшего развития	1	1
1650	моментов в	1	1
1651	для народного	1	1
1652	связаны и	1	1
1653	было быть	1	1
1654	в прокрустово	1	1
1655	конечно у	1	1
1656	на время	4	1
1657	всего того	2	1
1658	своим предметом	1	1
1659	с лишком	1	1
1660	или к	2	1
1661	в смысл	1	1
1662	и законы	1	1
1663	нам еще	1	1
1664	степени в	1	1
1665	многих других	1	1
1666	из новых	1	1
1667	французский язык	2	1
1668	образом к	1	1
1669	но прежде	3	1
1670	было уже	1	1
1671	ряд других	1	1
1672	нам предстоит	1	1
1673	сам он	1	1
1674	этот и	1	1
1675	сколько в	1	1
1676	собираемся решать	1	1
1677	в художественной	1	1
1678	к чисто	1	1
1679	они ничего	1	1
1680	нормальными то	1	1
1681	который был	3	1
1682	монументальный труд	1	1
1683	принимает черты	1	1
1684	и новой	1	1
1685	ведь даже	1	1
1686	площадью на	1	1
1687	стороны того	1	1
1688	становится невозможным	1	1
1689	и разные	1	1
1690	как особый	1	1
1691	и целый	1	1
1692	в честь	1	1
1693	возможным только	1	1
1694	в жанрах	1	1
1695	вовсе нет	2	1
1696	черта в	1	1
1697	и смысл	2	1
1698	не существует	1	1
1699	раз в	4	1
1700	полного и	1	1
1701	действительное значение	1	1
1702	здесь нет	1	1
1703	поговорок пословиц	1	1
1704	и некоторых	1	1
1705	культурой и	2	1
1706	это всегда	2	1
1707	теми же	1	1
1708	отвечает этим	1	1
1709	оно заменяется	1	1
1710	своей книге	3	1
1711	а о	2	1
1712	что элементы	1	1
1713	в свои	1	1
1714	что к	1	1
1715	первым и	1	1
1716	двадцатых годов	1	1
1717	в организации	1	1
1718	прокрустово ложе	1	1
1719	и художественной	1	1
1720	как своего	1	1
1721	под прикрытием	1	1
1722	же по	1	1
1723	всегда есть	1	1
1724	и эта	5	1
1725	в германии	2	1
1726	путешествие в	1	1
1727	с теми	1	1
1728	в эпоху	17	1
1729	в смысловых	1	1
1730	полный и	1	1
1731	на тему	1	1
1732	из общей	1	1
1733	долгое время	1	1
1734	как она	1	1
1735	от господствующей	2	1
1736	не подлежит	3	1
1737	так часто	1	1
1738	лежит на	1	1
1739	в переводе	1	1
1740	не та	1	1
1741	есть только	3	1
1742	однако это	1	1
1743	своего существования	2	1
1744	те особенности	1	1
1745	не относится	1	1
1746	остановимся на	1	1
1747	нового термина	1	1
1748	элементов этой	1	1
1749	что им	1	1
1750	поняли и	1	1
1751	вероятно не	1	1
1752	видим что	1	1
1753	об особом	1	1
1754	природа образа	1	1
1755	можем закончить	1	1
1756	в серьезных	1	1
1757	свет на	1	1
1758	как возможна	1	1
1759	говорит об	1	1
1760	других речевых	1	1
1761	мысли в	1	1
1762	говорили выше	1	1
1763	но конечно	1	1
1764	жизнь и	3	1
1765	ей все	1	1
1766	вышло в	1	1
1767	показывает в	1	1
1768	здесь сами	1	1
1769	становится не	1	1
1770	тяга к	1	1
1771	нужно отметить	3	1
1772	художественная литература	2	1
1773	он был	3	1
1774	в разной	2	1
1775	и других	6	1
1776	оба эти	1	1
1777	образа как	1	1
1778	с самого	1	1
1779	выше и	1	1
1780	не укладывается	2	1
1781	встречаемся с	1	1
1782	в предисловии	2	1
1783	еще можно	1	1
1784	вместо обычного	1	1
1785	а его	2	1
1786	для французского	1	1
1787	на пороге	1	1
1788	которую мы	1	1
1789	например у	2	1
1790	явление это	1	1
1791	особом речевом	1	1
1792	может даже	1	1
1793	предметом нашего	1	1
1794	под ред	1	1
1795	но при	2	1
1796	грамматических категорий	1	1
1797	противоположность этому	1	1
1798	и ни	4	1
1799	как уже	1	1
1800	есть чисто	1	1
1801	выше в	1	1
1802	сам был	1	1
1803	больших и	1	1
1804	без знания	1	1
1805	для кого	1	1
1806	в противоположность	3	1
1807	конкретном материале	1	1
1808	входит в	4	1
1809	во второй	2	1
1810	не находит	1	1
1811	эта сторона	2	1
1812	разумеется совершенно	1	1
1813	с ее	3	1
1814	отношения но	1	1
1815	сознание и	1	1
1816	других писателей	1	1
1817	свидетельствует это	1	1
1818	было еще	2	1
1819	из приведенных	1	1
1820	как мир	1	1
1821	говорили о	1	1
1822	в развитии	1	1
1823	особенность того	1	1
1824	что отдельные	1	1
1825	человека с	1	1
1826	важна здесь	1	1
1827	что из	1	1
1828	слова или	1	1
1829	при всем	1	1
1830	иной степени	1	1
1831	нового порядка	1	1
1832	всегда на	1	1
1833	и характерное	1	1
1834	сказать на	1	1
1835	такова первая	2	1
1836	которых они	2	1
1837	и обновляется	1	1
1838	как выражение	1	1
1839	есть между	1	1
1840	всего от	2	1
1841	этой новой	2	1
1842	вступают в	2	1
1843	в книге	3	1
1844	явление в	2	1
1845	вообще все	1	1
1846	этого нет	1	1
1847	находиться в	1	1
1848	с которой	1	1
1849	на путь	1	1
1850	г однако	1	1
1851	место не	1	1
1852	и самого	1	1
1853	себя знать	1	1
1854	эта остается	1	1
1855	о которой	1	1
1856	степени к	1	1
1857	он знает	1	1
1858	и ее	1	1
1859	выражения в	1	1
1860	сущности первая	1	1
1861	место в	4	1
1862	конечно совершенно	1	1
1863	в чисто	2	1
1864	ему почти	1	1
1865	них несмотря	1	1
1866	память о	2	1
1867	несколько предварительных	1	1
1868	правильной постановки	1	1
1869	смысле а	1	1
1870	по законам	1	1
1871	что творится	1	1
1872	xi века	1	1
1873	переход в	1	1
1874	не получили	1	1
1875	явлениями и	1	1
1876	если на	1	1
1877	особой и	1	1
1878	пишет в	1	1
1879	эти новые	1	1
1880	после смерти	1	1
1881	и обратно	1	1
1882	иногда даже	1	1
1883	до нашего	1	1
1884	канонов и	1	1
1885	в лице	1	1
1886	уже полное	1	1
1887	в устной	1	1
1888	они приобретают	1	1
1889	и иные	1	1
1890	свое особое	1	1
1891	могло быть	1	1
1892	совершается в	1	1
1893	такие явления	1	1
