N	2gram	Ircho_Kome	KulturaY
1306	культуры и	1	1
1307	что во	1	1
1308	время на	1	1
1309	последний вопрос	1	1
1310	оба они	1	1
1311	говорилось выше	1	1
1312	действующего лица	2	1
1313	и каждый	1	1
1314	и какой	1	1
1315	в достаточной	1	1
1316	в отрывках	4	1
1317	них не	1	1
1318	осознание этой	1	1
1319	мысль в	1	1
1320	и почему	1	1
1321	апелляция к	1	1
1322	не замечать	1	1
1323	в первой	2	1
1324	почти всех	1	1
1325	роль играет	1	1
1326	этих словах	1	1
1327	до наших	1	1
1328	бы быть	1	1
1329	свои силы	1	1
1330	союз с	1	1
1331	если они	3	1
1332	во-вторых не	1	1
1333	поэтического творчества	1	1
1334	употреблении у	1	1
1335	бы ни	1	1
1336	которые были	2	1
1337	двух письмах	1	1
1338	сказать о	2	1
1339	при необходимости	1	1
1340	признаки по	1	1
1341	явления в	1	1
1342	речи о	1	1
1343	усилия которые	1	1
1344	остановиться на	2	1
1345	отношении является	1	1
1346	означает что	2	1
1347	в один	2	1
1348	каждого из	2	1
1349	и особенно	7	1
1350	к подобным	1	1
1351	действующими лицами	1	1
1352	сделано в	1	1
1353	общий фонд	1	1
1354	за уничтожение	1	1
1355	любви и	1	1
1356	вокруг вопросов	1	1
1357	при жизни	2	1
1358	как теперь	2	1
1359	с полной	1	1
1360	представляет себе	1	1
1361	что поэты	2	1
1362	составить себе	1	1
1363	по содержанию	5	1
1364	за ее	1	1
1365	не нашел	1	1
1366	человеческой личности	1	1
1367	от до	2	1
1368	ни малейшего	2	1
1369	и этот	1	1
1370	вопросы о	1	1
1371	мы встречаем	5	1
1372	они и	1	1
1373	населения и	1	1
1374	жанра и	1	1
1375	этого периода	1	1
1376	учением о	1	1
1377	них в	1	1
1378	то есть	1	1
1379	его современники	1	1
1380	представляется возможным	1	1
1381	к одной	1	1
1382	сообщения о	2	1
1383	с и	5	1
1384	его с	2	1
1385	для себя	2	1
1386	поэзии на	1	1
1387	не приходит	1	1
1388	ср с	1	1
1389	теперь в	2	1
1390	видно из	4	1
1391	он несомненно	1	1
1392	была направлена	3	1
1393	освободиться от	1	1
1394	двух слов	1	1
1395	собрании с	1	1
1396	связанное с	1	1
1397	если содержание	1	1
1398	в большом	2	1
1399	того уже	1	1
1400	разного рода	1	1
1401	утверждает что	1	1
1402	к выводу	2	1
1403	даже как-то	1	1
1404	не обходится	2	1
1405	психологической характеристики	1	1
1406	по реконструкции	1	1
1407	выступает не	1	1
1408	нового времени	7	1
1409	целом ряде	1	1
1410	этот же	1	1
1411	каком контексте	1	1
1412	уже упоминавшейся	1	1
1413	тон в	1	1
1414	чтобы установить	1	1
1415	оказывается в	1	1
1416	для постановки	2	1
1417	то на	1	1
1418	не знающего	1	1
1419	так называемый	1	1
1420	одновременно с	3	1
1421	претендует на	1	1
1422	из примеров	1	1
1423	чего следует	1	1
1424	еще с	1	1
1425	обращается к	1	1
1426	судить по	3	1
1427	и будет	1	1
1428	но недостаточно	1	1
1429	к которым	1	1
1430	из тех	1	1
1431	и поскольку	1	1
1432	вопрос приходится	1	1
1433	самый характер	1	1
1434	вышла из	1	1
1435	меньшей мере	2	1
1436	от литературы	1	1
1437	изложение содержания	1	1
1438	которые могут	1	1
1439	однако чтобы	1	1
1440	жизни в	1	1
1441	речи из	1	1
1442	между и	6	1
1443	них он	1	1
1444	для жанра	1	1
1445	не последнюю	1	1
1446	в традиционной	2	1
1447	отказалась от	1	1
1448	можно найти	2	1
1449	ему и	2	1
1450	не знали	1	1
1451	от всей	1	1
1452	подходить к	1	1
1453	цельную картину	1	1
1454	времени появления	1	1
1455	п которые	1	1
1456	первого из	1	1
1457	распространение в	1	1
1458	года и	1	1
1459	не входит	1	1
1460	к природе	1	1
1461	в разработке	1	1
1462	того на	1	1
1463	было сомневаться	1	1
1464	такое положение	1	1
1465	в стихе	2	1
1466	становится ясным	1	1
1467	одно лишь	1	1
1468	ст сл	6	1
1469	служит предметом	1	1
1470	в основе	1	1
1471	думается что	1	1
1472	который с	1	1
1473	стилистические особенности	1	1
1474	употребляем это	1	1
1475	в очень	1	1
1476	мало чем	2	1
1477	этой традиции	1	1
1478	его деятельности	1	1
1479	в роли	1	1
1480	совпадает с	1	1
1481	да еще	2	1
1482	тем главный	1	1
1483	в значительной	1	1
1484	наконец в	3	1
1485	ведь еще	1	1
1486	показательно что	4	1
1487	власть и	1	1
1488	мы уже	1	1
1489	у современного	1	1
1490	в понятие	1	1
1491	и независимо	1	1
1492	из его	6	1
1493	свою власть	1	1
1494	было делом	1	1
1495	в середине	5	1
1496	развития и	1	1
1497	факты из	1	1
1498	и больше	1	1
1499	со всей	1	1
1500	занимает в	1	1
1501	совпадают с	1	1
1502	и два	1	1
1503	в которую	1	1
1504	обширными цитатами	1	1
1505	к внешней	1	1
1506	впрочем и	2	1
1507	силы в	1	1
1508	народ в	1	1
1509	мнение о	1	1
1510	ты это	1	1
1511	разумно и	1	1
1512	не считать	1	1
1513	содержание которое	1	1
1514	чем не	1	1
1515	не заметил	1	1
1516	выступает против	2	1
1517	в форму	2	1
1518	среди которых	2	1
1519	было и	1	1
1520	г вот	1	1
1521	вот этот	1	1
1522	как свой	1	1
1523	он дает	1	1
1524	неверным не	1	1
1525	статьи в	1	1
1526	современном смысле	1	1
1527	эти факты	1	1
1528	из наиболее	2	1
1529	нравов и	1	1
1530	к науке	1	1
1531	на две	3	1
1532	ее не	1	1
1533	таких случаев	1	1
1534	и во	4	1
1535	только одна	1	1
1536	принадлежит к	2	1
1537	среди этих	1	1
1538	намеки на	1	1
1539	и придают	1	1
1540	у двух	1	1
1541	на лет	1	1
1542	на чем	2	1
1543	в сознании	4	1
1544	были особенно	1	1
1545	i сл	1	1
1546	здесь и	2	1
1547	будь то	1	1
1548	как-то не	1	1
1549	свою силу	1	1
1550	по меньшей	2	1
1551	ее содержание	1	1
1552	с концами	1	1
1553	к той	1	1
1554	еще в	9	1
1555	идей и	1	1
1556	из него	1	1
1557	же ты	1	1
1558	у вас	1	1
1559	ты с	1	1
1560	во времени	1	1
1561	основная мысль	1	1
1562	его стихи	1	1
1563	листа с	1	1
1564	относительно которых	1	1
1565	постановки вопроса	1	1
1566	строя в	3	1
1567	же цель	1	1
1568	вокруг которого	1	1
1569	в правление	1	1
1570	которому он	1	1
1571	своего друга	1	1
1572	к началу	1	1
1573	что автор	1	1
1574	поэтов за	1	1
1575	сл в	2	1
1576	попадает в	1	1
1577	их сделать	1	1
1578	или к	2	1
1579	эти годы	2	1
1580	которым он	1	1
1581	ему в	2	1
1582	на необходимость	1	1
1583	на дорогу	1	1
1584	одном случае	1	1
1585	хоть и	7	1
1586	любой из	1	1
1587	кто такой	1	1
1588	в коем	1	1
1589	но прежде	1	1
1590	которому не	1	1
1591	буквальный перевод	1	1
1592	нас не	2	1
1593	в последней	1	1
1594	о литературных	1	1
1595	ли так	1	1
1596	который был	1	1
1597	не без	1	1
1598	скорее можно	1	1
1599	нам приходится	1	1
1600	типичные для	1	1
1601	за помощью	1	1
1602	и новой	4	1
1603	на использовании	1	1
1604	i в	1	1
1605	можно на	1	1
1606	широкое значение	1	1
1607	видя в	1	1
1608	с достаточной	4	1
1609	но опять	1	1
1610	цитат из	2	1
1611	в честь	3	1
1612	так по	1	1
1613	из лагеря	1	1
1614	из числа	6	1
1615	и продолжает	1	1
1616	богатство и	1	1
1617	всегда является	1	1
1618	для массового	1	1
1619	не связанное	1	1
1620	раз в	2	1
1621	с которым	1	1
1622	под тем	2	1
1623	а вслед	1	1
1624	здесь нет	1	1
1625	теми же	1	1
1626	поскольку однако	1	1
1627	на юге	1	1
1628	использовать для	2	1
1629	в свои	4	1
1630	что к	2	1
1631	двадцатых годов	2	1
1632	самые разнообразные	1	1
1633	из других	3	1
1634	да так	1	1
1635	время войны	1	1
1636	и тому	1	1
1637	и эта	1	1
1638	в эпоху	1	1
1639	за тем	2	1
1640	принято считать	1	1
1641	такое же	1	1
1642	своей функции	1	1
1643	впрочем не	2	1
1644	ведь он	1	1
1645	из конкретных	1	1
1646	из положения	1	1
1647	за которым	1	1
1648	долгое время	1	1
1649	превратилась в	1	1
1650	как целое	1	1
1651	вступили на	1	1
1652	что против	1	1
1653	этот раз	5	1
1654	по смыслу	1	1
1655	можно ручаться	1	1
1656	случае ясно	1	1
1657	а их	2	1
1658	соответственно и	1	1
1659	ясно из	1	1
1660	сталкиваемся с	1	1
1661	перед собой	1	1
1662	на распространение	1	1
1663	в соединении	1	1
1664	г с	2	1
1665	что им	1	1
1666	что например	1	1
1667	когда же	5	1
1668	поэта к	1	1
1669	достаточной степени	1	1
1670	они лишь	1	1
1671	и ход	1	1
1672	в каждой	1	1
1673	политическом отношении	3	1
1674	свет на	1	1
1675	его же	1	1
1676	в уже	4	1
1677	и таким	2	1
1678	единственным исключением	1	1
1679	на такое	2	1
1680	с какими	1	1
1681	но конечно	1	1
1682	войны и	7	1
1683	другом случае	1	1
1684	отклики на	2	1
1685	жизнь и	2	1
1686	чтобы сделать	1	1
1687	оратора в	1	1
1688	интересующих нас	1	1
1689	обычно в	1	1
1690	он был	4	1
1691	в разной	2	1
1692	и других	7	1
1693	с самого	3	1
1694	выше и	1	1
1695	двух остальных	1	1
1696	не укладывается	1	1
1697	он понимал	1	1
1698	в предисловии	1	1
1699	игре не	1	1
1700	предполагать что	1	1
1701	а его	1	1
1702	г №	2	1
1703	своей среды	1	1
1704	поэтому когда	1	1
1705	усомниться в	2	1
1706	были для	1	1
1707	но при	1	1
1708	его не	1	1
1709	случае можно	1	1
1710	и ни	1	1
1711	по три	1	1
1712	как уже	1	1
1713	уже только	1	1
1714	выражение и	1	1
1715	себя виноватым	1	1
1716	обстоит дело	1	1
1717	в ход	1	1
1718	в противоположность	2	1
1719	вопрос как	1	1
1720	за три	1	1
1721	во второй	4	1
1722	тому подобное	1	1
1723	свою жизнь	1	1
1724	с ее	2	1
1725	№ по	1	1
1726	рассчитанное на	1	1
1727	в нескольких	2	1
1728	с традиционными	1	1
1729	чтобы убедить	1	1
1730	было еще	1	1
1731	не известно	1	1
1732	этот факт	1	1
1733	это однако	2	1
1734	в развитии	2	1
1735	как источник	1	1
1736	были найдены	1	1
1737	нет не	1	1
1738	несколько раз	2	1
1739	что из	3	1
1740	с понятием	1	1
1741	при всем	3	1
1742	не нравится	1	1
1743	март г	1	1
1744	нового порядка	1	1
1745	зависимость от	1	1
1746	с так	1	1
1747	же самое	2	1
1748	в книге	1	1
1749	этот может	1	1
1750	по всей	1	1
1751	этого нет	1	1
1752	их разрешения	1	1
1753	на путь	1	1
1754	такого толкования	1	1
1755	наконец что	1	1
1756	и самого	3	1
1757	та или	1	1
1758	все больше	1	1
1759	о которой	1	1
1760	в театре	1	1
1761	и ее	5	1
1762	бы он	1	1
1763	иной вопрос	1	1
1764	это видно	2	1
1765	первое место	4	1
1766	может показаться	1	1
1767	по изд	2	1
1768	социальной истории	1	1
1769	действительно не	1	1
1770	место в	7	1
1771	в голову	1	1
1772	лиц здесь	1	1
1773	трюки и	1	1
1774	внешней политике	2	1
1775	все еще	1	1
1776	право на	2	1
1777	содержащихся в	1	1
1778	минуту может	1	1
1779	прибегают не	1	1
1780	не получили	1	1
1781	иначе связанные	1	1
1782	исторических условиях	1	1
1783	само собой	2	1
1784	тогда было	1	1
1785	случаи жизни	1	1
1786	со своими	1	1
1787	заподозрили в	1	1
1788	после смерти	6	1
1789	иногда даже	1	1
1790	тут же	2	1
1791	vi в	4	1
1792	и попытки	1	1
1793	становится в	3	1
1794	в лице	2	1
1795	помощью к	1	1
1796	как для	1	1
1797	пути к	1	1
1798	же рода	1	1
1799	все внимание	1	1
1800	являются наиболее	1	1
