N	2gram	Vygotskiy_	VeschiIm
1311	в таком	6	1
1312	что их	1	1
1313	очень много	1	1
1314	это слово	1	1
1315	между этими	1	1
1316	происходит и	1	1
1317	не остается	1	1
1318	имеют никакого	1	1
1319	в стороне	1	1
1320	на известный	1	1
1321	а потебня	1	1
1322	в какой	8	1
1323	которую оно	1	1
1324	без него	1	1
1325	обстоятельство что	1	1
1326	нас к	1	1
1327	эти три	2	1
1328	не вытекает	1	1
1329	переходим к	1	1
1330	по одному	2	1
1331	самое и	1	1
1332	но по	2	1
1333	из чего	1	1
1334	как равно	1	1
1335	он для	1	1
1336	то из	1	1
1337	если эти	1	1
1338	и вместе	3	1
1339	есть величайшее	1	1
1340	взрыв и	1	1
1341	в этих	3	1
1342	и этих	1	1
1343	этого слова	5	1
1344	эту истину	1	1
1345	к нашей	1	1
1346	они наделены	1	1
1347	это понятие	2	1
1348	уже давно	3	1
1349	не могут	2	1
1350	и жизнь	1	1
1351	как таковые	1	1
1352	роли которую	1	1
1353	по его	3	1
1354	не какой-нибудь	1	1
1355	и ближе	1	1
1356	говоря она	1	1
1357	бы мы	1	1
1358	в двух	11	1
1359	с как	1	1
1360	каких других	1	1
1361	достигает своего	1	1
1362	степени что	1	1
1363	то можно	1	1
1364	которые с	2	1
1365	но жизнь	1	1
1366	бы совершенно	6	1
1367	полагает что	5	1
1368	как именно	2	1
1369	одна другую	1	1
1370	отношении и	1	1
1371	могло бы	4	1
1372	что как	4	1
1373	в других	1	1
1374	эту новую	1	1
1375	не иначе	2	1
1376	говорили выше	1	1
1377	совершенно случайно	1	1
1378	этого требует	1	1
1379	с какими	1	1
1380	но конечно	1	1
1381	я позволю	1	1
1382	проанализировать и	1	1
1383	и по	2	1
1384	что хотя	1	1
1385	что та	2	1
1386	на которую	2	1
1387	сказать и	1	1
1388	может значить	1	1
1389	могли бы	6	1
1390	того или	2	1
1391	разница между	1	1
1392	обычно в	1	1
1393	каково же	1	1
1394	это конечно	3	1
1395	как ни	1	1
1396	от других	2	1
1397	ней есть	1	1
1398	и цель	1	1
1399	и глубине	1	1
1400	от света	1	1
1401	с самого	10	1
1402	будто бы	3	1
1403	отличие от	1	1
1404	действие в	1	1
1405	мы увидим	14	1
1406	действия в	1	1
1407	я начинаю	1	1
1408	мы воспринимаем	2	1
1409	направлена в	1	1
1410	этого сделать	1	1
1411	с с	2	1
1412	в наше	2	1
1413	в самых	1	1
1414	это чрезвычайно	1	1
1415	не могу	3	1
1416	оказалось бы	1	1
1417	от этих	1	1
1418	всей силой	1	1
1419	где я	1	1
1420	во всей	3	1
1421	которой ничего	1	1
1422	не один	2	1
1423	в теории	1	1
1424	одно а	1	1
1425	мы опять	1	1
1426	котором я	3	1
1427	с совершенно	3	1
1428	противоречие и	3	1
1429	в отвлеченном	2	1
1430	не верить	1	1
1431	может понять	1	1
1432	цвет и	1	1
1433	но нечто	1	1
1434	все основные	1	1
1435	связана с	1	1
1436	нечего и	1	1
1437	то обстоятельство	1	1
1438	словами но	1	1
1439	мы везде	5	1
1440	от которых	2	1
1441	или иные	1	1
1442	не имеющие	1	1
1443	ничего нового	1	1
1444	всех других	1	1
1445	все те	5	1
1446	из него	4	1
1447	это или	1	1
1448	не могла	2	1
1449	и тот	1	1
1450	конечно в	3	1
1451	только у	1	1
1452	наоборот иначе	1	1
1453	от самого	1	1
1454	сознания что	1	1
1455	в нашей	2	1
1456	факт что	3	1
1457	что нам	1	1
1458	относится и	1	1
1459	это если	1	1
1460	не следует	3	1
1461	всякий знает	1	1
1462	зрения которую	1	1
1463	и я	3	1
1464	выражается в	1	1
1465	одного слова	1	1
1466	говорили о	1	1
1467	но так	2	1
1468	и другая	2	1
1469	раз они	1	1
1470	уже одно	1	1
1471	эти авторы	1	1
1472	если взять	3	1
1473	к которой	1	1
1474	с кем	2	1
1475	думать что	3	1
1476	у нее	2	1
1477	с то	1	1
1478	и каково	1	1
1479	или иное	1	1
1480	в какое-то	2	1
1481	и часто	2	1
1482	нам о	3	1
1483	уже у	1	1
1484	этим он	1	1
1485	вопрос можно	1	1
1486	идет речь	1	1
1487	из своей	2	1
1488	идет о	8	1
1489	значит быть	1	1
1490	жизнь в	1	1
1491	меня то	1	1
1492	могло быть	1	1
1493	почему же	1	1
1494	несколько совершенно	1	1
1495	их настоящей	1	1
1496	сам на	1	1
1497	же самое	14	1
1498	скажем что	1	1
1499	что никакого	1	1
1500	ведь это	1	1
1501	среды и	1	1
1502	заставляет нас	2	1
1503	чем она	1	1
1504	где эта	1	1
1505	тех пор	2	1
1506	не нуждается	1	1
1507	раза в	1	1
1508	природы и	1	1
1509	нам необходимо	1	1
1510	в плане	4	1
1511	оба они	1	1
1512	внимание и	1	1
1513	и каждый	2	1
1514	части в	1	1
1515	это приводит	1	1
1516	в зависимости	1	1
1517	бы он	1	1
1518	одним из	2	1
1519	применимо к	1	1
1520	звуков а	1	1
1521	которое мы	4	1
1522	совершенно иначе	2	1
1523	что может	1	1
1524	одновременно в	1	1
1525	подойти к	1	1
1526	стоит только	3	1
1527	еще одно	1	1
1528	понять что	1	1
1529	с которым	2	1
1530	же в	2	1
1531	как наиболее	1	1
1532	больше как	1	1
1533	всех предыдущих	2	1
1534	бы оно	1	1
1535	к новому	1	1
1536	из анализа	2	1
1537	в данный	1	1
1538	всего на	1	1
1539	все другие	2	1
1540	той которую	1	1
1541	а как	1	1
1542	и новые	1	1
1543	та и	2	1
1544	это в	3	1
1545	представьте себе	1	1
1546	то противоречие	2	1
1547	надо было	3	1
1548	какое-то другое	1	1
1549	однако должен	1	1
1550	всех этих	2	1
1551	доказывает что	1	1
1552	таким же	1	1
1553	именно это	3	1
1554	которой мы	4	1
1555	сказать совершенно	1	1
1556	имеет свою	1	1
1557	в один	4	1
1558	ту самую	1	1
1559	он с	2	1
1560	смысл что	1	1
1561	им не	1	1
1562	получится если	1	1
1563	понятия и	1	1
1564	не надо	2	1
1565	начинает с	3	1
1566	одного и	2	1
1567	и наконец	2	1
1568	позволю себе	1	1
1569	одно ее	1	1
1570	со всяким	1	1
1571	нас это	1	1
1572	же самым	2	1
1573	кажется что	2	1
1574	здесь опять	1	1
1575	объяснить это	1	1
1576	и самый	2	1
1577	момент его	1	1
