N	2gram	Bakhtin_Pr	Narrotol
1298	о способах	1	1
1299	человека ее	2	1
1300	на более	1	1
1301	есть его	1	1
1302	но мы	1	1
1303	между людьми	5	1
1304	заметить что	1	1
1305	нет и	3	1
1306	это позволяет	2	1
1307	в споре	1	1
1308	как человека	1	1
1309	впервые в	3	1
1310	еще вернемся	4	1
1311	рассказчика а	1	1
1312	при котором	1	1
1313	не за	3	1
1314	игра в	1	1
1315	нами два	2	1
1316	произведения и	1	1
1317	в образе	3	1
1318	пороге его	1	1
1319	о последних	1	1
1320	с подлинным	1	1
1321	человечества и	1	1
1322	не знаем	1	1
1323	конкретной жизни	1	1
1324	на литературу	3	1
1325	характерное для	2	1
1326	этого слова	3	1
1327	они еще	1	1
1328	этот второй	1	1
1329	со словом	1	1
1330	здесь и	7	1
1331	достаточно напомнить	1	1
1332	к новой	1	1
1333	главным образом	3	1
1334	вниз все	1	1
1335	рассказ и	3	1
1336	в особом	2	1
1337	мы еще	4	1
1338	если только	3	1
1339	только о	1	1
1340	тот же	2	1
1341	слова от	1	1
1342	протяжении всего	1	1
1343	человека но	1	1
1344	людей не	1	1
1345	что есть	1	1
1346	они полны	1	1
1347	смерть и	2	1
1348	но на	2	1
1349	только одного	1	1
1350	и прямо	2	1
1351	это жанр	1	1
1352	значение в	4	1
1353	живущих в	1	1
1354	тоже не	2	1
1355	ничем не	3	1
1356	так как	12	1
1357	мир в	1	1
1358	речь рассказчика	1	1
1359	достоевского однако	1	1
1360	все так	1	1
1361	глава пятая	1	1
1362	по сходству	1	1
1363	и направлений	1	1
1364	церкви в	1	1
1365	в гостинице	1	1
1366	того как	4	1
1367	некоторые жанровые	1	1
1368	перестает быть	1	1
1369	можно в	1	1
1370	переживаемой в	1	1
1371	том числе	15	1
1372	уже в	3	1
1373	одним и	1	1
1374	в художественной	1	1
1375	средствами художественного	1	1
1376	лишь то	1	1
1377	иных основаниях	1	1
1378	образ и	1	1
1379	чужому слову	1	1
1380	на кладбище	3	1
1381	существовании этого	1	1
1382	себя самого	3	1
1383	в жизнь	2	1
1384	не слияние	1	1
1385	ее в	4	1
1386	где он	1	1
1387	видеть в	1	1
1388	в полном	1	1
1389	указание на	1	1
1390	не умею	1	1
1391	возможность такого	1	1
1392	нет это	1	1
1393	чужих слов	2	1
1394	сходятся в	1	1
1395	к месту	1	1
1396	с их	3	1
1397	слова не	2	1
1398	различия между	1	1
1399	речь но	1	1
1400	с генералом	1	1
1401	исключает возможности	1	1
1402	служит его	1	1
1403	что ни	1	1
1404	от друга	2	1
1405	которое могло	1	1
1406	этого произведения	3	1
1407	этом не	2	1
1408	слова но	3	1
1409	и где	1	1
1410	полно и	1	1
1411	и которая	2	1
1412	время здесь	1	1
1413	категории людей	1	1
1414	позицию по	1	1
1415	такое слово	1	1
1416	сюжетного действия	1	1
1417	как другая	1	1
1418	на тему	1	1
1419	очень много	1	1
1420	и без	4	1
1421	бессмертии души	1	1
1422	себя от	1	1
1423	на рассказе	1	1
1424	а их	1	1
1425	для героев	1	1
1426	важнейшая особенность	1	1
1427	дистанцию между	1	1
1428	на улицах	1	1
1429	мире например	1	1
1430	направлено на	1	1
1431	дистанцию по	1	1
1432	это но	1	1
1433	автору в	1	1
1434	в авторском	1	1
1435	и со	1	1
1436	в такой	1	1
1437	остановимся на	5	1
1438	вернемся к	1	1
1439	сюжетной ситуации	1	1
1440	не исключает	2	1
1441	нисколько не	1	1
1442	жизни между	1	1
1443	все слова	1	1
1444	о бессмертии	1	1
1445	на его	4	1
1446	с другом	6	1
1447	на полноту	1	1
1448	вследствие чего	1	1
1449	а он	1	1
1450	их переживания	1	1
1451	связаны с	3	1
1452	следующей главе	1	1
1453	жизнь и	3	1
1454	свобода и	1	1
1455	на свете	2	1
1456	друга но	2	1
1457	тоска по	1	1
1458	которая как	1	1
1459	за всю	1	1
1460	и тех	1	1
1461	обычно в	3	1
1462	может иметь	1	1
1463	или косвенно	2	1
1464	здесь следует	1	1
1465	с самого	4	1
1466	выше и	2	1
1467	побуждает его	1	1
1468	такой вывод	1	1
1469	в самых	2	1
1470	так называемой	1	1
1471	строится как	1	1
1472	характера в	1	1
1473	я к	1	1
1474	только этого	1	1
1475	здесь можно	1	1
1476	в акте	1	1
1477	прямо как	1	1
1478	при любой	1	1
1479	влюбленности в	1	1
1480	мы должны	4	1
1481	на другое	1	1
1482	отделен от	1	1
1483	включают в	1	1
1484	отдельного слова	1	1
1485	всей истории	1	1
1486	характерно для	1	1
1487	нужно было	1	1
1488	но она	3	1
1489	и их	6	1
1490	на устную	4	1
1491	если такая	1	1
1492	всего его	2	1
1493	в драматургии	1	1
1494	историю своей	1	1
1495	к области	2	1
1496	в трактире	1	1
1497	отношений между	2	1
1498	других писателей	1	1
1499	к анализу	1	1
1500	оказывается что	1	1
1501	смотрит на	1	1
1502	конечно в	2	1
1503	только благодаря	1	1
1504	как мир	1	1
1505	и времени	2	1
1506	пространство в	1	1
1507	в xix	3	1
1508	продолжает определять	1	1
1509	этих случаях	1	1
1510	или как	1	1
1511	как то	1	1
1512	не сводятся	1	1
1513	как жанра	1	1
1514	еще одного	3	1
1515	знает и	1	1
1516	и время	5	1
1517	с какою	2	1
1518	что можно	1	1
1519	по всей	1	1
1520	него и	1	1
1521	на уровне	1	1
1522	самой своей	2	1
1523	прямая речь	2	1
1524	в плане	3	1
1525	крайней мере	2	1
1526	и благодаря	1	1
1527	жанровом отношении	4	1
1528	мировой литературы	3	1
1529	роман а	1	1
1530	ему самому	1	1
1531	благодаря этому	1	1
1532	может показаться	1	1
1533	целая система	2	1
1534	в словаре	1	1
1535	все еще	3	1
1536	в период	1	1
1537	и относительно	1	1
1538	же может	1	1
1539	нуждается в	1	1
1540	человек не	1	1
1541	чисто внешней	1	1
1542	не удалось	1	1
1543	событий и	2	1
1544	для этого	2	1
1545	хотя они	2	1
1546	именно это	1	1
1547	а я	3	1
1548	и совершенно	3	1
1549	им не	1	1
1550	особенно у	1	1
1551	есть не	1	1
1552	совершается в	2	1
1553	степени и	1	1
1554	словами в	2	1
1555	легенда о	1	1
1556	он существует	1	1
1557	более того	9	1
1558	котором он	2	1
