N	2gram	Losev_Prob	Psycholo
1322	произведения но	1	2
1323	на пути	1	2
1324	это необходимо	1	2
1325	отметить что	1	2
1326	целей и	1	2
1327	бесконечное число	4	2
1328	к нулю	1	2
1329	вопросу о	1	2
1330	в поэтический	1	2
1331	сложны и	1	2
1332	во всякой	1	2
1333	в голове	1	2
1334	просто в	2	2
1335	мы конечно	1	2
1336	и всякого	2	2
1337	от них	1	2
1338	потому его	1	2
1339	имели бы	1	2
1340	что действительность	1	2
1341	неодушевленные предметы	1	2
1342	к ее	1	2
1343	крайней мере	9	2
1344	д все	1	2
1345	каждый элемент	2	2
1346	все его	1	2
1347	что хотя	1	2
1348	как такового	1	2
1349	хотелось бы	1	2
1350	что уже	1	2
1351	другое и	1	2
1352	на действительность	3	2
1353	есть просто	4	2
1354	поскольку речь	1	2
1355	это слово	1	2
1356	они будут	1	2
1357	тем больше	3	2
1358	которое дает	1	2
1359	произведения не	1	2
1360	для иллюстрации	1	2
1361	является и	2	2
1362	скульптуры и	1	2
1363	ни от	4	2
1364	ее развития	1	2
1365	искусство для	1	2
1366	каком случае	5	2
1367	на другую	1	2
1368	того если	1	2
1369	и представить	2	2
1370	к вопросу	1	2
1371	не басня	1	2
1372	а для	1	2
1373	той или	22	2
1374	а потом	2	2
1375	и изображает	1	2
1376	воды и	1	2
1377	только от	1	2
1378	о себе	2	2
1379	слова то	1	2
1380	говоря в	1	2
1381	указанию на	1	2
1382	бы они	1	2
1383	от которых	1	2
1384	мы вдруг	1	2
1385	так просто	1	2
1386	с общим	1	2
1387	совершенно неверно	1	2
1388	по своей	1	2
1389	они находятся	1	2
1390	никакого отношения	4	2
1391	если угодно	3	2
1392	и искусства	3	2
1393	тень отца	1	2
1394	необходимо чтобы	2	2
1395	себе как	4	2
1396	чтобы не	2	2
1397	понятия и	2	2
1398	и сами	3	2
1399	для самого	2	2
1400	от нее	2	2
1401	так ли	1	2
1402	мы встречаем	1	2
1403	однако эта	1	2
1404	мы приходим	1	2
1405	в самый	1	2
1406	себе представить	2	2
1407	о той	1	2
1408	лежащий в	1	2
1409	образа и	4	2
1410	и далее	1	2
1411	на те	1	2
1412	которого оно	1	2
1413	мы захотели	2	2
1414	и слов	1	2
1415	для них	4	2
1416	разобраться в	1	2
1417	и делает	1	2
1418	искусство имеет	1	2
1419	быть так	1	2
1420	нечто гораздо	2	2
1421	и одновременно	1	2
1422	и событий	2	2
1423	исключительно в	2	2
1424	мы встречаемся	1	2
1425	для каждого	2	2
1426	произведение в	2	2
1427	с животными	1	2
1428	к какому	2	2
1429	думают что	1	2
1430	страсти и	1	2
1431	в те	1	2
1432	нет в	2	2
1433	первой главе	1	2
1434	тем или	1	2
1435	указали на	1	2
1436	для всякой	1	2
1437	поэтому когда	1	2
1438	в значительной	2	2
1439	и какие	1	2
1440	вопросе о	1	2
1441	оно является	1	2
1442	остается только	2	2
1443	не меньше	1	2
1444	ни для	2	2
1445	которые можно	1	2
1446	но сам	1	2
1447	что такая	2	2
1448	чем не	4	2
1449	это различие	1	2
1450	он весь	1	2
1451	отца и	1	2
1452	от которой	1	2
1453	нас важно	1	2
1454	нужно рассматривать	1	2
1455	это является	3	2
1456	мысли но	1	2
1457	как предмет	2	2
1458	и значит	3	2
1459	это просто	1	2
1460	является только	8	2
1461	входящих в	2	2
1462	жизни не	2	2
1463	часто и	1	2
1464	д и	5	2
1465	с каким	1	2
1466	от всякого	3	2
1467	мы эту	1	2
1468	не ради	1	2
1469	не означает	1	2
1470	именно к	3	2
1471	в свое	1	2
1472	ничего другого	2	2
1473	для всякого	2	2
1474	образ и	4	2
1475	ничего кроме	2	2
1476	в литературе	3	2
1477	д мы	1	2
1478	когда говорил	1	2
1479	представлений и	1	2
1480	вовсе нет	1	2
1481	когда же	1	2
1482	со словами	1	2
1483	собственное чувство	1	2
1484	и вы	2	2
1485	всегда есть	6	2
1486	которые как	1	2
1487	настоящей работы	2	2
1488	представляет собою	2	2
1489	которую оно	1	2
1490	является такой	1	2
1491	и вовсе	7	2
1492	эту точку	1	2
1493	иной раз	5	2
1494	для примера	1	2
1495	и могут	2	2
1496	чем мы	2	2
1497	свое осуществление	1	2
1498	в условиях	7	2
1499	идеи и	4	2
1500	но его	1	2
1501	действительности но	3	2
1502	это как	1	2
1503	у того	1	2
1504	поймет что	1	2
1505	чего мы	1	2
1506	черты совершенно	1	2
1507	же что	1	2
1508	король лир	2	2
1509	в начале	3	2
1510	и времени	1	2
1511	своей основе	1	2
1512	отличать от	2	2
1513	хотя она	1	2
1514	художественному произведению	1	2
1515	имеет свою	3	2
1516	чем сложнее	1	2
1517	поскольку оно	1	2
1518	или еще	1	2
1519	время и	2	2
1520	промежуток времени	1	2
1521	самую мысль	1	2
1522	своей цели	1	2
1523	и понятия	2	2
1524	вообще не	5	2
1525	иначе он	2	2
1526	или иной	20	2
1527	очень трудно	1	2
1528	человек не	1	2
1529	ведь и	1	2
1530	мы сказали	2	2
1531	к идее	1	2
1532	уже во	2	2
1533	находим в	3	2
1534	новое и	3	2
1535	она еще	1	2
1536	не нужна	1	2
1537	между собою	5	2
1538	рассказ о	1	2
1539	которая в	1	2
1540	случае мы	1	2
1541	которые на	1	2
1542	нас такое	1	2
1543	об искусстве	1	2
1544	за собой	1	2
1545	толстого не	2	2
1546	не являются	4	2
1547	или иному	1	2
1548	требует от	1	2
1549	не годится	1	2
1550	искусстве то	1	2
1551	которых она	2	2
1552	над ними	1	2
1553	мы вовсе	1	2
1554	нам на	2	2
1555	имеет для	2	2
1556	словам как	1	2
1557	для употребления	1	2
1558	которого нет	1	2
1559	выйти из	1	2
1560	но у	1	2
1561	к своим	1	2
1562	иначе мы	1	2
1563	только художественный	1	2
1564	от реальных	1	2
1565	к указанию	1	2
1566	нам представляется	4	2
1567	на этой	1	2
1568	в любом	3	2
1569	в вопросе	1	2
1570	можем не	1	2
1571	искусства хотя	1	2
1572	даже и	33	2
1573	мере не	2	2
1574	и формулировать	1	2
1575	но то	1	2
1576	во многих	1	2
1577	значительной мере	2	2
1578	мы узнали	1	2
1579	совершенно другое	1	2
1580	чем его	1	2
1581	не вполне	3	2
1582	как оно	3	2
1583	значения этого	3	2
1584	до того	2	2
1585	как таковую	1	2
1586	всего что	1	2
1587	всегда и	1	2
1588	тех случаях	1	2
1589	если будем	1	2
1590	с большим	2	2
1591	заключенной в	2	2
1592	входят в	1	2
1593	чтобы при	1	2
1594	они сами	1	2
1595	говорит сам	1	2
1596	тут же	12	2
1597	а следовательно	1	2
1598	думает что	1	2
1599	вовсе и	1	2
1600	другом случае	2	2
1601	от ее	1	2
1602	одно что	1	2
1603	а самое	1	2
1604	мы замечаем	1	2
1605	на свете	2	2
1606	существа но	1	2
1607	и всей	2	2
1608	первом случае	1	2
1609	что каждая	2	2
1610	такая же	1	2
1611	узком смысле	2	2
1612	своими собственными	1	2
1613	чтобы этот	1	2
1614	не обладает	1	2
1615	души а	1	2
1616	здесь уже	2	2
1617	принцип и	1	2
1618	в разные	1	2
1619	не говорит	2	2
1620	но никак	4	2
1621	именно здесь	2	2
1622	как изображение	1	2
1623	на тот	1	2
1624	смысле и	1	2
1625	деле и	1	2
1626	идеи с	2	2
1627	учение о	3	2
1628	в изображении	2	2
1629	как вполне	2	2
1630	имеют то	1	2
1631	есть та	1	2
1632	из той	1	2
1633	которой она	3	2
1634	основано на	1	2
1635	виде так	1	2
1636	следовательно и	1	2
1637	именно эту	1	2
1638	чем здесь	1	2
1639	переживания в	1	2
1640	не станем	1	2
1641	жизни вообще	1	2
1642	не был	3	2
1643	этих образов	2	2
1644	образом с	1	2
1645	части басни	1	2
1646	бы к	3	2
1647	который является	2	2
1648	выводы и	1	2
1649	так или	2	2
1650	имеют дело	1	2
1651	так называемые	1	2
1652	для этой	1	2
1653	для человека	1	2
1654	ее художественного	1	2
1655	ту или	3	2
1656	что смысл	2	2
1657	что бы	1	2
1658	имеет значение	6	2
1659	очень мало	2	2
1660	в которое	1	2
1661	начинаем понимать	1	2
1662	значит быть	1	2
1663	всякого другого	1	2
1664	соловья и	2	2
1665	действительно в	1	2
1666	бы оно	1	2
1667	указывает нам	1	2
1668	есть от	2	2
1669	видим и	2	2
1670	можно только	3	2
1671	слова это	2	2
1672	во втором	1	2
1673	нечего и	2	2
1674	произведение и	1	2
1675	переходит в	2	2
1676	в науке	1	2
1677	этот принцип	1	2
1678	представления об	1	2
1679	их как	1	2
1680	является просто	1	2
1681	чтобы у	1	2
1682	отдельных частей	1	2
1683	его ни	1	2
1684	другое что	2	2
1685	поэтому и	3	2
1686	отличаются от	2	2
1687	стороны это	1	2
1688	следовательно в	1	2
1689	это содержание	1	2
1690	он будет	2	2
1691	с целым	1	2
1692	как о	6	2
1693	к самым	1	2
1694	если принять	1	2
1695	скупость и	1	2
1696	точке но	1	2
1697	от его	4	2
1698	искусства всегда	1	2
1699	потому как	1	2
1700	на каждом	1	2
1701	по крайней	9	2
1702	жизни они	1	2
1703	бы нас	2	2
1704	сразу и	3	2
1705	на всю	1	2
1706	художественный образ	12	2
1707	и творчество	1	2
1708	чем же	7	2
1709	почти никогда	1	2
1710	того самого	1	2
1711	язык и	1	2
1712	не знаю	1	2
1713	а может	3	2
1714	в стихотворении	2	2
1715	при всех	2	2
1716	или иных	7	2
1717	что многие	1	2
1718	тому или	1	2
1719	только тем	2	2
1720	он есть	2	2
1721	цели и	1	2
1722	море не	1	2
1723	самого же	2	2
1724	не за	1	2
1725	виде и	3	2
1726	но именно	4	2
1727	легко может	1	2
1728	друг друга	5	2
1729	мы вместо	1	2
1730	дело со	1	2
1731	мы возьмем	5	2
1732	весьма мало	1	2
1733	искусстве все	1	2
1734	истории литературы	1	2
1735	для нашего	1	2
1736	выходит за	2	2
1737	который может	2	2
1738	мы действительно	3	2
1739	простого и	1	2
1740	тут не	1	2
1741	никакого дела	1	2
1742	указание на	2	2
1743	со своим	2	2
1744	эта часть	1	2
1745	только сказать	1	2
1746	на которой	1	2
1747	слова есть	1	2
1748	без этого	3	2
1749	есть уже	4	2
1750	часть и	1	2
1751	убеждаемся в	2	2
1752	не выражается	1	2
1753	деле здесь	2	2
1754	есть с	2	2
1755	является предметом	2	2
1756	там и	4	2
1757	так называемое	1	2
1758	понимать как	4	2
1759	а если	1	2
1760	и читателя	1	2
1761	всей художественной	1	2
1762	говорят о	4	2
1763	это происходит	1	2
1764	и художественного	1	2
1765	для которого	1	2
1766	же тогда	1	2
1767	одна другую	1	2
1768	сказать и	2	2
1769	всякий акт	1	2
1770	ко всему	1	2
1771	собственными глазами	1	2
1772	как показывает	1	2
1773	только к	4	2
1774	он это	1	2
1775	ли в	3	2
1776	жизни для	1	2
1777	другими словами	9	2
1778	в отвлеченном	2	2
1779	будет совершенно	2	2
1780	отдельного слова	1	2
1781	толстой не	1	2
1782	имеет свое	1	2
1783	что из	2	2
1784	с понятием	4	2
1785	и всех	1	2
1786	проще всего	1	2
1787	самой своей	1	2
1788	в литературном	1	2
1789	бы он	2	2
1790	звуков а	1	2
1791	является именно	1	2
1792	во-первых то	1	2
1793	нас это	1	2
1794	перейти от	1	2
1795	свидетельствуют о	1	2
1796	что писатель	1	2
1797	тех или	10	2
1798	более не	2	1
1799	же для	1	1
1800	а смысл	1	1
1801	тем оно	2	1
1802	заметим что	2	1
1803	в настоящем	3	1
1804	писателя и	1	1
1805	будто к	1	1
1806	таковы например	1	1
1807	и фантастического	1	1
1808	или других	4	1
1809	чем оно	2	1
1810	нашли для	1	1
1811	которые здесь	2	1
1812	зрения их	1	1
1813	структуре и	1	1
1814	не связан	2	1
1815	не изображается	1	1
1816	басне потому	1	1
1817	некоторой степени	1	1
1818	и имеет	1	1
1819	божественная комедия	1	1
1820	искусства это	1	1
1821	только иллюзией	1	1
1822	выступает на	1	1
1823	отношениях к	1	1
1824	и над	1	1
1825	на второй	1	1
1826	чего-то другого	1	1
1827	вещи и	9	1
1828	отдельные черты	1	1
1829	и был	1	1
1830	имеют ничего	1	1
1831	и лучше	1	1
1832	пророк пушкина	1	1
1833	осел и	1	1
1834	представлений о	2	1
1835	содержание всякого	1	1
1836	есть самая	1	1
1837	часто даже	4	1
1838	и само	1	1
1839	что лисица	1	1
1840	понимается как	1	1
1841	же эти	1	1
1842	с действительностью	1	1
1843	оно уже	1	1
1844	значение что	1	1
1845	количество возможных	1	1
1846	из тысячи	1	1
1847	значение это	1	1
1848	в художественную	2	1
1849	по пути	1	1
1850	с соответствующим	3	1
1851	обобщения а	1	1
1852	относится и	3	1
1853	понятным почему	1	1
1854	если исходить	1	1
1855	самое можно	2	1
1856	я эту	1	1
1857	и полное	1	1
1858	общее положение	1	1
1859	и наблюдая	1	1
1860	именно о	2	1
1861	исключения из	1	1
1862	произведения необходимо	1	1
1863	эти черты	1	1
1864	развития но	1	1
1865	когда это	2	1
1866	нам нужно	1	1
1867	целое и	4	1
1868	какие угодно	1	1
1869	здесь именно	2	1
1870	это будут	2	1
1871	поэтическом образе	1	1
1872	может существовать	3	1
1873	собой не	1	1
1874	предмета и	1	1
1875	в природе	2	1
1876	это суждение	2	1
1877	образы в	1	1
1878	уже то	1	1
1879	языка то	1	1
1880	вещей из	1	1
1881	вывода из	1	1
1882	действительность в	2	1
1883	не его	1	1
1884	вещи здесь	1	1
1885	широком смысле	2	1
1886	знак в	4	1
1887	толстой называет	1	1
1888	не прав	1	1
1889	однако сказать	1	1
1890	и образ	6	1
1891	первый взгляд	3	1
1892	самой же	3	1
1893	только благодаря	2	1
1894	басне может	1	1
1895	требует для	1	1
1896	этим мы	2	1
1897	и стремления	1	1
1898	при условии	4	1
1899	скажем прямо	1	1
1900	она же	1	1
1901	отсутствует и	2	1
1902	к художественной	1	1
1903	отделена от	1	1
1904	с полным	4	1
1905	о чем-то	4	1
1906	то этот	2	1
1907	редких случаях	1	1
1908	разница здесь	2	1
1909	на рынок	1	1
1910	многие теоретики	1	1
1911	из определенного	1	1
1912	значения слова	1	1
1913	деле для	1	1
1914	другу и	1	1
1915	но эти	1	1
1916	поэтому если	2	1
1917	потому и	1	1
1918	можем назвать	2	1
1919	вдова и	1	1
1920	есть существуют	1	1
1921	припомним то	1	1
1922	часть басни	1	1
1923	не обязательно	4	1
1924	бы этого	1	1
1925	от своей	1	1
1926	если иметь	2	1
1927	чувствовать что	1	1
1928	же его	2	1
1929	себе в	5	1
1930	за рамки	1	1
1931	так называемых	1	1
1932	и начинает	1	1
1933	стихотворения пушкина	1	1
1934	с намерением	2	1
1935	могут существовать	1	1
1936	и остро	1	1
1937	чтобы без	1	1
1938	мы ни	4	1
1939	а море	1	1
1940	отношения и	1	1
1941	есть действительно	2	1
1942	другого не	1	1
1943	в контексте	3	1
1944	сущности которые	1	1
1945	нам художественное	1	1
1946	именно так	4	1
1947	точки для	1	1
1948	же формы	1	1
1949	иметь ничего	1	1
1950	не одно	1	1
1951	нем не	1	1
1952	в отдельных	1	1
1953	не будут	2	1
1954	от человека	1	1
1955	обобщения в	1	1
1956	ясным становится	1	1
1957	случае когда	2	1
1958	которые рисуют	1	1
1959	между фактом	1	1
1960	что обычно	1	1
1961	образом на	1	1
1962	есть один	1	1
1963	на дне	1	1
1964	не имеющих	1	1
1965	мы скажем	4	1
1966	зачем же	1	1
1967	нарушают их	1	1
1968	и которое	1	1
1969	первого взгляда	3	1
1970	для раскрытия	1	1
1971	мораль есть	1	1
1972	обо всем	1	1
1973	области познания	1	1
1974	он уж	1	1
1975	к их	2	1
1976	поскольку в	1	1
1977	а наоборот	3	1
1978	его чрезвычайно	1	1
1979	похожи на	1	1
1980	своему содержанию	6	1
1981	не всякое	1	1
1982	чтобы вместо	1	1
1983	ни при	1	1
1984	самое большее	2	1
1985	еще больше	1	1
1986	художественных целей	1	1
1987	его произведения	1	1
1988	или иными	1	1
1989	а ведь	4	1
1990	фантастической и	1	1
1991	однако этот	1	1
1992	например с	1	1
1993	от всякой	3	1
1994	можем употребить	1	1
1995	вишневого сада	1	1
1996	области сознания	1	1
1997	она или	1	1
1998	именно те	1	1
1999	теории а	1	1
2000	к чему-нибудь	1	1
2001	или иную	3	1
2002	элементы из	1	1
2003	отдельных словах	1	1
2004	о сократе	1	1
2005	этого объяснения	1	1
2006	них все	1	1
2007	третий раз	1	1
2008	чем ты	1	1
2009	именно во	1	1
2010	помощи этой	1	1
2011	является весьма	1	1
2012	бы только	2	1
2013	не очень	4	1
2014	века не	1	1
2015	полное отсутствие	1	1
2016	виде их	1	1
2017	только знак	1	1
2018	произведения можно	1	1
2019	и единственной	1	1
2020	ряд и	3	1
2021	на себя	1	1
2022	в понятии	4	1
2023	и исключительно	1	1
2024	в третий	1	1
2025	еще при	1	1
2026	и структуры	1	1
2027	или иная	4	1
2028	этого можно	1	1
2029	с одним	1	1
2030	и связи	1	1
2031	у тургенева	2	1
2032	образов их	1	1
2033	места где	1	1
2034	определенное и	1	1
2035	какие из	1	1
2036	от читателя	1	1
2037	вещей с	2	1
2038	кажется вот-вот	1	1
2039	под эту	2	1
2040	не какой-нибудь	1	1
2041	больше всего	1	1
2042	составляющих ее	1	1
2043	теряет свой	1	1
2044	понимании является	1	1
2045	стало возможно	1	1
2046	что слово	3	1
2047	хотя оно	1	1
2048	его элементов	1	1
2049	образность имеет	1	1
2050	не нужно	2	1
2051	но жизнь	1	1
2052	есть своя	2	1
2053	самое мы	1	1
2054	от предмета	1	1
2055	ним или	1	1
2056	действительности и	2	1
2057	употребляются в	1	1
2058	смысле его	1	1
2059	имеет ничего	3	1
2060	это могло	1	1
2061	оказывается вовсе	1	1
2062	развития этих	1	1
2063	я на	1	1
2064	сами не	1	1
2065	это вполне	2	1
2066	спросим себя	3	1
2067	другим людям	1	1
2068	такое в	1	1
2069	один смысл	1	1
2070	же оказывается	2	1
2071	прилегли стада	1	1
2072	о предмете	1	1
2073	этой схеме	1	1
2074	или это	2	1
2075	наше исследование	2	1
2076	как систему	1	1
2077	отличен от	1	1
2078	из множества	1	1
2079	на новый	2	1
2080	ли к	1	1
2081	еще яснее	1	1
2082	зрения в	1	1
2083	поэтому нет	2	1
2084	моря и	1	1
2085	попросту говоря	4	1
2086	искусстве или	1	1
2087	к такой	1	1
2088	новых и	2	1
2089	о звуках	1	1
2090	нужно сказать	1	1
2091	легко поддается	1	1
2092	где же	1	1
2093	себе есть	1	1
2094	уже потому	1	1
2095	языке и	1	1
2096	которые сами	1	1
2097	в особом	1	1
2098	доходит до	2	1
2099	вот в	1	1
2100	общая идея	1	1
2101	от страха	1	1
2102	имеет тенденцию	1	1
2103	говорили что	3	1
2104	и речи	1	1
2105	было сделать	1	1
2106	которой ничего	1	1
2107	не вещи	1	1
2108	разве их	1	1
2109	где каждый	1	1
2110	не само	1	1
2111	несколько лет	1	1
2112	самого но	1	1
2113	его поведение	1	1
2114	на бумаге	1	1
2115	заставляет думать	1	1
2116	человеческих отношений	4	1
2117	выдвинуть на	1	1
2118	но есть	1	1
2119	всегда несет	1	1
2120	и какой	1	1
2121	возникает только	2	1
2122	является на	1	1
2123	который так	1	1
2124	них не	1	1
2125	так уж	2	1
2126	этой действительности	1	1
2127	участвует в	1	1
2128	искусства может	1	1
2129	но насколько	1	1
2130	вне и	1	1
2131	который был	1	1
2132	нам очень	1	1
2133	языком и	1	1
2134	нельзя сводить	1	1
2135	прав в	2	1
2136	области человеческой	1	1
2137	эта вторая	1	1
2138	может как	1	1
2139	вообще всякая	1	1
2140	такое произведение	1	1
2141	которая и	1	1
2142	могут сливаться	1	1
2143	другой более	1	1
2144	нашел нужным	1	1
2145	своей поэме	1	1
2146	своего рода	1	1
2147	таких словах	1	1
2148	действительности поэтому	1	1
2149	не мешает	5	1
2150	первую очередь	3	1
2151	в анализе	1	1
2152	прямо и	1	1
2153	однако с	1	1
2154	построена так	1	1
2155	он уже	1	1
2156	является ее	1	1
2157	наше сознание	1	1
2158	внешним образом	1	1
2159	его из	1	1
2160	этого понятия	2	1
2161	и свое	1	1
2162	то понятие	1	1
2163	теоретики литературы	2	1
2164	эти особенности	1	1
2165	и закон	3	1
2166	ничего нового	1	1
2167	свои особые	1	1
2168	пушкин и	1	1
2169	она дана	1	1
2170	есть известного	1	1
2171	никакому сомнению	1	1
2172	что большинство	1	1
2173	поэтому в	2	1
2174	и точности	1	1
2175	что лежит	1	1
2176	из нескольких	1	1
2177	и общее	2	1
2178	порождает из	2	1
2179	надо будет	1	1
2180	нам писателем	1	1
2181	этот же	1	1
2182	а отношение	1	1
2183	этот смысл	1	1
2184	логически мы	1	1
2185	можем легко	1	1
2186	конечно и	2	1
2187	есть тот	2	1
2188	же раз	1	1
2189	пушкин мы	1	1
2190	образом ни	1	1
2191	мы придаем	1	1
2192	значения как	1	1
2193	в соотношении	1	1
2194	быть даже	4	1
2195	на месте	1	1
2196	с произведением	1	1
2197	их взаимное	1	1
2198	и будет	2	1
2199	и пусть	1	1
2200	значения и	1	1
2201	у гоголя	9	1
2202	действительности для	1	1
2203	пушкин прямо	1	1
2204	от художественного	6	1
2205	души это	1	1
2206	и они	1	1
2207	все другое	1	1
2208	себе совершенно	1	1
2209	нам возможность	1	1
2210	начинаем чувствовать	1	1
2211	что обычное	1	1
2212	здесь приходится	1	1
2213	это требует	1	1
2214	который ведет	1	1
2215	есть на	1	1
2216	обобщение и	1	1
2217	или об	1	1
2218	этот образ	1	1
2219	это вдруг	2	1
2220	эта последняя	2	1
2221	одно существенное	1	1
2222	уж тем	1	1
2223	план мы	1	1
2224	представляется в	2	1
2225	на другие	1	1
2226	не входит	1	1
2227	с удивлением	1	1
2228	чисто художественные	2	1
2229	бы о	2	1
2230	но оно	3	1
2231	не подходит	1	1
2232	как часть	1	1
2233	выражение только	1	1
2234	порок и	1	1
2235	предмета изображения	1	1
2236	за нас	1	1
2237	он требует	1	1
2238	модели которая	3	1
2239	виду не	1	1
2240	характер его	1	1
2241	его форме	1	1
2242	индивидуального с	1	1
2243	теория которая	1	1
2244	есть схема	1	1
2245	языка и	4	1
2246	произведение не	1	1
2247	привнесения в	1	1
2248	своей собственной	3	1
2249	себе никакого	1	1
2250	тогда я	1	1
2251	своей целью	1	1
2252	ряд отдельных	2	1
2253	и бессознательной	1	1
2254	изображения и	1	1
2255	всех элементов	1	1
2256	как сон	1	1
2257	значение этого	2	1
2258	растворен в	1	1
2259	не статически	1	1
2260	например хотя	1	1
2261	самым мы	2	1
2262	и какое	1	1
2263	этого пения	1	1
2264	сердца людей	1	1
2265	них как	1	1
2266	чем именно	1	1
2267	и независимо	2	1
2268	существовать у	1	1
2269	так называемым	1	1
2270	предмета а	1	1
2271	самым настоящим	3	1
2272	нам для	1	1
2273	обойтись без	3	1
2274	приемами и	1	1
2275	равно это	1	1
2276	как реальное	1	1
2277	важны для	1	1
2278	и наиболее	1	1
2279	количество и	1	1
2280	него с	2	1
2281	художественной литературы	1	1
2282	отдельные части	1	1
2283	и земли	1	1
2284	жизни на	1	1
2285	не представляет	1	1
2286	будет уже	2	1
2287	художников и	1	1
2288	являются только	4	1
2289	при их	1	1
2290	всех возможных	1	1
2291	живое и	1	1
2292	образность или	4	1
2293	ее только	1	1
2294	не худо	1	1
2295	основной недостаток	1	1
2296	речи в	2	1
2297	от простой	1	1
2298	не явления	1	1
2299	начиная с	1	1
2300	нас далеко	1	1
2301	что символичность	1	1
2302	тем общим	1	1
2303	ли можно	2	1
2304	он никак	1	1
2305	не имели	2	1
2306	чтобы все	2	1
2307	что евгений	1	1
2308	после такого	1	1
2309	движения к	1	1
2310	или другое	2	1
2311	поведение в	1	1
2312	что относительно	1	1
2313	которые возникают	1	1
2314	своей речью	1	1
2315	аллегории не	2	1
2316	рассматривать и	1	1
2317	подобного рода	13	1
2318	человеческую жизнь	2	1
2319	поводу художественного	1	1
2320	какой-нибудь другой	1	1
2321	из поля	1	1
2322	существовать вне	1	1
2323	звук м	2	1
2324	положение вещей	1	1
2325	остается для	1	1
2326	смерть и	1	1
2327	тоже в	1	1
2328	понятие или	1	1
2329	решительно ни	1	1
2330	на челе	1	1
2331	как об	1	1
2332	есть тоже	3	1
2333	на какой-то	2	1
2334	как смысл	1	1
2335	образом к	1	1
2336	отвлеченном виде	1	1
2337	о картине	1	1
2338	сам он	1	1
2339	не избегает	1	1
2340	произведения должна	1	1
2341	или когда	1	1
2342	пользования и	1	1
2343	и борьбы	1	1
2344	действительность а	2	1
2345	виду нечто	1	1
2346	басни она	1	1
2347	в определенном	1	1
2348	а это	6	1
2349	мы выше	4	1
2350	единства и	1	1
2351	для данной	1	1
2352	нам еще	1	1
2353	то самое	1	1
2354	не содержит	1	1
2355	самой этой	4	1
2356	на русский	1	1
2357	от речи	1	1
2358	какой-то особой	2	1
2359	с их	2	1
2360	образом но	1	1
2361	нельзя будет	1	1
2362	этого анализа	1	1
2363	она служит	1	1
2364	уже достаточно	1	1
2365	никакой разницы	1	1
2366	себе но	2	1
2367	что является	2	1
2368	до последней	1	1
2369	слова которые	1	1
2370	приводит нас	1	1
2371	что будет	1	1
2372	тургенева и	1	1
2373	в другую	1	1
2374	за тем	1	1
2375	продолжает существовать	1	1
2376	совсем иное	1	1
2377	даже трудно	1	1
2378	которую указывает	2	1
2379	каждого элемента	1	1
2380	мы ее	1	1
2381	все происходящие	1	1
2382	остаться только	1	1
2383	анна каренина	1	1
2384	этот раз	3	1
2385	если и	2	1
2386	или даже	6	1
2387	жизни когда	2	1
2388	далеко еще	1	1
2389	однако это	6	1
2390	всего прочего	1	1
2391	и этих	1	1
2392	эти картины	1	1
2393	того целого	1	1
2394	а другого	1	1
2395	только и	9	1
2396	мы убеждаемся	2	1
2397	предмета но	2	1
2398	что животные	2	1
2399	однако есть	1	1
2400	а он	1	1
2401	говорит об	1	1
2402	только обратить	1	1
2403	ничего нельзя	1	1
2404	особенно в	2	1
2405	она только	1	1
2406	противоположные и	1	1
2407	и определенного	1	1
2408	без конца	1	1
2409	но этим	1	1
2410	моралью с	1	1
2411	как всякая	1	1
2412	а дело	3	1
2413	понимает что	1	1
2414	и отдельных	1	1
2415	но сами	1	1
2416	совершенству в	1	1
2417	принадлежит только	1	1
2418	связываются с	1	1
2419	чувственные образы	2	1
2420	план в	1	1
2421	и всеми	1	1
2422	а его	2	1
2423	а просто	1	1
2424	прозаической и	1	1
2425	до бесконечности	2	1
2426	мы сделали	1	1
2427	сразу непосредственно	1	1
2428	слов на	1	1
2429	привело бы	1	1
2430	поскольку они	3	1
2431	душу но	1	1
2432	дело когда	2	1
2433	здесь можно	1	1
2434	большее чем	1	1
2435	и художественный	1	1
2436	с виду	1	1
2437	примеры из	2	1
2438	когда само	1	1
2439	ничего для	1	1
2440	можно наметить	1	1
2441	это уж	1	1
2442	есть и	2	1
2443	или другого	3	1
2444	многое такое	1	1
2445	ним как	1	1
2446	здесь это	1	1
2447	логического мышления	1	1
2448	но дело	1	1
2449	например и	2	1
2450	и называется	1	1
2451	них всегда	1	1
2452	слова или	1	1
2453	на смерть	1	1
2454	и всякая	1	1
2455	скажет что	5	1
2456	ведь мы	1	1
2457	из полного	1	1
2458	что далеко	1	1
2459	числе и	1	1
2460	он их	1	1
2461	в макбете	1	1
2462	дело вовсе	2	1
2463	не делать	2	1
2464	а скорее	1	1
2465	которые отсюда	1	1
2466	они тоже	1	1
2467	ничем другим	1	1
2468	возникает та	1	1
2469	мы бы	2	1
2470	имеет какой-нибудь	1	1
2471	это видно	1	1
2472	здесь возникает	1	1
2473	есть таким	1	1
2474	которая так	2	1
2475	исследования является	1	1
2476	или другими	2	1
2477	вещи для	1	1
2478	другой и	3	1
2479	впасть в	1	1
2480	этим как	1	1
2481	происходит в	3	1
2482	но я	1	1
2483	и единственный	1	1
2484	идея и	6	1
2485	себе всю	1	1
2486	в естественных	1	1
2487	себе еще	1	1
2488	же это	2	1
2489	или при	1	1
