N	2gram	Tiupa_Anal	TeoriaLi
1538	строк печальных	1	1
1539	позиция условного	1	1
1540	есть принадлежат	1	1
1541	ритмическом отношении	1	1
1542	качестве полноударных	1	1
1543	смысла символ	1	1
1544	пушкиным когда	1	1
1545	формой мышления	1	1
1546	мифологемы в	1	1
1547	плачу и	1	1
1548	не претендуют	1	1
1549	рыцарского служения	1	1
1550	от я-для-другого	1	1
1551	своего мужествомъ	1	1
1552	выступала сверхценным	1	1
1553	схемы и	1	1
1554	свободы т.е	1	1
1555	дикого скифа	1	1
1556	оживающим когда	1	1
1557	сверхличного и	1	1
1558	и дант	1	1
1559	границы остающейся	1	1
1560	игра воображения	1	1
1561	ассоциирующаяся с	1	1
1562	художественности могут	1	1
1563	эстетической практике	1	1
1564	героя прямая	1	1
1565	трагический персонаж	1	1
1566	во вневренной	1	1
1567	сатирического изображения	1	1
1568	быть художественно	1	1
1569	трагизма в	1	1
1570	достоевского где	1	1
1571	словно в	1	1
1572	непрерывности или	1	1
1573	выслушивание одного	1	1
1574	структура стихотворения	1	1
1575	строку в	1	1
1576	и делает	1	1
1577	беспрецедентности очередного	1	1
1578	ощутимые сверхсхемные	1	1
1579	которого может	1	1
1580	лишь мягко	1	1
1581	карнавализацию событийных	1	1
1582	первых же	1	1
1583	самозабвенная гордость	1	1
1584	прикрывающими пустоту	1	1
1585	квазиреальная ситуация	1	1
1586	личностным меня	1	1
1587	в результате	6	1
1588	художественности способом	1	1
1589	не удовлетворясь	1	1
1590	обликом подвига	1	1
1591	оказывается пустым	1	1
1592	пальцы на	1	1
1593	который ставит	1	1
1594	выступает не	1	1
1595	анекдота обычно	1	1
1596	характера делает	1	1
1597	все суть	1	1
1598	с принадлежностью	1	1
1599	с появлением	2	1
1600	есть цепь	1	1
1601	архитектонику подвига	1	1
1602	не явно	1	1
1603	то с	1	1
1604	к реализации	1	1
1605	достоверному и	1	1
1606	должен не	1	1
1607	меня лирической	1	1
1608	имеем не	1	1
1609	героический персонаж	1	1
1610	оно стремится	1	1
1611	избыточность я	1	1
1612	героя о	1	1
1613	едины судьба	1	1
1614	высказывание есть	1	1
1615	чистом виде	3	1
1616	бытуют как	1	1
1617	в объективную	1	1
1618	героини заявленное	1	1
1619	с личностным	1	1
1620	саморазрушении ничтожного	1	1
1621	репродуцирование сообщенный	1	1
1622	открытие и	1	1
1623	быть может	1	1
1624	реплик текста	1	1
1625	стихотворении однако	2	1
1626	ср внутреннюю	1	1
1627	содержанию анекдота	1	1
1628	противоречие с	2	1
1629	до последнего	2	1
1630	некий ролевой	1	1
1631	не бывает	1	1
1632	жизнерадостной поэзии	1	1
1633	россыпь таких	1	1
1634	теряют статус	1	1
1635	целом ряде	1	1
1636	усиленный сопровождающим	1	1
1637	встреча чревата	1	1
1638	приобретает определяющее	1	1
1639	являли собой	1	1
1640	ими служебного	1	1
1641	и вполне	1	1
1642	и само	1	1
1643	фактор художественного	1	1
1644	связанные анаграмматической	1	1
1645	свое имя	1	1
1646	типах ситуаций	1	1
1647	смешным или	1	1
1648	столетия ознаменовалась	1	1
1649	шутливом стихотворении	1	1
1650	только вымышленные	1	1
1651	и жизнерадостная	1	1
1652	аналогичность стиху	1	1
1653	приход который	1	1
1654	языковых стилей	1	1
1655	драматизма и	1	1
1656	архетипу подвига	1	1
1657	праведность катерины	1	1
1658	исчезнувшем эпилог	1	1
1659	которому было	1	1
1660	этим поведением	1	1
1661	ада связанные	1	1
1662	брута шепнувший	1	1
1663	детской головки	1	1
1664	и комедийности	1	1
1665	как миропорядок	1	1
1666	сатирическая личность	1	1
1667	героическому умонастроению	1	1
1668	жанра высказывания	1	1
1669	быта лишает	1	1
1670	стиха по	1	1
1671	однако выбор	1	1
1672	организована экзистенциальная	1	1
1673	эстетической доминанты	1	1
1674	этом как	2	1
1675	внутренняя форма	1	1
1676	внутренняя широта	1	1
1677	героиня не	1	1
1678	и странничества	1	1
1679	миропорядком в	1	1
1680	интонациями он	1	1
1681	для данного	1	1
1682	поэт поэтов	1	1
1683	вымышленные но	1	1
1684	миропорядка сатирическому	1	1
1685	и первый	1	1
1686	особого эстетического	1	1
1687	стороны бытия	1	1
1688	ситуации авторской	1	1
1689	смятенного замирания	1	1
1690	комизма явленная	1	1
1691	лирической поэзии	1	1
1692	обладает семантическим	1	1
1693	ситуацию ритмико-интонационный	1	1
1694	из характернейших	1	1
1695	со всеми	2	1
1696	исполнительницей сверхличного	1	1
1697	сопоставлены или	1	1
1698	эпизод прихода	1	1
1699	малый круг	1	1
1700	и позволило	1	1
1701	второй стих	1	1
1702	сравнении с	2	1
1703	безымянным весь	1	1
1704	особенно продуктивной	1	1
1705	как было	1	1
1706	случаев сгущенные	1	1
1707	с мотивом	1	1
1708	тексте ахматовского	1	1
1709	субституты одного	1	1
1710	принадлежащей не	1	1
1711	должен был	2	1
1712	заглавия обладает	1	1
1713	комический разрыв	1	1
1714	чем несобственно	1	1
1715	оглядывается на	1	1
1716	чувство живой	1	1
1717	бахтина внежизненно-активной	1	1
1718	же я	1	1
1719	ударных строк	1	1
1720	теснится тяжких	1	1
1721	а ударных	1	1
1722	и остальной	1	1
1723	не случайна	1	1
1724	представлено только	1	1
1725	внутренней непричастности	1	1
1726	передаваемость из	1	1
1727	жанру как	1	1
1728	мире он	1	1
1729	рода анаграмматическими	1	1
1730	приходят мотивы	1	1
1731	как поле	1	1
1732	встречи-разлуки ахматова	1	1
1733	стих передает	1	1
1734	реализуют в	1	1
1735	его лице	1	1
1736	сынов своих	1	1
1737	есмы ци	1	1
1738	ее хозяйкой	1	1
1739	мотивам обесцененной	1	1
1740	тон в	1	1
1741	начинается с	1	1
1742	чужд умилению	1	1
1743	что скрыто	1	1
1744	в драматическом	1	1
1745	с политической	1	1
1746	интенции лирического	1	1
1747	в исконном	1	1
1748	читателя и	2	1
1749	произведений чехова	1	1
1750	эпизоду но	1	1
1751	не меньшими	1	1
1752	слову бахтина	1	1
1753	ориентировано на	1	1
1754	совпадения этих	1	1
1755	с пластичностью	1	1
1756	миропорядке а	1	1
1757	явление встречается	1	1
1758	субъектов автора	1	1
1759	из стратегий	1	1
1760	психологическое содержание	1	1
1761	аналогом духовно-практического	1	1
1762	текста остается	1	1
1763	границей личностного	1	1
1764	авторской эмоциональности	1	1
1765	обнаружение несводимости	1	1
1766	идиллический хронотоп	1	1
1767	у градоначальников	1	1
1768	горького мать	1	1
1769	самоубийственная личность	1	1
1770	произведением художественным	1	1
1771	одновременно не	1	1
1772	смену мотивам	1	1
1773	зерно художественности	1	1
1774	не приму	1	1
1775	звонкого д	1	1
1776	и очевидна	1	1
1777	означает быть	1	1
1778	типа возникает	1	1
1779	причастность внешнему	1	1
1780	позиции свойственной	1	1
1781	внешнего не-я	1	1
1782	героическое исполнение	1	1
1783	делает в	1	1
1784	своей причастностью	1	1
1785	художественным означает	1	1
1786	до этого	2	1
1787	как писал	1	1
1788	доказать именно	1	1
1789	на конец	1	1
1790	меняет прежнюю	1	1
1791	случаях обычно	1	1
1792	между всеми	1	1
1793	сознание не	1	1
1794	личности смеховое	1	1
1795	уединенности в	1	1
1796	и героизирующий	1	1
1797	в маркированном	1	1
1798	от одного	1	1
1799	однако элегизм	1	1
1800	смерти поскольку	1	1
1801	трагизм комизм	1	1
1802	восклицает героиня	1	1
1803	в собственном	1	1
1804	самоотрицание оказывается	1	1
1805	рода оглянулся	1	1
1806	гордость героическая	1	1
1807	высказывания но	1	1
1808	личности субъективного	1	1
1809	только ритм	1	1
1810	в статике	1	1
1811	фигуры и	1	1
1812	явилась диктовать	1	1
1813	знаменует тему	1	1
1814	актуализации д	1	1
1815	пути освобождения	1	1
1816	истины соответственно	1	1
1817	музой ролевой	1	1
1818	истинное могло	1	1
1819	жизни словами	1	1
1820	лирику к	1	1
1821	стилистическая проработка	1	1
1822	черт ивана	1	1
1823	полная вписанность	1	1
1824	универсуме в	1	1
1825	который значительнее	1	1
1826	однако что	4	1
1827	неповторимой жизни	1	1
1828	качестве монологического	1	1
1829	отношении стихи	1	1
1830	носит конфликтного	1	1
1831	эффект ожидания	1	1
1832	появление этого	1	1
1833	предполагающая в	1	1
1834	имеет значение	1	1
1835	можно припоминая	1	1
1836	с ней	1	1
1837	фактический слушатель	1	1
1838	парадоксальное сочетание	1	1
1839	жизнь в	2	1
1840	музы наиболее	1	1
1841	воодушевляющим и	1	1
1842	трагической художественности	1	1
1843	в резонанс	1	1
1844	ударением во	1	1
1845	в элегической	1	1
1846	поскольку трагический	1	1
1847	принципиально иной	1	1
1848	самом деянии	1	1
1849	обесцененной жизни	1	1
1850	манифестирует авторскую	1	1
1851	раскрывают содержание	1	1
1852	то юмористический	1	1
1853	ее необратимостью	1	1
1854	хронотоп поэтического	1	1
1855	будучи позицией	1	1
1856	личностно окрашено	1	1
1857	дискурсии в	1	1
1858	ситуаций или	1	1
1859	и элегизма	1	1
1860	к драматургии	1	1
1861	из н	1	1
1862	путем патетического	1	1
1863	произведения в	4	1
1864	элегической системе	1	1
1865	обоих типов	1	1
1866	закономерно и	1	1
1867	не перейти	1	1
1868	одноименной жанровой	1	1
1869	внутренней обособленности	1	1
1870	текста смеховая	1	1
1871	подлинная жизнь	1	1
1872	явленная например	1	1
1873	доминанта пушкинского	1	1
1874	эстетическая позиция	1	1
1875	с контекстуально	1	1
1876	оценки или	1	1
1877	могут обнаруживать	1	1
1878	восполняет ущербность	1	1
1879	тексте но	1	1
1880	объектом оценивающего	1	1
1881	живой грусти	1	1
1882	в придании	2	1
1883	сцене гоголевского	1	1
1884	любовь и	1	1
1885	в несомненно	1	1
1886	характеризующего присутствие	1	1
1887	мысль о	3	1
1888	как об	1	1
1889	оговоримся что	1	1
1890	аллитерация д	1	1
1891	стихотворения аллитерация	1	1
1892	антипатетической художественности	1	1
1893	диалогической встречи-разлуки	1	1
1894	героическому архетипу	1	1
1895	художник или	1	1
1896	одновременно с	1	1
1897	в новую	2	1
1898	значение в	2	1
1899	пиррихий в	1	1
1900	автора теряют	1	1
1901	прихода явления	1	1
1902	данность текста	1	1
1903	если говорить	1	1
1904	эстетического освоения	1	1
1905	анекдота не	2	1
1906	слова с	1	1
1907	внутренняя заданность	2	1
1908	значительнее свободы	1	1
1909	романа неканонического	1	1
1910	античности в	1	1
1911	предполагает хоровой	1	1
1912	извращает осмеивает	1	1
1913	слышит внутренний	1	1
1914	трагедийности и	1	1
1915	родного дола	1	1
1916	компетенция анекдота	3	1
1917	способе существования	1	1
1918	частности прозаизмы	1	1
1919	такого несовпадения	1	1
1920	идентичен ритму	1	1
1921	могла отдаваться	1	1
1922	индивидуального самоопределения	1	1
1923	внутренне совпадая	1	1
1924	дант и	1	1
1925	ад картина	1	1
1926	конвенции определяющие	1	1
1927	на руках	1	1
1928	перед художественно	1	1
1929	сознания однако	1	1
1930	героике и	1	1
1931	к каким	1	1
1932	рассказывания а	1	1
1933	герой одновременно	1	1
1934	тем что	3	1
1935	практически не	1	1
1936	сами но	1	1
1937	в коммуникацию	1	1
1938	от всего	2	1
1939	это императивная	1	1
1940	лицом миропорядка	1	1
1941	смятенного порыва	1	1
1942	убеждения организующего	1	1
1943	в соотношении	1	1
1944	и оцененном	1	1
1945	поведения то	1	1
1946	концепты героя	1	1
1947	игорь истягну	1	1
1948	себя гегелевское	1	1
1949	надежды не	1	1
1950	в малом	1	1
1951	что ничто	1	1
1952	словом жизнь	1	1
1953	отражению я	1	1
1954	в составе	2	1
1955	выражает внеличную	1	1
1956	вписанность ночного	1	1
1957	зарождения трагизма	1	1
1958	может вести	1	1
1959	наделенного репродуктивной	1	1
1960	стихотворении воспоминание	1	1
1961	или самозабвенная	1	1
1962	уходите куда	1	1
1963	музу из	1	1
1964	служебного долга	1	1
1965	сарказма с	1	1
1966	диалогическая соотнесенность	1	1
1967	чехова комический	1	1
1968	частыми переодеваниями	1	1
1969	их фактического	1	1
1970	это первый	1	1
1971	говорят о	1	1
1972	жизненная позиция	2	1
1973	набокова защита	1	1
1974	свершающегося ночью	1	1
1975	самобытным ты	1	1
1976	всеволод сами	1	1
1977	то время	1	1
1978	героев дамы	1	1
1979	ковалевым носа	1	1
1980	пушкинского пророка	1	1
1981	же добронравный	1	1
1982	вершителей-героев как	1	1
1983	ткани текста	1	1
1984	своей субъективностью	1	1
1985	только переходом	1	1
1986	или противопоставлены	1	1
1987	ощутимой звуковой	1	1
1988	или внутренний	1	1
1989	высокой сверхличной	1	1
1990	занять этой	1	1
1991	и соответствующую	1	1
1992	подвига перестают	1	1
1993	здесь странник	1	1
1994	него концепты	1	1
1995	так стих	1	1
1996	их взаимная	1	1
1997	заявленное лишь	1	1
1998	большим я	1	1
1999	т закономерно	1	1
2000	целостности войны	1	1
2001	связывающих ее	1	1
2002	строке н	1	1
2003	структурная оппозиция	1	1
2004	если он	1	1
2005	субъективной стороне	1	1
2006	драматической ситуации	1	1
2007	коробке хранится	1	1
2008	принадлежат к	1	1
2009	малом круге	1	1
2010	общую с	1	1
2011	к типам	1	1
2012	и комическому	1	1
2013	самая яркая	1	1
2014	том или	1	1
2015	между индивидуальными	1	1
2016	внутренняя свобода	1	1
2017	случаи совпадения	1	1
2018	личностное ядро	1	1
2019	время отводилась	1	1
2020	как целому	1	1
2021	несет человеку	1	1
2022	города салтыкова-щедрина	1	1
2023	мира это	1	1
2024	между внутренними	1	1
2025	собственном сердце	1	1
2026	их поступки	1	1
2027	должен отдаться	1	1
2028	действительную роль	1	1
2029	хранится в	1	1
2030	недостоверностью отвергает	1	1
2031	отказ самосознания	1	1
2032	литературе как	1	1
2033	из неведомой	1	1
2034	например героизация	1	1
2035	центральным персонажем	1	1
2036	финале же	1	1
2037	голове в	1	1
2038	меня в	1	1
2039	новая форма	1	1
2040	повтор т	1	1
2041	поэтому никаких	1	1
2042	напряженности от	1	1
2043	по собственному	1	1
2044	с тем	2	1
2045	не тотально	1	1
2046	оказывается праздничная	1	1
2047	их предлагая	1	1
2048	элегии пушкиным	1	1
2049	земле ты	1	1
2050	мастерства рассказчика	1	1
2051	них вся	1	1
2052	стороны в	1	1
2053	ценностей и	1	1
2054	дмитрий карамазов	1	1
2055	с не	2	1
2056	к предромантической	1	1
2057	мне а	1	1
2058	личностную целостность	1	1
2059	ценнее почестей	1	1
2060	этой диадой	1	1
2061	мифологическое сознание	1	1
2062	субъективной стороной	1	1
2063	героической системе	1	1
2064	мужествомъ наплънився	1	1
2065	разлука открывает	1	1
2066	отграниченная система	1	1
2067	древнерусской литературе	1	1
2068	аллитерация с	1	1
2069	некоего единичного	1	1
2070	усложняющее строку	1	1
2071	отношений внешнего	1	1
2072	переходя к	1	1
2073	трагическом комическом	1	1
2074	угла любуется	1	1
2075	третий стих	1	1
2076	составляет достаточного	1	1
2077	оказывается как	2	1
2078	ремой заглавие	1	1
2079	единственной в	1	1
2080	однако искусство	1	1
2081	безликой объективности	1	1
2082	самоутверждения субъекта	1	1
2083	изначально отреклось	1	1
2084	модуса было	1	1
2085	крайне существенную	1	1
2086	аллитерацию д	1	1
2087	ролевого обезличенного	1	1
2088	которая восполняет	1	1
2089	какой явилась	1	1
2090	определенные задания	1	1
2091	основной внутренней	1	1
2092	вопреки внутренней	1	1
2093	к самому	2	1
2094	из картины	1	1
2095	противостоящего ей	1	1
2096	естественно внутренние	1	1
2097	миропорядку дурак	1	1
2098	люблю леромонтова	1	1
2099	невольно проговариваясь	1	1
2100	героику малой	1	1
2101	саркастическое я	1	1
2102	служением сверхличному	1	1
2103	общими для	1	1
2104	случайно во	1	1
2105	строкой полноударного	1	1
2106	я из	1	1
2107	возможна только	1	1
2108	излишне широк	1	1
2109	смыслу целого	2	1
2110	пространственного и/или	1	1
2111	что по	4	1
2112	в бою	1	1
2113	отстраняясь от	1	1
2114	выступает оппозиция	1	1
2115	князя всеволода	1	1
2116	литературные жанры	1	1
2117	не повышенную	1	1
2118	эта неожиданность	1	1
2119	индивида и	1	1
2120	субъективную избыточность	1	1
2121	ассонансная структура	1	1
2122	есть чувство	1	1
2123	блудном сыне	12	1
2124	божественные страницы	1	1
2125	признать финальное	1	1
2126	целостности своего	1	1
2127	архаичному состоянию	1	1
2128	однако между	1	1
2129	двух лирических	1	1
2130	тайны таким	1	1
2131	в христианском	1	1
2132	событием поэтому	1	1
2133	тектоническому ядру	1	1
2134	в молчание	1	1
2135	человеку субъективную	1	1
2136	художественный мир	1	1
2137	она разрушает	1	1
2138	шиллер в	1	1
2139	воодушевление состоит	1	1
2140	иного ключевого	1	1
2141	миропорядка трагическая	1	1
2142	о судьбе	1	1
2143	границы куда	1	1
2144	жанр представляет	1	1
2145	или попросту	1	1
2146	мощно-крылатая мысль	1	1
2147	внешним то	1	1
2148	оно объединяет	1	1
2149	ситуация есть	1	1
2150	сторон чего	1	1
2151	людьми концентрированным	1	1
2152	кажущаяся жизнь	1	1
2153	все же	6	1
2154	к преступлению	1	1
2155	черта ее	1	1
2156	жизни приходят	1	1
2157	притчевая дискурсия	1	1
2158	разделяющих и	1	1
2159	олицетворяя собою	1	1
2160	монолог в	1	1
2161	род эстетического	1	1
2162	свое самобытное	1	1
2163	стихотворение героика	1	1
2164	собачкой и	1	1
2165	хлестакову ничтожнейшими	1	1
2166	жизни поколений	1	1
2167	жизни ее	1	1
2168	ей открывается	1	1
2169	идиллике драматизм	1	1
2170	иную внешнюю	1	1
2171	нежданной ипостаси	1	1
2172	состояний внутренней	1	1
2173	мозги бред	1	1
2174	становится самоопределением	1	1
2175	смерти героя	1	1
2176	организовано художественное	1	1
2177	персону с	1	1
2178	притчей напротив	1	1
2179	совпадение личного	1	1
2180	надиндивидуальным трансцендентным	1	1
2181	создает и	1	1
2182	дегероизированной системе	1	1
2183	не миропорядку	1	1
2184	шелуху суетных	1	1
2185	шире внешней	1	1
2186	некрасовского балета	1	1
2187	не приводит	1	1
2188	что звуки	1	1
2189	миропорядка проступает	1	1
2190	иной императив	1	1
2191	других а	2	1
2192	скамейки угол	1	1
2193	гласным а	1	1
2194	самолюбием смысла	1	1
2195	стадии становления	1	1
2196	текста ощутимой	1	1
2197	добудем однако	1	1
2198	глебовны свычая	1	1
2199	и ирония	1	1
2200	сверхсхемное ударение	1	1
2201	таков лирический	1	1
2202	это бывает	1	1
2203	ними а	1	1
2204	оправдывает от	1	1
2205	оглянулся на	1	1
2206	тарас бульба	1	1
2207	разграничение к	1	1
2208	нового миропорядка	1	1
2209	своем оказывается	1	1
2210	широта лирического	1	1
2211	или острота	1	1
2212	от неполноты	1	1
2213	праздничная праздность	1	1
2214	гоголя даже	1	1
2215	в словах	1	1
2216	к бытию	1	1
2217	не такое	2	1
2218	гостью какой	1	1
2219	пребывания а	1	1
2220	или ином	1	1
2221	не имеет	1	1
2222	отрекается от	3	1
2223	героизирована ратная	1	1
2224	в лирических	1	1
2225	вневренной хронотоп	1	1
2226	событийности своей	1	1
2227	притворное приятие	1	1
2228	затруднено противоречием	1	1
2229	и муза	1	1
2230	подвига чего	1	1
2231	тройной повтор	1	1
2232	всегда имплицитно	1	1
2233	сатирическому здесь	1	1
2234	бы не	1	1
2235	в сравнении	2	1
2236	ее соединении	1	1
2237	герой шире	1	1
2238	тому архаичному	1	1
2239	идиллического присутствия	1	1
2240	мотив ситуации	1	1
2241	е ключевыми	1	1
2242	заглавие муза	1	1
2243	границы человеческой	1	1
2244	модификация комизма	1	1
2245	же собе	1	1
2246	строка вмещает	1	1
2247	героя жития	1	1
2248	в исполнении	1	1
2249	лирических героев	1	1
2250	ударения тогда	1	1
2251	мотивы не	1	1
2252	эпизоду лирического	1	1
2253	по признаку	1	1
2254	маскам так	1	1
2255	задания реализуют	1	1
2256	да и	3	1
2257	гегель миропорядка	1	1
2258	только раскрывают	1	1
2259	сверхличной защищенностью	1	1
2260	мирного нег	1	1
2261	ситуации произнесения	1	1
2262	с максимальной	1	1
2263	впечатления глоссализирующий	1	1
2264	естественную смерть	1	1
2265	и сверхличное	1	1
2266	состоит во	1	1
2267	мира распространяет	1	1
2268	личного а	1	1
2269	существующая в	1	1
2270	столь легкую	1	1
2271	стихотворение часто	1	1
2272	проработка обе	1	1
2273	как принято	1	1
2274	т.п типах	1	1
2275	эстетическим освоением	2	1
2276	состоит как	1	1
2277	у истоков	1	1
2278	преодоление элегической	1	1
2279	голосов они	1	1
2280	ценностей вписать	1	1
2281	бахтин говорил	1	1
2282	лаврецкий самоопределяясь	1	1
2283	обстоятельств столкновение	1	1
2284	здесь выступает	2	1
2285	на осмеяние	1	1
2286	ему и	2	1
2287	о котором	2	1
2288	судьба выражает	1	1
2289	состоит притворство	1	1
2290	не раздваивается	1	1
2291	прозы самого	1	1
2292	патетически гиперболизированное	1	1
2293	соседстве со	1	1
2294	маской где	1	1
2295	формам жизни	1	1
2296	собственной самобытности	1	1
2297	его личной	1	1
2298	с героем	2	1
2299	гегеля есть	1	1
2300	зависимости от	1	1
2301	бесконечно и	1	1
2302	воздерживаться наконец	1	1
2303	князи же?	1	1
2304	ключевыми словами	1	1
2305	поскольку он	3	1
2306	эти взаимодействия	1	1
2307	гамлета героев	1	1
2308	авторская позиция	3	1
2309	стиху и	1	1
2310	подвигов воспевание	1	1
2311	мысль прерываемая	1	1
2312	глядела всеми	1	1
2313	пантеистическую тайну	1	1
2314	быть определена	1	1
2315	герои сказания	1	1
2316	впечатлений принадлежит	1	1
2317	политического четко	1	1
2318	себя не	2	1
2319	ср ключевое	1	1
2320	эта внутренняя	1	1
2321	демоническое двойничество	1	1
2322	жизни если	1	1
2323	в это	1	1
2324	частности это	1	1
2325	свои преступления	1	1
2326	искусстве от	1	1
2327	расина и	1	1
2328	темой сколь	1	1
2329	себе чтобы	1	1
2330	воспроизведением мифологемы	1	1
2331	действительного не	1	1
2332	существенными событиями	1	1
2333	кая рана	1	1
2334	знаменует полюс	1	1
2335	безответственную передаваемость	1	1
2336	в стихах	2	1
2337	совершенно исчезает	1	1
2338	один здесь	1	1
2339	нимало не	1	1
2340	способом самоутверждения	1	1
2341	субстрата между	1	1
2342	свою столь	1	1
2343	персонаж какова	1	1
2344	составляющих вместе	1	1
2345	собе рекуще	1	1
2346	пассивным как	1	1
2347	пересиливает аллитерацию	1	1
2348	величанья своего	1	1
2349	не оказывается	2	1
2350	остатка вписывает	1	1
2351	на их	1	1
2352	иной позицией	1	1
2353	друг от	1	1
2354	реальности произведения	1	1
2355	на каждом	1	1
2356	исполнении петипа	1	1
2357	последующий текст	1	1
2358	их внутреннюю	1	1
2359	субъективную карнавализацию	1	1
2360	свою собственную	1	1
2361	сколь угодно	1	1
2362	которой не	1	1
2363	является эстетическим	1	1
2364	ритмико-ассонансная субструктура	1	1
2365	герои комедии	1	1
2366	малое личностное	1	1
2367	наиболее выделены	1	1
2368	достоинства данная	1	1
2369	еще а	1	1
2370	нет в	1	1
2371	интонацию обремененного	1	1
2372	идиллическому и	1	1
2373	действительность в	1	1
2374	сообщенный в	1	1
2375	равносильной утрате	1	1
2376	эпизоде же	1	1
2377	композиционно и	1	1
2378	именовал веком	1	1
2379	поэтического служения	1	1
2380	комизм и	1	1
2381	раз ответственность	1	1
2382	поэтически озвучена	1	1
2383	иной сегмент	1	1
2384	фонемы суть	1	1
2385	в эпических	1	1
2386	с сентиментализмом	1	1
2387	осуществляет субъективную	1	1
2388	сказание постулирует	1	1
2389	индивидуальной жизненной	1	1
2390	даже его	1	1
2391	муза актуализирует	1	1
2392	его вступление	1	1
2393	становится ритмической	2	1
2394	собственно и	1	1
2395	внеязыковое и	1	1
2396	ритмическим эхом	1	1
2397	и лирическое	1	1
2398	знания аналогичному	1	1
2399	ахматовой в	3	1
2400	также единственный	1	1
2401	своей внешней	1	1
2402	тени большого	1	1
2403	диалогизированного слова	1	1
2404	перечисленные ценности	1	1
2405	каждым живущим	1	1
2406	смысл явления	1	1
2407	служат лишь	1	1
2408	передачи этого	1	1
2409	персонажа то	1	1
2410	подрывала психологическую	1	1
2411	креативной компетенцией	1	1
2412	туже и	1	1
2413	исключающего возможность	1	1
2414	их комбинаций	1	1
2415	данному жанру	1	1
2416	поэтическими средствами	1	1
2417	эпизода эпизод	1	1
2418	внешней среды	1	1
2419	драматическое я	1	1
2420	мягко локализует	1	1
2421	из и	1	1
2422	дегероизация сама	1	1
2423	и примеряя	1	1
2424	третьих строках	1	1
2425	крепостiю своею	1	1
2426	отдаться с	1	1
2427	осмеянию неосмеянным	1	1
2428	и идиллике	1	1
2429	внутренняя активность	1	1
2430	говорящего состоит	1	1
2431	протяженного высказывания	1	1
2432	то нормативное	1	1
2433	странник не	1	1
2434	никаких трагических	1	1
2435	по крайней	5	1
2436	случайно за	1	1
2437	интонационного напряжения	1	1
2438	суть референтная	1	1
2439	субъекта утрачивающего	1	1
2440	притчи это	1	1
2441	или преступается	1	1
2442	обратное влияние	1	1
2443	включая и	3	1
2444	большей косностью	1	1
2445	содержание героического	1	1
2446	своя милыя	1	1
2447	культуре дифференциация	1	1
2448	имена в	2	1
2449	об исчезнувшем	1	1
2450	художественную деятельность	1	1
2451	ты здесь	1	1
2452	порой фактически	1	1
2453	своего объекта	1	1
2454	литературы анекдот	1	1
2455	случае как	1	1
2456	своей невоспроизводимостью	1	1
2457	благополучии а	1	1
2458	то внутренним	1	1
2459	псевдоличностные самоопределения	1	1
2460	форме всего	1	1
2461	интертекстуальные связи	2	1
2462	анекдотическим повествованием	1	1
2463	границы присутствия	1	1
2464	двойственность трагического	1	1
2465	строки смятенного	1	1
2466	к какой	1	1
2467	сверх-я аллитерация	1	1
2468	силой целостности	1	1
2469	глядела на	1	1
2470	и добчинским	1	1
2471	анаграмматического субститута	1	1
2472	оппозицией стихотворения	1	1
2473	полюса лирической	1	1
2474	ночного я	1	1
2475	ее полюса	1	1
2476	уничтожается смехом	1	1
2477	своему герою	1	1
2478	я внешнему	1	1
2479	слово этого	1	1
2480	веком героев	1	1
2481	шире любой	2	1
2482	жизненного выбора	1	1
2483	дифференцированном и	1	1
2484	сегмент композиционной	1	1
2485	свое время	4	1
2486	героиня чеховского	1	1
2487	ожидаемого поэтического	1	1
2488	индивидуальной души-личности	1	1
2489	удаль обеих	1	1
2490	масками прикрывающими	1	1
2491	бог сойти	1	1
2492	прямая медитация	1	1
2493	патетичности серьезного	1	1
2494	миропорядке пустым	1	1
2495	внлнвлнлнн тдтдт	1	1
2496	героем толстовской	1	1
2497	значение драматический	1	1
2498	освоением неполноты	1	1
2499	и переживаемой	1	1
2500	недотыкомкой соблазню	1	1
2501	общения объединяющая	1	1
2502	с этим	4	1
2503	читателя как	1	1
2504	безысходное одиночество	1	1
2505	морального и	1	1
2506	диалоге это	1	1
2507	впечатления который	1	1
2508	трансцендентным восходит	1	1
2509	ограничивается простым	1	1
2510	порой сложные	1	1
2511	встрече по	1	1
2512	все они	2	1
2513	е у	1	1
2514	если с	1	1
2515	самоопределения оказывается	1	1
2516	только одно	1	1
2517	отня злата	1	1
2518	сотворческим сопереживанием	1	1
2519	целого во	1	1
2520	некогда провел	1	1
2521	двух веков	1	1
2522	пиррихии однако	1	1
2523	культура границ	1	1
2524	быть это	1	1
2525	процесс творческого	1	1
2526	обращает на	1	1
2527	личностного существования	1	1
2528	всеобщего или	1	1
2529	форма искусства	1	1
2530	представлен оживающим	1	1
2531	доминантой не	1	1
2532	очевидное смятение	1	1
2533	условии что	1	1
2534	судьбе как	1	1
2535	жития протопопа	1	1
2536	особенно для	1	1
2537	и пути	1	1
2538	вечных мук	1	1
2539	забвение всего	1	1
2540	на примере	2	1
2541	мотивом инкарнационного	1	1
2542	творится окказиональная	1	1
2543	своей карнавальной	1	1
2544	стихотворение ахматовой	2	1
2545	пушкинское брожу	1	1
2546	сделанный выбор	1	1
2547	и я	3	1
2548	нам не	2	1
2549	художественный образ	1	1
2550	чеховского водевиля	1	1
