N	2gram	Tiupa_Narr	Istorich
1300	героя она	1	1
1301	из уст	1	1
1302	думая о	1	1
1303	он ни	1	1
1304	из четырех	1	1
1305	матери или	2	1
1306	и ситуации	1	1
1307	например как	2	1
1308	проявляет себя	1	1
1309	в уста	1	1
1310	царем и	1	1
1311	к зиме	1	1
1312	со многими	1	1
1313	матери героя	1	1
1314	два события	1	1
1315	действующих лиц	1	1
1316	и одновременно	2	1
1317	в детстве	5	1
1318	между жизнью	1	1
1319	они свидетельствуют	1	1
1320	бы уже	1	1
1321	этом смысле	1	1
1322	они хотят	1	1
1323	следует признать	2	1
1324	как известно	2	1
1325	другое противоположное	1	1
1326	не сливаются	1	1
1327	оно еще	1	1
1328	как от	1	1
1329	чрезвычайно важный	1	1
1330	же несомненна	1	1
1331	которое мы	1	1
1332	силу своей	1	1
1333	или иного	2	1
1334	традиции как	1	1
1335	сливаются в	1	1
1336	можно но	1	1
1337	во втором	4	1
1338	этой проблемы	1	1
1339	друга в	1	1
1340	то есть	19	1
1341	для себя	1	1
1342	и воскресению	1	1
1343	времени когда	1	1
1344	не простая	1	1
1345	поэтому и	1	1
1346	широкое и	1	1
1347	наиболее поздняя	1	1
1348	между которыми	1	1
1349	на данный	1	1
1350	претендует на	1	1
1351	в различные	1	1
1352	одного персонажа	1	1
1353	же о	1	1
1354	затем следует	1	1
1355	это существо	1	1
1356	это сообщение	1	1
1357	их между	1	1
1358	был моментом	1	1
1359	персонажей здесь	1	1
1360	после рождения	1	1
1361	к категории	1	1
1362	ритуальными действиями	1	1
1363	в следующей	1	1
1364	которая не	1	1
1365	почувствовал что	1	1
1366	в небе	1	1
1367	его о	1	1
1368	который и	1	1
1369	в своего	1	1
1370	свое время	1	1
1371	смертью в	1	1
1372	всей его	2	1
1373	не является	8	1
1374	совершенно иной	2	1
1375	который не	1	1
1376	истории но	1	1
1377	по полю	2	1
1378	в непосредственном	1	1
1379	в известном	2	1
1380	обнаруживается в	1	1
1381	о далеком	1	1
1382	тому или	1	1
1383	с белыми	1	1
1384	времени и	7	1
1385	же время	4	1
1386	цели и	1	1
1387	процесс не	1	1
1388	образом не	1	1
1389	известной степени	1	1
1390	людей так	1	1
1391	нем не	1	1
1392	сыну а	1	1
1393	но именно	1	1
1394	с нею	1	1
1395	и народ	1	1
1396	который по	3	1
1397	есть особая	1	1
1398	с текстами	1	1
1399	героя это	1	1
1400	в понимании	1	1
1401	голос в	1	1
1402	где бы	1	1
1403	в классической	1	1
1404	ниже здесь	1	1
1405	домой тогда	1	1
1406	собой лишь	1	1
1407	людей уже	1	1
1408	профанация священного	1	1
1409	в первый	1	1
1410	матерью а	1	1
1411	мертвых а	1	1
1412	себе они	1	1
1413	объекта или	1	1
1414	состоящий в	1	1
1415	мира но	1	1
1416	этом отношении	3	1
1417	который стоял	1	1
1418	как возвращение	1	1
1419	мифа который	1	1
1420	и одна	1	1
1421	наконец четвертая	1	1
1422	что каждый	1	1
1423	с богом	1	1
1424	чем он	1	1
1425	однако она	1	1
1426	любопытно что	1	1
1427	и никакой	2	1
1428	старуха мать	2	1
1429	вероятности и	2	1
1430	история или	1	1
1431	следует отметить	2	1
1432	перед смертью	1	1
1433	здесь даже	1	1
1434	эти наблюдения	1	1
1435	не подлежит	1	1
1436	в третьем	3	1
1437	общественных отношений	1	1
1438	чтобы встать	1	1
1439	широкое распространение	1	1
1440	в новом	1	1
1441	мире по	1	1
1442	они лишь	1	1
1443	они есть	1	1
1444	чего в	1	1
1445	по происхождению	1	1
1446	чтобы сделать	1	1
1447	человека к	1	1
1448	в юности	2	1
1449	инициации эта	1	1
1450	напомнить что	1	1
1451	уже никто	1	1
1452	преимущественно в	1	1
1453	узнает о	1	1
1454	героя к	3	1
1455	церкви и	1	1
1456	однако если	1	1
1457	и ничто	1	1
1458	не всякий	1	1
1459	героический эпос	1	1
1460	нем самом	1	1
1461	в зеркало	1	1
1462	всеми признаками	1	1
1463	что случилось	1	1
1464	первые два	2	1
1465	собственно говоря	1	1
1466	все та	2	1
1467	рассказа о	2	1
1468	не событиям	1	1
1469	старшего брата	1	1
1470	где эта	1	1
1471	возвращения в	1	1
1472	облекается в	1	1
1473	не нуждается	1	1
1474	как для	1	1
1475	рассказа в	1	1
1476	но представляет	1	1
1477	до нас	1	1
1478	которое в	1	1
1479	тех или	1	1
1480	нуждается в	5	1
1481	надо было	1	1
1482	таковой и	1	1
1483	бытия в	3	1
1484	и совершенно	1	1
1485	как символ	1	1
