N	2gram	Losev_Prob	slovoVRo
1312	географического мира	1	1
1313	и возникает	1	1
1314	или наконец	1	1
1315	на это	2	1
1316	как из	1	1
1317	с большой	1	1
1318	в художественный	1	1
1319	него и	2	1
1320	и отрицательно	1	1
1321	были до	1	1
1322	жил в	2	1
1323	и никогда	3	1
1324	время на	1	1
1325	есть весь	1	1
1326	этот путь	1	1
1327	и нельзя	1	1
1328	только так	1	1
1329	дня и	1	1
1330	что может	1	1
1331	по аналогии	1	1
1332	это ощущение	1	1
1333	в первой	2	1
1334	предметом и	1	1
1335	чтобы оно	1	1
1336	человека это	1	1
1337	в общем	1	1
1338	путь на	1	1
1339	эти обстоятельства	1	1
1340	отношении не	2	1
1341	говорить об	1	1
1342	как таковое	1	1
1343	характерны для	1	1
1344	своей и	1	1
1345	иной раз	4	1
1346	же мы	1	1
1347	что возможно	1	1
1348	на место	1	1
1349	его к	2	1
1350	их на	1	1
1351	начинается это	1	1
1352	на который	1	1
1353	людей как	1	1
1354	все более	1	1
1355	в эти	1	1
1356	этой силы	1	1
1357	самыми разнообразными	1	1
1358	и борьбу	1	1
1359	за все	3	1
1360	отнюдь не	14	1
1361	речи о	2	1
1362	здесь же	1	1
1363	условность и	1	1
1364	бытия в	1	1
1365	к совершенно	1	1
1366	ни был	1	1
1367	для новых	1	1
1368	таким же	1	1
1369	далеких от	1	1
1370	чтобы не	1	1
1371	себе а	3	1
1372	и совершенно	2	1
1373	в который	2	1
1374	дело здесь	2	1
1375	достигает у	1	1
1376	его форму	1	1
1377	на эту	2	1
1378	говорит не	2	1
1379	то перед	2	1
1380	искусства в	2	1
1381	как символ	15	1
1382	в каком	1	1
1383	и ничего	1	1
1384	по причине	1	1
1385	должны сказать	1	1
1386	человек или	1	1
1387	что поэт	2	1
1388	можно только	1	1
