N	2gram	Vygotskiy_	DiskursI
1301	в каком	7	1
1302	для читателя	2	1
1303	эта возможность	2	1
1304	и читатель	2	1
1305	к созданию	1	1
1306	на другие	1	1
1307	не трудно	1	1
1308	ночью в	1	1
1309	говорится что	2	1
1310	один новый	1	1
1311	принадлежит ему	1	1
1312	является для	1	1
1313	эта особенность	1	1
1314	разграничение этих	1	1
1315	нет ничего	1	1
1316	его структуры	1	1
1317	его и	2	1
1318	катарсиса как	1	1
1319	бы и	1	1
1320	потому как	1	1
1321	нужно и	2	1
1322	все три	2	1
1323	произведение искусства	10	1
1324	прямой зависимости	1	1
1325	это нечто	1	1
1326	это напоминает	1	1
1327	это явление	1	1
1328	не получают	1	1
1329	которые однако	1	1
1330	оба эти	3	1
1331	и композиционного	1	1
1332	и заключается	6	1
1333	то и	1	1
1334	задний план	1	1
1335	каким бы	1	1
1336	и между	4	1
1337	и достаточно	1	1
1338	мы ничего	1	1
1339	связана с	1	1
1340	того чтобы	43	1
1341	и если	13	1
1342	сознание и	1	1
1343	это то	1	1
1344	по сравнению	4	1
1345	сохраняет и	1	1
1346	это только	5	1
1347	в отдельности	1	1
1348	этой двойственности	1	1
1349	не быть	1	1
1350	целого как	1	1
1351	и второй	1	1
1352	в стихотворении	1	1
1353	из его	4	1
1354	а через	1	1
1355	все чего	1	1
1356	при всех	1	1
1357	самого автора	1	1
1358	план и	1	1
1359	своего происхождения	1	1
1360	есть оно	1	1
1361	как вещь	2	1
1362	ритма и	2	1
1363	работе о	1	1
1364	исходный пункт	1	1
1365	героя а	3	1
1366	не замечали	1	1
1367	приводит в	1	1
1368	вполне ясным	1	1
1369	у шекспира	8	1
1370	возможно более	1	1
1371	слов и	2	1
1372	нет она	1	1
1373	которую он	2	1
1374	др в	1	1
1375	и различные	1	1
1376	только тем	1	1
1377	именно две	1	1
1378	конструктивную роль	1	1
1379	своих частей	1	1
1380	цели и	1	1
1381	перед глазами	1	1
1382	это различие	2	1
1383	еще один	2	1
1384	только это	1	1
1385	и наоборот	2	1
1386	действия и	5	1
1387	как например	2	1
1388	всех трех	3	1
1389	мне не	1	1
1390	что здесь	3	1
1391	нет и	2	1
1392	он в	3	1
1393	автором как	1	1
1394	на две	1	1
1395	в деревне	1	1
1396	мог бы	3	1
1397	он все	2	1
1398	начиная с	1	1
1399	самого героя	1	1
1400	произведения и	1	1
1401	но именно	1	1
1402	в глазах	2	1
1403	только при	1	1
1404	характера и	8	1
1405	двух противоположных	8	1
1406	в каждый	1	1
1407	этом так	1	1
1408	том же	1	1
1409	каждый день	2	1
1410	с фабулой	1	1
1411	словесного материала	1	1
1412	и проч	2	1
1413	но если	3	1
1414	здесь и	1	1
1415	на примерах	1	1
1416	утверждая что	1	1
1417	в понимании	2	1
1418	что во	1	1
1419	связано с	1	1
1420	русском языке	1	1
1421	именно этот	1	1
1422	взгляде на	1	1
1423	только потому	1	1
1424	имеет не	1	1
1425	они по	1	1
1426	движения и	1	1
1427	своему герою	1	1
1428	точку зрения	1	1
1429	часто и	1	1
1430	тот же	5	1
1431	подойти к	1	1
1432	для романа	1	1
1433	он должен	8	1
1434	и каждый	2	1
1435	истории литературы	1	1
1436	возможность не	1	1
1437	как нельзя	2	1
1438	основу того	1	1
1439	представления как	1	1
1440	новый и	1	1
1441	от начала	1	1
1442	ничем не	1	1
1443	так как	20	1
1444	и события	1	1
1445	только по	1	1
1446	этот процесс	1	1
1447	решительно не	3	1
1448	в поэзии	5	1
1449	сущность и	1	1
1450	нас не	2	1
1451	этого она	1	1
1452	все лица	2	1
1453	и за	4	1
1454	который бы	1	1
1455	в стихе	4	1
1456	городе а	1	1
1457	понятно что	6	1
1458	которое создает	1	1
1459	быть отнесены	1	1
1460	ход событий	1	1
1461	бы на	2	1
1462	героиня и	1	1
1463	отношении эти	2	1
1464	для искусства	1	1
1465	не достигает	1	1
1466	для нас	9	1
1467	не заметить	1	1
1468	где он	1	1
1469	и всегда	1	1
1470	и принципиально	1	1
1471	из своих	1	1
1472	на самом	9	1
1473	что каждый	1	1
1474	взаимодействия а	1	1
1475	в новелле	5	1
1476	как эстетического	1	1
1477	сходятся в	1	1
1478	в заключительной	1	1
1479	основана на	2	1
1480	диалог в	1	1
1481	том в	2	1
1482	отступление от	1	1
1483	в виде	3	1
1484	раз в	4	1
1485	от своих	1	1
1486	сюжет трагедии	2	1
1487	всех прочих	1	1
1488	отношении на	1	1
1489	полнотой и	1	1
1490	от друга	2	1
1491	от всех	1	1
1492	и существенным	1	1
1493	к некоторому	1	1
1494	без остатка	1	1
1495	начала в	1	1
1496	выведена из	1	1
1497	третьего но	1	1
1498	же в	3	1
1499	составляют основу	1	1
1500	с теми	3	1
1501	всей нашей	1	1
1502	перед смертью	1	1
1503	бы противоречит	1	1
1504	в эстетический	1	1
1505	развития действия	2	1
1506	в нашей	5	1
1507	что этот	3	1
1508	позволить себе	1	1
1509	не имеющего	2	1
1510	вразрез с	1	1
1511	язык прозы	1	1
1512	страха и	1	1
1513	если и	1	1
1514	но по	1	1
1515	эти две	4	1
1516	мнение что	2	1
1517	другом месте	1	1
1518	и глаза	1	1
1519	равнодушие к	1	1
1520	и со	1	1
1521	и могут	1	1
1522	остановимся на	4	1
1523	чем мы	1	1
1524	его текст	1	1
1525	первой части	1	1
1526	бы мы	7	1
1527	какой он	1	1
1528	когда указывает	3	1
1529	войти в	1	1
1530	его героя	1	1
1531	для нашей	2	1
1532	должен быть	3	1
1533	и таким	3	1
1534	ничего нельзя	1	1
1535	если не	2	1
1536	действующие лица	5	1
1537	мысли в	1	1
1538	ее жизнь	1	1
1539	не все	3	1
1540	мы к	1	1
1541	трагического героя	2	1
1542	смерти и	1	1
1543	двоякого рода	3	1
1544	этом если	1	1
1545	но его	2	1
1546	которая как	1	1
1547	зрителя как	1	1
1548	читателя в	1	1
1549	всю совокупность	1	1
1550	предположить что	2	1
1551	и психологической	1	1
1552	обычно в	1	1
1553	и эти	3	1
1554	за то	3	1
1555	и других	2	1
1556	события так	1	1
1557	в прямой	1	1
1558	тут и	1	1
1559	пятой строфе	1	1
1560	и составляют	1	1
1561	хода событий	1	1
1562	такие же	1	1
1563	это как	2	1
1564	проистекает из	1	1
1565	в объект	1	1
1566	т.п и	1	1
1567	человека все	1	1
1568	не их	1	1
1569	и ни	4	1
1570	легко показать	5	1
1571	чем то	1	1
1572	но всегда	1	1
1573	бы назвать	1	1
1574	но столь	1	1
1575	на такие	1	1
1576	качестве своего	2	1
1577	с совершенно	3	1
1578	мы узнаем	2	1
1579	отклонения от	3	1
1580	говорить не	1	1
1581	независимо от	1	1
1582	в аристотелевском	1	1
1583	отделен от	1	1
1584	один только	1	1
1585	в искусстве	12	1
1586	является таким	1	1
1587	казалось бы	11	1
1588	их действия	1	1
1589	всех этих	3	1
1590	толстой не	2	1
1591	это была	1	1
1592	оказывается что	2	1
1593	событие и	1	1
1594	и времени	2	1
1595	и какие	1	1
1596	ослабляет и	1	1
1597	смысла целого	1	1
1598	от того	6	1
1599	поэтому для	1	1
1600	стало быть	1	1
1601	думать что	3	1
1602	с двумя	3	1
1603	на смерть	1	1
1604	и часто	1	1
1605	первые два	1	1
1606	развивается в	1	1
1607	виду тот	1	1
1608	еще на	1	1
1609	сказано выше	1	1
1610	мнения из	1	1
1611	могло быть	2	1
1612	зрителя в	1	1
1613	составляет его	1	1
1614	показывает как	1	1
1615	состоят в	1	1
1616	литературное произведение	1	1
1617	для такого	1	1
1618	которые в	2	1
1619	в театре	1	1
1620	художественного произведения	3	1
1621	не можем	8	1
1622	в эстетической	1	1
1623	выявить и	1	1
1624	всякая теория	1	1
1625	обращаться к	1	1
1626	это означает	2	1
1627	к известным	1	1
1628	ему с	1	1
1629	из другой	1	1
1630	в сознании	2	1
1631	только после	1	1
1632	на всем	1	1
1633	ли в	1	1
1634	говорит не	1	1
1635	автора есть	1	1
1636	в самых	4	1
1637	и оно	1	1
1638	она всецело	1	1
1639	именно это	5	1
1640	любви и	3	1
1641	форме и	1	1
1642	иное как	2	1
1643	слово имеет	1	1
1644	на самый	1	1
1645	устанавливает для	1	1
