N	2gram	Tiupa_Anal	FransuaR
1314	черта в	1	2
1315	при помощи	2	2
1316	соответствии с	3	2
1317	и служит	1	2
1318	выход за	1	2
1319	с некоторым	1	2
1320	взгляде на	3	2
1321	людей не	1	2
1322	в обоих	3	2
1323	начинается словами	1	2
1324	в коем	2	2
1325	неожиданным и	1	2
1326	сознания и	1	2
1327	в ином	2	2
1328	затем и	1	2
1329	а о	1	2
1330	этого не	1	2
1331	в глубине	2	2
1332	понимать как	3	2
1333	случае не	2	2
1334	эпизод в	1	2
1335	умирающего и	1	2
1336	остается вне	1	2
1337	известном смысле	2	2
1338	может иметь	2	2
1339	только к	1	2
1340	чужого языка	1	2
1341	есть чисто	2	2
1342	в разные	1	2
1343	разыгрывается в	2	2
1344	к тем	1	2
1345	целого в	5	2
1346	таких случаях	1	2
1347	время они	1	2
1348	с кем	1	2
1349	научное познание	2	2
1350	художественное творчество	2	2
1351	при таком	2	2
1352	суждения о	1	2
1353	глазами и	1	2
1354	определить как	1	2
1355	если на	1	2
1356	ни был	1	2
1357	носит в	1	2
1358	частности к	1	2
1359	или точнее	2	2
1360	как для	1	2
1361	говорит не	1	2
1362	и ограниченного	1	2
1363	и трудное	1	1
1364	отдельно в	1	1
1365	о таком	1	1
1366	которые ели	1	1
1367	они имеют	1	1
1368	к действительности	1	1
1369	было показано	1	1
1370	тебя в	1	1
1371	к иной	1	1
1372	к игнорированию	1	1
1373	в душе	1	1
1374	переживаемый в	1	1
1375	нее свой	1	1
1376	уж коли	1	1
1377	только что	1	1
1378	с ночным	1	1
1379	когда не	2	1
1380	и имеет	1	1
1381	себе целью	1	1
1382	космических сил	1	1
1383	следует что	2	1
1384	литературы а	1	1
1385	его внешние	1	1
1386	является в	1	1
1387	оно становится	1	1
1388	ни попало	1	1
1389	сам автор	1	1
1390	частности он	1	1
1391	в последние	1	1
1392	лишь одной	3	1
1393	мотивом смерти	1	1
1394	особенно если	1	1
1395	же году	1	1
1396	ведь один	1	1
1397	как было	1	1
1398	в художественную	1	1
1399	по пути	1	1
1400	таких моментов	1	1
1401	на примере	3	1
1402	героя как	2	1
1403	выглядит в	2	1
1404	и опять	1	1
1405	нового но	1	1
1406	нужно поставить	1	1
1407	к другим	2	1
1408	исходить из	1	1
1409	я от	1	1
1410	платону в	1	1
1411	значение слов	1	1
1412	в соответствии	2	1
1413	в цепи	1	1
1414	эта формула	1	1
1415	он произносит	2	1
1416	собой не	2	1
1417	различных моментов	1	1
1418	мире все	1	1
1419	является для	1	1
1420	и мертвенная	1	1
1421	участником или	1	1
1422	на точку	1	1
1423	его позиция	1	1
1424	играть в	1	1
1425	не его	2	1
1426	смысл этого	1	1
1427	о будущем	1	1
1428	истинном значении	1	1
1429	вступая в	1	1
1430	первый взгляд	1	1
1431	в речь	2	1
1432	аналогичное но	1	1
1433	и дело	1	1
1434	на природу	1	1
1435	творчества в	1	1
1436	темам и	1	1
1437	вопрос о	2	1
1438	отвечая на	1	1
1439	в столкновении	1	1
1440	дело только	1	1
1441	служит для	2	1
1442	эпизоде все	1	1
1443	т.п поэтому	1	1
1444	представляет собой	23	1
1445	а всего	1	1
1446	от процесса	1	1
1447	мы подробно	1	1
1448	у самой	1	1
1449	существенная сторона	1	1
1450	борьбе с	2	1
1451	а между	1	1
1452	что же	3	1
1453	же его	4	1
1454	в карты	2	1
1455	человека человек	1	1
1456	хотел сказать	1	1
1457	чем при	1	1
1458	с другим	5	1
1459	утверждал что	1	1
1460	собственному признанию	1	1
1461	своего языка	1	1
1462	эти более	1	1
1463	на себе	3	1
1464	зато очень	1	1
1465	такая же	1	1
1466	и научной	1	1
1467	целом с	1	1
1468	из трех	2	1
1469	именно она	1	1
1470	она превращается	1	1
1471	жизни есть	1	1
1472	даже у	1	1
1473	оружия и	1	1
1474	она есть	2	1
1475	чем это	1	1
1476	писал в	2	1
1477	и иной	1	1
1478	ни даже	1	1
1479	его текстом	1	1
1480	относят к	1	1
1481	пристрастие к	1	1
1482	она сама	1	1
1483	оставаться в	1	1
1484	первый и	1	1
1485	которая определяет	1	1
1486	по природе	4	1
1487	как другие	1	1
1488	возвращение к	1	1
1489	не слишком	1	1
1490	жизни так	1	1
1491	стороны одной	1	1
1492	своему содержанию	1	1
1493	она в	1	1
1494	эту минуту	1	1
1495	текстом и	2	1
1496	при переходе	1	1
1497	начале этой	1	1
1498	здесь имеют	1	1
1499	отметить еще	1	1
1500	однако этот	1	1
1501	не должна	1	1
1502	объединены в	1	1
1503	литературе последних	1	1
1504	целом но	1	1
1505	и последующие	1	1
1506	согласно которому	1	1
1507	впервые было	1	1
1508	в правой	1	1
1509	и сознания	1	1
1510	которое дает	2	1
1511	организующую роль	1	1
1512	его никогда	1	1
1513	национальный язык	1	1
1514	их непосредственным	1	1
1515	повсюду в	1	1
1516	к отцу	1	1
1517	его судьбу	1	1
1518	писатель в	1	1
1519	материальный субстрат	1	1
1520	по аналогии	1	1
1521	значение лишь	1	1
1522	мнимой смертью	1	1
1523	этом последнем	1	1
1524	как говорит	3	1
1525	же оно	1	1
1526	лишь на	1	1
1527	по одному	1	1
1528	к отвлеченной	1	1
1529	сознания как	1	1
1530	романа мы	1	1
1531	говорящего в	3	1
1532	быть ничего	1	1
1533	того и	5	1
1534	три момента	1	1
1535	определяется и	1	1
1536	изучения в	1	1
1537	на границе	1	1
1538	а другой	1	1
1539	частной жизни	1	1
1540	что как	3	1
1541	встрече с	4	1
1542	этой плоскости	1	1
1543	видение и	1	1
1544	этого противопоставления	1	1
1545	же основаниях	1	1
1546	что хотя	1	1
1547	целостность и	2	1
1548	смерть оказывается	1	1
1549	к судьбе	1	1
1550	во-вторых они	1	1
1551	материей и	1	1
1552	понимании как	1	1
1553	не он	1	1
1554	мере как	1	1
1555	под ними	1	1
1556	произведения то	1	1
1557	чтобы он	1	1
1558	и процессы	2	1
1559	которые и	1	1
1560	этих трех	1	1
1561	в рассказе	2	1
1562	языком и	1	1
1563	жизни включая	1	1
1564	автора если	2	1
1565	характера это	1	1
1566	поражен в	1	1
1567	появление в	1	1
1568	неотделимо от	2	1
1569	этой темы	1	1
1570	которой состоит	1	1
1571	или иное	1	1
1572	не совпадает	1	1
1573	себя за	1	1
1574	а тем	1	1
1575	где каждый	1	1
1576	выходят за	2	1
1577	своей полноте	1	1
1578	или о	1	1
1579	действующего лица	1	1
1580	это приводит	1	1
1581	и амбивалентна	1	1
1582	даже самого	1	1
1583	значение этих	1	1
1584	всех присутствующих	1	1
1585	отнюдь не	22	1
1586	события в	2	1
1587	рассказ в	1	1
1588	художественное восприятие	5	1
1589	в сюжете	2	1
1590	пространственных и	1	1
1591	еще одно	1	1
1592	со всяким	1	1
1593	было с	1	1
1594	модель в	1	1
1595	которая и	1	1
1596	слово о	1	1
1597	чем выше	1	1
1598	готовым к	1	1
1599	утверждать что	1	1
1600	так ли	1	1
1601	значительное количество	1	1
1602	этом ряду	3	1
1603	на точке	1	1
1604	его уже	1	1
1605	полноту и	1	1
1606	характерно и	1	1
1607	к художественному	1	1
1608	есть без	1	1
1609	литературы как	2	1
1610	они возникают	1	1
1611	художественного творчества	2	1
1612	и романа	2	1
1613	что практически	1	1
1614	как необходимый	1	1
1615	из одних	1	1
1616	целого ряда	1	1
1617	этот сокровенный	1	1
1618	реалистического романа	1	1
1619	к читателю	1	1
1620	своего рассказа	1	1
1621	литературного произведения	50	1
1622	сводится к	6	1
1623	второй части	1	1
1624	под этим	1	1
1625	творчества и	2	1
1626	не случайна	2	1
1627	сами по	3	1
1628	особого рода	9	1
1629	функции и	1	1
1630	последний как	1	1
1631	и ничему	1	1
1632	с целью	2	1
1633	ведущие к	1	1
1634	и будет	1	1
1635	обоих случаях	2	1
1636	о судьбе	1	1
1637	выход из	2	1
1638	заключительная фраза	1	1
1639	к которым	1	1
1640	в в	1	1
1641	и т	3	1
1642	который не	2	1
1643	самым и	1	1
1644	второе я	1	1
1645	это всего	1	1
1646	которого не	1	1
1647	к другому	1	1
1648	жизни прежде	2	1
1649	строится в	1	1
1650	их внутренней	1	1
1651	а язык	1	1
1652	в xx	1	1
1653	и резко	1	1
1654	мысли или	1	1
1655	смерти то	1	1
1656	самая первая	1	1
1657	и состоит	5	1
1658	жизнь о	1	1
1659	прочим и	1	1
1660	более чем	4	1
1661	тогда я	1	1
1662	на какие-то	1	1
1663	которое во	1	1
1664	тех пор	1	1
1665	вступает в	4	1
1666	отношении к	1	1
1667	обращении к	1	1
1668	как если	1	1
1669	от других	1	1
1670	как смерть	2	1
1671	реальности в	6	1
1672	тогда как	30	1
1673	к объекту	3	1
1674	и наоборот	3	1
1675	другого в	3	1
1676	состоит в	16	1
1677	покойника в	1	1
1678	неотделима от	2	1
1679	ибо на	1	1
1680	правой руке	1	1
1681	в данной	1	1
1682	функционирует в	1	1
1683	самого героя	1	1
1684	его однако	1	1
1685	в глазах	1	1
1686	жизни хотя	1	1
1687	в каждый	1	1
1688	к объяснению	1	1
1689	искусства все	1	1
1690	к истории	1	1
1691	как предмет	4	1
1692	довольно много	1	1
1693	она может	3	1
1694	не одну	1	1
1695	раз что	1	1
1696	взаимодействие с	1	1
1697	по этой	2	1
1698	то или	1	1
1699	исключительно в	1	1
1700	это единая	1	1
1701	моментов в	1	1
1702	а напротив	3	1
1703	и религиозные	1	1
1704	другого и	1	1
1705	ее оболочек	1	1
1706	романного диалога	1	1
1707	как основной	1	1
1708	обращена к	1	1
1709	мышления в	1	1
1710	не поддается	1	1
1711	мог быть	1	1
1712	из второй	1	1
1713	видим как	1	1
1714	иметь дело	1	1
1715	чем объясняется	1	1
1716	в художественной	1	1
1717	в целое	1	1
1718	однако здесь	2	1
1719	и сознание	1	1
1720	что одно	1	1
1721	но никто	1	1
1722	также имеет	1	1
1723	в широком	4	1
1724	силу и	1	1
1725	а все	1	1
1726	который необходимо	1	1
1727	все равно	2	1
1728	содержат в	1	1
1729	всех прочих	2	1
1730	и пошел	2	1
1731	но то	1	1
1732	в присутствии	3	1
1733	быть ни	1	1
1734	и привлекает	1	1
1735	слова которые	1	1
1736	в стране	1	1
1737	об этих	2	1
1738	рассказывали что	1	1
1739	о жизни	3	1
1740	искусства как	1	1
1741	не осознается	1	1
1742	верхом на	1	1
1743	нас к	2	1
1744	по-видимому и	1	1
1745	как речь	2	1
1746	в любом	4	1
1747	этот раз	1	1
1748	но нельзя	1	1
1749	а их	1	1
1750	если они	2	1
1751	больше его	1	1
1752	в авторском	1	1
1753	xx веке	1	1
1754	этой борьбе	1	1
1755	которые обычно	1	1
1756	пока не	1	1
1757	не принимает	1	1
1758	частей романа	1	1
1759	и объясняются	1	1
1760	и очистить	1	1
1761	а так	1	1
1762	первый эпизод	1	1
1763	высокой ступени	1	1
1764	с фигурой	1	1
1765	того или	3	1
1766	сам не	1	1
1767	этого определения	1	1
1768	ей в	1	1
1769	это мне	1	1
1770	каждом из	2	1
1771	с первым	1	1
1772	и цельного	1	1
1773	случае если	1	1
1774	вышедших из	1	1
1775	раз не	2	1
1776	к завершению	1	1
1777	всей первой	1	1
1778	при свете	2	1
1779	до пределов	1	1
1780	элементов а	2	1
1781	одежду и	1	1
1782	о подлинном	1	1
1783	крайними пределами	2	1
1784	самое что	1	1
1785	при приближении	1	1
1786	ним как	1	1
1787	прибегать к	1	1
1788	не враждебна	1	1
1789	что нам	1	1
1790	веры в	1	1
1791	драме или	1	1
1792	и семейных	1	1
1793	слова или	1	1
1794	самое время	2	1
1795	на смерть	1	1
1796	смысл его	3	1
1797	скорее в	1	1
1798	означает что	3	1
1799	идет о	1	1
1800	сказать на	1	1
1801	человеческого сознания	1	1
1802	или еще	1	1
1803	подобный эпизод	1	1
1804	порядка это	1	1
1805	в противовес	3	1
1806	текста и	10	1
1807	на левом	3	1
1808	в ходе	5	1
1809	художественного произведения	6	1
1810	течение всего	1	1
1811	свести к	1	1
1812	этом понимании	1	1
1813	это означает	3	1
1814	далека от	2	1
1815	предположение о	1	1
1816	край и	1	1
1817	претендовать на	1	1
1818	его до	1	1
1819	даже из	1	1
1820	событие при	1	1
1821	перемещается в	1	1
1822	все еще	1	1
1823	по законам	1	1
1824	праздничное настроение	1	1
1825	времена и	1	1
1826	этого глубинного	1	1
1827	эту сцену	1	1
1828	к совершенно	1	1
1829	общему количеству	1	1
1830	точно и	1	1
1831	его образного	1	1
1832	отличающая его	1	1
1833	его новое	1	1
1834	они приобретают	1	1
1835	только такие	1	1
1836	и действия	2	1
1837	единство всех	1	1
1838	или напротив	3	1
1839	весьма различные	1	1
1840	произведение на	1	1
1841	другого старого	1	1
1842	новом свете	1	1
1843	только усиливает	2	1
1844	этого в	1	1
1845	на жизнь	1	1
1846	исходя из	5	1
1847	все люди	1	1
1848	при объяснении	1	1
1849	случае мы	1	1
1850	например он	1	1
1851	или по	1	1
1852	помимо воли	1	1
1853	всего может	1	1
1854	однажды с	1	1
1855	не вызывает	1	1
1856	миф в	1	1
1857	например с	1	1
1858	ты не	2	1
1859	требует от	1	1
1860	странным и	1	1
1861	с первой	2	1
1862	среди других	1	1
1863	вещь в	1	1
1864	не следует	6	1
1865	а во-вторых	1	1
1866	что последний	1	1
1867	и да	1	1
1868	мысль о	2	1
1869	говоря языком	1	1
1870	он полагает	1	1
1871	она связывает	1	1
1872	отношением к	2	1
1873	самих событий	1	1
1874	советское литературоведение	1	1
1875	нам уже	1	1
1876	извне то	1	1
1877	которому все	1	1
1878	этих исключительных	1	1
1879	человека есть	1	1
1880	вероятнее всего	1	1
1881	обладает и	1	1
1882	целым рядом	1	1
1883	судьбы не	3	1
1884	выходит далеко	1	1
1885	земле как	1	1
1886	последующие события	1	1
1887	и каждого	1	1
1888	общий знаменатель	1	1
1889	искусство и	2	1
1890	деталей в	1	1
1891	обращение к	1	1
1892	и эстетики	2	1
1893	художественного восприятия	9	1
1894	у которых	1	1
1895	уже готовой	1	1
1896	полный и	1	1
1897	ориентирована в	1	1
1898	за рамки	2	1
1899	с позиций	2	1
1900	на человека	1	1
1901	и вещь	2	1
1902	контексте и	1	1
1903	восходит к	2	1
1904	однако его	1	1
1905	слава богу	1	1
1906	значимости в	1	1
1907	сфере это	1	1
1908	речи всех	1	1
1909	ними нет	1	1
1910	события как	1	1
1911	вся его	1	1
1912	она получает	1	1
1913	уже о	1	1
1914	подлежат рассмотрению	1	1
1915	и выражение	1	1
1916	смерти на	2	1
1917	себе предельную	1	1
1918	и должно	1	1
1919	этому мы	1	1
1920	центре событий	1	1
1921	именно таков	1	1
1922	единого целого	1	1
1923	понять в	1	1
1924	его собственной	1	1
1925	сложившейся в	1	1
1926	из виду	3	1
1927	или говоря	1	1
1928	не становится	3	1
1929	она вполне	1	1
1930	исключение составляют	1	1
1931	в замкнутом	1	1
1932	и надежды	1	1
1933	обращенная к	1	1
1934	по которой	1	1
1935	тех случаях	1	1
1936	на художественную	1	1
1937	как правило	7	1
1938	еще ничего	1	1
1939	следующим образом	1	1
1940	такие специфические	1	1
1941	смыслом в	1	1
1942	объяснение в	1	1
1943	языка как	1	1
1944	о поэзии	1	1
1945	этот голос	1	1
1946	еще одна	3	1
1947	т.п по	1	1
1948	вариациями этого	1	1
1949	все многообразие	1	1
1950	их именно	1	1
1951	воли и	4	1
1952	в литературоведении	2	1
1953	и внутренняя	1	1
1954	и другого	4	1
1955	наблюдали в	1	1
1956	на словах	1	1
1957	или лучше	1	1
1958	едва ли	4	1
1959	научный анализ	2	1
1960	возлагает на	1	1
1961	и существеннее	1	1
1962	внутренней жизни	1	1
1963	все мы	1	1
1964	аспекта одного	1	1
1965	более высокого	1	1
1966	споре о	2	1
1967	все четыре	1	1
1968	они существенно	1	1
1969	героев в	1	1
1970	в беседах	1	1
1971	оказалась не	1	1
1972	себя его	1	1
1973	в поисках	1	1
1974	и легко	1	1
1975	понимая под	1	1
1976	этот чисто	1	1
1977	на встречу	1	1
1978	уже с	1	1
1979	тем не	3	1
1980	аналогии с	1	1
1981	самому автору	1	1
1982	к столу	1	1
1983	почти нет	1	1
1984	в одиночку	1	1
1985	все прочие	3	1
1986	богу не	1	1
1987	оказывается для	1	1
1988	внешнего мира	2	1
1989	что впрочем	1	1
1990	в собственно	2	1
1991	в зависимости	1	1
1992	ожидания и	1	1
1993	внутреннее единство	1	1
1994	личности к	2	1
1995	не говорит	2	1
1996	как эпизод	1	1
1997	будто не	1	1
1998	произведение как	1	1
1999	есть вне	1	1
2000	к каждой	1	1
2001	находят в	1	1
2002	при изучении	2	1
2003	первую очередь	1	1
2004	методологических позиций	1	1
2005	или хотя	1	1
2006	он приобрел	1	1
2007	себе не	2	1
2008	художественном произведении	1	1
2009	себя как	1	1
2010	налагает на	1	1
2011	оно представляет	1	1
2012	именно такова	1	1
2013	к последним	1	1
2014	по одной	1	1
2015	отмечали что	1	1
2016	текста но	4	1
2017	звучит и	1	1
2018	же касается	1	1
2019	смысловой значимости	1	1
2020	могло бы	1	1
2021	и крайне	1	1
2022	на последнем	1	1
2023	как сказано	1	1
2024	вопроса о	4	1
2025	пребывания в	1	1
2026	описания и	1	1
2027	на которую	2	1
2028	в заключительном	1	1
2029	какого рода	1	1
2030	в голосе	1	1
2031	конфликт с	1	1
2032	собой особую	1	1
2033	является таким	1	1
2034	борясь с	2	1
2035	не одного	1	1
2036	творца и	1	1
2037	ослабляется и	1	1
2038	новеллы и	1	1
2039	природе своей	3	1
2040	за столом	1	1
2041	абстрактной и	1	1
2042	человека который	1	1
2043	цвет и	1	1
2044	как сам	1	1
2045	его смысла	1	1
2046	к ее	1	1
2047	когда автор	1	1
2048	его жизнь	1	1
2049	таит в	2	1
2050	мира однако	1	1
2051	например не	1	1
2052	встречается неоднократно	1	1
2053	о самом	1	1
2054	вера в	2	1
2055	в достаточной	1	1
2056	пространство и	1	1
2057	силу своей	3	1
2058	но ее	1	1
2059	не значит	1	1
2060	столь же	7	1
2061	которая на	1	1
2062	относительна и	1	1
2063	вот и	1	1
2064	слова как	1	1
2065	его восприятия	1	1
2066	или иного	3	1
2067	свидетелем которой	1	1
2068	вероятно в	1	1
2069	чем и	3	1
2070	всех речевых	1	1
2071	каждого из	1	1
2072	до его	2	1
2073	были бы	1	1
2074	для возбуждения	1	1
2075	такие и	1	1
2076	его создания	2	1
2077	не позволяет	2	1
2078	прямо говорит	1	1
2079	также получение	1	1
2080	в специальном	2	1
2081	таков наш	1	1
2082	на ее	1	1
2083	в литературной	1	1
2084	для себя	3	1
2085	одной пятой	1	1
2086	действительность но	1	1
2087	ни единого	1	1
2088	глубине души	1	1
2089	нашего времени	3	1
2090	не погиб	1	1
2091	этот не	1	1
2092	на лице	2	1
2093	все пять	1	1
2094	дает им	1	1
2095	также его	1	1
2096	на любом	1	1
2097	не ставит	1	1
2098	смысла в	2	1
2099	этом как	1	1
2100	состоит что	1	1
2101	т.д в	2	1
2102	часть мира	1	1
2103	оказывается в	2	1
2104	есть лишь	1	1
2105	синтаксической конструкции	1	1
2106	явлений в	1	1
2107	совершенно новый	1	1
2108	при сопоставлении	1	1
2109	всем остальным	1	1
2110	из евангелия	1	1
2111	друзьями и	1	1
2112	части нашей	1	1
2113	выросший на	1	1
2114	кажется не	1	1
2115	это существо	1	1
2116	на известную	1	1
2117	с целым	1	1
2118	его природе	1	1
2119	которые при	1	1
2120	целое как	1	1
2121	как не	1	1
2122	наш анализ	1	1
2123	быть понято	1	1
2124	возвращение в	1	1
2125	как нам	1	1
2126	у одного	1	1
2127	его внимание	1	1
2128	новеллы о	1	1
2129	есть она	1	1
2130	однако именно	1	1
2131	стало быть	2	1
2132	тема и	1	1
2133	слогов и	1	1
2134	в аспекте	4	1
2135	который и	1	1
2136	только одно	2	1
2137	пластам его	1	1
2138	характера например	1	1
2139	и эпилог	1	1
2140	где по	1	1
2141	я должен	1	1
2142	бы с	2	1
2143	что ты	1	1
2144	взятое в	1	1
2145	другим он	1	1
2146	не имеют	1	1
2147	рода которые	1	1
2148	ставит себя	2	1
2149	чего она	1	1
2150	на ноги	1	1
2151	то и	2	1
2152	можно лишь	1	1
2153	не дал	1	1
2154	этот аспект	1	1
2155	может помешать	1	1
2156	зависимости от	1	1
2157	людей как	1	1
2158	но о	3	1
2159	в рамках	5	1
2160	литературных произведений	1	1
2161	направленной на	1	1
2162	ощущается как	1	1
2163	тому или	2	1
2164	ряд эпизодов	1	1
2165	что произведение	1	1
2166	основанная на	2	1
2167	образом не	3	1
2168	позволил бы	1	1
2169	и делается	1	1
2170	с текстом	3	1
2171	акт и	1	1
2172	национальным языком	1	1
2173	во внешней	1	1
2174	же слова	1	1
2175	ответа на	1	1
2176	имеется и	1	1
2177	не создается	1	1
2178	основаниях как	1	1
2179	судьбы и	1	1
2180	то она	1	1
2181	в сознании	6	1
2182	разговорного языка	1	1
2183	с высоты	1	1
2184	данном контексте	1	1
2185	для достижения	1	1
2186	до сердца	2	1
2187	вещей но	1	1
2188	видел в	1	1
2189	узнаем из	1	1
2190	с художественным	1	1
2191	заключенных в	1	1
2192	приходится однако	1	1
2193	его можно	2	1
2194	человека но	1	1
2195	истории литературы	4	1
2196	эпизод не	1	1
2197	идеологическую борьбу	1	1
2198	мире так	1	1
2199	принимают участие	2	1
2200	выключены из	1	1
2201	я так	1	1
2202	равно и	1	1
2203	с подлинной	1	1
2204	к индивидуальному	1	1
2205	произведения как	8	1
2206	не понимал	1	1
2207	за которую	1	1
2208	обратиться к	4	1
2209	сколько в	1	1
2210	оно само	1	1
2211	на роль	2	1
2212	материала и	1	1
2213	рассуждение об	1	1
2214	приложимо к	1	1
2215	чем дело	1	1
2216	сознания отсутствие	1	1
2217	следует однако	1	1
2218	при встрече	4	1
2219	участия в	1	1
2220	вне своего	1	1
2221	случае его	1	1
2222	в полном	2	1
2223	ее нет	1	1
2224	с той	2	1
2225	этим именем	1	1
2226	в эпизодах	2	1
2227	слова не	1	1
2228	есть уже	1	1
2229	непосредственно в	1	1
2230	не любит	4	1
2231	к наиболее	1	1
2232	существует как	1	1
2233	как художественного	2	1
2234	бытия и	2	1
2235	и собственными	1	1
2236	виду что	1	1
2237	а то	3	1
2238	сознания но	1	1
2239	сам уже	1	1
2240	чтобы быть	1	1
2241	литературные произведения	1	1
2242	и сменяется	1	1
2243	правило не	2	1
2244	стилизации и	1	1
2245	случаях когда	1	1
2246	по смыслу	1	1
2247	пользоваться им	1	1
2248	несколько ином	1	1
2249	наблюдений и	2	1
2250	ли не	1	1
2251	науки в	1	1
2252	рассказывающий о	1	1
2253	в воображении	1	1
2254	передо мною	1	1
2255	личности была	1	1
2256	он же	1	1
2257	увидеть как	1	1
2258	войти в	1	1
2259	этом достаточно	1	1
2260	путь к	1	1
2261	ему как	1	1
2262	значимости и	1	1
2263	этом контексте	2	1
2264	составляет часть	1	1
2265	произведения с	2	1
2266	каким оно	2	1
2267	том случае	1	1
2268	надо его	1	1
2269	не совпадают	1	1
2270	следует говорить	1	1
2271	или другой	1	1
2272	оно в	2	1
2273	она должна	1	1
2274	мне было	1	1
2275	предметом нашего	1	1
2276	первая половина	1	1
2277	принципиально не	3	1
2278	как уже	5	1
2279	а от	1	1
2280	как может	1	1
2281	с разложением	1	1
2282	нельзя не	1	1
2283	его речь	1	1
2284	просто не	1	1
2285	однако все	1	1
2286	и во-вторых	1	1
2287	служить и	1	1
2288	формы нос	1	1
2289	говорит я	1	1
2290	частности в	2	1
2291	отношений между	1	1
2292	центре этой	1	1
2293	и действительное	1	1
2294	одновременно они	1	1
2295	метафор например	1	1
2296	останавливаться на	1	1
2297	а этот	1	1
2298	ему было	1	1
2299	ведь если	1	1
2300	как верхний	1	1
2301	рассказа о	1	1
2302	как их	1	1
2303	еще очевиднее	1	1
2304	совершенно иного	1	1
2305	в литературном	2	1
2306	над его	1	1
2307	в категориях	2	1
2308	даже для	1	1
2309	со слушателями	1	1
2310	им для	1	1
2311	которого является	1	1
2312	и быть	1	1
2313	самом себе	1	1
2314	на палубе	1	1
2315	карнавал переживаемый	1	1
2316	смысла из	1	1
2317	бытия в	1	1
2318	был поражен	1	1
2319	точнее всего	1	1
2320	о гибели	2	1
2321	это неожиданное	1	1
2322	а сама	1	1
2323	словами в	1	1
2324	а я	1	1
2325	являются наиболее	1	1
2326	части этого	1	1
