N	2gram	Vygotskiy_	Myshleni
1305	приходим к	2	4
1306	только начинается	1	4
1307	общественной жизни	1	4
1308	нельзя не	1	4
1309	вопрос как	1	4
1310	составные части	1	4
1311	вплотную к	2	4
1312	думать что	3	4
1313	новое что	1	4
1314	развивается в	1	4
1315	идет речь	3	4
1316	и значения	1	4
1317	прямое выражение	1	4
1318	жизни и	8	4
1319	только после	1	4
1320	известной степени	1	4
1321	все другие	3	4
1322	этому вопросу	1	4
1323	с объективной	1	4
1324	не к	1	4
1325	они указывают	2	3
1326	только из	1	3
1327	что задача	2	3
1328	приводили выше	1	3
1329	мы найдем	5	3
1330	между этим	1	3
1331	никаких сомнений	1	3
1332	с двух	1	3
1333	понять это	1	3
1334	становится совершенно	1	3
1335	он видит	5	3
1336	хотим сказать	1	3
1337	его от	1	3
1338	в курсе	1	3
1339	и именно	8	3
1340	происходит не	1	3
1341	с не	2	3
1342	весь ход	1	3
1343	в жизнь	1	3
1344	применении к	1	3
1345	с трудом	1	3
1346	каждое слово	1	3
1347	многие психологи	1	3
1348	близкое к	1	3
1349	на практике	1	3
1350	это значило	1	3
1351	те два	1	3
1352	чем во	1	3
1353	это единство	1	3
1354	что отличает	1	3
1355	увидим в	1	3
1356	именно на	6	3
1357	каком отношении	5	3
1358	от них	1	3
1359	что даже	3	3
1360	в структуре	1	3
1361	она есть	2	3
1362	эту же	1	3
1363	кажется нам	8	3
1364	в какой-либо	1	3
1365	привело к	1	3
1366	к их	1	3
1367	целом в	1	3
1368	после этого	1	3
1369	это верно	1	3
1370	развития которые	1	3
1371	мы легко	5	3
1372	слов то	1	3
1373	самых общих	1	3
1374	на втором	1	3
1375	показал как	1	3
1376	с эта	2	3
1377	что составляет	4	3
1378	до крайности	1	3
1379	с двумя	3	3
1380	ее развития	1	3
1381	в правильности	1	3
1382	и приводит	1	3
1383	бы показать	3	3
1384	чрезвычайно важно	1	3
1385	и всю	1	3
1386	развитие в	1	3
1387	противоположным тому	2	3
1388	одном из	2	3
1389	а для	1	3
1390	не сумел	1	3
1391	нами как	3	3
1392	как единство	1	3
1393	чтобы он	2	3
1394	как развивается	1	3
1395	этих трех	1	3
1396	не были	1	3
1397	чем больше	3	3
1398	не могла	2	3
1399	часто не	1	3
1400	и хотя	3	3
1401	решение вопроса	1	3
1402	верно и	3	3
1403	могла бы	4	3
1404	проблемы в	1	3
1405	совершенно новый	2	3
1406	это приводит	1	3
1407	речи которые	1	3
1408	этот анализ	1	3
1409	согласно этой	1	3
1410	эта вторая	1	3
1411	нам кажется	6	3
1412	эту последнюю	1	3
1413	к сожалению	2	3
1414	мысли он	1	3
1415	не так	4	3
1416	ни малейшего	1	3
1417	даны в	2	3
1418	видим из	1	3
1419	ряда фактов	1	3
1420	и должны	1	3
1421	психологии не	1	3
1422	ним и	1	3
1423	оно было	1	3
1424	построения мы	1	3
1425	сводится к	7	3
1426	в плоскости	1	3
1427	задачи как	1	3
1428	с целью	1	3
1429	к таким	3	3
1430	на другую	1	3
1431	и просто	3	3
1432	же мало	1	3
1433	бы не	1	3
1434	да и	4	3
1435	он произносит	1	3
1436	которого не	1	3
1437	возникает как	2	3
1438	словами и	1	3
1439	на другие	1	3
1440	он мог	3	3
1441	нам возможность	1	3
1442	образом все	2	3
1443	уже из	1	3
1444	отнести к	1	3
1445	только от	1	3
1446	вернее сказать	3	3
1447	так чтобы	2	3
1448	этой работы	1	3
1449	из которой	2	3
1450	остается только	1	3
1451	и теперь	2	3
1452	в приложении	2	3
1453	и различные	1	3
1454	существует ли	1	3
1455	чтобы окончательно	1	3
1456	всю полноту	1	3
1457	это различие	2	3
1458	каждый из	2	3
1459	и наоборот	2	3
1460	психологии мы	1	3
1461	до известной	1	3
1462	утверждая что	1	3
1463	является только	1	3
1464	двух планов	1	3
1465	в систему	1	3
1466	которые они	1	3
1467	этого нового	1	3
1468	новый и	1	3
1469	которых каждый	1	3
1470	одна и	2	3
1471	этой мысли	1	3
1472	приложении к	2	3
1473	о нем	3	3
1474	не содержит	1	3
1475	основана на	2	3
1476	как именно	1	3
1477	новом виде	1	3
1478	это всегда	1	3
1479	это еще	1	3
1480	эту точку	1	3
1481	для примера	1	3
1482	этой новой	1	3
1483	по его	5	3
1484	впечатления от	1	3
1485	но уже	2	3
1486	бы совершенно	1	3
1487	подтверждение этого	1	3
1488	нас и	2	3
1489	как ни	4	3
1490	это исследование	1	3
1491	встречаемся с	1	3
1492	такие же	1	3
1493	что всякий	2	3
1494	словах на	1	3
1495	иметь случай	3	3
1496	кто не	1	3
1497	и всегда	1	3
1498	для различных	1	3
1499	своей задачей	1	3
1500	имеет еще	1	3
1501	наоборот в	1	3
1502	их на	1	3
1503	нам как	2	3
1504	оставить в	1	3
1505	действие на	2	3
1506	может и	2	3
1507	станем останавливаться	1	3
1508	новое и	1	3
1509	это утверждение	2	3
1510	против этого	1	3
1511	стоящей перед	1	3
1512	или нет	1	3
1513	противоречие с	2	3
1514	или во	1	3
1515	он полагает	1	3
1516	всегда в	1	3
1517	сделать то	1	3
1518	понимания и	1	3
1519	психологической теории	2	3
1520	внимание что	1	3
1521	по признаку	1	3
1522	в это	2	3
1523	поставить вопрос	1	3
1524	мы с	3	3
1525	нам представляется	2	3
1526	и сейчас	5	3
1527	с однако	1	3
1528	совершенно ином	1	3
1529	внутренней связи	1	3
1530	он находит	1	3
1531	в любом	1	3
1532	нельзя было	2	3
1533	и мысли	1	3
1534	доказать что	1	3
1535	здесь у	1	3
1536	исследование в	1	3
1537	во многих	1	3
1538	значительной мере	1	3
1539	точно и	2	3
1540	пониманию и	1	3
1541	что ее	1	3
1542	даже с	1	3
1543	в глаза	2	3
1544	это расхождение	1	3
1545	это целое	1	3
1546	с большим	1	3
1547	привели к	1	3
1548	с этими	1	3
1549	как я	1	3
1550	параллельно с	1	3
1551	общего закона	1	3
1552	для понимания	3	3
1553	надо сказать	2	3
1554	что отсутствие	1	3
1555	слова может	1	3
1556	действительно в	1	3
1557	мы примем	3	3
1558	этого способа	1	3
1559	в противоположном	1	3
1560	которое он	2	3
1561	и всей	1	3
1562	в некоторой	2	3
1563	показать в	1	3
1564	как же	1	3
1565	ли мы	3	3
1566	и можно	2	3
1567	себя как	1	3
1568	без которого	2	3
1569	нашей речи	1	3
1570	зрения и	1	3
1571	выше мы	1	3
1572	общий закон	1	3
1573	но к	1	3
1574	образом с	1	3
1575	о происхождении	1	3
1576	все мысли	1	3
1577	действия в	2	3
1578	производит впечатление	1	3
1579	психологии и	2	3
1580	то ни	1	3
1581	если же	3	3
1582	всех других	1	3
1583	не приходится	1	3
1584	для человека	1	3
1585	в заключительной	1	3
1586	и затем	2	3
1587	условия для	1	3
1588	это делает	3	3
1589	чем идет	1	3
1590	с чем	3	3
1591	бы быть	1	3
1592	другим путем	2	3
1593	же мы	3	3
1594	тем мы	2	3
1595	или иного	1	3
1596	можем теперь	1	3
1597	вопросом о	1	3
1598	взгляд на	2	3
1599	и этот	2	3
1600	мы таким	1	3
1601	для каждой	1	3
1602	же самая	2	3
1603	во власти	1	3
1604	гораздо менее	1	3
1605	в противоречие	1	3
1606	вот как	2	3
1607	ощущения и	1	3
1608	видели уже	1	3
1609	очень легко	6	3
1610	высшим и	1	3
1611	они даны	1	3
1612	же самый	1	3
1613	наши выводы	1	3
1614	указать на	1	3
1615	это явление	1	3
1616	что самое	6	3
1617	всего на	1	3
1618	он хочет	1	3
1619	же время	2	3
1620	только это	1	3
1621	она все	2	3
1622	имеем в	1	3
1623	деле как	1	3
1624	которые только	2	3
1625	но именно	1	3
1626	двух противоположных	8	3
1627	только о	2	3
1628	сделать это	3	3
1629	подойти к	1	3
1630	сомнения в	1	3
1631	из этой	2	3
1632	не соответствует	1	3
1633	своих исследованиях	1	3
1634	вызывает к	1	3
1635	уже сейчас	1	3
1636	в первый	1	3
1637	процессы и	1	3
1638	и развиваются	1	3
1639	что так	1	3
1640	деле не	1	3
1641	узнаем что	1	3
1642	двоякого рода	3	3
1643	что каждый	1	3
1644	со словами	2	3
1645	же не	2	3
1646	отдельных исследований	1	3
1647	возникают из	2	3
1648	без всяких	1	3
1649	не выражается	1	3
1650	как таковая	1	3
1651	самые разнообразные	1	3
1652	в ту	2	3
1653	и без	1	3
1654	по смыслу	2	3
1655	при таком	4	3
1656	и оно	1	3
1657	одинаковой степени	1	3
1658	для нашей	2	3
1659	что тот	2	3
1660	поскольку она	1	3
1661	за то	3	3
1662	и сцепление	1	3
1663	нового и	1	3
1664	через которые	1	3
1665	на периферии	2	3
1666	как показали	1	3
1667	что касается	4	3
1668	конечно в	1	3
1669	далеко не	4	3
1670	стало быть	1	3
1671	повод для	3	3
1672	но напротив	1	3
1673	и часто	1	3
1674	всегда на	1	3
1675	скажем что	1	3
1676	на это	3	3
1677	как из	3	3
1678	в отдельности	1	3
1679	быть не	2	3
1680	подтверждение в	2	3
1681	вопрос относительно	1	3
1682	всей нашей	1	3
1683	и дальше	3	3
1684	и совершенно	8	3
1685	говорит не	1	3
1686	форме и	1	3
1687	а эти	1	3
1688	в образах	2	2
1689	связь но	1	2
1690	что всякая	5	2
1691	решение этой	1	2
1692	таком понимании	2	2
1693	есть сложный	1	2
1694	очень хорошо	2	2
1695	мы оставляем	1	2
1696	выступают в	1	2
1697	оно становится	2	2
1698	годится для	1	2
1699	какой бы	3	2
1700	единственное что	1	2
1701	каких условиях	1	2
1702	время не	1	2
1703	него в	1	2
1704	не хочет	1	2
1705	совершенно невозможно	2	2
1706	между смыслом	1	2
1707	имело своей	1	2
1708	что чем	1	2
1709	он утверждает	2	2
1710	нами уже	1	2
1711	ни одна	2	2
1712	из самых	3	2
1713	сам собой	1	2
1714	увидеть что	4	2
1715	в построении	1	2
1716	из той	2	2
1717	является выражением	1	2
1718	ничего больше	1	2
1719	есть тот	1	2
1720	опять как	1	2
1721	мысли о	2	2
1722	которая отличает	1	2
1723	момент и	1	2
1724	этом примере	1	2
1725	раз когда	1	2
1726	не имели	1	2
1727	вызывая в	1	2
1728	понять как	3	2
1729	действительность и	1	2
1730	черты которые	2	2
1731	авторы как	1	2
1732	попытка в	1	2
1733	или вернее	4	2
1734	нам казалось	3	2
1735	человека не	1	2
1736	в различном	1	2
1737	он был	3	2
1738	именно этим	1	2
1739	другу как	1	2
1740	в сознание	1	2
1741	в нескольких	1	2
1742	мы очень	2	2
1743	характер в	1	2
1744	с самой	1	2
1745	свете этого	1	2
1746	рассказывает о	2	2
1747	не делает	1	2
1748	и формы	1	2
1749	мы ощущаем	1	2
1750	но ни	1	2
1751	в подтверждение	1	2
1752	замечает что	3	2
1753	что существует	1	2
1754	они должны	2	2
1755	это представляет	1	2
1756	однако несмотря	1	2
1757	в эти	1	2
1758	это к	1	2
1759	правда некоторые	1	2
1760	или наоборот	3	2
1761	совершенно новом	1	2
1762	эти элементы	1	2
1763	время и	1	2
1764	ряде исследований	1	2
1765	к себе	1	2
1766	что сама	1	2
1767	именно для	1	2
1768	ссылается на	1	2
1769	с наконец	1	2
1770	показать ниже	1	2
1771	который можно	1	2
1772	нам совершенно	2	2
1773	для своего	2	2
1774	и кажется	2	2
1775	внутреннее противоречие	3	2
1776	не больше	3	2
1777	основная ошибка	1	2
1778	этого объяснения	1	2
1779	есть еще	1	2
1780	основании что	1	2
1781	словом в	1	2
1782	только она	1	2
1783	которых складывается	1	2
1784	дело происходит	5	2
1785	другое не	2	2
1786	нескольких словах	1	2
1787	этом последнем	1	2
1788	характер и	1	2
1789	точке в	1	2
1790	свою теорию	1	2
1791	но когда	1	2
1792	в употреблении	1	2
1793	который возникает	1	2
1794	по необходимости	1	2
1795	моментов и	1	2
1796	в сторону	2	2
1797	от предмета	1	2
1798	свое место	1	2
1799	что хотя	1	2
1800	что та	1	2
1801	это вполне	1	2
1802	за основу	3	2
1803	почти на	2	2
1804	с здесь	5	2
1805	бы она	1	2
1806	закон закон	1	2
1807	остается на	1	2
1808	языком и	1	2
1809	на чем	1	2
1810	не будет	3	2
1811	здесь на	1	2
1812	было вызвано	1	2
1813	реакции на	1	2
1814	только одним	1	2
1815	заключается как	1	2
1816	других людей	1	2
1817	иметь в	3	2
1818	наконец третье	1	2
1819	во времени	2	2
1820	сомневаться в	1	2
1821	которая с	1	2
1822	над ним	2	2
1823	не раз	2	2
1824	того кто	1	2
1825	конца и	2	2
1826	его как	1	2
1827	строится на	1	2
1828	инстинкта и	1	2
1829	подход к	1	2
1830	двух существующих	1	2
1831	существует в	1	2
1832	исключительно к	1	2
1833	деле же	1	2
1834	роль играет	1	2
1835	необходимо чтобы	2	2
1836	они были	3	2
1837	новый план	1	2
1838	происходит так	2	2
1839	с с	1	2
1840	это совершенно	4	2
1841	для чего	4	2
1842	себе как	1	2
1843	фантазии и	2	2
1844	самую сущность	1	2
1845	нашем анализе	1	2
1846	понять что	1	2
1847	где мы	3	2
1848	остается совершенно	1	2
1849	отношению ко	1	2
1850	процесса с	1	2
1851	его из	1	2
1852	он только	3	2
1853	говорит нам	3	2
1854	и закон	1	2
1855	противоположное направление	1	2
1856	от нас	2	2
1857	себе не	2	2
1858	совершенно иное	1	2
1859	с совершенной	3	2
1860	и первый	2	2
1861	теория как	1	2
1862	которое как	2	2
1863	однако мы	3	2
1864	звук и	1	2
1865	с прежним	1	2
1866	но никогда	1	2
1867	совершенно правильно	3	2
1868	принято называть	1	2
1869	можно назвать	1	2
1870	и они	1	2
1871	для каждого	1	2
1872	уже что	1	2
1873	и так	4	2
1874	факте что	1	2
1875	и переживания	1	2
1876	и фантазии	1	2
1877	и т	12	2
1878	найти свое	1	2
1879	или об	1	2
1880	что вообще	2	2
1881	к созданию	1	2
1882	они ни	1	2
1883	показать как	7	2
1884	необходимых для	1	2
1885	чтобы изучить	2	2
1886	нет ничего	1	2
1887	тех форм	1	2
1888	тотчас же	1	2
1889	двух основных	1	2
1890	из потребности	1	2
1891	то совершенно	1	2
1892	только мы	1	2
1893	ли у	1	2
1894	в понятие	1	2
1895	другой вопрос	1	2
1896	и уже	4	2
1897	и ему	1	2
1898	формой и	3	2
1899	оказывает на	1	2
1900	это оказывается	1	2
1901	что такая	1	2
1902	незаметно для	1	2
1903	я хотел	1	2
1904	что когда	2	2
1905	это имеет	2	2
1906	не раньше	1	2
1907	исходной точкой	1	2
1908	ином виде	2	2
1909	всех трех	3	2
1910	своем течении	1	2
1911	или действие	1	2
1912	представляет один	1	2
1913	исключительно на	1	2
1914	и значит	1	2
1915	именно этот	1	2
1916	к полному	1	2
1917	движения и	1	2
1918	исключительно в	1	2
1919	особенность состоит	1	2
1920	указанием на	1	2
1921	с каким	1	2
1922	уже с	2	2
1923	заставляет его	5	2
1924	можем подвести	1	2
1925	в психологической	1	2
1926	которым он	1	2
1927	можем представить	1	2
1928	или с	2	2
1929	правом мы	1	2
1930	правильнее сказать	1	2
1931	станем сейчас	1	2
1932	где он	1	2
1933	той теории	1	2
1934	его книги	1	2
1935	зрения того	1	2
1936	всех прочих	1	2
1937	нечто совершенно	1	2
1938	что ни	4	2
1939	на несколько	1	2
1940	за этим	2	2
1941	это возможно	2	2
1942	вот это	1	2
1943	которое было	2	2
1944	в предыдущих	1	2
1945	каким путем	2	2
1946	входящий в	2	2
1947	из сопоставления	1	2
1948	бы нам	2	2
1949	не останавливаться	1	2
1950	однако это	1	2
1951	и глубже	1	2
1952	сомнение в	1	2
1953	и постоянно	1	2
1954	она только	1	2
1955	ему не	1	2
1956	на них	3	2
1957	чтобы увидеть	3	2
1958	в строении	3	2
1959	основе его	1	2
1960	нам придется	4	2
1961	напротив того	2	2
1962	глубочайшим образом	1	2
1963	которые могли	1	2
1964	ему нужно	3	2
1965	а просто	1	2
1966	деятельности эти	1	2
1967	с основной	1	2
1968	объяснить то	1	2
1969	но она	3	2
1970	гораздо легче	1	2
1971	когда ее	1	2
1972	чем те	1	2
1973	начала в	1	2
1974	бы если	4	2
1975	могло быть	2	2
1976	поскольку оно	1	2
1977	совершенно других	1	2
1978	с так	3	2
1979	показывает как	1	2
1980	самую мысль	2	2
1981	каждого из	1	2
1982	и вне	2	2
1983	состоят в	1	2
1984	вопросе и	1	2
1985	возникает та	1	2
1986	это можно	1	2
1987	и точно	1	2
1988	его до	1	2
1989	что сам	1	2
1990	мы сказали	2	2
1991	мы условно	1	2
1992	вплоть до	1	2
1993	чисто внешнюю	1	2
1994	то этим	1	2
1995	уже во	2	2
1996	что один	1	2
1997	и очень	5	2
1998	его за	1	2
1999	к числу	1	2
2000	объяснения его	1	2
2001	идет все	1	2
2002	средств для	1	2
2003	не бывает	1	2
2004	чтобы ответить	1	2
2005	их не	2	2
2006	в борьбе	1	2
2007	стоять в	1	2
2008	мысль о	5	2
2009	мы желаем	1	2
2010	другую сторону	1	2
2011	том или	1	2
2012	можно выразить	2	2
2013	некоторой части	1	2
2014	самого конца	2	2
2015	которое не	2	2
2016	художественное произведение	5	2
2017	так если	1	2
2018	представлениями и	1	2
2019	и пути	1	2
2020	во внешнем	2	2
2021	жизни а	2	2
2022	не прямо	1	2
2023	из психологов	1	2
2024	сам не	2	2
2025	в воображении	3	2
2026	не должен	1	2
2027	являются не	1	2
2028	уже о	1	2
2029	действии и	1	2
2030	одному тому	1	2
2031	в руках	1	2
2032	и действия	1	2
2033	как чистое	1	2
2034	следует отнести	1	2
2035	не имеем	2	2
2036	совершенно различных	1	2
2037	самое основное	2	2
2038	и осознать	1	2
2039	так то	1	2
2040	между теми	1	2
2041	указав на	1	2
2042	от ощущения	1	2
2043	гораздо дальше	1	2
2044	в самое	1	2
2045	основу этого	3	2
2046	отсюда возникает	1	2
2047	под именем	1	2
2048	те три	1	2
2049	совершенно новую	1	2
2050	смысле как	1	2
2051	решения этой	1	2
2052	перед нашим	1	2
2053	понимать что	1	2
2054	всех наших	1	2
2055	но этим	1	2
2056	является результатом	1	2
2057	эта особенность	1	2
2058	это будет	2	2
2059	впадает в	1	2
2060	но еще	3	2
2061	такая же	1	2
2062	для психологического	1	2
2063	просто в	2	2
2064	смысле в	1	2
2065	всю совокупность	1	2
2066	он указывает	3	2
2067	своими собственными	2	2
2068	и психологической	1	2
2069	же самому	2	2
2070	концов к	1	2
2071	внимание то	1	2
2072	если обратиться	1	2
2073	правильно указывает	1	2
2074	это изменение	1	2
2075	состоящий в	1	2
2076	представлена в	1	2
2077	к действию	1	2
2078	который совершенно	1	2
2079	согласны в	1	2
2080	внешнего мира	1	2
2081	работы и	3	2
2082	критики и	2	2
2083	в прямой	1	2
2084	подвести итоги	1	2
2085	всех его	1	2
2086	показать на	1	2
2087	следует рассматривать	1	2
2088	которое в	2	2
2089	но один	1	2
2090	его помощью	1	2
2091	затем как	1	2
2092	здесь же	2	2
2093	может в	1	2
2094	самое явление	1	2
2095	она стремится	1	2
2096	и она	1	2
2097	должно было	2	2
2098	в прежней	2	2
2099	с как	1	2
2100	достигает своего	2	2
2101	выше если	1	2
2102	на которую	1	2
2103	совершенно другой	2	2
2104	именно как	1	2
2105	который является	1	2
2106	что отношения	1	2
2107	вытекают из	1	2
2108	которые ссылается	1	2
2109	данный момент	1	2
2110	образов которые	1	2
2111	этом совершенно	1	2
2112	и нам	2	2
2113	возникающее в	1	2
2114	в руки	3	2
2115	для ее	4	2
2116	от самого	1	2
2117	личности и	1	2
2118	все то	6	2
2119	говорит один	1	2
2120	можно сделать	1	2
2121	на нем	1	2
2122	анализа для	1	2
2123	за ходом	1	2
2124	содержание но	1	2
2125	даже не	1	2
2126	дальше мы	1	2
2127	это может	2	2
2128	из общего	1	2
2129	при виде	1	2
2130	бы формулировать	1	2
2131	в землю	1	2
2132	их и	1	2
2133	основное и	1	2
2134	и никогда	1	2
2135	чрезвычайно важный	1	2
2136	говорят и	1	2
2137	роль при	1	2
2138	настолько очевидно	1	2
2139	сказать ничего	1	2
2140	то понимание	1	2
2141	и принципиально	1	2
2142	обычно с	1	2
2143	легко видеть	1	2
2144	особенно легко	2	2
2145	центральное и	1	2
2146	свое особое	1	2
2147	две души	1	2
2148	к такому	3	2
2149	поэтому во	1	2
2150	бы невозможно	1	2
2151	в состав	3	2
2152	и свою	1	2
2153	переходит в	1	2
2154	сновидения к	1	2
2155	понимания с	1	2
2156	этому мы	1	2
2157	своей сущности	1	2
2158	же невозможно	1	2
2159	первых двух	1	2
2160	на глазах	1	2
2161	этот принцип	1	2
2162	когда его	2	2
2163	подходит к	1	2
2164	действий и	1	2
2165	от другого	1	2
2166	однако он	1	2
2167	его ни	1	2
2168	должны мы	1	2
2169	и вызывает	1	2
2170	только они	1	2
2171	от действия	1	2
2172	объединяет в	1	2
2173	направление и	1	2
2174	образом если	2	2
2175	стороны это	1	2
2176	следовательно в	2	2
2177	себя с	2	2
2178	и действительно	2	2
2179	они связаны	1	2
2180	к самым	1	2
2181	как не	1	2
2182	внешних проявлений	1	2
2183	состоит из	1	2
2184	мы ни	1	2
2185	и отдельных	1	2
2186	прекрасно показал	1	2
2187	этого материала	2	2
2188	со страниц	1	2
2189	все решительно	1	2
2190	хотел бы	2	2
2191	низших животных	1	2
2192	ни к	1	2
2193	в драме	5	2
2194	другие области	1	2
2195	на той	1	2
2196	сознание и	1	2
2197	сказано выше	1	2
2198	самого автора	1	2
2199	те или	1	2
2200	они выполняют	1	2
2201	котором она	1	2
2202	и наша	1	2
2203	только тем	1	2
2204	говоря что	2	2
2205	он дает	2	2
2206	а путем	1	2
2207	важно было	1	2
2208	настолько же	1	2
2209	противоположных направлениях	4	2
2210	на улице	1	2
2211	легко может	1	2
2212	этого понимания	1	2
2213	при каких	1	2
2214	на примерах	1	2
2215	внешнем проявлении	1	2
2216	будет в	1	2
2217	стороны он	4	2
2218	мы возьмем	1	2
2219	других двух	1	2
2220	единство в	1	2
2221	тогда мы	1	2
2222	суть дела	1	2
2223	жизнь его	1	2
2224	возможность не	1	2
2225	дает нам	2	2
2226	представления как	1	2
2227	этих отдельных	1	2
2228	сам себя	2	2
2229	это особенно	1	2
2230	отношении находятся	1	2
2231	в противоположных	1	2
2232	может объяснить	1	2
2233	полагаем что	1	2
2234	мы сейчас	4	2
2235	является совершенно	1	2
2236	здесь нет	1	2
2237	является таким	1	2
2238	все исследование	1	2
2239	ее словами	1	2
2240	а то	1	2
2241	такого понимания	1	2
2242	этой цели	3	2
2243	тогда это	1	2
2244	нежели в	1	2
2245	остановимся на	4	2
2246	войти в	1	2
2247	бы дать	1	2
2248	и фрейд	1	2
2249	отношении и	1	2
2250	за его	1	2
2251	мы тем	1	2
2252	нее нет	1	2
2253	ко всему	1	2
2254	том случае	1	2
2255	что от	2	2
2256	каждая из	1	2
2257	прав когда	9	2
2258	два противоположных	5	2
2259	что более	1	2
2260	легко показать	5	2
2261	обстоит дело	4	2
2262	фактов которые	1	2
2263	есть как	2	2
2264	к известной	1	2
2265	частности в	1	2
2266	если взять	1	2
2267	не необходимо	1	2
2268	мотивов и	1	2
2269	котором говорит	4	2
2270	вступают в	1	2
2271	не быть	1	2
2272	как этот	1	2
2273	мы различаем	1	2
2274	исходным пунктом	1	2
2275	вещей это	1	2
2276	здесь этот	1	2
2277	явление имеет	1	1
2278	более не	1	1
2279	реальных и	1	1
2280	роль по	1	1
2281	может войти	1	1
2282	специфическое что	1	1
2283	динамически в	1	1
2284	в простом	1	1
2285	эти исследователи	1	1
2286	детям которые	1	1
2287	раз так	1	1
2288	когда не	1	1
2289	они эти	1	1
2290	в разрешении	2	1
2291	внимательно к	1	1
2292	вниз и	1	1
2293	задача которая	1	1
2294	кажется вот-вот	1	1
2295	выступает на	1	1
2296	из исследователей	1	1
2297	полное соответствие	1	1
2298	забывает о	1	1
2299	с которого	1	1
2300	человеком который	1	1
2301	эта же	1	1
2302	развивающийся в	1	1
2303	деятельности является	1	1
2304	почему из	1	1
2305	всегда заключает	1	1
2306	и говорить	1	1
2307	не испытывает	2	1
2308	в отдельном	1	1
2309	который говорит	1	1
2310	остается при	2	1
2311	своих собственных	1	1
2312	был заканчивать	1	1
2313	же существует	1	1
2314	мы совсем	1	1
2315	основывается на	1	1
2316	окончательном виде	1	1
2317	именем это	1	1
2318	показывает нам	2	1
2319	именно он	2	1
2320	еще раз	2	1
2321	именно и	1	1
2322	в живописи	2	1
2323	очень сложных	1	1
2324	раздвоение на	1	1
2325	прекрасно выразил	1	1
2326	пунктом для	1	1
2327	но следует	1	1
2328	этого необходимо	2	1
2329	в ткань	1	1
2330	именно они	2	1
2331	прямо сказать	1	1
2332	не составляют	1	1
2333	которой построен	1	1
2334	выражено в	1	1
2335	так это	1	1
2336	способно только	1	1
2337	время имеет	1	1
2338	тем ни	1	1
2339	уже приводили	1	1
2340	а всегда	1	1
2341	составных частей	1	1
2342	где она	1	1
2343	что каждому	1	1
2344	психики при	1	1
2345	или ином	1	1
2346	это суждение	1	1
2347	может помочь	1	1
2348	напротив он	1	1
2349	совершенно различны	1	1
2350	становится особенно	1	1
2351	принцип его	1	1
2352	по тому	1	1
2353	обыденной жизни	1	1
2354	можем видеть	1	1
2355	это по-видимому	1	1
2356	дала нам	1	1
2357	говорится о	2	1
2358	говорят не	1	1
2359	понимать под	1	1
2360	с движениями	1	1
2361	мысли что	1	1
2362	простой передачи	1	1
2363	говорит фрейд	1	1
2364	имеем совершенно	1	1
2365	неопределенность его	1	1
2366	уже до	1	1
2367	к простой	1	1
2368	не сделал	1	1
2369	редких случаях	1	1
2370	значения с	1	1
2371	сознании по	1	1
2372	только шаг	1	1
2373	в действиях	1	1
2374	противоположные стороны	3	1
2375	дело только	1	1
2376	случаи когда	1	1
2377	быть взято	1	1
2378	пор пока	2	1
2379	но во	2	1
2380	и должна	1	1
2381	к выполнению	1	1
2382	но каждый	1	1
2383	можем назвать	1	1
2384	конечную точку	1	1
2385	дела заключается	1	1
2386	к своей	3	1
2387	но вся	1	1
2388	но может	2	1
2389	образом два	1	1
2390	мы все	8	1
2391	вправе сделать	1	1
2392	же говорит	1	1
2393	и вторая	1	1
2394	распространить на	1	1
2395	позади себя	1	1
2396	их значении	1	1
2397	людей и	1	1
2398	а между	1	1
2399	не обязательно	1	1
2400	нам это	1	1
2401	есть знак	1	1
2402	этого сравнения	1	1
2403	отношении стоят	1	1
2404	для своей	1	1
2405	сил в	4	1
2406	для двух	1	1
2407	тот круг	1	1
2408	дать ответ	1	1
2409	и музыке	1	1
2410	ощущений и	1	1
2411	существует два	1	1
2412	правда сам	1	1
2413	то чтобы	1	1
2414	такая попытка	1	1
2415	что основная	1	1
2416	с нарастанием	1	1
2417	пошел в	1	1
2418	и гамлет	4	1
2419	утверждал что	1	1
2420	во всякой	2	1
2421	когда человек	1	1
2422	когда тот	1	1
2423	его слова	1	1
2424	места для	1	1
2425	гласящий что	1	1
2426	что видит	1	1
2427	то чем	1	1
2428	вправе спросить	1	1
2429	анализ и	1	1
2430	затем мы	1	1
2431	это сделать	1	1
2432	можем сказать	1	1
2433	его сейчас	1	1
2434	к следующему	2	1
2435	бы ее	1	1
2436	остается сейчас	1	1
2437	который хочет	1	1
2438	потому его	1	1
2439	центрального момента	1	1
2440	действие этого	1	1
2441	и чувства	2	1
2442	обречен на	1	1
2443	ними в	1	1
2444	раз на	1	1
2445	крайней мере	1	1
2446	время речь	1	1
2447	жизни с	3	1
2448	нашей обыденной	1	1
2449	та и	1	1
2450	конечно только	1	1
2451	действия мы	1	1
2452	мысли так	1	1
2453	для начала	1	1
2454	и представляет	1	1
2455	многие авторы	1	1
2456	для раскрытия	1	1
2457	каждый данный	1	1
2458	каждый элемент	2	1
2459	автор что	1	1
2460	примем это	1	1
2461	быть выражены	1	1
2462	и ясностью	1	1
2463	том насколько	1	1
2464	ниже мы	1	1
2465	как нам	2	1
2466	здесь могут	1	1
2467	нам надо	1	1
2468	двух крайних	1	1
2469	положительный момент	1	1
2470	противоположно направленные	1	1
