N	2gram	Bakhtin_Fr	Komedia
1314	они и	4	1
1315	по форме	1	1
1316	в самый	1	1
1317	то есть	31	1
1318	на совершенно	2	1
1319	по замыслу	1	1
1320	и старой	2	1
1321	смертью за	1	1
1322	двусмысленности и	1	1
1323	самой жизни	2	1
1324	знает в	1	1
1325	до времени	1	1
1326	из нашего	1	1
1327	существенным образом	1	1
1328	смысле слова	5	1
1329	городской площади	1	1
1330	этому мы	1	1
1331	и далее	3	1
1332	источники в	1	1
1333	правда у	1	1
1334	доказательства этому	1	1
1335	всех других	1	1
1336	в комментариях	2	1
1337	современников и	1	1
1338	здесь он	2	1
1339	и художественные	1	1
1340	бы привести	1	1
1341	что сам	1	1
1342	бытовом плане	1	1
1343	с каждым	1	1
1344	он почти	1	1
1345	действий и	1	1
1346	место на	1	1
1347	исключительно важный	1	1
1348	и комедия	1	1
1349	очень много	1	1
1350	и вполне	2	1
1351	он слышит	1	1
1352	за это	2	1
1353	этом образе	2	1
1354	под этим	1	1
1355	филологов и	1	1
1356	находит и	1	1
1357	слова мы	1	1
1358	организующим началом	1	1
1359	имеет свои	1	1
1360	такого же	1	1
1361	за что	1	1
1362	с он	1	1
1363	поэтому и	4	1
1364	но только	2	1
1365	вместо того	1	1
1366	все то	2	1
1367	двух сторон	1	1
1368	чтобы установить	1	1
1369	системе образов	6	1
1370	жалуется на	1	1
1371	с таким	3	1
1372	был для	1	1
1373	мы остановимся	3	1
1374	о своей	1	1
1375	вот и	1	1
1376	претендует на	1	1
1377	но вот	1	1
1378	землю как	1	1
1379	с еще	1	1
1380	название города	1	1
1381	героев и	1	1
1382	войны не	1	1
1383	относятся к	1	1
1384	пор еще	2	1
1385	и они	5	1
1386	и шире	4	1
1387	довольно долго	1	1
1388	вы думаете	1	1
1389	прямое отношение	1	1
1390	граждан в	1	1
1391	после первого	1	1
1392	в слове	2	1
1393	не приводит	1	1
1394	них он	2	1
1395	также направлены	1	1
1396	правда не	4	1
1397	это либо	1	1
1398	уже известные	1	1
1399	в кратком	1	1
1400	к какому	1	1
1401	дичи и	1	1
1402	этого материала	1	1
1403	данном случае	3	1
1404	думают что	1	1
1405	обращенный к	1	1
1406	одно понятие	1	1
1407	в нее	1	1
1408	этот образ	11	1
1409	что вам	1	1
1410	в художественном	3	1
1411	он гонит	1	1
1412	года и	2	1
1413	в любой	1	1
1414	у дверей	1	1
1415	который и	1	1
1416	свое время	1	1
1417	все они	5	1
1418	власти на	1	1
1419	есть все	1	1
1420	ни к	1	1
1421	образом все	2	1
1422	то он	1	1
1423	и нуждается	1	1
1424	к счастью	1	1
1425	своем роде	1	1
1426	нуждаясь в	1	1
1427	язык и	2	1
1428	и кончается	1	1
1429	вернемся к	8	1
1430	это нечто	1	1
1431	важный для	1	1
1432	он делает	1	1
1433	то были	1	1
1434	очень характерен	2	1
1435	со всех	1	1
1436	поэтому когда	1	1
1437	битвы и	1	1
1438	господство на	1	1
1439	в значительной	3	1
1440	заимствует у	1	1
1441	власть и	3	1
1442	на основе	3	1
1443	здесь дается	3	1
1444	своему характеру	1	1
1445	они играли	1	1
1446	смеха у	1	1
1447	это особенно	1	1
1448	повлек за	1	1
1449	одном лице	2	1
1450	свою роль	4	1
1451	в образах	8	1
1452	интерес и	1	1
1453	всего на	1	1
1454	и вся	1	1
1455	значение для	1	1
1456	в дни	1	1
1457	несколько примеров	1	1
1458	и об	1	1
1459	о своем	2	1
1460	вина и	1	1
1461	мнение о	1	1
1462	речь на	1	1
1463	ее с	1	1
1464	в совершенно	1	1
1465	и находит	1	1
1466	как участник	1	1
1467	к первым	1	1
1468	при помощи	1	1
1469	почти одновременно	1	1
1470	и дидро	1	1
1471	руки и	4	1
1472	им в	2	1
1473	площади были	1	1
1474	в творчестве	5	1
1475	это же	1	1
1476	не употребляет	1	1
1477	о таких	2	1
1478	следующих за	1	1
1479	другом контексте	1	1
1480	непосредственно из	1	1
1481	к двум	1	1
1482	сегодня у	1	1
1483	пародия на	3	1
1484	вот я	2	1
1485	еще вернемся	5	1
1486	которые очень	1	1
1487	его речь	1	1
1488	начиная с	3	1
1489	в самую	1	1
1490	при котором	1	1
1491	не подозревая	1	1
1492	готов отказаться	1	1
1493	и возрождения	2	1
1494	этими словами	1	1
1495	тот самый	1	1
1496	нельзя было	3	1
1497	думая что	1	1
1498	попавший в	1	1
1499	кончается эта	1	1
1500	к миру	1	1
1501	от смерти	2	1
1502	раза в	1	1
1503	эпохи возрождения	4	1
1504	на службу	1	1
1505	этого слова	3	1
1506	этом свидетельствует	1	1
1507	звучит слишком	1	1
1508	своей цели	1	1
1509	понимания всего	1	1
1510	из участников	1	1
1511	этого противопоставления	1	1
1512	видят в	1	1
1513	наконец он	1	1
1514	а они	1	1
1515	культурной жизни	2	1
1516	не видит	4	1
1517	и вина	2	1
1518	очень удачно	1	1
1519	усиливается еще	1	1
1520	иногда по	1	1
1521	из него	1	1
1522	так построен	1	1
1523	же он	2	1
1524	мы еще	8	1
1525	в настоящее	2	1
1526	особый характер	1	1
1527	точку зрения	1	1
1528	с того	2	1
1529	с каким	1	1
1530	его можно	1	1
1531	с меньшим	1	1
1532	это новое	1	1
1533	которому он	1	1
1534	в толпе	1	1
1535	в кн	5	1
1536	так с	1	1
1537	высоких материях	1	1
1538	будто он	2	1
1539	близок к	1	1
1540	слышим мы	1	1
1541	известные нам	1	1
1542	вокруг него	1	1
1543	значение в	4	1
1544	как всегда	1	1
1545	из второй	1	1
1546	в коем	1	1
1547	для нового	2	1
1548	ни с	1	1
1549	здесь есть	1	1
1550	свидетельствует о	2	1
1551	человеческой природой	1	1
1552	без них	1	1
1553	всех сторон	2	1
1554	в последней	1	1
1555	и того	1	1
1556	обе эти	1	1
1557	поры до	1	1
1558	значение имеют	1	1
1559	выдержан в	1	1
1560	хотя может	1	1
1561	культуры в	3	1
1562	речи так	2	1
1563	знаем и	1	1
1564	только его	1	1
1565	недошедшей до	1	1
1566	при встрече	1	1
1567	не оказывать	1	1
1568	участия в	1	1
1569	в ужас	1	1
1570	своей любовницы	1	1
1571	i в	2	1
1572	во внешнем	1	1
1573	узнаем что	1	1
1574	на самом	7	1
1575	и государственного	2	1
1576	лицом к	1	1
1577	он становится	2	1
1578	он же	1	1
1579	чем он	2	1
1580	смысле этого	2	1
1581	текст этого	1	1
1582	о ее	1	1
1583	очень важный	2	1
1584	литературу и	2	1
1585	особое значение	2	1
1586	особенно его	1	1
1587	популярных в	1	1
1588	только он	1	1
1589	и литературной	1	1
1590	ко второму	2	1
1591	во хмелю	2	1
1592	и прямое	1	1
1593	не скупится	1	1
1594	в знаменитом	1	1
1595	и единственного	1	1
1596	жизни это	1	1
1597	и исследователи	1	1
1598	наших дней	5	1
1599	что уже	2	1
1600	этот рассказ	1	1
1601	дело в	4	1
1602	здесь также	1	1
1603	спастись от	1	1
1604	из дальнейшего	1	1
1605	этих условиях	1	1
1606	которые начиная	1	1
1607	когда все	1	1
1608	на тему	2	1
1609	ведь он	1	1
1610	что этот	1	1
1611	является по	1	1
1612	долгое время	1	1
1613	так часто	1	1
1614	происходит действие	2	1
1615	или даже	1	1
1616	говорят о	3	1
1617	в сборнике	1	1
1618	нас дошли	1	1
1619	имеется в	2	1
1620	стремление к	1	1
1621	мира и	4	1
1622	на одном	1	1
1623	еще к	1	1
1624	было именно	1	1
1625	широкое распространение	1	1
1626	эпизод в	2	1
1627	в условиях	3	1
1628	вследствие чего	2	1
1629	бы совершенно	1	1
1630	бы этот	1	1
1631	заявляет что	4	1
1632	ему как	1	1
1633	было нельзя	1	1
1634	он ограничивается	1	1
1635	отправить к	1	1
1636	к самой	1	1
1637	же источники	1	1
1638	но конечно	5	1
1639	мелких торговцев	1	1
1640	основные источники	2	1
1641	и свои	3	1
1642	вообще очень	3	1
1643	этого он	2	1
1644	от прототипа	1	1
1645	и поваров	1	1
1646	и внутреннее	1	1
1647	еще тем	1	1
1648	и эти	1	1
1649	это конечно	1	1
1650	только к	1	1
1651	в полной	1	1
1652	эпизоде с	2	1
1653	действительности но	1	1
1654	напомнить что	1	1
1655	с комической	1	1
1656	из образов	1	1
1657	не укладывается	1	1
1658	о смерти	1	1
1659	который был	1	1
1660	его произведениях	2	1
1661	он чувствует	1	1
1662	свободная и	1	1
1663	мы рассмотрели	1	1
1664	случае если	1	1
1665	дороге в	1	1
1666	то чего	1	1
1667	силу своих	1	1
1668	были для	1	1
1669	человека все	1	1
1670	от всяких	1	1
1671	также и	6	1
1672	и образов	4	1
1673	уже чем	1	1
1674	характерен для	1	1
1675	задачу не	1	1
1676	в обычае	3	1
1677	эти утверждения	1	1
1678	быть и	2	1
1679	я вас	3	1
1680	комического а	1	1
1681	ли мы	1	1
1682	и детей	2	1
1683	в прошлом	2	1
1684	наиболее радикальные	1	1
1685	одежду и	1	1
1686	предвещает мне	1	1
1687	на четыре	1	1
1688	каждый раз	1	1
1689	в трех	1	1
1690	очень интересный	1	1
1691	говоря о	1	1
1692	в нашей	2	1
1693	ним не	1	1
1694	моменты которые	1	1
1695	этого образа	2	1
1696	думать что	2	1
1697	его отношение	2	1
1698	этой работы	1	1
1699	в отрыве	1	1
1700	за этим	4	1
1701	времени с	2	1
1702	вернуть мир	1	1
1703	как их	1	1
1704	им за	1	1
1705	этих явлений	1	1
1706	в книге	5	1
1707	на уровне	2	1
1708	будут развиваться	1	1
1709	само по	1	1
1710	во многом	1	1
1711	жил в	1	1
1712	как для	1	1
1713	в понимании	2	1
1714	не осталось	1	1
1715	забывать что	1	1
1716	можно сказать	2	1
1717	было принято	1	1
1718	этом и	1	1
1719	весьма значительное	1	1
1720	прямое выражение	1	1
1721	действительно не	1	1
1722	из семи	2	1
1723	в чисто	1	1
1724	же дело	1	1
1725	или иной	2	1
1726	писателей и	1	1
1727	мне даже	1	1
1728	происходит в	1	1
1729	и прежде	4	1
1730	здесь все	1	1
1731	том случае	1	1
1732	мы слышим	8	1
1733	свою речь	3	1
1734	вкусом которые	1	1
1735	их на	1	1
1736	хотя он	3	1
1737	человек не	1	1
1738	в гневе	2	1
1739	ведь и	1	1
1740	природой и	1	1
1741	для эпохи	1	1
1742	не воспринимались	1	1
1743	эпохи и	3	1
1744	себе и	1	1
1745	и наконец	5	1
1746	образов и	2	1
1747	домашнего обихода	1	1
1748	автора и	1	1
1749	иное как	1	1
1750	приобрел в	1	1
1751	всей европы	1	1
1752	возможна только	1	1
