N	2gram	Losev_Prob	Myshleni
1309	не отличается	3	3
1310	виде общего	1	3
1311	чтобы он	2	3
1312	что значения	2	3
1313	чем больше	4	3
1314	не могла	1	3
1315	часто не	1	3
1316	решение вопроса	1	3
1317	могла бы	1	3
1318	пониматься как	1	3
1319	результате этого	1	3
1320	понятиям и	1	3
1321	даже если	4	3
1322	этот анализ	1	3
1323	а главное	3	3
1324	есть ли	2	3
1325	нам кажется	2	3
1326	эту последнюю	1	3
1327	к сожалению	6	3
1328	не так	1	3
1329	и должны	3	3
1330	оно было	1	3
1331	не чем	2	3
1332	которая и	3	3
1333	говорит и	3	3
1334	и должен	1	3
1335	сводится к	3	3
1336	с данным	1	3
1337	является одним	1	3
1338	с целью	4	3
1339	и будет	2	3
1340	и просто	1	3
1341	бы не	4	3
1342	да и	11	3
1343	нашего мышления	1	3
1344	нам возможность	1	3
1345	к нашему	2	3
1346	всем этом	2	3
1347	предметов но	1	3
1348	только от	2	3
1349	понятия вообще	1	3
1350	ряд отдельных	2	3
1351	вернее сказать	3	3
1352	так чтобы	1	3
1353	самым мы	2	3
1354	и независимо	2	3
1355	своего возникновения	2	3
1356	из которой	1	3
1357	и теперь	1	3
1358	для меня	1	3
1359	имеет никакого	2	3
1360	подобного рода	8	3
1361	ни были	1	3
1362	существует ли	3	3
1363	это различие	1	3
1364	каждый из	3	3
1365	настоящей работы	4	3
1366	и наоборот	1	3
1367	видели выше	1	3
1368	много общего	1	3
1369	но который	3	3
1370	совершенно особая	1	3
1371	что самый	1	3
1372	другие предметы	1	3
1373	это является	1	3
1374	до известной	1	3
1375	которым оно	1	3
1376	является только	3	3
1377	речи однако	1	3
1378	двух планов	1	3
1379	в систему	1	3
1380	известной мере	2	3
1381	которые они	1	3
1382	от всякого	2	3
1383	для выражения	1	3
1384	именно к	1	3
1385	связанных с	1	3
1386	язык оказывается	1	3
1387	и пр	4	3
1388	о значении	4	3
1389	этой мысли	1	3
1390	о нем	3	3
1391	не содержит	2	3
1392	основана на	2	3
1393	как именно	5	3
1394	ведь это	4	3
1395	это всегда	2	3
1396	ни при	1	3
1397	из других	2	3
1398	как нечто	10	3
1399	его практической	1	3
1400	в движение	1	3
1401	по его	3	3
1402	что находится	1	3
1403	но уже	9	3
1404	теории в	3	3
1405	эта связь	1	3
1406	бы совершенно	1	3
1407	нас и	1	3
1408	встречаемся с	1	3
1409	такие же	1	3
1410	общим понятием	1	3
1411	остановимся только	1	3
1412	фактов в	1	3
1413	может идти	1	3
1414	что всякий	7	3
1415	дальнейшего исследования	1	3
1416	и абсолютной	1	3
1417	не через	1	3
1418	кто не	1	3
1419	действительность не	1	3
1420	этих случаях	4	3
1421	и всегда	3	3
1422	самое время	4	3
1423	вообще является	1	3
1424	момент в	2	3
1425	значение есть	3	3
1426	направленность на	1	3
1427	их на	1	3
1428	нам как	1	3
1429	же это	3	3
1430	оставить в	1	3
1431	может и	3	3
1432	если она	1	3
1433	вещи не	5	3
1434	с точностью	1	3
1435	новое и	1	3
1436	различия в	1	3
1437	бы даже	2	3
1438	самое понятие	1	3
1439	случае мы	1	3
1440	которой они	2	3
1441	общения с	1	3
1442	противоречие с	1	3
1443	структуры в	1	3
1444	собой все	2	3
1445	она является	3	3
1446	и внутренне	1	3
1447	всегда в	1	3
1448	основой для	2	3
1449	значение не	2	3
1450	в это	2	3
1451	поставить вопрос	1	3
1452	нам представляется	1	3
1453	к теории	1	3
1454	находит в	1	3
1455	нельзя было	3	3
1456	в языке	13	3
1457	здесь у	1	3
1458	речи письменная	1	3
1459	во многих	4	3
1460	значительной мере	2	3
1461	точно и	1	3
1462	что ее	1	3
1463	мере не	1	3
1464	настоящее время	17	3
1465	чтобы они	1	3
1466	с большим	2	3
1467	с этими	4	3
1468	для понимания	2	3
1469	абстрактное понятие	1	3
1470	и внешней	1	3
1471	одной точке	1	3
1472	этом же	1	3
1473	от ее	1	3
1474	отражение в	2	3
1475	которое он	1	3
1476	пользуется этим	1	3
1477	в некоторой	1	3
1478	предмета на	1	3
1479	как же	6	3
1480	истории мышления	1	3
1481	ли мы	1	3
1482	и можно	3	3
1483	что за	1	3
1484	смысле и	2	3
1485	указывая на	1	3
1486	себя как	1	3
1487	чем иным	2	3
1488	без которого	4	3
1489	следовательно и	3	3
1490	выше мы	1	3
1491	и грамматической	1	3
1492	должна явиться	1	3
1493	совершенно по-иному	1	3
1494	здесь как	3	3
1495	подвергнуть анализу	1	3
1496	то ни	3	3
1497	его внутренней	1	3
1498	и обратное	1	3
1499	всей этой	3	3
1500	огромное количество	1	3
1501	если же	4	3
1502	не приходится	2	3
1503	недостаточно для	1	3
1504	чем она	1	3
1505	с чем	1	3
1506	бы быть	1	3
1507	же мы	4	3
1508	или иного	6	3
1509	отношении является	1	3
1510	и ничего	4	3
1511	вопросом о	1	3
1512	и этот	4	3
1513	гораздо менее	1	3
1514	в противоречие	1	3
1515	и менее	4	3
1516	самому своему	2	3
1517	всего его	1	3
1518	ощущения и	1	3
1519	что логика	1	3
1520	же самый	1	3
1521	живой речи	1	3
1522	ту или	1	3
1523	к нам	1	3
1524	определенной системы	1	3
1525	ли он	2	3
1526	знака или	3	3
1527	сразу и	1	3
1528	внешняя сторона	5	3
1529	слова для	1	3
1530	указать на	1	3
1531	сливается с	1	3
1532	случае и	2	3
1533	свойств и	1	3
1534	только это	1	3
1535	она все	1	3
1536	образом не	1	3
1537	имеем в	1	3
1538	а скорее	3	3
1539	оно стало	1	3
1540	предмета к	1	3
1541	но именно	5	3
1542	не знаем	3	3
1543	время является	1	3
1544	о предмете	4	3
1545	та или	2	3
1546	внутренней и	1	3
1547	в настоящее	17	3
1548	только о	8	3
1549	не соответствует	1	3
1550	этого термина	8	3
1551	вещей как	1	3
1552	не возникают	1	3
1553	этот автор	1	3
1554	когда речь	1	3
1555	уже сейчас	1	3
1556	многих других	1	3
1557	данный предмет	2	3
1558	ее из	1	3
1559	от которого	1	3
1560	даже целые	1	3
1561	что каждый	1	3
1562	же не	1	3
1563	слова есть	1	3
1564	к изменению	1	3
1565	без всяких	2	3
1566	говорим о	3	3
1567	или иначе	7	3
1568	как таковая	1	3
1569	эти различные	1	3
1570	в ту	1	3
1571	и без	6	3
1572	язык в	1	3
1573	с предметом	1	3
1574	при таком	2	3
1575	мира и	1	3
1576	это происходит	1	3
1577	к своему	2	3
1578	в период	1	3
1579	для нашей	3	3
1580	без всякой	7	3
1581	возникают не	1	3
1582	от всяких	2	3
1583	всей истории	1	3
1584	конечно в	2	3
1585	далеко не	9	3
1586	что из	1	3
1587	понятия или	1	3
1588	это все	1	3
1589	и часто	2	3
1590	скажем что	2	3
1591	на это	1	3
1592	в отдельности	4	3
1593	он и	8	3
1594	является той	1	3
1595	в порядке	1	3
1596	необходимы для	3	3
1597	языка с	1	3
1598	об этой	1	3
1599	тех или	5	3
1600	ли может	1	3
1601	из центральных	1	3
1602	форме и	1	3
1603	более общим	1	2
1604	же и	4	2
1605	являются только	3	2
1606	понятий необходимо	1	2
1607	вывод из	2	2
1608	потом все	1	2
1609	некоторой степени	1	2
1610	говорили в	2	2
1611	решения вопроса	1	2
1612	в общую	1	2
1613	каких условиях	1	2
1614	сам автор	1	2
1615	время не	2	2
1616	которое позволяет	1	2
1617	не хочет	3	2
1618	совершенно невозможно	1	2
1619	есть самая	1	2
1620	это определение	1	2
1621	которое выражается	1	2
1622	проблемы не	1	2
1623	ни одна	2	2
1624	на свою	1	2
1625	это те	1	2
1626	из самых	3	2
1627	сам собой	1	2
1628	слово может	1	2
1629	мы получаем	3	2
1630	есть тот	3	2
1631	мысли о	1	2
1632	есть самое	1	2
1633	систему отношений	3	2
1634	оказалось что	3	2
1635	нужно чтобы	1	2
1636	что наиболее	1	2
1637	тем или	4	2
1638	функций в	1	2
1639	действительности а	7	2
1640	этим мы	2	2
1641	через него	1	2
1642	значение только	3	2
1643	или вернее	3	2
1644	явлений но	1	2
1645	человеческая речь	5	2
1646	он был	2	2
1647	говорим что	3	2
1648	поэтому если	1	2
1649	с самой	2	2
1650	с проблемой	1	2
1651	развернутом виде	1	2
1652	всего как	2	2
1653	вообще но	1	2
1654	конкретных вещей	1	2
1655	на ней	1	2
1656	мысли который	1	2
1657	отсутствуют в	1	2
1658	мы ощущаем	1	2
1659	но ни	1	2
1660	с самим	3	2
1661	что существует	2	2
1662	они должны	2	2
1663	вещи и	13	2
1664	понятием которое	1	2
1665	химическая формула	1	2
1666	из трех	1	2
1667	и конкретных	2	2
1668	что само	1	2
1669	понимания как	1	2
1670	еще у	2	2
1671	для этой	2	2
1672	образом на	1	2
1673	в лингвистике	1	2
1674	мы скажем	3	2
1675	при всем	1	2
1676	или наоборот	1	2
1677	эти элементы	3	2
1678	не сознавая	1	2
1679	время и	2	2
1680	нам удалось	1	2
1681	процесс возникновения	1	2
1682	предметов которые	1	2
1683	от всякой	2	2
1684	операции и	1	2
1685	к необходимости	1	2
1686	для своего	3	2
1687	вопрос для	1	2
1688	а есть	4	2
1689	не больше	3	2
1690	есть еще	3	2
1691	тем больше	1	2
1692	словом в	1	2
1693	слова значение	2	2
1694	и чисто	4	2
1695	определения этого	1	2
1696	на себя	2	2
1697	другое не	1	2
1698	предмете и	1	2
1699	этом последнем	1	2
1700	характер и	1	2
1701	он для	1	2
1702	но когда	2	2
1703	сознания как	1	2
1704	в человеческом	2	2
1705	такое положение	2	2
1706	в употреблении	1	2
1707	себе по	1	2
1708	которые имеют	1	2
1709	и представить	1	2
1710	знает ни	1	2
1711	из одного	1	2
1712	не нужно	6	2
1713	свое место	2	2
1714	в математике	5	2
1715	существовать без	1	2
1716	земной поверхности	1	2
1717	это вполне	1	2
1718	здесь впервые	1	2
1719	что общность	1	2
1720	говоря в	1	2
1721	случае нечто	1	2
1722	говоря только	2	2
1723	его вовсе	1	2
1724	на множество	1	2
1725	на чем	2	2
1726	не будет	11	2
1727	нашего рассмотрения	1	2
1728	оно и	3	2
1729	только одним	2	2
1730	не тем	1	2
1731	при такой	1	2
1732	иметь в	5	2
1733	доходит до	1	2
1734	социальных моментов	1	2
1735	вот в	2	2
1736	понимает что	1	2
1737	что каждое	1	2
1738	не раз	2	2
1739	ни то	1	2
1740	тот или	4	2
1741	его как	2	2
1742	подход к	1	2
1743	слишком далеко	1	2
1744	всеми другими	1	2
1745	этой действительности	2	2
1746	слова что	1	2
1747	роль играет	1	2
1748	они обозначают	2	2
1749	вопрос этот	1	2
1750	является законом	1	2
1751	необходимо чтобы	4	2
1752	исследования он	1	2
1753	постоянного и	1	2
1754	логику и	1	2
1755	который был	1	2
1756	с с	1	2
1757	это совершенно	6	2
1758	существует только	3	2
1759	для чего	2	2
1760	свое глубокое	1	2
1761	понять что	1	2
1762	не мешает	2	2
1763	и возможно	2	2
1764	является ее	1	2
1765	его из	1	2
1766	он только	1	2
1767	объективной действительности	3	2
1768	говорит нам	1	2
1769	начале нашего	1	2
1770	которого оно	2	2
1771	от нас	6	2
1772	эти законы	1	2
1773	более глубокое	1	2
1774	функция не	1	2
1775	который состоит	1	2
1776	будет иметь	2	2
1777	одно это	2	2
1778	себе не	3	2
1779	особого рода	3	2
1780	трудностей с	1	2
1781	имел бы	1	2
1782	однако мы	1	2
1783	основу нашей	1	2
1784	выше моментов	1	2
1785	но само	1	2
1786	совершенно правильно	3	2
1787	только одной	3	2
1788	можно назвать	1	2
1789	для каждого	2	2
1790	и так	2	2
1791	и т	13	2
1792	явлений и	1	2
1793	становится ясным	2	2
1794	найти свое	1	2
1795	то во	4	2
1796	если можно	1	2
1797	или об	1	2
1798	в логическом	1	2
1799	данного предмета	1	2
1800	в конкретном	2	2
1801	с удивлением	1	2
1802	нет ничего	12	2
1803	на новые	1	2
1804	существует для	1	2
1805	сами собой	1	2
1806	несомненно в	1	2
1807	тотчас же	3	2
1808	скорее должно	1	2
1809	предмет в	2	2
1810	обозначения и	10	2
1811	учение об	1	2
1812	только мы	2	2
1813	понятиях и	1	2
1814	чем именно	1	2
1815	в понятие	1	2
1816	тот и	1	2
1817	а тем	3	2
1818	и уже	4	2
1819	то все	1	2
1820	результате чего	1	2
1821	которые можно	1	2
1822	чтобы она	1	2
1823	в вещах	1	2
1824	оказывает на	1	2
1825	понятия играют	1	2
1826	что такая	2	2
1827	и возможность	1	2
1828	определенного рода	6	2
1829	к сопоставлению	1	2
1830	и различия	1	2
1831	то общее	1	2
1832	о таких	1	2
1833	тот самый	1	2
1834	не обозначает	2	2
1835	на простом	1	2
1836	этот последний	2	2
1837	я вам	2	2
1838	и значит	1	2
1839	именно этот	1	2
1840	так называемое	1	2
1841	и необходимой	1	2
1842	в первых	1	2
1843	другого и	1	2
1844	указанием на	2	2
1845	уже с	4	2
1846	ли эти	1	2
1847	речь может	1	2
1848	мысли а	1	2
1849	и многие	2	2
1850	это движение	2	2
1851	мир в	1	2
1852	и свой	1	2
1853	не во	3	2
1854	в художественной	1	2
1855	на что	3	2
1856	находится у	1	2
1857	в определенном	1	2
1858	что значение	6	2
1859	мы выше	5	2
1860	и теория	1	2
1861	где он	1	2
1862	их уже	1	2
1863	с определенным	1	2
1864	силу и	1	2
1865	предметов как	2	2
1866	а все	1	2
1867	в изолированном	1	2
1868	речь но	1	2
1869	тех областях	1	2
1870	в таких	5	2
1871	нечто совершенно	1	2
1872	что ни	3	2
1873	говорят в	1	2
1874	о причине	1	2
1875	изложения и	1	2
1876	отношений является	2	2
1877	это возможно	2	2
1878	слова слово	1	2
1879	которое было	2	2
1880	говоря мы	2	2
1881	бы нам	2	2
1882	которое и	1	2
1883	однако это	3	2
1884	указывали выше	1	2
1885	являются первичными	1	2
1886	о понятии	1	2
1887	особенно в	3	2
1888	другой но	1	2
1889	как результат	1	2
1890	бы это	1	2
1891	ему не	1	2
1892	на одни	2	2
1893	словом или	1	2
1894	стоит и	2	2
1895	и внутреннее	2	2
1896	философского и	1	2
1897	иному предмету	1	2
1898	случае если	2	2
1899	что такого	1	2
1900	каждого слова	1	2
1901	и нигде	1	2
1902	существуют в	2	2
1903	но она	3	2
1904	и приводят	1	2
1905	или другого	2	2
1906	не следует	1	2
1907	виду только	1	2
1908	осознания их	1	2
1909	лишь как	1	2
1910	как то	1	2
1911	и всякая	1	2
1912	ведь мы	1	2
1913	есть закон	1	2
1914	на путь	1	2
1915	указывать на	3	2
1916	и деятельность	1	2
1917	и самого	5	2
1918	что изучение	2	2
1919	может показаться	1	2
1920	трудности в	1	2
1921	бы остановиться	1	2
1922	все еще	5	2
1923	эта общность	1	2
1924	эти предметы	1	2
1925	одно обстоятельство	1	2
1926	что сам	1	2
1927	ни разу	1	2
1928	что такие	1	2
1929	мы сказали	2	2
1930	и слишком	1	2
1931	по смежности	1	2
1932	вплоть до	1	2
1933	уже во	2	2
1934	можно говорить	3	2
1935	речи когда	1	2
1936	и очень	3	2
1937	вообще говоря	5	2
1938	работе но	1	2
1939	и переходит	1	2
1940	он всегда	3	2
1941	к числу	1	2
1942	может интересовать	1	2
1943	говорят что	2	2
1944	общие понятия	2	2
1945	никак нельзя	5	2
1946	самом же	1	2
1947	важный момент	1	2
1948	собой разумеется	1	2
1949	все необходимые	1	2
1950	случае он	1	2
1951	в языкознании	8	2
1952	этих понятий	1	2
1953	этим путем	1	2
1954	вещь и	3	2
1955	вещь в	1	2
1956	значения но	1	2
1957	мысль о	3	2
1958	вопросы о	1	2
1959	осознания а	1	2
1960	от всего	4	2
1961	и требует	1	2
1962	том или	1	2
1963	считать что	1	2
1964	вещей в	2	2
1965	в точном	1	2
1966	может дать	1	2
1967	которое не	1	2
1968	них в	1	2
1969	связанного с	1	2
1970	художественное произведение	1	2
1971	относиться к	2	2
1972	моменты в	1	2
1973	языка мы	1	2
1974	является самым	1	2
1975	перестает быть	3	2
1976	речь то	1	2
1977	дело заключается	1	2
1978	все отдельные	1	2
1979	всего учения	1	2
1980	сам не	1	2
1981	и суждение	1	2
1982	иной мере	1	2
1983	из земли	1	2
1984	с нашим	2	2
1985	уже о	5	2
1986	одному тому	1	2
1987	связи как	1	2
1988	представлением о	1	2
1989	что функция	1	2
1990	понятием но	1	2
1991	которых она	1	2
1992	в чистом	3	2
1993	очень многих	1	2
1994	в самое	1	2
1995	простое и	1	2
1996	ее внутренней	1	2
1997	собой если	1	2
1998	те три	1	2
1999	или слово	1	2
2000	понимать что	3	2
2001	чтобы это	1	2
2002	что кто	1	2
2003	это будет	2	2
2004	что ум	1	2
2005	еще до	1	2
2006	но еще	2	2
2007	просто в	2	2
2008	самый язык	2	2
2009	в поисках	2	2
2010	смысле в	1	2
2011	самим же	1	2
2012	из моментов	2	2
2013	обычно не	1	2
2014	примеров того	1	2
2015	ориентировались на	1	2
2016	внимание то	1	2
2017	зрения самого	1	2
2018	будем говорить	1	2
2019	к действию	1	2
2020	не обладает	1	2
2021	установить и	2	2
2022	в общее	1	2
2023	все прочие	2	2
2024	закон и	3	2
2025	есть такая	2	2
2026	понятиями но	1	2
2027	процессе своего	1	2
2028	работы и	1	2
2029	знаков в	2	2
2030	столько же	2	2
2031	является основой	1	2
2032	она содержит	1	2
2033	которое в	1	2
2034	или хотя	2	2
2035	ясным и	1	2
2036	и она	1	2
2037	других отношениях	1	2
2038	все виды	1	2
2039	если эта	1	2
2040	выше если	1	2
2041	случае становится	1	2
2042	именно как	7	2
2043	слово во	1	2
2044	который является	2	2
2045	что отношения	1	2
2046	не случайна	1	2
2047	данный момент	1	2
2048	образов которые	1	2
2049	предполагает что	4	2
2050	встречаемся в	1	2
2051	мы конечно	3	2
2052	от самого	1	2
2053	является его	1	2
2054	язык на	1	2
2055	но зато	3	2
2056	внешнего восприятия	1	2
2057	даже не	3	2
2058	это может	1	2
2059	их и	1	2
2060	основное и	1	2
2061	в акте	1	2
2062	слова из	1	2
2063	и понятия	2	2
2064	нашей точки	1	2
2065	предмет чем	1	2
2066	он пытается	1	2
2067	что обычно	1	2
2068	отношении он	1	2
2069	изолированным и	1	2
2070	центральное и	1	2
2071	можно только	2	2
2072	нам важно	1	2
2073	говорили мы	2	2
2074	и максимально	1	2
2075	закономерности в	1	2
2076	видим его	1	2
2077	вещи как	4	2
2078	значений слова	3	2
2079	и свою	2	2
2080	нечто внешнее	1	2
2081	переходит в	2	2
2082	в специальном	1	2
2083	и должно	2	2
2084	действительность но	1	2
2085	более общей	1	2
2086	особенности этого	1	2
2087	котором в	1	2
2088	и этого	2	2
2089	и мышлении	2	2
2090	первых двух	1	2
2091	предметом своего	1	2
2092	при современном	3	2
2093	подходит к	1	2
2094	действий и	1	2
2095	от другого	4	2
2096	однако он	1	2
2097	ее внутреннюю	1	2
2098	их фактической	1	2
2099	не более	1	2
2100	и навсегда	1	2
2101	стороны это	1	2
2102	определения и	1	2
2103	следовательно в	2	2
2104	но вот	2	2
2105	же о	1	2
2106	и действительно	1	2
2107	это общее	4	2
2108	только оно	1	2
2109	как не	1	2
2110	анализа в	1	2
2111	состоит из	1	2
2112	мы ни	3	2
2113	и отдельных	1	2
2114	не знать	1	2
2115	существует не	1	2
2116	направление в	3	2
2117	говорили уже	1	2
2118	означает того	1	2
2119	ни к	1	2
2120	методы исследования	1	2
2121	а если	2	2
2122	который с	1	2
2123	взятое в	1	2
2124	и главное	1	2
2125	этого общего	1	2
2126	и осуществляется	2	2
2127	сознание и	2	2
2128	не должны	4	2
2129	значением и	2	2
2130	те или	3	2
2131	это рассмотрение	1	2
2132	жизни человека	1	2
2133	о своем	4	2
2134	и наша	2	2
2135	только тем	1	2
2136	если у	1	2
2137	делает его	2	2
2138	говорить особо	1	2
2139	это показывает	1	2
2140	между людьми	1	2
2141	собой но	2	2
2142	изолированно и	1	2
2143	же есть	1	2
2144	с нею	2	2
2145	понятие но	1	2
2146	содержащиеся в	1	2
2147	при каких	1	2
2148	понятие это	1	2
2149	будет в	1	2
2150	является уже	1	2
2151	мы возьмем	2	2
2152	в другое	2	2
2153	его можно	1	2
2154	внешним и	1	2
2155	ее предметом	1	2
2156	дает нам	2	2
2157	не указывает	1	2
2158	выходит за	1	2
2159	сознания который	1	2
2160	свойство вещи	1	2
2161	что остается	1	2
2162	о человеке	1	2
2163	общего между	7	2
2164	мыслей и	1	2
2165	мы сейчас	1	2
2166	этих предметов	2	2
2167	которая уже	1	2
2168	и механически	1	2
2169	здесь нет	3	2
2170	же именно	3	2
2171	в конкретной	1	2
2172	входить в	3	2
2173	теперь но	1	2
2174	а то	2	2
2175	чтобы быть	1	2
2176	такого понимания	1	2
2177	этой цели	1	2
2178	не хватает	2	2
2179	закон который	1	2
2180	как ее	2	2
2181	общим законом	1	2
2182	остановимся на	1	2
2183	как движение	1	2
2184	войти в	3	2
2185	бы дать	2	2
2186	отношении и	1	2
2187	с одного	1	2
2188	другом случае	2	2
2189	на свете	2	2
2190	формула воды	1	2
2191	же деле	1	2
2192	ко всему	1	2
2193	том случае	2	2
2194	часто бывает	2	2
2195	они стали	1	2
2196	каждая из	1	2
2197	действительности то	2	2
2198	или другой	6	2
2199	значение но	1	2
2200	и почти	1	2
2201	есть как	2	2
2202	он однако	1	2
2203	общее чем	2	2
2204	выражением этого	1	2
2205	частности в	2	2
2206	уже видели	1	2
2207	бы рассматривать	1	2
2208	если взять	2	2
2209	контекста в	1	2
2210	не быть	2	2
2211	которой можно	1	2
2212	также еще	1	2
2213	как этот	1	2
2214	отличаются друг	1	2
2215	она существует	1	2
2216	фактической стороны	2	2
2217	более не	1	1
2218	с большими	1	1
2219	области знания	1	1
2220	рабочих и	3	1
2221	и теоретическая	1	1
2222	вещей и	1	1
2223	есть вещь	1	1
2224	логического анализа	3	1
2225	точном смысле	2	1
2226	говоря уже	6	1
2227	если его	1	1
2228	сама собой	4	1
2229	сделаем еще	1	1
2230	что почти	1	1
2231	необходимо требует	1	1
2232	самого предмета	2	1
2233	этом уже	1	1
2234	или других	3	1
2235	констатировать наличие	1	1
2236	которых эта	1	1
2237	своего зарождения	1	1
2238	не обозначают	3	1
2239	и люди	1	1
2240	не самой	2	1
2241	общий для	1	1
2242	мы рассматривали	1	1
2243	ли его	2	1
2244	них есть	1	1
2245	работ по	2	1
2246	которые лежат	1	1
2247	и говорить	1	1
2248	понятия тем	1	1
2249	который говорит	1	1
2250	лежащего в	1	1
2251	которая только	1	1
2252	предмета мы	1	1
2253	слова ведь	1	1
2254	случае то	1	1
2255	заключалось в	1	1
2256	мы совсем	1	1
2257	на смену	1	1
2258	чтобы в	1	1
2259	имеет смысл	1	1
2260	относится то	1	1
2261	именно он	1	1
2262	именно и	1	1
2263	в живописи	1	1
2264	как об	1	1
2265	в некотором	1	1
2266	утверждению что	1	1
2267	и расчлененного	1	1
2268	этом словаре	1	1
2269	с момента	1	1
2270	обобщение является	1	1
2271	не составляют	1	1
2272	говорить только	3	1
2273	пор мы	4	1
2274	чтобы можно	1	1
2275	и возникновение	1	1
2276	только через	1	1
2277	и пока	2	1
2278	слова часто	1	1
2279	методов но	1	1
2280	или ином	1	1
2281	разницу между	1	1
2282	однако сейчас	1	1
2283	и относиться	1	1
2284	мир и	1	1
2285	по тому	2	1
2286	как обычно	1	1
2287	виду те	1	1
2288	обыденной жизни	1	1
2289	должен существовать	1	1
2290	соответствует действительности	1	1
2291	логики но	1	1
2292	опирающийся на	1	1
2293	мышлении а	1	1
2294	говорится о	1	1
2295	боя и	2	1
2296	отражение но	1	1
2297	является их	1	1
2298	говорят не	1	1
2299	и вещью	1	1
2300	понимать под	2	1
2301	еще от	1	1
2302	требует для	4	1
2303	при условии	5	1
2304	или другим	4	1
2305	не хуже	1	1
2306	вывод не	1	1
2307	тем труднее	1	1
2308	значения с	1	1
2309	понятий при	1	1
2310	его смыслу	2	1
2311	дело только	1	1
2312	этом а	1	1
2313	трудно было	1	1
2314	что фактически	1	1
2315	не простое	1	1
2316	эти проблемы	1	1
2317	по возможности	1	1
2318	понятие например	1	1
2319	обозначением и	1	1
2320	но во	1	1
2321	существенным и	1	1
2322	может вызвать	1	1
2323	нечто целое	1	1
2324	из смутного	1	1
2325	включения его	1	1
2326	таких форм	1	1
2327	идти по	1	1
2328	знака как	1	1
2329	мы все	1	1
2330	знака и	15	1
2331	людей и	1	1
2332	а между	1	1
2333	не обязательно	3	1
2334	другие акты	1	1
2335	есть знак	13	1
2336	для своей	1	1
2337	без исследования	1	1
2338	мы тоже	1	1
2339	природы но	1	1
2340	всегда будет	1	1
2341	учению о	2	1
2342	значением или	1	1
2343	но все-таки	2	1
2344	то чтобы	1	1
2345	вещи от	2	1
2346	эти моменты	1	1
2347	язык ни	1	1
2348	то возникает	1	1
2349	утверждал что	1	1
2350	отдельности и	1	1
2351	во всякой	2	1
2352	в реальной	1	1
2353	самих по	1	1
2354	свободными от	1	1
2355	значит и	2	1
2356	то чем	1	1
2357	понятно с	1	1
2358	предметами если	1	1
2359	когда начинают	1	1
2360	является обобщением	1	1
2361	можем сказать	1	1
2362	без которой	2	1
2363	не мыслится	1	1
2364	определенной области	1	1
2365	бы ее	1	1
2366	об идеях	1	1
2367	не будут	1	1
2368	его элементами	1	1
2369	дает для	1	1
2370	прочим в	2	1
2371	и способы	1	1
2372	крайней мере	8	1
2373	ни даже	1	1
2374	но было	1	1
2375	этих теорий	2	1
2376	нашей обыденной	1	1
2377	мы коснулись	1	1
2378	всякая вещь	1	1
2379	везде в	3	1
2380	истинному пониманию	1	1
2381	мысли так	1	1
2382	для начала	1	1
2383	и представляет	1	1
2384	процесс который	1	1
2385	и оба	1	1
2386	в проблему	1	1
2387	бы вполне	2	1
2388	каждый элемент	1	1
2389	а поскольку	1	1
2390	которая должна	1	1
2391	логики которые	1	1
2392	обо всем	1	1
2393	вещь то	1	1
2394	том насколько	1	1
2395	структура но	3	1
2396	и реальной	1	1
2397	а наоборот	3	1
2398	несет на	1	1
2399	ниже мы	2	1
2400	как нам	2	1
2401	предстает перед	1	1
2402	своему содержанию	4	1
2403	конкретное и	1	1
2404	вообще а	1	1
2405	о разных	1	1
2406	самое большее	3	1
2407	он обладает	1	1
2408	законы природы	2	1
2409	только ничего	1	1
2410	сознания или	1	1
2411	другую как	1	1
2412	есть просто	2	1
2413	но от	1	1
2414	знаком вообще	1	1
2415	встречает как	1	1
2416	которых как	1	1
2417	а ведь	2	1
2418	чтобы наше	1	1
2419	указанных выше	1	1
2420	друга а	1	1
2421	близким к	1	1
2422	и существенное	1	1
2423	своего обозначения	1	1
2424	этом понятии	1	1
2425	можем найти	1	1
2426	отказывается от	1	1
2427	им обозначается	1	1
2428	например так	1	1
2429	что а	3	1
2430	мы натолкнулись	1	1
2431	мы на	1	1
2432	бы только	1	1
2433	истории философии	4	1
2434	одного человека	1	1
2435	проблем и	1	1
2436	этим и	1	1
2437	исторического материализма	1	1
2438	погруженный в	1	1
2439	каком случае	6	1
2440	и хорошо	2	1
2441	теорией в	1	1
2442	я и	2	1
2443	этого можно	1	1
2444	с одним	1	1
2445	этого однако	2	1
2446	другой вещи	1	1
2447	моментов которые	1	1
2448	и язык	1	1
2449	самым и	1	1
2450	хотим действительно	1	1
2451	требует в	1	1
2452	только одних	1	1
2453	знака с	1	1
2454	о невозможности	1	1
2455	большим трудом	2	1
2456	смысловая и	2	1
2457	мы вообще	2	1
2458	есть своя	1	1
2459	человека а	2	1
2460	будет сказать	3	1
2461	создается и	1	1
2462	для этих	2	1
2463	имеет ничего	4	1
2464	случае наше	1	1
2465	которые относятся	1	1
2466	смысл и	3	1
2467	но можно	2	1
2468	и никакие	1	1
2469	по количеству	1	1
2470	нам чрезвычайно	1	1
2471	спросим себя	1	1
2472	в математическом	1	1
2473	взятые в	2	1
2474	между внешним	1	1
2475	как факт	1	1
2476	как иначе	2	1
2477	ведь в	1	1
2478	этого ряда	1	1
2479	деле когда	1	1
2480	или это	1	1
2481	содержание слова	1	1
2482	он ничего	1	1
