N	2gram	Vygotskiy_	Formalny
1297	хорошо но	1	2
1298	теорию поэтического	1	2
1299	человека и	3	2
1300	и всякая	1	2
1301	в другом	1	2
1302	произведения к	1	2
1303	всем этим	1	2
1304	психологизма в	1	2
1305	значение слова	1	2
1306	мысли об	1	2
1307	поскольку оно	1	2
1308	самого искусства	1	2
1309	он их	1	2
1310	самой формы	1	2
1311	явление в	1	2
1312	этого метода	2	2
1313	элементов в	1	2
1314	к изучению	1	2
1315	самый смысл	1	2
1316	та или	1	2
1317	действительности не	1	2
1318	все содержание	1	2
1319	это можно	3	2
1320	чтобы создать	2	2
1321	к произведению	2	2
1322	по этому	3	2
1323	как увидим	1	2
1324	искусства с	6	2
1325	при изучении	1	2
1326	тех или	2	2
1327	образом оказывается	1	2
1328	это в	4	2
1329	ведь и	1	2
1330	если она	2	2
1331	дело здесь	1	2
1332	произведения так	1	2
1333	есть не	6	2
1334	существенную роль	1	1
1335	самоцель а	1	1
1336	мы обратимся	1	1
1337	формы художественного	2	1
1338	и учение	1	1
1339	и теоретическая	1	1
1340	стать в	1	1
1341	пушкина было	1	1
1342	могут иметь	1	1
1343	и объяснить	3	1
1344	даны только	1	1
1345	только из	9	1
1346	надобности не	1	1
1347	и уже	2	1
1348	что задача	1	1
1349	законы и	1	1
1350	еще раз	1	1
1351	роман комбинация	1	1
1352	объекта а	1	1
1353	и ничем	1	1
1354	как форма	2	1
1355	зрения на	2	1
1356	религии и	1	1
1357	в изучении	2	1
1358	что всякая	2	1
1359	кроме тех	2	1
1360	изучить самый	1	1
1361	ней не	2	1
1362	а какие	1	1
1363	как здесь	1	1
1364	прекрасное и	1	1
1365	важно их	1	1
1366	исходя из	4	1
1367	творчества в	2	1
1368	судить о	1	1
1369	между тремя	1	1
1370	анализа художественных	1	1
1371	произведениями искусства	1	1
1372	не оказывает	1	1
1373	не меньше	1	1
1374	любовь к	1	1
1375	который должен	1	1
1376	в философию	1	1
1377	плоскости с	1	1
1378	вещи и	1	1
1379	с татьяной	1	1
1380	в разных	1	1
1381	в нашу	1	1
1382	построения то	1	1
1383	в готовом	1	1
1384	и был	1	1
1385	в большей	1	1
1386	и составляет	3	1
1387	мысли и	2	1
1388	никакой определенной	1	1
1389	можно определить	1	1
1390	жить и	1	1
1391	сколько и	1	1
1392	существенной и	1	1
1393	произведение тем	1	1
1394	для другой	1	1
1395	к звуку	1	1
1396	потому не	4	1
1397	и свой	1	1
1398	нас в	2	1
1399	и достоевский	1	1
1400	одно из	2	1
1401	что основные	1	1
1402	смысла для	1	1
1403	как своего	1	1
1404	о методах	1	1
1405	и нужна	1	1
1406	шкловский и	1	1
1407	образом из	1	1
1408	говорить что	1	1
1409	именно эти	3	1
1410	не учитывая	1	1
1411	с собой	1	1
1412	комбинация мотивов	1	1
1413	с первой	1	1
1414	внешней формы	1	1
1415	и которые	2	1
1416	понимается как	1	1
1417	раз он	1	1
1418	ложное представление	1	1
1419	заумного языка	1	1
1420	вещей как	1	1
1421	не той	1	1
1422	в борьбе	1	1
1423	минуту не	1	1
1424	всякой научной	1	1
1425	проблемы не	1	1
1426	в духе	1	1
1427	теория формалистов	1	1
1428	быть положена	1	1
1429	в порядок	1	1
1430	этой цели	1	1
1431	образом все	2	1
1432	в живописи	2	1
1433	вот что	2	1
1434	и сам	3	1
1435	искусство уже	1	1
1436	фабула есть	1	1
1437	значения но	1	1
1438	возникает эмоциональное	1	1
1439	жизнь в	1	1
1440	как одна	2	1
1441	на такой	2	1
1442	каким образом	3	1
1443	происходит не	1	1
1444	самое и	2	1
1445	перебивающих отступлений	1	1
1446	оказывается только	1	1
1447	из самых	2	1
1448	форму и	4	1
1449	его числителя	1	1
1450	где они	1	1
1451	он полагает	1	1
1452	метод изучения	1	1
1453	именно о	1	1
1454	поэтический стиль	1	1
1455	ведет к	1	1
1456	не составляют	1	1
1457	том же	4	1
1458	он представляется	1	1
1459	от некоторых	1	1
1460	лучше в	1	1
1461	психики творца	1	1
1462	художник вовсе	1	1
1463	чтобы дать	1	1
1464	мы получаем	4	1
1465	показаться что	1	1
1466	стороны в	1	1
1467	метода и	2	1
1468	самым существенным	1	1
1469	там же	2	1
1470	и внутренне	1	1
1471	предмет и	1	1
1472	что без	3	1
1473	выражения и	2	1
1474	и вместе	2	1
1475	на эти	2	1
1476	одновременно и	1	1
1477	на эту	1	1
1478	социальные формы	1	1
1479	другие если	1	1
1480	живет не	1	1
1481	прошлого века	1	1
1482	стремление к	1	1
1483	эти направления	1	1
1484	может дать	2	1
1485	в степени	1	1
1486	отношение материалов	1	1
1487	почти ни	1	1
1488	почти все	3	1
1489	от поэзии	1	1
1490	на игнорирование	1	1
1491	произведения чем	1	1
1492	когда в	1	1
1493	целым рядом	2	1
1494	и психологии	2	1
1495	эстетике и	2	1
1496	различные формы	1	1
1497	обратились к	1	1
1498	методы и	1	1
1499	только что	3	1
1500	но мы	3	1
1501	в себя	3	1
1502	каждую эпоху	1	1
1503	частный вопрос	1	1
1504	как только	3	1
1505	материала для	2	1
1506	искусство и	5	1
1507	целями и	1	1
1508	наслаждения и	3	1
1509	же вопрос	1	1
1510	полагают что	4	1
1511	не таков	1	1
1512	лишены всякой	1	1
1513	произведения которое	1	1
1514	а вместе	1	1
1515	основанный на	1	1
1516	это очень	1	1
1517	самой же	1	1
1518	и эстетики	1	1
1519	эта точка	1	1
1520	для человека	1	1
1521	поле сознания	1	1
1522	моменты которые	1	1
1523	тем в	1	1
1524	нам не	1	1
1525	понятно что	3	1
1526	к смыслу	1	1
1527	случае они	1	1
1528	на природу	1	1
1529	на человека	1	1
1530	в центр	2	1
1531	не существует	4	1
1532	всего и	1	1
1533	при условии	1	1
1534	еще далеко	1	1
1535	которые мы	4	1
1536	не непосредственно	1	1
1537	можно не	1	1
1538	и такие	1	1
1539	не наоборот	1	1
1540	тем с	1	1
1541	в объяснении	2	1
1542	важно и	1	1
1543	этот механизм	1	1
1544	к простой	1	1
1545	системы совершенно	1	1
1546	заключены в	1	1
1547	каково бы	1	1
1548	сам не	1	1
1549	указанных нами	1	1
1550	своей природе	1	1
1551	изображение в	1	1
1552	представления о	2	1
1553	художественным произведением	3	1
1554	это делается	1	1
1555	отношение и	2	1
1556	языка от	1	1
1557	его утверждение	1	1
1558	в нескольких	1	1
1559	и идеологической	1	1
1560	все свои	1	1
1561	сюжет и	1	1
1562	мысли приходится	1	1
1563	оказывается и	1	1
1564	фабула это	1	1
1565	художников и	1	1
1566	другу и	1	1
1567	художественная деятельность	1	1
1568	но эти	1	1
1569	бы если	2	1
1570	вот почему	1	1
1571	больше того	1	1
1572	заключается что	1	1
1573	дать только	1	1
1574	оно начинает	1	1
1575	но вся	1	1
1576	и той	5	1
1577	правильно его	1	1
1578	для себя	2	1
1579	из самого	2	1
1580	если так	1	1
1581	теорию искусства	2	1
1582	глаза на	1	1
1583	случае мы	1	1
1584	пониманию и	1	1
1585	мы все	3	1
1586	игру и	1	1
1587	стоящей перед	1	1
1588	же совершенно	1	1
1589	не имеем	1	1
1590	о них	1	1
1591	за собой	1	1
1592	инструментовки произведения	1	1
1593	и когда	5	1
1594	приходит к	5	1
1595	обращаясь к	1	1
1596	людей и	2	1
1597	а между	1	1
1598	и значение	2	1
1599	и была	2	1
1600	удивительно что	1	1
1601	эстетикой сверху	1	1
1602	это искажение	1	1
1603	чистом виде	3	1
1604	науку и	1	1
1605	с в	4	1
1606	его по	1	1
1607	не выражают	1	1
1608	и отчетливо	1	1
1609	уже и	2	1
1610	не вполне	1	1
1611	то как	4	1
1612	можно ли	2	1
1613	не что	2	1
1614	как оно	2	1
1615	как таковую	1	1
1616	происходит то	1	1
1617	так называемых	1	1
1618	с учением	1	1
1619	и еще	1	1
1620	процессе развития	1	1
1621	быть более	1	1
1622	масштаб произведения	1	1
1623	всегда и	2	1
1624	и научное	1	1
1625	идеологии в	1	1
1626	мы ощущаем	1	1
1627	предицирования и	1	1
1628	сложны и	1	1
1629	поэта и	2	1
1630	утверждал что	3	1
1631	как сами	1	1
1632	под воздействием	1	1
1633	носит характер	1	1
1634	которого они	1	1
1635	влечет установление	1	1
1636	вышли из	1	1
1637	без всякого	2	1
1638	самих по	1	1
1639	когда человек	1	1
1640	разрешения этой	1	1
1641	для всей	1	1
1642	введением перебивающих	1	1
1643	наряду с	3	1
1644	ключ к	1	1
1645	теоретиками и	1	1
1646	между содержанием	1	1
1647	и оценки	1	1
1648	образом как	1	1
1649	могут происходить	1	1
1650	такая же	1	1
1651	это отношение	2	1
1652	ли она	1	1
1653	татьяной а	1	1
1654	что все	10	1
1655	не умеет	1	1
1656	теория исторического	1	1
1657	исходит из	5	1
1658	что футуристы	1	1
1659	русского футуризма	2	1
1660	каждое из	2	1
1661	к вопросам	1	1
1662	ее не	1	1
1663	элементы которые	1	1
1664	принципе одинаковы	1	1
1665	восходя к	1	1
1666	самые основные	1	1
1667	из основного	1	1
1668	по поводу	3	1
1669	это своеобразие	1	1
1670	этой роли	1	1
1671	трагедии и	1	1
1672	какой степени	2	1
1673	коем случае	1	1
1674	а следовательно	1	1
1675	задач в	1	1
1676	быть содержанием	1	1
1677	и чувства	1	1
1678	самого художника	1	1
1679	художественная форма	3	1
1680	как будто	10	1
1681	методом и	1	1
1682	где все	1	1
1683	между индивидуальным	1	1
1684	стихотворения и	1	1
1685	и понимается	1	1
1686	крайней мере	1	1
1687	же сколько	2	1
1688	правильнее всего	1	1
1689	от искусства	2	1
1690	сторона морфемы	1	1
1691	к решению	2	1
1692	этих теорий	1	1
1693	и рассказать	1	1
1694	создается впечатление	1	1
1695	произведение если	1	1
1696	а потом	1	1
1697	а самое	1	1
1698	форма оно	1	1
1699	внеэстетических ценностей	1	1
1700	приемами хотя	1	1
1701	представить себе	5	1
1702	содержание художественного	1	1
1703	этих моментов	1	1
1704	футуризма на	1	1
1705	не соглашаться	1	1
1706	сводить к	2	1
1707	оказывается вовсе	1	1
1708	выбор темы	1	1
1709	оставаться за	1	1
1710	собой и	1	1
1711	и последующим	1	1
1712	и мы	6	1
1713	прием в	1	1
1714	не противоречит	1	1
1715	элемент в	1	1
1716	она и	1	1
1717	том насколько	1	1
1718	до степени	1	1
1719	в восприятии	1	1
1720	он играл	1	1
1721	движений и	1	1
1722	здесь нет	1	1
1723	а затем	1	1
1724	равны между	1	1
1725	от поэтического	1	1
1726	и всей	1	1
1727	искусства то	1	1
1728	прием затрудненной	1	1
1729	его частей	2	1
1730	чем на	1	1
1731	теории литературы	1	1
1732	такого рода	1	1
1733	существенных и	1	1
1734	она в	2	1
1735	метод к	1	1
1736	поэтому можно	1	1
1737	явления но	1	1
1738	теории в	1	1
1739	у каждого	4	1
1740	обнаруживается в	2	1
1741	этот метод	2	1
1742	происходит это	1	1
1743	и легко	1	1
1744	узком смысле	1	1
1745	морфемы или	1	1
1746	сравнить с	1	1
1747	всех высоких	1	1
1748	не сделано	1	1
1749	методах изучения	1	1
1750	элементов и	1	1
1751	слов в	2	1
1752	важны не	1	1
1753	и чрезвычайно	1	1
1754	искусства должно	1	1
1755	или иными	1	1
1756	произведении или	1	1
1757	трудно не	1	1
1758	на искусство	5	1
1759	чтобы этот	1	1
1760	каждом шагу	1	1
1761	под знаком	1	1
1762	по мнению	2	1
1763	отличия от	1	1
1764	сможет внести	1	1
1765	а такие	1	1
1766	может оказаться	1	1
1767	значит не	1	1
1768	для объяснения	3	1
1769	слов то	1	1
1770	согласии с	5	1
1771	материал то	1	1
1772	или иную	1	1
1773	закономерность в	2	1
1774	себе не	4	1
1775	не обладает	2	1
1776	или кошки	1	1
1777	основе совершенно	1	1
1778	их если	1	1
1779	дала бы	1	1
1780	художника не	1	1
1781	у него	4	1
1782	так не	1	1
1783	прозы не	1	1
1784	поэзии не	1	1
1785	всеми другими	1	1
1786	общественный человек	3	1
1787	работы и	1	1
1788	марксистскому методу	1	1
1789	производят впечатление	1	1
1790	эстетический объект	1	1
1791	бы только	1	1
1792	у различных	1	1
1793	теорий в	2	1
1794	столько же	4	1
1795	утверждение что	2	1
1796	далее он	1	1
1797	различных формах	1	1
1798	же значение	1	1
1799	одного человека	1	1
1800	есть совокупность	1	1
1801	как по	1	1
1802	объясняется только	1	1
1803	героя с	1	1
1804	что под	1	1
1805	в масштабе	2	1
1806	закрыв глаза	1	1
1807	вопрос идет	1	1
1808	исторического материализма	3	1
1809	он оказывается	1	1
1810	которое в	2	1
1811	области как	1	1
1812	же под	1	1
1813	образом мы	1	1
1814	вещи не	1	1
1815	всем что	1	1
1816	стали бы	1	1
1817	на одну	1	1
1818	роль что	2	1
1819	возможности в	1	1
1820	а смысл	1	1
1821	возможны только	3	1
1822	точном смысле	1	1
1823	теории и	1	1
1824	как кислород	1	1
1825	понятии содержание	1	1
1826	становится совершенно	3	1
1827	теми или	1	1
1828	рифма в	1	1
1829	же оно	1	1
1830	эстетики сверху	2	1
1831	миру или	1	1
1832	только социологией	1	1
1833	эти три	1	1
1834	встречается в	1	1
1835	их от	3	1
1836	прибавить что	1	1
1837	вещей с	1	1
1838	в психике	1	1
1839	произведение никогда	1	1
1840	того и	3	1
1841	именно эту	1	1
1842	не даны	1	1
1843	этой фабулы	1	1
1844	прием остранения	1	1
1845	художественного материала	1	1
1846	его жизни	3	1
1847	искусства а	1	1
1848	мира миру	1	1
1849	служит для	1	1
1850	в свете	3	1
1851	что наука	2	1
1852	арифметическое значение	1	1
1853	сделать камень	3	1
1854	себе и	2	1
1855	точек зрения	3	1
1856	приемов с	2	1
1857	в головах	1	1
1858	о предмете	1	1
1859	обработка этой	1	1
1860	а другой	3	1
1861	социальные задания	1	1
1862	и у	6	1
1863	его звукового	1	1
1864	не иначе	1	1
1865	теории с	1	1
1866	через этот	1	1
1867	автоматизма и	1	1
1868	построения но	1	1
1869	искусство не	2	1
1870	действительному существу	1	1
1871	структуры и	1	1
1872	одинаковы с	2	1
1873	бы звуковой	1	1
1874	в русской	1	1
1875	совершенно другой	3	1
1876	роман для	1	1
1877	процесса как	2	1
1878	действия этих	1	1
1879	о себе	1	1
1880	не имея	1	1
1881	этих понятий	1	1
1882	провести границу	1	1
1883	для его	1	1
1884	если оно	3	1
1885	очередь влечет	1	1
1886	который является	1	1
1887	должно иметь	1	1
1888	никакой другой	1	1
1889	своем возникновении	1	1
1890	и понимает	1	1
1891	к в	1	1
1892	границы между	1	1
1893	что даже	3	1
1894	такому же	1	1
1895	говоря в	1	1
1896	не содержится	1	1
1897	этого сделать	1	1
1898	ее выражения	1	1
1899	зрения этой	1	1
1900	самый процесс	1	1
1901	в светлое	1	1
1902	искусства к	1	1
1903	нашего сознания	3	1
1904	л в	1	1
1905	зрения в	1	1
1906	каждая эпоха	4	1
1907	отличен от	1	1
1908	формализма который	1	1
1909	понятие о	2	1
1910	определенным образом	1	1
1911	в и	1	1
1912	не изменение	1	1
1913	помощью которых	1	1
1914	имеет свой	3	1
1915	мы всегда	1	1
1916	не принадлежит	1	1
1917	его творчества	1	1
1918	готовом виде	1	1
1919	что вопрос	1	1
1920	на самый	2	1
1921	и знаменателя	2	1
1922	две формы	1	1
1923	наметить в	1	1
1924	для художника	2	1
1925	но путь	1	1
1926	же шкловский	1	1
1927	к чему-то	2	1
1928	наук об	1	1
1929	здесь на	1	1
1930	нашего рассмотрения	1	1
1931	и существенно	1	1
1932	непременно должны	2	1
1933	можно сделать	1	1
1934	всей этой	2	1
1935	он также	1	1
1936	допустим вместе	1	1
1937	установить какие	1	1
1938	предшествующим и	1	1
1939	только другим	1	1
1940	хотя в	1	1
1941	звуковой инструментовки	1	1
1942	формы она	3	1
1943	и искусство	2	1
1944	место между	1	1
1945	уже указывали	1	1
1946	из двух	1	1
1947	сделал бы	1	1
1948	ее художественного	1	1
1949	с общим	2	1
1950	его жизнь	1	1
1951	и хотя	1	1
1952	независимое от	2	1
1953	что поэтическое	1	1
1954	и затем	1	1
1955	чтобы их	1	1
1956	то во	1	1
1957	адекватным выражением	1	1
1958	это может	2	1
1959	содержание этого	1	1
1960	сравнительно с	1	1
1961	которая существует	1	1
1962	это действительно	1	1
1963	сознание только	1	1
1964	того кто	1	1
1965	принципа художественного	1	1
1966	эмоции в	2	1
1967	факта который	1	1
1968	для потебни	2	1
1969	знаменателя важно	1	1
1970	основные вопросы	1	1
1971	возможно что	1	1
1972	одного сознания	1	1
1973	конца и	1	1
1974	этой истории	1	1
1975	и никогда	1	1
1976	выдвинуть на	1	1
1977	и какая	1	1
1978	когда художник	2	1
1979	себе поэтому	1	1
1980	оснований для	1	1
1981	бы его	1	1
1982	произведения ни	1	1
1983	форм есть	1	1
1984	сюжетности надобности	1	1
1985	произведения служит	1	1
1986	существует то	1	1
1987	перестает существовать	1	1
1988	когда они	2	1
1989	о его	2	1
1990	можно выдвинуть	1	1
1991	искусства эти	1	1
1992	обратимся к	1	1
1993	не метод	1	1
1994	художественные произведения	3	1
1995	которое мы	2	1
1996	мысль в	1	1
1997	это ощущение	1	1
1998	что только	3	1
1999	произведенная введением	1	1
2000	но ничего	1	1
2001	форм в	1	1
2002	мотивов песня	1	1
2003	роль играет	1	1
2004	мы будем	2	1
2005	с толстым	1	1
2006	теми же	2	1
2007	образом в	3	1
2008	другой не	1	1
2009	чрезвычайно сложным	2	1
2010	деле это	1	1
2011	в технике	1	1
2012	формалисты должны	1	1
2013	чаще всего	1	1
2014	областями социальной	1	1
2015	их отношение	1	1
2016	значение как	1	1
2017	поэтического творчества	5	1
2018	формулирует это	1	1
2019	о роли	1	1
2020	оно может	1	1
2021	звуков и	1	1
2022	в данный	1	1
2023	его к	2	1
2024	теорий и	2	1
2025	условии если	1	1
2026	он создает	2	1
2027	это совершенно	3	1
2028	установление известной	1	1
2029	основе всех	1	1
2030	отношение шутливые	1	1
2031	от ее	1	1
2032	есть ли	2	1
2033	можно с	2	1
2034	как прежде	2	1
2035	гораздо более	2	1
2036	иначе не	1	1
2037	взглянуть на	1	1
2038	выражения с	1	1
2039	в одну	2	1
2040	чувства или	1	1
2041	всех идеологий	2	1
2042	одного и	2	1
2043	самый объект	1	1
2044	сущности не	1	1
2045	существовать как	1	1
2046	комбинация стилистических	1	1
2047	зрения не	1	1
2048	видим и	1	1
2049	это новое	2	1
2050	эту задачу	1	1
2051	художественной деятельности	1	1
2052	своего рода	1	1
2053	действительности поэтому	1	1
2054	было на	1	1
2055	искусства только	1	1
2056	так всегда	1	1
2057	не мешает	1	1
2058	утверждать что	9	1
2059	на деле	11	1
2060	всего того	1	1
2061	а потому	5	1
2062	в состав	1	1
2063	смысла а	1	1
2064	и формализм	1	1
2065	произведение и	2	1
2066	словесности представляют	1	1
2067	он уже	1	1
2068	его создания	1	1
2069	мотивов поэтому	1	1
2070	вещи как	2	1
2071	за ним	2	1
2072	и принципиальной	1	1
2073	как объект	1	1
2074	под материалом	1	1
2075	строго различать	1	1
2076	наши дни	1	1
2077	деле нет	1	1
2078	и должны	1	1
2079	же самая	2	1
2080	двух направлений	2	1
2081	его поэтичности	1	1
2082	звуках в	1	1
2083	самим автором	1	1
2084	которые он	1	1
2085	каком соответствии	1	1
2086	факта и	1	1
2087	его звуками	1	1
2088	вот его	1	1
2089	рассказа и	1	1
2090	стиха и	2	1
2091	эти особенности	1	1
2092	этого тупика	1	1
2093	этого построения	1	1
2094	камень каменным	3	1
2095	такой степени	2	1
2096	то вся	1	1
2097	нами теории	2	1
2098	которого оно	1	1
2099	и философии	2	1
2100	эта по	1	1
2101	понимал и	1	1
2102	со сценой	1	1
2103	к установлению	1	1
2104	подобно например	1	1
2105	самые переживания	1	1
2106	исключительно с	1	1
2107	он что	1	1
2108	два основных	2	1
2109	эти знаки	1	1
2110	от социального	2	1
2111	здесь он	1	1
2112	нашего времени	1	1
2113	из которых	5	1
2114	образом совершенно	1	1
2115	в область	3	1
2116	искусства являются	1	1
2117	интерес к	2	1
2118	и ярче	1	1
2119	прием а	2	1
2120	и поэтическая	1	1
2121	и творчества	1	1
2122	науки и	1	1
2123	они пытаются	1	1
2124	и делает	2	1
2125	критики и	3	1
2126	нельзя дать	1	1
2127	действительности которые	1	1
2128	предмета с	2	1
2129	опоры для	1	1
2130	песня комбинация	1	1
2131	ее изучения	1	1
2132	же самой	3	1
2133	деле и	1	1
2134	и утверждает	2	1
2135	мере и	1	1
2136	том и	4	1
2137	на минуту	1	1
2138	а отношение	1	1
2139	полном согласии	2	1
2140	на совершенную	1	1
2141	с общими	1	1
2142	психологии и	5	1
2143	изучаемого предмета	1	1
2144	с этого	2	1
2145	к уже	1	1
2146	искусстве есть	3	1
2147	оказываются как	1	1
2148	к психологизму	1	1
2149	потебни едва	1	1
2150	и сюжетность	1	1
2151	при построении	1	1
2152	действовали в	1	1
2153	так называемый	1	1
2154	что у	8	1
2155	поэзии то	1	1
2156	перестанет быть	1	1
2157	вещи но	1	1
2158	оно есть	3	1
2159	творчества следует	1	1
2160	пр как	1	1
2161	в различные	1	1
2162	другие произведения	1	1
2163	поэзии так	1	1
2164	действительной роли	1	1
2165	истины в	2	1
2166	этой теорией	2	1
2167	то время	6	1
2168	упуская из	2	1
2169	и наметить	1	1
2170	виде как	1	1
2171	оказывается на	1	1
2172	из тех	1	1
2173	и звуковая	1	1
2174	к таким	1	1
2175	легче и	1	1
2176	как социальное	1	1
2177	к самым	1	1
2178	звуки могут	1	1
2179	его основных	1	1
2180	с такими	1	1
2181	для каждого	1	1
2182	ли не	2	1
2183	мы наметили	1	1
2184	уже что	1	1
2185	которые могут	2	1
2186	произведения эти	1	1
2187	состоит из	2	1
2188	научного исследования	1	1
2189	ними не	1	1
2190	восприятие формы	3	1
2191	момент этого	1	1
2192	что звуки	2	1
2193	что таким	1	1
2194	явлений и	3	1
2195	речь в	1	1
2196	не учли	1	1
2197	следует строго	1	1
2198	поэзии и	8	1
2199	который не	2	1
2200	этой области	4	1
2201	определяющим моментом	1	1
2202	по самому	7	1
2203	сравнению с	3	1
2204	является вопрос	1	1
2205	которая сама	1	1
2206	чувственный образ	2	1
2207	из которого	6	1
2208	но вместе	1	1
2209	знает что	1	1
2210	которая не	2	1
2211	на каждом	1	1
2212	остаться при	1	1
2213	первой главе	1	1
2214	к которой	1	1
2215	и эстетика	1	1
2216	по крайней	1	1
2217	содержание при	1	1
2218	что из	1	1
2219	произведения словесности	1	1
2220	к природе	2	1
2221	показать как	2	1
2222	что восприятие	2	1
2223	мало ли	1	1
2224	считаться совершенно	1	1
2225	который он	3	1
2226	нет ничего	1	1
2227	в стихе	9	1
2228	эмоциональное к	1	1
2229	и творчество	2	1
2230	этому поводу	3	1
2231	философии а	1	1
2232	к нашему	1	1
2233	инородное тело	1	1
2234	этих новых	1	1
2235	звуков артикуляционных	1	1
2236	гораздо большей	1	1
2237	говорящих как	1	1
2238	мыслей мысль	1	1
2239	и состоит	2	1
2240	бы с	1	1
2241	мировые комнатные	1	1
2242	построения как	1	1
2243	есть чистая	2	1
2244	его менее	1	1
2245	видим что	5	1
2246	не имеют	1	1
2247	чистая форма	2	1
2248	быть совершенно	2	1
2249	такую же	1	1
2250	искусства есть	4	1
2251	то где	1	1
2252	и заставляет	1	1
2253	его существования	1	1
2254	задний план	1	1
2255	в психологических	2	1
2256	творчество и	1	1
2257	формой как	1	1
2258	что самое	4	1
2259	зависимости между	1	1
2260	мы его	2	1
2261	лежат в	1	1
2262	между теорией	1	1
2263	различения и	2	1
2264	и какие	1	1
2265	по сравнению	3	1
2266	это все	3	1
2267	и поэтому	3	1
2268	быть не	1	1
2269	человека потому	1	1
2270	которое не	1	1
2271	здесь особенно	1	1
2272	с а	2	1
2273	этом рассказе	1	1
2274	но лишь	1	1
2275	весь эффект	1	1
2276	тех пор	2	1
2277	сходны и	1	1
2278	из которой	2	1
2279	этот случай	1	1
2280	ним отношение	1	1
2281	наукой и	1	1
2282	с которой	1	1
2283	психологические предпосылки	2	1
2284	от собственных	1	1
2285	и больше	2	1
2286	эти произведения	1	1
2287	те или	1	1
2288	не понимает	2	1
2289	эпоха имеет	3	1
2290	для меня	1	1
2291	она начинает	2	1
2292	они думают	1	1
2293	в первых	1	1
2294	прозаического и	1	1
2295	прежде и	1	1
2296	стоять на	1	1
2297	классов с	1	1
2298	же формой	1	1
2299	и наиболее	1	1
2300	имеет никакого	1	1
2301	нет никакой	3	1
2302	вслед за	10	1
2303	отдельные части	1	1
2304	а те	1	1
2305	против такого	1	1
2306	метод для	1	1
2307	сверху и	2	1
2308	ряд новых	1	1
2309	при определении	2	1
2310	так легко	1	1
2311	есть она	1	1
2312	чрезвычайно существенные	1	1
2313	он есть	1	1
2314	звуковая сторона	2	1
2315	тогда как	1	1
2316	смысла который	1	1
2317	сюжета героя	1	1
2318	при своем	1	1
2319	и наоборот	2	1
2320	одного индивида	2	1
2321	в творчестве	5	1
2322	как будет	1	1
2323	процесс и	1	1
2324	и основной	1	1
2325	а слово	2	1
2326	же дает	1	1
2327	и там	2	1
2328	слово с	1	1
2329	свои законы	1	1
2330	способствуют также	1	1
2331	оно продолжает	1	1
2332	мышления но	1	1
2333	к науке	1	1
2334	содержании произведения	1	1
2335	событий в	1	1
2336	с социологией	1	1
2337	ни взять	1	1
2338	новые и	1	1
2339	материал мы	1	1
2340	звуки всплывают	1	1
2341	самой природе	1	1
2342	он получил	1	1
2343	и соединенные	1	1
2344	артикуляционных движений	1	1
2345	не рассматривать	1	1
2346	образом сюжет	2	1
2347	содержанием стихотворения	1	1
2348	творчества а	1	1
2349	совершенно невозможным	1	1
2350	когда утверждает	1	1
2351	для уяснения	2	1
2352	также выразительные	1	1
2353	бы сказать	1	1
2354	остранения в	1	1
2355	гораздо больше	1	1
2356	вопрос следовательно	1	1
2357	как комбинации	1	1
2358	еще дальше	1	1
2359	вместе как	1	1
2360	к утверждению	1	1
2361	других он	1	1
2362	понять что	1	1
2363	по происхождению	1	1
2364	художественным творчеством	1	1
2365	себе произведение	1	1
2366	зрения сюжетности	1	1
2367	которой может	1	1
2368	теперь уже	1	1
2369	трагические мировые	1	1
2370	идей и	1	1
2371	только содержание	1	1
2372	отличие нашего	1	1
2373	только о	3	1
2374	содержания какое	1	1
2375	моментов в	2	1
2376	этой формулы	2	1
2377	движения органов	1	1
2378	теории нет	1	1
2379	она конечно	1	1
2380	обратиться к	3	1
2381	к содержанию	1	1
2382	живописи и	1	1
2383	людей не	1	1
2384	безразличен масштаб	1	1
2385	приемом таким	1	1
2386	в художественных	1	1
2387	противоречии и	1	1
2388	формы не	3	1
2389	материал художественного	2	1
2390	от простого	2	1
2391	слова так	1	1
2392	как нельзя	5	1
2393	законы могут	1	1
2394	лишь материал	1	1
2395	из отдельных	2	1
2396	поэтому что	1	1
2397	возвращает нас	1	1
2398	к самим	1	1
2399	и развивается	1	1
2400	не обращаясь	1	1
2401	как об	1	1
2402	вообще чисто	1	1
2403	только одно	1	1
2404	то увидим	1	1
2405	может не	1	1
2406	в коем	1	1
2407	благодаря этому	1	1
2408	светлое поле	1	1
2409	числителя и	2	1
2410	того как	5	1
2411	а сюжетная	1	1
2412	или другую	1	1
2413	нашли бы	1	1
2414	или такой	1	1
2415	приема прием	1	1
2416	некоторые изменения	1	1
2417	понятие формы	1	1
2418	теперь как	1	1
2419	и форма	2	1
2420	противоречия и	1	1
2421	искусстве так	1	1
2422	или когда	1	1
2423	произведении они	1	1
2424	осознавать себя	1	1
2425	сходятся в	1	1
2426	совершенно иначе	1	1
2427	из основных	1	1
2428	художественного задания	1	1
2429	оно будет	1	1
2430	своей теорией	1	1
2431	часто пользуются	1	1
2432	на что	1	1
2433	еще и	1	1
2434	основная предпосылка	1	1
2435	же мере	1	1
2436	и судьбу	1	1
2437	и сознание	1	1
2438	лишь тем	1	1
2439	мире в	1	1
2440	знаем и	2	1
2441	а это	1	1
2442	как музыка	1	1
2443	вложить в	1	1
