N	4gram	Bakhtin_Pr	Problemy
799	такое слово по заданию	1	1
800	подтверждения и дополнения перед	1	1
801	мы находим здесь типичнейшую	1	1
802	слово там где есть	1	1
803	может случиться и он	1	1
804	бытового семейного и биографического	1	1
805	явлениям несмотря на существенные	1	1
806	и не предопределен своим	1	1
807	но объектная тень падающая	1	1
808	то в произведении что	1	1
809	инстанцию только слово первого	1	1
810	элементами одного высказывания а	1	1
811	мужа с женой соперника	1	1
812	иногда до жиль-блаза на	1	1
813	самостоятельно подчинено первому и	1	1
814	семейного и биографического романа	2	1
815	изнутри и делают его	1	1
816	а не речевой в	1	1
817	на наличные и устойчивые	1	1
818	делая его в большей	1	1
819	взаимоотношению между двумя репликами	1	1
820	беседы мы два существа	1	1
821	лица рассказчика то перед	1	1
822	прежде всего установка на	1	1
823	речи автор смотрит на	1	1
824	чужое высказывание а безличный	1	1
825	твердою всеопределяющею основою всех	1	1
826	различной достаточно сравнить например	1	1
827	как слово среди других	1	1
828	объектное сюжетное столкновение двух	1	1
829	ставит нас перед необходимостью	1	1
830	в замыслы подражающего хотя	1	1
831	для опровержения другие наоборот	1	1
832	для всех героев достоевского	1	1
833	обозначить выразить сообщить изобразить	1	1
834	как стремление к пределу	1	1
835	а лишь социально и	1	1
836	литератор-профессионал он владеет не	1	1
837	дело далеко не исчерпывается	1	1
838	трафаретами этого литературного жанра	1	1
839	творчества стала проблема взаимоотношений	1	1
840	понимание первый тип слова	1	1
841	слова второго контекста самый	1	1
842	сказовый тон на социально	1	1
843	говорить но прежде всего	1	1
844	социальным миром в котором	1	1
845	затем и как индивидуально-характерный	1	1
846	социально чужую манеру видеть	1	1
847	авантюрное положение такое положение	1	1
848	друг друга подтверждать или	1	1
849	приемов которую она воспроизводит	1	1
850	прозаического слова слово у	1	1
851	его прямом слове а	1	1
852	еще один тип но	1	1
853	значения оно должно быть	1	1
854	сказ стилизуя ее реплика	1	1
855	непосредственную направленность слова на	1	1
856	слышим другой голос то	1	1
857	литературная стилизация или стилизованный	1	1
858	изображенный мир функцию но	1	1
859	монологической функции искание истины	1	1
860	героя одежда которую он	1	1
861	во всей истории классического	1	1
862	прием такой же характер	1	1
863	который не был использован	1	1
864	что может служить непосредственным	1	1
865	социальному роману то перед	1	1
866	стою о бесах он	1	1
867	с любимой или как	1	1
868	слов отчетливо ясные для	1	1
869	зрения своего прямого предметного	1	1
870	к которым достоевский однако	1	1
871	есть в авторском контексте	1	1
872	его смысла и тона	1	1
873	того об чем пойдет	1	1
874	сами герои тщетно мечтают	1	1
875	рожденного от идеи человека	1	1
876	что житие вещь до	1	1
877	общественными подонками среди героев	1	1
878	герой и сюжет сделаны	1	1
879	растянуто и не удалось	1	1
880	и о способах сочетания	1	1
881	очевидна эта двоякая направленность	1	1
882	чувствуется за всеми приключениями	1	1
883	его творчестве он прежде	1	1
884	устному сказу если же	1	1
885	особой точки зрения он	1	1
886	в освещении героев в	1	1
887	далеко не исчерпывается занимательность	1	1
888	архитектурное целое не входят	1	1
889	случиться и он всем	1	1
890	направленности слово автора напротив	1	1
891	как отца с сыном	1	1
892	у него не может	1	1
893	на социальную и характерологическую	1	1
894	неожиданных состояний мы находим	1	1
895	интеллигентного литературного человека тургеневского	1	1
896	сам и рассказал бы	1	1
897	слово имеется и еще	1	1
898	различия между ними присуща	1	1
899	важность для него основной	1	1
900	чужое слово имеется и	1	1
901	несколько иное отношение к	1	1
902	с ошибкой но со	1	1
903	изображенного слова героя может	1	1
904	вовсе не стилизует чужой	1	1
905	самим сюжетом сюжет не	1	1
906	указание на чужое слово	1	1
907	друг другу противоречить или	1	1
908	или стилизованный сказ об	1	1
909	роман герой и окружающий	1	1
910	ибо герой и сюжет	1	1
911	говорит ставрогину перед началом	1	1
912	вещь до того важная	1	1
913	становится объектом ведь стилизатору	1	1
914	ни стилистикой ни лексикологией	1	1
915	достигался захватывающий повествовательный интерес	1	1
916	стиля ослабляется в руках	1	1
917	вследствие чего она становится	1	1
918	как тенденция как стремление	1	1
919	вопрошание идеального образа как	1	1
920	авантюрного героя нельзя сказать	1	1
921	в которых может очутиться	1	1
922	собственном смысле слова и	1	1
923	и герой достоевского правда	1	1
924	как высшей и последней	1	1
925	композиционно замещаясь словом рассказчика	1	1
926	герои как герои порождаются	1	1
927	со словами гоголевских героев	1	1
928	в сюжете авантюрный сюжет	1	1
929	герои размещены сюжетом и	1	1
930	нами стилизация а не	1	1
931	как человека с человеком	1	1
932	с помощью чужих слов	1	1
933	авантюрный сюжет правда этот	1	1
934	другой контекст в котором	1	1
935	реплики сказ действительно может	1	1
936	перед нами стилизация а	1	1
937	лексикологией ни семантикой можно	1	1
938	значение рядом с прямым	1	1
939	помощью чужих слов определенным	1	1
940	самом серьезном в своей	1	1
941	колосове рассказ интеллигентного литературного	1	1
942	и непосредственной предметной значимости	1	1
943	внести исключительность в самую	1	1
944	автору в нем важна	1	1
945	находим здесь типичнейшую черту	1	1
946	третьему типу слов драма	1	1
947	и душа их и	1	1
948	в целом его художественного	1	1
949	стилизации рассказ рассказчика как	1	1
950	и не за одним	1	1
951	обработка его установлена на	1	1
952	перед нами случай диалогического	1	1
953	и подражанием резкая смысловая	1	1
954	которая чувствуется за всеми	1	1
955	высказывание а безличный и	1	1
956	если увлеченность стилизатора своим	1	1
957	мотивироваться различным образом и	1	1
958	и речью героя начинает	1	1
959	как установка среди других	1	1
960	слов третьего типа слова	1	1
961	нам его слова как	1	1
962	авторский контекст эти отношения	1	1
963	им изнутри и делают	1	1
964	приговоренного к смертной казни	1	1
965	освещении героев в их	1	1
966	о рассказчике белкине он	1	1
967	пределу который не достигается	1	1
968	прибавьте тут сверх всего	1	1
969	без истины в теоретическом	1	1
970	очутиться всякий человек как	1	1
971	каких-либо иных диалогических отношениях	1	1
972	понадобился достоевскому авантюрный мир?	1	1
973	для ведения рассказа но	1	1
974	образом и рассказ и	1	1
975	слить воедино по романтическому	1	1
976	социальную локализацию авантюрный сюжет	1	1
977	служить непосредственным выражением и	1	1
978	двоякая направленность слова в	1	1
979	к другим словам того	1	1
980	одной реплики сказ действительно	1	1
981	не входит в замыслы	1	1
982	субстанция а чистая функция	1	1
983	между собой никаких сколько-нибудь	1	1
984	непосредственно усвояет себе чужое	1	1
985	кажется что этим дело	1	1
986	сказать кто он у	1	1
987	речи и начнем воспринимать	1	1
988	и всякую устойчивую социальную	1	1
989	устной речи соответствующая лексика	1	1
990	него нет твердых социально-типических	1	1
991	самоцелью и романтический принцип	1	1
992	дающий ему известную литературную	1	1
993	я ее ужасно но	1	1
994	речи соответствующая лексика и	1	1
995	один тип но и	1	1
996	достоевского или в формах	1	1
997	автора монологический контекст при	1	1
998	что сама по себе	1	1
999	бродягой и т.п семейные	1	1
1000	с гротеском и незаметным	1	1
1001	герой всегда говорит всерьез	1	1
1002	не только благородного авантюрного	1	1
1003	но и романа бульварного	1	1
1004	могут оказаться рядом не	1	1
1005	характерно вопрошание идеального образа	1	1
1006	не скрестившись диалогически все	1	1
1007	этого второго контекста чужой	1	1
1008	этого литературного жанра в	1	1
1009	взаимоотношения созидаются сюжетом и	1	1
1010	не был использован достоевским	1	1
1011	раз эти проблемы имеют	1	1
1012	с самим собою в	1	1
1013	с гротеском исключительного с	1	1
1014	и явления обыденной действительности	1	1
1015	в большинстве случаев вовсе	1	1
1016	типу слов драма почти	1	1
1017	его прямое назначение как	1	1
1018	нем важна не только	1	1
1019	сознаний ибо герой и	1	1
1020	семантикой можно без труда	1	1
1021	лишь прямую непосредственную направленность	1	1
1022	ему известную литературную обработку	1	1
1023	всего того что могло	1	1
1024	реплика диалога может стремиться	1	1
1025	последний раз в мире	1	1
1026	которых они могут стать	1	1
1027	и два речевых единства	1	1
1028	в некотором перспективном удалении	1	1
1029	из этой в основном	1	1
1030	тон втиснуть мысли художественно	1	1
1031	предметной интенциональности слов героя	1	1
1032	не укладывается в одно	1	1
1033	при этом такое слово	1	1
1034	с точки зрения того	1	1
1035	прежде всего воспроизвел говорит	1	1
1036	свойственна и князю валковскому	1	1
1037	трущобам и товарищеское братание	1	1
1038	словами гоголевских героев например	1	1
1039	обработка того и другого	1	1
1040	роман всех разновидностей оставил	1	1
1041	пародийное слово такова стилизация	1	1
1042	не исключает из своей	1	1
1043	западно-европейскими представителями биографического романа	1	1
1044	с другими героями он	1	1
1045	это вовсе не входит	1	1
1046	бы оно было прямым	1	1
1047	может стремиться к прямой	1	1
1048	типа или темперамента такой	1	1
1049	заимствуется или в духе	1	1
1050	идеальная установка истинное слово	1	1
1051	героев достоевского это черта	1	1
1052	его своим непосредственно усвояет	1	1
1053	чужих слов отчетливо ясные	1	1
1054	человека установка на чужой	1	1
1055	объектная тень падающая на	1	1
1056	котором может очутиться всякий	1	1
1057	самоцелью для достоевского не	1	1
1058	слова мы наблюдаем еще	1	1
1059	что все указанные им	1	1
1060	перед необходимостью дать полную	1	1
1061	потому сами объектны это	1	1
1062	или стилизация или пародия	1	1
1063	нему не слияние с	1	1
1064	исключительную важность для него	1	1
1065	чужие высказывания по данному	1	1
1066	имеют глубокое принципиальное значение	1	1
1067	дистанцию между собою и	1	1
1068	исключительно как установку на	1	1
1069	объектным слово рассказчика никогда	1	1
1070	стилизованный сказ здесь мы	1	1
1071	и их сознания как	1	1
1072	равный человек задачи продиктованные	1	1
1073	состояний мы находим здесь	1	1
1074	ведь именно дистанция и	1	1
1075	образцам указанные гроссманом функции	1	1
1076	второй тип наиболее типичный	1	1
1077	мир должны быть сделаны	1	1
1078	пародия или аналогичное явление	1	1
1079	в своем художественном творчестве	1	1
1080	обычной монологической функции искание	1	1
1081	полное слияние голосов и	1	1
1082	и начнем воспринимать стилизацию	1	1
1083	на устную речь и	1	1
1084	но и владычествующая идея	1	1
1085	но в большинстве случаев	1	1
1086	объектом само как бы	1	1
1087	другого предметного смысла слово	1	1
1088	в таком случае это	1	1
1089	и свой предмет которому	1	1
1090	учение о тропах или	1	1
1091	оно строится то перед	1	1
1092	того же принципа далее	1	1
1093	черта слово здесь имеет	1	1
1094	драматизованном диалоге введенном в	1	1
1095	последнее может вовсе отсутствовать	1	1
1096	заданиям авторского контекста объектным	1	1
1097	поэтому менее всего достоевский	1	1
1098	меньшей степени условным автор	1	1
1099	смысловая инстанция а следовательно	1	1
1100	героя с героем не	1	1
1101	сословия своего семейного положения	1	1
1102	но функция владычествующей идеи	1	1
1103	куска герои как герои	1	1
1104	мы не поймем этих	1	1
1105	голосов и если мы	1	1
1106	столкновение двух изображенных позиций	1	1
1107	героя но изнутри пользуется	1	1
1108	как раз эти проблемы	1	1
1109	все более и более	1	1
1110	типичный и распространенный вид	1	1
1111	достоевского дан в освещении	1	1
1112	всех разновидностей оставил глубокий	1	1
1113	художественной самоцелью и романтический	1	1
1114	слово по заданию должно	1	1
1115	и героя случайного семейства	1	1
1116	понимания мира лишь для	1	1
1117	на устную речь обязательно	1	1
1118	рассчитываются строителем момент подражания	1	1
1119	это те леса которые	1	1
1120	но автор может использовать	1	1
1121	стать опорою для автора	1	1
1122	в творчестве достоевского в	1	1
1123	второму типу отсутствие прямого	1	1
1124	и удалось я не	1	1
1125	нами понимание сказа кажется	1	1
1126	рядом не скрестившись диалогически	1	1
1127	в отношении к другим	1	1
1128	или к третьему типу	1	1
1129	проблемы имеют первостепенное значение	1	1
1130	раз в мире оставьте	1	1
1131	инстанция а следовательно и	1	1
1132	драме не имея никакого	1	1
1133	стилизуя ее реплика учитывая	1	1
1134	героя в авторский контекст	1	1
1135	положения для определенной художественной	1	1
1136	случаев и сказ и	1	1
1137	по трущобам и товарищеское	1	1
1138	у достоевского или в	1	1
1139	чистая функция приключений и	1	1
1140	быть выразительным сильным значительным	1	1
1141	автор может использовать чужое	1	1
1142	распределено все то в	1	1
1143	высказываниями в драматическом диалоге	1	1
1144	слово всегда двуголосое слово	1	1
1145	падает именно на самую	1	1
1146	некотором перспективном удалении от	1	1
1147	среды быта природы вещей	1	1
1148	ни тем социальным миром	1	1
1149	данное слово древняя письменность	1	1
1150	отчетливо ощущать дистанцию между	1	1
1151	они друг друга подтверждать	1	1
1152	имеет закон из этой	1	1
1153	что идея является обычным	1	1
1154	занимает в жизни а	1	1
1155	одним а за всеми	1	1
1156	функция приключений и похождений	1	1
1157	контекста происходит лишь тогда	1	1
1158	массовых катастроф титулов и	1	1
1159	художественной манеры то перед	1	1
1160	и категории чужды его	1	1
1161	европейского романа приключений не	1	1
1162	рассказчика как композиционное замещение	1	1
1163	имела когда-то прямую и	1	1
1164	объектного слова прямая речь	1	1
1165	предмет но в то	1	1
1166	творчестве он прежде всего	1	1
1167	обрабатывается стилистически в направлении	1	1
1168	как его объект даны	1	1
1169	функцию но должна входить	1	1
1170	сказ могут утратить всякую	1	1
1171	он у него нет	1	1
1172	статье где приводятся чужие	1	1
1173	оно при этом кому-нибудь	1	1
1174	и товарищеское братание их	1	1
1175	так же не завершен	1	1
1176	третьего типа слов стилизация	1	1
1177	один из его моментов	1	1
1178	ведения рассказа но объектная	1	1
1179	одного контекста не могут	1	1
1180	и ослабит нарочитую ощутимость	1	1
1181	и биографические социально-сословные социально-классовые	1	1
1182	его как целое и	1	1
1183	бывает условной герой всегда	1	1
1184	он занимает в жизни	1	1
1185	пределах одной реплики сказ	1	1
1186	и выходит из них	1	1
1187	и возьмите человеческий заговорите	1	1
1188	этого по крайней мере	1	1
1189	это мое я выше	1	1
1190	для построения его интриг	1	1
1191	ребяческих лет тоже подбором	1	1
1192	мира во-первых достигался захватывающий	1	1
1193	и в диалоге в	1	1
1194	сознания вообще не в	1	1
1195	всю владычествующую идею и	1	1
1196	предмет которому оно стремится	1	1
1197	героев она имеет непосредственное	1	1
1198	возникают новые стилистические проблемы	1	1
1199	образ его характера типа	1	1
1200	слово и ее возможность	1	1
1201	осчастливленных нищих и спасенных	1	1
1202	определенного социального положения для	1	1
1203	но второе единство не	1	1
1204	и всегда оставлять ее	1	1
1205	нет установки и на	1	1
1206	занимательность сама по себе	1	1
1207	воспроизводит имела когда-то прямую	1	1
1208	только на предмет но	1	1
1209	всегда видел что идея	1	1
1210	к пределу который не	1	1
1211	смотрит на нее извне	1	1
1212	не соприкасается непосредственно ни	1	1
1213	сознающее и судящее я	1	1
1214	речевой в точном смысле	1	1
1215	не рассказ стилизация же	1	1
1216	здесь двуголосое проблему сказа	1	1
1217	явление обычное последняя смысловая	1	1
1218	из них выше их	1	1
1219	ее художественного видения и	1	1
1220	ужасно но слажу ли	1	1
1221	полюбил я ее ужасно	1	1
1222	в стилизации а условность	1	1
1223	как плохое произведение менее	1	1
1224	стать лишь то что	1	1
1225	а объектное сюжетное столкновение	1	1
1226	может менять сколько ему	1	1
1227	и неожиданных состояний мы	1	1
1228	слово древняя письменность провинциальная	1	1
1229	а этот материал чужие	1	1
1230	необходимы и рассчитываются строителем	1	1
1231	же характер носит рассказ	1	1
1232	были бы воплощены поэтому	1	1
1233	только в строгих рамках	1	1
1234	преступления убегает от врагов	1	1
1235	он соблазнялся ходячими типами	1	1
1236	точки зрения всякой уже	1	1
1237	основном идеалистической оценки сознания	1	1
1238	или объектное слово второй	1	1
1239	смысле слова и здесь	1	1
1240	кажется нам гораздо существеннее	1	1
1241	отношению к нему не	1	1
1242	в жизни человек в	1	1
1243	идеального образа как поступил	1	1
1244	у толстого со словами	1	1
1245	наоборот друг другу противоречить	1	1
1246	об идиоте он говорит	1	1
1247	в одном слове оказываются	1	1
1248	ощущаться как чужое в	1	1
1249	зрения как позиция необходимая	1	1
1250	слов в пушкинских же	1	1
1251	следствие на устную речь	1	1
1252	он пишет майкову идея	1	1
1253	изображенных объектных слов в	1	1
1254	и включено в него	1	1
1255	и не может быть	5	1
1256	два существа и сошлись	1	1
1257	и мир как его	1	1
1258	предмет речь то мы	1	1
1259	лишь на определенной конкретной	1	1
1260	учреждения установления сословия классы	1	1
1261	по себе никогда не	1	1
1262	типа слова героев относятся	1	1
1263	скорее на то что	1	1
1264	письмах он часто подчеркивает	1	1
1265	иному оно должно быть	1	1
1266	бы авантюрный сюжет ограничил	1	1
1267	двумя репликами диалога перспективное	1	1
1268	типичнейшую черту мелодрамы скитания	1	1
1269	есть следующее очень показательное	1	1
1270	чувственной любовью определяют авантюрный	1	1
1271	принципиальное значение они требуют	1	1
1272	только их одежда это	1	1
1273	соперником любящего с любимой	1	1
1274	которые в архитектурное целое	1	1
1275	мир функцию но должна	1	1
1276	обычная направленная только на	1	1
1277	сверх всего этого говорилось	1	1
1278	всего воспроизвел говорит гроссман	1	1
1279	как воплощенный и строго	1	1
1280	положения раскрывающие и провоцирующие	1	1
1281	бы авантюрные возможности с	1	1
1282	героями и не за	1	1
1283	понятно что ни идеологический	1	1
1284	установок как слово среди	1	1
1285	резкая смысловая граница исторически	1	1
1286	связей сюжет здесь никогда	1	1
1287	исключает из своей жизни	1	1
1288	самого слова не входят	1	1
1289	устную речь обязательно присущ	1	1
1290	стилизация заставляет служить своим	1	1
1291	сущности остается в пределах	1	1
1292	не литератор-профессионал он владеет	1	1
1293	здесь типичнейшую черту мелодрамы	1	1
1294	проникает внутрь его речи	1	1
1295	он сам и рассказал	1	1
1296	ослабление или разрушение монологического	1	1
1297	в этом его прямое	1	1
1298	все равно будут ли	1	1
1299	пределах одного контекста на	1	1
1300	ними присуща одна общая	1	1
1301	в словах второго типа	1	1
1302	товарищеское братание их с	1	1
1303	только на свой предмет	1	1
1304	конечно во всяком литературном	1	1
1305	несогласия утверждения дополнения вопроса	1	1
1306	и рассчитываются строителем момент	1	1
1307	драма почти всегда строится	1	1
1308	романа но и романа	1	1
1309	а в идеальном авторитетном	1	1
1310	мы два существа и	1	1
1311	лексикология знает правда несколько	1	1
1312	обратно их тело и	1	1
1313	как сюжет он является	1	1
1314	о возможности и о	1	1
1315	сама по себе никогда	1	1
1316	размыкается и не ослабляется	1	1
1317	новым целям которые овладевают	1	1
1318	поэтому быть последнею связью	1	1
1319	завершающую жизненную форму а	1	1
1320	если же авторское слово	1	1
1321	явления имеют глубокое принципиальное	1	1
1322	понимания есть конечно во	1	1
1323	определяющего влияния на сюжетные	1	1
1324	благочестива что житие вещь	1	1
1325	а с помощью чужих	1	1
1326	одного контекста на этой	1	1
1327	же лексический оттенок хотя	1	1
1328	и стилистическая обработка его	1	1
1329	авантюрного романа но и	1	1
1330	жизни а скорее на	1	1
1331	слова на предмет без	1	1
1332	которые овладевают им изнутри	1	1
1333	в самом слове содержится	1	1
1334	вводя трущобы каторги и	1	1
1335	зрения этого нового принципа	1	1
1336	быть последнею связью в	1	1
1337	образом как и герой	1	1
1338	своей жизни здесь нет	1	1
1339	вовсе отсутствовать композиционно замещаясь	1	1
1340	или находиться в каких-либо	1	1
1341	когда-то было неусловным серьезным	1	1
1342	врагов преодолевает препятствия и	1	1
1343	возможность должна быть перед	1	1
1344	всяком литературном произведении но	1	1
1345	страхову в романе много	1	1
1346	здесь чужая словесная манера	1	1
1347	с соответствующим духовным уровнем	1	1
1348	героя начинает приближаться к	1	1
1349	ни с единою вещью	1	1
1350	тогда когда сходятся два	1	1
1351	пьедестал будущий человек мы	1	1
1352	отсутствовать композиционно замещаясь словом	1	1
1353	чужое слово для своих	1	1
1354	нами опять слово третьего	1	1
1355	начнем воспринимать стилизацию или	1	1
1356	аксиоме земному закону но	1	1
1357	речью героя начинает приближаться	1	1
1358	и князю валковскому и	1	1
1359	стилизация или обычная литературная	1	1
1360	само принимает подражаемое всерьез	1	1
1361	существа и сошлись в	1	1
1362	в сущности остается в	1	1
1363	научной статье где приводятся	1	1
1364	слово условным может стать	1	1
1365	усиления непосредственной предметной интенциональности	1	1
1366	индивидуально-характерный образ здесь следовательно	1	1
1367	оно стремится быть максимально	1	1
1368	мы будем говорить позже	1	1
1369	душа могут существенно раскрыться	1	1
1370	литературы традиционные узоры европейского	1	1
1371	в авторский контекст последняя	1	1
1372	лица для определенного социального	1	1
1373	мир? какие функции он	1	1
1374	по данному вопросу различных	1	1
1375	своего предмета но сама	1	1
1376	не субстанция а чистая	1	1
1377	лексикология в сущности остается	1	1
1378	одном романе во-вторых в	1	1
1379	воспринимать стилизацию или пародию	1	1
1380	сюжетных связей случайность здесь	1	1
1381	наличные и устойчивые положения	1	1
1382	характером ни тем социальным	1	1
1383	его объективный мир должны	1	1
1384	но оно достаточно чтобы	1	1
1385	следовательно и последняя стилистическая	1	1
1386	речь если мы не	1	1
1387	своем художественном творчестве не	1	1
1388	это не столкновение двух	1	1
1389	беда но функция владычествующей	1	1
1390	для чего понадобился достоевскому	1	1
1391	повседневным если авторы авантюрного	1	1
1392	этих сознающих и судящих	1	1
1393	образ человека как установка	1	1
1394	на предмет без учета	1	1
1395	пользоваться самыми крайними и	1	1
1396	даже трафаретами этого литературного	1	1
1397	проблему сказа впервые выдвинул	1	1
1398	и понимания мира лишь	1	1
1399	условной ибо само принимает	1	1
1400	точка зрения как позиция	1	1
1401	находиться в каких-либо иных	1	1
1402	он несет в целом	1	1
1403	здесь перед нами простой	1	1
1404	слияние голосов и если	1	1
1405	как объектное слово героя	1	1
1406	аналогичное явление таким образом	1	1
1407	слова как объектное слово	1	1
1408	смысле можно сказать что	1	1
1409	социально и индивидуально определенной	1	1
1410	и размещенных как чужие	1	1
1411	мое я выше всего	1	1
1412	но чисто объектным слово	1	1
1413	пойдет рассказ а этот	1	1
1414	этот другой контекст языковой	1	1
1415	человека как установка среди	1	1
1416	достоевского правда это очень	1	1
1417	монологического контекста происходит лишь	1	1
1418	мог пользоваться самыми крайними	1	1
1419	случаев сказ вводится именно	1	1
1420	сказе и в диалоге	1	1
1421	перед нами уже или	1	1
1422	не в них сюжетность	1	1
1423	положения семейные социальные биографические	1	1
1424	пишущий свой рассказ и	1	1
1425	индивидуально определенной манерой рассказывать	1	1
1426	ей языковые особенности устная	1	1
1427	в драме не имея	1	1
1428	зрения всякой уже наличной	1	1
1429	пределах одного контекста два	1	1
1430	словесный материал произведения относится	1	1
1431	втиснуть мысли художественно и	1	1
1432	о том что все	1	1
1433	зрения своей собственной предметной	1	1
1434	гораздо гуще чем в	1	1
1435	слово для своих целей	1	1
1436	большинстве случаев и сказ	1	1
1437	чужая словесная манера используется	1	1
1438	достоевского авторская идея мысль	1	1
1439	на устную форму повествования	1	1
1440	рассказчика то перед нами	1	1
1441	и дающий ему известную	1	1
1442	так как воспринимается обычная	1	1
1443	чтобы ощущалась его характерность	1	1
1444	телесный и телесно-душевный человек	1	1
1445	подобно человеку который делает	1	1
1446	здесь нет установки на	1	1
1447	принимает подражаемое всерьез делает	1	1
1448	подражающего хотя таким образом	1	1
1449	тоже подбором того об	1	1
1450	определяется в отношении к	1	1
1451	с крестьянином собственника с	1	1
1452	словесная манера используется автором	1	1
1453	у кого-нибудь учится то	1	1
1454	и лексикология в сущности	1	1
1455	правда это дано лишь	1	1
1456	происходит лишь тогда когда	1	1
1457	собой никаких сколько-нибудь существенных	1	1
1458	хотя бы до некоторой	1	1
1459	менее очевидна эта двоякая	1	1
1460	он прежде всего воспроизвел	1	1
1461	в чем-либо существенно сближаться	1	1
1462	отношении к другим словам	1	1
1463	и обратно их тело	1	1
1464	имеется одно очень существенное	1	1
1465	в формах устной речи	1	1
1466	с общественными подонками среди	1	1
1467	и ответа два равновесомых	1	1
1468	воплотиться у него не	1	1
1469	своих письмах он часто	1	1
1470	речевых центра и два	1	1
1471	будущий человек владычествующая идея	1	1
1472	идея жития чтоб видна	1	1
1473	что та совокупность стилистических	1	1
1474	в конкретное высказывание материал	1	1
1475	те леса которые в	1	1
1476	выражающим изображающим рассчитанным на	1	1
1477	преступлений и массовых катастроф	1	1
1478	лежать рядом друг с	1	1
1479	автора многообразнейший мир вещей	1	1
1480	могут стать не предопределен	1	1
1481	обычный подход берет слово	1	1
1482	но сжато не скупясь	1	1
1483	сценических местах как бы	1	1
1484	проникновенной беседы мы два	1	1
1485	сюжет не только их	1	1
1486	однако нам кажется что	1	1
1487	вещных отношений входящий в	1	1
1488	рамках этих отношений герои	1	1
1489	оказаться в одной плоскости	1	1
1490	от автора но сжато	1	1
1491	опирается на социальную и	1	1
1492	главное не в них	1	1
1493	это первоначальное прямое и	1	1
1494	что идея эта благочестива	1	1
1495	раз во всей истории	1	1
1496	необходимая ему для ведения	1	1
1497	лишь то что когда-то	1	1
1498	и в словах второго	1	1
1499	и очень грубое сходство	1	1
1500	сознающих и судящих я	1	1
1501	случайность здесь исключена герой	1	1
1502	круг тех связей какие	1	1
1503	мыслить переживать говорить но	1	1
1504	как положение так аристократ	1	1
1505	стилистические проблемы стилистикой до	1	1
1506	есть конечно во всяком	1	1
1507	все более условными и	1	1
1508	присуща одна общая черта	1	1
1509	дополнять или наоборот друг	1	1
1510	если же лексический оттенок	1	1
1511	для определенного социального положения	1	1
1512	облегающая героя одежда которую	1	1
1513	тип наиболее типичный и	1	1
1514	от подражания подражание не	1	1
1515	разновидностей оставил глубокий след	1	1
1516	объектное слово героя но	1	1
1517	их имеет закон из	1	1
1518	это а становится как	1	1
1519	тем социальным миром в	1	1
1520	же принципа далее неизбежно	1	1
1521	условным автор не показывает	1	1
1522	предметной направленности слово автора	1	1
1523	совсем иным образцам указанные	1	1
1524	в авторском контексте прямая	1	1
1525	владычествующую идею и всегда	1	1
1526	если они только сошлись	1	1
1527	не могут заключать между	1	1
1528	представляя сценами тут надо	1	1
1529	не одного только ставрогина	1	1
1530	автор как носитель собственной	1	1
1531	внутренне-диалогическая установка по отношению	1	1
1532	необходимостью дать полную исчерпывающую	1	1
1533	а условность гораздо слабее	1	1
1534	например в отношении вопроса	1	1
1535	два равновесомых слова на	1	1
1536	явления как стилизация пародия	1	1
1537	может быть даже и	1	1
1538	идею мою стою о	1	1
1539	подражанием резкая смысловая граница	1	1
