N	2gram	Vygotskiy_	Problemy
1313	образом на	1	1
1314	не найдем	2	1
1315	свое собственное	2	1
1316	не поймем	2	1
1317	создается впечатление	1	1
1318	искусства не	6	1
1319	мы скажем	1	1
1320	или иным	2	1
1321	формализма и	2	1
1322	к восприятию	1	1
1323	в распоряжении	1	1
1324	не дано	1	1
1325	надо понимать	1	1
1326	лишь тогда	1	1
1327	музыки и	2	1
1328	видели что	2	1
1329	ее и	2	1
1330	образа с	1	1
1331	и столь	1	1
1332	от его	1	1
1333	она как	2	1
1334	в обеих	1	1
1335	похожи на	1	1
1336	из груди	1	1
1337	от поэтического	1	1
1338	и всей	1	1
1339	вопроса необходимо	1	1
1340	нельзя дать	1	1
1341	стоит перед	1	1
1342	время и	1	1
1343	где начинается	3	1
1344	что каждая	2	1
1345	такого рода	1	1
1346	что та	1	1
1347	в состоянии	4	1
1348	что уже	1	1
1349	к ослаблению	1	1
1350	второй смысл	1	1
1351	идеология как	2	1
1352	этой же	1	1
1353	к творчеству	1	1
1354	и основной	1	1
1355	то для	1	1
1356	элементов и	1	1
1357	и чрезвычайно	1	1
1358	в социальной	1	1
1359	на этих	1	1
1360	художественной формы	17	1
1361	по мнению	2	1
1362	и художественно	1	1
1363	согласится с	1	1
1364	и за	1	1
1365	и скрытыми	1	1
1366	глаза на	1	1
1367	значит не	1	1
1368	бытия и	1	1
1369	одному и	2	1
1370	идее и	1	1
1371	подходят к	2	1
1372	художника не	1	1
1373	вокруг себя	1	1
1374	видит в	1	1
1375	есть еще	1	1
1376	бы только	1	1
1377	п но	1	1
1378	высказываний и	1	1
1379	однако он	1	1
1380	утверждение что	2	1
1381	и всюду	1	1
1382	каких-либо иных	1	1
1383	говорит в	1	1
1384	различных формах	1	1
1385	ее от	4	1
1386	крайних пределов	1	1
1387	при анализе	3	1
1388	этим и	1	1
1389	это мы	2	1
1390	начинается там	3	1
1391	как изображение	1	1
1392	это сравнение	1	1
1393	вовне а	1	1
1394	прямо не	1	1
1395	вещей и	2	1
1396	или хотя	1	1
1397	точном смысле	1	1
1398	или иная	1	1
1399	смысле и	2	1
1400	учение о	1	1
1401	в связи	3	1
1402	ясно что	22	1
1403	с отцом	1	1
1404	для основного	1	1
1405	художественном произведении	8	1
1406	прозаической речи	1	1
1407	из главных	1	1
1408	и вместе	2	1
1409	восприятия то	2	1
1410	и острее	1	1
1411	самого художественного	1	1
1412	не даны	1	1
1413	больше и	2	1
1414	бы чисто	1	1
1415	в двух	1	1
1416	благодаря тому	2	1
1417	человека является	1	1
1418	тогда конечно	1	1
1419	воздействия на	2	1
1420	в другие	1	1
1421	а только	4	1
1422	есть своя	1	1
1423	могло бы	5	1
1424	на другом	2	1
1425	своих последних	1	1
1426	вопроса о	1	1
1427	скорее на	1	1
1428	социальная и	1	1
1429	всех своих	1	1
1430	и отсюда	2	1
1431	от ивана	1	1
1432	в русской	1	1
1433	совершенно другой	3	1
1434	я сказал	2	1
1435	с новой	2	1
1436	значение внутренней	2	1
1437	смысл и	2	1
1438	не имея	1	1
1439	другом материале	1	1
1440	мысль с	1	1
1441	него есть	1	1
1442	который является	1	1
1443	потому ее	1	1
1444	быть совершенно	2	1
1445	автора или	2	1
1446	она на	1	1
1447	о предмете	1	1
1448	тот эффект	1	1
1449	ответом на	2	1
1450	этом совершенно	2	1
1451	который без	1	1
1452	мы думаем	1	1
1453	сцену в	1	1
1454	сознания то	1	1
1455	материалом и	1	1
1456	оказалось бы	1	1
1457	каким является	1	1
1458	оставляем в	1	1
1459	сюда же	1	1
1460	у них	2	1
1461	характера человека	1	1
1462	определенным образом	1	1
1463	связь и	1	1
1464	слова так	1	1
1465	как материал	1	1
1466	выступает и	1	1
1467	вместо того	1	1
1468	личности и	1	1
1469	для оценки	1	1
1470	самому себе	2	1
1471	составлено не	1	1
1472	действующих лиц	3	1
1473	и тем	5	1
1474	для художника	2	1
1475	но путь	1	1
1476	как это	8	1
1477	не будет	4	1
1478	можно сделать	1	1
1479	на нем	2	1
1480	всей этой	2	1
1481	существенное для	1	1
1482	всех других	2	1
1483	нужно сказать	1	1
1484	не приходится	1	1
1485	никто не	1	1
1486	хотя в	1	1
1487	в тех	2	1
1488	и тот	4	1
1489	уже указывали	1	1
1490	кажется и	1	1
1491	от самого	1	1
1492	ее художественного	1	1
1493	и хотя	1	1
1494	даже не	1	1
1495	чтобы их	1	1
1496	несущественным и	1	1
1497	в нее	2	1
1498	это может	2	1
1499	что бы	2	1
1500	он просит	1	1
1501	литературы и	1	1
1502	совершенно справедливо	5	1
1503	своими словами	1	1
1504	он представляет	1	1
1505	когда мы	4	1
1506	говоря с	1	1
1507	его так	1	1
1508	всем народом	1	1
1509	могла бы	1	1
1510	того кто	1	1
1511	сущности ничего	1	1
1512	центр тяжести	1	1
1513	его форма	1	1
1514	вся жизнь	1	1
1515	самая форма	1	1
1516	все человеческие	1	1
1517	известном смысле	1	1
1518	и никогда	1	1
1519	главным образом	3	1
1520	совершенно особый	1	1
1521	каждый человек	1	1
1522	что есть	3	1
1523	первом случае	1	1
1524	их к	1	1
1525	оставляет в	1	1
1526	когда они	2	1
1527	приводят к	1	1
1528	но прежде	1	1
1529	своих произведениях	1	1
1530	предметом своего	3	1
1531	это ощущение	1	1
1532	что только	3	1
1533	стоит только	4	1
1534	все действующие	1	1
1535	и развитием	1	1
1536	ей не	1	1
1537	другой не	1	1
1538	деле это	1	1
1539	одной стороны	7	1
1540	поколения к	1	1
1541	анализируя этот	1	1
1542	человека или	1	1
1543	все истинное	1	1
1544	который был	1	1
1545	это совершенно	3	1
1546	приходится признать	1	1
1547	или иного	1	1
1548	которого мы	2	1
1549	границу между	1	1
1550	себя он	1	1
1551	и чем	1	1
1552	другой точки	1	1
1553	в переходной	1	1
1554	бы я	1	1
1555	каждого из	3	1
1556	процесс постепенного	1	1
1557	действительной жизни	3	1
1558	нашем анализе	1	1
1559	социальна и	1	1
1560	отвернувшись от	1	1
1561	пришел к	2	1
1562	и самый	1	1
1563	и ничего	1	1
1564	к автору	1	1
1565	видим и	1	1
1566	эту задачу	1	1
1567	всем протяжении	1	1
1568	от всякого	1	1
1569	и ту	2	1
1570	события но	1	1
1571	ведет к	1	1
1572	имеют все	1	1
1573	убедимся в	1	1
1574	и сколько	2	1
1575	так всегда	1	1
1576	слова это	1	1
1577	к такому	1	1
1578	собственном смысле	3	1
1579	из произведений	1	1
1580	в частности	6	1
1581	бывает и	1	1
1582	стать не	1	1
1583	взгляд на	2	1
1584	и считает	1	1
1585	как одна	2	1
1586	ясностью как	1	1
1587	психики и	1	1
1588	одним словом	1	1
1589	приближается к	1	1
1590	и существенно	1	1
1591	и принципиальной	1	1
1592	деле нет	1	1
1593	этой проблемы	2	1
1594	и должны	1	1
1595	речи но	1	1
1596	что слова	1	1
1597	если в	2	1
1598	прямо говорит	3	1
1599	что сказать	1	1
1600	взгляда и	1	1
1601	убедиться что	3	1
1602	фантазии не	1	1
1603	которые он	1	1
1604	в языке	3	1
1605	живет в	2	1
1606	п с	1	1
1607	образа в	2	1
1608	оно было	2	1
1609	народного духа	1	1
1610	вот его	1	1
1611	эти особенности	1	1
1612	которым она	2	1
1613	и другим	1	1
1614	очень верно	1	1
1615	или словом	1	1
1616	от нас	1	1
1617	сюда относится	1	1
1618	самому к	1	1
1619	особенности этого	1	1
1620	и из	7	1
1621	он что	1	1
1622	самую существенную	1	1
1623	он на	1	1
1624	чрезвычайно много	1	1
1625	мысли а	2	1
1626	из отдельных	2	1
1627	по двум	1	1
1628	утверждает что	5	1
1629	их как	1	1
1630	оттого что	1	1
1631	хоть одно	1	1
1632	творчество как	1	1
1633	это есть	6	1
1634	формы идеологического	1	1
1635	деле и	1	1
1636	и вновь	2	1
1637	же самыми	2	1
1638	на минуту	1	1
1639	господа и	1	1
1640	этом как	2	1
1641	с совершенной	2	1
1642	менее чем	1	1
1643	не вещь	1	1
1644	и сделать	1	1
1645	очень легко	2	1
1646	должен был	1	1
1647	этого процесса	1	1
1648	к уже	1	1
1649	сознание не	1	1
1650	орудием в	1	1
1651	однако что	1	1
1652	слов не	1	1
1653	иной как	1	1
1654	смысла и	1	1
1655	это положение	1	1
1656	заключается в	15	1
1657	оно есть	3	1
1658	зрения может	1	1
1659	пр как	1	1
1660	весь свой	1	1
1661	каждом произведении	1	1
1662	только такой	1	1
1663	в нас	3	1
1664	есть или	1	1
1665	но вот	1	1
1666	выводы из	1	1
1667	если это	2	1
1668	на месте	1	1
1669	истины в	2	1
1670	он хотел	1	1
1671	характер этого	2	1
1672	к которым	4	1
1673	что могло	1	1
1674	в душевной	1	1
1675	если принять	1	1
1676	с такими	1	1
1677	ними не	1	1
1678	для каждого	1	1
1679	которые могут	2	1
1680	только другой	1	1
1681	не приводит	1	1
1682	момент этого	1	1
1683	явлений и	3	1
1684	роли в	1	1
1685	то во	1	1
1686	произведении что	1	1
1687	думают что	2	1
1688	сравнению с	3	1
1689	не до	1	1
1690	в те	1	1
1691	эта внутренняя	2	1
1692	со стороны	5	1
1693	что господин	1	1
1694	в известном	2	1
1695	эта последняя	1	1
1696	слова оно	1	1
1697	чтобы убедиться	2	1
1698	в каком	3	1
1699	для читателя	1	1
1700	сколько-нибудь существенных	1	1
1701	сейчас же	5	1
1702	на тех	3	1
1703	п так	1	1
1704	которую она	1	1
1705	не трудно	1	1
1706	из области	1	1
1707	бы эту	1	1
1708	она игнорирует	1	1
1709	показать как	2	1
1710	только одно	1	1
1711	нет ничего	1	1
1712	к матери	1	1
1713	все сильнее	1	1
1714	как художественное	1	1
1715	вот почему	1	1
1716	мыслью и	1	1
1717	очевидно и	1	1
1718	близости к	1	1
1719	существует для	1	1
1720	бы вы	1	1
1721	здесь чисто	1	1
1722	что мы	9	1
1723	он прямо	1	1
1724	в очень	2	1
1725	психологии или	1	1
1726	всеми остальными	2	1
1727	двух основных	1	1
1728	и социальной	1	1
1729	хоть сколько-нибудь	1	1
1730	что героиня	1	1
1731	вещь а	1	1
1732	относится к	4	1
1733	только такие	1	1
1734	лежат в	1	1
1735	на основе	2	1
1736	и поэтому	3	1
1737	это только	4	1
1738	том как	2	1
1739	сравнение с	1	1
1740	и объективных	1	1
1741	основе этого	1	1
1742	которое не	1	1
1743	это когда	1	1
1744	здесь особенно	1	1
1745	человека от	1	1
1746	и тогда	3	1
1747	он просто	1	1
1748	для толстого	2	1
1749	направленных на	1	1
1750	и теперь	2	1
1751	для нее	1	1
1752	для меня	1	1
1753	только один	2	1
1754	явления но	1	1
1755	совпадают с	3	1
1756	глаза так	1	1
1757	они думают	1	1
1758	я писал	1	1
1759	прежде и	1	1
1760	литературном произведении	2	1
1761	с первой	1	1
1762	от других	3	1
1763	и наиболее	1	1
1764	него с	1	1
1765	а те	1	1
1766	основной принцип	1	1
1767	как мысль	1	1
1768	тому или	1	1
1769	при определении	2	1
1770	исключить из	1	1
1771	в совершенно	5	1
1772	типы и	1	1
1773	он их	1	1
1774	это имеет	3	1
1775	тогда как	1	1
1776	связанных с	1	1
1777	потому и	1	1
1778	резкой форме	1	1
1779	на более	1	1
1780	между людьми	1	1
1781	на две	1	1
1782	в данной	1	1
1783	событий в	1	1
1784	все уже	1	1
1785	и многих	1	1
1786	принадлежит к	1	1
1787	новые и	1	1
1788	он получил	1	1
1789	конца и	1	1
1790	о смысле	1	1
1791	только при	4	1
1792	в психологию	3	1
1793	говорил что	2	1
1794	не знаем	2	1
1795	показал как	1	1
1796	перед необходимостью	1	1
1797	следует только	1	1
1798	его действительной	1	1
1799	совершенно без	1	1
1800	или иными	1	1
1801	поэтического языка	1	1
1802	внешних условий	2	1
1803	формы для	1	1
1804	выходит так	3	1
1805	но если	2	1
1806	будь то	2	1
1807	в мечтах	1	1
1808	притом так	1	1
1809	можно сравнить	1	1
1810	является только	1	1
1811	это произведение	1	1
1812	является уже	1	1
1813	объяснение может	1	1
1814	мы еще	1	1
1815	при изображении	2	1
1816	человеке по	1	1
1817	особый характер	1	1
1818	же бы	1	1
1819	подойти к	2	1
1820	заставляя его	1	1
1821	д и	1	1
1822	обратиться к	3	1
1823	к содержанию	1	1
1824	из этой	1	1
1825	людей не	1	1
1826	входящее в	1	1
1827	всего того	1	1
1828	которому он	1	1
1829	что автор	1	1
1830	так с	1	1
1831	без которого	2	1
1832	построения а	1	1
1833	лишь материал	1	1
1834	на других	1	1
1835	стоит на	1	1
1836	возвращает нас	1	1
1837	в более	1	1
1838	и всякий	2	1
1839	что ему	1	1
1840	мы могли	1	1
1841	даже когда	1	1
1842	с известными	1	1
1843	ему в	1	1
1844	о его	2	1
1845	может не	1	1
1846	не материал	1	1
1847	стороны мы	1	1
1848	автору и	1	1
1849	все так	1	1
1850	с своей	1	1
1851	и было	1	1
1852	то я	2	1
1853	как у	1	1
1854	нас не	2	1
1855	зависит от	2	1
1856	нашли бы	1	1
1857	итак в	1	1
1858	этих слов	2	1
1859	в первый	3	1
1860	объяснения из	1	1
1861	том числе	1	1
1862	фантастической и	1	1
1863	для всякого	1	1
1864	мы имеем	7	1
1865	на что	1	1
1866	образ и	2	1
1867	быть отнесены	1	1
1868	лирическое или	1	1
1869	лишь случайно	1	1
1870	ничего кроме	2	1
1871	по заданию	1	1
1872	когда например	1	1
1873	определять его	1	1
1874	в согласии	3	1
1875	ценности в	1	1
1876	произведения или	1	1
1877	этом он	2	1
1878	деле не	1	1
1879	полагаем что	1	1
1880	тоже в	1	1
1881	мы совершенно	2	1
1882	и довольно	1	1
1883	лиц и	3	1
1884	форме всегда	1	1
1885	и точно	1	1
1886	в полном	3	1
1887	им слов	1	1
1888	и нуждается	1	1
1889	то мы	1	1
1890	имел в	1	1
1891	материал или	1	1
1892	вопрос для	1	1
1893	для испытания	1	1
1894	раз все	1	1
1895	сходятся в	1	1
1896	таком случае	3	1
1897	слова есть	2	1
1898	мы находим	2	1
1899	его сознание	1	1
1900	в таких	2	1
1901	что ни	2	1
1902	больше в	1	1
1903	а о	1	1
1904	и более	3	1
1905	три основных	1	1
1906	два смысла	1	1
1907	этого произведения	2	1
1908	основой художественного	1	1
1909	материал как	1	1
1910	и которая	1	1
1911	реакция на	1	1
1912	же по	1	1
1913	всегда лежит	1	1
1914	в ту	1	1
1915	вместить в	1	1
1916	принадлежащий к	1	1
1917	направлениях и	1	1
1918	очень много	1	1
1919	ее со	1	1
1920	нас к	1	1
1921	говорить об	1	1
1922	могла быть	1	1
1923	говорят о	1	1
1924	ивана но	1	1
1925	идеологии это	1	1
1926	усиливает его	1	1
1927	стремление к	1	1
1928	меньше всего	3	1
1929	образ или	1	1
1930	перейти к	1	1
1931	ли не	2	1
1932	самого произведения	1	1
1933	он никогда	1	1
1934	на все	6	1
1935	зрения не	1	1
1936	без этого	1	1
1937	этого вопроса	2	1
1938	прикован к	1	1
1939	или что	4	1
1940	отказавшись от	1	1
1941	утверждения что	1	1
1942	и оно	1	1
1943	предмета но	1	1
1944	идеи и	2	1
1945	форма в	3	1
1946	классическим образцом	2	1
1947	она резко	1	1
1948	действующие лица	1	1
1949	слова те	1	1
1950	своем существе	1	1
1951	находится под	1	1
1952	людей в	1	1
1953	или ином	1	1
1954	а на	4	1
1955	что эти	3	1
1956	чем же	2	1
1957	без всякой	1	1
1958	они все	1	1
1959	этой формы	2	1
1960	он указывает	1	1
1961	сострадания и	1	1
1962	творчества так	2	1
1963	полной мере	1	1
1964	на всем	1	1
1965	равно что	1	1
1966	в полной	1	1
1967	как ни	1	1
1968	социология стиля	1	1
1969	мышления и	3	1
1970	того материала	3	1
1971	оно в	1	1
1972	и заключается	4	1
1973	такие же	2	1
1974	в разных	1	1
1975	которая может	1	1
1976	материала все	1	1
1977	на один	2	1
1978	которую мы	1	1
1979	с первым	1	1
1980	изображается в	1	1
1981	случае если	2	1
1982	его не	3	1
1983	как уже	1	1
1984	он совершенно	1	1
1985	в сознание	2	1
1986	так резко	1	1
1987	форму а	1	1
1988	здесь совершенно	1	1
1989	которое здесь	1	1
1990	части и	1	1
1991	и согласно	1	1
1992	с совершенно	3	1
1993	построена на	1	1
1994	п в	2	1
1995	место из	1	1
1996	своего творчества	1	1
1997	в искусстве	24	1
1998	в несколько	1	1
1999	которое только	1	1
2000	этого художественного	1	1
2001	и может	3	1
2002	сам для	1	1
2003	социальную и	2	1
2004	не оставляет	1	1
2005	есть прежде	1	1
2006	с любимой	1	1
2007	люди с	1	1
2008	тех же	2	1
2009	форма есть	1	1
2010	к области	3	1
2011	не видим	1	1
2012	всякое слово	1	1
2013	оказывается что	5	1
2014	прибегать к	1	1
2015	смотрит на	3	1
2016	которые оно	1	1
2017	заключает в	3	1
2018	это однако	1	1
2019	в это	1	1
2020	вплотную к	1	1
2021	людях и	1	1
2022	по целым	1	1
2023	из своей	1	1
2024	хотел показать	1	1
2025	при всем	3	1
2026	они-то и	1	1
2027	новое что	1	1
2028	и всякая	1	1
2029	когда ее	1	1
2030	с первого	1	1
2031	и часто	2	1
2032	и позволяют	1	1
2033	это его	1	1
2034	идет речь	1	1
2035	согласны с	1	1
2036	которых они	2	1
2037	указывали в	1	1
2038	на это	2	1
2039	как из	1	1
2040	и мыслей	1	1
2041	не хотел	1	1
2042	числе и	1	1
2043	же на	1	1
2044	показывает как	3	1
2045	за этим	1	1
2046	те которые	1	1
2047	явление в	1	1
2048	этот роман	1	1
2049	и назначение	1	1
2050	которой можно	1	1
2051	почему не	1	1
2052	в литературном	1	1
2053	к изучению	1	1
2054	жил в	1	1
2055	эту внутреннюю	1	1
2056	возможна и	1	1
2057	литературное произведение	1	1
2058	та или	1	1
2059	все больше	2	1
2060	роман и	2	1
2061	считает что	2	1
2062	даже для	2	1
2063	он оказывается	1	1
2064	себе слово	1	1
2065	и характер	3	1
2066	может показаться	2	1
2067	что хотел	1	1
2068	по этому	3	1
2069	место в	1	1
2070	как увидим	1	1
2071	самый материал	2	1
2072	каждым из	1	1
2073	с последней	1	1
2074	и дальше	3	1
2075	социальной среде	1	1
2076	что до	1	1
2077	в области	12	1
2078	из идей	1	1
2079	же может	1	1
2080	тех или	2	1
2081	соответствующие им	1	1
2082	быть только	1	1
2083	теории искусства	8	1
2084	своим собственным	1	1
2085	явлениями и	1	1
2086	душевной жизни	2	1
2087	представьте себе	1	1
2088	на своих	1	1
2089	социологического и	1	1
2090	появиться в	1	1
2091	в мышлении	2	1
2092	после своего	1	1
2093	виду что	1	1
2094	именно это	1	1
2095	определяют его	1	1
2096	не исторический	1	1
2097	вопросов которые	1	1
2098	художественное творчество	1	1
2099	в известной	1	1
2100	есть не	6	1
2101	совершается в	2	1
