N	2gram	Vygotskiy_	Vladivir
1320	сильного и	1	1
1321	как нам	1	1
1322	этом все	1	1
1323	но тот	1	1
1324	мы в	4	1
1325	признает что	1	1
1326	не видел	1	1
1327	самой первой	1	1
1328	он к	1	1
1329	вполне может	1	1
1330	и поэтом	1	1
1331	радость и	1	1
1332	еще больше	1	1
1333	в стиле	1	1
1334	орудия и	1	1
1335	его основная	1	1
1336	это делал	1	1
1337	что при	5	1
1338	и хочет	1	1
1339	важное место	1	1
1340	каждом шагу	1	1
1341	души и	1	1
1342	указал на	3	1
1343	что тут	1	1
1344	чрезвычайно легко	1	1
1345	что самая	3	1
1346	к изображению	1	1
1347	существенное изменение	1	1
1348	при чем	2	1
1349	для объяснения	1	1
1350	является тем	1	1
1351	черта это	1	1
1352	и будет	1	1
1353	одно из	4	1
1354	это слово	1	1
1355	там и	1	1
1356	системы и	1	1
1357	этими двумя	2	1
1358	бы что	2	1
1359	ничего специфически	1	1
1360	наше внимание	3	1
1361	этого человека	1	1
1362	и ясности	1	1
1363	бессмысленной и	1	1
1364	трагизма в	1	1
1365	видит в	3	1
1366	есть еще	1	1
1367	совершенно ясно	19	1
1368	летом в	1	1
1369	просил его	1	1
1370	в самые	1	1
1371	с опять	1	1
1372	не совпадают	1	1
1373	является и	1	1
1374	и всюду	1	1
1375	понимать только	1	1
1376	в несколько	2	1
1377	это произошло	3	1
1378	она сказала	1	1
1379	и сводится	1	1
1380	не нуждается	1	1
1381	что за	4	1
1382	этим и	1	1
1383	помощи которого	2	1
1384	и глубине	1	1
1385	в день	3	1
1386	как его	1	1
1387	конечно нельзя	2	1
1388	каком случае	1	1
1389	же для	1	1
1390	очевидно что	4	1
1391	и мутное	2	1
1392	и элементарных	1	1
1393	между этими	1	1
1394	вопрос почему	1	1
1395	имеют никакого	1	1
1396	человек и	2	1
1397	она слишком	1	1
1398	этом последнем	1	1
1399	характер и	2	1
1400	и философа	1	1
1401	мы находили	1	1
1402	сменяли одна	1	1
1403	себя как	3	1
1404	есть именно	2	1
1405	поэтому его	1	1
1406	фактом а	1	1
1407	долго и	1	1
1408	не теряя	1	1
1409	выбрал для	1	1
1410	человеке и	2	1
1411	если я	1	1
1412	слишком много	3	1
1413	что этой	1	1
1414	же к	1	1
1415	под этим	2	1
1416	что исторический	1	1
1417	чем здесь	2	1
1418	благодаря тому	2	1
1419	и следовательно	2	1
1420	сущности а	1	1
1421	внес в	2	1
1422	но жизнь	1	1
1423	но никто	1	1
1424	что как	4	1
1425	в других	1	1
1426	известная нам	1	1
1427	и мою	1	1
1428	менее важным	1	1
1429	на могилу	1	1
1430	действительности и	1	1
1431	ли что	2	1
1432	человека а	1	1
1433	с к	1	1
1434	в рассуждениях	2	1
1435	на которую	2	1
1436	здесь как	1	1
1437	и живое	1	1
1438	смысл и	8	1
1439	если действительно	1	1
1440	материалом для	2	1
1441	и ко	1	1
1442	историю уже	1	1
1443	и привело	1	1
1444	план только	1	1
1445	спросим себя	1	1
1446	своей книги	1	1
1447	на нашем	1	1
1448	и цель	1	1
1449	за ту	1	1
1450	а вовсе	2	1
1451	говоря в	1	1
1452	ли это	3	1
1453	мысль и	1	1
1454	бы она	2	1
1455	подробнейшим образом	1	1
1456	мы говорили	3	1
1457	совершенно правильно	2	1
1458	уверенностью сказать	2	1
1459	эти слова	5	1
1460	нашего сознания	1	1
1461	когда я	3	1
1462	этой точки	2	1
1463	на другой	1	1
1464	и сказал	1	1
1465	не один	2	1
1466	мы опять	1	1
1467	живую жизнь	1	1
1468	за порядком	1	1
1469	человека который	1	1
1470	другом и	2	1
1471	надо сказать	4	1
1472	если же	3	1
1473	за ними	1	1
1474	ничего нового	1	1
1475	с него	1	1
1476	все те	5	1
1477	такого что	1	1
1478	как автор	2	1
1479	она вошла	1	1
1480	но об	1	1
1481	доходит до	1	1
1482	этот вопрос	5	1
1483	совершенно другую	1	1
1484	в историческом	1	1
1485	уже одно	1	1
1486	над ним	2	1
1487	он представляет	1	1
1488	которые заставляют	3	1
1489	авторы как	1	1
1490	истиной и	1	1
1491	ни одной	2	1
1492	его ни	1	1
1493	т п	7	1
1494	что никакого	1	1
1495	и опять	3	1
1496	чем она	1	1
1497	многие и	1	1
1498	друг другу	2	1
1499	и каждый	2	1
1500	только внешнюю	1	1
1501	обратимся к	3	1
1502	совершенно чужда	1	1
1503	что может	1	1
1504	рода событиям	1	1
1505	жизнь эта	1	1
1506	и почему	2	1
1507	у разных	1	1
1508	не исчерпывает	1	1
1509	сторону и	1	1
1510	весь свой	1	1
1511	он этим	1	1
1512	столь же	5	1
1513	другой не	1	1
1514	в противном	1	1
1515	до наших	1	1
1516	которое имеет	3	1
1517	этого нового	1	1
1518	при соблюдении	1	1
1519	для построения	1	1
1520	отдельные моменты	1	1
1521	из анализа	2	1
1522	на который	2	1
1523	что кроме	2	1
1524	а как	1	1
1525	рассказ в	4	1
1526	то место	1	1
1527	что начиная	1	1
1528	много для	1	1
1529	новое в	1	1
1530	можно с	1	1
1531	случае это	1	1
1532	обратиться к	4	1
1533	и чем	3	1
1534	в один	4	1
1535	я сам	1	1
1536	поэтому он	2	1
1537	имеет дело	2	1
1538	которого она	1	1
1539	раньше чем	1	1
1540	где мы	1	1
1541	и насколько	1	1
1542	что до	2	1
1543	от самого	1	1
1544	сказать так	1	1
1545	вытекающее из	2	1
1546	по причине	1	1
1547	быть этот	1	1
1548	и этой	1	1
1549	было на	1	1
1550	мире и	1	1
1551	вовсе без	1	1
1552	которая никак	1	1
1553	связи и	1	1
1554	его со	1	1
1555	энциклопедическом словаре	1	1
1556	даны в	3	1
1557	и конечно	3	1
1558	его собственное	1	1
1559	что бог	1	1
1560	вот о	1	1
1561	которую можно	1	1
1562	своего имени	2	1
1563	прямо говорит	1	1
1564	он только	1	1
1565	уже один	1	1
1566	на ее	2	1
1567	п с	1	1
1568	ним и	1	1
1569	со своего	1	1
1570	у другого	1	1
1571	говорит нам	2	1
1572	одна другой	1	1
1573	большую роль	1	1
1574	одном акте	1	1
1575	представляют собой	3	1
1576	действие которое	3	1
1577	поэтической и	5	1
1578	дела в	1	1
1579	эти самые	1	1
1580	событиям и	2	1
1581	здесь он	1	1
1582	мне и	1	1
1583	и та	3	1
1584	не исчерпывается	1	1
1585	от этой	2	1
1586	этих же	1	1
1587	к выводу	1	1
1588	нам нужно	1	1
1589	оттого что	1	1
1590	к области	1	1
1591	от чтения	1	1
1592	и ничего	2	1
1593	же самые	1	1
1594	нас от	2	1
1595	и первый	1	1
1596	произведения если	1	1
1597	начинается с	1	1
1598	чувства и	3	1
1599	до этого	1	1
1600	и одновременно	2	1
1601	сказать в	1	1
1602	всегда в	1	1
1603	их и	1	1
1604	мы могли	5	1
1605	при построении	2	1
1606	в моем	1	1
1607	заключается не	2	1
1608	о самом	2	1
1609	этом месте	1	1
1610	мы говорим	1	1
1611	содержание и	1	1
1612	с целью	1	1
1613	мог найти	1	1
1614	что такой	2	1
1615	его жизнь	1	1
1616	же самый	2	1
1617	почему с	1	1
1618	будто мы	1	1
1619	ясно говорит	2	1
1620	никакого права	1	1
1621	ничем не	3	1
1622	к которым	7	1
1623	с целым	2	1
1624	из тех	1	1
1625	обычном смысле	1	1
1626	с собою	1	1
1627	о всем	1	1
1628	никто не	1	1
1629	насколько это	1	1
1630	том смысле	2	1
1631	есть такого	1	1
1632	краткое изложение	1	1
1633	зрелого возраста	1	1
1634	бы не	5	1
1635	есть на	1	1
1636	потому как	1	1
1637	мы имели	1	1
1638	который не	7	1
1639	каким угодно	1	1
1640	в припадке	1	1
1641	может существовать	1	1
1642	зависимости от	1	1
1643	а под	2	1
1644	с тот	1	1
1645	в итоге	1	1
1646	жизни если	1	1
1647	на каждом	1	1
1648	сознательно и	1	1
1649	растет и	2	1
1650	везде и	1	1
1651	не трудно	1	1
1652	мы только	1	1
1653	с удивлением	1	1
1654	показать как	1	1
1655	основания и	1	1
1656	и ясный	1	1
1657	как некий	1	1
1658	правды на	1	1
1659	можно при	1	1
1660	который он	1	1
1661	место как	1	1
1662	должны были	2	1
1663	о человеке	2	1
1664	в хронологическом	1	1
1665	глубокий и	1	1
1666	самое главное	1	1
1667	другому а	1	1
1668	к разного	1	1
1669	это дело	1	1
1670	и воображения	1	1
1671	какой смысл	1	1
1672	что никаких	1	1
1673	с изучением	1	1
1674	это понятие	2	1
1675	какой мере	3	1
1676	неверно это	1	1
1677	видим что	8	1
1678	который боялся	1	1
1679	и главное	1	1
1680	и везде	1	1
1681	более чем	2	1
1682	тогда я	1	1
1683	заключать в	1	1
1684	на той	2	1
1685	чем то	1	1
1686	творчество и	1	1
1687	связана с	1	1
1688	автора и	2	1
1689	так чтобы	1	1
1690	характера по	1	1
1691	не дал	1	1
1692	это только	4	1
1693	жизни который	1	1
1694	быть не	2	1
1695	на два	1	1
1696	вызывает в	1	1
1697	выражен здесь	1	1
1698	оно является	2	1
1699	и тогда	1	1
1700	является полной	1	1
1701	каждой из	1	1
1702	эту самую	1	1
1703	приводит в	1	1
1704	он хочет	3	1
1705	что многие	1	1
1706	в известном	1	1
1707	есть одновременно	1	1
1708	вопроса и	1	1
1709	вслед за	4	1
1710	на примере	3	1
1711	другое и	2	1
1712	большей частью	4	1
1713	целый ряд	6	1
1714	этим мы	1	1
1715	к людям	1	1
1716	что когда	2	1
1717	всецело принадлежит	1	1
1718	решительно все	1	1
1719	и проще	1	1
1720	каждый из	3	1
1721	вот этот	1	1
1722	как будет	1	1
1723	состоит в	4	1
1724	здесь воспользовался	1	1
1725	похожа на	1	1
1726	из одной	1	1
1727	логической мысли	1	1
1728	в споре	1	1
1729	и под	1	1
1730	на две	3	1
1731	не худо	1	1
1732	принадлежит к	3	1
1733	него все	1	1
1734	общим делом	1	1
1735	в недостаточной	1	1
1736	характера и	3	1
1737	нам и	1	1
1738	на кладбище	2	1
1739	то она	1	1
1740	он никак	1	1
1741	каждый день	1	1
1742	поэтическая и	2	1
1743	они еще	1	1
1744	этот второй	3	1
1745	совсем другое	1	1
1746	тему что	1	1
1747	это одно	3	1
1748	взяться за	1	1
1749	из него	4	1
1750	точку зрения	1	1
1751	более чуждого	1	1
1752	указанием на	1	1
1753	но гораздо	1	1
1754	вступила с	1	1
1755	тогда мы	2	1
1756	высшей степени	1	1
1757	сочувствие к	2	1
1758	и каким	1	1
1759	дает нам	1	1
1760	несколько времени	1	1
1761	он прекрасно	2	1
1762	и такой	1	1
1763	в любви	1	1
1764	то они	1	1
1765	как простая	1	1
1766	два разных	1	1
1767	в гораздо	1	1
1768	с но	5	1
1769	ему что	1	1
1770	основе своей	1	1
1771	эта критика	1	1
1772	стороны мы	1	1
1773	образом согласно	1	1
1774	считает что	2	1
1775	то я	1	1
1776	была ее	1	1
1777	она выше	1	1
1778	хочется мне	1	1
1779	значение имеют	1	1
1780	это часто	1	1
1781	части его	1	1
1782	же мере	2	1
1783	легко заметить	1	1
1784	или два	1	1
1785	на языке	1	1
1786	он приехал	1	1
1787	вникнуть в	1	1
1788	в энциклопедическом	1	1
1789	будет ли	1	1
1790	что так	2	1
1791	эта небольшая	1	1
1792	такое же	3	1
1793	ясным что	1	1
1794	нам еще	1	1
1795	указание на	1	1
1796	писал что	1	1
1797	и характера	1	1
1798	сказала что	1	1
1799	из своих	1	1
1800	уже были	1	1
1801	и второе	1	1
1802	чем он	1	1
1803	деле если	2	1
1804	смысле этого	5	1
1805	все той	1	1
1806	о ее	5	1
1807	в использовании	1	1
1808	раз в	7	1
1809	какою она	1	1
1810	которые я	1	1
1811	а на	2	1
1812	свои мысли	1	1
1813	нет мы	1	1
1814	который вполне	1	1
1815	в таких	1	1
1816	борьбу с	4	1
1817	что действительно	1	1
1818	уже цитировали	1	1
1819	находилась в	1	1
1820	бы для	2	1
1821	отказаться от	2	1
1822	себе что	2	1
1823	и слова	1	1
1824	или в	6	1
1825	и глубокой	1	1
1826	он требует	1	1
1827	позволили ему	1	1
1828	отдельные точки	1	1
1829	и всякое	1	1
1830	что ничего	2	1
1831	за этим	3	1
1832	и где	2	1
1833	о характере	1	1
1834	в руках	1	1
1835	который как	2	1
1836	на нее	1	1
1837	соответствует его	1	1
1838	это еще	1	1
1839	том виде	2	1
1840	которые как	1	1
1841	они имеют	1	1
1842	в последнем	1	1
1843	и другое	6	1
1844	о жизни	1	1
1845	он один	1	1
1846	в сердце	1	1
1847	в обычном	2	1
1848	на тему	4	1
1849	в условиях	1	1
1850	и скорее	1	1
1851	случае не	1	1
1852	из которого	1	1
1853	все отдельные	1	1
1854	как она	8	1
1855	говорят о	1	1
1856	то из	1	1
1857	живой и	1	1
1858	противном случае	1	1
1859	и впоследствии	1	1
1860	смерти в	1	1
1861	за другим	1	1
1862	и высшее	1	1
1863	была с	2	1
1864	и оно	1	1
1865	по самой	1	1
1866	каких других	1	1
1867	существование и	1	1
1868	так а	1	1
1869	для которого	1	1
1870	в каждой	1	1
1871	действительностью в	1	1
1872	степени что	1	1
1873	которые с	2	1
1874	для нашей	3	1
1875	дело и	3	1
1876	хуже чем	1	1
1877	и таким	1	1
1878	в одной	2	1
1879	как все	4	1
1880	в создании	1	1
1881	раз как	1	1
1882	с какими	1	1
1883	за те	1	1
1884	мере в	1	1
1885	на свете	2	1
1886	сказать и	1	1
1887	было совершенно	3	1
1888	это объясняется	1	1
1889	часто бывает	1	1
1890	правда что	1	1
1891	каково же	1	1
1892	и чему	1	1
1893	наши мысли	1	1
1894	как ни	1	1
1895	он это	1	1
1896	а где	1	1
1897	дело до	1	1
1898	жизненный путь	1	1
1899	которую мы	5	1
1900	гласит что	1	1
1901	до бесконечности	1	1
1902	ли в	1	1
1903	всю свою	2	1
1904	новый ответ	1	1
1905	поскольку они	1	1
1906	этого примера	1	1
1907	с описания	3	1
1908	и оценка	1	1
1909	он принадлежит	1	1
1910	ни один	1	1
1911	который мы	4	1
1912	нашел в	1	1
1913	ничего подобного	2	1
1914	он объясняет	1	1
1915	цели поэтому	1	1
1916	впоследствии как	1	1
1917	доказать что	2	1
1918	степени не	2	1
1919	для чего	2	1
1920	с совершенно	3	1
1921	будет совершенно	1	1
1922	сказали что	1	1
1923	от всех	1	1
1924	каком они	1	1
1925	останавливаются на	1	1
1926	от тех	1	1
1927	еще можно	1	1
1928	совершенно невозможно	1	1
1929	каждый раз	2	1
1930	этим материалом	1	1
1931	к анализу	2	1
1932	прибегать к	3	1
1933	конечно в	3	1
1934	только у	1	1
1935	поэзия и	1	1
1936	факт что	3	1
1937	это если	1	1
1938	не следует	3	1
1939	чтобы не	2	1
1940	если взять	3	1
1941	с кем	2	1
1942	у нее	2	1
1943	признать что	2	1
1944	и всех	1	1
1945	скажет что	1	1
1946	она действительно	1	1
1947	все та	1	1
1948	бы по	2	1
1949	дает краткое	1	1
1950	эти катастрофы	1	1
1951	черты и	2	1
1952	с так	1	1
1953	те которые	1	1
1954	этот шум	1	1
1955	этого нет	1	1
1956	не делать	1	1
1957	наконец что	1	1
1958	рядом других	1	1
1959	они тоже	1	1
1960	своей цели	2	1
1961	в плане	4	1
1962	реакции на	2	1
1963	все больше	2	1
1964	них нет	1	1
1965	и много	1	1
1966	провожая его	1	1
1967	отца является	1	1
1968	тем чтобы	1	1
1969	иначе он	1	1
1970	была в	2	1
1971	перейти от	2	1
1972	к раскрытию	1	1
1973	при внимательном	1	1
1974	говорить на	1	1
1975	и дальше	3	1
1976	к традиционной	1	1
1977	из самых	1	1
1978	открывается та	1	1
1979	а жизнь	1	1
1980	больше не	3	1
1981	слова и	3	1
1982	только эти	1	1
1983	все более	4	1
1984	с традиционными	1	1
1985	эти два	4	1
1986	таком виде	2	1
1987	однако все	1	1
1988	для этого	9	1
1989	таким же	1	1
1990	отнять у	2	1
1991	именно это	3	1
1992	он прочитал	1	1
1993	он с	2	1
1994	не надо	2	1
1995	начинает с	3	1
1996	из писателей	1	1
1997	не заметить	1	1
1998	говорит не	2	1
1999	не хотели	2	1
2000	человеческой природы	1	1
2001	момент его	1	1
2002	лучше он	1	1
