N	2gram	Vygotskiy_	formyVre
1308	в первой	2	1
1309	же случай	1	1
1310	все остальное	1	1
1311	с которым	2	1
1312	в общем	4	1
1313	рассуждения и	1	1
1314	часто на	1	1
1315	за порядком	1	1
1316	всю жизнь	1	1
1317	что благодаря	2	1
1318	всех предыдущих	2	1
1319	бы быть	2	1
1320	человека когда	1	1
1321	есть все	2	1
1322	момент который	3	1
1323	в данный	1	1
1324	слова как	3	1
1325	смысле на	1	1
1326	могила и	1	1
1327	то место	1	1
1328	значения как	1	1
1329	независимо от	2	1
1330	на поэтическую	2	1
1331	и чем	3	1
1332	должны будем	1	1
1333	чтобы не	2	1
1334	из этой	2	1
1335	каждого из	4	1
1336	понятия и	1	1
1337	я сам	1	1
1338	и могла	1	1
1339	границе между	1	1
1340	что до	2	1
1341	не оправдывается	1	1
1342	они получают	1	1
1343	историческим событиям	1	1
1344	в гамлете	4	1
1345	формы к	1	1
1346	это внутреннее	1	1
1347	романа это	1	1
1348	были бы	5	1
1349	красота и	1	1
1350	на время	2	1
1351	не ту	1	1
1352	всех отношениях	1	1
1353	в речи	3	1
1354	очень важно	1	1
1355	на деле	4	1
1356	его со	1	1
1357	положения и	1	1
1358	сложном и	1	1
1359	продолжают существовать	1	1
1360	вступить в	2	1
1361	и конечно	3	1
1362	жанра и	2	1
1363	характера а	2	1
1364	в самый	1	1
1365	в искусном	1	1
1366	почти не	2	1
1367	своих героев	4	1
1368	у другого	1	1
1369	образа и	1	1
1370	которым она	1	1
1371	на те	2	1
1372	уже знаем	2	1
1373	никакого определенного	1	1
1374	с сильным	1	1
1375	что это	19	1
1376	до некоторой	1	1
1377	и из	1	1
1378	никак не	12	1
1379	здесь он	1	1
1380	он на	1	1
1381	одном и	1	1
1382	в другой	1	1
1383	из которых	6	1
1384	одну минуту	1	1
1385	здесь с	3	1
1386	к выводу	1	1
1387	которые до	1	1
1388	действий и	2	1
1389	чтобы это	1	1
1390	это есть	3	1
1391	сводится к	1	1
1392	от чтения	1	1
1393	подобно тому	1	1
1394	вне всякого	1	1
1395	этот же	1	1
1396	под этим	2	1
1397	иначе если	1	1
1398	один человек	2	1
1399	и первый	1	1
1400	должен был	4	1
1401	его простой	1	1
1402	этой точки	2	1
1403	вместо того	3	1
1404	не более	3	1
1405	мы понимаем	1	1
1406	и одновременно	2	1
1407	которых и	1	1
1408	благодаря своей	1	1
1409	с ней	1	1
1410	при построении	2	1
1411	в моем	1	1
1412	эти свойства	1	1
1413	нам во	1	1
1414	вокруг него	1	1
1415	когда дело	1	1
1416	он будет	2	1
1417	постараемся показать	1	1
1418	обозначить как	1	1
1419	имеет дело	2	1
1420	какая же	1	1
1421	и действительно	2	1
1422	реакции в	1	1
1423	о судьбе	1	1
1424	виде как	1	1
1425	присутствует в	1	1
1426	ему что	1	1
1427	она и	2	1
1428	мы встречаемся	1	1
1429	как о	1	1
1430	сразу с	1	1
1431	как момент	1	1
1432	как не	3	1
1433	это превращение	1	1
1434	уже видели	1	1
1435	с такими	2	1
1436	с собою	1	1
1437	и просто	1	1
1438	с животными	2	1
1439	есть такого	1	1
1440	в словах	2	1
1441	не будь	1	1
1442	есть на	1	1
1443	может не	1	1
1444	стороны мы	1	1
1445	построено на	1	1
1446	говорили о	1	1
1447	собою в	1	1
1448	не до	2	1
1449	это вдруг	1	1
1450	из своей	2	1
1451	на каждом	1	1
1452	его части	1	1
1453	но с	2	1
1454	дальше и	1	1
1455	для читателя	2	1
1456	растет и	2	1
1457	словами и	2	1
1458	это самое	1	1
1459	не оказалось	1	1
1460	отдельных эпизодов	1	1
1461	широко и	1	1
1462	ее характер	1	1
1463	говорили что	1	1
1464	нет все	1	1
1465	имеет свои	1	1
1466	можно при	1	1
1467	только одно	3	1
1468	романе или	1	1
1469	который он	1	1
1470	образом все	1	1
1471	всем этом	1	1
1472	существу и	1	1
1473	представляет из	2	1
1474	не перед	1	1
1475	двумя точками	1	1
1476	ли он	4	1
1477	и добродетели	1	1
1478	на самой	2	1
1479	это событие	1	1
1480	на той	2	1
1481	хоть сколько-нибудь	2	1
1482	связана с	1	1
1483	себя для	1	1
1484	которые начинает	1	1
1485	таком виде	2	1
1486	самом содержании	1	1
1487	это все	2	1
1488	в отдельности	2	1
1489	этой двойственности	1	1
1490	быть не	2	1
1491	на два	1	1
1492	отношение автора	1	1
1493	из его	1	1
1494	тот и	1	1
1495	тех пор	2	1
1496	остается только	1	1
1497	развития и	2	1
1498	для нее	2	1
1499	что если	6	1
1500	каждой из	1	1
1501	народа и	1	1
1502	и больше	2	1
1503	всего на	1	1
1504	всякого поэтического	1	1
1505	из которого	1	1
1506	и вся	2	1
1507	смысл который	1	1
1508	найти не	1	1
1509	этого как	3	1
1510	слов и	2	1
1511	ее с	5	1
1512	и целый	1	1
1513	в поэтическом	1	1
1514	рассказ с	1	1
1515	тот факт	3	1
1516	считаясь с	1	1
1517	идет об	1	1
1518	при помощи	7	1
1519	это имеет	2	1
1520	что можно	1	1
1521	при анализе	2	1
1522	лишь бы	1	1
1523	пришел и	1	1
1524	не считаясь	2	1
1525	им в	1	1
1526	и наши	1	1
1527	всех трех	1	1
1528	которому мы	1	1
1529	автора в	2	1
1530	событие которое	1	1
1531	образами и	1	1
1532	ответить что	1	1
1533	есть его	1	1
1534	этому жанру	1	1
1535	ним в	2	1
1536	я без	2	1
1537	видим в	2	1
1538	дано было	1	1
1539	она может	4	1
1540	ход событий	2	1
1541	что ты	1	1
1542	новые и	1	1
1543	то чувство	1	1
1544	могиле и	1	1
1545	самой природе	1	1
1546	они оказываются	1	1
1547	конца и	1	1
1548	могут они	2	1
1549	общим делом	1	1
1550	что тут	1	1
1551	характера и	3	1
1552	человека ведь	1	1
1553	оторвать от	1	1
1554	его физическая	1	1
1555	людей с	1	1
1556	забывать что	1	1
1557	вместо одного	1	1
1558	самый сюжет	1	1
1559	на этот	2	1
1560	бы как	1	1
1561	его силы	2	1
1562	же самого	2	1
1563	которое легло	1	1
1564	природы его	1	1
1565	утверждая что	1	1
1566	в понимании	1	1
1567	это просто	1	1
1568	когда нам	1	1
1569	их первая	1	1
1570	как все	4	1
1571	новеллы в	2	1
1572	исключительно в	1	1
1573	обработки в	2	1
1574	конечно с	1	1
1575	формы как	1	1
1576	героев на	1	1
1577	от всякого	1	1
1578	уже с	2	1
1579	вся ситуация	1	1
1580	и каким	1	1
1581	почти уже	1	1
1582	становится понятным	1	1
1583	как к	6	1
1584	соображение что	1	1
1585	принимают участие	1	1
1586	в свое	1	1
1587	в любви	1	1
1588	или просто	1	1
1589	которую играют	1	1
1590	этому порядку	1	1
1591	что оно	5	1
1592	произведения является	1	1
1593	со времен	1	1
1594	жизни от	1	1
1595	у гоголя	1	1
1596	эта критика	1	1
1597	благодаря этому	2	1
1598	ним мы	1	1
1599	вперед и	1	1
1600	ряд других	1	1
1601	на тех	1	1
1602	это был	2	1
1603	свидетельствует о	1	1
1604	нас не	1	1
1605	толпы народа	3	1
1606	второй половине	1	1
1607	определенным кругом	1	1
1608	на гибель	2	1
1609	трагедии в	1	1
1610	от анализа	2	1
1611	или два	1	1
1612	к первой	2	1
1613	мире в	2	1
1614	преимуществу в	1	1
1615	этой действительности	1	1
1616	он и	1	1
1617	он выбрал	1	1
1618	мы нашли	2	1
1619	трагедии и	4	1
1620	такое же	3	1
1621	в хронологическом	1	1
1622	о нем	2	1
1623	нам еще	1	1
1624	в людях	1	1
1625	и новое	1	1
1626	на самом	3	1
1627	этот реальный	1	1
1628	здесь достаточно	1	1
1629	в новелле	1	1
1630	смысле этого	5	1
1631	слово в	2	1
1632	объединенные в	1	1
1633	в использовании	1	1
1634	в виде	5	1
1635	к самой	2	1
1636	всего сказанного	1	1
1637	борьбу с	4	1
1638	что является	1	1
1639	акт в	1	1
1640	которое могло	1	1
1641	значит в	1	1
1642	когда оно	1	1
1643	в свои	1	1
1644	и глубокой	1	1
1645	за этим	3	1
1646	о характере	1	1
1647	даже на	1	1
1648	только все	1	1
1649	на нее	1	1
1650	своем роде	2	1
1651	они утрачивают	1	1
1652	уже совершенно	1	1
1653	перед смертью	1	1
1654	должен его	1	1
1655	он один	1	1
1656	в обычном	2	1
1657	указывает на	8	1
1658	не представляют	1	1
1659	и без	2	1
1660	это очень	1	1
1661	участие в	1	1
1662	есть истинная	1	1
1663	следовало бы	2	1
1664	из различных	1	1
1665	виде в	1	1
1666	виде очень	1	1
1667	и следовало	1	1
1668	почти до	1	1
1669	бы нам	2	1
1670	у этого	1	1
1671	он никогда	1	1
1672	и я	3	1
1673	как люди	1	1
1674	же жизни	1	1
1675	чем мы	1	1
1676	вероятно не	1	1
1677	по его	3	1
1678	того целого	1	1
1679	нисколько не	3	1
1680	не подлежат	1	1
1681	и оно	1	1
1682	применении к	1	1
1683	себе место	1	1
1684	высшей точки	1	1
1685	к вам	1	1
1686	для нашей	3	1
1687	или менее	1	1
1688	заключенная в	2	1
1689	и другого	1	1
1690	совершенно ясно	19	1
1691	значение за	1	1
1692	но разумеется	1	1
1693	другом случае	1	1
1694	о такой	1	1
1695	этих двух	1	1
1696	впечатление от	3	1
1697	что эти	5	1
1698	сказать и	1	1
1699	без всякой	2	1
1700	ко всему	1	1
1701	которые введены	1	1
1702	это создает	1	1
1703	свою эпоху	1	1
1704	что от	1	1
1705	за то	1	1
1706	а к	2	1
1707	указывали на	1	1
1708	как ни	1	1
1709	действительности но	1	1
1710	встречаемся с	1	1
1711	это мне	1	1
1712	же к	1	1
1713	которую мы	5	1
1714	начать с	1	1
1715	с гениальной	1	1
1716	мы воспринимаем	2	1
1717	жизни для	1	1
1718	несколько иных	1	1
1719	связи и	1	1
1720	так называемой	4	1
1721	значение не	1	1
1722	на последующее	1	1
1723	ее так	2	1
1724	тому как	1	1
1725	не по	3	1
1726	бы назвать	2	1
1727	что всякий	2	1
1728	черты присущие	1	1
1729	в теории	1	1
1730	с совершенно	3	1
1731	ее жизни	1	1
1732	дело не	3	1
1733	по прямой	2	1
1734	есть как	2	1
1735	во второй	1	1
1736	когда он	8	1
1737	нечего и	1	1
1738	что касается	2	1
1739	к тем	3	1
1740	образа в	1	1
1741	в поэме	4	1
1742	пор не	1	1
1743	целого в	1	1
1744	только у	1	1
1745	говоря о	1	1
1746	в нашей	2	1
1747	факт что	3	1
1748	время которое	1	1
1749	не следует	3	1
1750	только то	3	1
1751	этого образа	1	1
1752	останавливаться на	1	1
1753	от того	1	1
1754	хотя она	1	1
1755	что из	1	1
1756	литературе мы	1	1
1757	на всю	2	1
1758	старались показать	2	1
1759	и часто	2	1
1760	не уничтожает	1	1
1761	которая присуща	1	1
1762	встречаем и	1	1
1763	мысли об	1	1
1764	черты и	2	1
1765	жизни однако	1	1
1766	люди не	2	1
1767	страшное и	1	1
1768	этого нет	1	1
1769	где эта	1	1
1770	наших времен	1	1
1771	стиле и	2	1
1772	у самого	1	1
1773	все больше	2	1
1774	и ясный	1	1
1775	этим и	1	1
1776	и много	1	1
1777	художественного произведения	2	1
1778	двух направлениях	1	1
1779	применительно к	2	1
1780	даже для	1	1
1781	однажды как	1	1
1782	в высшей	1	1
1783	в характере	1	1
1784	может показаться	1	1
1785	иначе он	1	1
1786	рассказа однако	1	1
1787	такой же	2	1
1788	попали в	1	1
1789	и дальше	3	1
1790	они наделены	1	1
1791	смерти о	1	1
1792	на то	25	1
1793	и отношений	1	1
1794	в создании	1	1
1795	это в	3	1
1796	применяются к	1	1
1797	и долго	1	1
1798	может и	1	1
1799	которых не	1	1
1800	лучшем случае	2	1
1801	к совершенно	2	1
1802	противоречии с	1	1
1803	таким же	1	1
1804	этой конкретной	1	1
1805	случая не	1	1
1806	изо рта	2	1
1807	он с	2	1
1808	им не	1	1
1809	физическая природа	1	1
1810	слова в	1	1
1811	месте где	1	1
1812	из целого	1	1
