N	2gram	Bakhtin_Pr	KulturaY
1307	глубокое принципиальное	1	1
1308	слово второй	1	1
1309	гораздо существеннее	1	1
1310	в братьях	4	1
1311	диалекты и	1	1
1312	она в	1	1
1313	получает в	1	1
1314	смысле то	1	1
1315	это я	1	1
1316	традиция в	2	1
1317	исследования не	1	1
1318	этих категорий	1	1
1319	не должна	2	1
1320	мы конечно	2	1
1321	по мнению	1	1
1322	или иному	1	1
1323	земле в	1	1
1324	чем у	1	1
1325	кругу друзей	1	1
1326	слово не	1	1
1327	эта особенность	1	1
1328	будем говорить	2	1
1329	с нашей	1	1
1330	что языковая	1	1
1331	они в	1	1
1332	нет того	1	1
1333	два раза	1	1
1334	по типу	2	1
1335	есть с	2	1
1336	я очень	1	1
1337	слово на	1	1
1338	являются в	1	1
1339	есть всего	1	1
1340	о достоинствах	1	1
1341	какого-нибудь одного	1	1
1342	который делает	1	1
1343	не укладываются	1	1
1344	что вы	1	1
1345	он может	2	1
1346	от тех	1	1
1347	события в	1	1
1348	и отношения	1	1
1349	интересны и	1	1
1350	это один	2	1
1351	вообще в	2	1
1352	от нее	1	1
1353	как его	2	1
1354	зрения например	1	1
1355	xviii века	3	1
1356	государства и	1	1
1357	вещей и	1	1
1358	здесь же	1	1
1359	у тургенева	1	1
1360	для всякого	1	1
1361	же оно	1	1
1362	лишь на	3	1
1363	типа и	1	1
1364	некоторых других	2	1
1365	же при	1	1
1366	слово здесь	3	1
1367	а здесь	1	1
1368	по одному	2	1
1369	диалог между	1	1
1370	из той	1	1
1371	вопросы в	1	1
1372	из главных	2	1
1373	в пределы	1	1
1374	и перед	2	1
1375	для решения	1	1
1376	и характер	2	1
1377	удельный вес	2	1
1378	того и	3	1
1379	о более	1	1
1380	зрения и	2	1
1381	между собой	1	1
1382	он знал	2	1
1383	и представить	1	1
1384	в первые	1	1
1385	связанным с	1	1
1386	на границе	4	1
1387	такое объяснение	1	1
1388	например как	2	1
1389	достаточно чтобы	2	1
1390	быть очень	1	1
1391	в эту	3	1
1392	но к	4	1
1393	действительности и	2	1
1394	мыслей между	1	1
1395	здесь с	1	1
1396	на площадке	2	1
1397	от чисто	1	1
1398	не при	1	1
1399	характерная особенность	1	1
1400	несколько иное	1	1
1401	к речи	1	1
1402	есть свой	1	1
1403	если оно	3	1
1404	сознания а	1	1
1405	есть здесь	2	1
1406	его развития	1	1
1407	вытекают из	1	1
1408	от самих	1	1
1409	нет уже	1	1
1410	я понимаю	1	1
1411	мне все	2	1
1412	приходит и	1	1
1413	о предмете	1	1
1414	до нас	3	1
1415	сущности на	1	1
1416	мы говорили	2	1
1417	самый процесс	1	1
1418	этого достаточно	1	1
1419	отличен от	2	1
1420	на другой	1	1
1421	не тот	1	1
1422	вот несколько	1	1
1423	на весь	2	1
1424	художественной литературе	1	1
1425	кажется что	3	1
1426	историческим и	1	1
1427	были связаны	2	1
1428	оно и	2	1
1429	концы с	1	1
1430	глупо и	1	1
1431	от которых	2	1
1432	здесь нас	1	1
1433	одно и	1	1
1434	только одним	1	1
1435	и та	1	1
1436	одни только	1	1
1437	его художественной	1	1
1438	совершенно правомерно	1	1
1439	элементы в	2	1
1440	однако подчеркнуть	1	1
1441	слово для	1	1
1442	делают его	1	1
1443	это влияние	2	1
1444	проникнуть в	2	1
1445	по своей	12	1
1446	для наших	1	1
1447	с головой	1	1
1448	резких и	1	1
1449	первого и	2	1
1450	их быть	2	1
1451	исторические и	1	1
1452	обратим прежде	1	1
1453	и несколько	3	1
1454	места действия	1	1
1455	разной степени	1	1
1456	истории и	2	1
1457	но без	1	1
1458	выходят за	2	1
1459	предмет но	1	1
1460	непосредственного и	1	1
1461	в акте	1	1
1462	для той	1	1
1463	а живое	1	1
1464	такой который	1	1
1465	и никогда	2	1
1466	время на	1	1
1467	необходимо еще	3	1
1468	в беседе	2	1
1469	не входят	2	1
1470	по другим	1	1
1471	раз подчеркнуть	2	1
1472	обратимся к	1	1
1473	мысль в	1	1
1474	кровь и	1	1
1475	эта черта	1	1
1476	ее а	1	1
1477	нашей точки	1	1
1478	язык с	1	1
1479	в первой	2	1
1480	почти всех	1	1
1481	жанровые особенности	7	1
1482	и вступают	1	1
1483	здесь также	2	1
1484	например о	1	1
1485	деле это	1	1
1486	до наших	3	1
1487	не сразу	1	1
1488	бы быть	1	1
1489	с сыном	1	1
1490	если они	1	1
1491	для построения	2	1
1492	есть все	1	1
1493	отдельные моменты	1	1
1494	всего наше	1	1
1495	которые были	1	1
1496	форму и	1	1
1497	что кроме	1	1
1498	сказать о	1	1
1499	ни за	1	1
1500	которого мы	1	1
1501	отношении является	1	1
1502	своего развития	3	1
1503	бы я	1	1
1504	в один	3	1
1505	каждого из	2	1
1506	понятия и	1	1
1507	и особенно	3	1
1508	лицо и	1	1
1509	например была	1	1
1510	ней все	1	1
1511	что об	1	1
1512	вообще нет	1	1
1513	высоких жанрах	1	1
1514	смысле имеет	1	1
1515	теперь они	1	1
1516	времени для	1	1
1517	не мешает	1	1
1518	с полной	1	1
1519	достоевского здесь	1	1
1520	составить себе	1	1
1521	через другую	1	1
1522	образом и	3	1
1523	но несколько	2	1
1524	которые звучат	1	1
1525	и конечно	2	1
1526	мы встречаем	1	1
1527	язык тем	1	1
1528	достоевского в	12	1
1529	они и	3	1
1530	этой проблемы	1	1
1531	населения и	1	1
1532	жанра и	3	1
1533	он перестает	1	1
1534	друга в	1	1
1535	них в	3	1
1536	то есть	86	1
1537	поскольку мы	1	1
1538	но за	1	1
1539	на анализе	1	1
1540	к одной	1	1
1541	видел и	2	1
1542	от такой	1	1
1543	внутренних оснований	1	1
1544	его с	2	1
1545	живет в	3	1
1546	пушкина конечно	1	1
1547	образа в	1	1
1548	словом то	1	1
1549	нет разумеется	1	1
1550	на первом	1	1
1551	она имеет	1	1
1552	героями и	1	1
1553	освободиться от	1	1
1554	классическую форму	1	1
1555	изо всей	1	1
1556	других форм	1	1
1557	чтобы стать	1	1
1558	в большом	1	1
1559	мы ставим	1	1
1560	не исчерпывается	1	1
1561	разного рода	1	1
1562	его но	1	1
1563	но далеко	1	1
1564	гораздо раньше	1	1
1565	и слов	1	1
1566	оторванной от	2	1
1567	он несет	1	1
1568	языках и	1	1
1569	очень сильно	1	1
1570	я прежде	1	1
1571	нельзя дать	1	1
1572	нового времени	8	1
1573	этих отношений	1	1
1574	только еще	1	1
1575	она становится	1	1
1576	они требуют	1	1
1577	и форм	1	1
1578	сюжета и	2	1
1579	все то	4	1
1580	до этого	1	1
1581	индивидуальная и	1	1
1582	и делают	1	1
1583	и единство	1	1
1584	так называемый	1	1
1585	и раскрыть	1	1
1586	мы остановимся	5	1
1587	подходе к	3	1
1588	более существенна	1	1
1589	претендует на	1	1
1590	нет он	1	1
1591	еще с	1	1
1592	или наоборот	3	1
1593	действительно были	1	1
1594	только одной	1	1
1595	тему об	2	1
1596	к которым	1	1
1597	быть использована	1	1
1598	жанра с	1	1
1599	самый характер	1	1
1600	жанрах как	1	1
1601	может стать	4	1
1602	в предвидении	1	1
1603	берет на	1	1
1604	как над	1	1
1605	в обычной	2	1
1606	и полнее	1	1
1607	жизни в	4	1
1608	дело идет	1	1
1609	для жанра	3	1
1610	действительно может	1	1
1611	рассказчик или	1	1
1612	недостаточно еще	1	1
1613	не такое	1	1
1614	себя и	3	1
1615	стоят на	1	1
1616	мыслей и	1	1
1617	можно найти	1	1
1618	собою в	2	1
1619	важное значение	2	1
1620	в те	1	1
1621	из которого	1	1
1622	отчасти и	4	1
1623	этом его	1	1
1624	ну да	1	1
1625	своей жизни	3	1
1626	распространение в	1	1
1627	не входит	1	1
1628	в любой	1	1
1629	широко и	1	1
1630	его о	1	1
1631	автора но	1	1
1632	природы вещей	1	1
1633	такое положение	1	1
1634	по мытарствам	1	1
1635	бы о	1	1
1636	сам я	1	1
1637	этот рассказ	2	1
1638	нас интересует	4	1
1639	братьях карамазовых	4	1
1640	нет ничего	3	1
1641	остановиться несколько	2	1
1642	самое построение	1	1
1643	внешней форме	2	1
1644	писателем в	1	1
1645	имеют в	1	1
1646	в основе	6	1
1647	был только	1	1
1648	звучат как	1	1
1649	исключает всякую	1	1
1650	время оно	1	1
1651	так за	1	1
1652	в очень	2	1
1653	даже к	2	1
1654	этой традиции	1	1
1655	в слово	3	1
1656	и литературы	1	1
1657	в роли	2	1
1658	совпадает с	1	1
1659	и между	5	1
1660	да еще	2	1
1661	здесь тему	1	1
1662	наконец в	3	1
1663	бы по	1	1
1664	определенного жанра	1	1
1665	мы уже	9	1
1666	не лежит	1	1
1667	явления и	1	1
1668	из его	1	1
1669	а через	1	1
1670	прямой и	1	1
1671	всюду где	2	1
1672	и больше	1	1
1673	я называю	1	1
1674	всего на	1	1
1675	народов и	1	1
1676	занимает в	1	1
1677	и вся	4	1
1678	и два	1	1
1679	в бесах	3	1
1680	в которую	1	1
1681	здесь о	2	1
1682	формой и	1	1
1683	как если	1	1
1684	черты жанра	2	1
1685	и степени	1	1
1686	художественной литературы	2	1
1687	весьма вероятно	1	1
1688	говорящего к	1	1
1689	беседы с	2	1
1690	и прочное	1	1
1691	более и	1	1
1692	иногда лишь	1	1
1693	себя вне	1	1
1694	как стремление	1	1
1695	я хотел	1	1
1696	слове и	1	1
1697	быть это	1	1
1698	литературы в	4	1
1699	было и	1	1
1700	а во	3	1
1701	им в	1	1
1702	входить в	1	1
1703	к творчеству	2	1
1704	при обычном	1	1
1705	к третьему	1	1
1706	целое в	1	1
1707	наблюдаем здесь	1	1
1708	не оправданное	1	1
1709	ее не	1	1
1710	мог в	1	1
1711	к созданию	1	1
1712	этот роман	1	1
1713	отличны от	2	1
1714	и во	6	1
1715	бы очень	2	1
1716	принадлежит к	1	1
1717	значение имеет	2	1
1718	при абсолютном	1	1
1719	жизни языка	1	1
1720	их с	1	1
1721	без всякой	1	1
1722	но именно	4	1
1723	ведь язык	1	1
1724	его современниками	1	1
1725	нам его	1	1
1726	с темами	1	1
1727	того с	1	1
1728	мысли не	1	1
1729	в сознании	2	1
1730	слово и	2	1
1731	литература в	1	1
1732	они еще	1	1
1733	этот второй	1	1
1734	здесь и	7	1
1735	оригинальной форме	1	1
1736	между различными	1	1
1737	с концами	1	1
1738	к той	1	1
1739	еще в	1	1
1740	от основного	1	1
1741	материал и	1	1
1742	из него	1	1
1743	к произведениям	1	1
1744	же он	2	1
1745	у вас	1	1
1746	во времени	1	1
1747	если только	3	1
1748	особую область	1	1
1749	в простой	1	1
1750	необходимо указать	2	1
1751	но нас	1	1
1752	на некоторое	1	1
1753	человека но	1	1
1754	меня не	1	1
1755	на время	2	1
1756	всего того	1	1
1757	к лицу	1	1
1758	истории литературы	1	1
1759	данной традиции	1	1
1760	соображение что	1	1
1761	хорошо известны	1	1
1762	оно дано	1	1
1763	отличную от	1	1
1764	то они	1	1
1765	или к	2	1
1766	лет как	1	1
1767	и развивается	1	1
1768	данное слово	2	1
1769	для нашего	1	1
1770	формы которые	1	1
1771	ему в	1	1
1772	материалу в	1	1
1773	о помощи	1	1
1774	литературную форму	1	1
1775	слово но	1	1
1776	все элементы	1	1
1777	хоть и	1	1
1778	произведения как	1	1
1779	увидеть и	1	1
1780	французский язык	1	1
1781	пиковой даме	1	1
1782	но прежде	1	1
1783	все так	1	1
1784	было уже	1	1
1785	ли они	1	1
1786	время все	1	1
1787	нас не	1	1
1788	в последней	1	1
1789	причем по	1	1
1790	в художественной	1	1
1791	и биографические	1	1
1792	этого у	1	1
1793	к чисто	1	1
1794	своему предмету	2	1
1795	он о	1	1
1796	которой конечно	1	1
1797	нас здесь	2	1
1798	значение имеют	2	1
1799	которых он	1	1
1800	не способные	1	1
1801	языком то	1	1
1802	особенно широко	1	1
1803	лишь часть	1	1
1804	одного только	1	1
1805	сущности все	1	1
1806	другие проявления	1	1
1807	носит здесь	1	1
1808	особенно за	1	1
1809	как особый	2	1
1810	широкое значение	2	1
1811	находим и	1	1
1812	хорошо и	1	1
1813	никакой необходимости	1	1
1814	не умею	1	1
1815	богатство и	1	1
1816	взаимоотношения и	1	1
1817	вовсе нет	2	1
1818	не существует	1	1
1819	что мне	2	1
1820	раз в	2	1
1821	под тем	1	1
1822	здесь нет	2	1
1823	читателя в	1	1
1824	прямое и	1	1
1825	ко второму	2	1
1826	в главе	1	1
1827	сочетания слов	1	1
1828	даже очень	1	1
1829	говорят в	1	1
1830	а о	1	1
1831	слова которые	1	1
1832	для других	2	1
1833	через его	1	1
1834	и художественной	2	1
1835	как своего	2	1
1836	под прикрытием	2	1
1837	же по	1	1
1838	всегда есть	1	1
1839	и тому	2	1
1840	путешествие в	1	1
1841	в эпоху	12	1
1842	такое слово	1	1
1843	черт возьми	1	1
1844	полный и	1	1
1845	на тему	1	1
1846	кое-что от	2	1
1847	достоевского не	3	1
1848	из общей	1	1
1849	стихи и	1	1
1850	словом и	2	1
1851	положение в	2	1
1852	научной художественной	1	1
1853	как она	1	1
1854	как целое	1	1
1855	не подлежит	1	1
1856	истины и	3	1
1857	слышать и	1	1
1858	а их	1	1
1859	характера не	1	1
1860	которые являются	1	1
1861	перед собой	1	1
1862	те особенности	1	1
1863	писать стихи	1	1
1864	остановимся на	5	1
1865	или что	1	1
1866	что им	1	1
1867	и исторические	1	1
1868	видим что	1	1
1869	можем закончить	1	1
1870	первой части	1	1
1871	в серьезных	1	1
1872	можно показать	1	1
1873	в каждой	1	1
1874	дело и	2	1
1875	его же	1	1
1876	этот исторический	1	1
1877	первостепенное значение	2	1
1878	раз как	1	1
1879	но конечно	3	1
1880	жизнь и	3	1
1881	чтобы сделать	1	1
1882	не объяснять	1	1
1883	обнаружили в	1	1
1884	такие слова	1	1
1885	бы сразу	1	1
1886	чужой речи	2	1
1887	в стиле	1	1
1888	в самое	3	1
1889	обычно в	3	1
1890	нужно отметить	2	1
1891	которого и	1	1
1892	он был	1	1
1893	вот он	1	1
1894	в разной	1	1
1895	и других	12	1
1896	образа как	1	1
1897	с самого	4	1
1898	выше и	2	1
1899	не укладывается	1	1
1900	века до	2	1
1901	и социального	1	1
1902	например учение	1	1
1903	в предисловии	1	1
1904	вот еще	1	1
1905	быть сделаны	1	1
1906	на пороге	22	1
1907	которую мы	1	1
1908	бы те	1	1
1909	например у	3	1
1910	философской и	1	1
1911	их развития	1	1
1912	души по	1	1
1913	явление это	1	1
1914	верхом и	1	1
1915	может даже	1	1
1916	предметом нашего	1	1
1917	но при	2	1
1918	чтобы овладеть	1	1
1919	и ни	1	1
1920	как уже	1	1
1921	высказывания и	2	1
1922	специфическую особенность	1	1
1923	больших и	2	1
1924	отдельного слова	1	1
1925	входит в	1	1
1926	здесь это	1	1
1927	во второй	1	1
1928	что там	1	1
1929	и близкие	1	1
1930	пиковая дама	2	1
1931	то ее	1	1
1932	и некоторые	2	1
1933	в полный	1	1
1934	с ее	3	1
1935	традиции которая	1	1
1936	совершенно невозможно	1	1
1937	его речи	1	1
1938	других писателей	1	1
1939	тон этой	1	1
1940	его будет	1	1
1941	как мир	1	1
1942	в развитии	5	1
1943	не найдет	1	1
1944	нет не	1	1
1945	на квартире	1	1
1946	человека с	3	1
1947	конечно нет	1	1
1948	и всегда	2	1
1949	при всем	3	1
1950	которых они	1	1
1951	к мысли	1	1
1952	и обновляется	3	1
1953	как выражение	1	1
1954	роль играют	1	1
1955	есть между	1	1
1956	слово по	2	1
1957	есть подлинная	1	1
1958	слову как	2	1
1959	же самое	1	1
1960	с различными	2	1
1961	вступают в	3	1
1962	ведь это	2	1
1963	явление в	1	1
1964	по всей	1	1
1965	и понимают	1	1
1966	находиться в	1	1
1967	типа но	1	1
1968	установки и	1	1
1969	можно разумеется	1	1
1970	замечательно что	1	1
1971	в литературном	1	1
1972	оно должно	2	1
1973	нас прежде	2	1
1974	он очень	1	1
1975	мысль так	1	1
1976	всем по	1	1
1977	действительности не	1	1
1978	все больше	1	1
1979	о которой	1	1
1980	нас интересуют	2	1
1981	ощущаться как	1	1
1982	и ее	8	1
1983	бы он	1	1
1984	так но	1	1
1985	этом и	1	1
1986	отрицательную оценку	1	1
1987	главное отличие	1	1
1988	другие но	1	1
1989	дни в	1	1
1990	словесного стиля	1	1
1991	бы ему	1	1
1992	пожалуй во	2	1
1993	может показаться	1	1
1994	место в	3	1
1995	лиц здесь	1	1
1996	в чисто	2	1
1997	и необходимо	1	1
1998	он во	1	1
1999	его поведения	1	1
2000	несколько предварительных	1	1
2001	все еще	3	1
2002	дела это	1	1
2003	смысле а	1	1
2004	от врагов	1	1
2005	возможностей в	1	1
2006	по законам	1	1
2007	оно выражает	1	1
2008	не рождается	1	1
2009	позицию по	1	1
2010	же может	1	1
2011	все другие	1	1
2012	сущности к	1	1
2013	бы до	1	1
2014	слова например	1	1
2015	и обратно	1	1
2016	иногда даже	1	1
2017	тут же	1	1
2018	и совершенно	3	1
2019	и трагических	1	1
2020	как для	1	1
2021	с соответствующими	1	1
2022	и всякую	1	1
2023	могло быть	1	1
2024	совершается в	2	1
2025	жанровыми особенностями	1	1
2026	словами в	2	1
2027	знает лишь	1	1
2028	котором он	2	1
